SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
70	0.07	0	0.014	0	0	0.59	0.014	0	0.00055	0	0	0.014	0.27	0	0	0.014	0.014	5	0.17	0.31
71	0.25	0	0.1	4.6e-05	7.7e-06	0.061	0.1	0	0.15	0.0022	0	0.1	0.028	0	0	0.1	0.1	0	0.23	0.31
72	0.16	0	0.12	0	0.00034	0.14	0.12	3.5e-05	0.024	3.1e-05	0	0.12	0.063	0	0	0.12	0.12	0	0.23	0.31
73	0.21	0	0.089	0	0	0.0063	0.089	0	0.33	0.0037	0	0.089	0.0029	0	0	0.089	0.089	8	0.3	0.31
74	0.37	0	0.09	0	0	0.12	0.09	0	0.0085	0	0	0.09	0.056	0	0	0.09	0.09	0	0.23	0.31
75	0.22	0	0.11	0	0	0.0055	0.11	0	0.2	0.00029	0	0.11	0.0025	0	0	0.11	0.11	0	0.23	0.31
76	0.33	0	0.047	0	0	0.0023	0.047	0	0.43	5.4e-05	0	0.047	0.001	0	0	0.047	0.047	8	0.3	0.31
77	0.076	0	0.05	0	0	4.8e-05	0.05	0	0.66	0.01	0	0.05	2.2e-05	0	0	0.05	0.05	8	0.3	0.31
78	0	0.5	0	0	5.4e-05	0	0	0.00014	0	0	0.5	0	0	0	0	0	0	1	0.11	0
79	0.17	0	0.016	0	0	0.51	0.016	0	0.0037	0	0	0.016	0.23	0	0	0.016	0.016	5	0.17	0.31
80	0.17	0	0.096	5.9e-05	9.6e-06	0.013	0.096	0	0.29	0.041	0	0.096	0.0057	0	0	0.096	0.096	8	0.3	0.31
81	0.17	0	0.15	0	0	0.047	0.15	0	0.011	0	0	0.15	0.022	0	0	0.15	0.15	0	0.23	0.31
82	0.052	0	0.0045	0	0	1.2e-05	0.0045	0	0.92	0.0036	0	0.0045	5.6e-06	0	0	0.0045	0.0045	8	0.3	0.31
83	0.25	0	0.13	0	0	0.052	0.13	0	0.031	0	0	0.13	0.024	0	0	0.13	0.13	0	0.23	0.31
84	0.39	0	0.026	0.013	0	0.055	0.026	0	0.39	0.0015	0	0.026	0.025	0	0	0.026	0.026	0	0.23	0.31
85	0	0	0	0	0	3.1e-06	0	0.00088	0	0	0	0	1.4e-06	1	0	0	0	13	0	0.14
86	0.38	0	0.066	0	0	0.024	0.066	0	0.26	0.00018	0	0.066	0.011	0	0	0.066	0.066	0	0.23	0.31
87	0	0	0	0	0	2.4e-06	0	0	0	0	0	0	1.1e-06	1	0	0	0	13	0	0.14
88	0.39	0	0.045	0.0001	0	0.025	0.045	0	0.35	0.00049	0	0.045	0.011	0	0	0.045	0.045	0	0.23	0.31
89	0	0.0066	0	0	0.00058	0	0	0	0	0	0.0066	0	0	0	0.99	0	0	14	0.22	0
90	0.076	0	0.17	0	2.6e-05	0.039	0.17	1.3e-06	0.016	0.00011	0	0.17	0.018	0	0	0.17	0.17	2	0.23	0.24
91	0.24	0	0.097	0	0	0.16	0.097	0	0.045	3.5e-05	0	0.097	0.071	0	0	0.097	0.097	0	0.23	0.31
92	0.26	0	0.091	0.00033	9.7e-05	0.08	0.091	4e-05	0.17	0.0038	0	0.091	0.036	0	0	0.091	0.091	0	0.23	0.31
93	0.27	0	0.067	0	0	0.0063	0.067	0	0.39	0.0013	0	0.067	0.0029	0	0	0.067	0.067	8	0.3	0.31
94	0.16	0	0.094	0	0	0.24	0.094	0	0.012	2.3e-06	0	0.094	0.11	0	0	0.094	0.094	5	0.17	0.31
95	1.1e-05	0	2.1e-05	0	0.00017	5.2e-05	2.1e-05	0.06	0	0	0	2.1e-05	2.4e-05	0.94	0	2.1e-05	2.1e-05	13	0	0.14
96	0.52	0	0.0066	0	0	0.3	0.0066	0	0.0051	0	0	0.0066	0.14	0	0	0.0066	0.0066	0	0.23	0.31
97	0	0	0	0	0.00027	0	0	1	0	0	0	0	0	0	0	0	0	7	0.033	0.069
98	0.34	0	0.03	0	0	0.33	0.03	0	0.023	0	0	0.03	0.15	0	0	0.03	0.03	0	0.23	0.31
99	0	0	0	0	0	0	0	0.00017	0	0	0	0	0	1	0	0	0	13	0	0.14
100	0.012	0	0.2	0	0	0.0013	0.2	0	0.0026	9.5e-06	0	0.2	0.00057	0	0	0.2	0.2	2	0.23	0.24
101	0.072	0	0.17	0	0	0.0026	0.17	0	0.078	0.00021	0	0.17	0.0012	0	0	0.17	0.17	2	0.23	0.24
102	0.037	0	0.19	0	0	8.4e-06	0.19	0	0.034	0	0	0.19	3.8e-06	0	0	0.19	0.19	2	0.23	0.24
103	0.21	0	0.14	0	0	0.025	0.14	0	0.042	3.8e-06	0	0.14	0.011	0	0	0.14	0.14	0	0.23	0.31
104	0.21	0	0.12	0	0	0.0018	0.12	0	0.2	5.3e-05	0	0.12	0.00081	0	0	0.12	0.12	0	0.23	0.31
105	0.63	0	0.037	0	0	0.021	0.037	0	0.15	0	0	0.037	0.0093	0	0	0.037	0.037	0	0.23	0.31
106	0.37	0	0.038	4.2e-05	0	0.011	0.038	0	0.42	0.00031	0	0.038	0.0049	0	0	0.038	0.038	8	0.3	0.31
107	0.38	0	0.049	0.0009	0	0.041	0.049	0	0.31	0.00075	0	0.049	0.019	0	0	0.049	0.049	0	0.23	0.31
108	0.6	0	0.01	2.2e-06	0	0.039	0.01	0	0.29	3.7e-06	0	0.01	0.018	0	0	0.01	0.01	0	0.23	0.31
109	0.18	0	0.0074	0.00078	0	0.0016	0.0074	0	0.78	0.00024	0	0.0074	0.00073	0	0	0.0074	0.0074	8	0.3	0.31
110	0.13	0	0.15	0	1.4e-05	0.017	0.15	0	0.081	0.0012	0	0.15	0.0078	0	0	0.15	0.15	2	0.23	0.24
111	0.7	0	0.025	0	0	0.052	0.025	0	0.095	0	0	0.025	0.024	0	0	0.025	0.025	0	0.23	0.31
112	0	0.5	0	0	0.0044	0	0	0	0	0	0.5	0	0	0	0.0013	0	0	1	0.11	0
113	8.3e-05	0.077	0.00039	0	0.089	1.6e-05	0.00039	0	4.4e-05	4.2e-06	0.077	0.00039	7.4e-06	0	0.75	0.00039	0.00039	14	0.22	0
114	0.15	0	0.13	0	0	0.0095	0.13	0	0.17	0.0084	0	0.13	0.0043	0	0	0.13	0.13	8	0.3	0.31
115	0.062	0	0.035	0	0	0.52	0.035	0	0.00075	0	0	0.035	0.24	0	0	0.035	0.035	5	0.17	0.31
116	0	0	0	0.019	0	0	0	0	0.98	0	0	0	0	0	0	0	0	8	0.3	0.31
117	0	0	0	0.92	0	0	0	0	0.077	0	0	0	0	0	0	0	0	3	0.34	0.61
118	0.09	0	0.14	0	0.13	0.036	0.14	0.0021	0.036	0.0013	0	0.14	0.016	0	0	0.14	0.14	2	0.23	0.24
119	0	0.47	0	0	0.038	0	0	1.7e-05	0	0	0.47	0	0	0	0.014	0	0	1	0.11	0
120	0.081	0	0.14	0	0	0.13	0.14	0	0.005	1.8e-06	0	0.14	0.061	0	0	0.14	0.14	2	0.23	0.24
121	0	0	0	0	3.5e-05	0	0	1	0	0	0	0	0	0	0	0	0	7	0.033	0.069
122	0.59	0	0.036	0	0	0.084	0.036	0	0.11	0	0	0.036	0.038	0	0	0.036	0.036	0	0.23	0.31
123	0.26	0	0.11	0	0	0.11	0.11	0	0.034	4.4e-06	0	0.11	0.052	0	0	0.11	0.11	0	0.23	0.31
124	0.36	0	0.075	2.8e-06	0	0.091	0.075	0	0.13	0.00012	0	0.075	0.041	0	0	0.075	0.075	0	0.23	0.31
125	0.087	0	0.15	0	0.0052	0.084	0.15	0.00043	0.012	3.1e-05	0	0.15	0.038	0	0	0.15	0.15	2	0.23	0.24
126	0.36	0	0.038	0.00012	0	0.26	0.038	0	0.068	1.8e-05	0	0.038	0.12	0	0	0.038	0.038	0	0.23	0.31
127	0.11	0	0.15	0	0	0.088	0.15	0	0.00089	0	0	0.15	0.04	0	0	0.15	0.15	2	0.23	0.24
128	6.7e-06	0	9.9e-06	0	6.8e-05	4.3e-05	9.9e-06	0.042	0	0	0	9.9e-06	2e-05	0.96	0	9.9e-06	9.9e-06	13	0	0.14
129	0.39	0	0.043	0.0034	0	0.07	0.043	0	0.29	0.0012	0	0.043	0.032	0	0	0.043	0.043	0	0.23	0.31
130	1.4e-05	0	3.9e-05	0	0.0007	0.00032	3.9e-05	1	0	0	0	3.9e-05	0.00015	0	0	3.9e-05	3.9e-05	7	0.033	0.069
131	0	0.49	0	0	0.012	0	0	0	0	0	0.49	0	0	0	0.0046	0	0	1	0.11	0
132	0	0	0	0	0.00098	0	0	1	0	0	0	0	0	0	0	0	0	7	0.033	0.069
133	0.28	0	0.087	5.7e-05	0	0.028	0.087	0	0.24	0.002	0	0.087	0.013	0	0	0.087	0.087	0	0.23	0.31
134	0.22	0	0.13	0	0	0.062	0.13	0	0.051	3.8e-05	0	0.13	0.028	0	0	0.13	0.13	0	0.23	0.31
135	0.24	0	0.12	0	0	0.03	0.12	0	0.13	0.00047	0	0.12	0.014	0	0	0.12	0.12	0	0.23	0.31
136	0.39	0	0.033	0.015	0	0.14	0.033	0	0.22	0.00067	0	0.033	0.064	0	0	0.033	0.033	0	0.23	0.31
137	0.4	0	0.042	0.001	0	0.12	0.042	0	0.22	0.0006	0	0.042	0.054	0	0	0.042	0.042	0	0.23	0.31
138	0.44	0	0.07	0	0	0.066	0.07	0	0.11	7.4e-06	0	0.07	0.03	0	0	0.07	0.07	0	0.23	0.31
139	0.62	0	0.026	0	0	0.11	0.026	0	0.093	0	0	0.026	0.049	0	0	0.026	0.026	0	0.23	0.31
140	0.42	0	0.04	0.00014	0	0.063	0.04	0	0.29	0.00047	0	0.04	0.029	0	0	0.04	0.04	0	0.23	0.31
141	0.25	0	0.12	0	0	0.086	0.12	0	0.04	6.9e-06	0	0.12	0.039	0	0	0.12	0.12	0	0.23	0.31
142	0.34	0	0.061	0.0002	0	0.038	0.061	0	0.29	0.0014	0	0.061	0.017	0	0	0.061	0.061	0	0.23	0.31
143	0	0	0	0	1	0	0	2e-06	0	0	0	0	0	0	0	0	0	4	0.13	0.034
144	0.34	0	0.099	0	0	0.058	0.099	0	0.079	8.4e-06	0	0.099	0.026	0	0	0.099	0.099	0	0.23	0.31
145	0	0	0	0	3.6e-06	0	0	0.093	0	0	0	0	0	0.91	0	0	0	13	0	0.14
146	0.023	0	0.19	0	0	0.0019	0.19	0	0.009	0.00011	0	0.19	0.00086	0	0	0.19	0.19	2	0.23	0.24
147	0.24	0	0.058	1.7e-05	0	0.29	0.058	0.00014	0.045	6.6e-05	0	0.058	0.13	0	0	0.058	0.058	5	0.17	0.31
148	0.051	0	0.18	0	4.4e-05	0.0019	0.18	0	0.059	0.0047	0	0.18	0.00089	0	0	0.18	0.18	2	0.23	0.24
149	0	0	0	0	0	0	0	0.0057	0	0	0	0	0	0.99	0	0	0	13	0	0.14
150	0.86	0	0.00031	0	0	0.018	0.00031	0	0.11	0	0	0.00031	0.0082	0	0	0.00031	0.00031	0	0.23	0.31
151	0.44	0	0.0013	0.00039	0	0.36	0.0013	0	0.035	0	0	0.0013	0.16	0	0	0.0013	0.0013	0	0.23	0.31
152	0.2	0	0.13	0	0	0.041	0.13	0	0.073	0.00019	0	0.13	0.019	0	0	0.13	0.13	0	0.23	0.31
153	0.23	0	0.13	0	0	0.014	0.13	0	0.083	1.9e-05	0	0.13	0.0063	0	0	0.13	0.13	0	0.23	0.31
154	0.34	0	0.012	0.036	0	0.032	0.012	0	0.52	0.00018	0	0.012	0.014	0	0	0.012	0.012	8	0.3	0.31
155	2.5e-06	0	2.8e-05	0	1	5e-06	2.8e-05	0.0032	0	0	0	2.8e-05	2.3e-06	0	0	2.8e-05	2.8e-05	4	0.13	0.034
156	0.035	0	0.025	0	0	0.58	0.025	0	0.00014	0	0	0.025	0.26	0	0	0.025	0.025	5	0.17	0.31
157	0.062	0	0.19	0	0	0.0055	0.19	0	0.0018	0	0	0.19	0.0025	0	0	0.19	0.19	2	0.23	0.24
158	0.15	0	0.13	9.2e-06	0.0016	0.022	0.13	5.5e-06	0.16	0.017	0	0.13	0.0099	0	0	0.13	0.13	8	0.3	0.31
159	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0.033	0.069
160	0.44	0	0.044	0	0	0.2	0.044	0	0.051	0	0	0.044	0.092	0	0	0.044	0.044	0	0.23	0.31
161	0.17	0	0.15	0	0	0.042	0.15	0	0.021	1.5e-06	0	0.15	0.019	0	0	0.15	0.15	0	0.23	0.31
162	0	0.46	0	0	0.00093	0	0	0	0	0	0.46	0	0	0	0.089	0	0	1	0.11	0
163	0	0.42	0	0	0.05	0	0	0	0	0	0.42	0	0	0	0.11	0	0	1	0.11	0
164	0.41	0	0.042	0	0	0.0015	0.042	0	0.38	2.7e-06	0	0.042	0.00068	0	0	0.042	0.042	0	0.23	0.31
165	0.18	0	0.14	0	0	0.031	0.14	0	0.087	0.00058	0	0.14	0.014	0	0	0.14	0.14	0	0.23	0.31
166	0.42	0	0.053	4.8e-06	0	0.044	0.053	0	0.25	0.00019	0	0.053	0.02	0	0	0.053	0.053	0	0.23	0.31
167	0.095	0	0.15	0	0	0.00089	0.15	0	0.15	0.0011	0	0.15	0.0004	0	0	0.15	0.15	2	0.23	0.24
168	0.61	0	0.05	0	0	0.016	0.05	0	0.11	0	0	0.05	0.0071	0	0	0.05	0.05	0	0.23	0.31
169	0.74	0	0.029	0	0	0.012	0.029	0	0.098	0	0	0.029	0.0056	0	0	0.029	0.029	0	0.23	0.31
170	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0.13	0.034
171	0	0.48	0	0	0.036	0	0	0.00054	0	0	0.48	0	0	0	0.011	0	0	1	0.11	0
172	0.73	0	0.0086	0	0	0.011	0.0086	0	0.21	0	0	0.0086	0.005	0	0	0.0086	0.0086	0	0.23	0.31
173	0.3	0	0.0028	5.5e-06	0	0.0014	0.0028	0	0.69	1.6e-05	0	0.0028	0.00064	0	0	0.0028	0.0028	8	0.3	0.31
174	0.067	0	0.037	0	0	8.5e-05	0.037	0	0.69	0.059	0	0.037	3.9e-05	0	0	0.037	0.037	8	0.3	0.31
175	0.16	0	0.099	0.00012	0.00014	0.012	0.099	0	0.28	0.043	0	0.099	0.0055	0	0	0.099	0.099	8	0.3	0.31
176	0.23	0	0.087	0.00099	8.6e-05	0.03	0.087	0	0.27	0.015	0	0.087	0.014	0	0	0.087	0.087	8	0.3	0.31
177	0	0.0036	0	0	0.0022	0	0	0	0	0	0.0036	0	0	0	0.99	0	0	14	0.22	0
178	0.28	0	0.079	0.00012	9.5e-06	0.16	0.079	3.4e-05	0.093	0.00041	0	0.079	0.073	0	0	0.079	0.079	0	0.23	0.31
179	0	0	0	0	2.4e-05	0	0	0.078	0	0	0	0	0	0.92	0	0	0	13	0	0.14
180	0.38	0	0.056	0.00048	0	0.096	0.056	0	0.2	0.00055	0	0.056	0.044	0	0	0.056	0.056	0	0.23	0.31
181	0.12	0	0.17	0	0	0.0079	0.17	0	0.045	5.1e-05	0	0.17	0.0036	0	0	0.17	0.17	2	0.23	0.24
182	0	0.48	0	0	0.025	0	0	2.5e-06	0	0	0.48	0	0	0	0.018	0	0	1	0.11	0
183	0.31	0	0.05	0.0047	0	0.034	0.05	0	0.38	0.0074	0	0.05	0.016	0	0	0.05	0.05	8	0.3	0.31
184	0.22	0	0.1	5.6e-05	3.1e-06	0.025	0.1	0	0.24	0.0097	0	0.1	0.012	0	0	0.1	0.1	8	0.3	0.31
185	0.057	0	0.17	0	0.0082	0.063	0.17	0.0012	0.0065	2.3e-05	0	0.17	0.029	0	0	0.17	0.17	2	0.23	0.24
186	0.48	0	0.077	0	0	0.041	0.077	0	0.074	0	0	0.077	0.019	0	0	0.077	0.077	0	0.23	0.31
187	0.19	0	0.12	5.4e-06	7.6e-06	0.02	0.12	0	0.17	0.004	0	0.12	0.0091	0	0	0.12	0.12	0	0.23	0.31
188	0.11	0	0.17	0	0	0.0031	0.17	0	0.029	1.6e-06	0	0.17	0.0014	0	0	0.17	0.17	2	0.23	0.24
189	0.38	0	0.038	0	0	0.0089	0.038	0	0.42	0.00014	0	0.038	0.004	0	0	0.038	0.038	8	0.3	0.31
190	0.08	0	0.026	0.0019	0	0.0013	0.026	0	0.48	0.3	0	0.026	0.00061	0	0	0.026	0.026	8	0.3	0.31
191	0.11	0	0.12	0.0081	0	0.00016	0.12	0	0.28	0.00037	0	0.12	7.3e-05	0	0	0.12	0.12	8	0.3	0.31
192	0.16	0	0.081	0.013	0	0.0005	0.081	0	0.42	0.00094	0	0.081	0.00023	0	0	0.081	0.081	8	0.3	0.31
193	0.44	0.034	1.9e-06	0	0.017	0.19	1.9e-06	3.8e-06	0.13	0	0.034	1.9e-06	0.089	0	0.056	1.9e-06	1.9e-06	0	0.23	0.31
194	0.4	0	0.072	0.0014	0	0.0011	0.072	0	0.24	0	0	0.072	0.00052	0	0	0.072	0.072	0	0.23	0.31
195	0.32	0	0.1	0	0	0.09	0.1	0	0.042	1.6e-06	0	0.1	0.041	0	0	0.1	0.1	0	0.23	0.31
196	0.73	0	9.6e-05	0	0	0.00036	9.6e-05	0	0.27	0	0	9.6e-05	0.00016	0	0	9.6e-05	9.6e-05	0	0.23	0.31
197	0.12	0	0.14	0	0	0.12	0.14	0	0.0028	0	0	0.14	0.054	0	0	0.14	0.14	2	0.23	0.24
198	0	0.0019	0	0	0.0026	0	0	0	0	0	0.0019	0	0	0	0.99	0	0	14	0.22	0
199	0.44	0	0.063	0	0	0.081	0.063	0	0.12	1.5e-05	0	0.063	0.037	0	0	0.063	0.063	0	0.23	0.31
200	0.00078	0.077	0.0022	0	0.096	0.00012	0.0022	8.3e-06	0.00071	0.0002	0.077	0.0022	5.3e-05	0	0.74	0.0022	0.0022	14	0.22	0
201	0.29	0	0.07	3.3e-05	0	0.021	0.07	0	0.32	0.0028	0	0.07	0.0094	0	0	0.07	0.07	8	0.3	0.31
202	0.64	0	0.039	0	0	0.036	0.039	0	0.11	0	0	0.039	0.017	0	0	0.039	0.039	0	0.23	0.31
203	0.16	0	0.13	0	0	0.1	0.13	0	0.02	8.3e-06	0	0.13	0.046	0	0	0.13	0.13	0	0.23	0.31
