SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
32	0	0.94	0	0	0.003	0.0038	0	0.043	0	0	0	2.7e-06	0	0	0	0	0.003	0.003	0	0	1	0.23	0.31
33	0	1.1e-06	0.49	0.49	0.0028	8.8e-05	0.0032	0	0	0	0	0	2.4e-06	0	0	0	0.0028	0.0028	0	0	2	0.23	0.14
34	0	0.05	0.00012	0.00012	0.083	0.69	6.6e-06	8.7e-06	0	0	0	0	0.0068	0	0	0	0.083	0.083	0	0	5	0.3	0.28
35	0	0.53	7.7e-05	7.7e-05	0.087	0.052	0.0046	0.15	0	0	0	0.00014	5.6e-05	0	0	0	0.087	0.087	0	0	1	0.23	0.31
36	0	0.69	0	0	0.019	0.0071	3e-05	0.25	0	0	0	8.4e-06	0	0	0	0	0.019	0.019	0	0	1	0.23	0.31
37	0	0	0	0	0	0	0	0	3.4e-05	0	0.00067	0	0	0	0	0	0	0	1	0	18	0.11	0
38	0	0	0	0	0	0	0	0	0.0023	0	2.5e-05	0	0	2.1e-06	0	0	0	0	1	0	18	0.11	0
39	0.49	0	0	0	0	0	0	0	0	0.002	2e-06	0	0	0	0.027	0.49	0	0	0	0	0	0	0.1
40	0	0.027	0	0	0.0072	1.4e-05	0.019	0.93	0	0	0	0	0	0	0	0	0.0072	0.0072	0	0	7	0.17	0.31
41	0	0.2	2e-05	2e-05	0.22	0.12	0.00014	0.0011	0	0	0	0	3.6e-06	0	0	0	0.22	0.22	0	0	4	0.23	0.24
42	0	0.36	3.6e-05	3.6e-05	0.12	0.29	0.0002	0.0044	0	0	0	1.6e-05	0.001	0	0	0	0.12	0.12	0	0	1	0.23	0.31
43	0	0.47	4.5e-05	4.5e-05	0.11	0.2	0.00035	0.01	0	0	0	6.8e-05	0.00033	0	0	0	0.11	0.11	0	0	1	0.23	0.31
44	0	0	5.4e-06	5.4e-06	0	0	0	0	0	0	0.0059	0	0	0.99	0	0	0	0	0	0	13	0.2	0.034
45	0	0.13	0.02	0.02	0.15	0.28	0.013	0.0032	0	0	0	8.9e-05	0.087	0.00014	0	0	0.15	0.15	0	0	5	0.3	0.28
46	0	0	0	0	0	0	0	0	0.17	0	0.014	0	0	0.015	0	0	0	0	0.8	0	18	0.11	0
47	0	0.21	0	0	0.018	0.74	0	8.9e-06	0	0	0	1e-06	3.6e-05	0	0	0	0.018	0.018	0	0	5	0.3	0.28
48	0.45	0	0	0	0	0	0	0	0	0.096	0	0	0	0	1.9e-05	0.45	0	0	0	0	0	0	0.1
49	0	0.16	0.0091	0.0091	0.17	0.02	0.2	0.084	0	0	1.7e-06	0	2e-05	3.8e-06	0	0	0.17	0.17	0	0	6	0.17	0.17
50	0	0.58	4.5e-05	4.5e-05	0.08	0.067	0.0021	0.11	0	0	0	0.00027	7.4e-05	0	0	0	0.08	0.08	0	0	1	0.23	0.31
51	0	0	0	0	0	0	0	0	0.0011	0	0.0097	0	0	7.8e-05	8.7e-06	0	0	0	0.99	0	18	0.11	0
52	0	0.11	0.00017	0.00017	0.27	0.0046	0.031	0.036	0	0	0	0	0	0	0	0	0.27	0.27	0	0	4	0.23	0.24
53	0	0.1	2e-06	2e-06	0.014	0.65	0	9.4e-05	0	0	0	0.0044	0.2	0	0	0	0.014	0.014	0	0	5	0.3	0.28
54	0	0.71	0	0	0.058	0.044	9.7e-05	0.075	0	0	0	6.4e-06	1.4e-06	0	0	0	0.058	0.058	0	0	1	0.23	0.31
55	0	0.54	0.00023	0.00023	0.085	0.13	0.0029	0.058	0	0	0	0.0035	0.0013	0	0	0	0.085	0.085	0	0	1	0.23	0.31
56	0	0.69	0	0	0.042	0.011	7.8e-05	0.18	0	0	0	0	0	0	0	0	0.042	0.042	0	0	1	0.23	0.31
57	0	0.083	0.0053	0.0053	0.27	0.016	0.059	0.0093	0	0	0	0	0	0	0	0	0.27	0.27	0	0	4	0.23	0.24
58	0.49	0	0	0	0	0	0	0	0	0.0027	1.4e-06	0	0	0	0.024	0.49	0	0	0	0	0	0	0.1
59	0.5	0	0	0	0	0	0	0	0	0.00088	0	0	0	0	0.00026	0.5	0	0	0	0	0	0	0.1
60	0	0.43	3.6e-05	3.6e-05	0.13	0.18	0.00027	0.007	0	0	0	7.7e-06	0.0001	0	0	0	0.13	0.13	0	0	1	0.23	0.31
61	0	0.81	0	0	0.022	0.015	1.4e-05	0.11	0	0	0	2.3e-05	0	0	0	0	0.022	0.022	0	0	1	0.23	0.31
62	0	0.24	2.7e-06	2.7e-06	0.078	0.001	0.0081	0.51	0	0	0	0	0	0	0	0	0.078	0.078	0	0	7	0.17	0.31
63	0	0.36	0.00012	0.00012	0.12	0.018	0.02	0.25	0	0	0	1.1e-06	2.5e-06	0	0	0	0.12	0.12	0	0	1	0.23	0.31
64	0	0.32	0	0	0.0041	0.00045	8.1e-06	0.66	0	0	0	0	0	0	0	0	0.0041	0.0041	0	0	7	0.17	0.31
65	0	0.034	0.032	0.032	0.071	0.0041	0.55	0.035	0	0	0.064	0	7.1e-06	0.023	0.013	0	0.071	0.071	0	0	6	0.17	0.17
66	0	0.49	3.5e-05	3.5e-05	0.077	0.015	0.0056	0.26	0	0	0	8.4e-06	0	0	0	0	0.077	0.077	0	0	1	0.23	0.31
67	0	0.27	1.4e-05	1.4e-05	0.17	0.005	0.012	0.21	0	0	0	0	0	0	0	0	0.17	0.17	0	0	1	0.23	0.31
68	0	0.01	0.0086	0.0086	0.043	0.00028	0.81	0.031	0	0	6.8e-06	0	0	2.5e-06	0	0	0.043	0.043	0	0	6	0.17	0.17
69	0	0.64	0	0	0.075	0.0041	0.0001	0.13	0	0	0	0	0	0	0	0	0.075	0.075	0	0	1	0.23	0.31
70	0	0.13	2.3e-06	2.3e-06	0.02	0.00041	0.0089	0.8	0	0	0	0	0	0	0	0	0.02	0.02	0	0	7	0.17	0.31
71	0	0.4	0.0025	0.0025	0.13	0.12	0.023	0.073	0	0	1.6e-06	0.0011	0.0026	7.2e-06	0	0	0.13	0.13	0	0	1	0.23	0.31
72	0	0.23	0.007	0.007	0.14	0.023	0.16	0.15	0	0	0.0001	1.1e-05	3.4e-05	9e-05	3.2e-05	0	0.14	0.14	0	0	1	0.23	0.31
73	0	0.36	0.00027	0.00027	0.11	0.29	0.00091	0.0078	0	0	0	0.00023	0.0045	0	0	0	0.11	0.11	0	0	1	0.23	0.31
74	0	0.55	0	0	0.1	0.0066	0.00035	0.14	0	0	0	0	0	0	0	0	0.1	0.1	0	0	1	0.23	0.31
75	0	0.36	0.00011	0.00011	0.14	0.21	0.00059	0.0066	0	0	0	9.2e-06	0.00035	0	0	0	0.14	0.14	0	0	1	0.23	0.31
76	0	0.55	1e-06	1e-06	0.061	0.26	7.9e-06	0.0028	0	0	0	5.4e-05	6.6e-05	0	0	0	0.061	0.061	0	0	1	0.23	0.31
77	0	0.11	1.8e-05	1.8e-05	0.055	0.71	4.2e-06	5.1e-05	0	0	0	9.5e-06	0.011	0	0	0	0.055	0.055	0	0	5	0.3	0.28
78	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0.00013	0	0	0	1	0	18	0.11	0
79	0	0.28	1.3e-06	1.3e-06	0.021	0.0017	0.0021	0.65	0	0	0	1.3e-06	0	0	0	0	0.021	0.021	0	0	7	0.17	0.31
80	0	0.28	0.0048	0.0048	0.12	0.27	0.01	0.015	0	0	0	0.0022	0.05	3.4e-05	0	0	0.12	0.12	0	2.1e-06	1	0.23	0.31
81	0	0.29	0.00024	0.00024	0.2	0.016	0.014	0.062	0	0	0	0	0	0	0	0	0.2	0.2	0	0	1	0.23	0.31
82	0	0.16	0	0	0.011	0.8	0	2.7e-05	0	0	0	0.0013	0.0079	0	0	0	0.011	0.011	0	0	5	0.3	0.28
83	0	0.41	0.00012	0.00012	0.16	0.032	0.0056	0.063	0	0	0	0	1.1e-06	0	0	0	0.16	0.16	0	0	1	0.23	0.31
84	0	0.63	9.9e-06	9.9e-06	0.032	0.13	0.00027	0.066	0	0	0	0.075	0.0018	0	0	0	0.032	0.032	0	0.00033	1	0.23	0.31
85	0.11	0	0	0	0	0	7e-06	4.3e-06	0	0.78	0	0	0	0	0.001	0.11	0	0	0	0	9	0	0.21
86	0	0.59	1.6e-05	1.6e-05	0.08	0.14	0.00034	0.028	0	0	0	0.00024	0.00021	0	0	0	0.08	0.08	0	0	1	0.23	0.31
87	0.00039	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00039	0	0	0	0	9	0	0.21
88	0	0.63	2.1e-05	2.1e-05	0.057	0.16	0.00029	0.03	0	0	0	0.0054	0.00059	0	0	0	0.057	0.057	0	0	1	0.23	0.31
89	0	0	0	0	0	0	0	0	0.98	0	4.1e-06	0	0	0.0038	0	0	0	0	0.014	0	8	0.22	0
90	0	0.11	0.019	0.019	0.18	0.026	0.24	0.04	0	0	4.3e-06	0	0.00011	1.3e-05	1.1e-06	0	0.18	0.18	0	0	6	0.17	0.17
91	0	0.39	0.00086	0.00086	0.12	0.035	0.034	0.18	0	0	0	4.6e-05	4.1e-05	0	0	0	0.12	0.12	0	0	1	0.23	0.31
92	0	0.41	0.0028	0.0028	0.11	0.11	0.027	0.094	0	0	3.2e-05	0.0032	0.0045	5.7e-05	4e-05	0	0.11	0.11	0	8.7e-06	1	0.23	0.31
93	0	0.45	5.3e-05	5.3e-05	0.087	0.27	0.00025	0.0079	0	0	0	0.00047	0.0016	0	0	0	0.087	0.087	0	0	1	0.23	0.31
94	0	0.26	0.00096	0.00096	0.12	0.012	0.093	0.29	0	0	0	1.6e-06	2.7e-06	0	0	0	0.12	0.12	0	0	7	0.17	0.31
95	0.38	2.2e-05	8.7e-06	8.7e-06	3.2e-05	1.2e-06	0.00058	7.5e-05	0	0.17	0.00042	0	0	6.4e-06	0.073	0.38	3.2e-05	3.2e-05	0	0	0	0	0.1
96	0	0.69	0	0	0.0066	0.0009	0	0.29	0	0	0	0	0	0	0	0	0.0066	0.0066	0	0	1	0.23	0.31
97	0	0	0	0	0	0	2.5e-05	0	0	0	0.0018	0	0	0	1	0	0	0	0	0	14	0.033	0.069
98	0	0.52	0	0	0.034	0.009	0.00063	0.37	0	0	0	8.1e-06	0	0	0	0	0.034	0.034	0	0	1	0.23	0.31
99	0.43	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0.00043	0.43	0	0	0	0	0	0	0.1
100	0	0.017	0.086	0.086	0.2	0.012	0.18	0.0013	0	0	0	0	9.5e-06	0	0	0	0.2	0.2	0	0	4	0.23	0.24
101	0	0.13	0.005	0.005	0.24	0.12	0.011	0.0036	0	0	0	0	0.00028	0	0	0	0.24	0.24	0	0	4	0.23	0.24
102	0	0.067	2.5e-06	2.5e-06	0.26	0.17	2.3e-06	1.1e-05	0	0	0	0	0	0	0	0	0.26	0.26	0	0	4	0.23	0.24
103	0	0.35	0.00012	0.00012	0.19	0.053	0.0036	0.031	0	0	0	0	4.8e-06	0	0	0	0.19	0.19	0	0	1	0.23	0.31
104	0	0.34	4.7e-05	4.7e-05	0.15	0.22	0.00014	0.0021	0	0	0	1.5e-06	6.3e-05	0	0	0	0.15	0.15	0	0	1	0.23	0.31
105	0	0.82	0	0	0.037	0.049	3.4e-06	0.02	0	0	0	3.6e-06	0	0	0	0	0.037	0.037	0	0	1	0.23	0.31
106	0	0.63	8.8e-06	8.8e-06	0.051	0.2	7.8e-05	0.014	0	0	0	0.0045	0.00039	0	0	0	0.051	0.051	0	0	1	0.23	0.31
107	0	0.62	7.2e-05	7.2e-05	0.061	0.14	0.0009	0.049	0	0	0	0.012	0.00089	0	0	0	0.061	0.061	0	1.4e-06	1	0.23	0.31
108	0	0.87	0	0	0.011	0.055	1e-06	0.042	0	0	0	0.0019	4e-06	0	0	0	0.011	0.011	0	0	1	0.23	0.31
109	0	0.58	0	0	0.018	0.29	2.2e-06	0.0037	0	0	0	0.073	0.00056	0	0	0	0.018	0.018	0	0	1	0.23	0.31
110	0	0.22	0.014	0.014	0.19	0.11	0.044	0.021	0	0	0	2.5e-05	0.0014	4.4e-05	0	0	0.19	0.19	0	0	1	0.23	0.31
111	0	0.86	0	0	0.024	0.022	4.9e-06	0.047	0	0	0	1.9e-05	0	0	0	0	0.024	0.024	0	0	1	0.23	0.31
112	0	0	0	0	0	0	0	0	0.0012	0	0.0034	0	0	4.7e-05	0	0	0	0	1	0	18	0.11	0
113	0	0.00013	0.0012	0.0012	0.00046	0.0001	0.0013	1.8e-05	0.7	0	0.0092	0	4.7e-06	0.13	0	0	0.00046	0.00046	0.15	0	8	0.22	0
114	0	0.24	0.0058	0.0058	0.17	0.21	0.013	0.012	0	0	0	0.0001	0.01	1.2e-06	0	0	0.17	0.17	0	0	1	0.23	0.31
115	0	0.11	2.6e-05	2.6e-05	0.048	0.00059	0.06	0.69	0	0	0	0	0	0	0	0	0.048	0.048	0	0	7	0.17	0.31
116	0	0	0	0	0	0	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0.99	19	0.52	0.69
117	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0.027	11	0.34	0.48
118	0	0.12	0.041	0.041	0.14	0.042	0.21	0.035	0	0	0.031	1.3e-05	0.0012	0.058	0.0017	0	0.14	0.14	0	0	6	0.17	0.17
119	0	0	0	0	0	0	0	0	0.014	0	0.024	0	0	0.0019	1.7e-05	0	0	0	0.96	0	18	0.11	0
120	0	0.11	0.0034	0.0034	0.15	0.0073	0.29	0.13	0	0	0	0	1.8e-06	0	0	0	0.15	0.15	0	0	6	0.17	0.17
121	0	0	0	0	0	0	0	0	0	0	0.00048	0	0	0	1	0	0	0	0	0	14	0.033	0.069
122	0	0.78	0	0	0.037	0.032	5.9e-05	0.082	0	0	0	7.5e-05	0	0	0	0	0.037	0.037	0	0	1	0.23	0.31
123	0	0.41	0.00022	0.00022	0.14	0.03	0.014	0.14	0	0	0	3e-06	5.2e-06	0	0	0	0.14	0.14	0	0	1	0.23	0.31
124	0	0.55	9.1e-05	9.1e-05	0.088	0.074	0.0033	0.1	0	0	0	0.00034	0.00013	0	0	0	0.088	0.088	0	0	1	0.23	0.31
125	0	0.096	0.022	0.022	0.13	0.013	0.38	0.068	0	0	0.0012	0	2.5e-05	0.00093	0.0003	0	0.13	0.13	0	0	6	0.17	0.17
126	0	0.54	3.4e-05	3.4e-05	0.045	0.027	0.0036	0.3	0	0	0	0.0014	2e-05	0	0	0	0.045	0.045	0	0	1	0.23	0.31
127	0	0.21	2.2e-05	2.2e-05	0.22	0.002	0.014	0.12	0	0	0	0	0	0	0	0	0.22	0.22	0	0	4	0.23	0.24
128	0.36	1.4e-05	3e-06	3e-06	1.6e-05	0	0.00032	6.5e-05	0	0.23	0.0002	0	0	1.9e-06	0.054	0.36	1.6e-05	1.6e-05	0	0	0	0	0.1
129	0	0.61	6.1e-05	6.1e-05	0.053	0.12	0.0013	0.083	0	0	0	0.023	0.0014	0	0	0	0.053	0.053	0	3.8e-05	1	0.23	0.31
130	0	2.2e-05	1.5e-05	1.5e-05	4.8e-05	0	0.0051	0.00038	0	0	0.0023	0	0	5.2e-06	0.99	0	4.8e-05	4.8e-05	0	0	14	0.033	0.069
131	0	0	0	0	0	0	0	0	0.0044	0	0.0063	0	0	0.00027	0	0	0	0	0.99	0	18	0.11	0
132	0	0	0	0	0	0	0	0	0	0	0.0075	0	0	1.3e-06	0.99	0	0	0	0	0	14	0.033	0.069
133	0	0.46	0.00082	0.00082	0.11	0.17	0.0046	0.034	0	0	0	0.002	0.0024	0	0	0	0.11	0.11	0	0	1	0.23	0.31
134	0	0.36	0.0012	0.0012	0.16	0.051	0.023	0.076	0	0	0	8.9e-06	4.6e-05	0	0	0	0.16	0.16	0	0	1	0.23	0.31
135	0	0.39	0.00078	0.00078	0.15	0.12	0.0077	0.037	0	0	0	6.9e-05	0.00057	0	0	0	0.15	0.15	0	0	1	0.23	0.31
136	0	0.6	3.8e-05	3.8e-05	0.04	0.074	0.0016	0.16	0	0	0	0.04	0.00075	0	0	0	0.04	0.04	0	0.00047	1	0.23	0.31
137	0	0.62	3.5e-05	3.5e-05	0.05	0.086	0.0015	0.13	0	0	0	0.011	0.00069	0	0	0	0.05	0.05	0	5.5e-06	1	0.23	0.31
138	0	0.64	9.1e-06	9.1e-06	0.078	0.057	0.00058	0.071	0	0	0	4e-05	7.9e-06	0	0	0	0.078	0.078	0	0	1	0.23	0.31
139	0	0.8	0	0	0.026	0.024	2.2e-05	0.1	0	0	0	4.8e-05	0	0	0	0	0.026	0.026	0	0	1	0.23	0.31
140	0	0.66	1.1e-05	1.1e-05	0.048	0.11	0.00042	0.073	0	0	0	0.006	0.00054	0	0	0	0.048	0.048	0	0	1	0.23	0.31
141	0	0.41	0.00018	0.00018	0.15	0.038	0.01	0.1	0	0	0	1.9e-06	8.2e-06	0	0	0	0.15	0.15	0	0	1	0.23	0.31
142	0	0.56	0.00014	0.00014	0.077	0.16	0.0016	0.046	0	0	0	0.0053	0.0016	0	0	0	0.077	0.077	0	0	1	0.23	0.31
143	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0.083	4.5e-06	0	0	0	0	0	10	0.1	0.034
144	0	0.53	0.0001	0.0001	0.12	0.053	0.003	0.066	0	0	0	2.3e-05	9.5e-06	0	0	0	0.12	0.12	0	0	1	0.23	0.31
145	0.47	0	0	0	0	0	0	0	0	0.0044	1.5e-05	0	0	0	0.05	0.47	0	0	0	0	0	0	0.1
146	0	0.041	0.024	0.024	0.26	0.039	0.078	0.0025	0	0	0	0	0.00014	0	0	0	0.26	0.26	0	0	4	0.23	0.24
147	0	0.38	0.00038	0.00038	0.071	0.027	0.029	0.35	0	0	0	0.00034	7.7e-05	0	0.00014	0	0.071	0.071	0	0	1	0.23	0.31
148	0	0.076	0.072	0.072	0.2	0.12	0.041	0.0021	0	0	0	1.1e-06	0.0052	0.00062	0	0	0.2	0.2	0	0	4	0.23	0.24
149	0.49	0	0	0	0	0	0	0	0	0.0073	0	0	0	0	0.0049	0.49	0	0	0	0	0	0	0.1
150	0	0.98	0	0	0.00027	0.0033	0	0.015	0	0	0	0.00039	0	0	0	0	0.00027	0.00027	0	0	1	0.23	0.31
151	0	0.62	0	0	0.0014	0.0026	0	0.37	0	0	0	0.0078	0	0	0	0	0.0014	0.0014	0	0	1	0.23	0.31
152	0	0.33	0.0012	0.0012	0.17	0.08	0.018	0.051	0	0	0	1.1e-05	0.00023	0	0	0	0.17	0.17	0	0	1	0.23	0.31
153	0	0.37	3.2e-05	3.2e-05	0.17	0.098	0.00093	0.017	0	0	0	0	2.3e-05	0	0	0	0.17	0.17	0	0	1	0.23	0.31
154	0	0.63	0	0	0.017	0.097	3.5e-05	0.044	0	0	0	0.17	0.00025	0	0	0	0.017	0.017	0	0.00022	1	0.23	0.31
155	0	6.4e-06	0.00046	0.00046	5.6e-05	0	0.0037	9.5e-06	0	0	0.79	0	0	0.2	0.0052	0	5.6e-05	5.6e-05	0	0	10	0.1	0.034
156	0	0.062	2.2e-05	2.2e-05	0.034	0.00018	0.094	0.74	0	0	0	0	0	0	0	0	0.034	0.034	0	0	7	0.17	0.31
157	0	0.12	2.7e-05	2.7e-05	0.29	0.0066	0.0026	0.0081	0	0	0	0	0	0	0	0	0.29	0.29	0	0	4	0.23	0.24
158	0	0.24	0.017	0.017	0.16	0.16	0.046	0.025	0	0	0.00024	0.00045	0.02	0.0024	5.4e-06	0	0.16	0.16	0	0	1	0.23	0.31
159	0	0	0	0	0	0	0	0	0	0	4e-06	0	0	0	1	0	0	0	0	0	14	0.033	0.069
160	0	0.62	2.4e-06	2.4e-06	0.048	0.02	0.00065	0.21	0	0	0	3.2e-05	0	0	0	0	0.048	0.048	0	0	1	0.23	0.31
161	0	0.3	0.00027	0.00027	0.2	0.03	0.013	0.055	0	0	0	0	2e-06	0	0	0	0.2	0.2	0	0	1	0.23	0.31
162	0	0	0	0	0	0	0	0	0.085	0	2.2e-05	0	0	0.0001	0	0	0	0	0.91	0	18	0.11	0
163	0	0	0	0	0	0	0	0	0.11	0	0.013	0	0	0.0091	0	0	0	0	0.87	0	18	0.11	0
164	0	0.64	0	0	0.051	0.21	0	0.0017	0	0	0	2.4e-06	3.2e-06	0	0	0	0.051	0.051	0	0	1	0.23	0.31
165	0	0.3	0.0022	0.0022	0.18	0.1	0.021	0.038	0	0	0	1.8e-05	0.00071	0	0	0	0.18	0.18	0	0	1	0.23	0.31
166	0	0.64	1.2e-05	1.2e-05	0.062	0.12	0.00038	0.05	0	0	0	0.00095	0.00021	0	0	0	0.062	0.062	0	0	1	0.23	0.31
167	0	0.16	0.002	0.002	0.19	0.26	0.0014	0.0011	0	0	0	1.3e-06	0.0013	0	0	0	0.19	0.19	0	0	5	0.3	0.28
168	0	0.79	0	0	0.05	0.044	5.5e-06	0.015	0	0	0	1e-06	0	0	0	0	0.05	0.05	0	0	1	0.23	0.31
169	0	0.88	0	0	0.027	0.027	0	0.011	0	0	0	0	0	0	0	0	0.027	0.027	0	0	1	0.23	0.31
170	0	0	0	0	0	0	0	0	0	0	1	0	0	7.3e-06	0	0	0	0	0	0	10	0.1	0.034
171	0	0	0	0	0	0	0	0	0.011	0	0.034	0	0	0.0016	0.00053	0	0	0	0.95	0	18	0.11	0
172	0	0.93	0	0	0.0085	0.034	0	0.01	0	0	0	2.7e-05	0	0	0	0	0.0085	0.0085	0	0	1	0.23	0.31
173	0	0.78	0	0	0.0058	0.19	0	0.0027	0	0	0	0.017	3.1e-05	0	0	0	0.0058	0.0058	0	0	1	0.23	0.31
174	0	0.11	0.00013	0.00013	0.046	0.68	1.8e-05	0.0001	0	0	0	0.00042	0.07	0	0	0	0.046	0.046	0	0	5	0.3	0.28
175	0	0.27	0.008	0.008	0.12	0.26	0.013	0.015	0	0	1.3e-05	0.0029	0.052	0.00051	0	0	0.12	0.12	0	6.8e-06	1	0.23	0.31
176	0	0.39	0.0036	0.0036	0.11	0.2	0.013	0.037	0	0	1.3e-05	0.0081	0.018	0.00015	0	0	0.11	0.11	0	7.3e-05	1	0.23	0.31
177	0	0	0	0	0	0	0	0	0.97	0	3.2e-05	0	0	0.023	0	0	0	0	0.0073	0	8	0.22	0
178	0	0.44	0.0011	0.0011	0.095	0.057	0.029	0.19	0	0	4.1e-06	0.0013	0.00047	3e-06	3.3e-05	0	0.095	0.095	0	0	1	0.23	0.31
179	0.45	0	0	0	0	0	1.9e-06	0	0	0.033	0.0001	0	0	0	0.064	0.45	0	0	0	0	0	0	0.1
