SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
35	0.13	0.4	0.48	0	0	0	2	0.2	0.24
36	0.05	0.74	0.2	0	0	0	1	0.23	0.31
37	0	0	0	1	0	0.0015	3	0.11	0
38	0	0	0	1	0	5.7e-05	3	0.11	0
39	0	0	0	0	1	1.9e-05	4	0	0.14
40	4.4e-05	0.039	0.96	0	0	0	2	0.2	0.24
41	0.17	0.28	0.55	0	0	0	2	0.2	0.24
42	0.51	0.3	0.19	0	0	0	0	0.3	0.31
43	0.41	0.37	0.22	0	0	0	0	0.3	0.31
44	0	0	0	0	0	1	5	0.1	0.034
45	0.44	0.15	0.4	0	0	2e-06	0	0.3	0.31
46	0	0	0	0.96	0	0.04	3	0.11	0
47	0.91	0.086	0.0016	0	0	0	0	0.3	0.31
48	0	0	0	0	1	0	4	0	0.14
49	0.014	0.084	0.9	0	0	3.8e-06	2	0.2	0.24
50	0.18	0.45	0.38	0	0	0	1	0.23	0.31
51	0	0	0	0.98	0	0.022	3	0.11	0
52	0.00097	0.035	0.96	0	0	0	2	0.2	0.24
53	0.95	0.046	0.0034	0	0	0	0	0.3	0.31
54	0.14	0.59	0.26	0	0	0	1	0.23	0.31
55	0.33	0.39	0.27	0	0	0	1	0.23	0.31
56	0.04	0.62	0.34	0	0	0	1	0.23	0.31
57	0.0058	0.046	0.95	0	0	0	2	0.2	0.24
58	0	0	0	0	1	1e-05	4	0	0.14
59	0	0	0	0	1	0	4	0	0.14
60	0.35	0.38	0.27	0	0	0	1	0.23	0.31
61	0.092	0.77	0.14	0	0	0	1	0.23	0.31
62	0.00085	0.11	0.89	0	0	0	2	0.2	0.24
63	0.022	0.2	0.77	0	0	0	2	0.2	0.24
64	0.0092	0.76	0.23	0	0	0	1	0.23	0.31
65	0.0032	0.027	0.75	0	0	0.22	2	0.2	0.24
66	0.035	0.35	0.61	0	0	0	2	0.2	0.24
67	0.0024	0.095	0.9	0	0	0	2	0.2	0.24
68	0.00016	0.0091	0.99	0	0	2.6e-05	2	0.2	0.24
69	0.0081	0.45	0.55	0	0	0	2	0.2	0.24
70	0.0014	0.15	0.85	0	0	0	2	0.2	0.24
71	0.21	0.29	0.5	0	0	4.7e-06	2	0.2	0.24
72	0.024	0.13	0.84	0	0	0.00024	2	0.2	0.24
73	0.51	0.28	0.21	0	0	0	0	0.3	0.31
74	0.0093	0.34	0.66	0	0	0	2	0.2	0.24
75	0.36	0.33	0.31	0	0	0	0	0.3	0.31
76	0.58	0.37	0.058	0	0	0	0	0.3	0.31
77	0.89	0.086	0.021	0	0	0	0	0.3	0.31
78	0	0	0	0.99	0	0.0054	3	0.11	0
79	0.0098	0.37	0.62	0	0	0	2	0.2	0.24
80	0.47	0.23	0.31	0	0	3e-06	0	0.3	0.31
81	0.011	0.15	0.84	0	0	0	2	0.2	0.24
82	0.95	0.045	0.00093	0	0	0	0	0.3	0.31
83	0.039	0.26	0.7	0	0	0	2	0.2	0.24
84	0.49	0.42	0.09	0	0	0	0	0.3	0.31
85	0	0	4.9e-06	0	1	0	4	0	0.14
86	0.36	0.44	0.2	0	0	0	1	0.23	0.31
87	0	0	0	0	1	0	4	0	0.14
88	0.46	0.42	0.12	0	0	0	0	0.3	0.31
89	0	0	0	1	0	0.00068	3	0.11	0
90	0.016	0.064	0.92	0	0	1.1e-05	2	0.2	0.24
91	0.055	0.25	0.7	0	0	0	2	0.2	0.24
92	0.23	0.3	0.48	0	0	9.6e-05	2	0.2	0.24
93	0.55	0.32	0.13	0	0	0	0	0.3	0.31
94	0.012	0.13	0.85	0	0	0	2	0.2	0.24
95	0	1.4e-05	0.00044	0	1	0.0011	4	0	0.14
96	0.01	0.87	0.12	0	0	0	1	0.23	0.31
97	0	0	0.00017	0	0	1	5	0.1	0.034
98	0.041	0.52	0.44	0	0	0	1	0.23	0.31
99	0	0	0	0	1	0	4	0	0.14
100	0.0042	0.017	0.98	0	0	0	2	0.2	0.24
101	0.18	0.13	0.69	0	0	0	2	0.2	0.24
102	0.28	0.25	0.47	0	0	0	2	0.2	0.24
103	0.061	0.25	0.68	0	0	0	2	0.2	0.24
104	0.4	0.35	0.25	0	0	0	0	0.3	0.31
105	0.2	0.7	0.1	0	0	0	1	0.23	0.31
106	0.54	0.39	0.076	0	0	0	0	0.3	0.31
107	0.41	0.42	0.17	0	0	0	1	0.23	0.31
108	0.36	0.61	0.029	0	0	0	1	0.23	0.31
109	0.83	0.16	0.0071	0	0	0	0	0.3	0.31
110	0.13	0.18	0.69	0	0	3.1e-06	2	0.2	0.24
111	0.13	0.77	0.099	0	0	0	1	0.23	0.31
112	0	0	0	0.99	0	0.0078	3	0.11	0
113	0.00025	0.0004	0.0075	0.87	0	0.12	3	0.11	0
114	0.31	0.21	0.48	0	0	0	2	0.2	0.24
115	0.00085	0.058	0.94	0	0	0	2	0.2	0.24
116	1	0	0	0	0	0	0	0.3	0.31
117	1	0	0	0	0	0	0	0.3	0.31
118	0.045	0.093	0.76	0	0	0.1	2	0.2	0.24
119	0	0	0	0.95	0	0.055	3	0.11	0
120	0.0034	0.045	0.95	0	0	0	2	0.2	0.24
121	0	0	0	0	0	1	5	0.1	0.034
122	0.15	0.67	0.18	0	0	0	1	0.23	0.31
123	0.04	0.25	0.71	0	0	0	2	0.2	0.24
124	0.18	0.42	0.4	0	0	0	1	0.23	0.31
125	0.0097	0.061	0.93	0	0	0.0032	2	0.2	0.24
126	0.11	0.49	0.4	0	0	0	1	0.23	0.31
127	0.00053	0.056	0.94	0	0	0	2	0.2	0.24
128	0	8e-06	0.00024	0	1	0.00051	4	0	0.14
129	0.39	0.43	0.18	0	0	0	1	0.23	0.31
130	2e-05	0.0018	0.2	0	0	0.8	5	0.1	0.034
131	0	0	0	0.99	0	0.015	3	0.11	0
132	0	0	0	0	0	1	5	0.1	0.034
133	0.35	0.34	0.31	0	0	0	0	0.3	0.31
134	0.064	0.23	0.71	0	0	0	2	0.2	0.24
135	0.2	0.3	0.51	0	0	0	2	0.2	0.24
136	0.32	0.48	0.2	0	0	0	1	0.23	0.31
137	0.31	0.47	0.22	0	0	0	1	0.23	0.31
138	0.16	0.51	0.33	0	0	0	1	0.23	0.31
139	0.13	0.73	0.14	0	0	0	1	0.23	0.31
140	0.38	0.46	0.15	0	0	0	1	0.23	0.31
141	0.049	0.25	0.7	0	0	0	2	0.2	0.24
142	0.4	0.39	0.21	0	0	0	0	0.3	0.31
143	0	0	0	0	0	1	5	0.1	0.034
144	0.11	0.4	0.5	0	0	0	2	0.2	0.24
145	0	0	0	0	1	9.8e-05	4	0	0.14
146	0.017	0.036	0.95	0	0	0	2	0.2	0.24
147	0.066	0.3	0.64	0	0	0	2	0.2	0.24
148	0.15	0.11	0.75	0	0	3.8e-06	2	0.2	0.24
149	0	0	0	0	1	0	4	0	0.14
150	0.13	0.87	0.00074	0	0	0	1	0.23	0.31
151	0.085	0.89	0.024	0	0	0	1	0.23	0.31
152	0.1	0.23	0.67	0	0	0	2	0.2	0.24
153	0.14	0.32	0.54	0	0	0	2	0.2	0.24
154	0.63	0.34	0.033	0	0	0	0	0.3	0.31
155	0	0	0.00027	0	0	1	5	0.1	0.034
156	0.00016	0.035	0.97	0	0	0	2	0.2	0.24
157	0.0022	0.063	0.93	0	0	0	2	0.2	0.24
158	0.25	0.2	0.56	0	0	0.00085	2	0.2	0.24
159	0	0	0	0	0	1	5	0.1	0.034
160	0.077	0.55	0.38	0	0	0	1	0.23	0.31
161	0.025	0.17	0.81	0	0	0	2	0.2	0.24
162	0	0	0	1	0	5.5e-05	3	0.11	0
163	0	0	0	0.97	0	0.034	3	0.11	0
164	0.51	0.45	0.044	0	0	0	0	0.3	0.31
165	0.13	0.22	0.65	0	0	0	2	0.2	0.24
166	0.34	0.47	0.19	0	0	0	1	0.23	0.31
167	0.39	0.21	0.4	0	0	0	2	0.2	0.24
168	0.16	0.7	0.14	0	0	0	1	0.23	0.31
169	0.13	0.8	0.069	0	0	0	1	0.23	0.31
170	0	0	0	0	0	1	5	0.1	0.034
171	0	0	0	0.92	0	0.076	3	0.11	0
172	0.25	0.73	0.016	0	0	0	1	0.23	0.31
173	0.73	0.26	0.0023	0	0	0	0	0.3	0.31
174	0.91	0.074	0.018	0	0	0	0	0.3	0.31
175	0.46	0.22	0.32	0	0	4.5e-05	0	0.3	0.31
176	0.39	0.28	0.32	0	0	4.1e-05	0	0.3	0.31
177	0	0	0	0.99	0	0.01	3	0.11	0
178	0.13	0.32	0.56	0	0	1.3e-05	2	0.2	0.24
179	0	0	0	0	1	0.00042	4	0	0.14
180	0.28	0.44	0.28	0	0	0	1	0.23	0.31
181	0.083	0.18	0.74	0	0	0	2	0.2	0.24
182	0	0	0	0.97	0	0.032	3	0.11	0
183	0.5	0.34	0.16	0	0	0	0	0.3	0.31
184	0.35	0.27	0.37	0	0	1.1e-06	2	0.2	0.24
185	0.0048	0.035	0.96	0	0	0.0049	2	0.2	0.24
186	0.1	0.56	0.34	0	0	0	1	0.23	0.31
187	0.26	0.25	0.49	0	0	1.9e-06	2	0.2	0.24
188	0.063	0.2	0.74	0	0	0	2	0.2	0.24
189	0.53	0.4	0.069	0	0	0	0	0.3	0.31
190	0.84	0.12	0.044	0	0	0	0	0.3	0.31
191	0.65	0.21	0.14	0	0	0	0	0.3	0.31
192	0.7	0.22	0.085	0	0	0	0	0.3	0.31
193	0.23	0.64	1.6e-05	0.12	0	0.015	1	0.23	0.31
194	0.38	0.53	0.089	0	0	0	1	0.23	0.31
195	0.054	0.34	0.61	0	0	0	2	0.2	0.24
196	0.31	0.69	5.1e-05	0	0	0	1	0.23	0.31
197	0.0019	0.067	0.93	0	0	0	2	0.2	0.24
198	4.1e-06	2.4e-06	0.0002	0.97	0	0.026	3	0.11	0
199	0.17	0.51	0.32	0	0	0	1	0.23	0.31
200	0.0038	0.0035	0.032	0.8	0	0.16	3	0.11	0
201	0.45	0.34	0.21	0	0	0	0	0.3	0.31
202	0.15	0.71	0.14	0	0	0	1	0.23	0.31
203	0.02	0.13	0.85	0	0	0	2	0.2	0.24
204	0.12	0.18	0.71	0	0	0.00084	2	0.2	0.24
205	0	0	0	0	1	0	4	0	0.14
206	0.38	0.54	0.084	0	0	0	1	0.23	0.31
207	0.26	0.29	0.44	0	0	2.2e-06	2	0.2	0.24
208	0.89	0.084	0.027	0	0	0	0	0.3	0.31
209	0.82	0.15	0.029	0	0	0	0	0.3	0.31
210	0	0	0	0	1	0	4	0	0.14
211	0	0	0	0	0	1	5	0.1	0.034
212	0.00092	0.024	0.98	0	0	0	2	0.2	0.24
213	0.00026	0.0036	0.78	0	0	0.22	2	0.2	0.24
214	0.065	0.16	0.77	0	0	0.0032	2	0.2	0.24
215	0	0	0	0	1	0	4	0	0.14
216	0.63	0.35	0.018	0	0	0	0	0.3	0.31
217	0.017	0.25	0.73	0	0	0	2	0.2	0.24
218	0	0	0	0	1	0	4	0	0.14
219	0	0	0	0	0	1	5	0.1	0.034
220	0.61	0.34	0.053	0	0	0	0	0.3	0.31
221	0.13	0.2	0.67	0	0	0	2	0.2	0.24
222	0.58	0.32	0.097	0	0	0	0	0.3	0.31
223	0	0	0	1	0	0.0033	3	0.11	0
224	0.51	0.48	0.0075	0	0	0	0	0.3	0.31
225	0.87	0.11	0.019	0	0	0	0	0.3	0.31
226	0	0	0	1	0	0.0017	3	0.11	0
227	0.49	0.5	0.0096	0	0	0	1	0.23	0.31
228	0.81	0.18	0.00033	0	0	0	0	0.3	0.31
229	0.48	0.23	0.29	0	0	0	0	0.3	0.31
230	0	0	0	0	0	1	5	0.1	0.034
231	0.29	0.52	0.19	0	0	0	1	0.23	0.31
232	0	0	0	0.93	0	0.071	3	0.11	0
233	0	0	0	0	1	0	4	0	0.14
234	0.009	0.23	0.76	0	0	0	2	0.2	0.24
235	0.0099	0.032	0.95	0	0	0.0078	2	0.2	0.24
236	0	0	0	0	1	0	4	0	0.14
237	0	0	0	0	0	1	5	0.1	0.034
238	0.73	0.19	0.084	0	0	0	0	0.3	0.31
239	0.14	0.48	0.38	0	0	0	1	0.23	0.31
240	0.028	0.26	0.71	0	0	0	2	0.2	0.24
241	0.063	0.26	0.67	0	0	0	2	0.2	0.24
242	0	0	4.5e-05	0	0	1	5	0.1	0.034
243	0.039	0.55	0.41	0	0	0	1	0.23	0.31
244	0.019	0.098	0.88	0	0	0	2	0.2	0.24
245	0.38	0.3	0.32	0	0	0	0	0.3	0.31
246	0.13	0.22	0.65	0	0	0	2	0.2	0.24
247	0	0	0	0	1	0	4	0	0.14
248	0.86	0.13	0.0094	0	0	0	0	0.3	0.31
249	0.095	0.35	0.56	0	0	0	2	0.2	0.24
250	0	0	0	0	0	1	5	0.1	0.034
251	0.67	0.33	0.0076	0	0	0	0	0.3	0.31
252	0	0	0	0	1	0.00048	4	0	0.14
253	0.16	0.71	0.13	0	0	0	1	0.23	0.31
254	0.004	0.16	0.83	0	0	0	2	0.2	0.24
255	0.065	0.58	0.35	0	0	0	1	0.23	0.31
256	0.3	0.61	0.097	0	0	0	1	0.23	0.31
257	0.042	0.53	0.43	0	0	0	1	0.23	0.31
258	0	0	0	0.99	0	0.011	3	0.11	0
259	0.0083	0.061	0.93	0	0	0	2	0.2	0.24
260	0.00094	0.049	0.95	0	0	0	2	0.2	0.24
261	0.16	0.76	0.078	0	0	0	1	0.23	0.31
262	0	0	0	0	1	0	4	0	0.14
263	0.36	0.45	0.19	0	0	0	1	0.23	0.31
264	0.066	0.41	0.53	0	0	0	2	0.2	0.24
265	0	0	0	0	1	0	4	0	0.14
266	0	0	0	0	0	1	5	0.1	0.034
267	0.16	0.54	0.3	0	0	0	1	0.23	0.31
268	0.33	0.43	0.23	0	0	0	1	0.23	0.31
269	0.0013	0.0016	0.018	0.82	0	0.16	3	0.11	0
270	0.99	0.0091	0.00041	0	0	0	0	0.3	0.31
271	1	0	0	0	0	0	0	0.3	0.31
272	0	0	0	0.95	0	0.051	3	0.11	0
273	0.063	0.57	0.37	0	0	0	1	0.23	0.31
274	0.94	0.063	0.002	0	0	0	0	0.3	0.31
275	0	0	0	0.99	0	0.0053	3	0.11	0
276	0.013	0.18	0.8	0	0	0	2	0.2	0.24
277	0.93	0.045	0.021	0	0	0	0	0.3	0.31
278	0.35	0.38	0.27	0	0	0	1	0.23	0.31
279	0	0.0016	0.99	0	0	0.012	2	0.2	0.24
280	1	8.1e-05	6.5e-06	0	0	0	0	0.3	0.31
281	0.98	0.017	0.0053	0	0	0	0	0.3	0.31
282	0.074	0.21	0.72	0	0	0	2	0.2	0.24
283	0.92	0.065	0.02	0	0	0	0	0.3	0.31
284	0.97	0.021	0.0046	0	0	0	0	0.3	0.31
285	1	0	0	0	0	0	0	0.3	0.31
286	0	0	0	0	1	0	4	0	0.14
287	0.65	0.14	0.2	0	0	0	0	0.3	0.31
288	0.51	0.44	0.041	0	0	0	0	0.3	0.31
289	0.37	0.31	0.32	0	0	0	0	0.3	0.31
290	0.01	0.25	0.74	0	0	0	2	0.2	0.24
291	0	0	0	0	1	0	4	0	0.14
292	0	0.00057	0.95	0	0	0.047	2	0.2	0.24
293	6.3e-05	0.0099	0.99	0	0	0	2	0.2	0.24
294	1	0	0	0	0	0	0	0.3	0.31
295	0.28	0.44	0.27	0	0	0	1	0.23	0.31
296	0	0	0	0	1	0	4	0	0.14
297	0	0	0	0	1	0	4	0	0.14
298	0	0	0	0	1	0	4	0	0.14
299	0.0019	0.051	0.95	0	0	0	2	0.2	0.24
300	0.17	0.55	0.28	0	0	0	1	0.23	0.31
301	0.3	0.41	0.29	0	0	0	1	0.23	0.31
302	0.28	0.19	0.53	0	0	0	2	0.2	0.24
303	0.0094	0.21	0.78	0	0	0	2	0.2	0.24
304	0	0	0	0	0	1	5	0.1	0.034
305	0.00086	0.00088	0.013	0.86	0	0.13	3	0.11	0
306	0.31	0.3	0.39	0	0	0	2	0.2	0.24
307	0.019	0.13	0.85	0	0	0.00037	2	0.2	0.24
308	0.33	0.56	0.11	0	0	0	1	0.23	0.31
309	0.005	0.16	0.84	0	0	0	2	0.2	0.24
310	0	0	0	1	0	0.00038	3	0.11	0
311	0.33	0.5	0.17	0	0	0	1	0.23	0.31
312	0.0084	0.16	0.83	0	0	0	2	0.2	0.24
313	0.00024	0.019	0.98	0	0	0	2	0.2	0.24
314	0.047	0.13	0.83	0	0	0	2	0.2	0.24
315	0.027	0.12	0.86	0	0	1.6e-06	2	0.2	0.24
316	0	0	0	0	0	1	5	0.1	0.034
317	0.46	0.37	0.17	0	0	0	0	0.3	0.31
318	0.41	0.27	0.32	0	0	0	0	0.3	0.31
319	0.0067	0.47	0.52	0	0	0	2	0.2	0.24
320	0.63	0.3	0.064	0	0	0	0	0.3	0.31
321	0.21	0.43	0.37	0	0	0	1	0.23	0.31
322	0	0	0	0	0	1	5	0.1	0.034
323	0.061	0.23	0.71	0	0	0	2	0.2	0.24
324	0.0071	0.16	0.83	0	0	0	2	0.2	0.24
325	0	0	0	0	1	0	4	0	0.14
326	0.2	0.28	0.51	0	0	7e-06	2	0.2	0.24
327	0.0064	0.048	0.95	0	0	0	2	0.2	0.24
328	0.67	0.33	0.00017	0	0	0	0	0.3	0.31
329	0.021	0.87	0.11	0	0	0	1	0.23	0.31
330	0.078	0.27	0.65	0	0	1.3e-05	2	0.2	0.24
331	0.0037	0.31	0.69	0	0	0	2	0.2	0.24
332	0.1	0.51	0.39	0	0	0	1	0.23	0.31
333	0	0	1.4e-05	0	1	9.5e-06	4	0	0.14
334	0.74	0.14	0.11	0	0	0	0	0.3	0.31
335	0.25	0.57	0.17	0	0	0	1	0.23	0.31
336	0.9	0.099	0.00087	0	0	0	0	0.3	0.31
337	0.4	0.25	0.35	0	0	0	0	0.3	0.31
338	0.97	0.033	0.00037	0	0	0	0	0.3	0.31
339	9.6e-05	0.004	1	0	0	0	2	0.2	0.24
340	0.032	0.85	0.12	0	0	0	1	0.23	0.31
341	0.011	0.29	0.7	0	0	0	2	0.2	0.24
342	0.74	0.23	0.033	0	0	0	0	0.3	0.31
343	0.041	0.14	0.27	0	0.55	0.00029	4	0	0.14
344	0.14	0.56	0.31	0	0	0	1	0.23	0.31
345	0.1	0.097	0.8	0	0	0	2	0.2	0.24
