SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
31	0.054	0.31	0	0.31	0.22	0	0	0.00052	0	0.0016	0	0.054	0	0.00082	0	0.054	1	0.23	0.24
32	0.29	0.0088	0	0.0088	0.044	0	0	0	0	0.051	0	0.29	0	0.026	0	0.29	0	0.23	0.31
33	2e-05	0.5	0	0.5	9e-05	0	0	0.00018	0	0	0	2e-05	0	0	0	2e-05	1	0.23	0.24
34	0.015	0.24	0	0.24	0.46	0	0	0.0084	0	1e-05	0	0.015	0	5.2e-06	0	0.015	4	0.3	0.31
35	0.12	0.18	0	0.18	0.091	0	0	5e-05	0	0.13	0	0.12	0	0.064	0	0.12	1	0.23	0.24
36	0.17	0.045	0	0.045	0.029	0	0	0	0	0.24	0	0.17	0	0.12	0	0.17	9	0.17	0.31
37	0	0	0.5	0	0	3.5e-05	0	0	0	0	0	0	0.5	0	0.00051	0	2	0.11	0
38	0	0	0.5	0	0	0.0024	0	0	0	0	0	0	0.5	0	0.00016	0	2	0.11	0
39	0	0	0	0	0	0	0	0	0.93	0	0.074	0	0	0	0	0	8	0	0.14
40	0.0047	0.012	0	0.012	1.3e-05	0	0	0	0	0.64	0	0.0047	0	0.32	0	0.0047	9	0.17	0.31
41	0.038	0.41	0	0.41	0.057	0	0	2.8e-06	0	0.00083	0	0.038	0	0.00042	0	0.038	1	0.23	0.24
42	0.074	0.23	0	0.23	0.31	0	0	0.00085	0	0.0035	0	0.074	0	0.0018	0	0.074	4	0.3	0.31
43	0.097	0.21	0	0.21	0.27	0	0	0.00028	0	0.0085	0	0.097	0	0.0043	0	0.097	4	0.3	0.31
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.13	0.034
45	0.028	0.32	0	0.32	0.2	0	0	0.078	0	0.0027	0	0.028	0	0.0014	1.3e-05	0.028	1	0.23	0.24
46	0	0	0.38	0	0	0.18	0	0	0	0	0	0	0.38	0	0.058	0	2	0.11	0
47	0.032	0.028	0	0.028	0.85	0	0	2.3e-05	0	5.4e-06	0	0.032	0	2.8e-06	0	0.032	4	0.3	0.31
48	0	0	0	0	0	0	0	0	1	0	5.6e-06	0	0	0	0	0	8	0	0.14
49	0.037	0.38	0	0.38	0.015	0	0	1.9e-05	0	0.075	0	0.037	0	0.038	9.3e-06	0.037	1	0.23	0.24
50	0.13	0.17	0	0.17	0.13	0	1.6e-06	6.7e-05	0	0.093	0	0.13	0	0.047	0	0.13	1	0.23	0.24
51	0	0	0.5	0	0	0.0012	0	0	0	0	8.8e-06	0	0.5	0	0.0074	0	2	0.11	0
52	0.019	0.45	0	0.45	0.0013	0	0	0	0	0.024	0	0.019	0	0.012	0	0.019	1	0.23	0.24
53	0.015	0.021	0	0.021	0.79	0	2e-06	0.12	0	5.5e-05	0	0.015	0	2.8e-05	0	0.015	4	0.3	0.31
54	0.17	0.14	0	0.14	0.1	0	0	1.4e-06	0	0.072	0	0.17	0	0.036	0	0.17	0	0.23	0.31
55	0.11	0.17	0	0.17	0.24	0	0.00014	0.0011	0	0.047	0	0.11	0	0.024	0	0.11	4	0.3	0.31
56	0.17	0.1	0	0.1	0.028	0	0	0	0	0.17	0	0.17	0	0.087	0	0.17	0	0.23	0.31
57	0.015	0.47	0	0.47	0.0046	0	0	0	0	0.0064	0	0.015	0	0.0033	0	0.015	1	0.23	0.24
58	0	0	0	0	0	0	0	0	0.95	0	0.054	0	0	0	0	0	8	0	0.14
59	0	0	0	0	0	0	0	0	1	0	0.00051	0	0	0	0	0	8	0	0.14
60	0.089	0.26	0	0.26	0.21	0	0	8.9e-05	0	0.0057	0	0.089	0	0.0029	0	0.089	1	0.23	0.24
61	0.21	0.056	0	0.056	0.065	0	0	0	0	0.12	0	0.21	0	0.06	0	0.21	0	0.23	0.31
62	0.046	0.14	0	0.14	0.00092	0	0	0	0	0.38	0	0.046	0	0.19	0	0.046	9	0.17	0.31
63	0.073	0.23	0	0.23	0.02	0	0	2.1e-06	0	0.2	0	0.073	0	0.1	0	0.073	1	0.23	0.24
64	0.065	0.0081	0	0.0081	0.002	0	0	0	0	0.52	0	0.065	0	0.26	0	0.065	9	0.17	0.31
65	0.014	0.28	0	0.28	0.0042	0	0	1.2e-05	0	0.056	0.025	0.014	0	0.029	0.27	0.014	1	0.23	0.24
66	0.11	0.16	0	0.16	0.026	0	0	0	0	0.22	0	0.11	0	0.11	0	0.11	9	0.17	0.31
67	0.051	0.3	0	0.3	0.0032	0	0	0	0	0.16	0	0.051	0	0.079	0	0.051	1	0.23	0.24
68	0.0097	0.4	0	0.4	0.00043	0	0	0	0	0.12	4.4e-06	0.0097	0	0.059	0.00011	0.0097	1	0.23	0.24
69	0.15	0.17	0	0.17	0.007	0	0	0	0	0.13	0	0.15	0	0.063	0	0.15	1	0.23	0.24
70	0.023	0.036	0	0.036	0.00055	0	0	0	0	0.57	0	0.023	0	0.29	0	0.023	9	0.17	0.31
71	0.083	0.25	0	0.25	0.15	0	4.6e-05	0.0022	0	0.059	0	0.083	0	0.03	7.7e-06	0.083	1	0.23	0.24
72	0.053	0.31	0	0.31	0.024	0	0	3.1e-05	0	0.13	3.5e-05	0.053	0	0.067	0.00034	0.053	1	0.23	0.24
73	0.071	0.22	0	0.22	0.33	0	0	0.0037	0	0.0061	0	0.071	0	0.0031	0	0.071	4	0.3	0.31
74	0.12	0.22	0	0.22	0.0085	0	0	0	0	0.12	0	0.12	0	0.06	0	0.12	1	0.23	0.24
75	0.074	0.28	0	0.28	0.2	0	0	0.00029	0	0.0053	0	0.074	0	0.0027	0	0.074	1	0.23	0.24
76	0.11	0.12	0	0.12	0.43	0	0	5.4e-05	0	0.0022	0	0.11	0	0.0011	0	0.11	4	0.3	0.31
77	0.025	0.12	0	0.12	0.66	0	0	0.01	0	4.6e-05	0	0.025	0	2.3e-05	0	0.025	4	0.3	0.31
78	0	0	0.5	0	0	0	0	0	0	0	0.00014	0	0.5	0	5.4e-05	0	2	0.11	0
79	0.056	0.041	0	0.041	0.0037	0	0	0	0	0.5	0	0.056	0	0.25	0	0.056	9	0.17	0.31
80	0.057	0.24	0	0.24	0.29	0	5.9e-05	0.041	0	0.012	0	0.057	0	0.0062	9.6e-06	0.057	4	0.3	0.31
81	0.055	0.38	0	0.38	0.011	0	0	0	0	0.046	0	0.055	0	0.023	0	0.055	1	0.23	0.24
82	0.017	0.011	0	0.011	0.92	0	0	0.0036	0	1.2e-05	0	0.017	0	6e-06	0	0.017	4	0.3	0.31
83	0.084	0.32	0	0.32	0.031	0	0	0	0	0.05	0	0.084	0	0.025	0	0.084	1	0.23	0.24
84	0.13	0.065	0	0.065	0.39	0	0.013	0.0015	0	0.053	0	0.13	0	0.027	0	0.13	4	0.3	0.31
85	0	0	0	0	0	0	0	0	1	3e-06	0.00088	0	0	1.5e-06	0	0	8	0	0.14
86	0.13	0.17	0	0.17	0.26	0	0	0.00018	0	0.023	0	0.13	0	0.012	0	0.13	4	0.3	0.31
87	0	0	0	0	0	0	0	0	1	2.3e-06	0	0	0	1.2e-06	0	0	8	0	0.14
88	0.13	0.11	0	0.11	0.35	0	0.0001	0.00049	0	0.024	0	0.13	0	0.012	0	0.13	4	0.3	0.31
89	0	0	0.0066	0	0	0.99	0	0	0	0	0	0	0.0066	0	0.00058	0	5	0.22	0
90	0.025	0.43	0	0.43	0.016	0	0	0.00011	0	0.037	1.3e-06	0.025	0	0.019	2.6e-05	0.025	1	0.23	0.24
91	0.081	0.24	0	0.24	0.045	0	0	3.5e-05	0	0.15	0	0.081	0	0.076	0	0.081	1	0.23	0.24
92	0.086	0.23	0	0.23	0.17	0	0.00033	0.0038	0	0.077	4e-05	0.086	0	0.039	9.7e-05	0.086	1	0.23	0.24
93	0.089	0.17	0	0.17	0.39	0	0	0.0013	0	0.0061	0	0.089	0	0.0031	0	0.089	4	0.3	0.31
94	0.054	0.24	0	0.24	0.012	0	0	2.3e-06	0	0.23	0	0.054	0	0.12	0	0.054	1	0.23	0.24
95	3.7e-06	5.3e-05	0	5.3e-05	0	0	0	0	0.94	5e-05	0.06	3.7e-06	0	2.5e-05	0.00017	3.7e-06	8	0	0.14
96	0.17	0.016	0	0.016	0.0051	0	0	0	0	0.29	0	0.17	0	0.15	0	0.17	9	0.17	0.31
97	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.00027	0	10	0.033	0.069
98	0.11	0.074	0	0.074	0.023	0	0	0	0	0.32	0	0.11	0	0.16	0	0.11	9	0.17	0.31
99	0	0	0	0	0	0	0	0	1	0	0.00017	0	0	0	0	0	8	0	0.14
100	0.0041	0.49	0	0.49	0.0026	0	0	9.5e-06	0	0.0012	0	0.0041	0	0.00062	0	0.0041	1	0.23	0.24
101	0.024	0.42	0	0.42	0.078	0	0	0.00021	0	0.0025	0	0.024	0	0.0013	0	0.024	1	0.23	0.24
102	0.012	0.46	0	0.46	0.034	0	0	0	0	8.1e-06	0	0.012	0	4.1e-06	0	0.012	1	0.23	0.24
103	0.07	0.36	0	0.36	0.042	0	0	3.8e-06	0	0.024	0	0.07	0	0.012	0	0.07	1	0.23	0.24
104	0.07	0.3	0	0.3	0.2	0	0	5.3e-05	0	0.0017	0	0.07	0	0.00087	0	0.07	1	0.23	0.24
105	0.21	0.093	0	0.093	0.15	0	0	0	0	0.02	0	0.21	0	0.01	0	0.21	0	0.23	0.31
106	0.12	0.096	0	0.096	0.42	0	4.2e-05	0.00031	0	0.01	0	0.12	0	0.0053	0	0.12	4	0.3	0.31
107	0.13	0.12	0	0.12	0.31	0	0.0009	0.00075	0	0.039	0	0.13	0	0.02	0	0.13	4	0.3	0.31
108	0.2	0.025	0	0.025	0.29	0	2.2e-06	3.7e-06	0	0.038	0	0.2	0	0.019	0	0.2	4	0.3	0.31
109	0.061	0.019	0	0.019	0.78	0	0.00078	0.00024	0	0.0015	0	0.061	0	0.00078	0	0.061	4	0.3	0.31
110	0.045	0.38	0	0.38	0.081	0	0	0.0012	0	0.017	0	0.045	0	0.0084	1.4e-05	0.045	1	0.23	0.24
111	0.23	0.063	0	0.063	0.095	0	0	0	0	0.05	0	0.23	0	0.025	0	0.23	0	0.23	0.31
112	0	0	0.5	0	0	0.0013	0	0	0	0	0	0	0.5	0	0.0044	0	2	0.11	0
113	2.8e-05	0.00097	0.077	0.00097	4.4e-05	0.75	0	4.2e-06	0	1.6e-05	0	2.8e-05	0.077	7.9e-06	0.089	2.8e-05	5	0.22	0
114	0.048	0.33	0	0.33	0.17	0	0	0.0084	0	0.0092	0	0.048	0	0.0047	0	0.048	1	0.23	0.24
115	0.021	0.088	0	0.088	0.00075	0	0	0	0	0.5	0	0.021	0	0.26	0	0.021	9	0.17	0.31
116	0	0	0	0	0.98	0	0.019	0	0	0	0	0	0	0	0	0	4	0.3	0.31
117	0	0	0	0	0.077	0	0.92	0	0	0	0	0	0	0	0	0	6	0.34	0.61
118	0.03	0.34	0	0.34	0.036	0	0	0.0013	0	0.034	0.0021	0.03	0	0.017	0.13	0.03	1	0.23	0.24
119	0	0	0.47	0	0	0.014	0	0	0	0	1.7e-05	0	0.47	0	0.038	0	2	0.11	0
120	0.027	0.36	0	0.36	0.005	0	0	1.8e-06	0	0.13	0	0.027	0	0.066	0	0.027	1	0.23	0.24
121	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.5e-05	0	10	0.033	0.069
122	0.2	0.09	0	0.09	0.11	0	0	0	0	0.081	0	0.2	0	0.041	0	0.2	0	0.23	0.31
123	0.085	0.27	0	0.27	0.034	0	0	4.4e-06	0	0.11	0	0.085	0	0.056	0	0.085	1	0.23	0.24
124	0.12	0.19	0	0.19	0.13	0	2.8e-06	0.00012	0	0.087	0	0.12	0	0.044	0	0.12	1	0.23	0.24
125	0.029	0.39	0	0.39	0.012	0	0	3.1e-05	0	0.081	0.00043	0.029	0	0.041	0.0052	0.029	1	0.23	0.24
126	0.12	0.096	0	0.096	0.068	0	0.00012	1.8e-05	0	0.25	0	0.12	0	0.13	0	0.12	9	0.17	0.31
127	0.038	0.38	0	0.38	0.00089	0	0	0	0	0.085	0	0.038	0	0.043	0	0.038	1	0.23	0.24
128	2.2e-06	2.5e-05	0	2.5e-05	0	0	0	0	0.96	4.2e-05	0.042	2.2e-06	0	2.1e-05	6.8e-05	2.2e-06	8	0	0.14
129	0.13	0.11	0	0.11	0.29	0	0.0034	0.0012	0	0.068	0	0.13	0	0.034	0	0.13	4	0.3	0.31
130	4.7e-06	9.8e-05	0	9.8e-05	0	0	0	0	0	0.00031	1	4.7e-06	0	0.00016	0.0007	4.7e-06	10	0.033	0.069
131	0	0	0.49	0	0	0.0046	0	0	0	0	0	0	0.49	0	0.012	0	2	0.11	0
132	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.00098	0	10	0.033	0.069
133	0.094	0.22	0	0.22	0.24	0	5.7e-05	0.002	0	0.027	0	0.094	0	0.014	0	0.094	4	0.3	0.31
134	0.072	0.32	0	0.32	0.051	0	0	3.8e-05	0	0.06	0	0.072	0	0.03	0	0.072	1	0.23	0.24
135	0.08	0.29	0	0.29	0.13	0	0	0.00047	0	0.029	0	0.08	0	0.015	0	0.08	1	0.23	0.24
136	0.13	0.084	0	0.084	0.22	0	0.015	0.00066	0	0.14	0	0.13	0	0.069	0	0.13	4	0.3	0.31
137	0.13	0.1	0	0.1	0.22	0	0.001	0.0006	0	0.11	0	0.13	0	0.058	0	0.13	4	0.3	0.31
138	0.15	0.17	0	0.17	0.11	0	0	7.4e-06	0	0.064	0	0.15	0	0.032	0	0.15	1	0.23	0.24
139	0.21	0.065	0	0.065	0.093	0	0	0	0	0.1	0	0.21	0	0.052	0	0.21	0	0.23	0.31
140	0.14	0.099	0	0.099	0.29	0	0.00014	0.00047	0	0.061	0	0.14	0	0.031	0	0.14	4	0.3	0.31
141	0.083	0.29	0	0.29	0.04	0	0	6.9e-06	0	0.083	0	0.083	0	0.042	0	0.083	1	0.23	0.24
142	0.11	0.15	0	0.15	0.29	0	0.0002	0.0014	0	0.037	0	0.11	0	0.019	0	0.11	4	0.3	0.31
143	0	0	0	0	0	0	0	0	0	0	2e-06	0	0	0	1	0	14	0.13	0.034
144	0.11	0.25	0	0.25	0.079	0	0	8.4e-06	0	0.056	0	0.11	0	0.028	0	0.11	1	0.23	0.24
145	0	0	0	0	0	0	0	0	0.91	0	0.093	0	0	0	3.6e-06	0	8	0	0.14
146	0.0076	0.48	0	0.48	0.009	0	0	0.00011	0	0.0018	0	0.0076	0	0.00093	0	0.0076	1	0.23	0.24
147	0.08	0.15	0	0.15	0.045	0	1.7e-05	6.6e-05	0	0.28	0.00014	0.08	0	0.14	0	0.08	9	0.17	0.31
148	0.017	0.44	0	0.44	0.059	0	0	0.0047	0	0.0019	0	0.017	0	0.00095	4.4e-05	0.017	1	0.23	0.24
149	0	0	0	0	0	0	0	0	0.99	0	0.0057	0	0	0	0	0	8	0	0.14
150	0.29	0.00078	0	0.00078	0.11	0	0	0	0	0.017	0	0.29	0	0.0088	0	0.29	0	0.23	0.31
151	0.15	0.0033	0	0.0033	0.035	0	0.00039	0	0	0.34	0	0.15	0	0.17	0	0.15	9	0.17	0.31
152	0.067	0.33	0	0.33	0.073	0	0	0.00019	0	0.04	0	0.067	0	0.02	0	0.067	1	0.23	0.24
153	0.076	0.34	0	0.34	0.083	0	0	1.9e-05	0	0.013	0	0.076	0	0.0067	0	0.076	1	0.23	0.24
154	0.11	0.029	0	0.029	0.52	0	0.036	0.00018	0	0.031	0	0.11	0	0.016	0	0.11	4	0.3	0.31
155	0	7.1e-05	0	7.1e-05	0	0	0	0	0	4.8e-06	0.0032	0	0	2.4e-06	1	0	14	0.13	0.034
156	0.012	0.062	0	0.062	0.00014	0	0	0	0	0.56	0	0.012	0	0.28	0	0.012	9	0.17	0.31
157	0.021	0.46	0	0.46	0.0018	0	0	0	0	0.0053	0	0.021	0	0.0027	0	0.021	1	0.23	0.24
158	0.05	0.32	0	0.32	0.16	0	9.2e-06	0.017	0	0.021	5.5e-06	0.05	0	0.011	0.0016	0.05	1	0.23	0.24
159	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.033	0.069
160	0.15	0.11	0	0.11	0.051	0	0	0	0	0.19	0	0.15	0	0.099	0	0.15	9	0.17	0.31
161	0.056	0.37	0	0.37	0.021	0	0	1.5e-06	0	0.041	0	0.056	0	0.021	0	0.056	1	0.23	0.24
162	0	0	0.46	0	0	0.089	0	0	0	0	0	0	0.46	0	0.00093	0	2	0.11	0
163	0	0	0.42	0	0	0.11	0	0	0	0	0	0	0.42	0	0.05	0	2	0.11	0
164	0.14	0.11	0	0.11	0.38	0	0	2.7e-06	0	0.0014	0	0.14	0	0.00073	0	0.14	4	0.3	0.31
165	0.06	0.34	0	0.34	0.087	0	0	0.00058	0	0.03	0	0.06	0	0.015	0	0.06	1	0.23	0.24
166	0.14	0.13	0	0.13	0.25	0	4.8e-06	0.00019	0	0.043	0	0.14	0	0.022	0	0.14	4	0.3	0.31
167	0.032	0.38	0	0.38	0.15	0	0	0.0011	0	0.00086	0	0.032	0	0.00043	0	0.032	1	0.23	0.24
168	0.2	0.13	0	0.13	0.11	0	0	0	0	0.015	0	0.2	0	0.0077	0	0.2	0	0.23	0.31
169	0.25	0.073	0	0.073	0.098	0	0	0	0	0.012	0	0.25	0	0.006	0	0.25	0	0.23	0.31
170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.13	0.034
171	0	0	0.48	0	0	0.011	0	0	0	0	0.00054	0	0.48	0	0.036	0	2	0.11	0
172	0.24	0.022	0	0.022	0.21	0	0	0	0	0.011	0	0.24	0	0.0054	0	0.24	0	0.23	0.31
173	0.098	0.0071	0	0.0071	0.69	0	5.5e-06	1.6e-05	0	0.0014	0	0.098	0	0.00069	0	0.098	4	0.3	0.31
174	0.022	0.092	0	0.092	0.69	0	0	0.059	0	8.2e-05	0	0.022	0	4.1e-05	0	0.022	4	0.3	0.31
175	0.055	0.25	0	0.25	0.28	0	0.00012	0.043	0	0.012	0	0.055	0	0.006	0.00014	0.055	4	0.3	0.31
176	0.078	0.22	0	0.22	0.27	0	0.00099	0.015	0	0.029	0	0.078	0	0.015	8.6e-05	0.078	4	0.3	0.31
177	0	0	0.0036	0	0	0.99	0	0	0	0	0	0	0.0036	0	0.0022	0	5	0.22	0
178	0.093	0.2	0	0.2	0.093	0	0.00012	0.00041	0	0.16	3.4e-05	0.093	0	0.079	9.5e-06	0.093	1	0.23	0.24
179	0	0	0	0	0	0	0	0	0.92	0	0.078	0	0	0	2.4e-05	0	8	0	0.14
180	0.13	0.14	0	0.14	0.2	0	0.00048	0.00055	0	0.093	0	0.13	0	0.047	0	0.13	4	0.3	0.31
181	0.039	0.41	0	0.41	0.045	0	0	5.1e-05	0	0.0076	0	0.039	0	0.0039	0	0.039	1	0.23	0.24
182	0	0	0.48	0	0	0.018	0	0	0	0	2.5e-06	0	0.48	0	0.025	0	2	0.11	0
183	0.1	0.13	0	0.13	0.38	0	0.0047	0.0074	0	0.033	0	0.1	0	0.017	0	0.1	4	0.3	0.31
184	0.073	0.25	0	0.25	0.24	0	5.6e-05	0.0097	0	0.024	0	0.073	0	0.012	3.1e-06	0.073	1	0.23	0.24
185	0.019	0.42	0	0.42	0.0065	0	0	2.3e-05	0	0.061	0.0012	0.019	0	0.031	0.0082	0.019	1	0.23	0.24
186	0.16	0.19	0	0.19	0.074	0	0	0	0	0.04	0	0.16	0	0.02	0	0.16	1	0.23	0.24
187	0.062	0.31	0	0.31	0.17	0	5.4e-06	0.004	0	0.019	0	0.062	0	0.0098	7.6e-06	0.062	1	0.23	0.24
188	0.036	0.43	0	0.43	0.029	0	0	1.6e-06	0	0.003	0	0.036	0	0.0015	0	0.036	1	0.23	0.24
189	0.13	0.094	0	0.094	0.42	0	0	0.00014	0	0.0086	0	0.13	0	0.0043	0	0.13	4	0.3	0.31
190	0.027	0.064	0	0.064	0.48	0	0.0019	0.3	0	0.0013	0	0.027	0	0.00066	0	0.027	4	0.3	0.31
191	0.035	0.3	0	0.3	0.28	0	0.0081	0.00037	0	0.00016	0	0.035	0	7.9e-05	0	0.035	1	0.23	0.24
192	0.053	0.2	0	0.2	0.42	0	0.013	0.00094	0	0.00048	0	0.053	0	0.00024	0	0.053	4	0.3	0.31
193	0.15	4.7e-06	0.034	4.7e-06	0.13	0.056	0	0	0	0.19	3.8e-06	0.15	0.034	0.095	0.017	0.15	9	0.17	0.31
194	0.13	0.18	0	0.18	0.24	0	0.0014	0	0	0.0011	0	0.13	0	0.00056	0	0.13	4	0.3	0.31
195	0.11	0.25	0	0.25	0.042	0	0	1.6e-06	0	0.087	0	0.11	0	0.044	0	0.11	1	0.23	0.24
196	0.24	0.00024	0	0.00024	0.27	0	0	0	0	0.00034	0	0.24	0	0.00017	0	0.24	4	0.3	0.31
197	0.039	0.35	0	0.35	0.0028	0	0	0	0	0.12	0	0.039	0	0.058	0	0.039	1	0.23	0.24
198	0	1.2e-06	0.0019	1.2e-06	0	0.99	0	0	0	0	0	0	0.0019	0	0.0026	0	5	0.22	0
199	0.15	0.16	0	0.16	0.12	0	0	1.5e-05	0	0.078	0	0.15	0	0.04	0	0.15	1	0.23	0.24
200	0.00026	0.0054	0.077	0.0054	0.00071	0.74	0	0.0002	0	0.00011	8.3e-06	0.00026	0.077	5.7e-05	0.096	0.00026	5	0.22	0
201	0.097	0.18	0	0.18	0.32	0	3.3e-05	0.0028	0	0.02	0	0.097	0	0.01	0	0.097	4	0.3	0.31
202	0.21	0.097	0	0.097	0.11	0	0	0	0	0.035	0	0.21	0	0.018	0	0.21	0	0.23	0.31
203	0.054	0.34	0	0.34	0.02	0	0	8.3e-06	0	0.098	0	0.054	0	0.049	0	0.054	1	0.23	0.24
204	0.052	0.35	0	0.35	0.085	0	1.6e-06	0.0024	0	0.041	2e-05	0.052	0	0.021	0.0013	0.052	1	0.23	0.24
205	0	0	0	0	0	0	0	0	1	0	2.5e-05	0	0	0	0	0	8	0	0.14
206	0.16	0.11	0	0.11	0.28	0	0	3.7e-06	0	0.0069	0	0.16	0	0.0035	0	0.16	4	0.3	0.31
207	0.082	0.25	0	0.25	0.19	0	6.3e-05	0.0036	0	0.043	0	0.082	0	0.022	4.6e-06	0.082	1	0.23	0.24
208	0.021	0.068	0	0.068	0.55	0	0.00027	0.25	0	0.0003	0	0.021	0	0.00015	0	0.021	4	0.3	0.31
209	0.05	0.062	0	0.062	0.68	0	0.00057	0.045	0	0.002	0	0.05	0	0.001	0	0.05	4	0.3	0.31
210	0	0	0	0	0	0	0	0	1	0	0.00014	0	0	0	0	0	8	0	0.14
211	0	0	0	0	0	0	0	0	0	0	2e-06	0	0	0	1	0	14	0.13	0.034
212	0.015	0.45	0	0.45	0.0014	0	0	0	0	0.032	0	0.015	0	0.016	0	0.015	1	0.23	0.24
213	0.0013	0.2	0	0.2	0.00023	0	0	0	0	0.0041	5.9e-05	0.0013	0	0.0021	0.58	0.0013	14	0.13	0.034
214	0.056	0.32	0	0.32	0.056	0	1.8e-06	0.00078	0	0.093	0.002	0.056	0	0.047	0.0028	0.056	1	0.23	0.24
215	0	0	0	0	0	0	0	0	1	0	1e-06	0	0	0	0	0	8	0	0.14
216	0.12	0.05	0	0.05	0.54	0	0	1.4e-05	0	0.0015	0	0.12	0	0.00074	0	0.12	4	0.3	0.31
217	0.062	0.1	0	0.1	0.01	0	0	0	0	0.4	0	0.062	0	0.2	0	0.062	9	0.17	0.31
