SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
86	0.11	0.0035	0.25	0.24	0.0003	0	0.0037	0	0.0043	0	0.25	0.00025	0	0	0.11	0	0	0.024	2	0.23	0.31
87	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.4e-06	13	0	0.14
88	0.075	0.0031	0.25	0.32	0.0012	0	0.0033	0	0.0043	0	0.25	0.00099	0	0	0.075	0	0	0.016	3	0.3	0.31
89	0	0	0	0	0	0	0	0.73	0	0.26	0	0	0.013	0	0	0.00056	0	0	7	0.22	0
90	0.24	0.0023	0.042	0.012	6.8e-06	1.1e-06	0.0025	0	0.0057	0	0.042	5.7e-06	0	0	0.24	2.1e-05	0	0.41	17	0.17	0.24
91	0.15	0.0013	0.15	0.039	1.9e-05	0	0.0014	0	0.025	0	0.15	1.6e-05	0	0	0.15	0	0	0.33	17	0.17	0.24
92	0.16	0.0046	0.17	0.16	0.0024	4e-05	0.0048	0	0.014	0	0.17	0.002	0	0	0.16	9.5e-05	7.5e-06	0.16	2	0.23	0.31
93	0.12	0.0078	0.18	0.37	0.0014	0	0.0082	0	0.0011	0	0.18	0.0012	0	0	0.12	0	0	0.0092	3	0.3	0.31
94	0.12	0.0004	0.077	0.0083	0	0	0.00042	0	0.031	0	0.077	0	0	0	0.12	0	0	0.58	17	0.17	0.24
95	3.6e-05	0	7.3e-06	0	0	0.059	0	0	9.2e-06	0	7.3e-06	0	0	0.94	3.6e-05	0.00017	0	0.00056	13	0	0.14
96	0.014	6.3e-06	0.44	0.006	0	0	6.6e-06	0	0.067	0	0.44	0	0	0	0.014	0	0	0.027	2	0.23	0.31
97	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00026	0	6e-06	5	0.033	0.069
98	0.063	0.00019	0.28	0.026	0	0	0.0002	0	0.074	0	0.28	0	0	0	0.063	0	0	0.21	2	0.23	0.31
99	0	0	0	0	0	0.00017	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0.14
100	0.41	0.004	0.01	0.003	0	0	0.0042	0	0.00027	0	0.01	0	0	0	0.41	0	0	0.14	0	0.23	0.24
101	0.36	0.012	0.059	0.091	4e-05	0	0.013	0	0.00058	0	0.059	3.3e-05	0	0	0.36	0	0	0.044	0	0.23	0.24
102	0.43	0.018	0.033	0.043	0	0	0.019	0	2e-06	0	0.033	0	0	0	0.43	0	0	0.00032	0	0.23	0.24
103	0.27	0.0024	0.15	0.043	1.5e-06	0	0.0026	0	0.0048	0	0.15	1.2e-06	0	0	0.27	0	0	0.11	0	0.23	0.24
104	0.23	0.0098	0.16	0.21	2.6e-05	0	0.01	0	0.00035	0	0.16	2.2e-05	0	0	0.23	0	0	0.0065	0	0.23	0.24
105	0.057	0.00062	0.37	0.13	0	0	0.00065	0	0.0032	0	0.37	0	0	0	0.057	0	0	0.0062	2	0.23	0.31
106	0.064	0.0033	0.24	0.38	0.00087	0	0.0035	0	0.0018	0	0.24	0.00073	0	0	0.064	0	0	0.0062	3	0.3	0.31
107	0.084	0.0031	0.25	0.29	0.0016	0	0.0032	0	0.0071	0	0.25	0.0013	0	0	0.084	0	1.2e-06	0.03	3	0.3	0.31
108	0.015	0.00034	0.36	0.25	9.3e-05	0	0.00036	0	0.0063	0	0.36	7.8e-05	0	0	0.015	0	0	0.0034	2	0.23	0.31
109	0.013	0.0016	0.12	0.72	0.0042	0	0.0017	0	0.00028	0	0.12	0.0035	0	0	0.013	0	0	0.00037	3	0.3	0.31
110	0.29	0.0079	0.098	0.084	0.00021	0	0.0083	0	0.0034	0	0.098	0.00018	0	0	0.29	1.6e-05	0	0.12	0	0.23	0.24
111	0.038	0.00023	0.41	0.079	0	0	0.00025	0	0.0082	0	0.41	0	0	0	0.038	0	0	0.0094	2	0.23	0.31
112	0	0	0	0	0	0	0	0.00096	0	0.00034	0	0	0.99	0	0	0.0043	0	0	12	0.11	0
113	0.00066	1.6e-05	5.5e-05	4.1e-05	0	0	1.7e-05	0.56	2.9e-06	0.2	5.5e-05	0	0.15	0	0.00066	0.087	0	0.00043	7	0.22	0
114	0.25	0.014	0.11	0.18	0.0021	0	0.015	0	0.0019	0	0.11	0.0017	0	0	0.25	0	0	0.056	0	0.23	0.24
115	0.03	1.1e-05	0.02	0.00035	0	0	1.2e-05	0	0.046	0	0.02	0	0	0	0.03	0	0	0.85	17	0.17	0.24
116	0	0	0	0.73	1.7e-05	0	0	0	0	0	0	1.4e-05	0	0	0	0	0.27	0	3	0.3	0.31
117	0	0	0	0.27	0.0009	0	0	0	0	0	0	0.00076	0	0	0	0	0.72	0	16	0.52	0.69
118	0.22	0.004	0.055	0.032	0.00013	0.0019	0.0042	0	0.0059	0	0.055	0.00011	0	0	0.22	0.12	0	0.29	17	0.17	0.24
119	0	0	0	0	0	1.7e-05	0	0.011	0	0.0037	0	0	0.95	0	0	0.037	0	0	12	0.11	0
120	0.12	0.00035	0.027	0.0023	0	0	0.00037	0	0.012	0	0.027	0	0	0	0.12	0	0	0.68	17	0.17	0.24
121	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3.4e-05	0	0	5	0.033	0.069
122	0.059	0.00049	0.37	0.096	3.1e-06	0	0.00051	0	0.014	0	0.37	2.6e-06	0	0	0.059	0	0	0.028	2	0.23	0.31
123	0.18	0.0011	0.16	0.031	2.4e-06	0	0.0012	0	0.019	0	0.16	2e-06	0	0	0.18	0	0	0.27	17	0.17	0.24
124	0.13	0.0022	0.24	0.13	0.00015	0	0.0023	0	0.016	0	0.24	0.00013	0	0	0.13	0	0	0.11	2	0.23	0.31
125	0.17	0.0011	0.038	0.0071	2e-06	0.00028	0.0011	0	0.0097	0	0.038	1.7e-06	0	0	0.17	0.0033	0	0.56	17	0.17	0.24
126	0.075	0.00066	0.27	0.073	5.3e-05	0	0.00069	0	0.053	0	0.27	4.4e-05	0	0	0.075	0	0	0.19	2	0.23	0.31
127	0.19	6.8e-05	0.055	0.00062	0	0	7.2e-05	0	0.012	0	0.055	0	0	0	0.19	0	0	0.5	17	0.17	0.24
128	1.7e-05	0	4.4e-06	0	0	0.042	0	0	7.6e-06	0	4.4e-06	0	0	0.96	1.7e-05	6.6e-05	0	0.00037	13	0	0.14
129	0.074	0.0025	0.26	0.27	0.003	0	0.0026	0	0.012	0	0.26	0.0025	0	0	0.074	0	3.3e-05	0.045	3	0.3	0.31
130	6.7e-05	0	9.4e-06	0	0	0.99	0	0	5.7e-05	0	9.4e-06	0	0	0	6.7e-05	0.00068	0	0.0051	5	0.033	0.069
131	0	0	0	0	0	0	0	0.0034	0	0.0012	0	0	0.98	0	0	0.012	0	0	12	0.11	0
132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00095	0	0	5	0.033	0.069
133	0.15	0.0061	0.19	0.24	0.0016	0	0.0064	0	0.0051	0	0.19	0.0013	0	0	0.15	0	0	0.051	3	0.3	0.31
134	0.22	0.0024	0.14	0.047	1.4e-05	0	0.0025	0	0.011	0	0.14	1.2e-05	0	0	0.22	0	0	0.21	0	0.23	0.24
135	0.21	0.0053	0.17	0.13	0.00023	0	0.0056	0	0.0057	0	0.17	0.00019	0	0	0.21	0	0	0.09	0	0.23	0.24
136	0.061	0.0015	0.28	0.22	0.0024	0	0.0016	0	0.027	0	0.28	0.002	0	0	0.061	0	0.00044	0.073	2	0.23	0.31
137	0.073	0.0018	0.27	0.21	0.0017	0	0.0019	0	0.021	0	0.27	0.0014	0	0	0.073	0	5.1e-06	0.072	2	0.23	0.31
138	0.12	0.0014	0.29	0.11	1.4e-05	0	0.0015	0	0.012	0	0.29	1.1e-05	0	0	0.12	0	0	0.06	2	0.23	0.31
139	0.043	0.00029	0.39	0.084	1.8e-06	0	0.00031	0	0.018	0	0.39	1.5e-06	0	0	0.043	0	0	0.025	2	0.23	0.31
140	0.067	0.0021	0.27	0.27	0.0015	0	0.0022	0	0.011	0	0.27	0.0012	0	0	0.067	0	0	0.033	2	0.23	0.31
141	0.2	0.0014	0.16	0.037	3.5e-06	0	0.0015	0	0.015	0	0.16	2.9e-06	0	0	0.2	0	0	0.23	17	0.17	0.24
142	0.1	0.0041	0.23	0.28	0.002	0	0.0043	0	0.0068	0	0.23	0.0017	0	0	0.1	0	0	0.039	3	0.3	0.31
143	0	0	0	0	0	2e-06	0	0	0	0	0	0	0	0	0	1	0	0	15	0.13	0.034
144	0.17	0.0018	0.23	0.075	7.7e-06	0	0.0019	0	0.011	0	0.23	6.4e-06	0	0	0.17	0	0	0.097	2	0.23	0.31
145	0	0	0	0	0	0.092	0	0	0	0	0	0	0	0.91	0	3.5e-06	0	0	13	0	0.14
146	0.41	0.0073	0.019	0.01	2.4e-06	0	0.0077	0	0.00042	0	0.019	2e-06	0	0	0.41	0	0	0.11	0	0.23	0.24
147	0.098	0.00083	0.16	0.041	6.5e-05	0.00014	0.00087	0	0.051	0	0.16	5.4e-05	0	0	0.098	0	0	0.4	17	0.17	0.24
148	0.38	0.02	0.042	0.07	0.00027	0	0.021	0	0.00043	0	0.042	0.00022	0	0	0.38	5.4e-05	0	0.048	0	0.23	0.24
149	0	0	0	0	0	0.0056	0	0	0	0	0	0	0	0.99	0	0	0	0	13	0	0.14
150	0.00043	2.5e-06	0.46	0.083	0	0	2.6e-06	0	0.0025	0	0.46	0	0	0	0.00043	0	0	3e-05	2	0.23	0.31
151	0.0033	1.2e-05	0.42	0.048	1.4e-06	0	1.3e-05	0	0.092	0	0.42	1.2e-06	0	0	0.0033	0	0	0.0089	2	0.23	0.31
152	0.24	0.0039	0.14	0.071	6.3e-05	0	0.0041	0	0.0076	0	0.14	5.3e-05	0	0	0.24	0	0	0.16	0	0.23	0.24
153	0.26	0.0043	0.17	0.087	8.8e-06	0	0.0045	0	0.0027	0	0.17	7.4e-06	0	0	0.26	0	0	0.052	0	0.23	0.24
154	0.02	0.00093	0.22	0.49	0.0038	0	0.00097	0	0.0057	0	0.22	0.0032	0	0	0.02	0	0.00032	0.0062	3	0.3	0.31
155	5e-05	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	5e-05	1	0	0.00033	15	0.13	0.034
156	0.017	3e-06	0.0091	5e-05	0	0	3.1e-06	0	0.04	0	0.0091	0	0	0	0.017	0	0	0.91	17	0.17	0.24
157	0.39	0.00051	0.05	0.002	0	0	0.00053	0	0.0012	0	0.05	0	0	0	0.39	0	0	0.11	0	0.23	0.24
158	0.24	0.011	0.11	0.16	0.0041	5.9e-06	0.012	0	0.0042	0	0.11	0.0035	0	0	0.24	0.0016	0	0.12	0	0.23	0.24
159	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0.033	0.069
160	0.081	0.00044	0.31	0.052	2.5e-06	0	0.00046	0	0.038	0	0.31	2.1e-06	0	0	0.081	0	0	0.13	2	0.23	0.31
161	0.26	0.0015	0.11	0.02	0	0	0.0015	0	0.0077	0	0.11	0	0	0	0.26	0	0	0.22	0	0.23	0.24
162	0	0	0	0	0	0	0	0.066	0	0.023	0	0	0.91	0	0	0.0009	0	0	12	0.11	0
163	0	0	0	0	0	0	0	0.084	0	0.03	0	0	0.84	0	0	0.048	0	0	12	0.11	0
164	0.069	0.0029	0.26	0.34	9.5e-06	0	0.0031	0	0.00025	0	0.26	7.9e-06	0	0	0.069	0	0	0.00084	3	0.3	0.31
165	0.25	0.0055	0.13	0.087	0.00017	0	0.0058	0	0.0058	0	0.13	0.00014	0	0	0.25	0	0	0.14	0	0.23	0.24
166	0.089	0.0024	0.27	0.23	0.00043	0	0.0026	0	0.0077	0	0.27	0.00036	0	0	0.089	0	0	0.031	2	0.23	0.31
167	0.31	0.022	0.076	0.17	0.00016	0	0.023	0	0.00019	0	0.076	0.00013	0	0	0.31	0	0	0.0098	0	0.23	0.24
168	0.078	0.00066	0.37	0.097	0	0	0.0007	0	0.0025	0	0.37	0	0	0	0.078	0	0	0.0067	2	0.23	0.31
169	0.043	0.00026	0.42	0.078	0	0	0.00027	0	0.0018	0	0.42	0	0	0	0.043	0	0	0.0024	2	0.23	0.31
170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0.13	0.034
171	0	0	0	0	0	0.00054	0	0.0085	0	0.003	0	0	0.95	0	0	0.035	0	0	12	0.11	0
172	0.012	0.00016	0.4	0.17	0	0	0.00017	0	0.0016	0	0.4	0	0	0	0.012	0	0	0.00062	2	0.23	0.31
173	0.0046	0.00049	0.19	0.62	0.00086	0	0.00052	0	0.00024	0	0.19	0.00072	0	0	0.0046	0	0	7.4e-05	3	0.3	0.31
174	0.065	0.03	0.046	0.67	0.025	0	0.032	0	1.6e-05	0	0.046	0.021	0	0	0.065	0	0	0.00027	3	0.3	0.31
175	0.18	0.014	0.12	0.29	0.016	0	0.015	0	0.0024	0	0.12	0.013	0	0	0.18	0.00015	6.3e-06	0.046	3	0.3	0.31
176	0.15	0.0082	0.16	0.27	0.0089	0	0.0086	0	0.0056	0	0.16	0.0074	0	0	0.15	8.7e-05	6.2e-05	0.067	3	0.3	0.31
177	0	0	0	0	0	0	0	0.73	0	0.26	0	0	0.0071	0	0	0.0021	0	0	7	0.22	0
178	0.13	0.002	0.18	0.085	0.00033	3.3e-05	0.0021	0	0.028	0	0.18	0.00027	0	0	0.13	9e-06	0	0.26	17	0.17	0.24
179	0	0	0	0	0	0.078	0	0	0	0	0	0	0	0.92	0	2.3e-05	0	0	13	0	0.14
180	0.097	0.0023	0.25	0.19	0.001	0	0.0025	0	0.017	0	0.25	0.00086	0	0	0.097	0	1.1e-06	0.082	2	0.23	0.31
181	0.34	0.006	0.091	0.051	8.5e-06	0	0.0063	0	0.0017	0	0.091	7.1e-06	0	0	0.34	0	0	0.077	0	0.23	0.24
182	0	0	0	0	0	2.5e-06	0	0.013	0	0.0046	0	0	0.96	0	0	0.025	0	0	12	0.11	0
183	0.086	0.0049	0.2	0.35	0.011	0	0.0051	0	0.0061	0	0.2	0.0096	0	0	0.086	0	0.00024	0.032	3	0.3	0.31
184	0.18	0.0089	0.15	0.23	0.0048	0	0.0094	0	0.0047	0	0.15	0.004	0	0	0.18	3.2e-06	0	0.07	3	0.3	0.31
185	0.16	0.00086	0.021	0.0035	0	0.00069	0.0009	0	0.0064	0	0.021	0	0	0	0.16	0.0046	0	0.61	17	0.17	0.24
186	0.13	0.00091	0.31	0.068	0	0	0.00096	0	0.0072	0	0.31	0	0	0	0.13	0	0	0.038	2	0.23	0.31
187	0.23	0.0092	0.13	0.17	0.0014	0	0.0096	0	0.0038	0	0.13	0.0011	0	0	0.23	8.1e-06	0	0.081	0	0.23	0.24
188	0.37	0.0045	0.089	0.034	0	0	0.0047	0	0.00069	0	0.089	0	0	0	0.37	0	0	0.036	0	0.23	0.24
189	0.062	0.0031	0.24	0.38	0.00046	0	0.0032	0	0.0015	0	0.24	0.00039	0	0	0.062	0	0	0.0048	3	0.3	0.31
190	0.041	0.011	0.049	0.42	0.2	0	0.012	0	0.00022	0	0.049	0.17	0	0	0.041	0	0.0015	0.0023	3	0.3	0.31
191	0.24	0.028	0.081	0.3	8.5e-05	0	0.03	0	3.3e-05	0	0.081	7.1e-05	0	0	0.24	0	0	0.0012	3	0.3	0.31
