SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
147	0.99	0.014	0	2.8e-06	0	0.23	0.28
148	0.96	0.043	0	7.8e-06	0	0.23	0.28
149	0	0	1	0	2	0	0.14
150	0.98	0.02	0	0	0	0.23	0.28
151	0.99	0.015	0	0	0	0.23	0.28
152	0.98	0.016	0	0	0	0.23	0.28
153	0.99	0.0094	0	0	0	0.23	0.28
154	0.69	0.31	0	0	0	0.23	0.28
155	1.5e-05	0	0	1	3	0.1	0.034
156	1	6.7e-06	0	0	0	0.23	0.28
157	1	2.3e-05	0	0	0	0.23	0.28
158	0.89	0.11	0	0.0018	0	0.23	0.28
159	0	0	0	1	3	0.1	0.034
160	0.99	0.0051	0	0	0	0.23	0.28
161	1	0.0015	0	0	0	0.23	0.28
162	0	0	0	1	3	0.1	0.034
163	0	0	0	1	3	0.1	0.034
164	0.95	0.047	0	0	0	0.23	0.28
165	0.97	0.026	0	0	0	0.23	0.28
166	0.93	0.073	0	0	0	0.23	0.28
167	0.94	0.059	0	0	0	0.23	0.28
168	1	0.0042	0	0	0	0.23	0.28
169	1	0.0024	0	0	0	0.23	0.28
170	0	0	0	1	3	0.1	0.034
171	0	0	0	1	3	0.1	0.034
172	0.98	0.02	0	0	0	0.23	0.28
173	0.46	0.54	0	0	1	0.34	0.31
174	0.29	0.71	0	0	1	0.34	0.31
175	0.76	0.24	0	8.7e-05	0	0.23	0.28
176	0.82	0.18	0	8.5e-05	0	0.23	0.28
177	0	0	0	1	3	0.1	0.034
178	0.97	0.033	0	3.1e-05	0	0.23	0.28
179	0	0	1	0.00095	2	0	0.14
180	0.92	0.079	0	0	0	0.23	0.28
181	0.99	0.0083	0	0	0	0.23	0.28
182	0	0	0	1	3	0.1	0.034
183	0.74	0.26	0	0	0	0.23	0.28
184	0.86	0.14	0	2.2e-06	0	0.23	0.28
185	0.97	0.0014	0	0.033	0	0.23	0.28
186	1	0.0035	0	0	0	0.23	0.28
187	0.92	0.079	0	3.7e-06	0	0.23	0.28
188	1	0.0022	0	0	0	0.23	0.28
189	0.87	0.13	0	0	0	0.23	0.28
190	0.24	0.76	0	0	1	0.34	0.31
191	0.89	0.11	0	0	0	0.23	0.28
192	0.79	0.21	0	0	0	0.23	0.28
193	5.2e-05	0.56	0	0.44	1	0.34	0.31
194	0.98	0.017	0	0	0	0.23	0.28
195	1	0.0031	0	0	0	0.23	0.28
196	0.95	0.053	0	0	0	0.23	0.28
197	1	7.2e-05	0	0	0	0.23	0.28
198	0.0014	2.7e-05	0	1	3	0.1	0.034
199	0.98	0.018	0	0	0	0.23	0.28
200	0.074	0.004	0	0.92	3	0.1	0.034
201	0.84	0.16	0	0	0	0.23	0.28
202	0.99	0.0063	0	0	0	0.23	0.28
203	1	0.0025	0	0	0	0.23	0.28
204	0.96	0.038	0	0.0021	0	0.23	0.28
205	0	0	1	0	2	0	0.14
206	0.97	0.033	0	0	0	0.23	0.28
207	0.91	0.088	0	4.6e-06	0	0.23	0.28
208	0.21	0.79	0	0	1	0.34	0.31
209	0.32	0.68	0	0	1	0.34	0.31
210	0	0	1	0	2	0	0.14
211	0	0	0	1	3	0.1	0.034
212	1	7.1e-05	0	0	0	0.23	0.28
213	0.16	2.2e-05	0	0.84	3	0.1	0.034
214	0.97	0.02	0	0.0096	0	0.23	0.28
215	0	0	1	0	2	0	0.14
216	0.84	0.16	0	0	0	0.23	0.28
217	1	0.0014	0	0	0	0.23	0.28
218	0	0	1	0	2	0	0.14
219	0	0	0	1	3	0.1	0.034
220	0.79	0.21	0	0	0	0.23	0.28
221	0.98	0.016	0	0	0	0.23	0.28
222	0.61	0.39	0	0	0	0.23	0.28
223	0	0	0	1	3	0.1	0.034
224	0.82	0.18	0	0	0	0.23	0.28
225	0.23	0.77	0	0	1	0.34	0.31
226	0	0	0	1	3	0.1	0.034
227	0.94	0.061	0	0	0	0.23	0.28
228	0.47	0.53	0	0	1	0.34	0.31
229	0.87	0.13	0	0	0	0.23	0.28
230	0	0	0	1	3	0.1	0.034
231	0.95	0.046	0	0	0	0.23	0.28
232	0	0	0	1	3	0.1	0.034
233	0	0	1	0	2	0	0.14
234	1	0.00047	0	0	0	0.23	0.28
235	0.95	0.002	0	0.047	0	0.23	0.28
236	0	0	1	0	2	0	0.14
237	0	0	0	1	3	0.1	0.034
238	0.59	0.41	0	0	0	0.23	0.28
239	0.98	0.015	0	0	0	0.23	0.28
240	1	0.00071	0	0	0	0.23	0.28
241	0.99	0.0089	0	0	0	0.23	0.28
242	1.3e-06	0	0	1	3	0.1	0.034
243	1	0.00022	0	0	0	0.23	0.28
244	1	0.0015	0	0	0	0.23	0.28
245	0.88	0.12	0	0	0	0.23	0.28
246	0.99	0.0074	0	0	0	0.23	0.28
247	0	0	1	0	2	0	0.14
248	0.32	0.68	0	0	1	0.34	0.31
249	1	0.0038	0	0	0	0.23	0.28
250	0	0	0	1	3	0.1	0.034
251	0.76	0.24	0	0	0	0.23	0.28
252	0	0	1	0.0011	2	0	0.14
253	0.99	0.0071	0	0	0	0.23	0.28
254	1	0.0002	0	0	0	0.23	0.28
255	1	0.00098	0	0	0	0.23	0.28
256	0.96	0.044	0	0	0	0.23	0.28
257	1	0.00039	0	0	0	0.23	0.28
258	0	0	0	1	3	0.1	0.034
259	1	0.0012	0	0	0	0.23	0.28
260	1	4.4e-05	0	0	0	0.23	0.28
261	0.99	0.013	0	0	0	0.23	0.28
262	0	0	1	0	2	0	0.14
263	0.92	0.075	0	0	0	0.23	0.28
264	0.99	0.0085	0	0	0	0.23	0.28
265	0	0	1	0	2	0	0.14
266	0	0	0	1	3	0.1	0.034
267	1	0.0048	0	0	0	0.23	0.28
268	0.88	0.12	0	0	0	0.23	0.28
269	0.036	0.0012	0	0.96	3	0.1	0.034
270	0.0088	0.99	0	0	1	0.34	0.31
271	0	1	0	0	1	0.34	0.31
272	0	0	0	1	3	0.1	0.034
273	1	0.0017	0	0	0	0.23	0.28
274	0.076	0.92	0	0	1	0.34	0.31
275	0	0	0	1	3	0.1	0.034
276	1	0.00026	0	0	0	0.23	0.28
277	0.18	0.82	0	0	1	0.34	0.31
278	0.96	0.044	0	0	0	0.23	0.28
279	0.37	0	0	0.63	3	0.1	0.034
280	0.0012	1	0	0	1	0.34	0.31
281	0.061	0.94	0	0	1	0.34	0.31
282	1	0.0014	0	0	0	0.23	0.28
283	0.29	0.71	0	0	1	0.34	0.31
284	0.075	0.92	0	0	1	0.34	0.31
285	0	1	0	0	1	0.34	0.31
286	0	0	1	0	2	0	0.14
287	0.69	0.31	0	0	0	0.23	0.28
288	0.96	0.037	0	0	0	0.23	0.28
289	0.93	0.072	0	0	0	0.23	0.28
290	1	0.00053	0	0	0	0.23	0.28
291	0	0	1	0	2	0	0.14
292	0.077	0	0	0.92	3	0.1	0.034
293	1	1.5e-06	0	0	0	0.23	0.28
294	0	1	0	0	1	0.34	0.31
295	0.96	0.036	0	0	0	0.23	0.28
296	0	0	1	0	2	0	0.14
297	0	0	1	0	2	0	0.14
298	0	0	1	0	2	0	0.14
299	1	0.00012	0	0	0	0.23	0.28
300	1	0.0045	0	0	0	0.23	0.28
301	0.98	0.018	0	0	0	0.23	0.28
302	0.96	0.039	0	0	0	0.23	0.28
303	1	0.00036	0	0	0	0.23	0.28
304	0	0	0	1	3	0.1	0.034
305	0.031	0.001	0	0.97	3	0.1	0.034
306	0.93	0.072	0	0	0	0.23	0.28
307	1	0.0034	0	0.0014	0	0.23	0.28
308	0.88	0.12	0	0	0	0.23	0.28
309	1	7.2e-05	0	0	0	0.23	0.28
310	0	0	0	1	3	0.1	0.034
311	0.87	0.13	0	0	0	0.23	0.28
312	1	0.00038	0	0	0	0.23	0.28
313	1	3.5e-06	0	0	0	0.23	0.28
314	0.99	0.0056	0	0	0	0.23	0.28
315	1	0.0041	0	5.1e-06	0	0.23	0.28
316	0	0	0	1	3	0.1	0.034
317	0.91	0.095	0	0	0	0.23	0.28
318	0.81	0.19	0	1.7e-06	0	0.23	0.28
319	1	4.1e-05	0	0	0	0.23	0.28
320	0.74	0.26	0	0	0	0.23	0.28
321	0.97	0.03	0	0	0	0.23	0.28
322	0	0	0	1	3	0.1	0.034
323	1	0.0034	0	0	0	0.23	0.28
324	1	0.00064	0	0	0	0.23	0.28
325	0	0	1	0	2	0	0.14
326	0.93	0.065	0	1.5e-05	0	0.23	0.28
327	1	0.00082	0	0	0	0.23	0.28
328	0.22	0.78	0	0	1	0.34	0.31
329	1	1.7e-05	0	0	0	0.23	0.28
330	0.98	0.018	0	3.4e-05	0	0.23	0.28
331	1	4.1e-05	0	0	0	0.23	0.28
332	0.99	0.011	0	0	0	0.23	0.28
333	1.7e-06	0	1	2.2e-05	2	0	0.14
334	0.79	0.21	0	0	0	0.23	0.28
335	0.98	0.022	0	0	0	0.23	0.28
336	0.19	0.81	0	0	1	0.34	0.31
337	0.94	0.06	0	0	0	0.23	0.28
338	0.04	0.96	0	0	1	0.34	0.31
339	1	8.8e-06	0	0	0	0.23	0.28
340	1	0.00079	0	0	0	0.23	0.28
341	1	0.00013	0	0	0	0.23	0.28
342	0.41	0.59	0	0	1	0.34	0.31
343	0.39	0.01	0.6	0.00073	2	0	0.14
344	0.99	0.0085	0	0	0	0.23	0.28
345	0.99	0.011	0	0	0	0.23	0.28
