SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
91	0.24	0.24	0.24	0	0	0	0.16	3.5e-05	0	0.045	0	0	0	0	0.067	0	0.23	0.31
92	0.26	0.23	0.23	0.00033	0	9.7e-05	0.081	0.0038	0	0.17	4e-05	0	0	0	0.035	0	0.23	0.31
93	0.27	0.17	0.17	0	0	0	0.0064	0.0013	0	0.39	0	0	0	0	0.0027	9	0.3	0.31
94	0.16	0.24	0.24	0	0	0	0.25	2.3e-06	0	0.012	0	0	0	0	0.11	6	0.17	0.31
95	1.1e-05	5.3e-05	5.3e-05	0	0	0.00017	5.3e-05	0	0	0	0.06	0	0.94	0	2.3e-05	12	0	0.14
96	0.52	0.016	0.016	0	0	0	0.31	0	0	0.0051	0	0	0	0	0.13	0	0.23	0.31
97	0	0	0	0	0	0.00027	0	0	0	0	1	0	0	0	0	10	0.033	0.069
98	0.34	0.074	0.074	0	0	0	0.34	0	0	0.023	0	0	0	0	0.15	0	0.23	0.31
99	0	0	0	0	0	0	0	0	0	0	0.00017	0	1	0	0	12	0	0.14
100	0.012	0.49	0.49	0	0	0	0.0013	9.5e-06	0	0.0026	0	0	0	0	0.00055	1	0.23	0.24
101	0.072	0.42	0.42	0	0	0	0.0027	0.00021	0	0.078	0	0	0	0	0.0011	1	0.23	0.24
102	0.037	0.46	0.46	0	0	0	8.5e-06	0	0	0.034	0	0	0	0	3.6e-06	1	0.23	0.24
103	0.21	0.36	0.36	0	0	0	0.025	3.8e-06	0	0.042	0	0	0	0	0.011	1	0.23	0.24
104	0.21	0.3	0.3	0	0	0	0.0018	5.3e-05	0	0.2	0	0	0	0	0.00077	1	0.23	0.24
105	0.63	0.093	0.093	0	0	0	0.021	0	0	0.15	0	0	0	0	0.0089	0	0.23	0.31
106	0.37	0.096	0.096	4.2e-05	0	0	0.011	0.00031	0	0.42	0	0	0	0	0.0047	9	0.3	0.31
107	0.38	0.12	0.12	0.0009	0	0	0.042	0.00075	0	0.31	0	0	0	0	0.018	0	0.23	0.31
108	0.6	0.025	0.025	2.2e-06	0	0	0.04	3.7e-06	0	0.29	0	0	0	0	0.017	0	0.23	0.31
109	0.18	0.019	0.019	0.00078	0	0	0.0016	0.00024	0	0.78	0	0	0	0	0.00069	9	0.3	0.31
110	0.13	0.38	0.38	0	0	1.4e-05	0.017	0.0012	0	0.081	0	0	0	0	0.0074	1	0.23	0.24
111	0.7	0.063	0.063	0	0	0	0.053	0	0	0.095	0	0	0	0	0.023	0	0.23	0.31
112	0	0	0	0	0.0013	0.0044	0	0	0.33	0	0	0.33	0	0.33	0	8	0.11	0
113	8.3e-05	0.00097	0.00097	0	0.75	0.089	1.6e-05	4.2e-06	0.051	4.4e-05	0	0.051	0	0.051	7e-06	4	0.22	0
114	0.15	0.33	0.33	0	0	0	0.0097	0.0084	0	0.17	0	0	0	0	0.0041	1	0.23	0.24
115	0.062	0.088	0.088	0	0	0	0.53	0	0	0.00075	0	0	0	0	0.23	6	0.17	0.31
116	0	0	0	0.019	0	0	0	0	0	0.98	0	0	0	0	0	9	0.3	0.31
117	0	0	0	0.92	0	0	0	0	0	0.077	0	0	0	0	0	3	0.34	0.61
118	0.09	0.34	0.34	0	0	0.13	0.036	0.0013	0	0.036	0.0021	0	0	0	0.016	1	0.23	0.24
119	0	0	0	0	0.014	0.038	0	0	0.32	0	1.7e-05	0.32	0	0.32	0	8	0.11	0
120	0.081	0.36	0.36	0	0	0	0.14	1.8e-06	0	0.005	0	0	0	0	0.058	1	0.23	0.24
121	0	0	0	0	0	3.5e-05	0	0	0	0	1	0	0	0	0	10	0.033	0.069
122	0.59	0.09	0.09	0	0	0	0.086	0	0	0.11	0	0	0	0	0.037	0	0.23	0.31
123	0.26	0.27	0.27	0	0	0	0.12	4.4e-06	0	0.034	0	0	0	0	0.05	1	0.23	0.24
124	0.36	0.19	0.19	2.8e-06	0	0	0.092	0.00012	0	0.13	0	0	0	0	0.039	0	0.23	0.31
125	0.087	0.39	0.39	0	0	0.0052	0.085	3.1e-05	0	0.012	0.00043	0	0	0	0.036	1	0.23	0.24
126	0.36	0.096	0.096	0.00012	0	0	0.27	1.8e-05	0	0.068	0	0	0	0	0.11	0	0.23	0.31
127	0.11	0.38	0.38	0	0	0	0.09	0	0	0.00089	0	0	0	0	0.038	1	0.23	0.24
128	6.7e-06	2.5e-05	2.5e-05	0	0	6.8e-05	4.4e-05	0	0	0	0.042	0	0.96	0	1.9e-05	12	0	0.14
129	0.39	0.11	0.11	0.0034	0	0	0.072	0.0012	0	0.29	0	0	0	0	0.031	0	0.23	0.31
130	1.4e-05	9.8e-05	9.8e-05	0	0	0.0007	0.00033	0	0	0	1	0	0	0	0.00014	10	0.033	0.069
131	0	0	0	0	0.0046	0.012	0	0	0.33	0	0	0.33	0	0.33	0	8	0.11	0
132	0	0	0	0	0	0.00098	0	0	0	0	1	0	0	0	0	10	0.033	0.069
133	0.28	0.22	0.22	5.7e-05	0	0	0.028	0.002	0	0.24	0	0	0	0	0.012	0	0.23	0.31
134	0.22	0.32	0.32	0	0	0	0.063	3.8e-05	0	0.051	0	0	0	0	0.027	1	0.23	0.24
135	0.24	0.29	0.29	0	0	0	0.031	0.00047	0	0.13	0	0	0	0	0.013	1	0.23	0.24
136	0.39	0.084	0.084	0.015	0	0	0.14	0.00066	0	0.22	0	0	0	0	0.061	0	0.23	0.31
137	0.4	0.1	0.1	0.001	0	0	0.12	0.0006	0	0.22	0	0	0	0	0.051	0	0.23	0.31
138	0.44	0.17	0.17	0	0	0	0.068	7.4e-06	0	0.11	0	0	0	0	0.029	0	0.23	0.31
139	0.62	0.065	0.065	0	0	0	0.11	0	0	0.093	0	0	0	0	0.046	0	0.23	0.31
140	0.42	0.099	0.099	0.00014	0	0	0.064	0.00047	0	0.29	0	0	0	0	0.027	0	0.23	0.31
141	0.25	0.29	0.29	0	0	0	0.088	6.9e-06	0	0.04	0	0	0	0	0.037	1	0.23	0.24
142	0.34	0.15	0.15	0.0002	0	0	0.039	0.0014	0	0.29	0	0	0	0	0.017	0	0.23	0.31
143	0	0	0	0	0	1	0	0	0	0	2e-06	0	0	0	0	5	0.13	0.034
144	0.34	0.25	0.25	0	0	0	0.059	8.4e-06	0	0.079	0	0	0	0	0.025	0	0.23	0.31
145	0	0	0	0	0	3.6e-06	0	0	0	0	0.093	0	0.91	0	0	12	0	0.14
146	0.023	0.48	0.48	0	0	0	0.0019	0.00011	0	0.009	0	0	0	0	0.00082	1	0.23	0.24
147	0.24	0.15	0.15	1.7e-05	0	0	0.3	6.6e-05	0	0.045	0.00014	0	0	0	0.13	6	0.17	0.31
148	0.051	0.44	0.44	0	0	4.4e-05	0.002	0.0047	0	0.059	0	0	0	0	0.00085	1	0.23	0.24
149	0	0	0	0	0	0	0	0	0	0	0.0057	0	0.99	0	0	12	0	0.14
150	0.86	0.00078	0.00078	0	0	0	0.018	0	0	0.11	0	0	0	0	0.0078	0	0.23	0.31
151	0.44	0.0033	0.0033	0.00039	0	0	0.36	0	0	0.035	0	0	0	0	0.15	0	0.23	0.31
152	0.2	0.33	0.33	0	0	0	0.042	0.00019	0	0.073	0	0	0	0	0.018	1	0.23	0.24
153	0.23	0.34	0.34	0	0	0	0.014	1.9e-05	0	0.083	0	0	0	0	0.006	1	0.23	0.24
154	0.34	0.029	0.029	0.036	0	0	0.032	0.00018	0	0.52	0	0	0	0	0.014	9	0.3	0.31
155	2.5e-06	7.1e-05	7.1e-05	0	0	1	5.1e-06	0	0	0	0.0032	0	0	0	2.2e-06	5	0.13	0.034
156	0.035	0.062	0.062	0	0	0	0.59	0	0	0.00014	0	0	0	0	0.25	6	0.17	0.31
157	0.062	0.46	0.46	0	0	0	0.0056	0	0	0.0018	0	0	0	0	0.0024	1	0.23	0.24
158	0.15	0.32	0.32	9.2e-06	0	0.0016	0.022	0.017	0	0.16	5.5e-06	0	0	0	0.0095	1	0.23	0.24
159	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.033	0.069
160	0.44	0.11	0.11	0	0	0	0.21	0	0	0.051	0	0	0	0	0.087	0	0.23	0.31
161	0.17	0.37	0.37	0	0	0	0.043	1.5e-06	0	0.021	0	0	0	0	0.018	1	0.23	0.24
162	0	0	0	0	0.089	0.00093	0	0	0.3	0	0	0.3	0	0.3	0	8	0.11	0
163	0	0	0	0	0.11	0.05	0	0	0.28	0	0	0.28	0	0.28	0	8	0.11	0
164	0.41	0.11	0.11	0	0	0	0.0015	2.7e-06	0	0.38	0	0	0	0	0.00065	0	0.23	0.31
165	0.18	0.34	0.34	0	0	0	0.031	0.00058	0	0.087	0	0	0	0	0.013	1	0.23	0.24
166	0.42	0.13	0.13	4.8e-06	0	0	0.045	0.00019	0	0.25	0	0	0	0	0.019	0	0.23	0.31
167	0.095	0.38	0.38	0	0	0	0.00091	0.0011	0	0.15	0	0	0	0	0.00039	1	0.23	0.24
168	0.61	0.13	0.13	0	0	0	0.016	0	0	0.11	0	0	0	0	0.0068	0	0.23	0.31
169	0.74	0.073	0.073	0	0	0	0.012	0	0	0.098	0	0	0	0	0.0053	0	0.23	0.31
170	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.13	0.034
171	0	0	0	0	0.011	0.036	0	0	0.32	0	0.00054	0.32	0	0.32	0	8	0.11	0
172	0.73	0.022	0.022	0	0	0	0.011	0	0	0.21	0	0	0	0	0.0048	0	0.23	0.31
173	0.3	0.0071	0.0071	5.5e-06	0	0	0.0014	1.6e-05	0	0.69	0	0	0	0	0.00061	9	0.3	0.31
174	0.067	0.092	0.092	0	0	0	8.7e-05	0.059	0	0.69	0	0	0	0	3.7e-05	9	0.3	0.31
175	0.16	0.25	0.25	0.00012	0	0.00014	0.012	0.043	0	0.28	0	0	0	0	0.0053	9	0.3	0.31
176	0.23	0.22	0.22	0.00099	0	8.6e-05	0.031	0.015	0	0.27	0	0	0	0	0.013	9	0.3	0.31
177	0	0	0	0	0.99	0.0022	0	0	0.0024	0	0	0.0024	0	0.0024	0	4	0.22	0
178	0.28	0.2	0.2	0.00012	0	9.5e-06	0.16	0.00041	0	0.093	3.4e-05	0	0	0	0.07	0	0.23	0.31
179	0	0	0	0	0	2.4e-05	0	0	0	0	0.078	0	0.92	0	0	12	0	0.14
180	0.38	0.14	0.14	0.00048	0	0	0.098	0.00055	0	0.2	0	0	0	0	0.042	0	0.23	0.31
181	0.12	0.41	0.41	0	0	0	0.0081	5.1e-05	0	0.045	0	0	0	0	0.0034	1	0.23	0.24
182	0	0	0	0	0.018	0.025	0	0	0.32	0	2.5e-06	0.32	0	0.32	0	8	0.11	0
183	0.31	0.13	0.13	0.0047	0	0	0.035	0.0074	0	0.38	0	0	0	0	0.015	9	0.3	0.31
184	0.22	0.25	0.25	5.6e-05	0	3.1e-06	0.026	0.0097	0	0.24	0	0	0	0	0.011	1	0.23	0.24
185	0.057	0.42	0.42	0	0	0.0082	0.064	2.3e-05	0	0.0065	0.0012	0	0	0	0.027	1	0.23	0.24
186	0.48	0.19	0.19	0	0	0	0.042	0	0	0.074	0	0	0	0	0.018	0	0.23	0.31
187	0.19	0.31	0.31	5.4e-06	0	7.6e-06	0.02	0.004	0	0.17	0	0	0	0	0.0087	1	0.23	0.24
188	0.11	0.43	0.43	0	0	0	0.0032	1.6e-06	0	0.029	0	0	0	0	0.0013	1	0.23	0.24
189	0.38	0.094	0.094	0	0	0	0.0091	0.00014	0	0.42	0	0	0	0	0.0039	9	0.3	0.31
190	0.08	0.064	0.064	0.0019	0	0	0.0014	0.3	0	0.48	0	0	0	0	0.00058	9	0.3	0.31
191	0.11	0.3	0.3	0.0081	0	0	0.00016	0.00037	0	0.28	0	0	0	0	7e-05	1	0.23	0.24
192	0.16	0.2	0.2	0.013	0	0	0.00051	0.00094	0	0.42	0	0	0	0	0.00022	9	0.3	0.31
193	0.44	4.7e-06	4.7e-06	0	0.056	0.017	0.2	0	0.023	0.13	3.8e-06	0.023	0	0.023	0.085	0	0.23	0.31
194	0.4	0.18	0.18	0.0014	0	0	0.0012	0	0	0.24	0	0	0	0	0.0005	0	0.23	0.31
195	0.32	0.25	0.25	0	0	0	0.092	1.6e-06	0	0.042	0	0	0	0	0.039	0	0.23	0.31
196	0.73	0.00024	0.00024	0	0	0	0.00036	0	0	0.27	0	0	0	0	0.00015	0	0.23	0.31
197	0.12	0.35	0.35	0	0	0	0.12	0	0	0.0028	0	0	0	0	0.052	1	0.23	0.24
198	0	1.2e-06	1.2e-06	0	0.99	0.0026	0	0	0.0013	0	0	0.0013	0	0.0013	0	4	0.22	0
199	0.44	0.16	0.16	0	0	0	0.082	1.5e-05	0	0.12	0	0	0	0	0.035	0	0.23	0.31
200	0.00078	0.0054	0.0054	0	0.74	0.096	0.00012	0.0002	0.051	0.00071	8.3e-06	0.051	0	0.051	5.1e-05	4	0.22	0
201	0.29	0.18	0.18	3.3e-05	0	0	0.021	0.0028	0	0.32	0	0	0	0	0.0089	9	0.3	0.31
202	0.64	0.097	0.097	0	0	0	0.037	0	0	0.11	0	0	0	0	0.016	0	0.23	0.31
203	0.16	0.34	0.34	0	0	0	0.1	8.3e-06	0	0.02	0	0	0	0	0.044	1	0.23	0.24
204	0.16	0.35	0.35	1.6e-06	0	0.0013	0.044	0.0024	0	0.085	2e-05	0	0	0	0.019	1	0.23	0.24
205	0	0	0	0	0	0	0	0	0	0	2.5e-05	0	1	0	0	12	0	0.14
206	0.48	0.11	0.11	0	0	0	0.0073	3.7e-06	0	0.28	0	0	0	0	0.0031	0	0.23	0.31
207	0.25	0.25	0.25	6.3e-05	0	4.6e-06	0.046	0.0036	0	0.19	0	0	0	0	0.019	1	0.23	0.24
208	0.063	0.068	0.068	0.00027	0	0	0.00032	0.25	0	0.55	0	0	0	0	0.00014	9	0.3	0.31
209	0.15	0.062	0.062	0.00057	0	0	0.0021	0.045	0	0.68	0	0	0	0	0.00089	9	0.3	0.31
210	0	0	0	0	0	0	0	0	0	0	0.00014	0	1	0	0	12	0	0.14
211	0	0	0	0	0	1	0	0	0	0	2e-06	0	0	0	0	5	0.13	0.034
212	0.044	0.45	0.45	0	0	0	0.034	0	0	0.0014	0	0	0	0	0.015	1	0.23	0.24
213	0.0039	0.2	0.2	0	0	0.58	0.0043	0	0	0.00023	5.9e-05	0	0	0	0.0018	5	0.13	0.034
214	0.17	0.32	0.32	1.8e-06	0	0.0028	0.099	0.00078	0	0.056	0.002	0	0	0	0.042	1	0.23	0.24
215	0	0	0	0	0	0	0	0	0	0	1e-06	0	1	0	0	12	0	0.14
216	0.36	0.05	0.05	0	0	0	0.0015	1.4e-05	0	0.54	0	0	0	0	0.00066	9	0.3	0.31
217	0.18	0.1	0.1	0	0	0	0.42	0	0	0.01	0	0	0	0	0.18	6	0.17	0.31
218	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0.14
219	0	0	0	0	0	1	0	0	0	0	0.0041	0	0	0	0	5	0.13	0.034
220	0.33	0.085	0.085	6.1e-06	0	0	0.0058	0.00036	0	0.49	0	0	0	0	0.0025	9	0.3	0.31
221	0.12	0.4	0.4	0	0	0	0.0059	0.00015	0	0.066	0	0	0	0	0.0025	1	0.23	0.24
222	0.29	0.077	0.077	0.055	0	0	0.034	0.011	0	0.44	0	0	0	0	0.014	9	0.3	0.31
223	0	0	0	0	0	3.2e-05	0	0	0.33	0	2e-05	0.33	0	0.33	0	8	0.11	0
224	0.51	0.014	0.014	1e-06	0	0	0.0062	1.6e-06	0	0.45	0	0	0	0	0.0027	0	0.23	0.31
225	0.11	0.05	0.05	0.00015	0	0	0.00091	0.078	0	0.71	0	0	0	0	0.00039	9	0.3	0.31
226	0	0	0	0	0.00019	0.0006	0	0	0.33	0	0	0.33	0	0.33	0	8	0.11	0
227	0.52	0.027	0.027	0	0	0	0.0015	0	0	0.42	0	0	0	0	0.00066	0	0.23	0.31
228	0.21	0.0031	0.0031	0	0	0	5.7e-05	0	0	0.78	0	0	0	0	2.4e-05	9	0.3	0.31
229	0.19	0.23	0.23	3.1e-05	0	0	0.016	0.0029	0	0.33	0	0	0	0	0.0068	9	0.3	0.31
230	0	0	0	0	0	1	0	0	0	0	0.00048	0	0	0	0	5	0.13	0.034
231	0.46	0.13	0.13	0	0	0	0.053	5.2e-05	0	0.21	0	0	0	0	0.023	0	0.23	0.31
232	0	0	0	0	0.0023	0.021	0	0	0.33	0	0.001	0.33	0	0.33	0	8	0.11	0
233	0	0	0	0	0	0	0	0	0	0	3e-05	0	1	0	0	12	0	0.14
234	0.18	0.1	0.1	0	0	0	0.42	0	0	0.0059	0	0	0	0	0.18	6	0.17	0.31
235	0.041	0.45	0.45	2.3e-06	0	0.022	0.022	2.6e-05	0	0.011	3.5e-05	0	0	0	0.0096	1	0.23	0.24
236	0	0	0	0	0	0	0	0	0	0	0.023	0	0.98	0	0	12	0	0.14
237	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.13	0.034
