SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
54	0.13	0	0.87	0	0	2	0	0.16	0.21
55	1	0	0	4e-05	0	0	0.19	0.24	0.27
56	0	0.72	0	0	0.28	1	0.33	0.39	0.4
57	1	1.5e-05	0	0.0028	0	0	0.19	0.24	0.27
58	0	1	0	0.0015	0	1	0.33	0.39	0.4
59	1	0	0	4.1e-05	0	0	0.19	0.24	0.27
60	0	0.00043	0	0	1	4	0.18	0.24	0.088
61	0.91	0.061	0	0.025	0	0	0.19	0.24	0.27
62	0	0	1	0	0	2	0	0.16	0.21
63	0.091	0.84	0	0.0015	0.068	1	0.33	0.39	0.4
64	1	0	0	0	0	0	0.19	0.24	0.27
65	0.25	0.63	0	0.11	0	1	0.33	0.39	0.4
66	0.24	0.73	0	0.035	0.00017	1	0.33	0.39	0.4
67	0	0	1	0	0	2	0	0.16	0.21
68	0.011	0	0	0	0.99	4	0.18	0.24	0.088
69	0.00024	1	0	0	0	1	0.33	0.39	0.4
70	0.061	0.94	0	0.0004	0	1	0.33	0.39	0.4
71	0.075	0.92	0	0.00031	0	1	0.33	0.39	0.4
72	0.97	0.033	0	0	0	0	0.19	0.24	0.27
73	0.34	0.0092	0	0	0.66	4	0.18	0.24	0.088
74	1	0	0	0	0.00034	0	0.19	0.24	0.27
75	0.09	0.91	0	0.0031	0	1	0.33	0.39	0.4
76	1	0	0	0	0	0	0.19	0.24	0.27
77	0.43	0.4	0	0.18	0	0	0.19	0.24	0.27
78	0.68	0.32	0	0.0034	0	0	0.19	0.24	0.27
79	0.87	0.024	0	0.11	0	0	0.19	0.24	0.27
80	0.0005	1	0	0	0	1	0.33	0.39	0.4
81	0	0.8	0	0.2	0	1	0.33	0.39	0.4
82	0.86	0.14	0	0.0025	0	0	0.19	0.24	0.27
83	0.022	0.97	0	0.0079	0	1	0.33	0.39	0.4
84	0	0	1	0	0	2	0	0.16	0.21
85	0.0077	0.99	0	0	0	1	0.33	0.39	0.4
86	0.2	0.8	0	0.00011	0	1	0.33	0.39	0.4
87	0	1	0	0.0019	0	1	0.33	0.39	0.4
88	0	0	0	0	1	4	0.18	0.24	0.088
89	0.00012	1	0	0.00012	0	1	0.33	0.39	0.4
90	0.001	1	0	5.3e-05	0	1	0.33	0.39	0.4
91	2e-05	0.91	0	0.087	0	1	0.33	0.39	0.4
92	0.00018	1	0	0.0025	0	1	0.33	0.39	0.4
93	0	0.0054	0	0	0.99	4	0.18	0.24	0.088
94	1	0	0	0	8.8e-05	0	0.19	0.24	0.27
95	0.36	0.17	0	0.46	0	3	0.47	0.39	0.47
96	0.015	0.98	0	2.1e-06	0	1	0.33	0.39	0.4
97	0.025	0.87	0	0.11	0	1	0.33	0.39	0.4
98	0	0	1	0	0	2	0	0.16	0.21
99	1	0	0	0	2.2e-05	0	0.19	0.24	0.27
100	0.15	0.85	0	0.00057	0	1	0.33	0.39	0.4
101	8e-06	0	0	0	1	4	0.18	0.24	0.088
102	0.092	0.53	0	0.38	0	1	0.33	0.39	0.4
103	0.41	0.01	0	7.4e-05	0.58	4	0.18	0.24	0.088
104	0.75	0.14	0	0.11	0	0	0.19	0.24	0.27
105	0.85	0.15	0	0.00023	0	0	0.19	0.24	0.27
106	0.26	0.59	0	0.15	6e-06	1	0.33	0.39	0.4
107	0	0.0004	0	0	1	4	0.18	0.24	0.088
108	0.49	0.48	0	0.025	5.1e-06	0	0.19	0.24	0.27
109	0	0	1	0	0	2	0	0.16	0.21
110	0.0087	0.99	0	8.9e-05	0	1	0.33	0.39	0.4
111	0.0089	0.00016	0	0.99	0	3	0.47	0.39	0.47
112	0.0054	0.001	0	0.00075	0.99	4	0.18	0.24	0.088
113	0.23	0.56	0	0.21	0	1	0.33	0.39	0.4
114	1	0	0	0	0	0	0.19	0.24	0.27
115	1	0	0	0	8.3e-06	0	0.19	0.24	0.27
116	0.8	0	0	0	0.2	0	0.19	0.24	0.27
117	0.0047	0	0	1	0	3	0.47	0.39	0.47
118	0	0	1	0	0	2	0	0.16	0.21
119	0.92	0.054	0	0.03	0	0	0.19	0.24	0.27
120	0.98	0	0	0	0.021	0	0.19	0.24	0.27
121	0.8	0.002	0	0.2	0	0	0.19	0.24	0.27
122	0	1	0	6.1e-05	0	1	0.33	0.39	0.4
123	1	0	0	0	0	0	0.19	0.24	0.27
124	1	0	0	0	0	0	0.19	0.24	0.27
125	1	0	0	0	0	0	0.19	0.24	0.27
126	0.004	1	0	2.5e-05	0	1	0.33	0.39	0.4
127	1	0	0	0	0	0	0.19	0.24	0.27
128	0.0048	0	0	0	1	4	0.18	0.24	0.088
129	1	0	0	0	0.0016	0	0.19	0.24	0.27
130	0.01	0.99	0	0	0	1	0.33	0.39	0.4
131	8.4e-06	1	0	0	0	1	0.33	0.39	0.4
132	0.27	0.73	0	0.00035	0	1	0.33	0.39	0.4
133	0.18	0.82	0	0.00052	0	1	0.33	0.39	0.4
134	0.18	0.8	0	0.021	0	1	0.33	0.39	0.4
135	0.004	1	0	2e-06	0	1	0.33	0.39	0.4
136	0.0054	0.99	0	0	0	1	0.33	0.39	0.4
137	0.72	0.28	0	0.0031	0	0	0.19	0.24	0.27
138	0.054	0.68	0	0.26	0	1	0.33	0.39	0.4
139	4.8e-05	1	0	0	0	1	0.33	0.39	0.4
140	0.12	0.88	0	0.00064	0	1	0.33	0.39	0.4
141	0.54	0.45	0	0.006	0.00019	0	0.19	0.24	0.27
142	0.022	0.98	0	0	0	1	0.33	0.39	0.4
143	0.064	0.94	0	6.1e-06	0	1	0.33	0.39	0.4
144	0	0	1	0	0	2	0	0.16	0.21
145	0.95	0.049	0	9.1e-05	0.0014	0	0.19	0.24	0.27
146	1	4e-06	0	0	0	0	0.19	0.24	0.27
147	1	0	0	0	0	0	0.19	0.24	0.27
148	0.99	0.011	0	0	0	0	0.19	0.24	0.27
149	0.0038	0	1	0	0	2	0	0.16	0.21
150	0.92	0.024	0	0.052	0	0	0.19	0.24	0.27
151	0.9	0.0011	0	0.1	0	0	0.19	0.24	0.27
152	0.73	0.26	0	0.015	0	0	0.19	0.24	0.27
153	0.031	0.97	0	0.00035	0	1	0.33	0.39	0.4
154	0.98	0.014	0	0.002	0	0	0.19	0.24	0.27
155	0.18	0.82	0	0.0017	0	1	0.33	0.39	0.4
156	0.46	0.039	0	0.5	0	3	0.47	0.39	0.47
157	0	1	0	0.00013	0	1	0.33	0.39	0.4
158	0.013	0.99	0	0.00039	0	1	0.33	0.39	0.4
159	0	1	0	0	0	1	0.33	0.39	0.4
160	1	1.7e-05	0	9.8e-06	0	0	0.19	0.24	0.27
161	0.96	0.002	0	0.038	0	0	0.19	0.24	0.27
162	1	0	0	0	0	0	0.19	0.24	0.27
163	0.95	0.036	0	0.014	0	0	0.19	0.24	0.27
164	0.00054	0.00034	0	5.1e-06	1	4	0.18	0.24	0.088
165	0.062	0.94	0	0.00042	0	1	0.33	0.39	0.4
166	0.099	0.88	0	0.025	0	1	0.33	0.39	0.4
167	1	0	0	0	0	0	0.19	0.24	0.27
168	1	0	0	0	0	0	0.19	0.24	0.27
169	1	0	0	0	0	0	0.19	0.24	0.27
170	0	0	1	0	0	2	0	0.16	0.21
171	0.18	0.82	0	0	0	1	0.33	0.39	0.4
172	0	0	1	0	0	2	0	0.16	0.21
173	0.88	0.11	0	0.015	0	0	0.19	0.24	0.27
174	1	0	0	0	0	0	0.19	0.24	0.27
175	1	0	0	0	0	0	0.19	0.24	0.27
176	0.0042	1	0	0	0	1	0.33	0.39	0.4
177	1	0	0	0	0	0	0.19	0.24	0.27
178	1	0	0	0	0.00032	0	0.19	0.24	0.27
179	0.67	0.3	0	0.037	0	0	0.19	0.24	0.27
180	0.013	0.99	0	0	0	1	0.33	0.39	0.4
181	1	0	0	0	0	0	0.19	0.24	0.27
182	1	0	0	0	0	0	0.19	0.24	0.27
183	1	0	0	0	0	0	0.19	0.24	0.27
184	1	0	0	0	0	0	0.19	0.24	0.27
185	0.26	0	0	0	0.74	4	0.18	0.24	0.088
186	1	0	0	0	0	0	0.19	0.24	0.27
187	1	0	0	0	0	0	0.19	0.24	0.27
188	0	0	1	0	0	2	0	0.16	0.21
189	1	0	0	0	0	0	0.19	0.24	0.27
190	2e-05	1	0	3.2e-05	0	1	0.33	0.39	0.4
191	1	0	0	0	0	0	0.19	0.24	0.27
192	0.12	0.88	0	0.0015	0	1	0.33	0.39	0.4
193	1	0	0	0	0	0	0.19	0.24	0.27
194	1	0	0	0	0	0	0.19	0.24	0.27
195	0	0	1	0	0	2	0	0.16	0.21
196	1	0	0	0	0	0	0.19	0.24	0.27
197	0	0	1	0	0	2	0	0.16	0.21
198	0.95	0.033	0	0.022	0	0	0.19	0.24	0.27
199	1	0	0	0	0	0	0.19	0.24	0.27
200	0	0	1	0	0	2	0	0.16	0.21
201	1	0	0	0	0.00028	0	0.19	0.24	0.27
202	1	0.0019	0	3.2e-05	0	0	0.19	0.24	0.27
203	0	0	0	0	1	4	0.18	0.24	0.088
204	0.011	0	0	0	0.99	4	0.18	0.24	0.088
205	1	0	0	0	0	0	0.19	0.24	0.27
206	1	0	0	0	8.4e-05	0	0.19	0.24	0.27
207	0.00052	0	0	0	1	4	0.18	0.24	0.088
208	0.2	0.8	0	0.00068	0	1	0.33	0.39	0.4
209	0	0.94	0	0.059	0	1	0.33	0.39	0.4
210	0.28	0.72	0	0.00063	0	1	0.33	0.39	0.4
211	0	1	0	0	0.00043	1	0.33	0.39	0.4
212	0.93	0	0.075	0	0	0	0.19	0.24	0.27
213	0.00069	1	0	0.001	0	1	0.33	0.39	0.4
214	0.59	0.41	0	0.00091	0	0	0.19	0.24	0.27
215	0.13	0.82	0	0.055	0	1	0.33	0.39	0.4
216	0.014	0.97	0	0.014	0	1	0.33	0.39	0.4
217	0	1	0	0	0	1	0.33	0.39	0.4
218	0.00087	1	0	4.4e-05	0	1	0.33	0.39	0.4
219	0	0	1	0	0	2	0	0.16	0.21
220	3.3e-06	1	0	0	0	1	0.33	0.39	0.4
221	0	1	0	0.0015	0	1	0.33	0.39	0.4
222	0.14	0	0.86	0	0	2	0	0.16	0.21
223	0.0043	1	0	0	0	1	0.33	0.39	0.4
224	1	0	0	0	0	0	0.19	0.24	0.27
225	0.84	0.16	0	0.00011	0	0	0.19	0.24	0.27
226	1	5.2e-06	0	0.0041	0	0	0.19	0.24	0.27
227	1	0	0	0	0	0	0.19	0.24	0.27
228	1	0.0036	0	0.0011	0	0	0.19	0.24	0.27
229	0.42	0.54	0	0.031	0	1	0.33	0.39	0.4
230	0	0	1	0	0	2	0	0.16	0.21
231	1	1.8e-05	0	1.8e-05	0	0	0.19	0.24	0.27
232	0.87	0.1	0	0.025	0	0	0.19	0.24	0.27
233	0.9	0.1	0	0	0	0	0.19	0.24	0.27
234	1	0	0	0.00011	0	0	0.19	0.24	0.27
235	0.34	0.46	0	0.19	0	1	0.33	0.39	0.4
236	0.01	0.99	0	0	0	1	0.33	0.39	0.4
237	0	0	0	0	1	4	0.18	0.24	0.088
238	0	0	1	0	0	2	0	0.16	0.21
239	0.99	0.0085	0	0	0	0	0.19	0.24	0.27
240	0	0	1	0	0	2	0	0.16	0.21
241	0.87	0.023	0	0.1	0	0	0.19	0.24	0.27
242	0	0	0	1	0	3	0.47	0.39	0.47
243	0	1	0	5.5e-06	0	1	0.33	0.39	0.4
244	0.93	0.062	0	0.0043	0	0	0.19	0.24	0.27
245	1	3e-05	0	0	0	0	0.19	0.24	0.27
246	0.18	0.82	0	0	0	1	0.33	0.39	0.4
247	0.045	0.96	0	0.00017	2.5e-05	1	0.33	0.39	0.4
248	0.88	0.091	0	0.029	0	0	0.19	0.24	0.27
249	0.59	0.41	0	5.7e-05	0	0	0.19	0.24	0.27
250	1	0	0	0	0	0	0.19	0.24	0.27
251	0.88	0	0.12	0	0	0	0.19	0.24	0.27
252	1	0	0	0	0.00042	0	0.19	0.24	0.27
253	0.97	0.028	0	0.0055	0	0	0.19	0.24	0.27
254	0.81	0.18	0	0.0063	0	0	0.19	0.24	0.27
255	0.56	0.13	0	0.31	0	0	0.19	0.24	0.27
256	0	0	1	0	0	2	0	0.16	0.21
257	0.036	0.96	0	0	0	1	0.33	0.39	0.4
258	0	1	0	0	0	1	0.33	0.39	0.4
259	0	0	1	0	0	2	0	0.16	0.21
260	0	1	0	0	0	1	0.33	0.39	0.4
261	0.13	0.87	0	0.0019	0	1	0.33	0.39	0.4
262	1	0	0	0	0	0	0.19	0.24	0.27
263	1	0.0026	0	0	0	0	0.19	0.24	0.27
264	0.43	0.22	0	0.34	0	0	0.19	0.24	0.27
265	0.00062	0.45	0	0.55	0	3	0.47	0.39	0.47
266	0.9	0.099	0	0.00039	0	0	0.19	0.24	0.27
267	0.77	0.21	0	0.012	0	0	0.19	0.24	0.27
268	0.91	0.076	0	0.012	0	0	0.19	0.24	0.27
269	0.29	0.71	0	0.00042	0	1	0.33	0.39	0.4
270	0.57	0.38	0	0.054	0	0	0.19	0.24	0.27
271	0.39	0.49	0	0.11	0.0096	1	0.33	0.39	0.4
272	0	0	1	0	0	2	0	0.16	0.21
273	0	0	1	0	0	2	0	0.16	0.21
274	0	0	1	0	0	2	0	0.16	0.21
275	0.013	0.99	0	0	0	1	0.33	0.39	0.4
276	0.59	0.38	0	0.032	0	0	0.19	0.24	0.27
277	0.48	0.52	0	0.0033	0	1	0.33	0.39	0.4
278	0.011	0	0	0	0.99	4	0.18	0.24	0.088
279	0.11	0.89	0	8.6e-05	0	1	0.33	0.39	0.4
280	8e-05	1	0	0	0	1	0.33	0.39	0.4
281	2.5e-05	1	0	0	0	1	0.33	0.39	0.4
282	0.25	0.74	0	0.0044	0	1	0.33	0.39	0.4
283	0.33	0.67	0	6.1e-05	0	1	0.33	0.39	0.4
284	3.2e-05	1	0	0	0	1	0.33	0.39	0.4
285	0.5	0.5	0	0.0065	0	0	0.19	0.24	0.27
286	0.96	0.0062	0	0.033	0	0	0.19	0.24	0.27
287	0	0	0	0	1	4	0.18	0.24	0.088
288	7.8e-05	0	0	1	0	3	0.47	0.39	0.47
289	7.1e-05	1	0	0.0019	0	1	0.33	0.39	0.4
290	0.023	0.98	0	0.00022	0	1	0.33	0.39	0.4
291	0	1	0	0	0	1	0.33	0.39	0.4
292	4.1e-06	0.0023	0	1	0	3	0.47	0.39	0.47
293	1	0	0	0	0	0	0.19	0.24	0.27
294	0.2	0.79	0	0.0057	0	1	0.33	0.39	0.4
295	0.82	0	0	0.18	0	0	0.19	0.24	0.27
296	0.00031	1	0	0	0	1	0.33	0.39	0.4
297	0.023	0.031	0	0.95	0	3	0.47	0.39	0.47
298	0.0017	0.92	0	0.079	0	1	0.33	0.39	0.4
299	0.074	0	0	0	0.93	4	0.18	0.24	0.088
300	0.3	0.32	0	0.38	0	3	0.47	0.39	0.47
301	0.00031	0.024	0	0.98	0	3	0.47	0.39	0.47
302	0.22	0.37	0	0.4	0	3	0.47	0.39	0.47
303	0.34	0.63	0	0.026	0	1	0.33	0.39	0.4
304	0.00019	0.022	0	0.98	0	3	0.47	0.39	0.47
305	0.41	0.56	0	0.031	0	1	0.33	0.39	0.4
306	0	0	1	0	0	2	0	0.16	0.21
307	1	0	0	0	0	0	0.19	0.24	0.27
308	0	0	1	0	0	2	0	0.16	0.21
309	0.011	0.86	0	0.13	0	1	0.33	0.39	0.4
310	0.00064	1	0	0.0038	0	1	0.33	0.39	0.4
311	1	4.2e-06	0	0	0	0	0.19	0.24	0.27
312	0.54	0	0	0	0.46	0	0.19	0.24	0.27
313	0.00016	0.98	0	0.022	0	1	0.33	0.39	0.4
