SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
56	0	0	0	0	0	0	1	6	0.33	0.39	0.4
57	0.0053	0	0	0	0.99	0.00075	0	4	0.19	0.16	0.21
58	0.25	0	0	0	0.02	0	0.73	6	0.33	0.39	0.4
59	8.3e-06	0	0	0	1	0	0	4	0.19	0.16	0.21
60	0	0	0	0	0.022	0	0.98	6	0.33	0.39	0.4
61	0.02	0	0	0	0.93	0.034	0.018	4	0.19	0.16	0.21
62	0	0	0	1	0	0	0	3	0	0.018	0.21
63	0.00012	9.2e-05	0	0	0.3	0.0067	0.69	6	0.33	0.39	0.4
64	0	0	0	0	0	1	0	5	0.19	0.31	0.27
65	0.12	0	0	0	0.58	0.00056	0.3	4	0.19	0.16	0.21
66	0.013	0	0	0	0.56	0.025	0.4	4	0.19	0.16	0.21
67	0	0	0	1	0	0	0	3	0	0.018	0.21
68	0	0	0	0	1	6e-05	0	4	0.19	0.16	0.21
69	0	0	0	0	0.64	0	0.36	4	0.19	0.16	0.21
70	8.8e-06	0	0	0	0.49	0.0052	0.5	6	0.33	0.39	0.4
71	4.2e-05	0	0	0	0.35	0.0082	0.64	6	0.33	0.39	0.4
72	0	0	0	0	0.063	0.91	0.025	5	0.19	0.31	0.27
73	0	0	0	0	0.99	0.012	0.00096	4	0.19	0.16	0.21
74	0	0	0	0	1	0.0004	0	4	0.19	0.16	0.21
75	0.00016	0	0	0	0.48	0.0042	0.51	6	0.33	0.39	0.4
76	0	1.6e-05	0	0	1	0.0012	0	4	0.19	0.16	0.21
77	0.006	0	0	0	0.89	0.015	0.088	4	0.19	0.16	0.21
78	2.1e-05	0	0	0	0.66	0.00083	0.34	4	0.19	0.16	0.21
79	0.86	0	0	0	0.12	0.012	0.016	0	0.47	0.39	0.53
80	0	0	0	0	0.24	0.00039	0.76	6	0.33	0.39	0.4
81	0.00027	0	0	0	0.3	0	0.7	6	0.33	0.39	0.4
82	0.01	0	0	0	0.45	0.12	0.42	4	0.19	0.16	0.21
83	0	0	0	0	0.98	0	0.022	4	0.19	0.16	0.21
84	0	0	0	1	0	0	0	3	0	0.018	0.21
85	0	0	0	0	0.2	1.4e-06	0.8	6	0.33	0.39	0.4
86	0.00063	0	0	0	0.014	0.059	0.93	6	0.33	0.39	0.4
87	0.00014	0	0	0	0.069	0.00035	0.93	6	0.33	0.39	0.4
88	0	0	0	0	0.00026	0	1	6	0.33	0.39	0.4
89	0	0	0	0	0	0.0022	1	6	0.33	0.39	0.4
90	0.0017	0	0	0	0.61	0	0.39	4	0.19	0.16	0.21
91	0.43	0	0	0	0.078	0	0.49	6	0.33	0.39	0.4
92	0.00048	0	0	0	0.07	0.009	0.92	6	0.33	0.39	0.4
93	0	0.00044	0	0	0.023	0	0.98	6	0.33	0.39	0.4
94	0	0.014	0	0	0.99	1.5e-06	0	4	0.19	0.16	0.21
95	0.63	0	0	0	0.043	0.12	0.2	0	0.47	0.39	0.53
96	0	0	0	0	0.022	0.00022	0.98	6	0.33	0.39	0.4
97	0.21	0	0	0	0.0023	0.017	0.77	6	0.33	0.39	0.4
98	0	0	0	1	0	0	0	3	0	0.018	0.21
99	0	0	0	0	1	0	0	4	0.19	0.16	0.21
100	0.00012	0	0	0	0.24	0.0055	0.75	6	0.33	0.39	0.4
101	0	0	0	0	1	0	0	4	0.19	0.16	0.21
102	0.38	0	0	0	0.0053	0.1	0.52	6	0.33	0.39	0.4
103	0	0	0	0	1	0.0024	0.0011	4	0.19	0.16	0.21
104	0.021	0	0	0	0.92	0.0045	0.054	4	0.19	0.16	0.21
105	3.5e-05	0	0	0	0.31	0.048	0.64	6	0.33	0.39	0.4
106	0.18	1.7e-05	0	0	0.33	0.11	0.38	6	0.33	0.39	0.4
107	0	8.9e-06	0	0	0.38	1.4e-05	0.62	6	0.33	0.39	0.4
108	0.074	0.0063	0	0	0.46	0.078	0.38	4	0.19	0.16	0.21
109	0	0	0	1	0	0	0	3	0	0.018	0.21
110	0	0	0	0	0.82	0.00025	0.18	4	0.19	0.16	0.21
111	0.035	0	0	0	0.96	0.0036	0.00077	4	0.19	0.16	0.21
112	0	0	0	0	1	0	0	4	0.19	0.16	0.21
113	0.61	0	0	0	0.0025	0.028	0.36	0	0.47	0.39	0.53
114	0	0.00026	0	0	1	0.003	0	4	0.19	0.16	0.21
115	0	0	0	0	0.99	0.013	0	4	0.19	0.16	0.21
116	0	2e-06	0	0	1	0.0023	0	4	0.19	0.16	0.21
117	0.063	0	0	0	0.91	0.029	1.2e-06	4	0.19	0.16	0.21
118	0	0	0	1	0	0	0	3	0	0.018	0.21
119	0.0075	0	0	0	0.84	0.12	0.032	4	0.19	0.16	0.21
120	0	0.00099	0	0	1	0.0023	0	4	0.19	0.16	0.21
121	0.77	0	0	0	0.098	0.13	0.0018	0	0.47	0.39	0.53
122	0	0	0	0	1.6e-05	0	1	6	0.33	0.39	0.4
123	0	0	0	0	0.99	0.0051	0	4	0.19	0.16	0.21
124	0	0	0	0	0.97	0.032	0	4	0.19	0.16	0.21
125	0	0	0	0	0.93	0.073	0	4	0.19	0.16	0.21
126	4e-06	0	0	0	0.011	0.00017	0.99	6	0.33	0.39	0.4
127	0	0	0	0	0.93	0.066	0	4	0.19	0.16	0.21
128	0	0	0	0	1	1.7e-05	0	4	0.19	0.16	0.21
129	0	0	0	0	1	0.00012	0	4	0.19	0.16	0.21
130	0	0	0	0	0.0041	6.5e-05	1	6	0.33	0.39	0.4
131	0	0	0	0	0.0053	0	0.99	6	0.33	0.39	0.4
132	8.9e-06	0	0	0	0.76	9.5e-05	0.24	4	0.19	0.16	0.21
133	0.00027	0	0	0	0.31	0.0063	0.69	6	0.33	0.39	0.4
134	0.0014	0	0	0	0.79	0.0025	0.2	4	0.19	0.16	0.21
135	0	0	0	0	0.71	0.00053	0.29	4	0.19	0.16	0.21
136	0	0	0	0	0.0023	6.2e-05	1	6	0.33	0.39	0.4
137	0.0021	0	0	0	0.63	0.013	0.35	4	0.19	0.16	0.21
138	0.83	0	0	0	0.15	0.00012	0.023	0	0.47	0.39	0.53
139	0	0.0016	0	0	0.00028	0	1	6	0.33	0.39	0.4
140	0	0	0	0	0.74	0.0037	0.26	4	0.19	0.16	0.21
141	0.001	1.4e-05	0	0	0.8	0.036	0.16	4	0.19	0.16	0.21
142	0	0	0	0	0.061	1e-05	0.94	6	0.33	0.39	0.4
143	0	0	0	0	0.17	0.00069	0.83	6	0.33	0.39	0.4
144	0	0	0	1	0	0	0	3	0	0.018	0.21
145	5.6e-06	7.1e-06	0	0	0.95	0.04	0.0063	4	0.19	0.16	0.21
146	0	0	0	0	0.15	0.85	0	5	0.19	0.31	0.27
147	0	0	0	0	0.0025	1	0	5	0.19	0.31	0.27
148	0	0	0	0	0.96	0.039	0.0019	4	0.19	0.16	0.21
149	0	0	0	1	0	0	0	3	0	0.018	0.21
150	0.0012	0	0	0	1	0.00029	0.0025	4	0.19	0.16	0.21
151	0.017	0	0	0	0.98	0.0047	0.00048	4	0.19	0.16	0.21
152	0.012	0	0	0	0.78	0.062	0.14	4	0.19	0.16	0.21
153	0.0012	0	0	0	0.0093	0.12	0.87	6	0.33	0.39	0.4
154	0.062	0	0	0	0.61	0.27	0.061	4	0.19	0.16	0.21
155	0.0015	0	0	0	0.58	0.0014	0.42	4	0.19	0.16	0.21
156	0.26	0	0	0	0.72	0.0031	0.019	4	0.19	0.16	0.21
157	0.081	0	0	0	0.028	0	0.89	6	0.33	0.39	0.4
158	0.00071	0	0	0	0.23	0.001	0.76	6	0.33	0.39	0.4
159	3.5e-06	0	0	0	0.014	0	0.99	6	0.33	0.39	0.4
160	0	0	0	0	1	8.3e-05	7.9e-06	4	0.19	0.16	0.21
161	0.059	0	0	0	0.94	0.0024	0.0017	4	0.19	0.16	0.21
162	0	0	0	0	1	0.0022	0	4	0.19	0.16	0.21
163	0.041	0	0	0	0.58	0.3	0.074	4	0.19	0.16	0.21
164	2.2e-05	2.6e-05	0	0	0.97	0.001	0.026	4	0.19	0.16	0.21
165	0.0026	0	0	0	0.54	0.00038	0.46	4	0.19	0.16	0.21
166	0.044	0	0	0	0.17	0.04	0.74	6	0.33	0.39	0.4
167	0	1.8e-06	0	0	1	0	0	4	0.19	0.16	0.21
168	0	0.00093	0	0	1	7e-06	0	4	0.19	0.16	0.21
169	0	0	0	0	1	0	0	4	0.19	0.16	0.21
170	0	0	0	1	0	0	0	3	0	0.018	0.21
171	0	0	0	0	0.89	0	0.11	4	0.19	0.16	0.21
172	0	0	0	1	0	0	0	3	0	0.018	0.21
173	0.0078	0	0	0	0.016	0.79	0.18	5	0.19	0.31	0.27
174	0	0	0	0	0.86	0.14	0	4	0.19	0.16	0.21
175	0	0.00079	0	0	1	0.00011	0	4	0.19	0.16	0.21
176	0	0	0	0	0.00091	3.2e-06	1	6	0.33	0.39	0.4
177	0	0	0	0	1	7e-05	0	4	0.19	0.16	0.21
178	0	0.00091	0	0	1	0	0	4	0.19	0.16	0.21
179	0.18	0	0	0	0.13	0.25	0.45	6	0.33	0.39	0.4
180	0	0	0	0	0.0072	0.00011	0.99	6	0.33	0.39	0.4
181	0	0	0	0	1	0	0	4	0.19	0.16	0.21
182	0	0.066	0	0	0.93	0.0037	0	4	0.19	0.16	0.21
183	0	0.0062	0	0	0.99	0	0	4	0.19	0.16	0.21
184	0	0	0	0	1	0	0	4	0.19	0.16	0.21
185	0	0	0	0	1	1.1e-05	0	4	0.19	0.16	0.21
186	0	1.3e-05	0	0	1	1.7e-06	0	4	0.19	0.16	0.21
187	0	0	0	0	1	5e-05	0	4	0.19	0.16	0.21
188	0	6.2e-06	0	0.99	0.008	0	0	3	0	0.018	0.21
189	0	0.32	0	0	0.68	0	0	4	0.19	0.16	0.21
190	0	0	0	0	0.27	1.7e-06	0.73	6	0.33	0.39	0.4
191	0	0	0	0	1	4.9e-06	0	4	0.19	0.16	0.21
192	1.3e-05	0	0	0	0.87	0.00012	0.13	4	0.19	0.16	0.21
193	0	0	0	0	1	7e-06	0	4	0.19	0.16	0.21
194	0	1	0	0	0	0	0	1	0.09	0.16	0.26
195	0	0	0	1	0	0	0	3	0	0.018	0.21
196	0	0	0	0	1	7.7e-06	0	4	0.19	0.16	0.21
197	0	0	0	1	0	0	0	3	0	0.018	0.21
198	0.22	0	0	0	0.035	0.73	0.02	5	0.19	0.31	0.27
199	6.7e-06	0	0	0	0.55	0.45	0	4	0.19	0.16	0.21
200	0	0	0	1	0	0	0	3	0	0.018	0.21
201	0	6.6e-06	0	0	1	8.5e-06	0	4	0.19	0.16	0.21
202	0.0003	0	0	0	0.94	0.055	0.0047	4	0.19	0.16	0.21
203	0	0	0	0	1	0	0	4	0.19	0.16	0.21
204	0	0	0	0	1	0	0	4	0.19	0.16	0.21
205	0	1	0	0	0	0	0	1	0.09	0.16	0.26
206	0	0.0083	0	0	0.99	0	0	4	0.19	0.16	0.21
207	0	0	0	0	1	0	0	4	0.19	0.16	0.21
208	0.0035	0	0	0	0.58	0.0035	0.41	4	0.19	0.16	0.21
209	0.77	0	0	0	2.4e-05	0	0.23	0	0.47	0.39	0.53
210	0.42	0	0	0	6.4e-06	0.37	0.21	0	0.47	0.39	0.53
211	0	0	0	0	0.0016	0	1	6	0.33	0.39	0.4
212	0	0	0	1	0	0	0	3	0	0.018	0.21
213	5e-05	0	0	0	0.78	4e-06	0.22	4	0.19	0.16	0.21
214	0	0	0	0	0.95	0.003	0.043	4	0.19	0.16	0.21
215	0.0013	0	0	0	0.92	0.00019	0.074	4	0.19	0.16	0.21
216	0.058	0	0	0	0.2	0.006	0.74	6	0.33	0.39	0.4
217	0.00026	0	0	0	0.0016	0	1	6	0.33	0.39	0.4
218	0.0014	0	0	0	0.49	5.6e-06	0.51	6	0.33	0.39	0.4
219	0	3.9e-06	0	1	0	0	0	3	0	0.018	0.21
220	0.00021	0	0	0	0.18	0	0.82	6	0.33	0.39	0.4
221	0.33	0	0	0	7.1e-05	0	0.67	6	0.33	0.39	0.4
222	0	0	0	1	0	0	0	3	0	0.018	0.21
223	0	0	0	0	0.068	0	0.93	6	0.33	0.39	0.4
224	0	8.7e-06	0	0	1	0.00045	0	4	0.19	0.16	0.21
225	0	0	0	0	0.85	0.089	0.058	4	0.19	0.16	0.21
226	0.96	0	0	0	0.0014	0.041	3.5e-05	0	0.47	0.39	0.53
227	0	0.0004	0	0	0.87	0.13	0	4	0.19	0.16	0.21
228	0.027	0	0	0	0.83	0.055	0.09	4	0.19	0.16	0.21
229	0.0073	0	0	0	0.53	0.023	0.44	4	0.19	0.16	0.21
230	0	0	0	1	0	0	0	3	0	0.018	0.21
231	6.6e-06	0	0	0	0.96	0.045	0	4	0.19	0.16	0.21
232	0.017	0	0	0	0.61	0.063	0.31	4	0.19	0.16	0.21
233	0	0	0	0	0.0094	0.018	0.97	6	0.33	0.39	0.4
234	0.082	0	0	0	0.88	0.038	0	4	0.19	0.16	0.21
235	0.53	0	0	0	0.2	0.021	0.24	0	0.47	0.39	0.53
236	0	0	0	0	0.26	8.7e-06	0.74	6	0.33	0.39	0.4
237	0	0	0	0	1	0	0	4	0.19	0.16	0.21
238	0	0	0	1	0	0	0	3	0	0.018	0.21
239	0	0	0	0	0.15	0.042	0.81	6	0.33	0.39	0.4
240	0	0	0	1	0	0	0	3	0	0.018	0.21
241	0.33	0	0	0	0.65	0.0027	0.017	4	0.19	0.16	0.21
242	0.98	0	0	0	0.022	0.0003	1.2e-05	0	0.47	0.39	0.53
243	0	0	0	0	0	0	1	6	0.33	0.39	0.4
244	0.0022	0.0016	0	0	0.98	0.0013	0.015	4	0.19	0.16	0.21
245	9.3e-06	0	0	0	0.64	0.35	0.0051	4	0.19	0.16	0.21
246	0	0	0	0	0.23	8.4e-05	0.77	6	0.33	0.39	0.4
247	0	0	0	0	0.95	0.00042	0.045	4	0.19	0.16	0.21
248	0.0014	0	0	0	0.91	0.015	0.069	4	0.19	0.16	0.21
249	1.4e-05	0.0016	0	0	0.63	0.00046	0.37	4	0.19	0.16	0.21
250	0	0	0	0	1	0.0023	0	4	0.19	0.16	0.21
251	0	0	0	1	0	0	0	3	0	0.018	0.21
252	0	0	0	0	0	1	0	5	0.19	0.31	0.27
253	0.016	0	0	0	0.85	0.12	0.02	4	0.19	0.16	0.21
254	0.027	0	0	0	0.76	0.038	0.17	4	0.19	0.16	0.21
255	0.76	0	0	0	0.17	0.015	0.054	0	0.47	0.39	0.53
256	0	0	0	1	0	0	0	3	0	0.018	0.21
257	0	0	0	0	0.039	0	0.96	6	0.33	0.39	0.4
258	0	0	0	0	0	0	1	6	0.33	0.39	0.4
259	0	0	0	0.014	0.99	0	0	4	0.19	0.16	0.21
260	0	0	0	0	0	0	1	6	0.33	0.39	0.4
261	0.00087	0	0	0	0.47	0.0016	0.53	6	0.33	0.39	0.4
262	0	0	0	0	0.91	0.095	0	4	0.19	0.16	0.21
263	0	0	0	0	0.011	0.98	0.0051	5	0.19	0.31	0.27
264	0.28	0	0	0	0.62	0.0081	0.093	4	0.19	0.16	0.21
265	0.085	0	0	0	0.57	0	0.34	4	0.19	0.16	0.21
266	0.014	0	0	0	0.38	0.19	0.41	6	0.33	0.39	0.4
267	6.1e-05	0	0	0	0.99	0	0.007	4	0.19	0.16	0.21
268	0.078	0	0	0	0.65	0.13	0.14	4	0.19	0.16	0.21
269	0.00045	0	0	0	0.37	0.0049	0.63	6	0.33	0.39	0.4
270	0.015	0	0	0	0.89	0.0027	0.089	4	0.19	0.16	0.21
271	0.017	0	0	0	0.8	0.021	0.17	4	0.19	0.16	0.21
272	0	0	0	1	0	0	0	3	0	0.018	0.21
273	0	0	0	1	0	0	0	3	0	0.018	0.21
274	0	0	0	1	0	0	0	3	0	0.018	0.21
275	0	0	0	0	0.0059	0.00025	0.99	6	0.33	0.39	0.4
276	0.0049	0	0	0	0.81	0.0061	0.18	4	0.19	0.16	0.21
277	0.0017	0	0	0	0.67	0.0049	0.32	4	0.19	0.16	0.21
278	0	0.0002	0	0	1	0.0012	0	4	0.19	0.16	0.21
279	4.2e-06	0	0	0	0.49	0.00019	0.51	6	0.33	0.39	0.4
280	0	0	0	0	0.044	0.00092	0.96	6	0.33	0.39	0.4
281	0	0	0	0	0.19	6.5e-06	0.81	6	0.33	0.39	0.4
282	0.0001	0	0	0	0.83	0.011	0.16	4	0.19	0.16	0.21
283	4.3e-05	0	0	0	0.13	0.057	0.81	6	0.33	0.39	0.4
284	0	0	0	0	0.0055	0	0.99	6	0.33	0.39	0.4
285	0.022	0	0	0	0.65	0.032	0.29	4	0.19	0.16	0.21
286	0.1	0	0	0	0.61	0.25	0.037	4	0.19	0.16	0.21
287	0	0	0	0	1	0	0	4	0.19	0.16	0.21
288	1	0	0	0	0	0	0	0	0.47	0.39	0.53
289	0.036	0	0	0	0	3.1e-05	0.96	6	0.33	0.39	0.4
290	0	0	0	0	0.0026	0.0044	0.99	6	0.33	0.39	0.4
291	0	0	0	0	0.0015	0.0008	1	6	0.33	0.39	0.4
292	1	0	0	0	0	0	3.1e-06	0	0.47	0.39	0.53
293	0	4.7e-05	0	0	1	0	0	4	0.19	0.16	0.21
294	0.0011	0	0	0	0.61	0.0035	0.38	4	0.19	0.16	0.21
295	1	0	0	0	0.0024	3e-05	0	0	0.47	0.39	0.53
296	0	0	0	0	1	0	7.7e-05	4	0.19	0.16	0.21
297	0.99	0	0	0	5.4e-05	0.00022	0.0052	0	0.47	0.39	0.53
298	0.31	0	0	0	0.00016	0.00026	0.69	6	0.33	0.39	0.4
299	0	8.9e-05	0	0	0.99	0.0088	0	4	0.19	0.16	0.21
300	0.91	0	0	0	0.078	0.0014	0.0095	0	0.47	0.39	0.53
301	1	0	0	0	0	0	0.00012	0	0.47	0.39	0.53
302	0.92	0	0	0	0.058	0.00033	0.024	0	0.47	0.39	0.53
303	0.082	0	0	0	0.7	0.016	0.2	4	0.19	0.16	0.21
304	1	0	0	0	0	0	0.0011	0	0.47	0.39	0.53
305	0.13	0	0	0	0.79	0.0037	0.078	4	0.19	0.16	0.21
306	0	0	0	1	0	0	0	3	0	0.018	0.21
307	0	0.011	0	0	0.99	5e-05	0	4	0.19	0.16	0.21
308	0	0	0	1	0	0	0	3	0	0.018	0.21
309	0.68	0	0	0	0.00019	0.0026	0.31	0	0.47	0.39	0.53
310	0.58	0	0	0	0	4.5e-05	0.42	0	0.47	0.39	0.53
311	0	0	0	0	0.68	0.32	0	4	0.19	0.16	0.21
312	0	4.8e-05	0	0	1	0.0025	0	4	0.19	0.16	0.21
313	0.031	0	0	0	1.2e-05	4.9e-05	0.97	6	0.33	0.39	0.4
