SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
87	0	0.83	0	0.12	0.052	0	2.9e-06	1.4e-05	0	6.5e-05	0	0	1	0.33	0.39	0.34
88	0	0	0	0	0	0	0	0	0	0	1	0	10	0.18	0.24	0
89	1.1e-05	0.89	0	0.11	0	0	5.1e-06	0	0	0	0	3.1e-06	1	0.33	0.39	0.34
90	0.00024	0.25	0	1.1e-05	0.74	0	1.2e-06	0.0045	0	0.0013	0	0	4	0.19	0.16	0.21
91	0.0077	0.91	0	4.9e-06	0.016	0	7.3e-05	0.011	0	0.055	0	0	1	0.33	0.39	0.34
92	0.00029	0.49	0	0.0089	0.49	0	0.0071	0.0052	0	0.0021	0	0	4	0.19	0.16	0.21
93	0.00068	0.0016	0	0	0	0.00034	0	0	0	0	1	0	10	0.18	0.24	0
94	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
95	0.016	0.44	0	0.022	0.041	0	0.033	0.051	0	0.38	0	0.015	1	0.33	0.39	0.34
96	1.6e-06	0.71	0	0.0029	0.29	0	0	0	0	0	0	7.6e-05	1	0.33	0.39	0.34
97	0.018	0.45	0	0.0065	0.0027	0	0.24	0.13	0	0.15	0	0.00056	1	0.33	0.39	0.34
98	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
99	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
100	0.0028	0.35	0	0.0027	0.65	0	5.5e-05	1e-06	0	0.00019	0	0.0002	4	0.19	0.16	0.21
101	0	0	0	0	1	5.1e-05	0	0	0	0	0	0	4	0.19	0.16	0.21
102	0.029	0.51	0	0.013	0.006	0	0.13	0.045	0	0.26	0	0.0023	1	0.33	0.39	0.34
103	9.2e-05	0.011	0	0.0077	0.96	0.017	0	0	0	0	0	0.00045	4	0.19	0.16	0.21
104	2.8e-06	0.0034	0	0.0017	0.98	0	3.7e-05	5.1e-05	0	0.014	0	0.0028	4	0.19	0.16	0.21
105	5e-06	0.00022	0	0	1	0	3.2e-06	0	0	6.9e-05	0	5.3e-05	4	0.19	0.16	0.21
106	0.032	0.44	0	0.004	0.29	0	0.096	0.039	0	0.099	0	0.00048	1	0.33	0.39	0.34
107	0	0.00012	0	4.1e-06	0	0.00032	0	0	0	0	1	0	10	0.18	0.24	0
108	0.027	0.2	0	0.00081	0.48	1.1e-06	0.2	0.044	0	0.047	0	0.00026	4	0.19	0.16	0.21
109	0	0	0.4	0	0.6	0	0	0	0	0	0	0	4	0.19	0.16	0.21
110	0	0.21	0	0.098	0.69	0	0	0	0	0	0	0.00031	4	0.19	0.16	0.21
111	0	4e-05	0	0.015	0.09	0	0	0	0	0.002	0	0.89	11	0.47	0.24	0.4
112	0	6.7e-06	0	0.00019	0.97	0.00014	0	0	0.026	0	0.0069	0.0006	4	0.19	0.16	0.21
113	0.033	0.6	0	0.0034	0.0018	0	0.033	0.052	0	0.28	0	0.00036	1	0.33	0.39	0.34
114	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
115	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
116	0	0	0	0	1	0.003	0	0	0	0	0	0	4	0.19	0.16	0.21
117	0.00055	0.0032	0	0.00012	0.8	0	0.00058	1.2e-05	0	0.034	0	0.16	4	0.19	0.16	0.21
118	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
119	0.00013	0.00067	0	0.00041	0.99	0	0.0036	0.00014	0	0.0054	0	0.00099	4	0.19	0.16	0.21
120	0	0	0	0	1	0.00043	0	0	0	0	0	0	4	0.19	0.16	0.21
121	0.0029	0.0029	0	0.0061	0.13	0	0.056	0.16	0	0.64	0	0.0079	9	0.47	0.39	0.53
122	0.00018	0.97	0	0.033	1.2e-05	0	4.2e-06	0	0	0	0	0.00014	1	0.33	0.39	0.34
123	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
124	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
125	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
126	0.054	0.9	0	0.0012	0.047	0	7.2e-06	0	0	1e-05	0	2.2e-05	1	0.33	0.39	0.34
127	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
128	0	0	0	0	0.92	0.075	0	0	0	0	0	0	4	0.19	0.16	0.21
129	0	0	0	0	1	8.1e-06	0	0	0	0	0	0	4	0.19	0.16	0.21
130	0.0032	0.41	0	0	0.59	0	0	0	0	0	0	0	4	0.19	0.16	0.21
131	0.0047	1	0	4.6e-05	0.00012	0	0	0	0	0	0	0	1	0.33	0.39	0.34
132	0	0.0033	0	9.8e-05	1	0	0	0	0	7.2e-06	0	0	4	0.19	0.16	0.21
133	0.012	0.17	0	0.00076	0.81	0	0.00019	6.6e-06	0	0.00044	0	5.1e-06	4	0.19	0.16	0.21
134	0.0022	0.21	0	0.033	0.75	0	1.5e-05	6.1e-06	0	0.00082	0	0.0029	4	0.19	0.16	0.21
135	0.0084	0.35	0	0.024	0.62	0	0	0	0	0	0	6.7e-06	4	0.19	0.16	0.21
136	0.0014	0.92	0	5.7e-05	0.083	0	0	0	0	0	0	0	1	0.33	0.39	0.34
137	5.1e-06	0.0077	0	0.00055	0.99	0	3.9e-05	4.9e-06	0	0.002	0	0	4	0.19	0.16	0.21
138	0.00049	0.01	0	0.0014	0.15	0	0.00011	0.34	0	0.5	0	5.1e-06	9	0.47	0.39	0.53
139	0	0.0019	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
140	0	0.042	0	3.4e-05	0.96	0	0	0	0	0	0	0	4	0.19	0.16	0.21
141	0.0067	0.18	0	0.0086	0.8	1.8e-05	0.00015	2.7e-05	0	0.00063	0	0.00063	4	0.19	0.16	0.21
142	0.00012	0.036	0	3.6e-06	0.96	0	0	0	0	0	0	0	4	0.19	0.16	0.21
143	0.0069	0.15	0	0.00018	0.84	0	0	0	0	5.1e-06	0	0	4	0.19	0.16	0.21
144	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
145	0.0015	0.0092	0	4.5e-05	0.99	5e-05	6.4e-05	0	0	3.5e-06	0	0	4	0.19	0.16	0.21
146	0.095	1.2e-05	0	0	0.91	0	0	0	0	0	0	0	4	0.19	0.16	0.21
147	0.012	0	0	0	0.99	0	0	0	0	0	0	0	4	0.19	0.16	0.21
148	0.0024	0.0022	0	5.8e-06	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
149	0	0	1	0	0	0	0	0	1e-05	0	0	0	2	0	0.16	0.21
150	2.3e-05	8.5e-05	0	0	0.99	0	0.0039	6.1e-05	0	0.00073	0	0.00032	4	0.19	0.16	0.21
151	0.00025	0.0021	0	1.5e-05	0.95	0	0.027	0.002	0	0.01	0	0.0059	4	0.19	0.16	0.21
152	0.0014	0.088	0	0.0085	0.87	0	0.014	0.0042	0	0.0083	0	0.0023	4	0.19	0.16	0.21
153	0.0043	0.04	0	0.00011	0.1	0	0.29	0.56	0	0.0082	0	0	7	0.47	0.46	0.6
154	0.0042	0.011	0	0.00012	0.37	0	0.51	0.076	0	0.023	0	8.1e-05	6	0.4	0.54	0.53
155	0.00076	0.032	0	1.6e-05	0.94	0	0.0081	0.016	0	0.0015	0	7.8e-06	4	0.19	0.16	0.21
156	0.0048	0.073	0	8.9e-05	0.69	0	0.041	0.034	0	0.15	0	0.0026	4	0.19	0.16	0.21
157	0.02	0.84	0	0	0.028	0	0.00016	0.059	0	0.05	0	0	1	0.33	0.39	0.34
158	0.0016	0.05	0	1.1e-05	0.9	0	0.0077	0.036	0	0.0017	0	0	4	0.19	0.16	0.21
159	0	0.87	0	0	0.12	0	0	0.0084	0	1.9e-05	0	0	1	0.33	0.39	0.34
160	0	0	0	0	0.99	0	0.01	0	0	0	0	2e-06	4	0.19	0.16	0.21
161	0.0015	0.0036	0	0	0.8	0	0.14	0.027	0	0.031	0	0.00024	4	0.19	0.16	0.21
162	0	0	0	0	0.86	0	0.14	0	0	0	0	1.7e-05	4	0.19	0.16	0.21
163	0.011	0.11	0	0.0044	0.68	0	0.15	0.0091	0	0.029	0	0.0038	4	0.19	0.16	0.21
164	0	0.00021	0	0.00054	0.00059	0.012	0	0	0.00015	0	0.99	5.4e-05	10	0.18	0.24	0
165	0.0016	0.088	0	3.2e-05	0.88	0	0.0012	0.023	0	0.0027	0	6e-06	4	0.19	0.16	0.21
166	0.011	0.41	0	0.016	0.39	0	0.025	0.09	0	0.06	0	0.0014	1	0.33	0.39	0.34
167	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
168	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
169	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
170	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
171	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
172	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
173	0.0077	0.033	0	0.019	0.36	0	0.46	0.0021	0	0.1	0	0.015	6	0.4	0.54	0.53
174	3.6e-06	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
175	0	0	0	0	1	0	0	0	1.5e-06	0	0	0	4	0.19	0.16	0.21
176	0.0078	0.23	0	0	0.76	0	0	0	0	0	0	0	4	0.19	0.16	0.21
177	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
178	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
179	0.026	0.14	0	0.0023	0.27	0	0.24	0.088	0	0.23	0	0.0014	4	0.19	0.16	0.21
180	0.0091	0.64	0	2.6e-05	0.36	0	0	0	0	0	0	0	1	0.33	0.39	0.34
181	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
182	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
183	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
184	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
185	0	0	0	0	1	0.0019	0	0	0	0	0	0	4	0.19	0.16	0.21
186	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
187	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
188	0	0	0.99	0	0.0055	0	0	0	0.00014	0	0	0	2	0	0.16	0.21
189	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
190	0.00017	0.93	0	0.0007	0.065	0	0	0	0	0	0	0	1	0.33	0.39	0.34
191	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
192	8.4e-05	0.053	0	0.00012	0.95	0	0.00027	0	0	8.6e-06	0	0.00016	4	0.19	0.16	0.21
193	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
194	0	0	0	0	0	0	0	0	1	0	0	0	8	0.19	0.018	0.21
195	0	0	1	0	0	0	0	0	1.1e-05	0	0	0	2	0	0.16	0.21
196	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
197	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
198	4.4e-05	0.0027	0	0.00034	0.015	0	0.87	0.051	0	0.057	0	0	6	0.4	0.54	0.53
199	0	0	0	0.00023	1	0	0	0.0002	0	7.4e-06	0	0	4	0.19	0.16	0.21
200	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
201	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
202	0.00017	0.003	0	0.0057	0.99	0	0	0.00032	0	0.00019	0	0.0038	4	0.19	0.16	0.21
203	0	0	0	0	0.085	0.91	0	0	0	0	0	0	5	0.18	0.24	0.088
204	0	0	0	0	1	0.0046	0	0	0	0	0	0	4	0.19	0.16	0.21
205	0	0	0	0	0	0	0	0	1	0	0	0	8	0.19	0.018	0.21
206	0	0	0	0	0.98	0	0	0	0.022	0	0	0	4	0.19	0.16	0.21
207	0	0	0	0	0.84	0.16	0	0	0	0	0	0	4	0.19	0.16	0.21
208	0	8.6e-05	0	0	0.99	0	0.0046	0.00023	0	0.0036	0	0	4	0.19	0.16	0.21
209	0.0017	0.97	0	4e-06	0	0	0	2.9e-05	0	0.028	0	0	1	0.33	0.39	0.34
210	0.032	0.0011	0	0	0	0	0.3	0.66	0	0.01	0	0	7	0.47	0.46	0.6
211	0	1	0	6.4e-06	3.7e-05	0	0	0	0	0	0	0	1	0.33	0.39	0.34
212	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
213	0	0.11	0	0.0001	0.89	0	3.4e-06	7.2e-05	0	3.5e-05	0	1.7e-06	4	0.19	0.16	0.21
214	0	8.9e-05	0	1.2e-05	1	0	0	0	0	0	0	3.6e-06	4	0.19	0.16	0.21
215	6.3e-05	0.13	0	0.0025	0.86	0	0.00014	0.0003	0	0.00074	0	0.0013	4	0.19	0.16	0.21
216	0.016	0.61	0	0.0075	0.27	0	0.012	0.045	0	0.048	0	6e-05	1	0.33	0.39	0.34
217	6.6e-05	0.99	0	0	0.006	0	0	0.00041	0	0.0006	0	0	1	0.33	0.39	0.34
218	0.00016	0.35	0	8.2e-05	0.65	0	2.8e-06	0.002	0	0.0011	0	0	4	0.19	0.16	0.21
219	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
220	5.5e-05	0.49	0	1.1e-05	0.51	0	0	0.0016	0	0.00037	0	0	4	0.19	0.16	0.21
221	0.054	0.79	0	1.9e-05	4.7e-05	0	0.001	0.019	0	0.13	0	0	1	0.33	0.39	0.34
222	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
223	0.0063	0.26	0	7.5e-05	0.74	0	0	0	0	0	0	0	4	0.19	0.16	0.21
224	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
225	0	0.00012	0	0.00013	1	0	3.1e-05	0	0	0	0	0	4	0.19	0.16	0.21
226	5.7e-06	0	0	0	0.0024	0	0.00028	0.0096	0	0.99	0	0	9	0.47	0.39	0.53
227	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
228	0	7.1e-06	0	0	0.98	0	5.5e-06	3.1e-06	0	0.02	0	0	4	0.19	0.16	0.21
229	0.00036	0.15	0	0.0044	0.83	0	0.00047	8.1e-05	0	0.0071	0	2.4e-05	4	0.19	0.16	0.21
230	0	0	0	0	0	0	0	0	1	0	0	0	8	0.19	0.018	0.21
231	0.00011	0	0	0	0.97	0	0.028	0.00034	0	4.1e-06	0	0	4	0.19	0.16	0.21
232	0	0.0068	0	0.00017	0.98	0	0.00011	2.3e-05	0	0.016	0	0	4	0.19	0.16	0.21
233	0	0.00055	0	0	1	0	0	0	0	3.2e-05	0	0	4	0.19	0.16	0.21
234	0	0	0	0	0.94	0	0.00028	0.0083	0	0.053	0	0	4	0.19	0.16	0.21
235	0.0074	0.22	0	0.022	0.24	0	0.011	0.12	0	0.38	0	0.0014	9	0.47	0.39	0.53
236	0.0011	0.21	0	0.00066	0.79	0	0	0	0	0	0	0	4	0.19	0.16	0.21
237	0	0	0	0	0	5.4e-06	0	0	0	0	1	0	10	0.18	0.24	0
238	0	0	0	0	0	0	0	0	1	0	0	0	8	0.19	0.018	0.21
239	0	0	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
240	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
241	0.01	0.018	0	0	0.48	0	0.21	0.13	0	0.15	0	6.4e-05	4	0.19	0.16	0.21
242	0.02	0.0017	0	0	0.031	0	0.089	3.3e-05	0	0.86	0	0	9	0.47	0.39	0.53
243	0	1	0	0.00024	0	0	0	0	0	8.4e-06	0	0	1	0.33	0.39	0.34
244	0	6.3e-05	0	1.7e-05	1	0	4.8e-06	7.7e-06	0	0.0014	0	1.4e-05	4	0.19	0.16	0.21
245	6.3e-06	0	0	0	1	0	0	0	0	8.9e-06	0	0	4	0.19	0.16	0.21
246	0	1e-05	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
247	0	0.0019	0	0.00059	1	0	0	0	0	0	0	4.4e-06	4	0.19	0.16	0.21
248	5.8e-05	0.00033	0	3.6e-05	1	0	3.9e-06	0	0	0.00091	0	0.00088	4	0.19	0.16	0.21
249	0	7.1e-05	0	0	1	0	0	0	0	1.3e-05	0	0	4	0.19	0.16	0.21
250	0	0	0	1.7e-06	0.95	0	0.044	0.0014	0	0	0	0	4	0.19	0.16	0.21
251	0	0	0	0	4.7e-06	0	0	0	1	0	0	0	8	0.19	0.018	0.21
252	0	0	0	3.3e-06	0	1.3e-05	0	0	0	0	1	0	10	0.18	0.24	0
253	0.0033	0.057	0	0.0037	0.71	0	0.16	0.062	0	0.0082	0	0.00025	4	0.19	0.16	0.21
254	0.00036	0.0054	0	9.4e-05	0.97	0	0.0049	0.0032	0	0.021	0	2.3e-05	4	0.19	0.16	0.21
255	0.0027	0.05	0	0.005	0.22	0	0.0045	0.11	0	0.6	0	0.00021	9	0.47	0.39	0.53
256	0	0	0	0	0	0	0	0	1	0	0	0	8	0.19	0.018	0.21
257	0	0.0014	0	0	1	0	0	0	0	0	0	0	4	0.19	0.16	0.21
258	0.0015	0.12	0	0	0.88	0	0	0	0	0	0	0	4	0.19	0.16	0.21
259	0	0	0.4	0	0.6	0	0	0	0.00022	0	0	0	4	0.19	0.16	0.21
260	0.12	0.88	0	3.8e-05	0	0	0	0	0	0	0	0	1	0.33	0.39	0.34
261	0.0057	0.13	0	0.00016	0.86	0	0.005	0.00011	0	0.00097	0	0	4	0.19	0.16	0.21
262	0	0	0	0	0.05	0	0.95	5.1e-05	0	0	0	0	6	0.4	0.54	0.53
263	0.12	0.083	0	4.1e-05	0.059	0	0.74	0.00039	0	0	0	0	6	0.4	0.54	0.53
264	0.00035	0.017	0	0.0021	0.72	0	0.026	0.04	0	0.19	0	0.0011	4	0.19	0.16	0.21
265	0	0.0036	0	0.00025	0.91	0	8e-05	4.3e-05	0	0.083	0	0	4	0.19	0.16	0.21
266	0.011	0.19	0	0.011	0.076	0	0.53	0.19	0	0.0018	0	0	6	0.4	0.54	0.53
267	0	2.4e-05	0	0	1	0	0.00072	0	0	3.8e-05	0	0	4	0.19	0.16	0.21
268	0.00073	0.0034	0	3.6e-05	0.9	0	0.014	0.0097	0	0.067	0	0	4	0.19	0.16	0.21
