SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2
123	0	0	1	2	0.19	0.16	0.21
124	0	0	1	2	0.19	0.16	0.21
125	0	0	1	2	0.19	0.16	0.21
126	0.99	0	0.011	0	0.33	0.39	0.4
127	0	0	1	2	0.19	0.16	0.21
128	0	0	1	2	0.19	0.16	0.21
129	0	0	1	2	0.19	0.16	0.21
130	1	0	0.0042	0	0.33	0.39	0.4
131	0.99	0	0.0053	0	0.33	0.39	0.4
132	0.24	0	0.76	2	0.19	0.16	0.21
133	0.69	0	0.31	0	0.33	0.39	0.4
134	0.2	0	0.8	2	0.19	0.16	0.21
135	0.29	0	0.71	2	0.19	0.16	0.21
136	1	0	0.0024	0	0.33	0.39	0.4
137	0.35	0	0.65	2	0.19	0.16	0.21
138	0.13	0	0.87	2	0.19	0.16	0.21
139	1	0	0.00029	0	0.33	0.39	0.4
140	0.26	0	0.74	2	0.19	0.16	0.21
141	0.17	0	0.83	2	0.19	0.16	0.21
142	0.94	0	0.061	0	0.33	0.39	0.4
143	0.83	0	0.17	0	0.33	0.39	0.4
144	0	1	0	1	0	0.018	0.21
145	0.0065	0	0.99	2	0.19	0.16	0.21
146	0	0	1	2	0.19	0.16	0.21
147	0	0	1	2	0.19	0.16	0.21
148	0.002	0	1	2	0.19	0.16	0.21
149	0	1	0	1	0	0.018	0.21
150	0.0025	0	1	2	0.19	0.16	0.21
151	0.00048	0	1	2	0.19	0.16	0.21
152	0.15	0	0.85	2	0.19	0.16	0.21
153	0.99	0	0.011	0	0.33	0.39	0.4
154	0.089	0	0.91	2	0.19	0.16	0.21
155	0.42	0	0.58	2	0.19	0.16	0.21
156	0.026	0	0.97	2	0.19	0.16	0.21
157	0.97	0	0.031	0	0.33	0.39	0.4
158	0.76	0	0.24	0	0.33	0.39	0.4
159	0.99	0	0.014	0	0.33	0.39	0.4
160	7.8e-06	0	1	2	0.19	0.16	0.21
161	0.0018	0	1	2	0.19	0.16	0.21
162	0	0	1	2	0.19	0.16	0.21
163	0.11	0	0.89	2	0.19	0.16	0.21
164	0.026	0	0.97	2	0.19	0.16	0.21
165	0.46	0	0.54	2	0.19	0.16	0.21
166	0.81	0	0.19	0	0.33	0.39	0.4
167	0	0	1	2	0.19	0.16	0.21
168	0	0	1	2	0.19	0.16	0.21
169	0	0	1	2	0.19	0.16	0.21
170	0	1	0	1	0	0.018	0.21
171	0.11	0	0.89	2	0.19	0.16	0.21
172	0	1	0	1	0	0.018	0.21
173	0.92	0	0.083	0	0.33	0.39	0.4
174	0	0	1	2	0.19	0.16	0.21
175	0	0	1	2	0.19	0.16	0.21
176	1	0	0.00092	0	0.33	0.39	0.4
177	0	0	1	2	0.19	0.16	0.21
178	0	0	1	2	0.19	0.16	0.21
179	0.78	0	0.22	0	0.33	0.39	0.4
180	0.99	0	0.0073	0	0.33	0.39	0.4
181	0	0	1	2	0.19	0.16	0.21
182	0	0	1	2	0.19	0.16	0.21
183	0	0	1	2	0.19	0.16	0.21
184	0	0	1	2	0.19	0.16	0.21
185	0	0	1	2	0.19	0.16	0.21
186	0	0	1	2	0.19	0.16	0.21
187	0	0	1	2	0.19	0.16	0.21
188	0	0.99	0.0095	1	0	0.018	0.21
189	0	0	1	2	0.19	0.16	0.21
190	0.73	0	0.27	0	0.33	0.39	0.4
191	0	0	1	2	0.19	0.16	0.21
192	0.13	0	0.87	2	0.19	0.16	0.21
193	0	0	1	2	0.19	0.16	0.21
194	0	0	1	2	0.19	0.16	0.21
195	0	1	0	1	0	0.018	0.21
196	0	0	1	2	0.19	0.16	0.21
197	0	1	0	1	0	0.018	0.21
198	0.36	0	0.64	2	0.19	0.16	0.21
199	0	0	1	2	0.19	0.16	0.21
200	0	1	0	1	0	0.018	0.21
201	0	0	1	2	0.19	0.16	0.21
202	0.0049	0	1	2	0.19	0.16	0.21
203	0	0	1	2	0.19	0.16	0.21
204	0	0	1	2	0.19	0.16	0.21
205	0	0	1	2	0.19	0.16	0.21
206	0	0	1	2	0.19	0.16	0.21
207	0	0	1	2	0.19	0.16	0.21
208	0.41	0	0.59	2	0.19	0.16	0.21
209	1	0	0.0001	0	0.33	0.39	0.4
210	1	0	3.1e-05	0	0.33	0.39	0.4
211	1	0	0.0016	0	0.33	0.39	0.4
212	0	1	0	1	0	0.018	0.21
213	0.22	0	0.78	2	0.19	0.16	0.21
214	0.043	0	0.96	2	0.19	0.16	0.21
215	0.073	0	0.93	2	0.19	0.16	0.21
216	0.79	0	0.21	0	0.33	0.39	0.4
217	1	0	0.0016	0	0.33	0.39	0.4
218	0.5	0	0.5	0	0.33	0.39	0.4
219	0	1	0	1	0	0.018	0.21
220	0.82	0	0.18	0	0.33	0.39	0.4
221	1	0	0.00011	0	0.33	0.39	0.4
222	0	1	0	1	0	0.018	0.21
223	0.93	0	0.069	0	0.33	0.39	0.4
224	0	0	1	2	0.19	0.16	0.21
225	0.063	0	0.94	2	0.19	0.16	0.21
226	0.024	0	0.98	2	0.19	0.16	0.21
227	0	0	1	2	0.19	0.16	0.21
228	0.097	0	0.9	2	0.19	0.16	0.21
229	0.46	0	0.54	2	0.19	0.16	0.21
230	0	1	0	1	0	0.018	0.21
231	0	0	1	2	0.19	0.16	0.21
232	0.33	0	0.67	2	0.19	0.16	0.21
233	0.99	0	0.0097	0	0.33	0.39	0.4
234	0	0	1	2	0.19	0.16	0.21
235	0.54	0	0.46	0	0.33	0.39	0.4
236	0.73	0	0.27	0	0.33	0.39	0.4
237	0	0	1	2	0.19	0.16	0.21
238	0	1	0	1	0	0.018	0.21
239	0.84	0	0.16	0	0.33	0.39	0.4
240	0	1	0	1	0	0.018	0.21
241	0.026	0	0.97	2	0.19	0.16	0.21
242	0.00056	0	1	2	0.19	0.16	0.21
243	1	0	0	0	0.33	0.39	0.4
244	0.015	0	0.98	2	0.19	0.16	0.21
245	0.0078	0	0.99	2	0.19	0.16	0.21
246	0.77	0	0.23	0	0.33	0.39	0.4
247	0.045	0	0.96	2	0.19	0.16	0.21
248	0.069	0	0.93	2	0.19	0.16	0.21
249	0.36	0	0.64	2	0.19	0.16	0.21
250	0	0	1	2	0.19	0.16	0.21
251	0	1	0	1	0	0.018	0.21
252	0.028	0	0.97	2	0.19	0.16	0.21
253	0.022	0	0.98	2	0.19	0.16	0.21
254	0.18	0	0.82	2	0.19	0.16	0.21
255	0.24	0	0.76	2	0.19	0.16	0.21
256	0	1	0	1	0	0.018	0.21
257	0.96	0	0.04	0	0.33	0.39	0.4
258	1	0	0	0	0.33	0.39	0.4
259	0	0.012	0.99	2	0.19	0.16	0.21
260	1	0	0	0	0.33	0.39	0.4
261	0.52	0	0.48	0	0.33	0.39	0.4
262	0	0	1	2	0.19	0.16	0.21
263	0.31	0	0.69	2	0.19	0.16	0.21
264	0.13	0	0.87	2	0.19	0.16	0.21
265	0.37	0	0.63	2	0.19	0.16	0.21
266	0.52	0	0.48	0	0.33	0.39	0.4
267	0.007	0	0.99	2	0.19	0.16	0.21
268	0.18	0	0.82	2	0.19	0.16	0.21
269	0.63	0	0.37	0	0.33	0.39	0.4
270	0.09	0	0.91	2	0.19	0.16	0.21
271	0.17	0	0.83	2	0.19	0.16	0.21
272	0	1	0	1	0	0.018	0.21
273	0	1	0	1	0	0.018	0.21
274	0	1	0	1	0	0.018	0.21
275	0.99	0	0.0059	0	0.33	0.39	0.4
276	0.18	0	0.82	2	0.19	0.16	0.21
277	0.32	0	0.68	2	0.19	0.16	0.21
278	0	0	1	2	0.19	0.16	0.21
279	0.51	0	0.49	0	0.33	0.39	0.4
280	0.96	0	0.045	0	0.33	0.39	0.4
281	0.81	0	0.19	0	0.33	0.39	0.4
282	0.16	0	0.84	2	0.19	0.16	0.21
283	0.86	0	0.14	0	0.33	0.39	0.4
284	0.99	0	0.0056	0	0.33	0.39	0.4
285	0.31	0	0.69	2	0.19	0.16	0.21
286	0.058	0	0.94	2	0.19	0.16	0.21
287	0	0	1	2	0.19	0.16	0.21
288	0.16	0	0.84	2	0.19	0.16	0.21
289	1	0	0	0	0.33	0.39	0.4
290	1	0	0.0026	0	0.33	0.39	0.4
291	1	0	0.0016	0	0.33	0.39	0.4
292	1	0	0	0	0.33	0.39	0.4
293	0	0	1	2	0.19	0.16	0.21
294	0.38	0	0.62	2	0.19	0.16	0.21
295	5e-06	0	1	2	0.19	0.16	0.21
296	7.6e-05	0	1	2	0.19	0.16	0.21
297	0.99	0	0.01	0	0.33	0.39	0.4
298	1	0	0.00023	0	0.33	0.39	0.4
299	0	0	1	2	0.19	0.16	0.21
300	0.11	0	0.89	2	0.19	0.16	0.21
301	1	0	0.0036	0	0.33	0.39	0.4
302	0.29	0	0.71	2	0.19	0.16	0.21
303	0.22	0	0.78	2	0.19	0.16	0.21
304	1	0	0.00027	0	0.33	0.39	0.4
305	0.088	0	0.91	2	0.19	0.16	0.21
306	0	1	0	1	0	0.018	0.21
307	0	0	1	2	0.19	0.16	0.21
308	0	1	0	1	0	0.018	0.21
309	1	0	0.00062	0	0.33	0.39	0.4
310	1	0	0	0	0.33	0.39	0.4
311	0	0	1	2	0.19	0.16	0.21
312	0	0	1	2	0.19	0.16	0.21
313	1	0	1.2e-05	0	0.33	0.39	0.4
