SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
37	0.013	0.021	0	0.78	0	0	0.014	0	0	0	0.16	0.0021	0	0	0.0026	0.014	0	0	0	0	3	0.33	0.39	0.34
38	0.09	0.067	0	0.16	0	0.011	0.25	0	0	0	0.017	0.036	0	0	0.11	0.25	0	0	0	0	6	0.19	0.16	0.27
39	0.00013	0.14	0	0.01	0	3.3e-06	0.42	0	0	0	1.4e-05	0.0003	0	0	0.00093	0.42	0	0	0	0	6	0.19	0.16	0.27
40	0	0	1	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
41	0	0	0	1	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	3	0.33	0.39	0.34
42	0	0.97	0	8.7e-05	0	0	0.017	0	0	0	7e-05	0	0	0	0	0.017	0	0	0	0	1	0.33	0.39	0.47
43	0.36	0.011	0	0.051	0	0.00042	0.28	0	0	0	0.0038	3.5e-06	0	0	0.015	0.28	0	0	0	0	0	0.26	0.31	0.34
44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.021	0.16	0.21
45	0	0	0.34	0	0.039	0	0	4.4e-05	0	0	0	0	0	0.62	0	0	0	0	0	0	13	0	0	0.26
46	0	0	0	0	0	0	0.00066	0	0	0	0	0	1	0	0	0.00066	0	0	0	0	12	0.19	0.24	0.088
47	0	0.041	0	0.041	0	0	0.43	0	0	0	0.067	0	0	0	0	0.43	0	0	0	0	6	0.19	0.16	0.27
48	0.01	0.00099	0	9.6e-06	0	3.4e-06	0.49	0	0	0	1.5e-05	0	0	0	0.00043	0.49	0	0	0	0	6	0.19	0.16	0.27
49	0.11	0.029	0	0.021	0	0.0097	0.38	0	0	0	0.00075	0.0002	0	0	0.07	0.38	0	0	0	0	6	0.19	0.16	0.27
50	0	2e-05	0	1	0	0	0	0	0	0	0.00092	0	0	0	0	0	0	0	0	0	3	0.33	0.39	0.34
51	0.0087	0.2	0	0.14	0	0.018	0.27	0	0	0	0.076	0.00016	0	0	0.022	0.27	0	0	0	0	6	0.19	0.16	0.27
52	0.07	0.28	0	0.0017	0	0.00069	0.32	0	0	0	8.1e-05	9.8e-06	0	0	0.0027	0.32	0	0	0	0	6	0.19	0.16	0.27
53	4.6e-05	0.012	0	3.5e-05	0	0.92	0.00014	0	0	0	0	5.5e-06	0	0	0.066	0.00014	0	0	0	0	5	0.33	0.16	0.4
54	0	0	0	0	0	0	1.7e-06	0.0003	0	0	0	0	0	1	0	1.7e-06	0	0	0	0	13	0	0	0.26
55	2e-05	4.5e-05	0	0	0	3.3e-06	0.5	0	0	0	0	0	0	0	0.00021	0.5	0	0	0	0	6	0.19	0.16	0.27
56	0	0	0	0.072	0	0	0	0	0	0	0.93	0	3.4e-05	0	0	0	0	0	0	0	10	0.33	0.46	0.34
57	0.00042	0.00068	0	0	0	0	0.5	0	0	0	0	0	0	0	0.00038	0.5	0	0	0	0	6	0.19	0.16	0.27
58	0	6.4e-06	0	0.68	0	0.00063	0	0	0	0	0.32	0	0	0	0.00017	0	0	0	0	0	3	0.33	0.39	0.34
59	0	6.1e-05	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
60	0	0	0	0.22	0	0	0	0	0	0	0.00068	0	0.75	0	0.025	0	0	0	0	0	12	0.19	0.24	0.088
61	0.025	0.14	0	0.014	0	0.00018	0.4	0	0	0	0.0057	0.00025	0	0	0.014	0.4	0	0	0	0	6	0.19	0.16	0.27
62	0	0	1	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
63	0.0071	0.058	0	0.69	0	0.00088	0.01	0	0	0	0.082	0.00072	0.11	0	0.028	0.01	0	0	0	0	3	0.33	0.39	0.34
64	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.19	0.24	0.088
65	0.00011	0.34	0	0.0023	0	0.0001	0.33	0	0	0	0.00032	0.00027	0	0	0.00014	0.33	0	0	0	0	1	0.33	0.39	0.47
66	0.11	0.11	0	0.44	0	0.0016	0.097	0	0	0	0.081	0.013	0.0002	0	0.054	0.097	0	0	0	0	3	0.33	0.39	0.34
67	0	0	0.23	0	6.7e-06	0	0	0	0	0	0	0	0	0.77	0	0	0	0	0	0	13	0	0	0.26
68	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.19	0.24	0.088
69	3.4e-05	5.3e-05	0	1	0	0	2.7e-05	0	0	0	0.001	8.7e-05	0	0	5.1e-05	2.7e-05	0	0	0	0	3	0.33	0.39	0.34
70	0.00046	0.092	0	0.65	0	0	0.041	0	0	0	0.18	4e-05	0	0	0	0.041	0	0	0	0	3	0.33	0.39	0.34
71	0.028	0.13	0	0.6	0	0	0.04	0	0	0	0.17	4.8e-05	0	0	0.00018	0.04	0	0	0	0	3	0.33	0.39	0.34
72	0.48	0.0079	0	0.25	0	9.2e-06	0.083	0	0	0	0.091	0	0	0	0.0037	0.083	0	0	0	0	0	0.26	0.31	0.34
73	0.075	3e-06	0	0.2	0	0	0.00071	0	0	0	0.0028	2.6e-05	0.6	0	0.12	0.00071	0	0	0	0	12	0.19	0.24	0.088
74	0.0012	0	0	9.4e-06	0	0.00017	0.5	0	0	0	0	0	0.00019	0	0.0056	0.5	0	0	0	0	6	0.19	0.16	0.27
75	0.0075	0.054	0	0.78	0	0	0.028	0	0	0	0.098	0.0013	0	0	0.00058	0.028	0	0	0	0	3	0.33	0.39	0.34
76	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
77	0.017	0.035	0	0.38	0	5.7e-05	0.21	0	0	0	0.11	0.04	0	0	0.0077	0.21	0	0	0	0	3	0.33	0.39	0.34
78	0	0.59	0	0.0048	0	0	0.2	0	0	0	1.5e-05	0.00041	0	0	0	0.2	0	0	0	0	1	0.33	0.39	0.47
79	0.068	0.01	0	0.0023	0	0.12	0.33	0	0	0	8.5e-06	4.5e-05	0	0	0.15	0.33	0	0	0	0	6	0.19	0.16	0.27
80	0	0.73	0	0.038	0	0	0.025	0	0	0	0.18	0	0	0	0	0.025	0	0	0	0	1	0.33	0.39	0.47
81	0	0.00017	0	0.34	0	0	3e-05	0	0	0	0.0025	0.65	0	0	0.00064	3e-05	0	0	0	0	11	0.47	0.31	0.4
82	0.0025	0.53	0	0.00099	0	0	0.23	0	0	0	8e-05	2.1e-05	0	0	4.3e-05	0.23	0	0	0	0	1	0.33	0.39	0.47
83	0	8.7e-05	0	0.38	0	0	0.0019	0	0	0	0.62	2.8e-05	0	0	0	0.0019	0	0	0	0	10	0.33	0.46	0.34
84	0	0	0.033	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	13	0	0	0.26
85	0	0.059	0	0.73	0	0.018	0.0024	0	0	0	0.00055	3.6e-06	0	0	0.19	0.0024	0	0	0	0	3	0.33	0.39	0.34
86	0.19	0.11	0	0.48	0	0.00018	0.0017	0	0	0	0.16	3.3e-06	0	0	0.054	0.0017	0	0	0	0	3	0.33	0.39	0.34
87	5.5e-06	0.0051	0	0.97	0	8.8e-05	0.00012	0	0	0	0.014	0.008	0	0	7.8e-06	0.00012	0	0	0	0	3	0.33	0.39	0.34
88	0	0	0	9.9e-06	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.19	0.24	0.088
89	9.8e-05	0.0057	0	0.87	0	0	0	0	0	0	0.12	0.0013	0	0	0.002	0	0	0	0	0	3	0.33	0.39	0.34
90	1.4e-05	0.03	0	0.54	0	0.031	0.018	0	0	0	0.36	0	0	0	0.0041	0.018	0	0	0	0	3	0.33	0.39	0.34
91	0.00017	0.00014	0	0.57	0	0.0022	1.6e-05	0	0	0	0.42	0	0	0	0.0079	1.6e-05	0	0	0	0	3	0.33	0.39	0.34
92	0.00054	0.73	0	0.21	0	0.0012	0.023	0	0	0	0.0075	0.0016	0	0	5.9e-05	0.023	0	0	0	0	1	0.33	0.39	0.47
93	0.77	0	0	0.14	4.2e-06	9.9e-06	0	0	0	0	0.0034	0	0.073	0	0.013	0	0	0	0	0	0	0.26	0.31	0.34
94	0	0	0	0	0	0	0.5	2.1e-06	0	0	0	0	1.2e-06	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
95	0.36	0.024	0	0.34	0	0.00075	0.016	0	0	0	0.0095	0.078	0	0	0.16	0.016	0	0	0	0	0	0.26	0.31	0.34
96	1.5e-06	0.19	0	0.57	0	0.0046	0.00088	0	0	0	0.021	2e-05	0	0	0.21	0.00088	0	0	0	0	3	0.33	0.39	0.34
97	0.063	0.35	0	0.39	0	0.00033	0.0017	0	0	0	0.17	0.0085	0	0	0.0097	0.0017	0	0	0	0	3	0.33	0.39	0.34
98	0	0	0.7	0	0.022	0	0	0	0	0	0	0	0	0.28	0	0	0	0	0	0	2	0	0.16	0.21
99	0	0	0	0	0	0	0.5	0	0	0	0	0	1.8e-06	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
100	0.015	0.43	0	0.28	0	0.027	0.069	0	0	0	0.018	0.00037	0	0	0.086	0.069	0	0	0	0	1	0.33	0.39	0.47
101	0	0	0	0	0	0	0.025	0	0	0	0	0	0.95	0	0	0.025	0	0	0	0	12	0.19	0.24	0.088
102	0.15	0.2	0	0.48	0	5e-05	0.0018	0	0	0	0.096	0.055	0	0	0.011	0.0018	0	0	0	0	3	0.33	0.39	0.34
103	0.027	6.6e-05	0	0.034	0	0.0034	0.073	0	0	0	0.00048	0.0016	0.5	0	0.28	0.073	0	0	0	0	12	0.19	0.24	0.088
104	0.0022	0.055	0	0.0051	0	0.0052	0.45	0	0	0	0.00012	0.025	0	0	0.0037	0.45	0	0	0	0	6	0.19	0.16	0.27
105	6.7e-06	0.95	0	0.0001	0	0.00011	0.024	0	0	0	3.2e-06	7.1e-06	0	0	1.2e-05	0.024	0	0	0	0	1	0.33	0.39	0.47
106	0.25	0.055	0	0.43	0	0.0022	0.077	0	0	0	0.073	0.005	5.7e-06	0	0.025	0.077	0	0	0	0	3	0.33	0.39	0.34
107	0.0019	0	0	0.077	0	6.4e-06	0	0	0	0	0.0019	0	0.91	0	0.0074	0	0	0	0	0	12	0.19	0.24	0.088
108	0.084	0.18	0	0.15	3.1e-06	0.0064	0.26	0	0	0	0.046	0.00057	3.9e-06	0	0.013	0.26	0	0	0	0	6	0.19	0.16	0.27
109	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0.26
110	1.4e-05	0.00098	0	0.54	0	0.014	0.0013	0	0	0	0.2	0.0029	0	0	0.24	0.0013	0	0	0	0	3	0.33	0.39	0.34
111	0.00012	1.1e-06	0	2.4e-05	0	0	0.0005	0	0	0	2.9e-06	1	0	0	0.00024	0.0005	0	0	0	0	11	0.47	0.31	0.4
112	5.7e-05	0	0	0.00033	0	0.016	0.0017	0.79	0	0	2.2e-06	0.0045	0.11	0	0.072	0.0017	0	0	0	0	7	0.19	0.018	0.21
113	0.3	0.006	0	0.45	0	0.001	0.0061	0	0	0	0.098	0.0012	0	0	0.13	0.0061	0	0	0	0	3	0.33	0.39	0.34
114	0.00033	0	0	0	0	4.4e-06	0.5	0	0	0	0	0	0	0	5.7e-05	0.5	0	0	0	0	6	0.19	0.16	0.27
115	0.00037	0	0	0	0	0	0.5	0	0	0	0	0	4.7e-06	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
116	0.00047	0	0	1.8e-06	0	0	0.31	0	0	0	0	0	0.38	0	3.2e-05	0.31	0	0	0	0	12	0.19	0.24	0.088
117	0.0068	0	0	0.00054	0	0	0.014	0	0	0	0	0.96	0	0	0.00012	0.014	0	0	0	0	11	0.47	0.31	0.4
118	0	0	1	0	2.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
119	0.016	0.046	0	0.00076	0	0.0023	0.46	0	0	0	0.00024	0.0057	0	0	0.00042	0.46	0	0	0	0	6	0.19	0.16	0.27
120	0.00052	0	0	2.9e-06	0	0	0.49	0	0	0	0	0	0.018	0	8.8e-05	0.49	0	0	0	0	6	0.19	0.16	0.27
121	0.038	0.0018	0	0.003	0	8.5e-05	0.46	0	0	0	0.00021	0.033	0	0	0.00098	0.46	0	0	0	0	6	0.19	0.16	0.27
122	0.0011	0.0064	0	0.7	0	0.017	0	0	0	0	0.084	0.00031	0	0	0.19	0	0	0	0	0	3	0.33	0.39	0.34
123	0.00064	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
124	4.9e-05	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
125	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
126	0.13	0.33	0	0.37	0	0.036	0.0021	0	0	0	0.021	1.7e-05	0	0	0.11	0.0021	0	0	0	0	3	0.33	0.39	0.34
127	0.00043	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
128	0	0	0	0	0	0	0.00081	0	0	0	0	0	1	0	0	0.00081	0	0	0	0	12	0.19	0.24	0.088
129	4.8e-06	0	0	0	0	0	0.5	0	0	0	0	0	0.0092	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
130	2.6e-05	0.99	0	0.0057	0	0	0.00095	0	0	0	8e-05	0	0	0	0.0011	0.00095	0	0	0	0	1	0.33	0.39	0.47
131	0.0017	7.5e-06	0	0.95	0	0	0	0	0	0	0.048	0	0	0	0	0	0	0	0	0	3	0.33	0.39	0.34
132	3.5e-05	0.34	0	0.0073	0	0	0.33	0	0	0	1.5e-05	0.00014	0	0	6e-06	0.33	0	0	0	0	1	0.33	0.39	0.47
133	0.061	0.58	0	0.091	0	4.4e-06	0.13	0	0	0	0.0054	0.00013	0	0	0.0018	0.13	0	0	0	0	1	0.33	0.39	0.47
134	0.11	0.044	0	0.38	0	0.0024	0.11	0	0	0	0.015	0.028	0	0	0.21	0.11	0	0	0	0	3	0.33	0.39	0.34
135	0.63	0.0014	0	0.11	0	0.055	0.0018	0	0	0	5.7e-05	3.1e-05	0	0	0.2	0.0018	0	0	0	0	0	0.26	0.31	0.34
136	0.00029	0.72	0	0.2	0	0.006	0.00043	0	0	0	0.0055	0	0	0	0.069	0.00043	0	0	0	0	1	0.33	0.39	0.47
137	0.00029	0.4	0	0.0045	0	9.5e-05	0.29	0	0	0	0.00011	0.00017	0	0	0.021	0.29	0	0	0	0	1	0.33	0.39	0.47
138	0.41	0.0013	0	0.0085	0	0.0014	0.0038	0	0	0	1.7e-06	6.6e-06	0	0	0.57	0.0038	0	0	0	0	14	0.33	0.24	0.34
139	0	1	0	0	0	0	1.5e-05	0	0	0	0	0	0	0	2.3e-06	1.5e-05	0	0	0	0	1	0.33	0.39	0.47
140	7.9e-06	0.15	0	0.48	0	0	0.13	0	0	0	0.11	5.9e-05	0	0	0	0.13	0	0	0	0	3	0.33	0.39	0.34
141	0.2	0.05	0	0.32	0	0.0046	0.13	0	0	0	0.033	0.0053	0.00021	0	0.12	0.13	0	0	0	0	3	0.33	0.39	0.34
142	5.4e-05	0.96	0	0.0025	0	0	0.016	0	0	0	0	0	0	0	0.0028	0.016	0	0	0	0	1	0.33	0.39	0.47
143	0.025	0.78	0	0.047	0	0.00014	0.064	0	0	0	0.00089	0	0	0	0.021	0.064	0	0	0	0	1	0.33	0.39	0.47
144	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
145	0.084	0.012	0	0.095	0.039	0.0002	0.36	0	0	0	0.042	4.7e-05	0.0022	0	0.0066	0.36	0	0	0	0	6	0.19	0.16	0.27
146	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.31	0.34
147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.31	0.34
148	0.92	0.00021	0	0.0052	0	1.2e-05	0.028	0	0	0	1.1e-05	0	0	0	0.017	0.028	0	0	0	0	0	0.26	0.31	0.34
149	0.00015	0	0.96	0	0.041	0	3.7e-06	7.7e-06	0	0	0	0	0	0	2e-05	3.7e-06	0	0	0	0	2	0	0.16	0.21
150	7.6e-05	0.0033	0	0.00017	0	0.00083	0.5	0	0	0	0.00043	4.2e-05	0	0	0.00021	0.5	0	0	0	0	6	0.19	0.16	0.27
151	0.0074	0.00051	0	0.0026	0	0.00031	0.48	0	0	0	0.0082	0.0019	0	0	0.025	0.48	0	0	0	0	6	0.19	0.16	0.27
152	0.057	0.075	0	0.16	0	0.011	0.26	0	0	0	0.077	0.015	0	0	0.091	0.26	0	0	0	0	6	0.19	0.16	0.27
153	0.0012	0.99	0	0.00072	0	5.9e-05	0.0046	0	0	0	6.7e-05	0	0	0	1.2e-05	0.0046	0	0	0	0	1	0.33	0.39	0.47
154	0.065	0.041	0	0.0035	0	0.0032	0.44	0	0	0	0.0022	3.5e-05	0	0	0.013	0.44	0	0	0	0	6	0.19	0.16	0.27
155	0.00032	0.41	0	0.021	0	0.01	0.27	0	0	0	0.009	7.6e-06	0	0	0.0008	0.27	0	0	0	0	1	0.33	0.39	0.47
156	0.012	0.0039	0	0.07	0	0.0057	0.4	0	0	0	0.048	0.0014	0	0	0.062	0.4	0	0	0	0	6	0.19	0.16	0.27
157	0.00042	0.0055	0	0.75	0	0.0085	5.3e-05	0	0	0	0.23	0	0	0	0.00043	5.3e-05	0	0	0	0	3	0.33	0.39	0.34
158	0.00018	0.78	0	0.011	0	0.0047	0.1	0	0	0	0.002	0	0	0	3e-05	0.1	0	0	0	0	1	0.33	0.39	0.47
159	0	0.00021	0	0.36	0	0.099	0	0	0	0	0.54	0	0	0	1e-06	0	0	0	0	0	10	0.33	0.46	0.34
160	0	2.2e-05	0	0	0	4.6e-05	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
161	0.00099	0.0014	0	0.0011	0	0.00037	0.49	0	0	0	0.0031	5e-06	0	0	0.0036	0.49	0	0	0	0	6	0.19	0.16	0.27
162	0	0	0	0	0	2.6e-06	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
163	0.26	0.028	0	0.072	0	0.0025	0.27	0	0	0	0.0063	0.0086	0	0	0.08	0.27	0	0	0	0	6	0.19	0.16	0.27
164	0.00022	3.7e-06	0	0.0029	0	2.9e-05	6e-05	0.0013	0	0	3e-05	0.00041	0.91	0	0.089	6e-05	0	0	0	0	12	0.19	0.24	0.088
165	0.0011	0.37	0	0.13	0	0.03	0.2	0	0	0	0.064	9.8e-06	0	0	0.0059	0.2	0	0	0	0	1	0.33	0.39	0.47
166	0.087	0.47	0	0.23	0	0.0026	0.068	0	0	0	0.032	0.0097	0	0	0.029	0.068	0	0	0	0	1	0.33	0.39	0.47
167	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
168	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
169	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
170	0	0	1	0	1.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
171	0	0.57	0	1.6e-05	0	0.03	0.2	0	0	0	0	0	0	0	2.4e-06	0.2	0	0	0	0	1	0.33	0.39	0.47
172	0	0	1	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.16	0.21
173	0.084	0.82	0	0.0057	0	0.00017	0.026	0	0	0	0.0029	0.032	0	0	0.0015	0.026	0	0	0	0	1	0.33	0.39	0.47
174	0.008	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.00039	0.5	0	0	0	0	6	0.19	0.16	0.27
175	1.6e-05	0	0	0	0	1.4e-05	0.5	0	0	0	0	0	0	0	2.7e-05	0.5	0	0	0	0	6	0.19	0.16	0.27
176	2.5e-06	1	0	0.00019	0	0.0022	0.00016	0	0	0	0	0	0	0	4.9e-05	0.00016	0	0	0	0	1	0.33	0.39	0.47
177	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
178	0	0	0	0	0	0	0.5	0	0	0	0	0	7.5e-05	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
179	0.17	0.55	0	0.051	0	0.0021	0.1	0	0	0	0.0057	0.0032	0	0	0.015	0.1	0	0	0	0	1	0.33	0.39	0.47
180	0.00058	0.93	0	0.043	0	0.0098	0.0019	0	0	0	0.00075	0	0	0	0.013	0.0019	0	0	0	0	1	0.33	0.39	0.47
181	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
182	1.6e-06	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
183	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
184	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
185	6.5e-06	0	0	0	0	0	0.25	0	0	0	0	0	0.5	0	2.5e-05	0.25	0	0	0	0	12	0.19	0.24	0.088
186	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
187	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
188	0	0	0.67	0	0.088	0	0	7.5e-05	0	0	0	0	0	0.24	0	0	0	0	0	0	2	0	0.16	0.21
189	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6	0.19	0.16	0.27
190	2e-05	0.0005	0	0.8	0	0.0022	7.2e-05	0	0	0	0.2	2.8e-06	0	0	0.0022	7.2e-05	0	0	0	0	3	0.33	0.39	0.34
