SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
63	0.00095	0.0011	0.96	9.1e-05	0	0.011	0	0	0.011	0.00064	0	0.0012	0	0.011	2.4e-05	0	2	0.12	0.46
64	2.4e-05	2.6e-05	1	0	0	0.0011	0	0	0.0011	0	0	0	0	0	0	0	2	0.12	0.46
65	0.022	0.025	0.94	0	0	0.0051	0	0	0.0051	0	0	0	0	0	4.2e-06	0	2	0.12	0.46
66	4.1e-05	4.6e-05	0.99	0	0	0.0047	0	0	0.0047	0	0	0	0	0	0	0	2	0.12	0.46
67	0	0	0	0	0	0	0	0	0	0	0.96	0	3.9e-05	0.038	0	0	10	0	0.46
68	0.03	0.033	0.93	0	0	0.0015	0	0	0.0015	0	0	0	0	0	0	0	2	0.12	0.46
69	0.46	0.51	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2	0.46
70	0.05	0.055	0.87	5.7e-05	0	0.011	0	0	0.011	0.00048	0	0.00091	0	0	0.0011	0	2	0.12	0.46
71	1.9e-05	2.1e-05	1	0	0	0.00039	0	0	0.00039	0	0	0	0	0	0	0	2	0.12	0.46
72	4.1e-05	4.5e-05	1	0	0	8.3e-06	0	0	8.3e-06	0	0	0	0	0	0	0	2	0.12	0.46
73	0.17	0.19	0.64	0	0	0.0012	0	0	0.0012	0	0	0	0	0	0	0	2	0.12	0.46
74	0	0	0.81	0	2e-05	0	0	0	0	0	0	0	0	0	0	0.19	2	0.12	0.46
75	8.9e-05	9.9e-05	1	0	0	0.00029	0	0	0.00029	0	0	0	0	0	0	0	2	0.12	0.46
76	0.00074	0.00082	0.99	0	0	0.0062	0	0	0.0062	0	0	0	0	0	0	0	2	0.12	0.46
77	0.12	0.14	0.73	0	0	0.0056	0	0	0.0056	1.5e-06	0	2.8e-06	0	0	6.1e-05	0	2	0.12	0.46
78	0.017	0.019	0.95	0	0	0.0069	0	0	0.0069	0	0	0	0	0	9.3e-06	0	2	0.12	0.46
79	0.0058	0.0064	0.99	0	0	1.7e-06	0	0	1.7e-06	0	0	0	0	0	0	0	2	0.12	0.46
80	0.07	0.078	0.78	0	0	0.036	0	0	0.036	0	0	0	0	0	1.2e-05	0	2	0.12	0.46
81	0.4	0.44	0.15	0	0	0.00056	0	0	0.00056	0	0	0	0	0	0	0	1	0.2	0.46
82	0	0	0.029	0	0	0.49	0	0	0.49	0	0	0	0	0	0	0	5	0.12	0.54
83	0.0028	0.0031	0.98	0	0	0.0087	0	0	0.0087	0	0	0	0	0	0	0	2	0.12	0.46
84	0.16	0.18	0.66	0	0	5.5e-05	0	0	5.5e-05	0	0	0	0	0	0	0	2	0.12	0.46
85	0.22	0.24	0.54	0	0	0.00065	0	0	0.00065	0	0	0	0	0	0	0	2	0.12	0.46
86	0.034	0.038	0.86	0.019	0	0.018	0	0	0.018	0.0055	0	0.01	0	0	0.003	0	2	0.12	0.46
87	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0092	0	0	10	0	0.46
88	0.0093	0.01	0.96	0	0	0.011	0	0	0.011	4.8e-05	0	9.3e-05	0	0	8.1e-05	0	2	0.12	0.46
89	0.029	0.032	0.7	0.012	0	0.00076	0	0	0.00076	0.078	0	0.15	0	0	0.004	0	2	0.12	0.46
90	0.002	0.0022	0.98	0	0	0.0065	0	0	0.0065	2.5e-05	0	4.7e-05	0	4.5e-05	6.8e-06	0	2	0.12	0.46
91	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00067	0	0	10	0	0.46
92	0	0	0.87	0	7.5e-05	0	0	0	0	0	0	0	0	0	0	0.13	2	0.12	0.46
93	0.00012	0.00013	0.99	0	0	0.0062	0	0	0.0062	0	0	0	0	0	0	0	2	0.12	0.46
94	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00018	0	0	10	0	0.46
95	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0034	0	0	10	0	0.46
96	0.24	0.27	0.41	0.017	0	0.01	9.9e-06	0	0.01	0.0094	0	0.018	0	0	0.019	0	2	0.12	0.46
97	0.068	0.076	0.64	0.033	0	0.056	0	0	0.056	0.014	0	0.027	0	0	0.026	0	2	0.12	0.46
98	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.023	0	0	10	0	0.46
99	0	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0.74	15	0.11	0
100	0.31	0.34	0.35	0	0	6.5e-05	0	0	6.5e-05	0	0	0	0	0	0	0	2	0.12	0.46
101	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0.028	0	0	10	0	0.46
102	0.11	0.12	0.64	0.028	0	0.028	0	0	0.028	0.012	0	0.022	0	0	0.015	0	2	0.12	0.46
103	0.083	0.092	0.76	0.01	0	0.012	0	0	0.012	0.0084	0	0.016	0	0	0.0052	0	2	0.12	0.46
104	0	0	0.97	0	0	0.016	0	0	0.016	0	0	0	0	0	0	0	2	0.12	0.46
105	0	0	1	0	0	2e-05	0	0	2e-05	0	0	0	0	0	0	0	2	0.12	0.46
106	0.0017	0.0019	0.84	0	0	0.078	0	0	0.078	1.7e-06	0	3.3e-06	0.00022	0.0048	0	0	2	0.12	0.46
107	0.47	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068	1	0.2	0.46
108	2.4e-05	2.7e-05	0.97	0	0	0.015	0	0	0.015	0	0	0	0	0	0	0	2	0.12	0.46
109	0	0	1	0	0	0.00012	0	0	0.00012	0	0	0	0	0	0	0	2	0.12	0.46
110	0.083	0.092	0.73	3.7e-06	0	0.042	0	0	0.042	0.00049	0	0.00092	0	0	0.0048	0	2	0.12	0.46
111	0.1	0.11	0.76	0	0	0.013	0	0	0.013	2e-06	0	3.7e-06	0	0	0.00015	0	2	0.12	0.46
112	0.0066	0.0073	0.97	0	0	0.0074	0	0	0.0074	0	0	0	0	0	4.3e-06	0	2	0.12	0.46
113	0.057	0.063	0.86	0	0	0.0095	0	0	0.0095	1.7e-05	0	3.2e-05	0	0	0.00011	0	2	0.12	0.46
114	0.00048	0.00053	0.41	0	0	0.00083	0	0	0.00083	0	0.53	0	0.00098	0.059	0	0	10	0	0.46
115	0.13	0.14	0.71	0	0	0.006	0	0	0.006	0	0	0	0	0	1.9e-05	0	2	0.12	0.46
116	0.43	0.48	0.084	0	0	4.8e-05	0	0	4.8e-05	0	0	0	0	0	0	0	1	0.2	0.46
117	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.013	0.46
118	4.8e-06	5.4e-06	1	0	0	0.00064	0	0	0.00064	0	0	0	0	0	0	0	2	0.12	0.46
119	0	0	0.76	0	0.00041	0	0	0	0	0	0	0	0	0	0	0.24	2	0.12	0.46
120	0.00085	0.00094	1	0	0	4.5e-05	0	0	4.5e-05	0	0	0	0.00031	0	0	0	2	0.12	0.46
121	0.47	0.53	0.0004	0	0	1.2e-06	0	0	1.2e-06	0	0	0	0	0	0	0	1	0.2	0.46
122	0.069	0.077	0.84	0	0	0.0051	0	0	0.0051	0	0	0	0	0	0	0	2	0.12	0.46
123	0.0046	0.0051	0.64	0.039	0	0.059	0	0	0.059	0.062	0	0.12	0.00059	0.015	0.002	0	2	0.12	0.46
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.11	0
125	0.014	0.016	0.91	1.9e-05	0	0.027	0	0	0.027	0.0006	0	0.0011	0	0	0.00038	0	2	0.12	0.46
126	0	0	0	0	0	0	0	2.5e-06	0	0	0.97	0	0	0.025	0	0	10	0	0.46
127	0.00017	0.00019	0.97	0	0	0.017	0	0	0.017	0	0	0	0	0	0	0	2	0.12	0.46
128	0	0	0.99	0	0	0.0047	0	0	0.0047	0	0	0	0.0008	0	0	0	2	0.12	0.46
129	0	0	7.6e-06	0	0	0	0	0	0	0	0.96	0	7.3e-06	0.044	0	0	10	0	0.46
130	0	0	0.99	0	0	2.6e-05	0	0	2.6e-05	0	0	0	0.011	0	0	0	2	0.12	0.46
131	1.5e-05	1.7e-05	0.99	0	0	0.0061	0	0	0.0061	0	0	0	0.00033	0	0	0	2	0.12	0.46
132	0.00019	0.00021	0.98	0	0	0.0052	0	0	0.0052	0	0	0	0.01	0	0	0	2	0.12	0.46
133	0	0	0	0	0.0068	0	0	0	0	0	0	0	0	0	0	0.99	15	0.11	0
134	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.88
135	0.0084	0.0094	0.97	0	0	0.0084	0	0	0.0084	0	0	0	0	0	0	0	2	0.12	0.46
136	0.018	0.02	0.95	0	0	0.0049	0	0	0.0049	0	0	0	0.00082	0	0	0	2	0.12	0.46
137	0.0024	0.0027	0.97	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	2	0.12	0.46
138	0.32	0.35	0.33	0	0	0.00016	0	0	0.00016	0	0	0	0	0	0	0	1	0.2	0.46
139	0.024	0.027	0.91	4.3e-05	0	0.017	0	0	0.017	0.00028	0	0.00053	0	0	0.00027	0	2	0.12	0.46
140	3.7e-06	4.1e-06	1	0	0	0.00045	0	0	0.00045	0	0	0	4.3e-06	0	0	0	2	0.12	0.46
141	9.2e-05	0.0001	1	0	0	0.00029	0	0	0.00029	0	0	0	0	0	0	0	2	0.12	0.46
142	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0.99	15	0.11	0
143	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.88
144	0	0	1	0	0	0.00014	0	0	0.00014	0	0	0	0.00026	0	0	0	2	0.12	0.46
145	0	0	0	0.00021	0	0	0	0	0	9e-06	0	1.7e-05	0	1	0	0	13	0.013	0.46
146	7.3e-05	8.1e-05	1	0	0	0.00091	0	0	0.00091	0	0	0	0.00082	0	0	0	2	0.12	0.46
147	0	0	0.99	0	0	0.0033	0	0	0.0033	0	0	0	1.1e-06	0	0	0	2	0.12	0.46
148	0	0	0	0	0	0	0	0.99	0	0	0.01	0	0	0.0004	0	0	7	0	0.88
149	0.18	0.2	0.56	0.00092	0	0.018	0	0	0.018	0.0039	0	0.0074	0	0	0.013	0	2	0.12	0.46
150	0	0	0	0.026	0	0	0	0	0	0.15	0	0.28	0	0.54	0	0	13	0.013	0.46
151	3.4e-05	3.8e-05	1	0	0	0.0015	0	0	0.0015	0	0	0	0	0	0	0	2	0.12	0.46
152	0	0	0.95	0	0	0.00038	0	0	0.00038	0	0	0	0.049	0	0	0	2	0.12	0.46
153	0.013	0.014	0.92	5.9e-06	0	0.027	0	0	0.027	0.00032	0	0.0006	0	0	0.00026	0	2	0.12	0.46
154	0.23	0.26	0.51	0	0	0.0012	0	0	0.0012	0	0	0	0	0	0	0	2	0.12	0.46
155	0.26	0.29	0.41	0	0	0.016	0	0	0.016	0	0	0	0	0	0.00076	0	2	0.12	0.46
156	0	0	1	0	0	2.1e-05	0	0	2.1e-05	0	0	0	9e-05	0	0	0	2	0.12	0.46
157	0.46	0.51	0.023	0	0	0.00039	0	0	0.00039	0	0	0	0	0	0.00067	0	1	0.2	0.46
158	0.21	0.23	0.55	0	0	0.0055	0	0	0.0055	1.1e-06	0	2e-06	0.0002	0	8.5e-05	0	2	0.12	0.46
159	0.0054	0.006	0.98	0	0	0.0057	0	0	0.0057	0	0	0	0	0	0	0	2	0.12	0.46
160	0.019	0.021	0.95	0	0	0.0061	0	0	0.0061	0	0	0	0.00058	0	0	0	2	0.12	0.46
161	0	0	1	0	0	7.7e-06	0	0	7.7e-06	0	0	0	1.1e-05	0	0	0	2	0.12	0.46
162	0.00074	0.00082	1	0	0	0.0015	0	0	0.0015	0	0	0	0	0	0	0	2	0.12	0.46
163	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0086	0	0	10	0	0.46
164	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00053	0	0	10	0	0.46
165	7.8e-05	8.7e-05	0.37	0.61	0	0.00025	0	0	0.00025	0.0066	0	0.012	0	0	0	0	3	0.12	0.94
166	0.0034	0.0038	0.98	0	0	0.0065	0	0	0.0065	0	0	0	0.0019	0	0	0	2	0.12	0.46
167	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0.029	0	0	10	0	0.46
168	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.08	0.36
169	0.47	0.52	0.018	0	0	0.00046	0	0	0.00046	0	0	0	0	0	0.00024	0	1	0.2	0.46
170	0	0	0.68	0	0	0.00015	0	0	0.00015	0	0	0	0.32	0	0	0	2	0.12	0.46
171	0.0014	0.0016	0.99	0	0	0.0058	0	0	0.0058	0	0	0	0	0	0	0	2	0.12	0.46
172	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.88
173	0.046	0.051	0.88	0	0	0.013	0	0	0.013	1e-05	0	1.9e-05	0	0	0.00011	0	2	0.12	0.46
174	0	0	0	2.2e-06	0	0	0	0.83	0	0	0.16	0	0	0.0088	0	0	7	0	0.88
175	0.017	0.018	0.88	2.6e-06	0	0.042	0	0	0.042	0.00041	0	0.00078	0	0	0.00074	0	2	0.12	0.46
176	0.47	0.52	0.0017	0	0	2e-05	0	0	2e-05	0	0	0	0	0	3.3e-06	0	1	0.2	0.46
177	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0.0084	0	0.79	15	0.11	0
178	0.14	0.16	0.58	0.00069	0	0.035	0	0	0.035	0.0083	0	0.016	0	0	0.031	0	2	0.12	0.46
179	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0029	0	0	10	0	0.46
180	0.052	0.057	0.85	0	0	0.02	0	0	0.02	0	0	0	0	0	3.4e-05	0	2	0.12	0.46
181	0.0035	0.0039	0.97	0	0	0.0087	0	0	0.0087	4.3e-06	0	8.1e-06	0.0022	0	3.2e-06	0	2	0.12	0.46
182	2.4e-06	2.7e-06	1	0	0	7.8e-05	0	0	7.8e-05	0	0	0	0	0	0	0	2	0.12	0.46
183	0.21	0.24	0.55	0	0	0.0023	0	0	0.0023	0	0	0	0	0	0	0	2	0.12	0.46
184	0.03	0.034	0.88	0	0	0.028	0	0	0.028	0	0	0	0	0	2.4e-05	0	2	0.12	0.46
185	0.1	0.11	0.73	1.7e-05	0	0.023	0	0	0.023	0.00054	0	0.001	0	0	0.0031	0	2	0.12	0.46
186	5.2e-06	5.7e-06	0.0062	0	0	0.00013	0	0	0.00013	5.4e-06	0.91	1e-05	6.9e-05	0.084	0	0	10	0	0.46
187	0	0	0.91	0	1.3e-05	0	0	0	0	0	0	0	0	0	0	0.089	2	0.12	0.46
188	6e-05	6.7e-05	1	0	0	7.5e-05	0	0	7.5e-05	0	0	0	0.00059	0	0	0	2	0.12	0.46
189	0.35	0.38	0.27	0	0	0.0023	0	0	0.0023	0	0	0	0	0	1.8e-05	0	1	0.2	0.46
190	0.049	0.055	0.78	0.015	0	0.018	0	0	0.018	0.019	0	0.036	0	4.3e-05	0.0086	0	2	0.12	0.46
191	0.00016	0.00018	0.99	0	0	0.002	0	0	0.002	0	0	0	0.0046	0	0	0	2	0.12	0.46
192	0.0018	0.002	0.97	0	0	0.011	0	0	0.011	0	0	0	0.00014	0	0	0	2	0.12	0.46
193	1.5e-05	1.6e-05	0.89	0	0	0.00057	0	0	0.00057	0	0	0	0.11	0	0	0	2	0.12	0.46
194	0	0	1	0	0	3.3e-05	0	0	3.3e-05	0	0	0	8e-06	0	0	0	2	0.12	0.46
195	0.21	0.23	0.56	3.7e-06	0	0.003	0	0	0.003	0	0	0	0	0	2.3e-05	0	2	0.12	0.46
196	0.058	0.064	0.78	2.6e-05	0	0.046	0	0	0.046	0.00094	0	0.0018	4.1e-06	0	0.0043	0	2	0.12	0.46
197	0	0	0.9	0	0	0.05	0	0	0.05	0	0	0	0	0	0	0	2	0.12	0.46
198	0.12	0.13	0.45	0.00015	0	0.074	0	0	0.074	0.013	0	0.025	0	0	0.12	0	2	0.12	0.46
199	0.055	0.061	0.88	4.5e-05	0	0.00063	0	0	0.00063	0	0	0	0	0	0	0	2	0.12	0.46
200	0.41	0.45	0.1	0	0	0.015	0	0	0.015	0	0	0	0	0	0.0061	0	1	0.2	0.46
201	0	0	0	0	0	0	0	0	0	0	1	0	0	4.5e-06	0	0	10	0	0.46
202	0.065	0.072	0.79	0	0	0.039	0	0	0.039	0	0	0	0	0	4.1e-06	0	2	0.12	0.46
203	0.34	0.37	0.29	0	0	0.00053	0	0	0.00053	0	0	0	0	0	0	0	1	0.2	0.46
204	0.16	0.18	0.62	3.6e-06	0	0.015	0	0	0.015	0.00014	0	0.00026	0	0	0.0021	0	2	0.12	0.46
205	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0089	0	0	10	0	0.46
206	1.1e-06	1.2e-06	0.0037	0	0	5.3e-05	0	0	5.3e-05	0	0.91	0	4e-05	0.087	0	0	10	0	0.46
207	0.29	0.32	0.14	0	0	0.051	0	0	0.051	2.7e-05	0	5.1e-05	0	0	0.15	0	1	0.2	0.46
208	0.38	0.42	0.2	0	0	0.0014	0	0	0.0014	0	0	0	0	0	3.4e-06	0	1	0.2	0.46
209	0.3	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	15	0.11	0
210	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.014	0	0	10	0	0.46
211	0.26	0.28	0.46	0	0	7.3e-05	0	0	7.3e-05	0	0	0	0	0	0	0	2	0.12	0.46
212	0.14	0.15	0.69	0	0	0.0086	0	0	0.0086	5.5e-06	0	1e-05	0	0	0.00023	0	2	0.12	0.46
213	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0042	0	0	10	0	0.46
214	0.078	0.086	0.82	0	0	0.0081	0	0	0.0081	0	0	0	0	0	1.9e-05	0	2	0.12	0.46
215	0.36	0.39	0.25	0	0	0.0015	0	0	0.0015	0	0	0	0	0	0	0	1	0.2	0.46
216	0.16	0.18	0.65	0	0	0.0045	0	0	0.0045	0	0	0	0	0	0	0	2	0.12	0.46
217	0.0018	0.0019	0.99	0	0	0.0011	0	0	0.0011	0	0	0	0	0	0	0	2	0.12	0.46
218	0	0	0	0.051	0	0	0	0	0	0.00019	0.95	0.00037	0	0.00018	0	0	10	0	0.46
219	0.023	0.025	0.84	1.5e-06	0	0.054	0	0	0.054	0.00054	0	0.001	0	0	0.0017	0	2	0.12	0.46
220	2.4e-06	2.6e-06	1	0	0	0.00068	0	0	0.00068	0	0	0	0	0	0	0	2	0.12	0.46
221	0.4	0.44	0.16	0	0	0.0014	0	0	0.0014	0	0	0	0	0	6.6e-05	0	1	0.2	0.46
222	0.06	0.066	0.86	0	0	0.009	0	0	0.009	0	0	0	0	0	1.6e-05	0	2	0.12	0.46
223	0.012	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	15	0.11	0
224	1.2e-05	1.4e-05	1	0	0	0.00019	0	0	0.00019	0	0	0	0	0	0	0	2	0.12	0.46
225	0.13	0.15	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0.72	15	0.11	0
226	0.0041	0.0046	0.99	0	0	0.0022	0	0	0.0022	0	0	0	0	0	0	0	2	0.12	0.46
227	0.35	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.2	0.46
228	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	5	0.12	0.54
229	0.29	0.32	0	0	2.3e-06	0	0	0	0	0	0	0	0	0	0	0.39	15	0.11	0
230	0	0	1	0	0	0.00015	0	0	0.00015	0	0	0	0	0	0	0	2	0.12	0.46
231	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.016	0	0	10	0	0.46
232	0	0	1	0	0	0.00069	0	0	0.00069	0	0	0	0.0016	0	0	0	2	0.12	0.46
233	0.0017	0.0019	0.91	0.032	0	0.019	0	0	0.019	0.0067	0	0.013	0	0.00021	1.4e-05	0	2	0.12	0.46
234	0.0001	0.00011	0.023	0.00011	0	0.00071	0	0.0073	0.00071	0.00018	0.87	0.00034	0.00021	0.1	4.7e-06	0	10	0	0.46
235	3.4e-05	3.7e-05	0.93	0.029	0	0.0093	0	0	0.0093	0.0068	0	0.013	0	4.8e-05	0	0	2	0.12	0.46
236	0	0	0.6	0	0	4.1e-05	0	0	4.1e-05	0	0	0	0.4	0	0	0	2	0.12	0.46
