SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
61	0.054	0.018	0	0	0.054	0	0	0	0.83	0.049	1.2e-05	0	0	0	0	0	7.3e-06	0	8	0.12	0.46
62	0.028	0.02	0.00011	0	0.028	1.4e-05	1.6e-05	0	0.9	0.025	0.00027	0	0	0	0	0	0.00014	0.0018	8	0.12	0.46
63	0.00068	0.023	0.014	0	0.00068	0	0	0	0.96	0.00061	0	0	0	0	0	0	4e-06	0.00093	8	0.12	0.46
64	1.7e-05	0.0022	0	0	1.7e-05	0	0	0	1	1.5e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
65	0.016	0.01	0	0	0.016	0	0	0	0.94	0.015	0	0	0	0	0	0	0	0	8	0.12	0.46
66	3e-05	0.0094	0	0	3e-05	0	0	0	0.99	2.7e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
67	0	0	0.016	0	0	0	1.3e-05	0	0	0	0	0	0.98	0.0012	0	0	0	0	12	0	0.41
68	0.021	0.003	0	0	0.021	0	0	0	0.93	0.019	0	0	0	0	0	0	0	0	8	0.12	0.46
69	0.33	0	0	0	0.33	0	0	0	0.035	0.3	0	0	0	0	0	0	0	0	0	0.2	0.46
70	0.036	0.023	0	0	0.036	0	0	0	0.87	0.032	0.00017	0	0	0	0	0	0.00017	0.00063	8	0.12	0.46
71	1.4e-05	0.00077	0	0	1.4e-05	0	0	0	1	1.2e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
72	2.9e-05	1.7e-05	0	0	2.9e-05	0	0	0	1	2.6e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
73	0.12	0.0025	0	0	0.12	0	0	0	0.64	0.11	0	0	0	0	0	0	0	0	8	0.12	0.46
74	0	0	0	1.8e-05	0	0	0	0	0.83	0	0	0	0	0	0	0.17	0	0	8	0.12	0.46
75	6.4e-05	0.00058	0	0	6.4e-05	0	0	0	1	5.8e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
76	0.00053	0.012	0	0	0.00053	0	0	0	0.99	0.00048	0	0	0	0	0	0	0	0	8	0.12	0.46
77	0.088	0.011	0	0	0.088	0	0	0	0.73	0.079	0.00034	0	0	0	0	0	3e-06	0	8	0.12	0.46
78	0.012	0.014	0	0	0.012	0	0	0	0.95	0.011	0	0	0	0	0	0	0	0	8	0.12	0.46
79	0.0042	3.4e-06	0	0	0.0042	0	0	0	0.99	0.0037	0	0	0	0	0	0	0	0	8	0.12	0.46
80	0.051	0.072	0	0	0.051	0	0	0	0.78	0.045	3e-05	0	0	0	0	0	0	0	8	0.12	0.46
81	0.29	0.0011	0	0	0.29	0	0	0	0.16	0.26	0	0	0	0	0	0	0	0	0	0.2	0.46
82	0	0.97	0	0	0	0	0	0	0.029	0	0	0	0	0	0	0	0	0	1	0.12	0.54
83	0.002	0.017	0	0	0.002	0	0	0	0.98	0.0018	0	0	0	0	0	0	0	0	8	0.12	0.46
84	0.12	0.00011	0	0	0.12	0	0	0	0.67	0.1	0	0	0	0	0	0	0	0	8	0.12	0.46
85	0.16	0.0013	0	0	0.16	0	0	0	0.54	0.14	0	0	0	0	0	0	0	0	8	0.12	0.46
86	0.025	0.036	0	0	0.025	0	0	0	0.86	0.022	0.00023	0	0	0	0	0	0.00069	0.031	8	0.12	0.46
87	0	0	0.039	0	0	0	0	0	0	0	0	0	0.86	0.1	0	0	0	0	12	0	0.41
88	0.0067	0.022	0	0	0.0067	0	0	0	0.96	0.006	1e-06	0	0	0	0	0	6.9e-06	2.6e-05	8	0.12	0.46
89	0.022	0.0017	0	0	0.022	0	0	0	0.75	0.02	0.0021	0	0	0	0	0	0.004	0.18	8	0.12	0.46
90	0.0015	0.013	5.5e-05	0	0.0015	0	0	0	0.98	0.0013	0	0	0	0	0	0	0	1.8e-05	8	0.12	0.46
91	0	0	0.00071	0	0	0	0	0	0	0	0	0	1	0.0019	0	0	0	0	12	0	0.41
92	0	0	0	4.4e-05	0	0	0	0	0.83	0	0	0	0	0	0	0.17	0	0	8	0.12	0.46
93	8.5e-05	0.012	0	0	8.5e-05	0	0	0	0.99	7.7e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
94	0	0	0.0017	0	0	0	0	0	0	0	0	0	0.11	0.88	0	0	0	0	13	0	0.52
95	0	0	0.011	0	0	0	0	0	0	0	0	0	0.95	0.036	0	0	0	0	12	0	0.41
96	0.17	0.02	0	0	0.17	0	0	9.7e-06	0.4	0.15	0.035	0	0	0	0	0	0.0066	0.043	8	0.12	0.46
97	0.05	0.11	0	0	0.05	0	0	0	0.66	0.045	0.042	0	0	0	0	0	0.0051	0.035	8	0.12	0.46
98	0	0	0.049	0	0	0	0	0	0	0	0	0	0.92	0.034	0	0	0	0	12	0	0.41
99	0	0	1.5e-06	0	0	0	0	0	0.83	0	0	0	0	0	0	0.17	0	0	8	0.12	0.46
100	0.22	0.00013	0	0	0.22	0	0	0	0.36	0.2	0	0	0	0	0	0	0	0	8	0.12	0.46
101	0	0	0.092	0	0	0	0	0	0	0	0	0	0.82	0.087	0	0	0	0	12	0	0.41
102	0.079	0.056	0	0	0.079	0	0	0	0.65	0.071	0.013	0	0	0	0	0	0.0039	0.051	8	0.12	0.46
103	0.06	0.025	0	0	0.06	0	0	0	0.77	0.054	0.0027	0	0	0	0	0	0.0017	0.033	8	0.12	0.46
104	0	0.032	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0	0	8	0.12	0.46
105	0	3.9e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0.12	0.46
106	0.0012	0.16	0.0058	0	0.0012	4.8e-05	0.0002	0	0.84	0.0011	0	0	0	0	0	0	0	0	8	0.12	0.46
107	0.34	0	0	0	0.34	0	0	0	0	0.31	0	0	0	0	0	3e-06	0	0	0	0.2	0.46
108	1.7e-05	0.03	0	0	1.7e-05	0	0	0	0.97	1.6e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
109	0	0.00024	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0.12	0.46
110	0.056	0.08	0	0	0.056	0	0	0	0.7	0.051	0.06	0	0	0	0	0	0.00041	0.0002	8	0.12	0.46
111	0.073	0.025	0	0	0.073	0	0	0	0.76	0.066	0.0012	0	0	0	0	0	5.3e-06	0	8	0.12	0.46
112	0.0048	0.015	0	0	0.0048	0	0	0	0.97	0.0043	0	0	0	0	0	0	0	0	8	0.12	0.46
113	0.041	0.019	0	0	0.041	0	0	0	0.86	0.037	2.9e-05	0	0	0	0	0	8.2e-06	1e-05	8	0.12	0.46
114	0.00043	0.0021	0.089	0	0.00043	0.0025	0.0011	0	0.5	0.00038	0	0	0.36	0.04	0	0	0	0	8	0.12	0.46
115	0.094	0.012	0	0	0.094	0	0	0	0.72	0.084	4.2e-05	0	0	0	0	0	0	0	8	0.12	0.46
116	0.32	9.8e-05	0	0	0.32	0	0	0	0.085	0.28	0	0	0	0	0	0	0	0	0	0.2	0.46
117	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.013	0.46
118	3.5e-06	0.0013	0	0	3.5e-06	4.2e-05	0	0	1	3.1e-06	0	0	0	0	0	0	0	0	8	0.12	0.46
119	0	0	0	0.00055	0	0	0	0	0.83	0	0	0	0	0	0	0.17	0	0	8	0.12	0.46
120	0.00057	8.5e-05	0	0	0.00057	0.058	0.00027	0	0.94	0.00052	0	0	0	0	0	0	0	0	8	0.12	0.46
121	0.34	2.4e-06	0	0	0.34	0	0	0	0.0004	0.31	1.3e-06	0	0	0	0	0	0	0	0	0.2	0.46
122	0.05	0.01	0	0	0.05	9.5e-05	0	0	0.85	0.045	0	0	0	0	0	0	0	0	8	0.12	0.46
123	0.0034	0.12	0.018	0	0.0034	0.00014	0.00058	0	0.66	0.0031	3.8e-05	0	0	0	0	0	0.00072	0.19	8	0.12	0.46
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0.12	0
125	0.01	0.054	0	0	0.01	0	0	0	0.92	0.0091	1.1e-05	0	0	0	0	0	4.7e-05	0.00046	8	0.12	0.46
126	0	0	0.087	0	0	0	0	0	0	0	0	0	0.54	0.37	7.5e-06	0	0	0	12	0	0.41
127	0.00012	0.033	0	0	0.00012	0	0	0	0.97	0.00011	0	0	0	0	0	0	0	0	8	0.12	0.46
128	0	0.0094	0	0	0	0.00036	0.00076	0	0.99	0	0	0	0	0	0	0	0	0	8	0.12	0.46
129	0	0	0.061	0	0	0	7.8e-06	0	8.6e-06	0	0	0	0.9	0.034	0	0	0	0	12	0	0.41
130	0	5.1e-05	0	0	0	0.038	0.01	0	0.95	0	0	0	0	0	0	0	0	0	8	0.12	0.46
131	1.1e-05	0.012	0	0	1.1e-05	0.00036	0.00032	0	0.99	9.7e-06	0	0	0	0	0	0	0	0	8	0.12	0.46
132	0.00013	0.01	0	0	0.00013	0.0031	0.0097	0	0.98	0.00012	0	0	0	0	0	0	0	0	8	0.12	0.46
133	0	0	0	0.0071	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	15	0.12	0
134	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6e-05	1	0	0	0	14	0	0.88
135	0.0061	0.017	0	0	0.0061	0	0	0	0.97	0.0054	0	0	0	0	0	0	0	0	8	0.12	0.46
136	0.013	0.0098	0	0	0.013	0.0033	0.00078	0	0.95	0.012	0	0	0	0	0	0	0	0	8	0.12	0.46
137	0.0017	0.021	0	0	0.0017	0	0	0	0.97	0.0015	0	0	0	0	0	0	0	0	8	0.12	0.46
138	0.23	0.00033	0	0	0.23	0	0	0	0.33	0.21	0	0	0	0	0	0	0	0	8	0.12	0.46
139	0.017	0.034	0	0	0.017	0	0	0	0.92	0.016	7.8e-06	0	0	0	0	0	3.3e-05	0.00027	8	0.12	0.46
140	2.7e-06	0.00091	0	0	2.7e-06	0.00026	4e-06	0	1	2.4e-06	0	0	0	0	0	0	0	0	8	0.12	0.46
141	6.6e-05	0.00058	0	0	6.6e-05	0	0	0	1	5.9e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
142	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0.12	0
143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0.88
144	0	0.00028	0	0	0	0.0027	0.00025	0	1	0	0	0	0	0	0	0	0	0	8	0.12	0.46
145	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	2	0.013	0.46
146	5.2e-05	0.0018	0	0	5.2e-05	0.004	0.00077	0	0.99	4.7e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
147	0	0.0066	0	0	0	5.7e-06	1.1e-06	0	0.99	0	0	0	0	0	0	0	0	0	8	0.12	0.46
148	0	0	0.00047	0	0	0	0	0	0	0	0	0	0	6.3e-05	1	0	0	0	14	0	0.88
149	0.13	0.037	0	0	0.13	0	0	0	0.57	0.12	0.004	0	0	0	0	0	0.0031	0.0075	8	0.12	0.46
150	0	0	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	2	0.013	0.46
151	2.4e-05	0.003	0	0	2.4e-05	0	0	0	1	2.2e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
152	0	0.00077	0	0	0	0.00097	0.047	0	0.95	0	0	0	0	0	0	0	0	0	8	0.12	0.46
153	0.0092	0.053	0	0	0.0092	0	0	0	0.92	0.0083	4.1e-06	0	0	0	0	0	2.7e-05	0.00019	8	0.12	0.46
154	0.17	0.0025	0	0	0.17	0	0	0	0.51	0.15	0	0	0	0	0	0	0	0	8	0.12	0.46
155	0.19	0.033	0	0	0.19	0	0	0	0.41	0.17	0	0	0	0	0	0	1.2e-05	0	8	0.12	0.46
156	0	4.2e-05	0	0	0	0.0056	8.5e-05	0	0.99	0	0	0	0	0	0	0	0	0	8	0.12	0.46
157	0.34	0.00079	0	0	0.34	0	0	0	0.023	0.3	0.0015	0	0	0	0	0	2.3e-05	0	0	0.2	0.46
158	0.15	0.011	0	0	0.15	0.0017	0.00019	0	0.55	0.14	6.1e-05	0	0	0	0	0	4.5e-06	0	8	0.12	0.46
159	0.0039	0.011	0	0	0.0039	0	0	0	0.98	0.0035	0	0	0	0	0	0	0	0	8	0.12	0.46
160	0.014	0.012	0	0	0.014	0.002	0.00055	0	0.95	0.012	0	0	0	0	0	0	0	0	8	0.12	0.46
161	0	1.5e-05	0	0	0	0.00047	1.1e-05	0	1	0	0	0	0	0	0	0	0	0	8	0.12	0.46
162	0.00053	0.003	0	0	0.00053	0	0	0	1	0.00048	0	0	0	0	0	0	0	0	8	0.12	0.46
163	0	0	0.0038	0	0	0	0	0	0	0	0	0	0.99	0.0015	0	0	0	0	12	0	0.41
164	0	0	5.5e-05	0	0	0	0	0	0	0	0	0	1	2.5e-05	0	0	0	0	12	0	0.41
165	8.4e-05	0.00075	0	0	8.4e-05	0	0	0	0.55	7.5e-05	0	0	0	0	0	0	0	0.45	8	0.12	0.46
166	0.0024	0.013	0	0	0.0024	0.0022	0.0018	0	0.98	0.0022	0	0	0	0	0	0	0	0	8	0.12	0.46
167	0	0	0.037	0	0	0	0	0	0	0	0	0	0.94	0.023	0	0	0	0	12	0	0.41
168	0	0	0	0	0	0.00091	1	0	0	0	0	0	0	0	0	0	0	0	6	0.08	0.36
169	0.34	0.00093	0	0	0.34	0	0	0	0.018	0.3	1.3e-06	0	0	0	0	0	2e-06	0	0	0.2	0.46
170	0	0.0003	0	0	0	0.0047	0.31	0	0.69	0	0	0	0	0	0	0	0	0	8	0.12	0.46
171	0.001	0.012	0	0	0.001	0	0	0	0.99	0.00093	0	0	0	0	0	0	0	0	8	0.12	0.46
172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0.88
173	0.033	0.025	0	0	0.033	0	0	0	0.88	0.03	4.1e-06	0	0	0	0	0	6.2e-06	3.1e-06	8	0.12	0.46
174	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0.002	0.99	0	0	2.4e-06	14	0	0.88
175	0.012	0.085	0	0	0.012	0	0	0	0.88	0.011	4.5e-06	0	0	0	0	0	6.6e-05	0.00015	8	0.12	0.46
176	0.34	4.1e-05	0	0	0.34	0	0	0	0.0017	0.31	7.7e-05	0	0	0	0	0	0	0	0	0.2	0.46
177	0	0	0.04	0	0	0	0	0	0.8	0	0	0	0	0	0	0.16	0	0	8	0.12	0.46
178	0.1	0.07	0	0	0.1	0	0	0	0.58	0.09	0.047	0	0	0	0	0	0.0062	0.01	8	0.12	0.46
179	0	0	0.018	0	0	0	0	0	0	0	0	0	0.82	0.16	0	0	0	0	12	0	0.41
180	0.037	0.041	0	0	0.037	0	0	0	0.85	0.033	0.0014	0	0	0	0	0	0	0	8	0.12	0.46
181	0.0025	0.017	0	0	0.0025	0.0013	0.002	0	0.97	0.0022	0	0	0	0	0	0	0	2.1e-06	8	0.12	0.46
182	0	0.00016	0	0	0	0.00031	0	0	1	0	0	0	0	0	0	0	0	0	8	0.12	0.46
183	0.15	0.0046	0	0	0.15	0	0	0	0.55	0.14	0	0	0	0	0	0	0	0	8	0.12	0.46
184	0.022	0.056	0	0	0.022	0	0	0	0.88	0.02	0.0017	0	0	0	0	0	0	0	8	0.12	0.46
185	0.074	0.046	0	0	0.074	0	0	0	0.73	0.066	0.0051	0	0	0	0	0	0.00039	0.0004	8	0.12	0.46
186	8.4e-06	0.00057	0.23	0	8.4e-06	1e-05	0.00015	0	0.014	7.5e-06	0	0	0.63	0.13	0	0	0	2e-05	12	0	0.41
187	0	0	0	4.6e-06	0	0	0	0	0.83	0	0	0	0	0	0	0.17	0	0	8	0.12	0.46
188	4.2e-05	0.00015	0	0	4.2e-05	0.015	0.00056	0	0.98	3.8e-05	0	0	0	0	0	0	0	0	8	0.12	0.46
189	0.25	0.0046	0	0	0.25	0	0	0	0.27	0.23	0.00042	0	0	0	0	0	0	0	8	0.12	0.46
190	0.036	0.037	5.4e-05	0	0.036	0	0	0	0.79	0.032	0.003	0	0	0	0	0	0.0029	0.063	8	0.12	0.46
191	0.00012	0.0039	0	0	0.00012	0.0025	0.0043	0	0.99	0.00011	0	0	0	0	0	0	0	0	8	0.12	0.46
192	0.0013	0.022	0	0	0.0013	0.00022	0.00013	0	0.97	0.0012	0	0	0	0	0	0	0	0	8	0.12	0.46
193	1e-05	0.0011	0	0	1e-05	0.011	0.11	0	0.88	9.4e-06	0	0	0	0	0	0	0	0	8	0.12	0.46
194	0	6.6e-05	0	0	0	0.00015	7.6e-06	0	1	0	0	0	0	0	0	0	0	0	8	0.12	0.46
195	0.15	0.006	0	0	0.15	0	0	0	0.56	0.13	4.6e-06	0	0	0	0	0	0	0	8	0.12	0.46
196	0.042	0.093	0	0	0.042	3.9e-05	4e-06	0	0.78	0.038	0.00015	0	0	0	0	0	0.00052	0.00066	8	0.12	0.46
197	0	0.1	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	8	0.12	0.46
198	0.075	0.13	0	0	0.075	0	0	0	0.4	0.067	0.22	0	0	0	0	0	0.017	0.0061	8	0.12	0.46
199	0.04	0.0013	0	0	0.04	0	0	0	0.88	0.036	0	0	0	0	0	0	0	1.1e-06	8	0.12	0.46
200	0.27	0.029	0	0	0.27	0	0	0	0.097	0.24	0.087	0	0	0	0	0	4.6e-05	0	0	0.2	0.46
201	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.013	0.46
202	0.047	0.077	0	0	0.047	0	0	0	0.79	0.042	1.5e-05	0	0	0	0	0	0	0	8	0.12	0.46
203	0.24	0.0011	0	0	0.24	0	0	0	0.29	0.22	0	0	0	0	0	0	0	0	8	0.12	0.46
204	0.12	0.031	0	0	0.12	0	0	0	0.62	0.1	0.0074	0	0	0	0	0	0.00022	9.1e-05	8	0.12	0.46
205	0	0	0.012	0	0	0	0	0	0	0	0	0	0.98	0.0095	0	0	0	0	12	0	0.41
206	3.3e-06	0.00028	0.28	0	3.3e-06	5.9e-06	0.0001	0	0.0098	3e-06	0	0	0.56	0.15	0	0	0	0	12	0	0.41
207	0.24	0.12	0	0	0.24	0	0	0	0.17	0.22	2.5e-05	0	0	0	0	0	0.0046	0	0	0.2	0.46
208	0.28	0.0028	0	0	0.28	0	0	0	0.2	0.25	0	0	0	0	0	0	0	0	0	0.2	0.46
209	0.27	0	0	2.3e-06	0.27	0	0	0	0	0.24	0	0	0	0	0	0.23	0	0	0	0.2	0.46
210	0	0	0.019	0	0	0	0	0	0	0	0	0	0.97	0.0088	0	0	0	0	12	0	0.41
211	0.18	0.00015	0	0	0.18	0	0	0	0.47	0.17	0	0	0	0	0	0	0	0	8	0.12	0.46
212	0.099	0.017	0	0	0.099	0	0	0	0.7	0.089	0.00021	0	0	0	0	0	1.3e-05	2e-06	8	0.12	0.46
213	0	0	0.0065	0	0	0	0	0	0	0	0	0	0.99	0.008	0	0	0	0	12	0	0.41
214	0.056	0.016	0	0	0.056	0	0	0	0.82	0.05	0.0003	0	0	0	0	0	0	0	8	0.12	0.46
215	0.26	0.0031	0	0	0.26	0	0	0	0.25	0.23	0	0	0	0	0	0	0	0	0	0.2	0.46
216	0.12	0.009	0	0	0.12	0	0	0	0.65	0.1	1.3e-06	0	0	0	0	0	0	0	8	0.12	0.46
217	0.0013	0.0021	0	0	0.0013	0	0	0	0.99	0.0011	0	0	0	0	0	0	0	0	8	0.12	0.46
218	0	0	0.00062	0	0	0	0	0	0	0	0	0	0.69	0.015	0	0	0	0.29	12	0	0.41
219	0.016	0.11	0	0	0.016	0	0	0	0.84	0.015	8.7e-05	0	0	0	0	0	0.00015	0.00015	8	0.12	0.46
220	1.7e-06	0.0014	0	0	1.7e-06	0	0	0	1	1.5e-06	0	0	0	0	0	0	0	0	8	0.12	0.46
221	0.29	0.0029	0	0	0.29	0	0	0	0.17	0.26	0.00085	0	0	0	0	0	1.1e-06	0	0	0.2	0.46
222	0.043	0.018	0	0	0.043	0	0	0	0.86	0.039	4.4e-06	0	0	0	0	0	0	0	8	0.12	0.46
