SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
44	0.49	0.51	1.4e-05	0	0	0	1	0.12	0.46
45	0	0.88	0	0	0.12	0	1	0.12	0.46
46	0	0.41	0	0.59	0	0	3	0	0.46
47	0.19	0.76	0.045	0	0	0	1	0.12	0.46
48	0.00012	1	0	0	0	0	1	0.12	0.46
49	0.78	0.22	0	0	0	0	0	0.2	0.46
50	0	0	0	1	0	0	3	0	0.46
51	0.27	0.73	3.3e-06	0	0	0	1	0.12	0.46
52	0	0.91	0	0	0.089	2.3e-05	1	0.12	0.46
53	0.82	0.18	0	0	0	0	0	0.2	0.46
54	0.29	0.7	0.0091	0	0	0	1	0.12	0.46
55	0.26	0.74	0.0027	0	0	0	1	0.12	0.46
56	6.4e-06	1	0	0	0	0	1	0.12	0.46
57	0.17	0.78	0.053	0	0	0	1	0.12	0.46
58	0.26	0.74	1.1e-05	0	0	0	1	0.12	0.46
59	0.4	0.6	0	0	0	0	1	0.12	0.46
60	0	0	0	1	0	0	3	0	0.46
61	0.17	0.83	0	0	0	0	1	0.12	0.46
62	0.087	0.91	0.0018	0	0	0	1	0.12	0.46
63	0.0021	1	0.00096	0	0	0	1	0.12	0.46
64	5.1e-05	1	0	0	0	0	1	0.12	0.46
65	0.049	0.95	0	0	0	0	1	0.12	0.46
66	9e-05	1	0	0	0	0	1	0.12	0.46
67	0	2.1e-06	0	1	0	0	3	0	0.46
68	0.065	0.94	0	0	0	0	1	0.12	0.46
69	0.97	0.033	0	0	0	0	0	0.2	0.46
70	0.11	0.89	0.00064	0	0	0	1	0.12	0.46
71	4.2e-05	1	0	0	0	0	1	0.12	0.46
72	8.8e-05	1	0	0	0	0	1	0.12	0.46
73	0.37	0.63	0	0	0	0	1	0.12	0.46
74	0	0.82	0	0	0.18	1.3e-05	1	0.12	0.46
75	0.00019	1	0	0	0	0	1	0.12	0.46
76	0.0016	1	0	0	0	0	1	0.12	0.46
77	0.27	0.73	0	0	0	0	1	0.12	0.46
78	0.038	0.96	0	0	0	0	1	0.12	0.46
79	0.013	0.99	0	0	0	0	1	0.12	0.46
80	0.16	0.84	0	0	0	0	1	0.12	0.46
81	0.85	0.15	0	0	0	0	0	0.2	0.46
82	1.4e-05	1	0	0	0	0	1	0.12	0.46
83	0.0062	0.99	0	0	0	0	1	0.12	0.46
84	0.34	0.66	0	0	0	0	1	0.12	0.46
85	0.47	0.53	0	0	0	0	1	0.12	0.46
86	0.077	0.89	0.032	0	0	0	1	0.12	0.46
87	0	0	0	1	0	0	3	0	0.46
88	0.021	0.98	2.7e-05	0	0	0	1	0.12	0.46
89	0.068	0.76	0.18	0	0	0	1	0.12	0.46
90	0.0045	1	1.8e-05	0	0	0	1	0.12	0.46
91	0	0	0	1	0	0	3	0	0.46
92	0	0.88	0	0	0.12	2.7e-05	1	0.12	0.46
93	0.00026	1	0	0	0	0	1	0.12	0.46
94	0	0	0	1	0	0	3	0	0.46
95	0	0	0	1	0	0	3	0	0.46
96	0.53	0.42	0.045	0	0	0	0	0.2	0.46
97	0.18	0.78	0.041	0	0	0	1	0.12	0.46
98	0	0	0	1	0	0	3	0	0.46
99	0	0.28	0	0	0.72	1.1e-06	4	0.11	0
100	0.65	0.35	0	0	0	0	0	0.2	0.46
101	0	0	0	1	0	0	3	0	0.46
102	0.25	0.69	0.054	0	0	0	1	0.12	0.46
103	0.18	0.78	0.033	0	0	0	1	0.12	0.46
104	0	1	0	0	0	0	1	0.12	0.46
105	0	1	0	0	0	0	1	0.12	0.46
106	0.0043	1	0	0	0	0	1	0.12	0.46
107	1	0	0	0	0.00062	0	0	0.2	0.46
108	5.4e-05	1	0	0	0	0	1	0.12	0.46
109	0	1	0	0	0	0	1	0.12	0.46
110	0.2	0.8	0.00023	0	0	0	1	0.12	0.46
111	0.23	0.77	0	0	0	0	1	0.12	0.46
112	0.015	0.99	0	0	0	0	1	0.12	0.46
113	0.13	0.87	1e-05	0	0	0	1	0.12	0.46
114	0.0011	0.44	0	0.56	0	0	3	0	0.46
115	0.28	0.72	0	0	0	0	1	0.12	0.46
116	0.92	0.082	0	0	0	0	0	0.2	0.46
117	0	1	0	0	0	0	1	0.12	0.46
118	1.1e-05	1	0	0	0	0	1	0.12	0.46
119	0	0.78	0	0	0.22	0.00067	1	0.12	0.46
120	0.0018	1	0	0	0	0	1	0.12	0.46
121	1	0.00039	0	0	0	0	0	0.2	0.46
122	0.15	0.85	0	0	0	0	1	0.12	0.46
123	0.012	0.77	0.22	0	0	0	1	0.12	0.46
124	0	0	0	0	1	0	4	0.11	0
125	0.032	0.97	0.00048	0	0	0	1	0.12	0.46
126	0	0	0	1	0	0	3	0	0.46
127	0.00038	1	0	0	0	0	1	0.12	0.46
128	3.4e-06	1	0	0	0	0	1	0.12	0.46
129	0	8.2e-06	0	1	0	0	3	0	0.46
130	0	1	0	0	0	0	1	0.12	0.46
131	3.3e-05	1	0	0	0	0	1	0.12	0.46
132	0.00042	1	0	0	0	0	1	0.12	0.46
133	0	0	0	0	0.99	0.0069	4	0.11	0
134	0	0	0.02	0.98	0	0	3	0	0.46
135	0.019	0.98	0	0	0	0	1	0.12	0.46
136	0.039	0.96	0	0	0	0	1	0.12	0.46
137	0.0053	0.99	0	0	0	0	1	0.12	0.46
138	0.68	0.32	0	0	0	0	0	0.2	0.46
139	0.054	0.95	0.00028	0	0	0	1	0.12	0.46
140	8e-06	1	0	0	0	0	1	0.12	0.46
141	0.0002	1	0	0	0	0	1	0.12	0.46
142	0	0	0	0	1	0.0026	4	0.11	0
143	0	0	0	1	0	0	3	0	0.46
144	0	1	0	0	0	0	1	0.12	0.46
145	0	0	1	0	0	0	2	0.12	0.88
146	0.00016	1	0	0	0	0	1	0.12	0.46
147	0	1	0	0	0	0	1	0.12	0.46
148	0	0	1.2e-05	1	0	0	3	0	0.46
149	0.41	0.58	0.0077	0	0	0	1	0.12	0.46
150	0	0	1	0	0	0	2	0.12	0.88
151	7.4e-05	1	0	0	0	0	1	0.12	0.46
152	0	1	0	0	0	0	1	0.12	0.46
153	0.029	0.97	0.0002	0	0	0	1	0.12	0.46
154	0.5	0.5	0	0	0	0	1	0.12	0.46
155	0.58	0.42	0	0	0	0	0	0.2	0.46
156	0	1	0	0	0	0	1	0.12	0.46
157	0.98	0.023	0	0	0	0	0	0.2	0.46
158	0.45	0.55	0	0	0	0	1	0.12	0.46
159	0.012	0.99	0	0	0	0	1	0.12	0.46
160	0.042	0.96	0	0	0	0	1	0.12	0.46
161	0	1	0	0	0	0	1	0.12	0.46
162	0.0016	1	0	0	0	0	1	0.12	0.46
163	0	0	0	1	0	0	3	0	0.46
164	0	0	0	1	0	0	3	0	0.46
165	0.00025	0.55	0.45	0	0	0	1	0.12	0.46
166	0.0075	0.99	0	0	0	0	1	0.12	0.46
167	0	0	0	1	0	0	3	0	0.46
168	0	1	0	0	0	0	1	0.12	0.46
169	0.98	0.017	0	0	0	0	0	0.2	0.46
170	0	1	0	0	0	0	1	0.12	0.46
171	0.0032	1	0	0	0	0	1	0.12	0.46
172	0	0	0.98	0.016	0	0	2	0.12	0.88
173	0.1	0.9	3.2e-06	0	0	0	1	0.12	0.46
174	0	1.4e-06	1.4e-05	1	0	0	3	0	0.46
175	0.039	0.96	0.00017	0	0	0	1	0.12	0.46
176	1	0.0016	0	0	0	0	0	0.2	0.46
177	0	0.22	0	0	0.78	0	4	0.11	0
178	0.34	0.65	0.011	0	0	0	1	0.12	0.46
179	0	0	0	1	0	0	3	0	0.46
180	0.12	0.88	0	0	0	0	1	0.12	0.46
181	0.0077	0.99	2.1e-06	0	0	0	1	0.12	0.46
182	5.3e-06	1	0	0	0	0	1	0.12	0.46
183	0.46	0.54	0	0	0	0	1	0.12	0.46
184	0.07	0.93	0	0	0	0	1	0.12	0.46
185	0.23	0.77	0.00042	0	0	0	1	0.12	0.46
186	1.3e-05	0.0069	9.7e-06	0.99	0	0	3	0	0.46
187	0	0.92	0	0	0.083	1.7e-06	1	0.12	0.46
188	0.00013	1	0	0	0	0	1	0.12	0.46
189	0.74	0.26	0	0	0	0	0	0.2	0.46
190	0.11	0.82	0.065	0	0	0	1	0.12	0.46
191	0.00036	1	0	0	0	0	1	0.12	0.46
192	0.004	1	0	0	0	0	1	0.12	0.46
193	3.6e-05	1	0	0	0	0	1	0.12	0.46
194	0	1	0	0	0	0	1	0.12	0.46
195	0.45	0.55	0	0	0	0	1	0.12	0.46
196	0.14	0.86	0.00072	0	0	0	1	0.12	0.46
197	0	1	0	0	0	0	1	0.12	0.46
198	0.36	0.63	0.0097	0	0	0	1	0.12	0.46
199	0.12	0.88	1.1e-06	0	0	0	1	0.12	0.46
200	0.89	0.11	0	0	0	0	0	0.2	0.46
201	0	0	0	1	0	0	3	0	0.46
202	0.15	0.85	0	0	0	0	1	0.12	0.46
203	0.72	0.28	0	0	0	0	0	0.2	0.46
204	0.36	0.64	9.3e-05	0	0	0	1	0.12	0.46
205	0	0	0	1	0	0	3	0	0.46
206	4.2e-06	0.0042	0	1	0	0	3	0	0.46
207	0.81	0.19	0	0	0	0	0	0.2	0.46
208	0.81	0.19	0	0	0	0	0	0.2	0.46
209	0.66	0	0	0	0.34	2.6e-06	0	0.2	0.46
210	0	0	0	1	0	0	3	0	0.46
211	0.54	0.46	0	0	0	0	0	0.2	0.46
212	0.3	0.7	2e-06	0	0	0	1	0.12	0.46
213	0	0	0	1	0	0	3	0	0.46
214	0.17	0.83	0	0	0	0	1	0.12	0.46
215	0.76	0.24	0	0	0	0	0	0.2	0.46
216	0.35	0.65	0	0	0	0	1	0.12	0.46
217	0.0038	1	0	0	0	0	1	0.12	0.46
218	0	0	0.1	0.9	0	0	3	0	0.46
219	0.056	0.94	0.00016	0	0	0	1	0.12	0.46
220	5.1e-06	1	0	0	0	0	1	0.12	0.46
221	0.84	0.16	0	0	0	0	0	0.2	0.46
222	0.13	0.87	0	0	0	0	1	0.12	0.46
223	0.029	0	0	0	0.97	0	4	0.11	0
224	2.6e-05	1	0	0	0	0	1	0.12	0.46
225	0.3	0	0	0	0.7	0.00041	4	0.11	0
226	0.0089	0.99	0	0	0	0	1	0.12	0.46
227	0.75	0	0	0	0.25	4.2e-06	0	0.2	0.46
228	0	0	0	0	0	1	5	0.093	0.051
229	0.64	0	0	0	0.36	4.5e-06	0	0.2	0.46
230	0	1	0	0	0	0	1	0.12	0.46
231	0	0	0	1	0	0	3	0	0.46
232	0	1	0	0	0	0	1	0.12	0.46
233	0.0037	0.93	0.064	0	0	0	1	0.12	0.46
234	0.00025	0.026	0.00059	0.97	0	0	3	0	0.46
235	7.3e-05	0.93	0.072	0	0	0	1	0.12	0.46
236	0	1	0	0	0	0	1	0.12	0.46
237	0.0002	0.86	0.14	0	0	0	1	0.12	0.46
238	3.3e-05	1	0	0	0	0	1	0.12	0.46
239	0.042	0.9	0.058	0	0	0	1	0.12	0.46
240	0	0	0	1	0	0	3	0	0.46
241	2.1e-05	0.0069	0.00068	0.99	0	0	3	0	0.46
242	0	0	0	1	0	0	3	0	0.46
243	0	1	0	0	0	0	1	0.12	0.46
244	0.0024	1	0	0	0	0	1	0.12	0.46
245	0.65	0.35	0	0	0	0	0	0.2	0.46
246	0	0	0.11	0.89	0	0	3	0	0.46
247	0.034	0.97	0	0	0	0	1	0.12	0.46
248	0.98	0.023	0	0	0	0	0	0.2	0.46
249	0.082	0.92	0	0	0	0	1	0.12	0.46
250	0.72	0.28	0	0	0	0	0	0.2	0.46
251	0.97	0.03	0	0	0	0	0	0.2	0.46
252	0.003	1	0	0	0	0	1	0.12	0.46
253	0.96	0.043	0	0	0	0	0	0.2	0.46
254	0.53	0.47	0	0	0	0	0	0.2	0.46
255	0.0029	1	0	0	0	0	1	0.12	0.46
256	0.0011	0.81	0.19	0	0	0	1	0.12	0.46
257	0.00061	0.92	0.08	0	0	0	1	0.12	0.46
258	0.088	0.79	0.12	0	0	0	1	0.12	0.46
259	0.21	0.72	0.069	0	0	0	1	0.12	0.46
260	0	1	0	0	0	0	1	0.12	0.46
261	0.22	0.72	0.058	0	0	0	1	0.12	0.46
262	0.2	0.74	0.054	0	0	0	1	0.12	0.46
263	3.5e-05	0.91	0.09	0	0	0	1	0.12	0.46
264	0.00022	0.61	0.39	0	0	0	1	0.12	0.46
265	0	1	0	0	0	0	1	0.12	0.46
266	0.00088	1	0	0	0	0	1	0.12	0.46
267	0.99	0.012	0	0	0	0	0	0.2	0.46
268	1	0.0003	0	0	0	0	0	0.2	0.46
269	0.7	0.3	0	0	0	0	0	0.2	0.46
270	1	0.00018	0	0	0	0	0	0.2	0.46
271	1	0	0	0	0	0	0	0.2	0.46
272	0.99	0.01	0	0	0	0	0	0.2	0.46
273	1	0.00062	0	0	0	0	0	0.2	0.46
274	1	6.4e-05	0	0	0	0	0	0.2	0.46
275	0.00032	0.93	0	0	0.071	0	1	0.12	0.46
276	1	0.0032	0	0	0	0	0	0.2	0.46
277	0.21	0.79	0	0	0	0	1	0.12	0.46
278	0.98	0.015	0	0	0	0	0	0.2	0.46
279	7.6e-05	0.012	0.0015	0.99	0	0	3	0	0.46
280	1	2.4e-06	0	0	0	0	0	0.2	0.46
281	0	1	0	0	0	0	1	0.12	0.46
282	0.00031	1	0	0	0	0	1	0.12	0.46
283	0.16	0.84	0	0	0	0	1	0.12	0.46
284	1	4.2e-06	0	0	0	0	0	0.2	0.46
285	0.0013	1	0	0	0	0	1	0.12	0.46
286	0.85	0.14	0.0091	0	0	0	0	0.2	0.46
287	0.99	0.012	0	0	0	0	0	0.2	0.46
288	0.53	0.47	0	0	0	0	0	0.2	0.46
289	0.58	0.42	0	0	0	0	0	0.2	0.46
290	0	0	0	1	0	0	3	0	0.46
291	0.99	0.0085	0	0	0	0	0	0.2	0.46
292	1	0.00062	0	0	0	0	0	0.2	0.46
293	0.35	0.65	0	0	0	0	1	0.12	0.46
294	0.9	0.1	0	0	0	0	0	0.2	0.46
295	0.00097	1	0	0	0	0	1	0.12	0.46
296	0.027	0.97	0	0	0	0	1	0.12	0.46
297	6.2e-06	1	0	0	0	0	1	0.12	0.46
298	0.47	0.53	0	0	0	0	1	0.12	0.46
299	0.29	0.71	0	0	0	0	1	0.12	0.46
300	0.29	0.71	2e-05	0	0	0	1	0.12	0.46
301	0.27	0.73	0	0	0	0	1	0.12	0.46
302	0.11	0.89	0	0	0	0	1	0.12	0.46
303	0	1	0	0	0	0	1	0.12	0.46
304	0	1	0	0	0	0	1	0.12	0.46
305	0.12	0.88	0	0	0	0	1	0.12	0.46
306	0.33	0.67	0	0	0	0	1	0.12	0.46
307	0.00084	1	1.3e-06	0	0	0	1	0.12	0.46
308	0.16	0.84	0	0	0	0	1	0.12	0.46
309	2.6e-05	1	0	0	0	0	1	0.12	0.46
310	0	0	0	1	0	0	3	0	0.46
311	0.19	0.81	0	0	0	0	1	0.12	0.46
312	0	7.2e-06	0	1	0	0	3	0	0.46
313	0.065	0.9	0.031	0	0	0	1	0.12	0.46
314	0.27	0.73	0	0	0	0	1	0.12	0.46
315	0.2	0.8	0	0	0	0	1	0.12	0.46
316	0.13	0.87	0	0	0	0	1	0.12	0.46
317	0	0	0	0	0	1	5	0.093	0.051
318	0.78	0.22	0	0	0	0	0	0.2	0.46
319	0.26	0.74	0	0	0	0	1	0.12	0.46
320	0.01	0.89	0	0	0.1	0.00013	1	0.12	0.46
321	0.023	0.98	0	0	0	0	1	0.12	0.46
322	0.38	0.62	0.00012	0	0	0	1	0.12	0.46
323	8.2e-05	0.9	0	0	0.095	0	1	0.12	0.46
324	0	0	0	1	0	0	3	0	0.46
325	0.0067	0.91	0	0	0.08	1e-05	1	0.12	0.46
326	0.27	0.73	0	0	0	0	1	0.12	0.46
327	8.9e-06	0.88	0	0	0.12	0	1	0.12	0.46
328	0.095	0.16	0.75	0	0	0	2	0.12	0.88
329	0.02	0.98	0	0	0	0	1	0.12	0.46
330	0.0088	0.87	0.13	0	0	0	1	0.12	0.46
331	0.15	0.85	0	0	0	0	1	0.12	0.46
332	0.77	0.23	0	0	0	0	0	0.2	0.46
333	0.39	0.61	0	0	0	0	1	0.12	0.46
334	0.07	0.93	0.0014	0	0	0	1	0.12	0.46
335	0.092	0.83	0.08	0	0	0	1	0.12	0.46
336	0.029	0.97	0	0	0	0	1	0.12	0.46
337	0	1	0	0	0	0	1	0.12	0.46
338	0.084	0.92	0	0	0	0	1	0.12	0.46
339	0	0.65	0	0	0.35	3e-06	1	0.12	0.46
340	0.96	0.037	0	0	0	0	0	0.2	0.46
341	0.79	0.21	0	0	0	0	0	0.2	0.46
342	0	0	0	1	0	0	3	0	0.46
343	0	0.6	0	0	0.4	0.00023	1	0.12	0.46
344	5.8e-06	1	0	0	0	0	1	0.12	0.46
345	0.0021	1	0	0	0	0	1	0.12	0.46
346	0	0	0	0	1	0	4	0.11	0
347	0	1	0	0	0	0	1	0.12	0.46
348	0.46	0.53	0.013	0	0	0	1	0.12	0.46
349	9.4e-06	1	0	0	0	0	1	0.12	0.46
350	0	1	0	0	0	0	1	0.12	0.46
351	0.11	0.58	0.31	0	0	0	1	0.12	0.46
352	0.028	0.97	0	0	0	0	1	0.12	0.46
353	0	0.86	0	0	0.14	0	1	0.12	0.46
354	0.27	0.73	0.0012	0	0	0	1	0.12	0.46
355	0.46	0.54	0	0	0	0	1	0.12	0.46
356	0.072	0.083	0.85	0	0	0	2	0.12	0.88
357	0.57	0.43	0	0	0	0	0	0.2	0.46
358	0.26	0.74	0.002	0	0	0	1	0.12	0.46
359	0	0	0	1	0	0	3	0	0.46
360	0	0	0	1	0	0	3	0	0.46
361	0.58	0.42	0	0	0	0	0	0.2	0.46
362	0.6	0.4	0	0	0	0	0	0.2	0.46
363	0.82	0.18	0	0	0	0	0	0.2	0.46
364	0.73	0.27	0	0	0	0	0	0.2	0.46
365	0.0007	1	0	0	0	0	1	0.12	0.46
366	0	0.48	0	0	0.52	0	4	0.11	0
367	0.074	0.93	0	0	0	0	1	0.12	0.46
368	0	0.8	0	0	0.2	2.5e-06	1	0.12	0.46
369	0	0	0	1	0	0	3	0	0.46
370	0.36	0.6	0.047	0	0	0	1	0.12	0.46
371	0.25	0.75	0	0	0	0	1	0.12	0.46
372	0.024	0.98	3.3e-05	0	0	0	1	0.12	0.46
373	0	0	0	1	0	0	3	0	0.46
374	0.56	0.44	0	0	0	0	0	0.2	0.46
375	0	0	0	1	0	0	3	0	0.46
376	0	1	0	0	0	0	1	0.12	0.46
377	0	1	0	0	0	0	1	0.12	0.46
378	0	0	0	1	0	0	3	0	0.46
379	0.7	0.3	0	0	0	0	0	0.2	0.46
380	0	1	0	0	0	0	1	0.12	0.46
381	0.44	0.56	0	0	0	0	1	0.12	0.46
382	0.006	0.99	0	0	0	0	1	0.12	0.46
383	0	0	0	1	0	0	3	0	0.46
384	0.00023	1	0	0	0	0	1	0.12	0.46
385	0.0014	1	0	0	0	0	1	0.12	0.46
386	0.032	0.97	0	0	0	0	1	0.12	0.46
387	0	0	0	0	0	1	5	0.093	0.051
388	0	0	0	1	0	0	3	0	0.46
389	0.00016	1	0	0	0	0	1	0.12	0.46
390	0	1	0	0	0	0	1	0.12	0.46
391	0.00066	1	0	0	0	0	1	0.12	0.46
392	0.0092	0.99	0	0	0	0	1	0.12	0.46
393	0.07	0.93	0.0016	0	0	0	1	0.12	0.46
394	0	0	0	0	1	0.00029	4	0.11	0
395	0	0	0	1	0	0	3	0	0.46
396	0	1	0	0	0	0	1	0.12	0.46
397	2.4e-06	1	0	0	0	0	1	0.12	0.46
398	0.24	0.76	1.2e-05	0	0	0	1	0.12	0.46
399	0.0017	1	0	0	0	0	1	0.12	0.46
400	0	0	0	1	0	0	3	0	0.46
401	0.0004	1	0	0	0	0	1	0.12	0.46
402	0.052	0.9	0.05	0	0	0	1	0.12	0.46
403	0.007	0.99	0	0	0	0	1	0.12	0.46
404	0.00031	1	0	0	0	0	1	0.12	0.46
405	0.82	0.18	0	0	0	0	0	0.2	0.46
406	0.074	0.93	4.2e-05	0	0	0	1	0.12	0.46
407	0.6	0.4	0	0	0	0	0	0.2	0.46
408	0.0021	1	0	0	0	0	1	0.12	0.46
409	0.14	0.86	7.7e-06	0	0	0	1	0.12	0.46
410	0.0024	1	0	0	0	0	1	0.12	0.46
411	0.0092	0.99	0	0	0	0	1	0.12	0.46
412	0.0055	0.99	0	0	0	0	1	0.12	0.46
413	0.14	0.86	0	0	0	0	1	0.12	0.46
414	0.074	0.92	0.0066	0	0	0	1	0.12	0.46
415	0	1	0	0	0	0	1	0.12	0.46
416	0.73	0.23	0.043	0	0	0	0	0.2	0.46
417	1	0.0037	0.0004	0	0	0	0	0.2	0.46
418	0.41	0.54	0.053	0	0	0	1	0.12	0.46
419	0	0.7	0	0.3	0	0	1	0.12	0.46
420	0.091	0.91	0	0	0	0	1	0.12	0.46
421	0	0	0	0	1	0	4	0.11	0
422	0.0017	1	0	0	0	0	1	0.12	0.46
423	0.013	0.99	0	0	0	0	1	0.12	0.46
424	3.7e-05	1	0	0	0	0	1	0.12	0.46
425	0.0047	1	0	0	0	0	1	0.12	0.46
426	0.35	0.61	0.041	0	0	0	1	0.12	0.46
427	0.15	0.85	0.00022	0	0	0	1	0.12	0.46
428	0	0.7	0	0.3	0	0	1	0.12	0.46
429	0	0	0	0	1	0	4	0.11	0
430	0	1	0	0	0	0	1	0.12	0.46
431	0.7	0.27	0.025	0	0	0	0	0.2	0.46
432	0.0055	0.99	0	0	0	0	1	0.12	0.46
433	0.0033	0.59	0.41	0	0	0	1	0.12	0.46
434	0.94	0.046	0.013	0	0	0	0	0.2	0.46
435	0.037	0.96	1.7e-06	0	0	0	1	0.12	0.46
436	0.014	0.99	0	0	0	0	1	0.12	0.46
437	0.0095	0.99	0	0	0	3.8e-05	1	0.12	0.46
438	0.94	0.05	0.0096	0	0	0	0	0.2	0.46
439	0.15	0.78	0.07	0	0	0	1	0.12	0.46
440	0.98	0.018	0.0017	0	0	0	0	0.2	0.46
441	0	0.7	0	0.3	0	0	1	0.12	0.46
442	0	1	0	0	0	0	1	0.12	0.46
443	0	1	0	0	0	0	1	0.12	0.46
444	0.059	0.89	0.055	0	0	0	1	0.12	0.46
445	0.33	0.63	0.038	0	0	0	1	0.12	0.46
446	0.029	0.9	0.074	0	0	0	1	0.12	0.46
447	0.64	0.36	0	0	0	0	0	0.2	0.46
448	0.56	0.35	0.092	0	0	0	0	0.2	0.46
449	0	0	0	0	0	1	5	0.093	0.051
450	0.1	0.86	0.034	0	0	0	1	0.12	0.46
451	0	0.79	0	0.21	0	0	1	0.12	0.46
452	0	0	0	0	1	5.5e-05	4	0.11	0
453	0	0.79	0	0.21	0	0	1	0.12	0.46
454	1	0	0	0	0	0	0	0.2	0.46
455	0.99	0.0033	0.0019	0	0	0	0	0.2	0.46
456	0	0.79	0	0.21	0	0	1	0.12	0.46
457	1	7.2e-05	0	0	0	0	0	0.2	0.46
458	0.85	0.14	0.0081	0	0	0	0	0.2	0.46
459	0	0.79	0	0.21	0	0	1	0.12	0.46
460	1	0	0	0	0	0	0	0.2	0.46
461	0.86	0.1	0.038	0	0	0	0	0.2	0.46
462	0	0.79	0	0.21	0	0	1	0.12	0.46
463	0.95	0.054	7.5e-05	0	0	0	0	0.2	0.46
464	1	4.9e-05	0	0	0	0	0	0.2	0.46
465	0	0	0	0	1	0.00096	4	0.11	0
466	0.99	0.0063	0	0	0	0	0	0.2	0.46
467	1	0.0019	0	0	0	0	0	0.2	0.46
468	0.79	0.21	0	0	0	0	0	0.2	0.46
469	1	0	0	0	0	0	0	0.2	0.46
470	1	0.0004	0	0	0	0	0	0.2	0.46
471	0	0.58	0.048	0.37	0	0	1	0.12	0.46
472	0	0.51	0.17	0.32	0	0	1	0.12	0.46
473	0.026	0.97	0	0	0	0	1	0.12	0.46
474	0	0.79	0	0.21	0	0	1	0.12	0.46
475	0	0.79	0	0.21	0	0	1	0.12	0.46
476	4.8e-06	0.79	0	0.21	0	0	1	0.12	0.46
477	0.024	0.79	0.19	0	0	0	1	0.12	0.46
478	0.32	0.65	0.036	0	0	0	1	0.12	0.46
479	0.0018	1	0	0	0	0	1	0.12	0.46
480	0	0.79	0	0.21	0	0	1	0.12	0.46
481	0	0.79	0	0.21	0	0	1	0.12	0.46
482	0	0.79	0	0.21	0	0	1	0.12	0.46
483	0.36	0.61	0.032	0	0	0	1	0.12	0.46
484	0.091	0.91	0	0	0	0	1	0.12	0.46
485	0.0051	0.99	2.1e-06	0	0	0	1	0.12	0.46
486	0.53	0.47	7e-05	0	0	0	0	0.2	0.46
487	0.094	0.91	0	0	0	0	1	0.12	0.46
488	0	1	0	0	0	0	1	0.12	0.46
489	0.0058	0.99	0	0	0	0	1	0.12	0.46
490	0	0	0	0	1	0.0011	4	0.11	0
491	0.33	0.67	2.7e-05	0	0	0	1	0.12	0.46
492	0	0	0	1	0	0	3	0	0.46
493	0.11	0.89	4.1e-05	0	0	0	1	0.12	0.46
494	0.00068	1	0	0	0	0	1	0.12	0.46
495	0	0	0	0	1	0	4	0.11	0
496	0	1	0	0	0	0	1	0.12	0.46
497	0.089	0.91	2e-06	0	0	0	1	0.12	0.46
498	0	1	0	0	0	0	1	0.12	0.46
