SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.46
33	0	0.0031	0	0	0	0	0	0	0.0033	0.0036	0	0.0033	0	0	0	0	0	0.49	0.49	17	0.12	0.46
34	0	0.012	0	0	0	0	0	0	0.0014	0.0015	0	0.0014	0	0	1.3e-06	0	0	0.49	0.49	17	0.12	0.46
35	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.013	0.46
36	0	0.0018	0	0	0	0	0	0	1.3e-05	1.4e-05	0	1.3e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
37	0	0	0	0.99	0	0	0	0	0	0	0.0068	0	0	0	0	0	0	0	0	3	0	0.46
38	0	0	0	1	0	0	0	0	0	0	0.00065	0	0	0	0	0	0	0	0	3	0	0.46
39	0	0.0049	0	0	0	0	0	0	0.1	0.11	0	0.1	0	0	4.5e-06	0	0	0.34	0.34	17	0.12	0.46
40	0	0	0	0	3.7e-06	0	0	0	0	0	0	0	0.23	0	0	0	0	0.38	0.38	17	0.12	0.46
41	0	0.002	0	0	0	0	0	0	0.055	0.06	0	0.055	0	0	0	0	0	0.41	0.41	17	0.12	0.46
42	0	0.0064	0	0	0	0	0	0	0.073	0.08	0	0.073	0	0	0	0	0	0.38	0.38	17	0.12	0.46
43	0	0.22	0	0	0	0.00049	0	0.00028	0.049	0.054	0	0.049	0	0	0.014	0	0	0.31	0.31	17	0.12	0.46
44	0	0.093	0	0	0	0.00017	0	0.0001	0.14	0.15	0	0.14	0	0	0.019	0	0	0.23	0.23	17	0.12	0.46
45	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0.44	0.44	17	0.12	0.46
46	0	0	0	0.6	0	0	0	0	0	0	0.00011	0	0	0	0	0	0	0.2	0.2	3	0	0.46
47	0	0.05	0.0072	0	0	0.031	0	0.018	0.055	0.061	0	0.055	0	0	0.017	0	0	0.35	0.35	17	0.12	0.46
48	0	0.0013	0	0	0	0	0	0	3.8e-05	4.2e-05	0	3.8e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
49	0	8.6e-06	0	0	0	0	0	0	0.25	0.27	0	0.25	0	0	0	0	0	0.11	0.11	9	0.2	0.46
50	0	0	0	0.99	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	3	0	0.46
51	0	0.011	0	0	0	1.2e-05	0	6e-06	0.083	0.091	0	0.083	0	0	0.00013	0	0	0.37	0.37	17	0.12	0.46
52	0	0	0	0	0.00014	0	0	0	0	0	0	0	0.095	0	0	0	0	0.45	0.45	17	0.12	0.46
53	0	0.019	0	0	0	0	0	0	0.26	0.28	0	0.26	0	0	0.00027	0	0	0.091	0.091	9	0.2	0.46
54	0	0.054	0.00093	0	0	0.0095	0	0.0055	0.085	0.094	0	0.085	0	0	0.013	0	0	0.33	0.33	17	0.12	0.46
55	0	0.051	0.0002	0	0	0.0038	0	0.0022	0.075	0.083	0	0.075	0	0	0.0066	0	0	0.35	0.35	17	0.12	0.46
56	0	0.016	0	0	0	0	0	0	1.9e-06	2.2e-06	0	1.9e-06	0	0	0	0	0	0.49	0.49	17	0.12	0.46
57	0	0.025	0.026	0	0	0.0092	0	0.0053	0.052	0.058	0	0.052	0	0	0.00015	0	0	0.39	0.39	17	0.12	0.46
58	0	0.018	0	0	0	3.5e-05	0	2e-05	0.081	0.089	0	0.081	0	0	0.0003	0	0	0.37	0.37	17	0.12	0.46
59	0	0.0055	0	0	0	0	0	0	0.13	0.14	0	0.13	0	0	3.4e-06	0	0	0.3	0.3	17	0.12	0.46
60	0	0	0	0.99	0	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	3	0	0.46
61	0	0.018	0	0	0	4.9e-06	0	2.2e-06	0.051	0.056	0	0.051	0	0	0.00017	0	0	0.41	0.41	17	0.12	0.46
62	0	0.02	0.0003	0	0	0.0015	0	0.00086	0.026	0.029	9.3e-05	0.026	0	1.6e-06	0.00069	3.6e-05	0	0.45	0.45	17	0.12	0.46
63	0	0.023	9.2e-05	0	0	0.0012	0	0.00068	0.00064	0.0007	0.011	0.00064	0	0	2.4e-05	0	0	0.48	0.48	17	0.12	0.46
64	0	0.0022	0	0	0	0	0	0	1.6e-05	1.7e-05	0	1.6e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
65	0	0.01	0	0	0	0	0	0	0.015	0.017	0	0.015	0	0	4.2e-06	0	0	0.47	0.47	17	0.12	0.46
66	0	0.0095	0	0	0	0	0	0	2.8e-05	3.1e-05	0	2.8e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
67	0	0	0	0.96	0	0	0	0	0	0	0.038	0	0	4.6e-05	0	6e-06	0	0	0	3	0	0.46
68	0	0.003	0	0	0	0	0	0	0.02	0.022	0	0.02	0	0	0	0	0	0.47	0.47	17	0.12	0.46
69	0	0	0	0	0	0	0	0	0.31	0.34	0	0.31	0	0	0	0	0	0.017	0.017	9	0.2	0.46
70	0	0.023	5.7e-05	0	0	0.00088	0	0.00051	0.033	0.037	0	0.033	0	0	0.0011	0	0	0.44	0.44	17	0.12	0.46
71	0	0.00078	0	0	0	0	0	0	1.3e-05	1.4e-05	0	1.3e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
72	0	1.7e-05	0	0	0	0	0	0	2.7e-05	3e-05	0	2.7e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
73	0	0.0025	0	0	0	0	0	0	0.11	0.13	0	0.11	0	0	0	0	0	0.32	0.32	17	0.12	0.46
74	0	0	0	0	2e-05	0	0	0	0	0	0	0	0.19	0	0	0	0	0.41	0.41	17	0.12	0.46
75	0	0.00058	0	0	0	0	0	0	6e-05	6.6e-05	0	6e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
76	0	0.012	0	0	0	0	0	0	0.00049	0.00054	0	0.00049	0	0	0	0	0	0.49	0.49	17	0.12	0.46
77	0	0.011	0	0	0	2.7e-06	0	1.6e-06	0.082	0.091	0	0.082	0	0	6.2e-05	0	0	0.37	0.37	17	0.12	0.46
78	0	0.014	0	0	0	0	0	0	0.012	0.013	0	0.012	0	0	9.4e-06	0	0	0.48	0.48	17	0.12	0.46
79	0	3.4e-06	0	0	0	0	0	0	0.0039	0.0043	0	0.0039	0	0	0	0	0	0.49	0.49	17	0.12	0.46
80	0	0.072	0	0	0	0	0	0	0.047	0.052	0	0.047	0	0	1.2e-05	0	0	0.39	0.39	17	0.12	0.46
81	0	0.0011	0	0	0	0	0	0	0.27	0.3	0	0.27	0	0	0	0	0	0.078	0.078	9	0.2	0.46
82	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0.014	1	0.12	0.54
83	0	0.018	0	0	0	0	0	0	0.0019	0.0021	0	0.0019	0	0	0	0	0	0.49	0.49	17	0.12	0.46
84	0	0.00011	0	0	0	0	0	0	0.11	0.12	0	0.11	0	0	0	0	0	0.33	0.33	17	0.12	0.46
85	0	0.0013	0	0	0	0	0	0	0.15	0.16	0	0.15	0	0	0	0	0	0.27	0.27	17	0.12	0.46
86	0	0.036	0.019	0	0	0.01	0	0.0058	0.023	0.025	0	0.023	0	0	0.0031	0	0	0.43	0.43	17	0.12	0.46
87	0	0	0	0.99	0	0	0	0	0	0	0.0092	0	0	0	0	0	0	0	0	3	0	0.46
88	0	0.022	0	0	0	9e-05	0	5.1e-05	0.0063	0.0069	0	0.0063	0	0	8.2e-05	0	0	0.48	0.48	17	0.12	0.46
89	0	0.0015	0.012	0	0	0.14	0	0.083	0.019	0.021	0	0.019	0	0	0.004	0	0	0.35	0.35	17	0.12	0.46
90	0	0.013	0	0	0	4.5e-05	0	2.6e-05	0.0014	0.0015	4.5e-05	0.0014	0	0	6.9e-06	0	0	0.49	0.49	17	0.12	0.46
91	0	0	0	1	0	0	0	0	0	0	0.00067	0	0	0	0	0	0	0	0	3	0	0.46
92	0	0	0	0	7.5e-05	0	0	0	0	0	0	0	0.13	0	0	0	0	0.43	0.43	17	0.12	0.46
93	0	0.013	0	0	0	0	0	0	8e-05	8.8e-05	0	8e-05	0	0	0	0	0	0.49	0.49	17	0.12	0.46
94	0	0	0	1	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	3	0	0.46
95	0	0	0	1	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0	3	0	0.46
96	1e-05	0.021	0.017	0	0	0.017	0	0.01	0.16	0.18	0	0.16	0	0	0.019	0	0	0.21	0.21	17	0.12	0.46
97	0	0.11	0.033	0	0	0.026	0	0.015	0.046	0.05	0	0.046	0	0	0.027	0	0	0.32	0.32	17	0.12	0.46
98	0	0	0	0.98	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	3	0	0.46
99	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0.13	0.13	12	0.11	0
100	0	0.00013	0	0	0	0	0	0	0.21	0.23	0	0.21	0	0	0	0	0	0.18	0.18	9	0.2	0.46
101	0	0	0	0.97	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	3	0	0.46
102	0	0.056	0.028	0	0	0.022	0	0.013	0.072	0.08	0	0.072	0	0	0.016	0	0	0.32	0.32	17	0.12	0.46
103	0	0.025	0.01	0	0	0.015	0	0.0089	0.056	0.061	0	0.056	0	0	0.0052	0	0	0.38	0.38	17	0.12	0.46
104	0	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0.48	17	0.12	0.46
105	0	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	17	0.12	0.46
106	0	0.16	0	0	0	3.2e-06	0	1.8e-06	0.0011	0.0012	0.0048	0.0011	0	4.3e-06	0	0.0017	0	0.42	0.42	17	0.12	0.46
107	0	0	0	0	0	0	0	0	0.32	0.36	0	0.32	0.0007	0	0	0	0	0	0	9	0.2	0.46
108	0	0.03	0	0	0	0	0	0	1.6e-05	1.8e-05	0	1.6e-05	0	0	0	0	0	0.48	0.48	17	0.12	0.46
109	0	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	17	0.12	0.46
110	0	0.085	3.7e-06	0	0	0.0009	0	0.00052	0.056	0.062	0	0.056	0	0	0.0048	0	0	0.37	0.37	17	0.12	0.46
111	0	0.026	0	0	0	3.6e-06	0	2.1e-06	0.069	0.076	0	0.069	0	0	0.00015	0	0	0.38	0.38	17	0.12	0.46
112	0	0.015	0	0	0	0	0	0	0.0044	0.0049	0	0.0044	0	0	4.3e-06	0	0	0.49	0.49	17	0.12	0.46
113	0	0.019	0	0	0	3.1e-05	0	1.8e-05	0.038	0.042	0	0.038	0	0	0.00011	0	0	0.43	0.43	17	0.12	0.46
114	0	0.0017	0	0.53	0	0	0	0	0.00032	0.00036	0.059	0.00032	0	0.00028	0	0.00081	4.5e-06	0.2	0.2	3	0	0.46
115	0	0.012	0	0	0	0	0	0	0.087	0.096	0	0.087	0	0	1.9e-05	0	0	0.36	0.36	17	0.12	0.46
116	0	9.8e-05	0	0	0	0	0	0	0.29	0.33	0	0.29	0	0	0	0	0	0.042	0.042	9	0.2	0.46
117	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.013	0.46
118	0	0.0013	0	0	0	0	0	0	3.2e-06	3.6e-06	0	3.2e-06	0	0	0	4.5e-06	0	0.5	0.5	17	0.12	0.46
119	0	0	0	0	0.00041	0	0	0	0	0	0	0	0.24	0	0	0	0	0.38	0.38	17	0.12	0.46
120	0	9.1e-05	0	0	0	0	0	0	0.00057	0.00063	0	0.00057	0	2.9e-05	0	0.00011	2.3e-05	0.5	0.5	17	0.12	0.46
121	0	2.4e-06	0	0	0	0	0	0	0.32	0.36	0	0.32	0	0	0	0	0	0.0002	0.0002	9	0.2	0.46
122	0	0.01	0	0	0	0	0	0	0.046	0.051	0	0.046	0	0	0	0	0	0.42	0.42	17	0.12	0.46
123	0	0.12	0.039	0	0	0.11	0	0.066	0.0031	0.0034	0.015	0.0031	0	3.2e-05	0.002	0.0019	0	0.32	0.32	17	0.12	0.46
124	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.11	0
125	0	0.054	1.9e-05	0	0	0.0011	0	0.00063	0.0095	0.01	0	0.0095	0	0	0.00038	0	0	0.46	0.46	17	0.12	0.46
126	0	0	0	0.97	0	0	2.5e-06	0	0	0	0.025	0	0	0	0	0	0	0	0	3	0	0.46
127	0	0.033	0	0	0	0	0	0	0.00011	0.00013	0	0.00011	0	0	0	0	0	0.48	0.48	17	0.12	0.46
128	0	0.0094	0	0	0	0	0	0	0	0	0	0	0	8.8e-06	0	0.0034	0	0.49	0.49	17	0.12	0.46
129	0	0	0	0.96	0	0	0	0	0	0	0.044	0	0	2.1e-06	0	4.2e-06	0	3.8e-06	3.8e-06	3	0	0.46
130	0	5.3e-05	0	0	0	0	0	0	0	0	0	0	0	0.00045	0	0.0061	0	0.5	0.5	17	0.12	0.46
131	0	0.012	0	0	0	0	0	0	1e-05	1.1e-05	0	1e-05	0	4.5e-06	0	0.0013	0	0.49	0.49	17	0.12	0.46
132	0	0.01	0	0	0	0	0	0	0.00013	0.00014	0	0.00013	0	0.0013	0	0.0099	0	0.49	0.49	17	0.12	0.46
133	0	0	0	0	0.0068	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	12	0.11	0
134	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.88
135	0	0.017	0	0	0	0	0	0	0.0056	0.0062	0	0.0056	0	0	0	0	0	0.48	0.48	17	0.12	0.46
136	0	0.0099	0	0	0	0	0	0	0.012	0.013	0	0.012	0	0.00011	0	0.00076	4.7e-05	0.48	0.48	17	0.12	0.46
137	0	0.021	0	0	0	0	0	0	0.0016	0.0018	0	0.0016	0	0	0	0	0	0.49	0.49	17	0.12	0.46
138	0	0.00033	0	0	0	0	0	0	0.22	0.24	0	0.22	0	0	0	0	0	0.16	0.16	9	0.2	0.46
139	0	0.034	4.4e-05	0	0	0.00051	0	0.0003	0.016	0.018	0	0.016	0	0	0.00027	0	0	0.46	0.46	17	0.12	0.46
140	0	0.00091	0	0	0	0	0	0	2.5e-06	2.7e-06	0	2.5e-06	0	0	0	3.7e-05	0	0.5	0.5	17	0.12	0.46
141	0	0.00058	0	0	0	0	0	0	6.1e-05	6.8e-05	0	6.1e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
142	0	0	0	0	0.007	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	12	0.11	0
143	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.88
144	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	1.9e-06	0	0.0006	0	0.5	0.5	17	0.12	0.46
145	0	0	0.00021	0	0	1.6e-05	0	9.5e-06	0	0	1	0	0	0	0	0	0	0	0	10	0.013	0.46
146	0	0.0018	0	0	0	0	0	0	4.9e-05	5.4e-05	0	4.9e-05	0	3.6e-05	0	0.00098	0	0.5	0.5	17	0.12	0.46
147	0	0.0067	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0.5	0.5	17	0.12	0.46
148	0	0	0	0.01	0	0	0.99	0	0	0	0.0004	0	0	0	0	0	0	0	0	6	0	0.88
149	0	0.037	0.00092	0	0	0.0073	0	0.0042	0.12	0.13	0	0.12	0	0	0.014	0	0	0.28	0.28	17	0.12	0.46
150	0	0	0.026	0	0	0.27	0	0.16	0	0	0.54	0	0	0	0	0	0	0	0	10	0.013	0.46
151	0	0.003	0	0	0	0	0	0	2.3e-05	2.5e-05	0	2.3e-05	0	0	0	0	0	0.5	0.5	17	0.12	0.46
152	0	0.00069	0	0	0	0	0	0	0	0	0	0	0	0.00024	0	0.15	0	0.42	0.42	17	0.12	0.46
153	0	0.053	5.9e-06	0	0	0.00058	0	0.00033	0.0086	0.0095	0	0.0086	0	0	0.00026	0	0	0.46	0.46	17	0.12	0.46
154	0	0.0025	0	0	0	0	0	0	0.16	0.17	0	0.16	0	0	0	0	0	0.26	0.26	17	0.12	0.46
155	0	0.033	0	0	0	0	0	0	0.18	0.2	0	0.18	0	0	0.00077	0	0	0.21	0.21	17	0.12	0.46
156	0	4.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019	0	0.5	0.5	17	0.12	0.46
157	0	0.00079	0	0	0	0	0	0	0.31	0.35	0	0.31	0	0	0.00068	0	0	0.012	0.012	9	0.2	0.46
158	0	0.011	0	0	0	2e-06	0	1.1e-06	0.14	0.16	0	0.14	0	4e-05	8.6e-05	0.00018	0.00077	0.27	0.27	17	0.12	0.46
159	0	0.012	0	0	0	0	0	0	0.0036	0.004	0	0.0036	0	0	0	0	0	0.49	0.49	17	0.12	0.46
160	0	0.012	0	0	0	0	0	0	0.013	0.014	0	0.013	0	5.5e-05	0	0.0007	2.1e-05	0.47	0.47	17	0.12	0.46
161	0	1.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	0.5	0.5	17	0.12	0.46
162	0	0.0031	0	0	0	0	0	0	0.0005	0.00055	0	0.0005	0	0	0	0	0	0.5	0.5	17	0.12	0.46
163	0	0	0	0.99	0	0	0	0	0	0	0.0086	0	0	0	0	0	0	0	0	3	0	0.46
164	0	0	0	1	0	0	0	0	0	0	0.00053	0	0	0	0	0	0	0	0	3	0	0.46
165	0	0.0005	0.61	0	0	0.012	0	0.007	5.2e-05	5.8e-05	0	5.2e-05	0	0	0	0	0	0.18	0.18	2	0.12	0.94
166	0	0.013	0	0	0	0	0	0	0.0023	0.0025	0	0.0023	0	0.0002	0	0.0022	4.3e-06	0.49	0.49	17	0.12	0.46
167	0	0	0	0.97	0	0	0	0	0	0	0.029	0	0	0	0	0	0	0	0	3	0	0.46
168	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5.7e-06	0	0	0	13	0.08	0.31
169	0	0.00094	0	0	0	0	0	0	0.32	0.35	0	0.32	0	0	0.00025	0	0	0.0089	0.0089	9	0.2	0.46
170	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	0.0084	0	0.35	0	0.32	0.32	15	0.08	0.41
171	0	0.012	0	0	0	0	0	0	0.00096	0.0011	0	0.00096	0	0	0	0	0	0.49	0.49	17	0.12	0.46
172	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.88
173	0	0.025	0	0	0	1.9e-05	0	1.1e-05	0.031	0.034	0	0.031	0	0	0.00011	0	0	0.44	0.44	17	0.12	0.46
174	0	0	2.2e-06	0.16	0	0	0.83	0	0	0	0.0088	0	0	0	0	0	0	0	0	6	0	0.88
175	0	0.085	2.6e-06	0	0	0.00076	0	0.00044	0.011	0.012	0	0.011	0	0	0.00074	0	0	0.44	0.44	17	0.12	0.46
176	0	4.1e-05	0	0	0	0	0	0	0.32	0.36	0	0.32	0	0	3.4e-06	0	0	0.00084	0.00084	9	0.2	0.46
177	0	0	0	0	0	0	0	0	0	0	0.0084	0	0.79	0	0	0	0	0.1	0.1	12	0.11	0
178	0	0.071	0.0007	0	0	0.015	0	0.0088	0.094	0.1	0	0.094	0	0	0.031	0	0	0.29	0.29	17	0.12	0.46
179	0	0	0	1	0	0	0	0	0	0	0.0029	0	0	0	0	0	0	0	0	3	0	0.46
180	0	0.041	0	0	0	0	0	0	0.035	0.038	0	0.035	0	0	3.5e-05	0	0	0.43	0.43	17	0.12	0.46
181	0	0.018	0	0	0	7.9e-06	0	4.5e-06	0.0023	0.0026	0	0.0023	0	0.00034	3.2e-06	0.0023	6.4e-06	0.49	0.49	17	0.12	0.46
182	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1e-06	0	0.5	0.5	17	0.12	0.46
183	0	0.0046	0	0	0	0	0	0	0.14	0.16	0	0.14	0	0	0	0	0	0.27	0.27	17	0.12	0.46
184	0	0.056	0	0	0	0	0	0	0.02	0.022	0	0.02	0	0	2.5e-05	0	0	0.44	0.44	17	0.12	0.46
185	0	0.046	1.7e-05	0	0	0.001	0	0.00058	0.069	0.076	0	0.069	0	0	0.0032	0	0	0.37	0.37	17	0.12	0.46
186	0	0.00025	0	0.91	0	9.8e-06	0	5.7e-06	3.5e-06	3.8e-06	0.084	3.5e-06	0	9.9e-06	0	9.5e-05	0	0.0031	0.0031	3	0	0.46
187	0	0	0	0	1.3e-05	0	0	0	0	0	0	0	0.089	0	0	0	0	0.46	0.46	17	0.12	0.46
188	0	0.00015	0	0	0	0	0	0	4e-05	4.4e-05	0	4e-05	0	3.8e-05	0	0.00034	0	0.5	0.5	17	0.12	0.46
189	0	0.0047	0	0	0	0	0	0	0.23	0.26	0	0.23	0	0	1.9e-05	0	0	0.13	0.13	9	0.2	0.46
190	0	0.037	0.015	0	0	0.035	0	0.02	0.033	0.036	4.3e-05	0.033	0	0	0.0086	0	0	0.39	0.39	17	0.12	0.46
191	0	0.004	0	0	0	0	0	0	0.00011	0.00012	0	0.00011	0	0.00046	0	0.0045	0	0.5	0.5	17	0.12	0.46
192	0	0.022	0	0	0	0	0	0	0.0012	0.0013	0	0.0012	0	3.6e-06	0	0.00045	0	0.49	0.49	17	0.12	0.46
193	0	0.0012	0	0	0	0	0	0	1e-05	1.1e-05	0	1e-05	0	0.029	0	0.05	0	0.46	0.46	17	0.12	0.46
194	0	6.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0.5	0.5	17	0.12	0.46
195	0	0.0061	3.7e-06	0	0	0	0	0	0.14	0.15	0	0.14	0	0	2.4e-05	0	0	0.28	0.28	17	0.12	0.46
196	0	0.093	2.7e-05	0	0	0.0017	0	0.00099	0.039	0.043	0	0.039	0	0	0.0043	2.6e-05	0	0.39	0.39	17	0.12	0.46
197	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6e-06	0	0.45	0.45	17	0.12	0.46
198	0	0.15	0.00015	0	0	0.024	0	0.014	0.078	0.086	0	0.078	0	0	0.12	0	0	0.22	0.22	17	0.12	0.46
199	0	0.0013	4.5e-05	0	0	0	0	0	0.037	0.041	0	0.037	0	0	0	0	0	0.44	0.44	17	0.12	0.46
200	0	0.032	0	0	0	0	0	0	0.28	0.3	0	0.28	0	0	0.0062	0	0	0.053	0.053	9	0.2	0.46
201	0	0	0	1	0	0	0	0	0	0	4.5e-06	0	0	0	0	0	0	0	0	3	0	0.46
202	0	0.078	0	0	0	0	0	0	0.044	0.048	0	0.044	0	0	4.1e-06	0	0	0.39	0.39	17	0.12	0.46
203	0	0.0011	0	0	0	0	0	0	0.23	0.25	0	0.23	0	0	0	0	0	0.15	0.15	9	0.2	0.46
204	0	0.031	3.7e-06	0	0	0.00025	0	0.00015	0.11	0.12	0	0.11	0	0	0.0022	0	0	0.31	0.31	17	0.12	0.46
205	0	0	0	0.99	0	0	0	0	0	0	0.0089	0	0	0	0	0	0	0	0	3	0	0.46
206	0	0.00011	0	0.91	0	0	0	0	0	0	0.087	0	0	6.5e-06	0	5.5e-05	0	0.0019	0.0019	3	0	0.46
207	0	0.1	0	0	0	5e-05	0	2.9e-05	0.19	0.21	0	0.19	0	0	0.15	0	0	0.072	0.072	9	0.2	0.46
