SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
39	0.33	0.0048	0	0	0.17	0	0.33	0.16	0	0	4.4e-06	0	0	0	0	0	0.12	0.46
40	0.38	0	0	0	0	0	0.38	0	3.7e-06	0	0	0	0	0.23	0	0	0.12	0.46
41	0.41	0.002	0	0	0.09	0	0.41	0.082	0	0	0	0	0	0	0	0	0.12	0.46
42	0.38	0.0064	0	0	0.12	0	0.38	0.11	0	0	0	0	0	0	0	0	0.12	0.46
43	0.31	0.22	0.00078	0	0.081	0	0.31	0.074	0	0	0.014	0	0	0	0	0	0.12	0.46
44	0.23	0.092	0.00028	0	0.22	0	0.23	0.2	0	0	0.019	0	0	0	0	0	0.12	0.46
45	0.44	0	0	0	0	0	0.44	0	0	0	0	0	0	0.13	0	0	0.12	0.46
46	0.19	0	0	0	0	0	0.19	0	0	0	0	0	0.00011	0	0.61	14	0	0.46
47	0.35	0.049	0.049	0	0.091	0.0038	0.35	0.082	0	0	0.017	0.0038	0	0	0	0	0.12	0.46
48	0.5	0.0013	0	0	6.3e-05	0	0.5	5.8e-05	0	0	0	0	0	0	0	0	0.12	0.46
49	0.11	8.4e-06	0	0	0.41	0	0.11	0.37	0	0	0	0	0	0	0	4	0.2	0.46
50	0	0	0	0	0	0	0	0	0	0	0	0	0.0096	0	0.99	14	0	0.46
51	0.36	0.011	1.9e-05	0	0.14	0	0.36	0.12	0	0	0.00013	0	0	0	0	0	0.12	0.46
52	0.45	0	0	0	0	0	0.45	0	0.00014	0	0	0	0	0.095	0	0	0.12	0.46
53	0.089	0.019	0	0	0.42	0	0.089	0.38	0	0	0.00027	0	0	0	0	4	0.2	0.46
54	0.33	0.053	0.015	0	0.14	0.00049	0.33	0.13	0	0	0.013	0.00049	0	0	0	0	0.12	0.46
55	0.35	0.051	0.006	0	0.12	0.00011	0.35	0.11	0	0	0.0065	0.00011	0	0	0	0	0.12	0.46
56	0.49	0.016	0	0	3.2e-06	0	0.49	2.9e-06	0	0	0	0	0	0	0	0	0.12	0.46
57	0.38	0.025	0.015	0	0.086	0.014	0.38	0.078	0	0	0.00015	0.014	0	0	0	0	0.12	0.46
58	0.36	0.018	5.6e-05	0	0.13	0	0.36	0.12	0	0	0.0003	0	0	0	0	0	0.12	0.46
59	0.3	0.0054	0	0	0.21	0	0.3	0.19	0	0	3.4e-06	0	0	0	0	0	0.12	0.46
60	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0	0.99	14	0	0.46
61	0.41	0.018	7.8e-06	0	0.083	0	0.41	0.076	0	0	0.00017	0	0	0	0	0	0.12	0.46
62	0.45	0.02	0.0024	0	0.043	0.00016	0.45	0.039	0	1.7e-05	0.00068	0.00016	9.3e-05	0	0	0	0.12	0.46
63	0.48	0.023	0.0019	0	0.0011	4.8e-05	0.48	0.00096	0	0	2.4e-05	4.8e-05	0.011	0	0	0	0.12	0.46
64	0.5	0.0022	0	0	2.6e-05	0	0.5	2.4e-05	0	0	0	0	0	0	0	0	0.12	0.46
65	0.47	0.01	0	0	0.025	0	0.47	0.023	0	0	4.2e-06	0	0	0	0	0	0.12	0.46
66	0.5	0.0094	0	0	4.6e-05	0	0.5	4.2e-05	0	0	0	0	0	0	0	0	0.12	0.46
67	0	0	0	0	0	0	0	0	0	3.7e-05	0	0	0.037	0	0.96	14	0	0.46
68	0.47	0.003	0	0	0.033	0	0.47	0.03	0	0	0	0	0	0	0	0	0.12	0.46
69	0.017	0	0	0	0.51	0	0.017	0.46	0	0	0	0	0	0	0	4	0.2	0.46
70	0.43	0.023	0.0014	0	0.055	3e-05	0.43	0.05	0	0	0.0011	3e-05	0	0	0	0	0.12	0.46
71	0.5	0.00077	0	0	2.1e-05	0	0.5	1.9e-05	0	0	0	0	0	0	0	0	0.12	0.46
72	0.5	1.7e-05	0	0	4.5e-05	0	0.5	4.1e-05	0	0	0	0	0	0	0	0	0.12	0.46
73	0.32	0.0025	0	0	0.19	0	0.32	0.17	0	0	0	0	0	0	0	0	0.12	0.46
74	0.41	0	0	0	0	0	0.41	0	2e-05	0	0	0	0	0.19	0	0	0.12	0.46
75	0.5	0.00058	0	0	9.9e-05	0	0.5	9e-05	0	0	0	0	0	0	0	0	0.12	0.46
76	0.49	0.012	0	0	0.00082	0	0.49	0.00074	0	0	0	0	0	0	0	0	0.12	0.46
77	0.37	0.011	4.3e-06	0	0.14	0	0.37	0.12	0	0	6.1e-05	0	0	0	0	0	0.12	0.46
78	0.47	0.014	0	0	0.019	0	0.47	0.017	0	0	9.3e-06	0	0	0	0	0	0.12	0.46
79	0.49	3.4e-06	0	0	0.0064	0	0.49	0.0058	0	0	0	0	0	0	0	0	0.12	0.46
80	0.39	0.071	0	0	0.078	0	0.39	0.071	0	0	1.2e-05	0	0	0	0	0	0.12	0.46
81	0.077	0.0011	0	0	0.44	0	0.077	0.4	0	0	0	0	0	0	0	4	0.2	0.46
82	0.014	0.97	0	0	0	0	0.014	0	0	0	0	0	0	0	0	1	0.12	0.54
83	0.49	0.017	0	0	0.0031	0	0.49	0.0028	0	0	0	0	0	0	0	0	0.12	0.46
84	0.33	0.00011	0	0	0.18	0	0.33	0.16	0	0	0	0	0	0	0	0	0.12	0.46
85	0.27	0.0013	0	0	0.24	0	0.27	0.22	0	0	0	0	0	0	0	0	0.12	0.46
86	0.43	0.035	0.016	0	0.038	0.01	0.43	0.034	0	0	0.003	0.01	0	0	0	0	0.12	0.46
87	0	0	0	0	0	0	0	0	0	0	0	0	0.0088	0	0.99	14	0	0.46
88	0.48	0.022	0.00014	0	0.01	0	0.48	0.0094	0	0	8.1e-05	0	0	0	0	0	0.12	0.46
89	0.35	0.0015	0.23	0	0.032	0.0065	0.35	0.029	0	0	0.004	0.0065	0	0	0	0	0.12	0.46
90	0.49	0.013	7.3e-05	0	0.0022	0	0.49	0.002	0	0	6.8e-06	0	4.5e-05	0	0	0	0.12	0.46
91	0	0	0	0	0	0	0	0	0	0	0	0	0.00065	0	1	14	0	0.46
92	0.43	0	0	0	0	0	0.43	0	7.5e-05	0	0	0	0	0.13	0	0	0.12	0.46
93	0.49	0.013	0	0	0.00013	0	0.49	0.00012	0	0	0	0	0	0	0	0	0.12	0.46
94	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	1	14	0	0.46
95	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	1	14	0	0.46
96	0.2	0.021	0.028	9.9e-06	0.26	0.0088	0.2	0.24	0	0	0.019	0.0088	0	0	0	4	0.2	0.46
97	0.32	0.11	0.041	0	0.075	0.017	0.32	0.068	0	0	0.026	0.017	0	0	0	0	0.12	0.46
98	0	0	0	0	0	0	0	0	0	0	0	0	0.022	0	0.98	14	0	0.46
99	0.13	0	0	0	0	0	0.13	0	0	0	0	0	0	0.74	0	13	0.11	0
100	0.18	0.00013	0	0	0.34	0	0.18	0.31	0	0	0	0	0	0	0	4	0.2	0.46
101	0	0	0	0	0	0	0	0	0	0	0	0	0.027	0	0.97	14	0	0.46
102	0.32	0.055	0.035	0	0.12	0.015	0.32	0.11	0	0	0.015	0.015	0	0	0	0	0.12	0.46
103	0.38	0.025	0.024	0	0.092	0.0053	0.38	0.083	0	0	0.0052	0.0053	0	0	0	0	0.12	0.46
104	0.48	0.032	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0.12	0.46
105	0.5	3.9e-05	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.12	0.46
106	0.42	0.16	5e-06	0	0.0019	0	0.42	0.0017	0	0.00022	0	0	0.0048	0	0	0	0.12	0.46
107	0	0	0	0	0.52	0	0	0.48	0	0	0	0	0	0.00068	0	4	0.2	0.46
108	0.48	0.03	0	0	2.7e-05	0	0.48	2.4e-05	0	0	0	0	0	0	0	0	0.12	0.46
109	0.5	0.00024	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.12	0.46
110	0.37	0.084	0.0014	0	0.092	1.9e-06	0.37	0.084	0	0	0.0048	1.9e-06	0	0	0	0	0.12	0.46
111	0.38	0.025	5.7e-06	0	0.11	0	0.38	0.1	0	0	0.00015	0	0	0	0	0	0.12	0.46
112	0.49	0.015	0	0	0.0073	0	0.49	0.0067	0	0	4.3e-06	0	0	0	0	0	0.12	0.46
113	0.43	0.019	5e-05	0	0.063	0	0.43	0.057	0	0	0.00011	0	0	0	0	0	0.12	0.46
114	0.2	0.0016	0	0	0.00052	0	0.2	0.00047	0	0.00096	0	0	0.058	0	0.54	14	0	0.46
115	0.36	0.012	0	0	0.14	0	0.36	0.13	0	0	1.9e-05	0	0	0	0	0	0.12	0.46
116	0.042	9.6e-05	0	0	0.48	0	0.042	0.44	0	0	0	0	0	0	0	4	0.2	0.46
117	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.013	0.46
118	0.5	0.0013	0	0	5.4e-06	0	0.5	4.9e-06	0	0	0	0	0	0	0	0	0.12	0.46
119	0.38	0	0	0	0	0	0.38	0	0.00041	0	0	0	0	0.24	0	0	0.12	0.46
120	0.5	9.1e-05	0	0	0.00094	0	0.5	0.00086	0	0.00031	0	0	0	0	0	0	0.12	0.46
121	0.0002	2.3e-06	0	0	0.52	0	0.0002	0.48	0	0	0	0	0	0	0	4	0.2	0.46
122	0.42	0.01	0	0	0.077	0	0.42	0.07	0	0	0	0	0	0	0	0	0.12	0.46
123	0.32	0.12	0.18	0	0.0051	0.02	0.32	0.0046	0	0.00059	0.002	0.02	0.015	0	0	0	0.12	0.46
124	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.11	0
125	0.46	0.054	0.0018	0	0.016	1e-05	0.46	0.014	0	0	0.00038	1e-05	0	0	0	0	0.12	0.46
126	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0	0.98	14	0	0.46
127	0.48	0.033	0	0	0.00019	0	0.48	0.00017	0	0	0	0	0	0	0	0	0.12	0.46
128	0.49	0.0094	0	0	0	0	0.49	0	0	0.00081	0	0	0	0	0	0	0.12	0.46
129	3.7e-06	0	0	0	0	0	3.7e-06	0	0	7e-06	0	0	0.043	0	0.96	14	0	0.46
130	0.49	5.3e-05	0	0	0	0	0.49	0	0	0.011	0	0	0	0	0	0	0.12	0.46
131	0.49	0.012	0	0	1.7e-05	0	0.49	1.5e-05	0	0.00033	0	0	0	0	0	0	0.12	0.46
132	0.49	0.01	0	0	0.00021	0	0.49	0.00019	0	0.01	0	0	0	0	0	0	0.12	0.46
133	0	0	0	0	0	0	0	0	0.0068	0	0	0	0	0.99	0	13	0.11	0
134	0	0	0.013	0	0	0.0016	0	0	0	0	0	0.0016	0.017	0	0.97	14	0	0.46
135	0.48	0.017	0	0	0.0093	0	0.48	0.0085	0	0	0	0	0	0	0	0	0.12	0.46
136	0.48	0.0099	0	0	0.02	0	0.48	0.018	0	0.00082	0	0	0	0	0	0	0.12	0.46
137	0.49	0.021	0	0	0.0027	0	0.49	0.0024	0	0	0	0	0	0	0	0	0.12	0.46
138	0.16	0.00033	0	0	0.35	0	0.16	0.32	0	0	0	0	0	0	0	4	0.2	0.46
139	0.46	0.034	0.00082	0	0.027	2.3e-05	0.46	0.024	0	0	0.00027	2.3e-05	0	0	0	0	0.12	0.46
140	0.5	0.00091	0	0	4.1e-06	0	0.5	3.7e-06	0	4.3e-06	0	0	0	0	0	0	0.12	0.46
141	0.5	0.00058	0	0	0.0001	0	0.5	9.2e-05	0	0	0	0	0	0	0	0	0.12	0.46
142	0	0	0	0	0	0	0	0	0.007	0	0	0	0	0.99	0	13	0.11	0
143	0	0	0	0	0	0	0	0	0	0	0	0	0.00058	0	1	14	0	0.46
144	0.5	0.00028	0	0	0	0	0.5	0	0	0.00026	0	0	0	0	0	0	0.12	0.46
145	0	0	2.6e-05	0	0	0.00011	0	0	0	0	0	0.00011	1	0	0	12	0.013	0.46
146	0.5	0.0018	0	0	8e-05	0	0.5	7.3e-05	0	0.00082	0	0	0	0	0	0	0.12	0.46
147	0.5	0.0066	0	0	0	0	0.5	0	0	1.1e-06	0	0	0	0	0	0	0.12	0.46
148	0	0	1.8e-06	0	0	4.6e-06	0	0	0	0	0	4.6e-06	0.036	0	0.96	14	0	0.46
149	0.28	0.036	0.012	0	0.2	0.00048	0.28	0.18	0	0	0.013	0.00048	0	0	0	0	0.12	0.46
150	0	0	0.43	0	0	0.014	0	0	0	0	0	0.014	0.54	0	0	12	0.013	0.46
151	0.5	0.003	0	0	3.8e-05	0	0.5	3.4e-05	0	0	0	0	0	0	0	0	0.12	0.46
152	0.48	0.00077	0	0	0	0	0.48	0	0	0.049	0	0	0	0	0	0	0.12	0.46
153	0.46	0.053	0.00093	0	0.014	3.1e-06	0.46	0.013	0	0	0.00026	3.1e-06	0	0	0	0	0.12	0.46
154	0.25	0.0025	0	0	0.26	0	0.25	0.23	0	0	0	0	0	0	0	4	0.2	0.46
155	0.2	0.033	0	0	0.29	0	0.2	0.27	0	0	0.00075	0	0	0	0	4	0.2	0.46
156	0.5	4.2e-05	0	0	0	0	0.5	0	0	9.1e-05	0	0	0	0	0	0	0.12	0.46
157	0.012	0.00077	0	0	0.51	0	0.012	0.46	0	0	0.00067	0	0	0	0	4	0.2	0.46
158	0.27	0.011	3.2e-06	0	0.23	0	0.27	0.21	0	0.0002	8.5e-05	0	0	0	0	0	0.12	0.46
159	0.49	0.011	0	0	0.006	0	0.49	0.0055	0	0	0	0	0	0	0	0	0.12	0.46
160	0.47	0.012	0	0	0.021	0	0.47	0.019	0	0.00058	0	0	0	0	0	0	0.12	0.46
161	0.5	1.5e-05	0	0	0	0	0.5	0	0	1.1e-05	0	0	0	0	0	0	0.12	0.46
162	0.5	0.003	0	0	0.00082	0	0.5	0.00075	0	0	0	0	0	0	0	0	0.12	0.46
163	0	0	0	0	0	0	0	0	0	0	0	0	0.0082	0	0.99	14	0	0.46
164	0	0	0	0	0	0	0	0	0	0	0	0	0.00051	0	1	14	0	0.46
165	0.18	0.00049	0.019	0	8.4e-05	0.31	0.18	7.6e-05	0	0	0	0.31	0	0	0	5	0.12	0.94
166	0.49	0.013	0	0	0.0038	0	0.49	0.0034	0	0.002	0	0	0	0	0	0	0.12	0.46
167	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0	0.97	14	0	0.46
168	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.08	0.36
169	0.0088	0.00092	0	0	0.51	0	0.0088	0.47	0	0	0.00024	0	0	0	0	4	0.2	0.46
170	0.34	0.00029	0	0	0	0	0.34	0	0	0.32	0	0	0	0	0	0	0.12	0.46
171	0.49	0.012	0	0	0.0016	0	0.49	0.0014	0	0	0	0	0	0	0	0	0.12	0.46
172	0	0	0.41	0	0	0.28	0	0	0	0	0	0.28	0.00024	0	0.032	2	0.12	0.82
173	0.44	0.025	3e-05	0	0.051	0	0.44	0.047	0	0	0.00011	0	0	0	0	0	0.12	0.46
174	0	0	1.8e-06	0	0	6.6e-06	0	0	0	0	0	6.6e-06	0.05	0	0.95	14	0	0.46
175	0.44	0.084	0.0012	0	0.018	1.4e-06	0.44	0.017	0	0	0.00074	1.4e-06	0	0	0	0	0.12	0.46
176	0.00082	4e-05	0	0	0.52	0	0.00082	0.48	0	0	3.3e-06	0	0	0	0	4	0.2	0.46
177	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0.0085	0.79	0	13	0.11	0
178	0.29	0.071	0.024	0	0.15	0.00037	0.29	0.14	0	0	0.031	0.00037	0	0	0	0	0.12	0.46
179	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	1	14	0	0.46
180	0.42	0.041	0	0	0.057	0	0.42	0.052	0	0	3.4e-05	0	0	0	0	0	0.12	0.46
181	0.49	0.017	1.3e-05	0	0.0038	0	0.49	0.0035	0	0.0022	3.2e-06	0	0	0	0	0	0.12	0.46
182	0.5	0.00016	0	0	2.7e-06	0	0.5	2.5e-06	0	0	0	0	0	0	0	0	0.12	0.46
183	0.27	0.0046	0	0	0.24	0	0.27	0.21	0	0	0	0	0	0	0	0	0.12	0.46
184	0.44	0.056	0	0	0.034	0	0.44	0.031	0	0	2.4e-05	0	0	0	0	0	0.12	0.46
185	0.37	0.046	0.0016	0	0.11	8.8e-06	0.37	0.1	0	0	0.0031	8.8e-06	0	0	0	0	0.12	0.46
186	0.003	0.00024	1.5e-05	0	5.5e-06	0	0.003	5e-06	0	6.7e-05	0	0	0.081	0	0.91	14	0	0.46
187	0.46	0	0	0	0	0	0.46	0	1.3e-05	0	0	0	0	0.089	0	0	0.12	0.46
188	0.5	0.00015	0	0	6.6e-05	0	0.5	6e-05	0	0.0006	0	0	0	0	0	0	0.12	0.46
189	0.13	0.0046	0	0	0.38	0	0.13	0.35	0	0	1.8e-05	0	0	0	0	4	0.2	0.46
190	0.39	0.037	0.055	0	0.054	0.0077	0.39	0.049	0	0	0.0085	0.0077	4.3e-05	0	0	0	0.12	0.46
191	0.5	0.0039	0	0	0.00018	0	0.5	0.00017	0	0.0046	0	0	0	0	0	0	0.12	0.46
192	0.49	0.022	0	0	0.002	0	0.49	0.0018	0	0.00014	0	0	0	0	0	0	0.12	0.46
193	0.44	0.0011	0	0	1.6e-05	0	0.44	1.5e-05	0	0.11	0	0	0	0	0	0	0.12	0.46
194	0.5	6.6e-05	0	0	0	0	0.5	0	0	8e-06	0	0	0	0	0	0	0.12	0.46
195	0.28	0.006	0	0	0.23	2e-06	0.28	0.21	0	0	2.3e-05	2e-06	0	0	0	0	0.12	0.46
196	0.39	0.092	0.0027	0	0.064	1.4e-05	0.39	0.058	0	4.2e-06	0.0043	1.4e-05	0	0	0	0	0.12	0.46
197	0.45	0.1	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0.12	0.46
198	0.22	0.15	0.039	0	0.13	7.7e-05	0.22	0.12	0	0	0.12	7.7e-05	0	0	0	0	0.12	0.46
199	0.44	0.0013	0	0	0.061	2.4e-05	0.44	0.056	0	0	0	2.4e-05	0	0	0	0	0.12	0.46
200	0.052	0.031	0	0	0.45	0	0.052	0.41	0	0	0.0061	0	0	0	0	4	0.2	0.46
201	0	0	0	0	0	0	0	0	0	0	0	0	4.4e-06	0	1	14	0	0.46
202	0.39	0.077	0	0	0.072	0	0.39	0.065	0	0	4.1e-06	0	0	0	0	0	0.12	0.46
203	0.14	0.0011	0	0	0.37	0	0.14	0.34	0	0	0	0	0	0	0	4	0.2	0.46
204	0.31	0.031	0.0004	0	0.18	1.9e-06	0.31	0.16	0	0	0.0021	1.9e-06	0	0	0	0	0.12	0.46
205	0	0	0	0	0	0	0	0	0	0	0	0	0.0085	0	0.99	14	0	0.46
206	0.0018	0.0001	0	0	1.1e-06	0	0.0018	1e-06	0	3.9e-05	0	0	0.084	0	0.91	14	0	0.46
207	0.071	0.1	7.9e-05	0	0.32	0	0.071	0.29	0	0	0.15	0	0	0	0	4	0.2	0.46
208	0.098	0.0027	0	0	0.42	0	0.098	0.38	0	0	3.4e-06	0	0	0	0	4	0.2	0.46
209	0	0	0	0	0.33	0	0	0.3	0	0	0	0	0	0.37	0	13	0.11	0
210	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0	0.99	14	0	0.46
211	0.23	0.00015	0	0	0.28	0	0.23	0.26	0	0	0	0	0	0	0	4	0.2	0.46
212	0.35	0.017	1.6e-05	0	0.15	0	0.35	0.14	0	0	0.00023	0	0	0	0	0	0.12	0.46
213	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	1	14	0	0.46
214	0.41	0.016	0	0	0.086	0	0.41	0.078	0	0	1.9e-05	0	0	0	0	0	0.12	0.46
215	0.12	0.0031	0	0	0.39	0	0.12	0.36	0	0	0	0	0	0	0	4	0.2	0.46
216	0.33	0.009	0	0	0.18	0	0.33	0.16	0	0	0	0	0	0	0	0	0.12	0.46
217	0.5	0.0021	0	0	0.0019	0	0.5	0.0018	0	0	0	0	0	0	0	0	0.12	0.46
218	0	0	0.00054	0	0	0.026	0	0	0	0	0	0.026	0.00017	0	0.95	14	0	0.46
219	0.42	0.11	0.0016	0	0.025	0	0.42	0.023	0	0	0.0017	0	0	0	0	0	0.12	0.46
220	0.5	0.0014	0	0	2.6e-06	0	0.5	2.4e-06	0	0	0	0	0	0	0	0	0.12	0.46
221	0.082	0.0029	0	0	0.44	0	0.082	0.4	0	0	6.6e-05	0	0	0	0	4	0.2	0.46
222	0.43	0.018	0	0	0.066	0	0.43	0.06	0	0	1.6e-05	0	0	0	0	0	0.12	0.46
223	0	0	0	0	0.014	0	0	0.012	0	0	0	0	0	0.97	0	13	0.11	0
224	0.5	0.00039	0	0	1.4e-05	0	0.5	1.2e-05	0	0	0	0	0	0	0	0	0.12	0.46
225	0	0	0	0	0.15	0	0	0.13	0.0013	0	0	0	0	0.72	0	13	0.11	0
226	0.49	0.0044	0	0	0.0046	0	0.49	0.0041	0	0	0	0	0	0	0	0	0.12	0.46
227	0	0	0	0	0.38	0	0	0.35	0	0	0	0	0	0.27	0	4	0.2	0.46
228	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.12	0.54
229	0	0	0	0	0.32	0	0	0.29	2.3e-06	0	0	0	0	0.39	0	13	0.11	0
230	0.5	0.0003	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.12	0.46
231	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0.98	14	0	0.46
232	0.5	0.0014	0	0	0	0	0.5	0	0	0.0016	0	0	0	0	0	0	0.12	0.46
233	0.45	0.038	0.02	0	0.0019	0.017	0.45	0.0017	0	0	1.4e-05	0.017	0.00021	0	0	0	0.12	0.46
234	0.011	0.0014	0.00051	0	0.00011	5.7e-05	0.011	9.8e-05	0	0.00021	4.6e-06	5.7e-05	0.099	0	0.88	14	0	0.46
235	0.47	0.019	0.02	0	3.7e-05	0.015	0.47	3.4e-05	0	0	0	0.015	4.8e-05	0	0	0	0.12	0.46
236	0.3	8.1e-05	0	0	0	0	0.3	0	0	0.4	0	0	0	0	0	9	0.08	0.36
237	0.44	0.0031	0.1	0	0.0001	0.0095	0.44	9.5e-05	0	0	0	0.0095	0	0	0	0	0.12	0.46
238	0.49	0.022	0	0	1.6e-05	0	0.49	1.5e-05	0	0.00027	0	0	0	0	0	0	0.12	0.46
239	0.45	0.022	0.011	0	0.021	0.016	0.45	0.019	0	0	3.4e-06	0.016	0	0	0	0	0.12	0.46
240	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	1	14	0	0.46
241	0.0029	0.0005	0.00066	0	8.9e-06	5e-05	0.0029	8.1e-06	0	3.6e-06	1.7e-06	5e-05	0.1	0	0.89	14	0	0.46
242	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	1	14	0	0.46
243	0.47	0.0006	0	0	0	0	0.47	0	0	0.058	0	0	0	0	0	0	0.12	0.46
244	0.5	0.00044	0	0	0.0013	0	0.5	0.0011	0	0	0	0	0	0	0	0	0.12	0.46
245	0.18	0.0045	0	0	0.34	0	0.18	0.31	0	0	3.5e-06	0	0	0	0	4	0.2	0.46
246	0	0	0.0055	0	0	0.033	0	0	0	0	0	0.033	0.0083	0	0.92	14	0	0.46
247	0.47	0.023	0	0	0.017	0	0.47	0.015	0	0	0	0	0	0	0	0	0.12	0.46
