SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
56	0.5	0.5	0	6.1e-06	0	0	0	0	1	0.12	0.46
57	0.39	0.39	0.053	0.16	0	0	0	0	1	0.12	0.46
58	0.37	0.37	1.1e-05	0.25	0	0	0	0	1	0.12	0.46
59	0.31	0.31	0	0.39	0	0	0	0	3	0.2	0.46
60	0	0	0	0	0.013	0.99	0	0	5	0	0.46
61	0.42	0.42	0	0.16	0	0	0	0	1	0.12	0.46
62	0.46	0.46	0.0018	0.083	8.9e-05	0	0	0	1	0.12	0.46
63	0.49	0.49	0.00093	0.002	0.011	0	0	0	1	0.12	0.46
64	0.5	0.5	0	4.9e-05	0	0	0	0	1	0.12	0.46
65	0.48	0.48	0	0.047	0	0	0	0	1	0.12	0.46
66	0.5	0.5	0	8.6e-05	0	0	0	0	1	0.12	0.46
67	0	0	0	0	0.037	0.96	0	0	5	0	0.46
68	0.47	0.47	0	0.062	0	0	0	0	1	0.12	0.46
69	0.018	0.018	0	0.96	0	0	0	0	3	0.2	0.46
70	0.45	0.45	0.00064	0.11	0	0	0	0	1	0.12	0.46
71	0.5	0.5	0	4e-05	0	0	0	0	1	0.12	0.46
72	0.5	0.5	0	8.3e-05	0	0	0	0	1	0.12	0.46
73	0.32	0.32	0	0.36	0	0	0	0	3	0.2	0.46
74	0.41	0.41	0	0	0	0	1.3e-05	0.18	1	0.12	0.46
75	0.5	0.5	0	0.00018	0	0	0	0	1	0.12	0.46
76	0.5	0.5	0	0.0015	0	0	0	0	1	0.12	0.46
77	0.37	0.37	0	0.26	0	0	0	0	1	0.12	0.46
78	0.48	0.48	0	0.036	0	0	0	0	1	0.12	0.46
79	0.49	0.49	0	0.012	0	0	0	0	1	0.12	0.46
80	0.42	0.42	0	0.16	0	0	0	0	1	0.12	0.46
81	0.079	0.079	0	0.84	0	0	0	0	3	0.2	0.46
82	0.5	0.5	0	1.3e-05	0	0	0	0	1	0.12	0.46
83	0.5	0.5	0	0.0059	0	0	0	0	1	0.12	0.46
84	0.33	0.33	0	0.33	0	0	0	0	1	0.12	0.46
85	0.27	0.27	0	0.46	0	0	0	0	3	0.2	0.46
86	0.45	0.45	0.032	0.073	0	0	0	0	1	0.12	0.46
87	0	0	0	0	0.0089	0.99	0	0	5	0	0.46
88	0.49	0.49	2.7e-05	0.02	0	0	0	0	1	0.12	0.46
89	0.38	0.38	0.17	0.065	0	0	0	0	1	0.12	0.46
90	0.5	0.5	1.8e-05	0.0042	4.3e-05	0	0	0	1	0.12	0.46
91	0	0	0	0	0.00065	1	0	0	5	0	0.46
92	0.44	0.44	0	0	0	0	2.7e-05	0.13	1	0.12	0.46
93	0.5	0.5	0	0.00025	0	0	0	0	1	0.12	0.46
94	0	0	0	0	0.00018	1	0	0	5	0	0.46
95	0	0	0	0	0.0033	1	0	0	5	0	0.46
96	0.22	0.22	0.045	0.52	0	0	0	0	3	0.2	0.46
97	0.39	0.39	0.041	0.17	0	0	0	0	1	0.12	0.46
98	0	0	0	0	0.022	0.98	0	0	5	0	0.46
99	0.14	0.14	0	0	0	0	1.1e-06	0.73	7	0.11	0
100	0.18	0.18	0	0.64	0	0	0	0	3	0.2	0.46
101	0	0	0	0	0.027	0.97	0	0	5	0	0.46
102	0.35	0.35	0.054	0.24	0	0	0	0	1	0.12	0.46
103	0.4	0.4	0.033	0.18	0	0	0	0	1	0.12	0.46
104	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
105	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
106	0.5	0.5	0	0.0041	0.0053	0	0	0	1	0.12	0.46
107	0	0	0	1	0	0	0	0.00067	3	0.2	0.46
108	0.5	0.5	0	5.2e-05	0	0	0	0	1	0.12	0.46
109	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
110	0.41	0.41	0.00023	0.19	0	0	0	0	1	0.12	0.46
111	0.39	0.39	0	0.22	0	0	0	0	1	0.12	0.46
112	0.49	0.49	0	0.014	0	0	0	0	1	0.12	0.46
113	0.44	0.44	1e-05	0.12	0	0	0	0	1	0.12	0.46
114	0.21	0.21	0	0.001	0.057	0.53	0	0	5	0	0.46
115	0.36	0.36	0	0.27	0	0	0	0	1	0.12	0.46
116	0.043	0.043	0	0.91	0	0	0	0	3	0.2	0.46
117	0	0	0	0	1	0	0	0	4	0.013	0.46
118	0.5	0.5	0	1e-05	0	0	0	0	1	0.12	0.46
119	0.39	0.39	0	0	0	0	0.00069	0.23	1	0.12	0.46
120	0.5	0.5	0	0.0017	0	0	0	0	1	0.12	0.46
121	0.0002	0.0002	0	1	0	0	0	0	3	0.2	0.46
122	0.43	0.43	0	0.14	0	0	0	0	1	0.12	0.46
123	0.38	0.38	0.22	0.011	0.016	0	0	0	1	0.12	0.46
124	0	0	0	0	0	0	0	1	7	0.11	0
125	0.48	0.48	0.00047	0.031	0	0	0	0	1	0.12	0.46
126	0	0	0	0	0.024	0.98	0	0	5	0	0.46
127	0.5	0.5	0	0.00036	0	0	0	0	1	0.12	0.46
128	0.5	0.5	0	3.2e-06	0	0	0	0	1	0.12	0.46
129	3.9e-06	3.9e-06	0	0	0.043	0.96	0	0	5	0	0.46
130	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
131	0.5	0.5	0	3.1e-05	0	0	0	0	1	0.12	0.46
132	0.5	0.5	0	0.0004	0	0	0	0	1	0.12	0.46
133	0	0	0	0	0	0	0.0068	0.99	7	0.11	0
134	0	0	0.019	0	0.017	0.96	0	0	5	0	0.46
135	0.49	0.49	0	0.018	0	0	0	0	1	0.12	0.46
136	0.48	0.48	0	0.037	0	0	0	0	1	0.12	0.46
137	0.5	0.5	0	0.005	0	0	0	0	1	0.12	0.46
138	0.17	0.17	0	0.67	0	0	0	0	3	0.2	0.46
139	0.47	0.47	0.00028	0.052	0	0	0	0	1	0.12	0.46
140	0.5	0.5	0	7.6e-06	0	0	0	0	1	0.12	0.46
141	0.5	0.5	0	0.00019	0	0	0	0	1	0.12	0.46
142	0	0	0	0	0	0	0.0026	1	7	0.11	0
143	0	0	0	0	0.00058	1	0	0	5	0	0.46
144	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
145	0	0	0.00037	0	1	0	0	0	4	0.013	0.46
146	0.5	0.5	0	0.00015	0	0	0	0	1	0.12	0.46
147	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
148	0	0	1.1e-05	0	0.037	0.96	0	0	5	0	0.46
149	0.3	0.3	0.0077	0.4	0	0	0	0	3	0.2	0.46
150	0	0	0.45	0	0.55	0	0	0	4	0.013	0.46
151	0.5	0.5	0	7e-05	0	0	0	0	1	0.12	0.46
152	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
153	0.49	0.49	0.00019	0.028	0	0	0	0	1	0.12	0.46
154	0.26	0.26	0	0.48	0	0	0	0	3	0.2	0.46
155	0.21	0.21	0	0.57	0	0	0	0	3	0.2	0.46
156	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
157	0.012	0.012	0	0.98	0	0	0	0	3	0.2	0.46
158	0.28	0.28	0	0.44	0	0	0	0	3	0.2	0.46
159	0.49	0.49	0	0.011	0	0	0	0	1	0.12	0.46
160	0.48	0.48	0	0.04	0	0	0	0	1	0.12	0.46
161	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
162	0.5	0.5	0	0.0015	0	0	0	0	1	0.12	0.46
163	0	0	0	0	0.0083	0.99	0	0	5	0	0.46
164	0	0	0	0	0.00051	1	0	0	5	0	0.46
165	0.28	0.28	0.45	0.00024	0	0	0	0	2	0.12	0.88
166	0.5	0.5	0	0.0071	0	0	0	0	1	0.12	0.46
167	0	0	0	0	0.029	0.97	0	0	5	0	0.46
168	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
169	0.009	0.009	0	0.98	0	0	0	0	3	0.2	0.46
170	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
171	0.5	0.5	0	0.003	0	0	0	0	1	0.12	0.46
172	0	0	0.98	0	0.00012	0.016	0	0	2	0.12	0.88
173	0.45	0.45	3.2e-06	0.098	0	0	0	0	1	0.12	0.46
174	0	0	1.3e-05	0	0.05	0.95	0	0	5	0	0.46
175	0.48	0.48	0.00017	0.037	0	0	0	0	1	0.12	0.46
176	0.00085	0.00085	0	1	0	0	0	0	3	0.2	0.46
177	0.11	0.11	0	0	0.0083	0	0	0.78	7	0.11	0
178	0.33	0.33	0.011	0.33	0	0	0	0	1	0.12	0.46
179	0	0	0	0	0.0028	1	0	0	5	0	0.46
180	0.44	0.44	0	0.11	0	0	0	0	1	0.12	0.46
181	0.5	0.5	2.1e-06	0.0073	0	0	0	0	1	0.12	0.46
182	0.5	0.5	0	5e-06	0	0	0	0	1	0.12	0.46
183	0.28	0.28	0	0.44	0	0	0	0	3	0.2	0.46
184	0.47	0.47	0	0.066	0	0	0	0	1	0.12	0.46
185	0.39	0.39	0.00042	0.22	0	0	0	0	1	0.12	0.46
186	0.0032	0.0032	8.8e-06	1.1e-05	0.081	0.91	0	0	5	0	0.46
187	0.46	0.46	0	0	0	0	1.7e-06	0.085	1	0.12	0.46
188	0.5	0.5	0	0.00012	0	0	0	0	1	0.12	0.46
189	0.14	0.14	0	0.73	0	0	0	0	3	0.2	0.46
190	0.41	0.41	0.064	0.11	4.3e-05	0	0	0	1	0.12	0.46
191	0.5	0.5	0	0.00034	0	0	0	0	1	0.12	0.46
192	0.5	0.5	0	0.0038	0	0	0	0	1	0.12	0.46
193	0.5	0.5	0	3.4e-05	0	0	0	0	1	0.12	0.46
194	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
195	0.28	0.28	0	0.43	0	0	0	0	3	0.2	0.46
196	0.43	0.43	0.00071	0.13	0	0	0	0	1	0.12	0.46
197	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
198	0.32	0.32	0.0097	0.35	0	0	0	0	3	0.2	0.46
199	0.44	0.44	1.1e-06	0.11	0	0	0	0	1	0.12	0.46
200	0.055	0.055	0	0.89	0	0	0	0	3	0.2	0.46
201	0	0	0	0	4.4e-06	1	0	0	5	0	0.46
202	0.43	0.43	0	0.15	0	0	0	0	1	0.12	0.46
203	0.15	0.15	0	0.71	0	0	0	0	3	0.2	0.46
204	0.33	0.33	9.4e-05	0.35	0	0	0	0	3	0.2	0.46
205	0	0	0	0	0.0086	0.99	0	0	5	0	0.46
206	0.0019	0.0019	0	3.7e-06	0.084	0.91	0	0	5	0	0.46
207	0.097	0.097	0	0.81	0	0	0	0	3	0.2	0.46
208	0.1	0.1	0	0.8	0	0	0	0	3	0.2	0.46
209	0	0	0	0.64	0	0	2.8e-06	0.36	3	0.2	0.46
210	0	0	0	0	0.013	0.99	0	0	5	0	0.46
211	0.23	0.23	0	0.53	0	0	0	0	3	0.2	0.46
212	0.35	0.35	2e-06	0.29	0	0	0	0	1	0.12	0.46
213	0	0	0	0	0.004	1	0	0	5	0	0.46
214	0.42	0.42	0	0.16	0	0	0	0	1	0.12	0.46
215	0.13	0.13	0	0.75	0	0	0	0	3	0.2	0.46
216	0.33	0.33	0	0.34	0	0	0	0	3	0.2	0.46
217	0.5	0.5	0	0.0036	0	0	0	0	1	0.12	0.46
218	0	0	0.1	0	0.00016	0.9	0	0	5	0	0.46
219	0.47	0.47	0.00016	0.053	0	0	0	0	1	0.12	0.46
220	0.5	0.5	0	4.8e-06	0	0	0	0	1	0.12	0.46
221	0.084	0.084	0	0.83	0	0	0	0	3	0.2	0.46
222	0.44	0.44	0	0.13	0	0	0	0	1	0.12	0.46
223	0	0	0	0.026	0	0	0	0.97	7	0.11	0
224	0.5	0.5	0	2.5e-05	0	0	0	0	1	0.12	0.46
225	0	0	0	0.28	0	0	0.00042	0.72	7	0.11	0
226	0.5	0.5	0	0.0085	0	0	0	0	1	0.12	0.46
227	0	0	0	0.73	0	0	4.4e-06	0.27	3	0.2	0.46
228	0	0	0	0	0	0	1	0	6	0.093	0.051
229	0	0	0	0.62	0	0	4.7e-06	0.38	3	0.2	0.46
230	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
231	0	0	0	0	0.015	0.98	0	0	5	0	0.46
232	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
233	0.47	0.47	0.063	0.0035	0.0002	0	0	0	1	0.12	0.46
234	0.012	0.012	0.00052	0.00021	0.1	0.88	0	0	5	0	0.46
235	0.46	0.46	0.071	6.9e-05	4.5e-05	0	0	0	1	0.12	0.46
236	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
237	0.43	0.43	0.14	0.00019	0	0	0	0	1	0.12	0.46
238	0.5	0.5	0	3.1e-05	0	0	0	0	1	0.12	0.46
239	0.45	0.45	0.058	0.04	0	0	0	0	1	0.12	0.46
240	0	0	0	0	0.0011	1	0	0	5	0	0.46
241	0.0031	0.0031	0.0006	1.8e-05	0.1	0.89	0	0	5	0	0.46
242	0	0	0	0	0.0018	1	0	0	5	0	0.46
243	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
244	0.5	0.5	0	0.0023	0	0	0	0	1	0.12	0.46
245	0.18	0.18	0	0.64	0	0	0	0	3	0.2	0.46
246	0	0	0.11	0	0.008	0.88	0	0	5	0	0.46
247	0.48	0.48	0	0.032	0	0	0	0	1	0.12	0.46
248	0.012	0.012	0	0.98	0	0	0	0	3	0.2	0.46
249	0.46	0.46	0	0.079	0	0	0	0	1	0.12	0.46
250	0.14	0.14	0	0.71	0	0	0	0	3	0.2	0.46
251	0.016	0.016	0	0.97	0	0	0	0	3	0.2	0.46
252	0.5	0.5	0	0.0029	0	0	0	0	1	0.12	0.46
253	0.023	0.023	0	0.95	0	0	0	0	3	0.2	0.46
254	0.24	0.24	0	0.52	0	0	0	0	3	0.2	0.46
255	0.5	0.5	0	0.0027	0	0	0	0	1	0.12	0.46
256	0.41	0.41	0.19	0.001	0	0	0	0	1	0.12	0.46
257	0.46	0.46	0.079	0.00058	0	0	0	0	1	0.12	0.46
258	0.4	0.4	0.12	0.084	0	0	0	0	1	0.12	0.46
259	0.36	0.36	0.069	0.2	0	0	0	0	1	0.12	0.46
260	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
261	0.36	0.36	0.058	0.21	0	0	0	0	1	0.12	0.46
262	0.38	0.38	0.054	0.19	0	0	0	0	1	0.12	0.46
263	0.45	0.45	0.088	3.2e-05	0.011	0	0	0	1	0.12	0.46
264	0.31	0.31	0.38	0.00021	0	0	0	0	2	0.12	0.88
265	0.5	0.5	0	0	4.3e-05	0	0	0	1	0.12	0.46
266	0.5	0.5	0	0.00084	0	0	0	0	1	0.12	0.46
267	0.0065	0.0065	0	0.99	0	0	0	0	3	0.2	0.46
268	0.00016	0.00016	0	1	0	0	0	0	3	0.2	0.46
269	0.16	0.16	0	0.69	0	0	0	0	3	0.2	0.46
270	9.5e-05	9.5e-05	0	1	0	0	0	0	3	0.2	0.46
271	0	0	0	1	0	0	0	0	3	0.2	0.46
272	0.0055	0.0055	0	0.99	0	0	0	0	3	0.2	0.46
273	0.00033	0.00033	0	1	0	0	0	0	3	0.2	0.46
274	3.4e-05	3.4e-05	0	1	0	0	0	0	3	0.2	0.46
275	0.46	0.46	0	0.00031	0	0	0	0.073	1	0.12	0.46
276	0.0017	0.0017	0	1	0	0	0	0	3	0.2	0.46
277	0.4	0.4	0	0.2	0	0	0	0	1	0.12	0.46
278	0.0081	0.0081	0	0.98	0	0	0	0	3	0.2	0.46
279	0.0053	0.0053	0.0013	6.7e-05	0.07	0.92	0	0	5	0	0.46
280	1.3e-06	1.3e-06	0	1	0	0	0	0	3	0.2	0.46
281	0	0	0	0	1	0	0	0	4	0.013	0.46
282	0.5	0.5	0	0.0003	0	0	0	0	1	0.12	0.46
283	0.42	0.42	0	0.15	0	0	0	0	1	0.12	0.46
284	2.2e-06	2.2e-06	0	1	0	0	0	0	3	0.2	0.46
285	0.5	0.5	0	0.0012	0	0	0	0	1	0.12	0.46
286	0.076	0.076	0.0094	0.84	0	0	0	0	3	0.2	0.46
287	0.0062	0.0062	0	0.99	0	0	0	0	3	0.2	0.46
288	0.24	0.24	0	0.52	0	0	0	0	3	0.2	0.46
289	0.22	0.22	0	0.57	0	0	0	0	3	0.2	0.46
290	0	0	0	0	3.4e-06	1	0	0	5	0	0.46
291	0.0045	0.0045	0	0.99	0	0	0	0	3	0.2	0.46
292	0.00033	0.00033	0	1	0	0	0	0	3	0.2	0.46
293	0.33	0.33	0	0.33	0	0	0	0	3	0.2	0.46
294	0.054	0.054	0	0.89	0	0	0	0	3	0.2	0.46
295	0.5	0.5	0	0.00092	0	0	0	0	1	0.12	0.46
296	0.49	0.49	0	0.025	0	0	0	0	1	0.12	0.46
297	0.5	0.5	0	5.9e-06	0	0	0	0	1	0.12	0.46
298	0.27	0.27	0	0.46	0	0	0	0	3	0.2	0.46
299	0.36	0.36	0	0.28	0	0	0	0	1	0.12	0.46
300	0.36	0.36	2e-05	0.28	0	0	0	0	1	0.12	0.46
301	0.37	0.37	0	0.26	0	0	0	0	1	0.12	0.46
302	0.45	0.45	0	0.1	0	0	0	0	1	0.12	0.46
303	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
304	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
305	0.44	0.44	0	0.12	0	0	0	0	1	0.12	0.46
306	0.34	0.34	0	0.32	0	0	0	0	1	0.12	0.46
307	0.5	0.5	1.3e-06	0.00079	0	0	0	0	1	0.12	0.46
308	0.43	0.43	0	0.15	0	0	0	0	1	0.12	0.46
309	0.5	0.5	0	2.4e-05	0	0	0	0	1	0.12	0.46
310	0	0	0	0	0.036	0.96	0	0	5	0	0.46
311	0.41	0.41	0	0.18	0	0	0	0	1	0.12	0.46
312	3.4e-06	3.4e-06	0	0	0.055	0.94	0	0	5	0	0.46
313	0.45	0.45	0.03	0.062	0.00062	0	0	0	1	0.12	0.46
314	0.37	0.37	0	0.26	0	0	0	0	1	0.12	0.46
315	0.41	0.41	0	0.19	0	0	0	0	1	0.12	0.46
316	0.44	0.44	0	0.12	0	0	0	0	1	0.12	0.46
317	0	0	0	0	0	0	1	0	6	0.093	0.051
318	0.11	0.11	0	0.77	0	0	0	0	3	0.2	0.46
319	0.38	0.38	0	0.25	0	0	0	0	1	0.12	0.46
320	0.44	0.44	0	0.0095	0	0	0.00013	0.1	1	0.12	0.46
321	0.49	0.49	0	0.022	0	0	0	0	1	0.12	0.46
322	0.32	0.32	0.00012	0.37	0	0	0	0	3	0.2	0.46
323	0.45	0.45	0	7.7e-05	0	0	0	0.097	1	0.12	0.46
324	0	0	0	0	7.4e-05	1	0	0	5	0	0.46
325	0.46	0.46	0	0.0064	0	0	1.1e-05	0.082	1	0.12	0.46
326	0.37	0.37	0	0.26	0	0	0	0	1	0.12	0.46
327	0.44	0.44	0	8.4e-06	0	0	0	0.12	1	0.12	0.46
328	0.079	0.079	0.75	0.092	0	0	0	0	2	0.12	0.88
329	0.49	0.49	0	0.019	0	0	0	0	1	0.12	0.46
330	0.43	0.43	0.12	0.0084	0	0	0	0	1	0.12	0.46
331	0.43	0.43	0	0.14	0	0	0	0	1	0.12	0.46
332	0.12	0.12	0	0.76	0	0	0	0	3	0.2	0.46
333	0.31	0.31	0	0.37	0	0	0	0	3	0.2	0.46
334	0.47	0.47	0.0014	0.067	0.00021	0	0	0	1	0.12	0.46
335	0.42	0.42	0.079	0.088	6e-05	0	0	0	1	0.12	0.46
336	0.49	0.49	0	0.027	0	0	0	0	1	0.12	0.46
337	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
338	0.46	0.46	0	0.08	0	0	0	0	1	0.12	0.46
339	0.32	0.32	0	0	0	0	3.1e-06	0.36	7	0.11	0
340	0.02	0.02	0	0.96	0	0	0	0	3	0.2	0.46
341	0.11	0.11	0	0.78	0	0	0	0	3	0.2	0.46
342	0	0	0	0	0.0069	0.99	0	0	5	0	0.46
343	0.3	0.3	0	0	6.1e-06	0	0.00023	0.4	7	0.11	0
344	0.5	0.5	0	5.5e-06	0	0	0	0	1	0.12	0.46
345	0.5	0.5	0	0.002	0	0	0	0	1	0.12	0.46
346	0	0	0	0	0	0	0	1	7	0.11	0
347	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
348	0.27	0.27	0.013	0.45	0	0	0	0	3	0.2	0.46
349	0.5	0.5	0	8.9e-06	0	0	0	0	1	0.12	0.46
350	0	0	0	0	1	0	0	0	4	0.013	0.46
351	0.29	0.29	0.31	0.1	0	0	0	0	2	0.12	0.88
352	0.49	0.49	0	0.027	0	0	0	0	1	0.12	0.46
353	0.43	0.43	0	0	0	0	0	0.14	1	0.12	0.46
354	0.37	0.37	0.0012	0.26	0	0	0	0	1	0.12	0.46
355	0.28	0.28	0	0.45	0	0	0	0	3	0.2	0.46
356	0.042	0.042	0.85	0.069	0	0	0	0	2	0.12	0.88
357	0.22	0.22	0	0.56	0	0	0	0	3	0.2	0.46
358	0.37	0.37	0.002	0.25	0	0	0	0	1	0.12	0.46
359	0	0	0	0	0.027	0.97	0	0	5	0	0.46
360	0	0	0	0	0.0066	0.99	0	0	5	0	0.46
361	0.21	0.21	0	0.57	0	0	0	0	3	0.2	0.46
362	0.21	0.21	0	0.59	0	0	0	0	3	0.2	0.46
363	0.093	0.093	0	0.81	0	0	0	0	3	0.2	0.46
364	0.14	0.14	0	0.72	0	0	0	0	3	0.2	0.46
365	0.5	0.5	0	0.00066	0	0	0	0	1	0.12	0.46
366	0.24	0.24	0	0	0	0	0	0.53	7	0.11	0
367	0.46	0.46	0	0.071	0	0	0	0	1	0.12	0.46
368	0.4	0.4	0	0	0	0	2.5e-06	0.21	1	0.12	0.46
369	0	0	0	0	0.027	0.97	0	0	5	0	0.46
370	0.3	0.3	0.047	0.35	0	0	0	0	3	0.2	0.46
371	0.38	0.38	0	0.24	0	0	0	0	1	0.12	0.46
372	0.49	0.49	3.3e-05	0.023	2.7e-05	0	0	0	1	0.12	0.46
373	0	0	0	0	0.001	1	0	0	5	0	0.46
374	0.23	0.23	0	0.55	0	0	0	0	3	0.2	0.46
375	0	0	0	0	0.04	0.96	0	0	5	0	0.46
376	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
377	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
378	0	0	0	0	0.017	0.98	0	0	5	0	0.46
379	0.16	0.16	0	0.69	0	0	0	0	3	0.2	0.46
380	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
381	0.28	0.28	0	0.43	0	0	0	0	3	0.2	0.46
382	0.5	0.5	0	0.0057	0	0	0	0	1	0.12	0.46
383	0	0	0	0	0.016	0.98	0	0	5	0	0.46
384	0.5	0.5	0	0.00022	0	0	0	0	1	0.12	0.46
385	0.5	0.5	0	0.0013	0	0	0	0	1	0.12	0.46
386	0.48	0.48	0	0.03	0	0	0	0	1	0.12	0.46
387	0	0	0	0	0	0	1	0	6	0.093	0.051
388	0	0	0	0	0.0015	1	0	0	5	0	0.46
389	0.5	0.5	0	0.00015	0	0	0	0	1	0.12	0.46
390	0	0	0	0	1	0	0	0	4	0.013	0.46
391	0.5	0.5	0	0.00063	0	0	0	0	1	0.12	0.46
392	0.5	0.5	0	0.0088	0	0	0	0	1	0.12	0.46
393	0.47	0.47	0.0015	0.067	0	0	0	0	1	0.12	0.46
394	0	0	0	0	0	0	0.00029	1	7	0.11	0
395	0	0	0	0	0.03	0.97	0	0	5	0	0.46
396	0.5	0.5	0	0	0	0	0	0	1	0.12	0.46
397	0.5	0.5	0	2.3e-06	0	0	0	0	1	0.12	0.46
398	0.39	0.39	1.2e-05	0.23	0	0	0	0	1	0.12	0.46
399	0.5	0.5	0	0.0016	0	0	0	0	1	0.12	0.46
400	0	0	0	0	0.0016	1	0	0	5	0	0.46
