SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
102	0.24	0.053	0.35	0	0.35	0	0	0	0	0	0	2	0.12	0.46
103	0.18	0.033	0.39	0	0.39	0	0	0	0	0	0	2	0.12	0.46
104	0	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
105	0	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
106	0.0041	0	0.5	0	0.5	0.00024	0	0	0	0.0054	0	2	0.12	0.46
107	1	0	0	0	0	0	0	0	0	0	0.00067	0	0.2	0.46
108	5.2e-05	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
109	0	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
110	0.19	0.00022	0.41	0	0.41	0	0	0	0	0	0	2	0.12	0.46
111	0.22	0	0.39	0	0.39	0	0	0	0	0	0	2	0.12	0.46
112	0.014	0	0.49	0	0.49	0	0	0	0	0	0	2	0.12	0.46
113	0.12	1e-05	0.44	0	0.44	0	0	0	0	0	0	2	0.12	0.46
114	0.001	0	0.21	0	0.21	0.00095	0.52	0	0	0.058	0	6	0	0.46
115	0.27	0	0.36	0	0.36	0	0	0	0	0	0	2	0.12	0.46
116	0.91	0	0.043	0	0.043	0	0	0	0	0	0	0	0.2	0.46
117	0	0	0	0	0	0	0	0	0	1	0	9	0.013	0.46
118	1e-05	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
119	0	0	0.39	0.00046	0.39	0	0	0	0	0	0.23	2	0.12	0.46
120	0.0018	0	0.5	0	0.5	0.00029	0	0	0	0	0	2	0.12	0.46
121	1	0	0.0002	0	0.0002	0	0	0	0	0	0	0	0.2	0.46
122	0.14	0	0.43	0	0.43	0	0	0	0	0	0	2	0.12	0.46
123	0.011	0.22	0.38	0	0.38	0.00066	0	0	0	0.017	0	2	0.12	0.46
124	0	0	0	0	0	0	0	0	0	0	1	10	0.11	0
125	0.031	0.00047	0.48	0	0.48	0	0	0	0	0	0	2	0.12	0.46
126	0	0	0	0	0	0	0.97	2.5e-06	0	0.025	0	6	0	0.46
127	0.00036	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
128	3.3e-06	0	0.5	0	0.5	0.00076	0	0	0	0	0	2	0.12	0.46
129	0	0	4e-06	0	4e-06	7.2e-06	0.96	0	0	0.044	0	6	0	0.46
130	0	0	0.49	0	0.49	0.011	0	0	0	0	0	2	0.12	0.46
131	3.2e-05	0	0.5	0	0.5	0.00032	0	0	0	0	0	2	0.12	0.46
132	0.00039	0	0.49	0	0.49	0.0097	0	0	0	0	0	2	0.12	0.46
133	0	0	0	0.0079	0	0	0	0	0	0	0.99	10	0.11	0
134	0	0	0	0	0	0	0	1	0	0	0	7	0	0.88
135	0.018	0	0.49	0	0.49	0	0	0	0	0	0	2	0.12	0.46
136	0.037	0	0.48	0	0.48	0.00078	0	0	0	0	0	2	0.12	0.46
137	0.0051	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
138	0.67	0	0.17	0	0.17	0	0	0	0	0	0	0	0.2	0.46
139	0.052	0.00028	0.47	0	0.47	0	0	0	0	0	0	2	0.12	0.46
140	7.7e-06	0	0.5	0	0.5	4e-06	0	0	0	0	0	2	0.12	0.46
141	0.00019	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
142	0	0	0	0.0081	0	0	0	0	0	0	0.99	10	0.11	0
143	0	0	0	0	0	0	0	1	0	0	0	7	0	0.88
144	0	0	0.5	0	0.5	0.00025	0	0	0	0	0	2	0.12	0.46
145	0	0.00036	0	0	0	0	0	0	0	1	0	9	0.013	0.46
146	0.00015	0	0.5	0	0.5	0.00077	0	0	0	0	0	2	0.12	0.46
147	0	0	0.5	0	0.5	1.1e-06	0	0	0	0	0	2	0.12	0.46
148	0	0	0	0	0	0	0.01	0.99	0	0.0004	0	7	0	0.88
149	0.4	0.0076	0.3	0	0.3	0	0	0	0	0	0	0	0.2	0.46
150	0	0.45	0	0	0	0	0	0	0	0.55	0	9	0.013	0.46
151	7e-05	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
152	0	0	0.48	0	0.48	0.046	0	0	0	0	0	2	0.12	0.46
153	0.028	0.00019	0.49	0	0.49	0	0	0	0	0	0	2	0.12	0.46
154	0.49	0	0.26	0	0.26	0	0	0	0	0	0	0	0.2	0.46
155	0.57	0	0.21	0	0.21	0	0	0	0	0	0	0	0.2	0.46
156	0	0	0.5	0	0.5	8.5e-05	0	0	0	0	0	2	0.12	0.46
157	0.98	0	0.012	0	0.012	0	0	0	0	0	0	0	0.2	0.46
158	0.44	0	0.28	0	0.28	0.00019	0	0	0	0	0	0	0.2	0.46
159	0.011	0	0.49	0	0.49	0	0	0	0	0	0	2	0.12	0.46
160	0.04	0	0.48	0	0.48	0.00055	0	0	0	0	0	2	0.12	0.46
161	0	0	0.5	0	0.5	1e-05	0	0	0	0	0	2	0.12	0.46
162	0.0015	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
163	0	0	0	0	0	0	0.99	0	0	0.0086	0	6	0	0.46
164	0	0	0	0	0	0	1	0	0	0.00053	0	6	0	0.46
165	0.00024	0.45	0.28	0	0.28	0	0	0	0	0	0	1	0.12	0.88
166	0.0071	0	0.5	0	0.5	0.0019	0	0	0	0	0	2	0.12	0.46
167	0	0	0	0	0	0	0.97	0	0	0.03	0	6	0	0.46
168	0	0	0	0	0	1	0	0	0	0	0	5	0.08	0.36
169	0.98	0	0.009	0	0.009	0	0	0	0	0	0	0	0.2	0.46
170	0	0	0.35	0	0.35	0.31	0	0	0	0	0	2	0.12	0.46
171	0.003	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
172	0	0	0	0	0	0	0	1	0	0	0	7	0	0.88
173	0.098	3.1e-06	0.45	0	0.45	0	0	0	0	0	0	2	0.12	0.46
174	0	2.2e-06	0	0	0	0	0.16	0.83	0	0.0088	0	7	0	0.88
175	0.037	0.00016	0.48	0	0.48	0	0	0	0	0	0	2	0.12	0.46
176	1	0	0.00084	0	0.00084	0	0	0	0	0	0	0	0.2	0.46
177	0	0	0.11	0	0.11	0	0	0	0	0.0084	0.78	10	0.11	0
178	0.33	0.011	0.33	0	0.33	0	0	0	0	0	0	2	0.12	0.46
179	0	0	0	0	0	0	1	0	0	0.003	0	6	0	0.46
180	0.11	0	0.44	0	0.44	0	0	0	0	0	0	2	0.12	0.46
181	0.0073	2e-06	0.5	0	0.5	0.0021	0	0	0	0	0	2	0.12	0.46
182	5e-06	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
183	0.45	0	0.28	0	0.28	0	0	0	0	0	0	0	0.2	0.46
184	0.066	0	0.47	0	0.47	0	0	0	0	0	0	2	0.12	0.46
185	0.22	0.00042	0.39	0	0.39	0	0	0	0	0	0	2	0.12	0.46
186	1.1e-05	8.8e-06	0.0032	0	0.0032	6.8e-05	0.91	0	0	0.084	0	6	0	0.46
187	0	0	0.46	1.5e-05	0.46	0	0	0	0	0	0.085	2	0.12	0.46
188	0.00012	0	0.5	0	0.5	0.00056	0	0	0	0	0	2	0.12	0.46
189	0.73	0	0.14	0	0.14	0	0	0	0	0	0	0	0.2	0.46
190	0.11	0.064	0.41	0	0.41	0	0	0	0	4.4e-05	0	2	0.12	0.46
191	0.00034	0	0.5	0	0.5	0.0043	0	0	0	0	0	2	0.12	0.46
192	0.0038	0	0.5	0	0.5	0.00013	0	0	0	0	0	2	0.12	0.46
193	3.1e-05	0	0.45	0	0.45	0.11	0	0	0	0	0	2	0.12	0.46
194	0	0	0.5	0	0.5	7.5e-06	0	0	0	0	0	2	0.12	0.46
195	0.43	0	0.28	0	0.28	0	0	0	0	0	0	0	0.2	0.46
196	0.13	0.00071	0.43	0	0.43	4.3e-06	0	0	0	0	0	2	0.12	0.46
197	0	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
198	0.35	0.0096	0.32	0	0.32	0	0	0	0	0	0	0	0.2	0.46
199	0.11	1.1e-06	0.44	0	0.44	0	0	0	0	0	0	2	0.12	0.46
200	0.89	0	0.055	0	0.055	0	0	0	0	0	0	0	0.2	0.46
201	0	0	0	0	0	0	1	0	0	4.5e-06	0	6	0	0.46
202	0.15	0	0.43	0	0.43	0	0	0	0	0	0	2	0.12	0.46
203	0.71	0	0.15	0	0.15	0	0	0	0	0	0	0	0.2	0.46
204	0.35	9.3e-05	0.33	0	0.33	0	0	0	0	0	0	0	0.2	0.46
205	0	0	0	0	0	0	0.99	0	0	0.0089	0	6	0	0.46
206	3.7e-06	0	0.0019	0	0.0019	4e-05	0.91	0	0	0.087	0	6	0	0.46
207	0.81	0	0.097	0	0.097	0	0	0	0	0	0	0	0.2	0.46
208	0.8	0	0.1	0	0.1	0	0	0	0	0	0	0	0.2	0.46
209	0.64	0	0	0	0	0	0	0	0	0	0.36	0	0.2	0.46
210	0	0	0	0	0	0	0.99	0	0	0.014	0	6	0	0.46
211	0.53	0	0.23	0	0.23	0	0	0	0	0	0	0	0.2	0.46
212	0.29	2e-06	0.35	0	0.35	0	0	0	0	0	0	2	0.12	0.46
213	0	0	0	0	0	0	1	0	0	0.0042	0	6	0	0.46
214	0.16	0	0.42	0	0.42	0	0	0	0	0	0	2	0.12	0.46
215	0.75	0	0.13	0	0.13	0	0	0	0	0	0	0	0.2	0.46
216	0.34	0	0.33	0	0.33	0	0	0	0	0	0	0	0.2	0.46
217	0.0036	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
218	0	0.1	0	0	0	0	0.9	0	0	0.00017	0	6	0	0.46
219	0.053	0.00016	0.47	0	0.47	0	0	0	0	0	0	2	0.12	0.46
220	4.9e-06	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
221	0.83	0	0.084	0	0.084	0	0	0	0	0	0	0	0.2	0.46
222	0.13	0	0.44	0	0.44	0	0	0	0	0	0	2	0.12	0.46
223	0.027	0	0	0	0	0	0	0	0	0	0.97	10	0.11	0
224	2.5e-05	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
225	0.29	0	0	0.0015	0	0	0	0	0	0	0.71	10	0.11	0
226	0.0085	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
227	0.73	0	0	0	0	0	0	0	0	0	0.27	0	0.2	0.46
228	0	0	0	1	0	0	0	0	0	0	0	3	0.12	0.051
229	0.62	0	0	2.7e-06	0	0	0	0	0	0	0.38	0	0.2	0.46
230	0	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
231	0	0	0	0	0	0	0.98	0	0	0.016	0	6	0	0.46
232	0	0	0.5	0	0.5	0.0015	0	0	0	0	0	2	0.12	0.46
233	0.0036	0.062	0.47	0	0.47	0	0	0	0	0.00021	0	2	0.12	0.46
234	0.00022	0.00052	0.012	0	0.012	0.00021	0.87	0.0073	0	0.1	0	6	0	0.46
235	6.9e-05	0.07	0.46	0	0.46	0	0	0	0	4.6e-05	0	2	0.12	0.46
236	0	0	0.31	0	0.31	0.39	0	0	0	0	0	5	0.08	0.36
237	0.00019	0.14	0.43	0	0.43	0	0	0	0	0	0	2	0.12	0.46
238	3.1e-05	0	0.5	0	0.5	0.00026	0	0	0	0	0	2	0.12	0.46
239	0.04	0.057	0.45	0	0.45	0	0	0	0	0	0	2	0.12	0.46
240	0	0	0	0	0	0	1	0	0	0.0012	0	6	0	0.46
241	1.7e-05	0.00058	0.003	0	0.003	3.6e-06	0.85	0.038	0	0.1	0	6	0	0.46
242	0	0	0	0	0	0	1	0	0	0.0018	0	6	0	0.46
243	0	0	0.47	0	0.47	0.055	0	0	0	0	0	2	0.12	0.46
244	0.0023	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
245	0.64	0	0.18	0	0.18	0	0	0	0	0	0	0	0.2	0.46
246	0	0.11	0	0	0	0	0.88	0	0	0.0083	0	6	0	0.46
247	0.032	0	0.48	0	0.48	0	0	0	0	0	0	2	0.12	0.46
248	0.98	0	0.012	0	0.012	0	0	0	0	0	0	0	0.2	0.46
249	0.079	0	0.46	0	0.46	0	0	0	0	0	0	2	0.12	0.46
250	0.71	0	0.14	0	0.14	0	0	0	0	0	0	0	0.2	0.46
251	0.97	0	0.016	0	0.016	0	0	0	0	0	0	0	0.2	0.46
252	0.0029	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
253	0.95	0	0.023	0	0.023	0	0	0	0	0	0	0	0.2	0.46
254	0.52	0	0.24	0	0.24	0	0	0	0	0	0	0	0.2	0.46
255	0.0027	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
256	0.001	0.19	0.41	0	0.41	0	0	0	0	0	0	2	0.12	0.46
257	0.00058	0.079	0.46	0	0.46	0	0	0	0	0	0	2	0.12	0.46
258	0.085	0.12	0.4	0	0.4	0	0	0	0	0	0	2	0.12	0.46
259	0.2	0.068	0.36	0	0.36	0	0	0	0	0	0	2	0.12	0.46
260	0	0	0.49	0	0.49	0.015	0	0	0	0	0	2	0.12	0.46
261	0.21	0.057	0.36	0	0.36	0	0	0	0	0	0	2	0.12	0.46
262	0.19	0.053	0.38	0	0.38	0	0	0	0	0	0	2	0.12	0.46
263	3.3e-05	0.087	0.45	0	0.45	0	0	0	0	0.011	0	2	0.12	0.46
264	0.00021	0.38	0.31	0	0.31	0	0	0	0	0	0	1	0.12	0.88
265	0	0	0.011	0	0.011	0.98	0	0	0	0	0	5	0.08	0.36
266	0.00084	0	0.5	0	0.5	0.0029	0	0	0	0	0	2	0.12	0.46
267	0.99	0	0.0065	0	0.0065	0	0	0	0	0	0	0	0.2	0.46
268	1	0	0.00016	0	0.00016	0	0	0	0	0	0	0	0.2	0.46
269	0.69	0	0.16	0	0.16	0	0	0	0	0	0	0	0.2	0.46
270	1	0	9.5e-05	0	9.5e-05	0	0	0	0	0	0	0	0.2	0.46
271	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0.46
272	0.99	0	0.0055	0	0.0055	0	0	0	0	0	0	0	0.2	0.46
273	1	0	0.00032	0	0.00032	0	0	0	0	0	0	0	0.2	0.46
274	1	0	3.4e-05	0	3.4e-05	0	0	0	0	0	0	0	0.2	0.46
275	0.00031	0	0.46	0	0.46	0	0	0	0	0	0.073	2	0.12	0.46
276	1	0	0.0017	0	0.0017	0	0	0	0	0	0	0	0.2	0.46
277	0.2	0	0.4	0	0.4	0	0	0	0	0	0	2	0.12	0.46
278	0.98	0	0.0081	0	0.0081	0	0	0	0	0	0	0	0.2	0.46
279	6.6e-05	0.0013	0.0053	0	0.0053	0.002	0.89	0.03	0	0.07	0	6	0	0.46
280	1	0	1.3e-06	0	1.3e-06	0	0	0	0	0	0	0	0.2	0.46
281	0	0	0	0	0	0	0	0	0	1	0	9	0.013	0.46
282	0.0003	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
283	0.16	0	0.42	0	0.42	0	0	0	0	0	0	2	0.12	0.46
284	1	0	2.2e-06	0	2.2e-06	0	0	0	0	0	0	0	0.2	0.46
285	0.0013	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
286	0.84	0.0093	0.075	0	0.075	1e-05	0	0	0	0	0	0	0.2	0.46
287	0.99	0	0.0062	0	0.0062	0	0	0	0	0	0	0	0.2	0.46
288	0.52	0	0.24	0	0.24	0	0	0	0	0	0	0	0.2	0.46
289	0.57	0	0.22	0	0.22	0	0	0	0	0	0	0	0.2	0.46
290	0	0	0	0	0	0	0.99	0.0061	0	3.5e-06	0	6	0	0.46
291	0.99	0	0.0045	0	0.0045	0	0	0	0	0	0	0	0.2	0.46
292	1	0	0.00033	0	0.00033	0	0	0	0	0	0	0	0.2	0.46
293	0.33	0	0.33	0	0.33	0	0	0	0	0	0	0	0.2	0.46
294	0.89	0	0.054	0	0.054	0	0	0	0	0	0	0	0.2	0.46
295	0.00092	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
296	0.025	0	0.49	0	0.49	0	0	0	0	0	0	2	0.12	0.46
297	5.9e-06	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
298	0.46	0	0.27	0	0.27	0	0	0	0	0	0	0	0.2	0.46
299	0.28	0	0.36	0	0.36	0	0	0	0	0	0	2	0.12	0.46
300	0.28	2e-05	0.36	0	0.36	0	0	0	0	0	0	2	0.12	0.46
301	0.26	0	0.37	0	0.37	0	0	0	0	0	0	2	0.12	0.46
302	0.1	0	0.45	0	0.45	0	0	0	0	0	0	2	0.12	0.46
303	0	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
304	0	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
305	0.12	0	0.44	0	0.44	0	0	0	0	0	0	2	0.12	0.46
306	0.32	0	0.34	0	0.34	0	0	0	0	0	0	2	0.12	0.46
307	0.0008	1.3e-06	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
308	0.15	0	0.43	0	0.43	0	0	0	0	0	0	2	0.12	0.46
309	2.4e-05	0	0.5	0	0.5	0	0	0	0	0	0	2	0.12	0.46
310	0	0	0	0	0	0	0.96	0	0	0.037	0	6	0	0.46
311	0.18	0	0.41	0	0.41	0	0	0	0	0	0	2	0.12	0.46
312	0	0	3.4e-06	0	3.4e-06	0	0.94	0	0	0.057	0	6	0	0.46
313	0.062	0.03	0.45	0	0.45	1.2e-06	0	0	0	0.00062	0	2	0.12	0.46
314	0.26	0	0.37	0	0.37	0	0	0	0	0	0	2	0.12	0.46
315	0.19	0	0.4	0	0.4	0	0	0	0	0	0	2	0.12	0.46
316	0.12	0	0.44	0	0.44	0	0	0	0	0	0	2	0.12	0.46
317	0	0	0	1	0	0	0	0	0	0	0	3	0.12	0.051
318	0.77	0	0.11	0	0.11	0	0	0	0	0	0	0	0.2	0.46
319	0.25	0	0.37	0	0.37	0	0	0	0	0	0	2	0.12	0.46
320	0.0095	0	0.44	0.00021	0.44	0	0	0	0	0	0.1	2	0.12	0.46
321	0.022	0	0.49	0	0.49	0	0	0	0	0	0	2	0.12	0.46
322	0.37	0.00011	0.32	0	0.32	0	0	0	0	0	0	0	0.2	0.46
323	7.8e-05	0	0.45	0	0.45	0	0	0	0	0	0.097	2	0.12	0.46
324	0	0	0	0	0	0	0.99	0.0066	0	7.6e-05	0	6	0	0.46
325	0.0064	0	0.46	3.3e-05	0.46	0	0	0	0	0	0.082	2	0.12	0.46
326	0.26	0	0.37	0	0.37	0	0	0	0	0	0	2	0.12	0.46
327	8.4e-06	0	0.44	0	0.44	0	0	0	0	0	0.12	2	0.12	0.46
328	0.093	0.75	0.08	0	0.08	0	0	0	0	0	0	1	0.12	0.88
329	0.019	0	0.49	0	0.49	0	0	0	0	0	0	2	0.12	0.46
330	0.0084	0.12	0.43	0	0.43	0	0	0	0	0	0	2	0.12	0.46
331	0.14	0	0.43	0	0.43	0	0	0	0	0	0	2	0.12	0.46
332	0.76	0	0.12	0	0.12	3.3e-06	0	0	0	0	0	0	0.2	0.46
333	0.37	0	0.31	0	0.31	0	0	0	0	0	0	0	0.2	0.46
334	0.067	0.0014	0.47	0	0.47	0	0	0	0	0.00021	0	2	0.12	0.46
335	0.088	0.079	0.42	0	0.42	0	0	0	0	6.1e-05	0	2	0.12	0.46
