SNV	cluster0	cluster	dcf0	dcf1	dcf2	dcf3
112	1	0	0.4	0.3	0.37	0.38
113	1	0	0.4	0.3	0.37	0.38
114	1	0	0.4	0.3	0.37	0.38
115	1	0	0.4	0.3	0.37	0.38
116	1	0	0.4	0.3	0.37	0.38
117	1	0	0.4	0.3	0.37	0.38
118	1	0	0.4	0.3	0.37	0.38
119	1	0	0.4	0.3	0.37	0.38
120	1	0	0.4	0.3	0.37	0.38
121	1	0	0.4	0.3	0.37	0.38
122	1	0	0.4	0.3	0.37	0.38
123	1	0	0.4	0.3	0.37	0.38
124	1	0	0.4	0.3	0.37	0.38
125	1	0	0.4	0.3	0.37	0.38
126	1	0	0.4	0.3	0.37	0.38
127	1	0	0.4	0.3	0.37	0.38
128	1	0	0.4	0.3	0.37	0.38
129	1	0	0.4	0.3	0.37	0.38
130	1	0	0.4	0.3	0.37	0.38
131	1	0	0.4	0.3	0.37	0.38
132	1	0	0.4	0.3	0.37	0.38
133	1	0	0.4	0.3	0.37	0.38
134	1	0	0.4	0.3	0.37	0.38
135	1	0	0.4	0.3	0.37	0.38
136	1	0	0.4	0.3	0.37	0.38
137	1	0	0.4	0.3	0.37	0.38
138	1	0	0.4	0.3	0.37	0.38
139	1	0	0.4	0.3	0.37	0.38
140	1	0	0.4	0.3	0.37	0.38
141	1	0	0.4	0.3	0.37	0.38
142	1	0	0.4	0.3	0.37	0.38
143	1	0	0.4	0.3	0.37	0.38
144	1	0	0.4	0.3	0.37	0.38
145	1	0	0.4	0.3	0.37	0.38
146	1	0	0.4	0.3	0.37	0.38
147	1	0	0.4	0.3	0.37	0.38
148	1	0	0.4	0.3	0.37	0.38
149	1	0	0.4	0.3	0.37	0.38
150	1	0	0.4	0.3	0.37	0.38
151	1	0	0.4	0.3	0.37	0.38
152	1	0	0.4	0.3	0.37	0.38
153	1	0	0.4	0.3	0.37	0.38
154	1	0	0.4	0.3	0.37	0.38
155	1	0	0.4	0.3	0.37	0.38
156	1	0	0.4	0.3	0.37	0.38
157	1	0	0.4	0.3	0.37	0.38
158	1	0	0.4	0.3	0.37	0.38
159	1	0	0.4	0.3	0.37	0.38
160	1	0	0.4	0.3	0.37	0.38
161	1	0	0.4	0.3	0.37	0.38
162	1	0	0.4	0.3	0.37	0.38
163	1	0	0.4	0.3	0.37	0.38
164	1	0	0.4	0.3	0.37	0.38
165	1	0	0.4	0.3	0.37	0.38
166	1	0	0.4	0.3	0.37	0.38
167	1	0	0.4	0.3	0.37	0.38
168	1	0	0.4	0.3	0.37	0.38
169	1	0	0.4	0.3	0.37	0.38
170	1	0	0.4	0.3	0.37	0.38
171	1	0	0.4	0.3	0.37	0.38
172	1	0	0.4	0.3	0.37	0.38
173	1	0	0.4	0.3	0.37	0.38
174	1	0	0.4	0.3	0.37	0.38
175	1	0	0.4	0.3	0.37	0.38
176	1	0	0.4	0.3	0.37	0.38
177	1	0	0.4	0.3	0.37	0.38
178	1	0	0.4	0.3	0.37	0.38
179	1	0	0.4	0.3	0.37	0.38
180	1	0	0.4	0.3	0.37	0.38
181	1	0	0.4	0.3	0.37	0.38
182	1	0	0.4	0.3	0.37	0.38
183	1	0	0.4	0.3	0.37	0.38
184	1	0	0.4	0.3	0.37	0.38
185	1	0	0.4	0.3	0.37	0.38
186	1	0	0.4	0.3	0.37	0.38
187	1	0	0.4	0.3	0.37	0.38
188	1	0	0.4	0.3	0.37	0.38
189	1	0	0.4	0.3	0.37	0.38
190	1	0	0.4	0.3	0.37	0.38
191	1	0	0.4	0.3	0.37	0.38
192	1	0	0.4	0.3	0.37	0.38
193	1	0	0.4	0.3	0.37	0.38
194	1	0	0.4	0.3	0.37	0.38
195	1	0	0.4	0.3	0.37	0.38
196	1	0	0.4	0.3	0.37	0.38
197	1	0	0.4	0.3	0.37	0.38
198	1	0	0.4	0.3	0.37	0.38
199	1	0	0.4	0.3	0.37	0.38
200	1	0	0.4	0.3	0.37	0.38
201	1	0	0.4	0.3	0.37	0.38
202	1	0	0.4	0.3	0.37	0.38
203	1	0	0.4	0.3	0.37	0.38
204	1	0	0.4	0.3	0.37	0.38
205	1	0	0.4	0.3	0.37	0.38
206	1	0	0.4	0.3	0.37	0.38
207	1	0	0.4	0.3	0.37	0.38
208	1	0	0.4	0.3	0.37	0.38
209	1	0	0.4	0.3	0.37	0.38
210	1	0	0.4	0.3	0.37	0.38
211	1	0	0.4	0.3	0.37	0.38
212	1	0	0.4	0.3	0.37	0.38
213	1	0	0.4	0.3	0.37	0.38
214	1	0	0.4	0.3	0.37	0.38
215	1	0	0.4	0.3	0.37	0.38
216	1	0	0.4	0.3	0.37	0.38
217	1	0	0.4	0.3	0.37	0.38
218	1	0	0.4	0.3	0.37	0.38
219	1	0	0.4	0.3	0.37	0.38
220	1	0	0.4	0.3	0.37	0.38
221	1	0	0.4	0.3	0.37	0.38
222	1	0	0.4	0.3	0.37	0.38
223	1	0	0.4	0.3	0.37	0.38
224	1	0	0.4	0.3	0.37	0.38
225	1	0	0.4	0.3	0.37	0.38
226	1	0	0.4	0.3	0.37	0.38
227	1	0	0.4	0.3	0.37	0.38
228	1	0	0.4	0.3	0.37	0.38
229	1	0	0.4	0.3	0.37	0.38
230	1	0	0.4	0.3	0.37	0.38
231	1	0	0.4	0.3	0.37	0.38
232	1	0	0.4	0.3	0.37	0.38
233	1	0	0.4	0.3	0.37	0.38
234	1	0	0.4	0.3	0.37	0.38
235	1	0	0.4	0.3	0.37	0.38
236	1	0	0.4	0.3	0.37	0.38
237	1	0	0.4	0.3	0.37	0.38
238	1	0	0.4	0.3	0.37	0.38
239	1	0	0.4	0.3	0.37	0.38
240	1	0	0.4	0.3	0.37	0.38
241	1	0	0.4	0.3	0.37	0.38
242	1	0	0.4	0.3	0.37	0.38
243	1	0	0.4	0.3	0.37	0.38
244	1	0	0.4	0.3	0.37	0.38
245	1	0	0.4	0.3	0.37	0.38
246	1	0	0.4	0.3	0.37	0.38
247	1	0	0.4	0.3	0.37	0.38
248	1	0	0.4	0.3	0.37	0.38
249	1	0	0.4	0.3	0.37	0.38
250	1	0	0.4	0.3	0.37	0.38
251	1	0	0.4	0.3	0.37	0.38
252	1	0	0.4	0.3	0.37	0.38
253	1	0	0.4	0.3	0.37	0.38
254	1	0	0.4	0.3	0.37	0.38
255	1	0	0.4	0.3	0.37	0.38
256	1	0	0.4	0.3	0.37	0.38
257	1	0	0.4	0.3	0.37	0.38
258	1	0	0.4	0.3	0.37	0.38
259	1	0	0.4	0.3	0.37	0.38
260	1	0	0.4	0.3	0.37	0.38
261	1	0	0.4	0.3	0.37	0.38
