SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
27	1	1.9e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
28	1	0.00023	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
29	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
30	1	2.8e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
31	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
32	1	0.0016	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
33	1	0.00012	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
34	1	0.0008	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
35	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
36	0.11	2.3e-05	0	0.89	0	0	0	0	3	0.4	0.22	0.32	0.33
37	1	5.3e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
38	1	0.0036	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
39	1	0.00011	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
40	0.99	0.011	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
41	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
42	1	1.4e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
43	1	1.3e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
44	1	0.0012	0	1.5e-06	0	0	0	0	0	0.6	0.39	0.52	0.49
45	1	6.6e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
46	1	0.00057	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
47	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
48	1	0.00089	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
49	1	0.0011	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
50	1	3.4e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
51	1	0.00057	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
52	1	0.0024	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
53	1	2.2e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
54	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
55	0	0	0	1.2e-05	1	0	0	0	4	0.044	0.087	0.053	0.054
56	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
57	1	0.00015	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
58	0.99	0.0053	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
59	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
60	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
61	0.99	0.013	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
62	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
63	1	0.00013	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
64	1	3.6e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
65	1	0.00016	0	3.9e-05	0	0	0	0	0	0.6	0.39	0.52	0.49
66	1	0.00066	0	6.1e-06	0	0	0	0	0	0.6	0.39	0.52	0.49
67	1	0.00013	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
68	0.97	0.029	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
69	1	7.2e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
70	1	0.0001	0	2.1e-06	0	0	0	0	0	0.6	0.39	0.52	0.49
71	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
72	1	0.00092	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
73	1	5e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
74	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
75	1	0.00034	0	0.00016	0	0	0	0	0	0.6	0.39	0.52	0.49
76	0.79	0	0	0.21	0	0	0	0	0	0.6	0.39	0.52	0.49
77	0	0	0	0	0	1	0	0	5	0.089	0	0.053	0.054
78	1	5.4e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
79	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
80	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
81	1	1.2e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
82	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
83	0	0	0	1	0	0	0	0	3	0.4	0.22	0.32	0.33
84	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
85	1	0.00026	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
86	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
87	1	0.0032	0	2.3e-05	0	0	0	0	0	0.6	0.39	0.52	0.49
88	1	0.0048	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
89	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
90	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
91	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
92	1	0	0	0.0026	0	0	0	0	0	0.6	0.39	0.52	0.49
93	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
94	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
95	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
96	0	0	0	0	0	1	0	0	5	0.089	0	0.053	0.054
97	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
98	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
99	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
100	1	2.3e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
101	0.0013	0	0	1	0	0	0	0	3	0.4	0.22	0.32	0.33
102	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
103	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
104	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
105	0	0	0	0	0	1	0	0	5	0.089	0	0.053	0.054
106	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
107	0	0	0	0	0	0	1	0	6	0.089	0	0	0.054
108	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
109	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
110	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
111	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
112	1	0.00041	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
113	1	1.2e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
114	1	3.5e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
115	0	0	0	0	5.9e-06	1	0	0	5	0.089	0	0.053	0.054
116	1	0.0013	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
117	1	5.5e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
118	1	1.5e-05	0	2.1e-06	0	0	0	0	0	0.6	0.39	0.52	0.49
119	1	0.00032	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
120	1	0.00011	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
121	1	0.0027	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
122	0	0	0	0	0	0	1	0	6	0.089	0	0	0.054
123	1	0.0046	0	6.4e-05	0	0	0	0	0	0.6	0.39	0.52	0.49
124	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
125	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
126	1	1.5e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
127	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
128	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
129	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
130	1	0.0017	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
131	1	2.6e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
132	0	0	0	0	0	2.9e-05	1	0	6	0.089	0	0	0.054
133	1	0.0019	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
134	1	1.1e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
135	1	0.0015	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
136	0.99	0.00094	0	0.0059	0	0	0	0	0	0.6	0.39	0.52	0.49
137	0.98	0.00011	0	0.024	0	0	0	0	0	0.6	0.39	0.52	0.49
138	1	0.00047	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
139	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
140	1	0.0026	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
141	1	0.0014	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
142	1	0.0021	0	0.00081	0	0	0	0	0	0.6	0.39	0.52	0.49
143	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
144	1	3.9e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
145	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
146	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
147	1	3.5e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
148	0	0	0	1	0	0	0	0	3	0.4	0.22	0.32	0.33
149	0	0	0	0	0	0	1	0	6	0.089	0	0	0.054
150	1	0.0012	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
151	1	0.00011	0	1.4e-06	0	0	0	0	0	0.6	0.39	0.52	0.49
152	0	0	0	0	0	1	0	0	5	0.089	0	0.053	0.054
153	0.99	0.014	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
154	1	0.00031	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
155	1	8.5e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
156	1	0.00071	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
157	0.97	0.027	0	0.0012	0	0	0	0	0	0.6	0.39	0.52	0.49
158	1	0.00016	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
159	1	1.1e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
160	0	0	0	0	0	0.00034	1	0	6	0.089	0	0	0.054
161	1	1.6e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
162	0	0	0	0	0	0	1	0	6	0.089	0	0	0.054
163	1	1.1e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
164	1	0.00043	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
165	1	0.00018	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
166	1	0.00023	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
167	1	0.00013	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
168	0	0	0	0	0	0.00053	1	0	6	0.089	0	0	0.054
169	1	0.00018	0	5.9e-06	0	0	0	0	0	0.6	0.39	0.52	0.49
170	1	6.4e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
171	1	8.3e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
172	0	0	0	0	0	1	0	0	5	0.089	0	0.053	0.054
173	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
174	1	0.0043	0	6e-05	0	0	0	0	0	0.6	0.39	0.52	0.49
175	1	0.00011	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
176	1	0.0028	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
177	1	9e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
178	1	0.00089	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
179	0.96	0.035	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
180	1	0.00047	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
181	1	1.6e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
182	1	0.00047	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
183	1	9.3e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
184	1	3.4e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
185	1	0.00032	0	1.1e-05	0	0	0	0	0	0.6	0.39	0.52	0.49
186	1	0.00055	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
187	1	0.00069	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
188	1	2.1e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
189	1	1.2e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
190	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
191	1	4.3e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
192	0	0	0	0	0	1	0	0	5	0.089	0	0.053	0.054
193	1	0.0024	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
194	1	4.6e-05	0	6.5e-05	0	0	0	0	0	0.6	0.39	0.52	0.49
195	1	2.6e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
196	1	1.3e-06	0	1.2e-05	0	0	0	0	0	0.6	0.39	0.52	0.49
197	0	0	0	0	0	1	0	0	5	0.089	0	0.053	0.054
198	1	0.0003	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
199	1	2.2e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
200	0	0	0	0	3.3e-05	1	0	0	5	0.089	0	0.053	0.054
201	1	9.8e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
202	0	0	0	0	2.3e-05	1	0	0	5	0.089	0	0.053	0.054
203	1	2.9e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
204	0	0	0	1	0	0	0	0	3	0.4	0.22	0.32	0.33
205	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
206	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
207	1	0.00055	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
208	1	0.0007	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
209	1	2e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
210	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
211	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
212	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
213	0	0	0	1	0	0	0	0	3	0.4	0.22	0.32	0.33
214	0	0	0	0	0	1	0	0	5	0.089	0	0.053	0.054
215	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
216	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
217	1	4.4e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
218	0.99	0.0072	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
219	1	0.0036	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
220	1	0.00084	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
221	1	8.2e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
222	0	0	0	1	0	0	0	0	3	0.4	0.22	0.32	0.33
223	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
224	0	0	0	0	0	0	0	1	7	0.18	0.17	0.43	0.054
225	1	9.3e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
226	0.99	0.0055	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
227	1	3e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
228	1	7.6e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
229	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
230	1	0.0001	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
231	1	0.0006	0	1.5e-05	0	0	0	0	0	0.6	0.39	0.52	0.49
232	1	0.00085	0	0.00014	0	0	0	0	0	0.6	0.39	0.52	0.49
233	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
234	0.97	0	0	0.03	0	0	0	0	0	0.6	0.39	0.52	0.49
235	1	0	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
236	0	0	0	0	1e-05	0.079	0.92	0	6	0.089	0	0	0.054
237	1	0.0002	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
238	1	0.00015	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
239	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
240	1	2.9e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
241	1	0.00015	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
242	0	0	0	1	0	0	0	0	3	0.4	0.22	0.32	0.33
243	1	3.1e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
244	1	7.4e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
245	1	1.4e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
246	1	7.8e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
247	1	0.0036	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
248	1	1.4e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
249	1	1.4e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
250	1	0.0039	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
251	0	0	0	0	0	0	1	0	6	0.089	0	0	0.054
252	1	4.2e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
253	1	0.00011	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
254	1	0.00041	0	4.3e-06	0	0	0	0	0	0.6	0.39	0.52	0.49
255	1	0.00074	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
256	1	3.7e-05	0	7.2e-06	0	0	0	0	0	0.6	0.39	0.52	0.49
257	1	0.00024	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
258	1	1e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
259	0	0	0	0	1	0	0	0	4	0.044	0.087	0.053	0.054
260	1	1e-05	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
261	1	3.7e-06	0	0	0	0	0	0	0	0.6	0.39	0.52	0.49
