SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.082	0
32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.041	0.34
33	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.041	0.34
34	0.73	0	0	0	0	0.19	0	0	0.00036	0	0	0	0.00033	0	0	0.0042	0	0	0.073	0	0.33	0.34
35	0.061	0	0	0	0	0.86	0	0	0.011	0	0	0	0.01	0	0	0.062	0	0	0	5	0.37	0.38
36	0.3	0	0	0	0	0.59	0	0	0.015	0	0	0	0.013	0	0	0.078	0	0	0.0033	5	0.37	0.38
37	0	0	0	0	0	0	0	0	0	0.99	0.0014	0.0064	0	0	0	0	0.0019	0	0	9	0.33	0
38	0	0.045	0.48	0.48	0.00049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.084
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.9e-05	16	0.21	0.042
40	0.011	0	0	0	0	0.41	0	0	0.2	0	0	0	0.18	0	0	0.2	0	0	0	5	0.37	0.38
41	0.0055	0	0	0	0	0.5	0	0	0.018	0	0	0	0.016	0	0	0.46	0	0	0	5	0.37	0.38
42	0.52	0	0	0	0	0.44	0	0	0.0072	0	0	0	0.0066	0	0	0.027	0	0	0.00015	0	0.33	0.34
43	0.79	0	0	0	0	0.21	0	0	0.00012	0	0	0	0.00011	0	0	0.00054	0	0	0	0	0.33	0.34
44	0	0.82	0.088	0.088	0.00027	0	0	0	0	0	0	0	0	4.5e-06	0	0	0	0	0	1	0	0.13
45	0.88	0	0	0	0	0.11	0	0	0.00022	0	0	0	0.0002	0	0	0.00084	0	0	8.1e-05	0	0.33	0.34
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.082	0
47	0.00043	0	0	0	0	0.44	0	0	0.05	0	0	0	0.045	0	0	0.46	0	0	0	15	0.4	0.41
48	0	0	0	0	0	0.87	0.0023	0	0	0	0	0	0	0	0	0.13	0	0	0	5	0.37	0.38
49	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0	0.041	0	0	0	7	0.041	0.34
50	0	0	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.21	0.042
51	0.0067	0	0	0	0	0.75	0	0	0.0017	0	0	0	0.0016	0	0	0.24	0	0	0	5	0.37	0.38
52	0	0	0	0	0	0.87	0.0039	0	0	0	0	0	0	0	0	0.12	0	0	0	5	0.37	0.38
53	0.25	0	0	0	0	0.49	0	0	0.072	0	0	0	0.066	0	0	0.12	0	0	0.00074	5	0.37	0.38
54	0.0051	0	0	0	0	0.76	0	0	0.00066	0	0	0	0.0006	0	0	0.23	0	0	0	5	0.37	0.38
55	0	0.73	0.13	0.13	0.00021	0	0	0	0	0	0	0	0	1.6e-05	0	0	0	0	0	1	0	0.13
56	0.17	0	0	0	0	0.7	0	0	0.015	0	0	0	0.013	0	0	0.096	0	0	2.2e-06	5	0.37	0.38
57	0.031	0	0	0	0	4.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.97	18	0.29	0.25
58	0.023	0	0	0	0	0.9	0	0	0.00097	0	0	0	0.00088	0	0	0.075	0	0	0	5	0.37	0.38
59	0.0077	0	0	0	0	0.25	0	0	0.3	0	0	0	0.28	0	0	0.17	0	0	0	8	0.35	0.43
60	0.77	0	0	0	0	0.22	0	0	0.0017	0	0	0	0.0016	0	0	0.0047	0	0	0.00038	0	0.33	0.34
61	0	0	0	0	0.99	0	0	3.2e-05	0	0	0	0	0	0	0	0.013	0	0	0	4	0.041	0.084
62	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.7e-06	0	0	4	0.041	0.084
63	0.42	0	0	0	0	0.57	0	0	0.00011	0	0	0	9.9e-05	0	0	0.012	0	0	3.1e-06	5	0.37	0.38
64	0.3	0	0	0	0	0.65	0	0	0.0027	0	0	0	0.0025	0	0	0.044	0	0	0.00023	5	0.37	0.38
65	0.08	0	0	0	0	0.72	0	0	0.033	0	0	0	0.03	0	0	0.13	0	0	0	5	0.37	0.38
66	0.0063	0	0	0	0	0.41	0	0	0.24	0	0	0	0.22	0	0	0.13	0	0	0	5	0.37	0.38
67	0	0.99	0.007	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.13
68	0.1	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0.9	18	0.29	0.25
69	0.58	0	0	0	0	0.17	0	0	0.00092	0	0	0	0.00083	0	0	0.012	0	0	0.24	0	0.33	0.34
70	0.86	0	0	0	0	0.13	0	0	0.00064	0	0	0	0.00059	0	0	0.0019	0	0	0.0023	0	0.33	0.34
71	0.52	0	0	0	0	0.39	0	0	0.015	0	0	0	0.013	0	0	0.051	0	0	0.013	0	0.33	0.34
72	0	0.047	0.00013	0.00013	2.7e-05	0	0	0.011	0	0	0	0	0	0.94	0	0	0	0	0	13	0	0.25
73	0.0032	0	0	0	0	0.4	0	0	0.035	0	0	0	0.032	0	0	0.53	0	0	0	15	0.4	0.41
74	0	0	0	0	0	0	0	0	0	0.97	0.006	0.028	0	0	0	0	0.00033	0	0	9	0.33	0
75	0.057	0	0	0	0	0.55	0	0	0.031	0	0	0	0.028	0	0	0.33	0	0	1.3e-05	5	0.37	0.38
76	5.1e-06	0	0	0	0	0	0.00099	0	0	0.81	0.0027	0.012	0	0	0	0	0.17	0.0018	4.9e-05	9	0.33	0
77	0	0	0	0	0	0	0	0	0	0.36	0.12	0.53	0	0	0	0	0	0	0	11	0.42	0
78	0	0	0	0	7.3e-05	0	0	0	0	0	0	0	0	0	0	0	8.3e-05	1	0	17	0.082	0
79	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.041	0.34
80	0.0023	0	0	0	0	0.45	0	0	0.019	0	0	0	0.017	0	0	0.52	0	0	0	15	0.4	0.41
81	0.7	0	0	0	0	0.12	0	2.5e-05	0.0077	0	0	0	0.007	0	0	0.0064	0	0	0.16	0	0.33	0.34
82	0.82	0	0	0	0	0.14	0	0	0.00052	0	0	0	0.00047	0	0	0.0046	0	0	0.033	0	0.33	0.34
83	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.87	0	0	0	0	0	13	0	0.25
84	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.041	0.084
85	0.45	0	0	0	0	0.49	0	0	0.0058	0	0	0	0.0053	0	0	0.046	0	0	0.0006	5	0.37	0.38
86	0.44	0	0	0	0	0.12	1.6e-06	0	0.00026	0	0	0	0.00024	0	0	0.0045	0	0	0.43	0	0.33	0.34
87	0.27	0	0	0	0	0.59	0	0	0.017	0	0	0	0.015	0	0	0.099	0	0	0.0082	5	0.37	0.38
88	0.94	0	0	0	0	0.043	0	0	6.4e-05	0	0	0	5.8e-05	0	0	0.0003	0	0	0.012	0	0.33	0.34
89	0.029	0	0	0	0	0.72	0	0	0.0077	0	0	0	0.007	0	0	0.24	0	0	0	5	0.37	0.38
90	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.79	0.45
91	0.64	0	0	0	0	0.19	0	3.8e-05	0.01	0	0	0	0.0093	0	0	0.016	0	0	0.13	0	0.33	0.34
92	0.32	0	0	0	0	0.52	0	0	0.028	0	0	0	0.025	0	0	0.11	0	0	0.0027	5	0.37	0.38
93	0.13	0	0	0	0	0.64	0	0	0.03	0	0	0	0.027	0	0	0.17	0	0	1.4e-05	5	0.37	0.38
94	0.3	0	0	0	0	0.52	0	0	0.03	0	0	0	0.027	0	0	0.13	0	0	0.0027	5	0.37	0.38
95	0	0.21	0.0017	0.0017	8.2e-05	0	0	0.0012	0	0	0	0	0	0.79	0	0	0	0	0	13	0	0.25
96	0	0.051	0.47	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.084
97	0.37	0	0	0	0	0.48	0	0	0.013	0	0	0	0.012	0	0	0.11	0	0	0.014	5	0.37	0.38
98	0.026	0	0	0	0	0.77	0	0	0.021	0	0	0	0.019	0	0	0.16	0	0	0	5	0.37	0.38
99	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.041	0.084
100	0.00039	0	0	0	0	0.45	0	0	0.0042	0	0	0	0.0038	0	0	0.54	0	0	0	15	0.4	0.41
101	0.51	0	0	0	0	0.44	0	0	0.009	0	0	0	0.0082	0	0	0.031	0	0	0.00027	0	0.33	0.34
102	0.0029	0	0	0	0	0.46	0	0	0.021	0	0	0	0.019	0	0	0.5	0	0	0	15	0.4	0.41
103	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.041	0.34
