SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
48	0	0	1	0	0	0	0	2	0.4	0.41
49	0	0	1	0	0	0.00074	0	2	0.4	0.41
50	0	0	0	0	0	0	1	6	0.12	0.042
51	0.011	0	0.99	0	0	0	0	2	0.4	0.41
52	0	0	1	0	0	0	0	2	0.4	0.41
53	0.46	0	0.54	0	0	0	0	2	0.4	0.41
54	0.0092	0	0.99	0	0	0	0	2	0.4	0.41
55	0	1	0	0	0	2.1e-06	0	1	0	0.13
56	0.43	0	0.57	0	0	0	0	2	0.4	0.41
57	1	0	3e-06	0	0	0	0	0	0.33	0.34
58	0.11	0	0.89	0	0	0	0	2	0.4	0.41
59	0.019	0	0.98	0	0	0	0	2	0.4	0.41
60	0.99	0	0.014	0	0	0	0	0	0.33	0.34
61	0	0	0.32	0	0	0.68	0.0021	5	0.041	0.21
62	0	0	0	0	0	0	1	6	0.12	0.042
63	0.94	0	0.063	0	0	0	0	0	0.33	0.34
64	0.75	0	0.25	0	0	0	0	0	0.33	0.34
65	0.2	0	0.8	0	0	0	0	2	0.4	0.41
66	0.02	0	0.98	0	0	0	0	2	0.4	0.41
67	0	1	0	0	0	0	0	1	0	0.13
68	1	0	2e-06	0	0	0	0	0	0.33	0.34
69	0.95	0	0.046	0	0	0	0	0	0.33	0.34
70	0.99	0	0.0053	0	0	0	0	0	0.33	0.34
71	0.81	0	0.19	0	0	0	0	0	0.33	0.34
72	0	0.31	0	0	0	0.69	0	5	0.041	0.21
73	0.0026	0	1	0	0	0	0	2	0.4	0.41
74	0	0	0	1	0	0	0	3	0.37	0
75	0.067	0	0.93	0	0	0	0	2	0.4	0.41
76	1.6e-05	0	0	0.96	0.0034	0	0.036	3	0.37	0
77	0	0	0	1	0	0	0	3	0.37	0
78	0	0	0	0	0.98	0	0.016	4	0.082	0
79	0	0	0	0	0	1	0	5	0.041	0.21
80	0.0019	0	1	0	0	0	0	2	0.4	0.41
81	0.98	0	0.021	0	0	3e-06	0	0	0.33	0.34
82	0.99	0	0.013	0	0	0	0	0	0.33	0.34
83	0	0.00019	0	0	0	1	0	5	0.041	0.21
84	0	0	0	0	0	1	0	5	0.041	0.21
85	0.81	0	0.19	0	0	0	0	0	0.33	0.34
86	0.98	0	0.024	0	0	0	0	0	0.33	0.34
87	0.54	0	0.46	0	0	0	0	0	0.33	0.34
88	1	0	0.00075	0	0	0	0	0	0.33	0.34
89	0.049	0	0.95	0	0	0	0	2	0.4	0.41
90	1	0	0.00054	0	0	0	0.0023	0	0.33	0.34
91	0.95	0	0.055	0	0	1.1e-05	0	0	0.33	0.34
92	0.55	0	0.45	0	0	0	0	0	0.33	0.34
93	0.24	0	0.76	0	0	0	0	2	0.4	0.41
94	0.5	0	0.5	0	0	0	0	2	0.4	0.41
95	0	0.87	0	0	0	0.13	0	1	0	0.13
96	0	1	0	0	0	0	0	1	0	0.13
97	0.59	0	0.41	0	0	0	0	0	0.33	0.34
98	0.063	0	0.94	0	0	0	0	2	0.4	0.41
99	0	0	0	0	0	0	1	6	0.12	0.042
100	0.00031	0	1	0	0	0	0	2	0.4	0.41
101	0.87	0	0.13	0	0	0	0	0	0.33	0.34
102	0.0024	0	1	0	0	0	0	2	0.4	0.41
103	0	0	0	0	0	1	0	5	0.041	0.21
