SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
46	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	9	0.082	0
47	0.00035	0	0	0	0	0.033	0	0	0	0	0	0	0.033	0.93	0	13	0.4	0.41
48	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.4	0.41
49	0	0	0	0	0	0	0	0	0.87	0	0	0	0	0.13	0	8	0.041	0.34
50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9.5e-06	3	0.041	0.084
51	0.011	0	0	0	0	0.013	0	0	0	0	0	0	0.013	0.96	0	13	0.4	0.41
52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.4	0.41
53	0.38	0	0.00078	0	0	0.08	0	0	0	0	0	0	0.08	0.46	0	13	0.4	0.41
54	0.0087	0	0	0	0	0.0073	0	0	0	0	0	0	0.0073	0.98	0	13	0.4	0.41
55	0	0.27	0	0.00025	0	0	0.73	1.6e-05	0	0	0	0	0	0	0	6	0	0.13
56	0.37	0	3.3e-06	0	0	0.061	0	0	0	0	0	0	0.061	0.51	0	13	0.4	0.41
57	0.044	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	2	0.29	0.25
58	0.1	0	0	0	0	0.022	0	0	0	0	0	0	0.022	0.85	0	13	0.4	0.41
59	0.013	0	0	0	0	0.15	0	0	0	0	0	0	0.15	0.7	0	13	0.4	0.41
60	0.97	0	0.00033	0	0	0.0096	0	0	0	0	0	0	0.0096	0.015	0	0	0.33	0.34
61	0	0	0	0.96	0	0	0	0	2.6e-05	0	0	0	0	0.036	0	3	0.041	0.084
62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.041	0.084
63	0.92	0	4.7e-06	0	0	0.0055	0	0	0	0	0	0	0.0055	0.065	0	0	0.33	0.34
64	0.7	0	0.00037	0	0	0.025	0	0	0	0	0	0	0.025	0.25	0	0	0.33	0.34
65	0.16	0	0	0	0	0.09	0	0	0	0	0	0	0.09	0.66	0	13	0.4	0.41
66	0.011	0	0	0	0	0.21	0	0	0	0	0	0	0.21	0.57	0	13	0.4	0.41
67	0	0.014	0	0	0	0	0.99	0	0	0	0	0	0	0	0	6	0	0.13
68	0.14	0	0.86	0	0	3.3e-06	0	0	0	0	0	0	3.3e-06	0	0	2	0.29	0.25
69	0.74	0	0.22	0	0	0.0037	0	0	0	0	0	0	0.0037	0.037	0	0	0.33	0.34
70	0.98	0	0.0018	0	0	0.0042	0	0	0	0	0	0	0.0042	0.0055	0	0	0.33	0.34
71	0.75	0	0.013	0	0	0.029	0	0	0	0	0	0	0.029	0.18	0	0	0.33	0.34
72	0	0.00026	0	3.3e-05	0	0	0.047	0.94	0.011	0	0	0	0	0	0	7	0	0.25
73	0.0024	0	0	0	0	0.016	0	0	0	0	0	0	0.016	0.97	0	13	0.4	0.41
74	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0055	4	0.37	0
75	0.061	0	9.8e-06	0	0	0.028	0	0	0	0	0	0	0.028	0.88	0	13	0.4	0.41
76	1e-05	0	6.7e-05	0	0.69	0	0	0	0	0.0013	0	0.0013	0	0	0.31	4	0.37	0
77	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0.37	0
78	0	0	0	8.7e-05	0	0	0	0	0	0.5	0	0.5	0	0	0	9	0.082	0
79	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.041	0.34
80	0.0018	0	0	0	0	0.013	0	0	0	0	0	0	0.013	0.97	0	13	0.4	0.41
81	0.83	0	0.13	0	0	0.013	0	0	2.1e-05	0	0	0	0.013	0.019	0	0	0.33	0.34
82	0.95	0	0.026	0	0	0.0031	0	0	0	0	0	0	0.0031	0.013	0	0	0.33	0.34
83	0	0	0	0	0	0	0	0.87	0.13	0	0	0	0	0	0	7	0	0.25
84	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.041	0.084
85	0.76	0	0.00069	0	0	0.024	0	0	0	0	0	0	0.024	0.19	0	0	0.33	0.34
86	0.59	0	0.39	0	0	0.0011	0	0	0	0	0	0	0.0011	0.015	0	0	0.33	0.34
87	0.5	0	0.01	0	0	0.025	0	0	0	0	0	0	0.025	0.44	0	0	0.33	0.34
88	0.99	0	0.0089	0	0	0.00077	0	0	0	0	0	0	0.00077	0.00077	0	0	0.33	0.34
89	0.045	0	0	0	0	0.024	0	0	0	0	0	0	0.024	0.91	0	13	0.4	0.41
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.29	0.042
91	0.8	0	0.11	0	0	0.017	0	0	3.5e-05	0	0	0	0.017	0.048	0	0	0.33	0.34
92	0.49	0	0.0028	0	0	0.045	0	0	0	0	0	0	0.045	0.42	0	0	0.33	0.34
93	0.21	0	1.6e-05	0	0	0.054	0	0	0	0	0	0	0.054	0.68	0	13	0.4	0.41
94	0.44	0	0.0028	0	0	0.045	0	0	0	0	0	0	0.045	0.46	0	13	0.4	0.41
95	0	0.0034	0	9.8e-05	0	0	0.21	0.79	0.0012	0	0	0	0	0	0	7	0	0.25
96	0	0.95	0	0	0	0	0.051	0	0	0	0	0	0	0	0	1	0	0.084
97	0.54	0	0.014	0	0	0.026	0	0	0	0	0	0	0.026	0.39	0	0	0.33	0.34
98	0.051	0	0	0	0	0.076	0	0	0	0	0	0	0.076	0.8	0	13	0.4	0.41
99	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.041	0.084
100	0.00029	0	0	0	0	0.0055	0	0	0	0	0	0	0.0055	0.99	0	13	0.4	0.41
101	0.81	0	0.00029	0	0	0.033	0	0	0	0	0	0	0.033	0.12	0	0	0.33	0.34
102	0.0023	0	0	0	0	0.0078	0	0	0	0	0	0	0.0078	0.98	0	13	0.4	0.41
103	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.041	0.34
