SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
70	0.96	0.037	0	0	0	0.0046	0	0.00094	0	0	0	0	0.33	0.34
71	0.76	0.055	0	0	0	0.16	0	0.028	0	0	0	0	0.33	0.34
72	0	0	0	0.00046	0.99	0	0	0	0.01	0	3e-05	4	0	0.25
73	0.0027	0.0025	0	0	0	0.96	0	0.039	0	0	0	5	0.4	0.41
74	0	0	0.0055	0	0	0	0	0	0	0.99	0	9	0.37	0
75	0.069	0.021	0	0	0	0.86	0	0.049	0	0	0	5	0.4	0.41
76	1.1e-05	0	0.31	0	0	0	0.0026	0	0	0.69	0	9	0.37	0
77	0	0	0	0	0	0	0	0	0	1	0	9	0.37	0
78	0	0	0	0	0	0	1	0	0	0	8.8e-05	6	0.082	0
79	0	0	0	0	0	0	0	0	1	0	0	8	0.041	0.34
80	0.002	0.0028	0	0	0	0.97	0	0.022	0	0	0	5	0.4	0.41
81	0.95	0.019	0	0	0	0.018	0	0.014	2.3e-05	0	0	0	0.33	0.34
82	0.93	0.059	0	0	0	0.011	0	0.00077	0	0	0	0	0.33	0.34
83	0	0	0	0	0.89	0	0	0	0.11	0	0	4	0	0.25
84	0	0	0	0	0	0	0	0	0	0	1	10	0.041	0.084
85	0.74	0.09	0	0	0	0.16	0	0.013	0	0	0	0	0.33	0.34
86	0.91	0.069	0	0	0	0.02	0	0.0007	0	0	0	0	0.33	0.34
87	0.52	0.045	0	0	0	0.4	0	0.041	0	0	0	0	0.33	0.34
88	0.97	0.026	0	0	0	0.00066	0	8.7e-05	0	0	0	0	0.33	0.34
89	0.051	0.042	0	0	0	0.89	0	0.018	0	0	0	5	0.4	0.41
90	0	0	1	0	0	0	0	0	0	0	0	2	0.29	0.042
91	0.9	0.031	0	0	0	0.047	0	0.019	3.7e-05	0	0	0	0.33	0.34
92	0.51	0.056	0	0	0	0.38	0	0.059	0	0	0	0	0.33	0.34
93	0.23	0.038	0	0	0	0.66	0	0.069	0	0	0	5	0.4	0.41
94	0.47	0.05	0	0	0	0.42	0	0.062	0	0	0	0	0.33	0.34
95	0	0	0	0.0072	0.99	0	0	0	0.0013	0	0.0001	4	0	0.25
96	0	0	0	1	0	0	0	0	0	0	0	3	0	0.084
97	0.55	0.082	0	0	0	0.34	0	0.026	0	0	0	0	0.33	0.34
98	0.063	0.018	0	0	0	0.85	0	0.066	0	0	0	5	0.4	0.41
99	0	0	0	0	0	0	0	0	0	0	1	10	0.041	0.084
100	0.00034	0.0018	0	0	0	0.99	0	0.0047	0	0	0	5	0.4	0.41
101	0.82	0.053	0	0	0	0.11	0	0.019	0	0	0	0	0.33	0.34
102	0.0026	0.0023	0	0	0	0.97	0	0.026	0	0	0	5	0.4	0.41
103	0	0	0	0	0	0	0	0	1	0	0	8	0.041	0.34
