SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
45	0.99	0	3.8e-06	0.0067	0	0	0.0029	0	0	0	0	0.18	0.47	0.4
46	0.23	0	2.9e-05	0.77	0	3.6e-06	0.00029	0	0	0	3	0.18	0.36	0.33
47	0.92	0	0	0.077	0	0	0.00044	0	0	0	0	0.18	0.47	0.4
48	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
49	0	0	0	0	0	0	0	0	1	0	8	0.06	0.044	0.082
50	0.065	5.9e-05	0.019	0.92	0	0	0.00012	0	0	0	3	0.18	0.36	0.33
51	0	0	0	0	0	0	0	0	1	0	8	0.06	0.044	0.082
52	0.9	0	0	0.012	0	0.0028	0.089	0	0	0	0	0.18	0.47	0.4
53	0.99	0	1.5e-05	0.00011	0	3.6e-05	0.0061	0	0	0	0	0.18	0.47	0.4
54	0.37	0.0006	2.7e-06	0.2	0	0.22	0.22	0	0	0	0	0.18	0.47	0.4
55	0.13	0	0	4.3e-06	0	5.1e-06	0.87	0	0	0	6	0.18	0.44	0.51
56	0.91	0	0.0022	0.00023	0	1.2e-06	0.089	0	0	0	0	0.18	0.47	0.4
57	0.86	0	2.2e-05	0.13	0	0.005	0.0065	0	0	0	0	0.18	0.47	0.4
58	0	0	0	0	1	0	0	0	0	0	4	0.08	0	0
59	0.95	0	0.00088	0.0093	0	0.0012	0.041	0	0	0	0	0.18	0.47	0.4
60	0.92	0	6.6e-05	0.079	0	0.0016	0.00024	0	0	0	0	0.18	0.47	0.4
61	0.65	7.8e-05	0.00014	0.03	0	0.31	0.0086	0	0	0	0	0.18	0.47	0.4
62	0.95	0	0.00091	0.0029	0	0.00053	0.047	0	0	0	0	0.18	0.47	0.4
63	0.92	0	0.0001	0.0019	0	0.06	0.016	0	0	0	0	0.18	0.47	0.4
64	0.9	1.1e-05	0.00021	0.066	0	0.019	0.016	0	0	0	0	0.18	0.47	0.4
65	0.91	1.6e-05	0.0015	0.075	0	0.013	0.00022	0	0	0	0	0.18	0.47	0.4
66	0.96	0	0.00019	0.0094	0	0.033	0.0012	0	0	0	0	0.18	0.47	0.4
67	0.72	0	0	0	0	0.28	0.00059	0	1.2e-06	0	0	0.18	0.47	0.4
68	0.032	0	0	0.0088	0	0.96	2e-05	0	0	0	5	0.091	0.44	0.43
69	0.088	0	0	0	0	0.2	0.71	0	0	0	6	0.18	0.44	0.51
70	0.002	0	0	0	0	0.43	0.017	0	0.55	0	8	0.06	0.044	0.082
71	0.99	0	0.0041	0.00094	0	0.00017	0.0025	0	0	0	0	0.18	0.47	0.4
72	0.7	0	0	0	0	0.3	0	0	5.9e-05	0	0	0.18	0.47	0.4
73	0.05	0	0	0	0	2.4e-06	0.95	0	0	0	6	0.18	0.44	0.51
74	0.82	0	0	0.0004	0	0.0021	0.18	0	0	0	0	0.18	0.47	0.4
75	1	0	1.1e-06	0.003	0	4.9e-05	5e-06	0	0	0	0	0.18	0.47	0.4
76	0.68	2.3e-05	0.00031	0.23	0	0.0021	0.086	0	0	0	0	0.18	0.47	0.4
77	0.99	0	0	0.0061	0	0.00012	5.2e-05	0	0	0	0	0.18	0.47	0.4
78	1	0	1.3e-05	1e-05	0	0	0.002	0	0	0	0	0.18	0.47	0.4
79	0.62	0	0	1.3e-05	0	0.0001	0.38	0	0	0	0	0.18	0.47	0.4
80	0	0	0	0	1	0	0	0	0	0	4	0.08	0	0
81	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
82	1	0	6.1e-05	0.0013	0	0.0005	0.00063	0	0	0	0	0.18	0.47	0.4
83	0.8	1.2e-05	0.00025	0.013	0	0.075	0.11	0	0	0	0	0.18	0.47	0.4
84	0.98	0	0.0038	0.012	0	0.00054	0.0013	0	0	0	0	0.18	0.47	0.4
85	0.57	0	1e-06	0.0044	0	0.0039	0.42	0	0	0	0	0.18	0.47	0.4
86	0	0	0	0	0	9.6e-05	0	1	0	0	7	0	0.4	0.37
87	0.12	0	0	1.5e-05	0	3.4e-05	0.88	0	0	0	6	0.18	0.44	0.51
88	2.5e-06	0	0	0	0	0	1	0	0	0	6	0.18	0.44	0.51
89	0.33	0	1.3e-06	0.00026	0	0.002	0.66	0	0	0	6	0.18	0.44	0.51
90	0	0	0	0	1	0	0	0	0.00013	0	4	0.08	0	0
91	0.29	0	0	0.00011	0	0.11	0.6	0	0	0	6	0.18	0.44	0.51
92	0.9	0	3.4e-05	0.00072	0	0.0011	0.095	0	0	0	0	0.18	0.47	0.4
93	0.85	0	0	3.2e-05	0	0.0027	0.15	0	0	0	0	0.18	0.47	0.4
94	0.88	0	0	0.00011	0	0.00012	0.12	0	0	0	0	0.18	0.47	0.4
95	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
96	0	0	0	0	0	0	0	1	0	0	7	0	0.4	0.37
97	0.0041	0	1.8e-06	1	0	0	0	0	0	0	3	0.18	0.36	0.33
98	6.8e-06	2.6e-06	0	0	0	0.0006	0	1	0	0	7	0	0.4	0.37
99	0.34	0	0	0.66	0	0.0002	0.00033	0	0	0	3	0.18	0.36	0.33
100	0.47	3e-05	2.6e-05	0.49	0	0.035	7.4e-05	0	0	0	3	0.18	0.36	0.33
101	0.67	8.1e-05	0.096	0.23	0	0.0009	9.9e-06	0	0	0	0	0.18	0.47	0.4
102	0.0016	0	0	0	0	0	1	0	0	0	6	0.18	0.44	0.51
103	0	0	1	0	0	0	0	0	0	0	2	0.25	0.47	0.28
104	0.45	0.0013	5.5e-06	0.11	0	0.44	0.0024	0	0	0	0	0.18	0.47	0.4
105	0	0.034	0	1.1e-06	0	0	0.96	0.002	4e-06	0	6	0.18	0.44	0.51
106	0.94	0	0.00098	0.049	0	0.0071	0.00014	0	0	0	0	0.18	0.47	0.4
107	0.84	0.0013	0.05	0.097	0	0.0082	1.4e-05	0	0	0	0	0.18	0.47	0.4
108	0.0056	0.84	3.2e-05	0.15	0	0.00039	3.4e-05	0	0	0	1	0.1	0.27	0.25
109	0	0	0	0	0	0	1	0	0	0	6	0.18	0.44	0.51
110	0	1	0	0	0	0	0	0	0	0	1	0.1	0.27	0.25
111	0.86	2.7e-05	0.00061	0.012	0	0.065	0.065	0	0	0	0	0.18	0.47	0.4
112	0.97	0	0	5e-06	0	0.029	0.00032	0	0	0	0	0.18	0.47	0.4
113	0.00029	0.00069	0	0.00016	0	0.0097	1.7e-05	0.99	0	0	7	0	0.4	0.37
114	0.99	0	0	0.0001	0	0.0049	0.0024	0	0	0	0	0.18	0.47	0.4
115	0.98	0	2.3e-06	0.016	0	0.0011	0.0044	0	0	0	0	0.18	0.47	0.4
116	0.048	0	0	0	0	6.8e-06	0.95	0	0	0	6	0.18	0.44	0.51
117	0	0	0	0	0	0	0	0	1	0	8	0.06	0.044	0.082
118	0.082	0.041	3.2e-06	0.23	0	0.65	0.00028	0	0	0	5	0.091	0.44	0.43
119	0.92	2.9e-06	0.0013	0.077	0	0.0064	0.00017	0	0	0	0	0.18	0.47	0.4
120	0.00053	0.00057	0	1	0	4.4e-05	0	0	0	0	3	0.18	0.36	0.33
121	0.99	0	4.8e-06	0.0055	0	0.00066	0.001	0	0	0	0	0.18	0.47	0.4
122	0	0.99	0	0.006	0	0	0	0	0	0	1	0.1	0.27	0.25
123	0.92	0	2.6e-05	0.023	0	0.013	0.041	0	0	0	0	0.18	0.47	0.4
124	0.67	1.5e-05	0.00017	0.09	0	0.0063	0.24	0	0	0	0	0.18	0.47	0.4
125	0.68	2.5e-06	0.00021	0.032	0	0.0044	0.28	0	0	0	0	0.18	0.47	0.4
126	0.73	0	0	0.00088	0	0.16	0.11	0	0	0	0	0.18	0.47	0.4
127	0.23	1.1e-06	3.9e-06	0.0014	0	0.77	0.0029	0	0	0	5	0.091	0.44	0.43
128	3.2e-06	4.3e-06	0	1.6e-06	0	0.0015	0	1	0	0	7	0	0.4	0.37
129	0	1	0	0	0	0	0	0	0	0	1	0.1	0.27	0.25
130	1	0	4.6e-05	0.00074	0	2.3e-05	0.00072	0	0	0	0	0.18	0.47	0.4
131	1	0	0	0	0	0	0.0034	0	0	0	0	0.18	0.47	0.4
132	0	0	0	0.12	0	0	0	0.88	0	0	7	0	0.4	0.37
133	0.98	0	0	0	0	0	0.02	0	0	0	0	0.18	0.47	0.4
134	0	5.1e-06	0	0.9	0	0	0	0.1	0	0	3	0.18	0.36	0.33
135	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
136	0.98	0	0	0	0	0	0.02	0	0	0	0	0.18	0.47	0.4
137	0	0	0	0	0	0	3.5e-05	0	0	1	9	0	0	0.12
138	0.077	0	0	0.0018	0	0.92	8.8e-05	0	0	0	5	0.091	0.44	0.43
139	0.69	0	0	0	0	0.00031	0.31	0	0	0	0	0.18	0.47	0.4
140	0.28	0	0	0.0038	0	6.4e-06	0.72	0	0	0	6	0.18	0.44	0.51
141	1	0	0	0.00077	0	0	0.0013	0	0	0	0	0.18	0.47	0.4
142	0.3	0.00046	0.00024	0.69	0	0.00079	0.0065	0	0	0	3	0.18	0.36	0.33
143	0.54	0	0	0	0	0	0.46	0	0	0	0	0.18	0.47	0.4
144	0	0	0	0	0	0	0.0085	0	0	0.99	9	0	0	0.12
145	1	0	0.00041	0.00059	0	7.8e-06	9e-06	0	0	0	0	0.18	0.47	0.4
146	0.13	0	0	0.00044	0	0.87	0.00027	0	0	0	5	0.091	0.44	0.43
147	0.12	0	0	1.9e-06	0	0.87	0.008	0	0	0	5	0.091	0.44	0.43
148	0.99	0	6.4e-05	0.0021	0	0	0.0043	0	0	0	0	0.18	0.47	0.4
149	0.85	2.9e-06	2.1e-05	0.13	0	0.0054	0.0093	0	0	0	0	0.18	0.47	0.4
150	0.99	0	0	0.0002	0	8.7e-05	0.012	0	0	0	0	0.18	0.47	0.4
151	1	0	0	0	0	1.3e-05	0	0	0	0	0	0.18	0.47	0.4
152	0.77	0	0	0	0	0.035	0.19	0	0	0	0	0.18	0.47	0.4
153	0.8	0	0	0	0	0.00076	0.2	0	0	0	0	0.18	0.47	0.4
154	0.95	0	0.00034	0.03	0	2.2e-05	0.02	0	0	0	0	0.18	0.47	0.4
155	0.15	0	0	0	0	0.85	0.00067	0	0.0001	0	5	0.091	0.44	0.43
156	0.99	0	0	0.0042	0	0.00018	0.0024	0	0	0	0	0.18	0.47	0.4
157	1	0	0.00012	6e-05	0	8.9e-06	3.9e-05	0	0	0	0	0.18	0.47	0.4
158	0.74	0	0	0.013	0	0.2	0.046	0	0	0	0	0.18	0.47	0.4
159	0.92	0	2.2e-05	0.08	0	0.00019	0.0012	0	0	0	0	0.18	0.47	0.4
160	0.83	0	0	3.9e-05	0	0.17	0.0025	0	0	0	0	0.18	0.47	0.4
161	0.22	0.096	0.00037	0.6	0	0.081	0.00035	0	0	0	3	0.18	0.36	0.33
162	0.84	0	0	0.018	0	0.02	0.12	0	0	0	0	0.18	0.47	0.4
163	0.6	0.0033	0.006	0.34	0	0.0045	0.056	0	0	0	0	0.18	0.47	0.4
164	1	0	0	6.9e-05	0	0	0.0023	0	0	0	0	0.18	0.47	0.4
165	0	1	0	0	0	0	0	0	0	0	1	0.1	0.27	0.25
166	0.85	0	0	0.0025	0	0.1	0.049	0	0	0	0	0.18	0.47	0.4
167	1	0	0	0	0	0.00011	0	0	0	0	0	0.18	0.47	0.4
168	0.97	0	1.2e-05	0.025	0	7.1e-05	0.00024	0	0	0	0	0.18	0.47	0.4
169	0	0	0	0	0	0	0	1	0	0	7	0	0.4	0.37
170	0	0	0	0	0	5.1e-06	0	0	8.5e-06	1	9	0	0	0.12
171	0.083	6.2e-06	0	0.0024	0	0.91	1.6e-05	0	0	0	5	0.091	0.44	0.43
172	0.56	0	3e-06	0.005	0	0.44	0.00019	0	0	0	0	0.18	0.47	0.4
173	0.57	0	6e-05	0.0004	0	0.42	0.00072	0	0	0	0	0.18	0.47	0.4
174	0.13	0	0	0	0	0.00011	0.87	0	0	0	6	0.18	0.44	0.51
175	0.97	0	0	0.00045	0	0	0.029	0	0	0	0	0.18	0.47	0.4
176	0.99	0	0	4.5e-06	0	0.0011	0.0049	0	0	0	0	0.18	0.47	0.4
177	0.65	0	1.1e-06	0.0081	0	0.064	0.27	0	0	0	0	0.18	0.47	0.4
178	0.99	0	6.6e-05	0.0049	0	3.7e-05	0.0037	0	0	0	0	0.18	0.47	0.4
179	0	0	0	0	1	0	0	0	0	0	4	0.08	0	0
180	0.2	0.0014	0.002	0.8	0	0.0014	1.9e-05	0	0	0	3	0.18	0.36	0.33
181	0.97	0	6.4e-06	0.0018	0	0.023	0.0096	0	0	0	0	0.18	0.47	0.4
182	0.87	0	0	1.7e-06	0	0.021	0.11	0	0	0	0	0.18	0.47	0.4
183	0.00052	0	0	0	0	1	2.2e-05	0	0	0	5	0.091	0.44	0.43
184	0	1	0	1.2e-05	0	0	0	0	0	0	1	0.1	0.27	0.25
185	1.9e-05	0	1.7e-05	0	0	1	0	0	0	0	5	0.091	0.44	0.43
186	0	0	0	0	0	0	0	0	1	0	8	0.06	0.044	0.082
187	0.54	0	3.9e-05	0.46	0	1.1e-06	2.8e-05	0	0	0	0	0.18	0.47	0.4
188	9.2e-06	0.89	0	0.11	0	0.00037	0	0	0	0	1	0.1	0.27	0.25
189	0.98	0	5e-05	0.0017	0	0.0097	0.0071	0	0	0	0	0.18	0.47	0.4
190	0.93	0	0	8.7e-06	0	1.9e-06	0.073	0	0	0	0	0.18	0.47	0.4
191	0.7	0	2.9e-06	0.0074	0	0.27	0.026	0	0	0	0	0.18	0.47	0.4
192	0.98	0	1.9e-05	9.9e-06	0	0	0.018	0	0	0	0	0.18	0.47	0.4
193	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
194	0.89	0	4e-06	0.058	0	0.012	0.041	0	0	0	0	0.18	0.47	0.4
195	0	0	0	0	0	0	0	0	1	0	8	0.06	0.044	0.082
196	0.74	0	6.9e-06	0.012	0	0.18	0.06	0	0	0	0	0.18	0.47	0.4
197	0.9	0	0	0.065	0	0.00039	0.034	0	0	0	0	0.18	0.47	0.4
198	0	0	0	0	1	0	0	0	0	0	4	0.08	0	0
199	0.68	0	0	2.4e-05	0	2.1e-05	0.32	0	0	0	0	0.18	0.47	0.4
200	0	0	0	0	0	0	0	1	0	0	7	0	0.4	0.37
201	0.00023	0	0	0	0	0.97	8.1e-06	0	0.03	0	5	0.091	0.44	0.43
202	0.69	0	0	0.00032	0	0.31	0.00083	0	0	0	0	0.18	0.47	0.4
203	0.93	0	0.0018	0.065	0	0.00051	0.0025	0	0	0	0	0.18	0.47	0.4
204	0.00057	0	0	0	0	1	0	0	0.0023	0	5	0.091	0.44	0.43
205	0.99	0	0	0.0011	0	4.6e-05	0.0058	0	0	0	0	0.18	0.47	0.4
206	0.036	0	0	0	0	0.96	0.00041	0	0.0033	0	5	0.091	0.44	0.43
207	0.26	0	0	0	0	0.74	0.00019	0	0.00043	0	5	0.091	0.44	0.43
208	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
209	0.78	3.1e-05	0.00069	0.22	0	0.0046	0.00063	0	0	0	0	0.18	0.47	0.4
210	0.047	0	0	0	0	0.94	0.00027	0	0.017	0	5	0.091	0.44	0.43
211	0.99	0	1.8e-06	0.0052	0	0	8.2e-06	0	0	0	0	0.18	0.47	0.4
212	0.8	0	0.00048	0.19	0	0.00011	0.0057	0	0	0	0	0.18	0.47	0.4
213	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
214	2.1e-06	0	0	1	0	0	0	0.0014	0	0	3	0.18	0.36	0.33
215	0.98	0	0	2.5e-06	0	0.0013	0.017	0	0	0	0	0.18	0.47	0.4
216	0	0	0	0	0	0	1	0	0	0	6	0.18	0.44	0.51
217	0	0	0	0	0	0	1	8.6e-06	0	0	6	0.18	0.44	0.51
218	0	0	0	0	0	0	0	0	7.5e-05	1	9	0	0	0.12
219	0	0	0	0	0	0	0	0	1	0	8	0.06	0.044	0.082
220	0.092	0	0	0	0	0	0.91	0	0	0	6	0.18	0.44	0.51
221	0.26	0	0	0	0	3.4e-06	0.74	0	0	0	6	0.18	0.44	0.51
222	0.77	0	0	0.0035	0	3.3e-06	0.23	0	0	0	0	0.18	0.47	0.4
223	0.056	0	0	0.00067	0	0.94	0.00023	0	0	0	5	0.091	0.44	0.43
224	0.0001	0.73	0	0.2	0	0.061	0	0	0	0	1	0.1	0.27	0.25
225	0.16	0	0	2.1e-05	0	0.00014	0.84	0	0	0	6	0.18	0.44	0.51
226	0.89	0	0	0.00021	0	0.016	0.095	0	0	0	0	0.18	0.47	0.4
227	0.87	3.8e-06	0.012	0.12	0	0.00022	0.0034	0	0	0	0	0.18	0.47	0.4
228	0.85	0	0	0	0	0.027	0.12	0	0	0	0	0.18	0.47	0.4
229	0.91	0	0	0	0	0.094	0.00057	0	0	0	0	0.18	0.47	0.4
230	0	1.2e-06	0	0	0	0	0	0	1	0	8	0.06	0.044	0.082
231	0.12	0	0	0	0	0.88	0.0008	0	0	0	5	0.091	0.44	0.43
232	0.74	0	0	4.7e-06	0	0.25	0.0054	0	0	0	0	0.18	0.47	0.4
233	0	0	0	0	0	0	0	0	2.5e-05	1	9	0	0	0.12
234	0.35	0	0	0.001	0	0.64	0.007	0	0	0	5	0.091	0.44	0.43
235	0.76	0.0085	0.014	0.07	0	0.14	0.0076	0	0	0	0	0.18	0.47	0.4
236	0.75	0	0	0	0	0.25	0	0	0.00053	0	0	0.18	0.47	0.4
237	0.8	0	5.2e-05	0.012	0	0.0029	0.19	0	0	0	0	0.18	0.47	0.4
238	0.92	6.4e-06	0.036	0.042	0	0.0012	0.0056	0	0	0	0	0.18	0.47	0.4
239	0.021	2.6e-06	0	0.00044	0	0.93	0.046	0	0	0	5	0.091	0.44	0.43
240	1	0	0	0	0	0	0.0026	0	0	0	0	0.18	0.47	0.4
241	0.67	0	0	0.00022	0	0.1	0.23	0	0	0	0	0.18	0.47	0.4
242	0.49	0	3.6e-06	0.0033	0	0.012	0.5	0	0	0	6	0.18	0.44	0.51
243	1	0	0	4.9e-05	0	2.8e-06	0.00029	0	0	0	0	0.18	0.47	0.4
244	0.99	0	0	0	0	0.00015	0.011	0	0	0	0	0.18	0.47	0.4
245	0.89	0	0.00027	0.11	0	0.00029	0.0042	0	0	0	0	0.18	0.47	0.4
246	0.0018	5.6e-06	0	0.0009	0	1	0	0	0	0	5	0.091	0.44	0.43
247	0.6	0	0	3.4e-05	0	0.24	0.16	0	0	0	0	0.18	0.47	0.4
248	0.89	1.7e-06	0.0019	0.018	0	0.0052	0.086	0	0	0	0	0.18	0.47	0.4
249	0.012	0	0	0.0096	0	0.98	0	0	0	0	5	0.091	0.44	0.43
250	0	0	0	0	0	0	0	1	0	0	7	0	0.4	0.37
251	0.11	0.001	0.00015	0.89	0	0.00035	0.00052	0	0	0	3	0.18	0.36	0.33
252	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
253	0.17	0	0	4.6e-05	0	0.11	0.71	0	0	0	6	0.18	0.44	0.51
254	0	0	0	0	0	0	7.4e-06	0	0	1	9	0	0	0.12
255	0	1	0	0	0	0	0	0.0024	2.7e-06	0	1	0.1	0.27	0.25
256	0.28	0	0	3.5e-05	0	0.17	0.54	0	0	0	6	0.18	0.44	0.51
257	3.5e-05	0.9	6e-06	0.098	0	0	0	0	0	0	1	0.1	0.27	0.25
258	0.77	0	0	0.054	0	0.16	0.023	0	0	0	0	0.18	0.47	0.4
259	0.95	0	0	0.00012	0	0.00017	0.053	0	0	0	0	0.18	0.47	0.4
260	0.9	1.3e-05	4.2e-05	0.065	0	0.03	0.0067	0	0	0	0	0.18	0.47	0.4
261	0.78	0	0	1.7e-05	0	4.9e-05	0.22	0	0	0	0	0.18	0.47	0.4
262	0.9	0	0.00071	0.042	0	0	0.06	0	0	0	0	0.18	0.47	0.4
263	0.62	0	0	3.2e-06	0	0.00052	0.38	0	0	0	0	0.18	0.47	0.4
264	0.99	0	0.00038	0.01	0	2e-05	0.00077	0	0	0	0	0.18	0.47	0.4
265	0.83	0	0	0.0055	0	0.16	0.0008	0	0	0	0	0.18	0.47	0.4
266	0.81	0	0	3.8e-06	0	5.4e-05	0.19	0	0	0	0	0.18	0.47	0.4
267	1	0	0	4.3e-06	0	0.00013	0.00048	0	0	0	0	0.18	0.47	0.4
268	1.5e-06	0.037	3.2e-06	0.96	0	0	0	0	0	0	3	0.18	0.36	0.33
269	0.68	0.00057	0.00011	0.079	0	0.21	0.031	0	0	0	0	0.18	0.47	0.4
270	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
271	0	0.47	0	0	0	0	0	0.53	8.2e-05	0	7	0	0.4	0.37
272	0.74	0	2.7e-06	0.21	0	0.048	3.3e-06	0	0	0	0	0.18	0.47	0.4
273	0	0.39	0	0.61	0	0	0	0	0	0	3	0.18	0.36	0.33
274	0	0.0019	0	1	0	0	0	0	0	0	3	0.18	0.36	0.33
275	0.99	0	0	0	0	2.8e-05	0.009	0	0	0	0	0.18	0.47	0.4
276	1	0	0	0	0	0	0	0	0	0	0	0.18	0.47	0.4
277	0.13	0	0	0	0	8.3e-06	0.87	0	0	0	6	0.18	0.44	0.51
278	0	0.66	0	0.34	0	0	0	0	0	0	1	0.1	0.27	0.25
279	0.95	0	3.5e-05	0.0053	0	0.022	0.023	0	0	0	0	0.18	0.47	0.4
280	0	0	0	0	0	0	0	0	1	0	8	0.06	0.044	0.082
281	0.5	0	0	2.2e-05	0	7e-05	0.5	0	0	0	0	0.18	0.47	0.4
282	0.98	0	0	7.8e-05	0	0.023	0.00019	0	0	0	0	0.18	0.47	0.4
283	0	0	0	0	0	0	0	1	0	0	7	0	0.4	0.37
284	0.95	0	9.4e-05	0.05	0	0.00065	0.00036	0	0	0	0	0.18	0.47	0.4
285	0.86	5.1e-05	0.0013	0.061	0	0.013	0.06	0	0	0	0	0.18	0.47	0.4
286	0	0	0	0	0	0	0	0	0	1	9	0	0	0.12
287	0.74	0.0012	0.00076	0.15	0	0.065	0.045	0	0	0	0	0.18	0.47	0.4
288	0.13	0	0	0.00042	0	0.84	0.03	0	0	0	5	0.091	0.44	0.43
289	0	0	0	0	0	0	0	1	0	0	7	0	0.4	0.37
290	0.99	0	0	1e-06	0	0.00014	0.0071	0	0	0	0	0.18	0.47	0.4
291	0.86	9e-06	0.0035	0.0018	0	0.11	0.029	0	0	0	0	0.18	0.47	0.4
292	0.81	0	2.2e-05	0.00092	0	0.19	1.9e-05	0	0	0	0	0.18	0.47	0.4
293	0.99	0	0	7.2e-05	0	5.2e-06	0.015	0	0	0	0	0.18	0.47	0.4
294	1	0	0	0	0	0.00022	0	0	0	0	0	0.18	0.47	0.4
295	0	0	0	0	0	1.8e-06	0	0	7.1e-05	1	9	0	0	0.12
296	1	0	0	0	0	0.0022	3.9e-05	0	4.2e-06	0	0	0.18	0.47	0.4
297	0.99	0	0	0	0	0.0058	0.00022	0	0	0	0	0.18	0.47	0.4
298	0.96	0	0	0	0	0.039	1.2e-06	0	1e-05	0	0	0.18	0.47	0.4
