SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
31	0	0	0	0	0.73	0	0	0	0	0	0	0	0.039	0.12	0	0	0.0044	0.1	0.006	4	0.84	0.84	0.86	0.85
32	0.054	0.00065	0.2	0	0.59	0	0.056	6.5e-06	0	0.00092	0	0	0.0017	0.1	0	0	0.0002	0.003	0.0016	4	0.84	0.84	0.86	0.85
33	0	0	0	0	0.8	0	0	0	0	0	0	0	0.021	0.14	0	0	0.0068	0.029	0.0037	4	0.84	0.84	0.86	0.85
34	0	0	0	0	0.83	0	0	0	0	0	0	0	0.0089	0.14	0	0	0.0026	0.014	0.0042	4	0.84	0.84	0.86	0.85
35	0.058	0.038	0.4	0	0.33	0	0.06	0	0	0.053	0	0	0.0012	0.057	0	0	0	0.00063	0.00029	2	0.75	0.75	0.76	0.76
36	0.0016	0.014	0.047	0	0.74	0	0.0016	0	0	0.02	0	0	0.017	0.13	0	0	6.6e-06	0.026	0.0037	4	0.84	0.84	0.86	0.85
37	0.0002	3.9e-05	4e-05	0	0.78	0	0.00021	0	0	5.5e-05	0	0	0.027	0.13	0	0	0.0019	0.051	0.0047	4	0.84	0.84	0.86	0.85
38	0.021	0.0047	0.79	0	0.13	0	0.022	4.1e-06	0	0.0066	0	0	0.00077	0.022	0	0	0.00011	0.0012	0.00065	2	0.75	0.75	0.76	0.76
39	0	0	0	0	0.42	0	0	0	0	0	0	0	0.089	0.072	0	0	0.001	0.41	0.0063	4	0.84	0.84	0.86	0.85
40	0.00086	2.8e-06	1.3e-05	0	0.84	0	0.00089	0	0	3.9e-06	0	0	0.0075	0.14	0	0	2e-06	0.0095	0.0034	4	0.84	0.84	0.86	0.85
41	0.033	0.024	0.61	0	0.22	0	0.034	0	0	0.034	0	0	0.0021	0.038	0	0	1.2e-06	0.0019	0.00064	2	0.75	0.75	0.76	0.76
42	0.025	0.008	0.2	0	0.6	0	0.025	4.7e-06	0	0.011	0	0	0.0086	0.1	0	0	0.00044	0.013	0.0029	4	0.84	0.84	0.86	0.85
43	0.01	0.051	0.097	0	0.63	0	0.011	0	0	0.072	0	0	0.013	0.11	0	0	1.3e-06	0.012	0.0018	4	0.84	0.84	0.86	0.85
44	0.0064	0.017	0.17	0	0.63	0	0.0066	3.7e-05	0	0.023	0	0	0.013	0.11	0	0	0.00011	0.021	0.0032	4	0.84	0.84	0.86	0.85
45	4.9e-05	0.0016	0.00047	0	0.78	0	5.1e-05	0	0	0.0022	0	0	0.033	0.13	0	0	1.2e-05	0.051	0.0039	4	0.84	0.84	0.86	0.85
46	0.0076	0.0028	0.043	0	0.74	0	0.0079	2.2e-05	0	0.0039	0	0	0.016	0.13	0	0	0.016	0.03	0.0046	4	0.84	0.84	0.86	0.85
47	0.00052	0.003	0.0049	0	0.79	0	0.00054	0	0	0.0042	0	0	0.023	0.13	0	0	5.1e-05	0.038	0.0041	4	0.84	0.84	0.86	0.85
48	0.0076	0.00062	0.0062	0	0.79	0	0.0079	0	0	0.00087	0	0	0.017	0.14	0	0	0.0026	0.027	0.0042	4	0.84	0.84	0.86	0.85
49	0.00069	2.1e-05	0.0081	0	0.83	0	0.00071	0	0	2.9e-05	0	0	0.0017	0.14	0	0	0	0.005	0.0078	4	0.84	0.84	0.86	0.85
50	0.00028	5.5e-06	4.1e-05	0	0.82	0	0.00029	0	0	7.8e-06	0	0	0.012	0.14	0	0	0.00029	0.026	0.0058	4	0.84	0.84	0.86	0.85
51	0	0	0	0	0.82	0	0	0	0	0	0	0	0.0055	0.14	0	0	0	0.026	0.013	4	0.84	0.84	0.86	0.85
52	0.0081	0.0023	0.13	0	0.71	0	0.0084	0	0	0.0033	0	0	0.005	0.12	0	0	0.00029	0.0091	0.0042	4	0.84	0.84	0.86	0.85
53	4.3e-05	0.00046	0.00058	0	0.75	0	4.4e-05	0	0	0.00064	0	0	0.03	0.13	0	0	0.00051	0.085	0.0067	4	0.84	0.84	0.86	0.85
54	0.00018	0.18	0.55	0	0.0046	0	0.00019	0	0	0.26	0	0	0.0001	0.00079	0	0	0	8.7e-05	1.3e-05	2	0.75	0.75	0.76	0.76
55	0.0012	0.00013	0.00053	0	0.8	0	0.0012	0	0	0.00018	0	0	0.018	0.14	0	0	0.0031	0.032	0.0046	4	0.84	0.84	0.86	0.85
56	0.0003	0.0056	0.97	0	0.00044	0	0.00032	0.019	0	0.0078	0	0	2.5e-06	7.5e-05	0	0	0	2.7e-06	1.6e-06	2	0.75	0.75	0.76	0.76
57	0.044	0.04	0.75	0	0.052	0	0.045	0	0	0.056	0	0	0.0006	0.0089	0	0	0	0.00042	0.00012	2	0.75	0.75	0.76	0.76
58	0.001	0.014	0.0064	0	0.79	0	0.001	0	0	0.02	0	0	0.018	0.13	0	0	0	0.014	0.0019	4	0.84	0.84	0.86	0.85
59	0.041	0.011	0.32	0	0.47	0	0.042	6.3e-06	0	0.015	0	0	0.0066	0.081	0	0	0.0018	0.009	0.0021	4	0.84	0.84	0.86	0.85
60	0.04	0.07	0.64	0	0.093	0	0.041	0	0	0.098	0	0	0.0013	0.016	0	0	3.1e-06	0.00085	0.0002	2	0.75	0.75	0.76	0.76
61	0.011	0.026	0.14	0	0.63	0	0.011	0	0	0.036	0	0	0.013	0.11	0	0	4.3e-06	0.015	0.0024	4	0.84	0.84	0.86	0.85
62	1.5e-06	6.2e-06	1.3e-05	0	0.76	0	1.6e-06	0	0	8.7e-06	0	0	0.019	0.13	0	0	0.00041	0.08	0.01	4	0.84	0.84	0.86	0.85
63	1.1e-05	0	1.5e-06	0	0.75	0	1.2e-05	0	0	0	0	0	0.022	0.13	0	0	0.0071	0.087	0.0096	4	0.84	0.84	0.86	0.85
64	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.16	0.047	0.067
65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.11	0	0.093	0
66	0.0049	1.5e-05	0.00024	0	0.82	0	0.0051	0	0	2.1e-05	0	0	0.0092	0.14	0	0	5.5e-05	0.015	0.0042	4	0.84	0.84	0.86	0.85
67	0.00017	0.00016	0.00016	0	0.75	0	0.00017	0	0	0.00022	0	0	0.033	0.13	0	0	0.01	0.07	0.0051	4	0.84	0.84	0.86	0.85
68	0.00032	0.21	0.49	0	0.0022	0	0.00033	0	0	0.3	0	0	3.3e-05	0.00038	0	0	0	1.7e-05	3.7e-06	2	0.75	0.75	0.76	0.76
69	0.0012	2.3e-06	6.4e-06	0	0.84	0	0.0012	0	0	3.3e-06	0	0	0.0081	0.14	0	0	0	0.0087	0.0029	4	0.84	0.84	0.86	0.85
70	0.00029	0.00013	0.00061	0	0.75	0	0.0003	0	0	0.00018	0	0	0.023	0.13	0	0	0.035	0.059	0.0064	4	0.84	0.84	0.86	0.85
71	0.001	0.089	0.18	0	0.48	0	0.0011	1.9e-06	0	0.13	0	0	0.017	0.082	0	0	8e-05	0.027	0.0024	4	0.84	0.84	0.86	0.85
72	0.028	0.0011	0.053	0	0.74	0	0.029	0	0	0.0015	0	0	0.0078	0.13	0	0	0.00021	0.012	0.0038	4	0.84	0.84	0.86	0.85
73	0.014	0.034	0.19	0	0.57	0	0.015	0	0	0.048	0	0	0.013	0.098	0	0	7e-05	0.015	0.0022	4	0.84	0.84	0.86	0.85
74	0.00013	0.077	0.68	0	0.12	0	0.00014	0	0	0.11	0	0	0.0011	0.02	0	0	0	0.0017	0.00057	2	0.75	0.75	0.76	0.76
75	0.003	0.0046	0.095	0	0.73	0	0.0031	0	0	0.0065	0	0	0.0096	0.12	0	0	0.00045	0.019	0.0046	4	0.84	0.84	0.86	0.85
76	3e-06	0	0	0	0.82	0	3.1e-06	0	0	0	0	0	0.0047	0.14	0	0	1.4e-05	0.02	0.011	4	0.84	0.84	0.86	0.85
77	0.00034	0.00014	4.7e-05	0	0.8	0	0.00035	0	0	0.0002	0	0	0.027	0.14	0	0	0.00011	0.027	0.0027	4	0.84	0.84	0.86	0.85
78	0.098	0.018	0.74	0	0.016	0	0.1	0	0	0.025	0	0	7.1e-05	0.0028	0	0	0	2.9e-05	2.1e-05	2	0.75	0.75	0.76	0.76
79	0.03	0.004	0.031	0	0.76	0	0.031	0	0	0.0056	0	0	0.006	0.13	0	0	0	0.0045	0.0019	4	0.84	0.84	0.86	0.85
80	0	0	0	0	0.66	0	0	0	0	0	0	0	0.037	0.11	0	0	0.0042	0.18	0.01	4	0.84	0.84	0.86	0.85
81	0.0034	0.028	0.0075	0	0.75	0	0.0035	0	0	0.039	0	0	0.021	0.13	0	0	0	0.013	0.0014	4	0.84	0.84	0.86	0.85
82	0.00077	0.00084	0.014	0	0.79	0	0.0008	0	0	0.0012	0	0	0.014	0.13	0	0	0.00022	0.036	0.0068	4	0.84	0.84	0.86	0.85
83	4.7e-06	0.00058	0.00037	0	0.78	0	4.8e-06	0	0	0.00081	0	0	0.02	0.13	0	0	0.0045	0.06	0.0039	4	0.84	0.84	0.86	0.85
84	0.0006	0.015	0.95	0	0.011	0	0.00063	0	0	0.021	0	0	3.5e-05	0.0019	0	0	0	4.2e-05	2.2e-05	2	0.75	0.75	0.76	0.76
85	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0.11	0
86	6.8e-06	1.1e-06	2.1e-06	0	0.82	0	7e-06	0	0	1.5e-06	0	0	0.01	0.14	0	0	7.6e-05	0.029	0.0039	4	0.84	0.84	0.86	0.85
87	0.041	0	0	0	0.78	0	0.043	0	0	0	0	0	0.0033	0.13	0	0	0	0.0031	0.0018	4	0.84	0.84	0.86	0.85
88	0.00013	0	1.7e-05	0	0.82	0	0.00014	0	0	1.2e-06	0	0	0.0052	0.14	0	0	0.018	0.015	0.0038	4	0.84	0.84	0.86	0.85
89	0.00026	7.6e-05	0.00033	0	0.82	0	0.00027	0	0	0.00011	0	0	0.0095	0.14	0	0	0.0015	0.02	0.0028	4	0.84	0.84	0.86	0.85
90	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0	0	0	0	0.069	0	12	0.84	0.88	0.86	0.85
91	0	0	0	0	0.83	0	0	0	0	0	0	0	0.0091	0.14	0	0	1.5e-05	0.011	0.0034	4	0.84	0.84	0.86	0.85
92	0	0	0	0	0.85	0	0	0	0	0	0	0	0.0026	0.14	0	0	0	0.0052	0.0027	4	0.84	0.84	0.86	0.85
93	0.043	0.0075	0.073	0	0.68	0	0.044	0	0	0.01	0	0	0.0067	0.12	0	0	0.012	0.0068	0.0011	4	0.84	0.84	0.86	0.85
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.84	0	0
95	0	0	0	0	0.81	0	0	0	0	0	0	0	0.026	0.14	0	0	1.1e-06	0.029	0.0029	4	0.84	0.84	0.86	0.85
96	7.5e-05	0	0	0	0.83	0	7.8e-05	0	0	0	0	0	0.0097	0.14	0	0	0.00055	0.015	0.0021	4	0.84	0.84	0.86	0.85
97	0.0023	0.027	0.047	0	0.72	0	0.0024	2.4e-05	0	0.038	0	0	0.015	0.12	0	0	5e-05	0.02	0.0016	4	0.84	0.84	0.86	0.85
98	0.00085	1.3e-06	6.2e-05	0	0.85	0	0.00088	0	0	1.8e-06	0	0	0.00047	0.15	0	0	0	0.00068	0.002	4	0.84	0.84	0.86	0.85
99	0	0	0	0	0.83	0	0	0	0	0	0	0	0.015	0.14	0	0	0	0.015	0.0014	4	0.84	0.84	0.86	0.85
100	1.9e-05	0	1.4e-06	0	0.84	0	2e-05	0	0	1e-06	0	0	0.006	0.14	0	0	0	0.013	0.0029	4	0.84	0.84	0.86	0.85
101	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0.11	0
102	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.11	0	0.093	0
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	1	0.86	0.88	0.87
104	0.0019	0.0081	0.018	0	0.77	0	0.0019	0	0	0.011	0	0	0.02	0.13	0	0	2e-05	0.028	0.0035	4	0.84	0.84	0.86	0.85
105	0.00025	0.00011	1	0	9.5e-05	0	0.00026	0	0	0.00015	0	0	0	1.6e-05	0	0	0	0	0	2	0.75	0.75	0.76	0.76
106	0.00044	0	3.1e-06	0	0.82	0	0.00045	0	0	0	0	0	0.013	0.14	0	0	0.00045	0.025	0.0052	4	0.84	0.84	0.86	0.85
107	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0.85
108	0.0049	0.023	0.17	0	0.61	0	0.0051	7.2e-05	0	0.033	0	0	0.016	0.1	0	0	0.0024	0.027	0.0033	4	0.84	0.84	0.86	0.85
109	0.00043	0.0002	0.00018	0	0.79	0	0.00045	0	0	0.00028	0	0	0.027	0.14	0	0	1.3e-05	0.039	0.0037	4	0.84	0.84	0.86	0.85
110	0.0012	0.073	0.48	0	0.29	0	0.0013	0	0	0.1	0	0	0.0032	0.049	0	0	0	0.004	0.0012	2	0.75	0.75	0.76	0.76
111	0.016	0.00031	0.043	0	0.74	0	0.017	0	0	0.00044	0	0	0.0052	0.13	0	0	0.04	0.011	0.0052	4	0.84	0.84	0.86	0.85
112	0.0001	0	0	0	0.83	0	0.00011	0	0	0	0	0	0.0086	0.14	0	0	0	0.012	0.0037	4	0.84	0.84	0.86	0.85
113	0.0049	0.019	0.13	0	0.65	0	0.0051	0.00015	0	0.027	0	0	0.019	0.11	0	0	0.002	0.032	0.0036	4	0.84	0.84	0.86	0.85
114	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0.11	0
115	0.00049	0.01	0.97	0	0.0013	0	0.0005	0	0	0.015	0	0	2.2e-06	0.00023	0	0	0	1.6e-06	1.6e-06	2	0.75	0.75	0.76	0.76
116	0.0012	0.089	0.34	0	0.37	0	0.0013	0	0	0.13	0	0	0.0046	0.063	0	0	2.4e-05	0.0062	0.00082	4	0.84	0.84	0.86	0.85
117	0.0016	0.042	0.88	0	0.011	0	0.0016	2.9e-05	0	0.058	0	0	5.4e-05	0.0018	0	0	0	4.5e-05	1.4e-05	2	0.75	0.75	0.76	0.76
118	0.00057	0.15	0.59	0	0.031	0	0.00059	0	0	0.22	0	0	0.00024	0.0054	0	0	0	0.00019	4e-05	2	0.75	0.75	0.76	0.76
119	0.00014	0.014	0.056	0	0.77	0	0.00014	0	0	0.02	0	0	0.003	0.13	0	0	0	0.0036	0.0015	4	0.84	0.84	0.86	0.85
120	0.00094	0	0	0	0.84	0	0.00098	0	0	0	0	0	0.0084	0.14	0	0	0	0.0022	0.00037	4	0.84	0.84	0.86	0.85
121	0.013	0.0024	0.95	0	0.016	0	0.014	0	0	0.0033	0	0	1.5e-05	0.0027	0	0	0	1.3e-05	2.3e-05	2	0.75	0.75	0.76	0.76
122	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0.11	0
123	8.7e-05	0	0	0	0.84	0	9e-05	0	0	0	0	0	0.0051	0.14	0	0	5.1e-06	0.0064	0.0017	4	0.84	0.84	0.86	0.85
124	0	0	0	0	0.85	0	0	0	0	0	0	0	0.0012	0.14	0	0	6.7e-05	0.0043	0.0048	4	0.84	0.84	0.86	0.85
125	0.0035	0.00084	0.0098	0	0.82	0	0.0037	0	0	0.0012	0	0	0.0067	0.14	0	0	0.002	0.011	0.0021	4	0.84	0.84	0.86	0.85
126	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.16	0.047	0.067
127	0.00028	0.028	0.059	0	0.72	0	0.00029	0	0	0.04	0	0	0.012	0.12	0	0	2.8e-05	0.021	0.0021	4	0.84	0.84	0.86	0.85
128	0.03	0.0048	0.32	0	0.51	0	0.031	0.003	0	0.0068	0	0	0.0031	0.087	0	0	0.0016	0.005	0.0013	4	0.84	0.84	0.86	0.85
129	0.0024	0.0015	0.02	0	0.82	0	0.0025	0	0	0.0021	0	0	0.0052	0.14	0	0	3.1e-06	0.0084	0.0021	4	0.84	0.84	0.86	0.85
130	0.0024	4.8e-05	0.00058	0	0.83	0	0.0025	0	0	6.8e-05	0	0	0.0069	0.14	0	0	0.00045	0.012	0.0023	4	0.84	0.84	0.86	0.85
131	0	2.5e-05	2.5e-05	0	0.83	0	0	0	0	3.5e-05	0	0	0.0058	0.14	0	0	0	0.016	0.0037	4	0.84	0.84	0.86	0.85
132	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.093	0.65	0	0
133	0.0092	0.0027	0.0019	0	0.82	0	0.0096	0	0	0.0038	0	0	0.012	0.14	0	0	0	0.0062	0.0007	4	0.84	0.84	0.86	0.85
134	0.0033	9.7e-05	0.0022	0	0.8	0	0.0034	0	0	0.00014	0	0	0.0066	0.14	0	0	0.027	0.013	0.0026	4	0.84	0.84	0.86	0.85
135	0.0069	0.031	0.75	0	0.13	0	0.0071	0	0	0.043	0	0	0.001	0.023	0	0	0	0.0011	0.00048	2	0.75	0.75	0.76	0.76
136	2.1e-05	0.0098	0.0043	0	0.76	0	2.1e-05	0	0	0.014	0	0	0.026	0.13	0	0	0	0.051	0.0048	4	0.84	0.84	0.86	0.85
137	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0.85
138	0.019	6.5e-05	0.0025	0	0.8	0	0.02	0	0	9.2e-05	0	0	0.0056	0.14	0	0	0.00024	0.0074	0.0035	4	0.84	0.84	0.86	0.85
139	0.0018	8.3e-05	0.00051	0	0.82	0	0.0019	0	0	0.00012	0	0	0.013	0.14	0	0	0.0018	0.02	0.004	4	0.84	0.84	0.86	0.85
140	0.0017	0.015	0.82	0	0.12	0	0.0018	0	0	0.021	0	0	0.0009	0.02	0	0	1.1e-06	0.0015	0.00066	2	0.75	0.75	0.76	0.76
141	4.3e-06	0	0	0	0.47	0	4.4e-06	0	0	0	0	0	0.015	0.08	0	0	0.38	0.055	0.0057	4	0.84	0.84	0.86	0.85
142	0.00035	0.0021	0.002	0	0.77	0	0.00037	0	0	0.003	0	0	0.031	0.13	0	0	0.0016	0.051	0.0041	4	0.84	0.84	0.86	0.85
143	0.00084	0.00038	0.0069	0	0.82	0	0.00087	0	0	0.00053	0	0	0.0074	0.14	0	0	4.3e-06	0.015	0.0055	4	0.84	0.84	0.86	0.85
144	2.6e-05	0	0	0	0.76	0	2.7e-05	0	0	0	0	0	0.038	0.13	0	0	0	0.069	0.0045	4	0.84	0.84	0.86	0.85
145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0.08	17	0.84	0.88	0.86	0.87
146	0	0	0	0	0.8	0	0	0	0	0	0	0	0.012	0.14	0	0	0	0.041	0.0089	4	0.84	0.84	0.86	0.85
147	0	0	0	0	0.84	0	0	0	0	0	0	0	0.0065	0.14	0.011	0	0	0.00035	0.00014	4	0.84	0.84	0.86	0.85
148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	1	0.86	0.88	0.87
149	4.8e-06	0	0	0	0.67	0	5e-06	0	0	0	0	0	0.027	0.11	0	0	0.077	0.1	0.0079	4	0.84	0.84	0.86	0.85
150	0	0	0	0	0	0	0	0	0.0002	0	0	1	0	0	0	0	0	0	0	11	0	0	0.11	0
151	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0.0071	0.71	0	17	0.84	0.88	0.86	0.87
152	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.11	0	0.093	0
153	0.00014	0.029	0.91	0	0.00012	0	0.00014	0.017	0	0.04	0	0	1.2e-06	2e-05	0	0	0	0	0	2	0.75	0.75	0.76	0.76
154	0.00012	5.8e-05	5.7e-05	0	0.75	0	0.00012	0	0	8.2e-05	0	0	0.035	0.13	0	0	0.0044	0.075	0.0052	4	0.84	0.84	0.86	0.85
155	5.6e-05	0.00012	0.00023	0	0.77	0	5.8e-05	0	0	0.00017	0	0	0.025	0.13	0	0	3.8e-05	0.064	0.0065	4	0.84	0.84	0.86	0.85
156	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.11	0	0.093	0
157	0.0088	0	0	0	0.79	0	0.0091	0	0	0	0	0	0.018	0.14	0	0	0.0006	0.03	0.0043	4	0.84	0.84	0.86	0.85
158	4.1e-05	0.0095	0.00038	0	0.69	0	4.2e-05	0	0	0.013	0	0	0.076	0.12	0	0	3.3e-05	0.094	0.0027	4	0.84	0.84	0.86	0.85
159	0	0	0	0	0.74	0	0	0	0	0	0	0	0.016	0.13	0	0	0.013	0.094	0.014	4	0.84	0.84	0.86	0.85
160	0.093	0.0049	0.031	0	0.64	0	0.096	0	0	0.0069	0	0	0.011	0.11	0	0	6.6e-06	0.0083	0.0016	4	0.84	0.84	0.86	0.85
161	0.00013	0.0062	0.0038	0	0.72	0	0.00013	0	0	0.0088	0	0	0.043	0.12	0	0	0.0074	0.088	0.0048	4	0.84	0.84	0.86	0.85
162	0.0011	0.00043	0.012	0	0.8	0	0.0011	0	0	0.00061	0	0	0.011	0.14	0	0	0.0038	0.03	0.0069	4	0.84	0.84	0.86	0.85
163	3.3e-05	0.00012	0.00026	0	0.79	0	3.5e-05	0	0	0.00016	0	0	0.018	0.14	0	0	0.00023	0.046	0.0068	4	0.84	0.84	0.86	0.85
164	4.2e-06	2.5e-06	3.7e-06	0	0.8	0	4.4e-06	0	0	3.5e-06	0	0	0.015	0.14	0	0	9.4e-05	0.041	0.0073	4	0.84	0.84	0.86	0.85
165	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0.85
166	0.00081	0.0036	0.0062	0	0.79	0	0.00084	0	0	0.0051	0	0	0.023	0.13	0	0	0.00016	0.035	0.0038	4	0.84	0.84	0.86	0.85
167	0.016	0.00054	0.011	0	0.8	0	0.016	0	0	0.00077	0	0	0.0086	0.14	0	0	0.00011	0.011	0.0033	4	0.84	0.84	0.86	0.85
168	0.0034	0.18	0.53	0	0.017	0	0.0035	0	0	0.26	0	0	0.00036	0.0029	0	0	0	0.00024	3.7e-05	2	0.75	0.75	0.76	0.76
169	0.068	0.00024	0.015	0	0.71	0	0.071	0	0	0.00034	0	0	0.0059	0.12	0	0	0.0003	0.0082	0.0031	4	0.84	0.84	0.86	0.85
170	3.5e-05	0.0006	0.00015	0	0.76	0	3.7e-05	0	0	0.00085	0	0	0.039	0.13	0	0	0.0004	0.07	0.0044	4	0.84	0.84	0.86	0.85
