SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
12	0	0	0	0	0	0	0	0	0	0	4.4e-05	0	0	0	0	0	1	0.00014	0	0	16	0.14	0	0	0
13	0	0.0097	0	1.9e-06	0	0.00017	0.83	0	0	0	0	0	0	0	0.16	0	0	0	0	0	6	0	0.058	0	0.067
14	0	0	0	1.4e-05	1	0	0	0.00016	0	0	0	0	0	0	0.00064	0	0	0	0	0.00016	4	0.32	0.26	0.33	0.2
15	0.0029	0	0	0.00037	0.84	4e-06	0	0.077	0	0	0	1.1e-06	0	0	0.0046	0	0	0	0	0.077	4	0.32	0.26	0.33	0.2
16	0	0	0	0.00019	0.99	0	0	0.0031	0	0	0	0	0	0	0.00074	0	0	0	0	0.0031	4	0.32	0.26	0.33	0.2
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.036	0.058	0.037	0.044
18	0	0	0	0.00011	0.97	0	0	0	0	0	0	2.6e-05	0	0	0.028	0	0	0	0	0	4	0.32	0.26	0.33	0.2
19	0	0	0	1.9e-05	1	0	0	0.00052	0	0	0	0	0	0	2e-05	0	0	0	0	0.00052	4	0.32	0.26	0.33	0.2
20	0.021	0	0	0.00069	0.52	3.5e-05	0	0.23	0.00045	0	0	4.6e-06	0	0	0.0038	3.4e-05	0	0	0	0.23	4	0.32	0.26	0.33	0.2
21	0	0	0	0	0.38	0.015	0	0	0	0	0	0.00011	0	0	0.6	0	0	0	0	0	14	0.32	0.37	0.33	0.27
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.036	0.058	0.037	0.044
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.14	0	0	0
24	0.0065	0	0	0.0002	0.9	0.00056	0	0.038	1.9e-06	0	0	0.00013	0	0	0.018	0	0	0	0	0.038	4	0.32	0.26	0.33	0.2
25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0.082	0.37	0.089
26	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.036	0.26	0	0.2
27	0.00055	0	0	1.9e-06	0.058	0	0	0.47	0	0	0	3.9e-05	0	0	2.9e-05	0	0	0	0	0.47	7	0.32	0.17	0.33	0.089
28	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0067	0	0	0	0	0	4	0.32	0.26	0.33	0.2
29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.5e-06	0	0	0	0	0	4	0.32	0.26	0.33	0.2
30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
31	0	0	0	0	1	0	0	1.3e-05	0	0	0	0	0	0	0	0	0	0	0	1.3e-05	4	0.32	0.26	0.33	0.2
32	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00083	0	0	0	0	0	4	0.32	0.26	0.33	0.2
33	0	0	0	4.6e-06	1	0	0	3.2e-05	0	0	0	0	0	0	0.0045	0	0	0	0	3.2e-05	4	0.32	0.26	0.33	0.2
34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035	0	0	2	0.036	0	0.15	0
35	0	0	0	4.2e-05	1	0	0	0	0	0	0	0	0	0	0.00057	0	0	0	0	0	4	0.32	0.26	0.33	0.2
36	0	0	0	0	0.18	1.2e-05	0	0	0	0	0	0	0	0	0.82	0	0	0	0	0	14	0.32	0.37	0.33	0.27
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.14	0	0	0
38	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
39	0	0	0	0	0.97	2.7e-05	0	2.3e-06	0	0	0	0	0	0	0.028	0	0	0	0	2.3e-06	4	0.32	0.26	0.33	0.2
40	0.042	0	0	0	0.1	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0.43	7	0.32	0.17	0.33	0.089
41	8.5e-05	0	0	0.00029	0.96	0	0	0.019	0	0	0	0	0	0	0.003	1.3e-06	0	0	0	0.019	4	0.32	0.26	0.33	0.2
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.036	0.058	0.037	0.044
43	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
44	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
46	0	0	0	0	1	0	0	4.9e-06	0	0	0	0	0	0	4.3e-05	0	0	0	0	4.9e-06	4	0.32	0.26	0.33	0.2
47	0	0	0	0	1	0	0	8e-05	1.1e-06	0	0	0	0	0	0.00084	0	0	0	0	8e-05	4	0.32	0.26	0.33	0.2
48	0	0	0	2.3e-05	0.94	0.00025	0	8.9e-05	7.9e-06	0	0	0.0003	0	0	0.056	0	0	0	0	8.9e-05	4	0.32	0.26	0.33	0.2
49	0	0	0	0.0058	0.97	0	0	0.011	0	0	0	0	0	0	0.00027	0	0	0	0	0.011	4	0.32	0.26	0.33	0.2
50	0	0	0	0.011	0.96	0	0	0.015	0	0	0	0	0	0	0.001	9.3e-06	0	0	0	0.015	4	0.32	0.26	0.33	0.2
51	0	0	0	0.0047	0.98	0	0	0.0026	0	0	0	1.7e-06	0	0	0.01	5.1e-06	0	0	0	0.0026	4	0.32	0.26	0.33	0.2
52	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
53	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7.5e-06	0	0	0	0	0	4	0.32	0.26	0.33	0.2
55	0	1	0	0	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0	0.2
56	0	1	0	0	0	0	0	0	0	4.3e-06	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0	0.2
57	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0.089
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.14	0	0	0
59	0	0.026	0	0	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0	5.6e-06	0	6	0	0.058	0	0.067
60	2.5e-06	0	0	1.2e-05	0.98	0	0	0.008	0	0	0	0	0	0	0.00042	0	0	0	0	0.008	4	0.32	0.26	0.33	0.2
61	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.3e-06	0	0	0	0	0	4	0.32	0.26	0.33	0.2
62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
63	0.0013	0	0	4.2e-06	0.97	0	0	0.016	5.9e-05	0	0	0	0	0	0.00054	0	0	0	0	0.016	4	0.32	0.26	0.33	0.2
64	0	1	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0	0.2
65	0	0	0	0	1	0	0	0.00025	0	0	0	0	0	0	0	0	0	0	0	0.00025	4	0.32	0.26	0.33	0.2
66	0	0.00012	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
67	0	0	0	5.9e-06	1	0	0	2.1e-06	0	0	0	0	0	0	0.00036	0	0	0	0	2.1e-06	4	0.32	0.26	0.33	0.2
68	0	0	0	0	0.97	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	4	0.32	0.26	0.33	0.2
69	1.2e-06	0	0	0.025	0.83	0	0	0.074	0	0	0	0	0	0	0.0011	4.4e-06	0	0	0	0.074	4	0.32	0.26	0.33	0.2
70	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.036	0.058	0.037	0.044
72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00021	0	0	0	0	0	4	0.32	0.26	0.33	0.2
73	1.3e-06	0	0	7.8e-06	0.87	0.0055	0	6.9e-05	0.0016	0	0	0.022	0	0	0.1	0	0	0	0	6.9e-05	4	0.32	0.26	0.33	0.2
74	0	0	0	0	0	0	0	0	1	0	0	0	3.9e-05	0	0	0	0	0	0	0	8	0.64	0.31	0.63	0.27
75	1.5e-05	0	0	0	0	0	0	0	9.4e-06	0	1	0	0	0	0	0	0	0	0	0	10	0.32	0.087	0.33	0
76	0	0	0	0	0	0	0	1.2e-06	0	0	0	1	0	0	0	0	0	0	0	1.2e-06	11	0.32	0.47	0.44	0.33
77	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.32	0.47	0.44	0.33
78	0.18	0	0	4.9e-05	0.21	0	0	0.3	0.0002	0	0	0.00071	0	0	0.0001	0	0	0	0	0.3	7	0.32	0.17	0.33	0.089
79	0.12	0	0	2.6e-05	0.18	0	0	0.35	4.4e-06	0	0	0.00019	0	0	4.4e-05	0	0	0	0	0.35	7	0.32	0.17	0.33	0.089
80	0	1.7e-05	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5.5e-05	0	6	0	0.058	0	0.067
81	0	0.21	0	0	0	0.0045	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0	14	0.32	0.37	0.33	0.27
82	5.7e-05	0	0	0	0.54	0.45	0	0.00012	0	0	0	0.0044	0	0	0.00029	0	0	0	0	0.00012	4	0.32	0.26	0.33	0.2
83	0.00063	0	0	9e-06	0.35	0.067	0	0.27	0	0	0	0.04	0	0	0.0068	0	0	0	0	0.27	4	0.32	0.26	0.33	0.2
84	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
85	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	6	0	0.058	0	0.067
86	0	0	1.2e-06	0	7e-06	0	0	0	0	0.00012	0	0	0	0	0	0	1	0	1.2e-06	0	16	0.14	0	0	0
87	0.007	0	0	1.4e-05	0.63	0.17	0	0.067	0	0	0	0.05	0	0	0.0098	0	0	0	0	0.067	4	0.32	0.26	0.33	0.2
88	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1.9e-06	0	0	0	0	0.5	7	0.32	0.17	0.33	0.089
89	0.00019	0	0	0	0.08	0.87	0	0.0074	0	0	0	0.036	0	0	1.3e-05	0	0	0	0	0.0074	5	0.32	0.42	0.33	0.4
90	1.5e-06	0	0	3.5e-05	0.78	0.015	0	0.066	0	0	0	0.073	0	0	6.4e-05	0	0	0	0	0.066	4	0.32	0.26	0.33	0.2
91	0.0084	0	0	0	0	0.0015	0	0.35	0	0	0	0	0	0	0.28	0	0	0	0	0.35	7	0.32	0.17	0.33	0.089
92	0	0.01	0	0.00058	0	0.0033	0.41	0	0	0	0	0	0	0	0.58	0	0	0	9.8e-05	0	14	0.32	0.37	0.33	0.27
93	8.4e-06	0	0	0	0.76	0.18	0	0.033	0	0	0	0.0014	0	0	0.00014	0	0	0	0	0.033	4	0.32	0.26	0.33	0.2
94	8e-06	0	0	0	0	0	0	0.49	0	0	0	0.00029	0	0	0.016	0	0	0	0	0.49	7	0.32	0.17	0.33	0.089
95	8.7e-05	0	0	0	0.022	0.023	0	0.47	0	0	0	0.0008	0	0	0.0036	0	0	0	0	0.47	7	0.32	0.17	0.33	0.089
96	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	14	0.32	0.37	0.33	0.27
97	0	0	0	0	0.39	0.6	0	0.0074	0	0	0	0.0011	0	0	0	0	0	0	0	0.0074	5	0.32	0.42	0.33	0.4
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.14	0	0	0
99	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0	0	0	0.97	0	0	0	16	0.14	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.036	0.058	0.037	0.044
101	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	6	0	0.058	0	0.067
102	0	0	0	0.0077	0.92	8.8e-05	0	0.0065	0	0	0	0.053	0	0	0.0016	0	0	0	0	0.0065	4	0.32	0.26	0.33	0.2
103	7.9e-05	0	0	4.7e-06	0.016	0.0023	0	0.48	0	0	0	0.013	0	0	0.0043	0	0	0	0	0.48	7	0.32	0.17	0.33	0.089
104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.036	0.058	0.037	0.044
105	0	0	0	0	0.97	0.03	0	0.00058	0	0	0	0.00092	0	0	0	0	0	0	0	0.00058	4	0.32	0.26	0.33	0.2
106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.14	0	0	0
107	0	1	0	0	0	0	0	0	0	3e-05	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0	0.2
108	0	0	0	0	0.95	0.05	0	1.5e-06	0	0	0	0.00035	0	0	1.2e-05	0	0	0	0	1.5e-06	4	0.32	0.26	0.33	0.2
109	0.006	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0.68	0	0	0	0	0.15	14	0.32	0.37	0.33	0.27
110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
111	0	0.00011	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
112	0	0	0	0	0.99	0.004	0	0.0021	0	0	0	0.0031	0	0	0	0	0	0	0	0.0021	4	0.32	0.26	0.33	0.2
113	0.019	0	0	0	0	0	0	0.41	0	0	0	0.16	0	0	0	0	0	0	0	0.41	7	0.32	0.17	0.33	0.089
114	0.19	0	0	0	0	0	0	0.21	0	0	0	0.38	0	0	0	0	0	0	0	0.21	11	0.32	0.47	0.44	0.33
115	0	0	0	0	0	0	0	0.36	0	0	0	0.28	0	0	0	0	0	0	0	0.36	7	0.32	0.17	0.33	0.089
116	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.00062	0	6	0	0.058	0	0.067
117	0	0	0	0	1	0	0	0.00042	0	0	0	0.0016	0	0	0	0	0	0	0	0.00042	4	0.32	0.26	0.33	0.2
118	0	0	0	0	1	0	0	7.7e-05	0	0	0	0.00011	0	0	0.00045	0	0	0	0	7.7e-05	4	0.32	0.26	0.33	0.2
119	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
120	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.95	0	0	0	16	0.14	0	0	0
121	0	0	0	5.4e-06	0.7	0.0057	0	0.088	0	0	0	0.11	0	0	1.4e-06	0	0	0	0	0.088	4	0.32	0.26	0.33	0.2
122	0.0063	0	0	0	0	0.19	0	0.34	0	0	0	0	0	0	0.13	0	0	0	0	0.34	7	0.32	0.17	0.33	0.089
123	0	0	0	0	0.13	0.034	0	0.42	0	0	0	0.005	0	0	3.9e-06	0	0	0	0	0.42	7	0.32	0.17	0.33	0.089
124	0	0	0	0	0.99	0.005	0	0	0	0	0	0	0	0	0.00062	0	0	0	0	0	4	0.32	0.26	0.33	0.2
125	0	0	0	0	1	6e-05	0	0	0	0	0	6.6e-05	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
126	0.9	0	0	0	0	0	0	9.4e-06	0	0	0	0	0	0	0.097	0	0	0	0	9.4e-06	0	0.32	0.082	0.37	0.089
127	0	0	0	0	1	7.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
128	0.0016	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	1	0	0	0	0	0.0013	14	0.32	0.37	0.33	0.27
129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
130	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
131	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
132	0.0098	0	0	0	0	0	0	0.071	0	0	0	1.2e-05	0	0	0.85	0	0	0	0	0.071	14	0.32	0.37	0.33	0.27
133	0	0	0	0	1	5.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
134	0	0	0	0	0	0	0	0	0	1.8e-05	0	0	0	0	0	0	1	0	0	0	16	0.14	0	0	0
135	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
136	0	0.033	0	0	0	0.52	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	5	0.32	0.42	0.33	0.4
137	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.32	0.47	0.44	0.33
138	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.036	0.26	0	0.2
139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
140	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	7	0.32	0.17	0.33	0.089
141	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.14	0	0	0
143	0	0.0045	0	0	0	0.011	0	0	0	0.98	0	0.0001	0	0	0	0	0	0	0	0	9	0.036	0.26	0	0.2
144	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0.73	0	0	0	0	0	14	0.32	0.37	0.33	0.27
145	0.12	0	0	0	0	0	0	9.1e-06	0.88	0	0	0	0	0	0	0	0	0	0	9.1e-06	8	0.64	0.31	0.63	0.27
146	0.044	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0.96	0	0	0	0	0.00043	14	0.32	0.37	0.33	0.27
147	0.26	0	0	0	0	3.7e-05	0	0.036	0	0	0	0.00012	0	0	0.67	0	0	0	0	0.036	14	0.32	0.37	0.33	0.27
148	0	0	0	0	1	0.004	0	6e-06	0	0	0	0.00024	0	0	4e-05	0	0	0	0	6e-06	4	0.32	0.26	0.33	0.2
149	0	0	0	0	0.93	0.071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
150	0.084	0	0	1e-06	0.0043	0.007	0	0.24	0	0	0	0.0067	0	0	0.42	0	0	0	0	0.24	14	0.32	0.37	0.33	0.27
151	0	0	0	0	1	1.5e-06	0	0	0	0	0	1.6e-06	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
152	0	1	0	0	0	0	0.0001	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0	0.2
153	0	0	0	0	0.13	0.49	0	0	1.8e-05	0	0	0.068	0	0	0.31	0	0	0	0	0	5	0.32	0.42	0.33	0.4
154	0	0	1	0	0.00053	0	0	0	0	0	0	0	0	0	0	0	0	3.6e-06	0	0	2	0.036	0	0.15	0
155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0.082	0.37	0.089
156	0	0.98	0	0	0	0	0.019	0	0	4.6e-05	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0	0.2
157	0	0.00039	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
158	0	0	0	2.6e-06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
159	0	0	0	0	0	0	0	0	0.033	0	0	0	0	0	0.97	0	0	0	0	0	14	0.32	0.37	0.33	0.27
160	0.012	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0.49	7	0.32	0.17	0.33	0.089
161	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
162	0	0	0	0	0.00089	0	0	0	0.11	0	0	0	0	0	0.89	0	0	0	0	0	14	0.32	0.37	0.33	0.27
163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0.082	0.37	0.089
164	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
165	0	0	0	0	1	0	0	0.00041	0	0	0	0	0	0	0.0012	0	0	0	0	0.00041	4	0.32	0.26	0.33	0.2
166	0.083	0	0	0	0.00091	0	0	0.46	0	0	0	0	0	0	0	0	0	0	3.9e-05	0.46	7	0.32	0.17	0.33	0.089
167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.036	0.058	0.037	0.044
168	0	0	0	0	0.00012	1.5e-05	0	0	0	0	0	1.1e-05	0	0	1	0	0	0	0	0	14	0.32	0.37	0.33	0.27
169	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
170	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.32	0.087	0.33	0
171	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0067	0	0	0	0	0	4	0.32	0.26	0.33	0.2
172	0	0.013	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	9	0.036	0.26	0	0.2
173	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
174	0.00017	0	0	0.00024	0.77	2e-06	0	0.11	0	0	0	2.1e-06	0	0	0.0049	0.0013	0	0	0	0.11	4	0.32	0.26	0.33	0.2
175	0	1	0	0	0	0	0	0	0	3.7e-06	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0	0.2
176	0.96	0	0	0.026	4.6e-06	0	0	0.0045	0	0	0	0	0	0	0.0011	1.2e-06	0	0	0	0.0045	0	0.32	0.082	0.37	0.089
177	0.96	0	0	0.036	0	0	0	3.4e-05	0	0	0	0	0	0	0	0	0	0	0	3.4e-05	0	0.32	0.082	0.37	0.089
178	0	0.57	0	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	2.6e-06	0	1	0	0.14	0	0.2
179	0	4.7e-05	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.036	0.26	0	0.2
180	0	0	0	5e-06	0.97	1.4e-05	0	1e-05	0	0	0	0	0	0	0.032	0	0	0	0	1e-05	4	0.32	0.26	0.33	0.2
181	0	0	0	0	0	0	0	0	0	0.042	0	0	0	0	0	0	0.96	0	0	0	16	0.14	0	0	0
182	0	0	0	0	1	0.0021	0	2.6e-06	0	0	0	1.6e-05	0	0	4.2e-06	0	0	0	0	2.6e-06	4	0.32	0.26	0.33	0.2
183	0.22	0	0	0	0	0	0	0.0085	0	0	0	0	0	0	0.77	0	0	0	0	0.0085	14	0.32	0.37	0.33	0.27
184	0.2	0	0	0	0	0.00032	0	0.035	0	0	0	0	0	0	0.73	0	0	0	0	0.035	14	0.32	0.37	0.33	0.27
185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.14	0	0	0
186	1.9e-05	0	0	0	0.95	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0.023	4	0.32	0.26	0.33	0.2
187	0.00021	0	0	0	0	0	0	2.1e-06	0.00013	0	1	0	7.1e-05	0	0	0	0	0	0	2.1e-06	10	0.32	0.087	0.33	0
188	0	0	0	0.00039	0.5	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	4	0.32	0.26	0.33	0.2
189	0	0.51	0	0	0	0	0.49	0	0	9.4e-05	0	0	0	0	0	0	0	0	0.00023	0	1	0	0.14	0	0.2
190	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.058	0	0.067
191	0	0	0	0	0.87	4.8e-06	0	0	2.8e-06	0	0	0.00011	0	0	0.13	0	0	0	0	0	4	0.32	0.26	0.33	0.2
192	0	0	0	0	1	0	0	1.7e-05	0	0	0	0	0	0	0.00017	0	0	0	0	1.7e-05	4	0.32	0.26	0.33	0.2
193	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.036	0	0.15	0
194	0	0	0	4.1e-06	7.3e-06	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	7	0.32	0.17	0.33	0.089
195	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.32	0.26	0.33	0.2
196	0	0	0	3.5e-05	0.69	7.5e-05	0	0	0	0	0	1e-05	0	0	0.31	1.2e-05	0	0	0	0	4	0.32	0.26	0.33	0.2
197	0	0	0	0	1	0	0	1.4e-06	0	0	0	0	0	0	0	0	0	0	0	1.4e-06	4	0.32	0.26	0.33	0.2
198	0	0	0	0	0.7	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0.15	4	0.32	0.26	0.33	0.2
199	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.32	0.087	0.33	0
200	0	0	0	2.8e-06	1	0	0	1e-05	0	0	0	0	0	0	1.3e-05	0	0	0	0	1e-05	4	0.32	0.26	0.33	0.2
201	0	0	0	0	1	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0.0017	4	0.32	0.26	0.33	0.2
