SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
280	0	1	0	0	1	0.36	0.31	0.33	0.2
281	0	0	0	1	3	0	0.087	0	0.11
282	1	0	0	0	0	0.25	0.12	0.33	0.067
283	0	0	1	0	2	0.071	0	0.073	0
284	0	1	0	0	1	0.36	0.31	0.33	0.2
285	1	0	0	0	0	0.25	0.12	0.33	0.067
286	0	1	0	0	1	0.36	0.31	0.33	0.2
287	0	1	0	0	1	0.36	0.31	0.33	0.2
288	1	2.4e-05	0	0	0	0.25	0.12	0.33	0.067
289	0	1	0	0	1	0.36	0.31	0.33	0.2
290	0	1	0	0	1	0.36	0.31	0.33	0.2
291	0	1	0	0	1	0.36	0.31	0.33	0.2
292	1	1.5e-05	0	0	0	0.25	0.12	0.33	0.067
293	1	0.0014	0	0	0	0.25	0.12	0.33	0.067
294	0	1	0	0	1	0.36	0.31	0.33	0.2
295	1	0	0	0	0	0.25	0.12	0.33	0.067
296	0	1	0	0	1	0.36	0.31	0.33	0.2
297	0	1	0	0	1	0.36	0.31	0.33	0.2
298	0	1	0	0	1	0.36	0.31	0.33	0.2
299	0	1	0	0	1	0.36	0.31	0.33	0.2
300	7.2e-06	1	0	0	1	0.36	0.31	0.33	0.2
301	0	1	0	0	1	0.36	0.31	0.33	0.2
302	0	0	1	0	2	0.071	0	0.073	0
303	0	1	0	0	1	0.36	0.31	0.33	0.2
304	0	1	0	0	1	0.36	0.31	0.33	0.2
305	0	1	0	0	1	0.36	0.31	0.33	0.2
306	1.7e-05	1	0	0	1	0.36	0.31	0.33	0.2
307	0	1	0	0	1	0.36	0.31	0.33	0.2
308	1	0	0	0	0	0.25	0.12	0.33	0.067
309	0	0	1	0	2	0.071	0	0.073	0
310	1	0	0	0	0	0.25	0.12	0.33	0.067
311	0	0	0	1	3	0	0.087	0	0.11
312	0	1	0	0	1	0.36	0.31	0.33	0.2
313	0	0	0	1	3	0	0.087	0	0.11
314	0	0	1	0	2	0.071	0	0.073	0
315	0	1	0	0	1	0.36	0.31	0.33	0.2
316	0	0	0	1	3	0	0.087	0	0.11
317	0	1	0	0	1	0.36	0.31	0.33	0.2
318	0	1	0	0	1	0.36	0.31	0.33	0.2
319	0	0	0	1	3	0	0.087	0	0.11
320	0	0	0	1	3	0	0.087	0	0.11
321	1	0	0	0	0	0.25	0.12	0.33	0.067
322	0.00022	1	0	0	1	0.36	0.31	0.33	0.2
323	0	1	0	0	1	0.36	0.31	0.33	0.2
324	1	0	0	0	0	0.25	0.12	0.33	0.067
325	0	1	0	0	1	0.36	0.31	0.33	0.2
326	0	1	0	0	1	0.36	0.31	0.33	0.2
327	1	0	0	0	0	0.25	0.12	0.33	0.067
328	1	0	0	0	0	0.25	0.12	0.33	0.067
329	0	0	0	1	3	0	0.087	0	0.11
330	1	0	0	0	0	0.25	0.12	0.33	0.067
331	1	0	0	0	0	0.25	0.12	0.33	0.067
332	0	0	0	1	3	0	0.087	0	0.11
333	0	0	1	0	2	0.071	0	0.073	0
334	1	0	0	0	0	0.25	0.12	0.33	0.067
335	1	0	0	0	0	0.25	0.12	0.33	0.067
336	1	0.00017	0	0	0	0.25	0.12	0.33	0.067
337	1.2e-05	1	0	0	1	0.36	0.31	0.33	0.2
338	0	0	1	0	2	0.071	0	0.073	0
339	0	1	0	0	1	0.36	0.31	0.33	0.2
340	1	0.00032	0	0	0	0.25	0.12	0.33	0.067
341	0	0	0	1	3	0	0.087	0	0.11
342	0	1	0	0	1	0.36	0.31	0.33	0.2
343	1	0	0	0	0	0.25	0.12	0.33	0.067
344	0.0001	1	0	0	1	0.36	0.31	0.33	0.2
345	0	1	0	0	1	0.36	0.31	0.33	0.2
346	0	1	0	0	1	0.36	0.31	0.33	0.2
347	0	0	0	1	3	0	0.087	0	0.11
348	0	1	0	0	1	0.36	0.31	0.33	0.2
349	1	0	0	0	0	0.25	0.12	0.33	0.067
350	0	0	0	1	3	0	0.087	0	0.11
351	0	1	0	0	1	0.36	0.31	0.33	0.2
352	0	0	1	0	2	0.071	0	0.073	0
353	0	1	0	0	1	0.36	0.31	0.33	0.2
354	1.7e-06	1	0	0	1	0.36	0.31	0.33	0.2
355	1	0	0	0	0	0.25	0.12	0.33	0.067
356	1	0	0	0	0	0.25	0.12	0.33	0.067
357	0	0	0	1	3	0	0.087	0	0.11
358	1	0	0	0	0	0.25	0.12	0.33	0.067
359	0	0	1	0	2	0.071	0	0.073	0
360	1	0	0	0	0	0.25	0.12	0.33	0.067
361	0	1	0	0	1	0.36	0.31	0.33	0.2
362	0.73	0.27	0	0	0	0.25	0.12	0.33	0.067
363	0	1	0	0	1	0.36	0.31	0.33	0.2
364	1	0	0	0	0	0.25	0.12	0.33	0.067
365	0	1	0	0	1	0.36	0.31	0.33	0.2
366	3.5e-06	1	0	0	1	0.36	0.31	0.33	0.2
367	0.0045	1	0	0	1	0.36	0.31	0.33	0.2
368	0	1	0	0	1	0.36	0.31	0.33	0.2
369	0	1	0	0	1	0.36	0.31	0.33	0.2
370	0	1	0	0	1	0.36	0.31	0.33	0.2
371	1	0	0	0	0	0.25	0.12	0.33	0.067
372	1	0	0	0	0	0.25	0.12	0.33	0.067
373	2.1e-06	1	0	0	1	0.36	0.31	0.33	0.2
374	1	0	0	0	0	0.25	0.12	0.33	0.067
375	0	1	0	0	1	0.36	0.31	0.33	0.2
376	1	0	0	0	0	0.25	0.12	0.33	0.067
377	1	0	0	0	0	0.25	0.12	0.33	0.067
378	0	1	0	0	1	0.36	0.31	0.33	0.2
379	0	0	1	0	2	0.071	0	0.073	0
380	0.00017	1	0	0	1	0.36	0.31	0.33	0.2
381	0	1	0	0	1	0.36	0.31	0.33	0.2
382	0	1	0	0	1	0.36	0.31	0.33	0.2
383	0	1	0	0	1	0.36	0.31	0.33	0.2
384	0	1	0	0	1	0.36	0.31	0.33	0.2
385	1	0	0	0	0	0.25	0.12	0.33	0.067
386	0	1	0	0	1	0.36	0.31	0.33	0.2
387	1	0	0	0	0	0.25	0.12	0.33	0.067
388	0	0	1	0	2	0.071	0	0.073	0
389	0	1	0.0049	0	1	0.36	0.31	0.33	0.2
390	0	0	0	1	3	0	0.087	0	0.11
391	1	0.0016	0	0	0	0.25	0.12	0.33	0.067
392	0	0	1	0	2	0.071	0	0.073	0
393	0	0	1	0	2	0.071	0	0.073	0
394	1	0	0	0	0	0.25	0.12	0.33	0.067
395	1	0	0	0	0	0.25	0.12	0.33	0.067
396	0	0	0	1	3	0	0.087	0	0.11
397	0	1	0	0	1	0.36	0.31	0.33	0.2
398	0.00027	1	0	0	1	0.36	0.31	0.33	0.2
399	1.8e-05	1	0	0	1	0.36	0.31	0.33	0.2
400	0	0	0	1	3	0	0.087	0	0.11
401	0	1	0	0	1	0.36	0.31	0.33	0.2
402	1	0	0	0	0	0.25	0.12	0.33	0.067
403	0	1	0	0	1	0.36	0.31	0.33	0.2
404	0	1	0	0	1	0.36	0.31	0.33	0.2
405	0	1	0	0	1	0.36	0.31	0.33	0.2
406	0	1	0	0	1	0.36	0.31	0.33	0.2
407	0	1	0	0	1	0.36	0.31	0.33	0.2
408	0	1	0	0	1	0.36	0.31	0.33	0.2
409	0.0071	0.99	0	0	1	0.36	0.31	0.33	0.2
410	0	1	0	0	1	0.36	0.31	0.33	0.2
411	0	0	1	0	2	0.071	0	0.073	0
412	0	1	0	0	1	0.36	0.31	0.33	0.2
413	0	1	0	0	1	0.36	0.31	0.33	0.2
414	0.01	0.99	0	0	1	0.36	0.31	0.33	0.2
415	0	1	0	0	1	0.36	0.31	0.33	0.2
416	0	0	1	0	2	0.071	0	0.073	0
417	1	0	0	0	0	0.25	0.12	0.33	0.067
418	0	0	1	0	2	0.071	0	0.073	0
419	0	1	0	0	1	0.36	0.31	0.33	0.2
420	0	1	0	0	1	0.36	0.31	0.33	0.2
421	0	0	1	0	2	0.071	0	0.073	0
422	0.0023	1	0	0	1	0.36	0.31	0.33	0.2
423	1	0	0	0	0	0.25	0.12	0.33	0.067
424	0	1	0	0	1	0.36	0.31	0.33	0.2
425	0.04	0.96	0	0	1	0.36	0.31	0.33	0.2
426	1	0	0	0	0	0.25	0.12	0.33	0.067
427	0	1	0	0	1	0.36	0.31	0.33	0.2
428	0	0	0	1	3	0	0.087	0	0.11
429	0	1	0	0	1	0.36	0.31	0.33	0.2
430	0	0	0	1	3	0	0.087	0	0.11
431	1	0	0	0	0	0.25	0.12	0.33	0.067
432	0	0	0	1	3	0	0.087	0	0.11
433	0	0	1	0	2	0.071	0	0.073	0
434	0	0	1	0	2	0.071	0	0.073	0
435	1	0	0	0	0	0.25	0.12	0.33	0.067
436	0	0	1	0	2	0.071	0	0.073	0
437	6.6e-05	1	0	0	1	0.36	0.31	0.33	0.2
438	0	0	0	1	3	0	0.087	0	0.11
439	0	1	0	0	1	0.36	0.31	0.33	0.2
440	0	0	0	1	3	0	0.087	0	0.11
441	0	1	0	0	1	0.36	0.31	0.33	0.2
442	0	0	1	0	2	0.071	0	0.073	0
443	0	1	0	0	1	0.36	0.31	0.33	0.2
444	0	1	0	0	1	0.36	0.31	0.33	0.2
445	0	0	0	1	3	0	0.087	0	0.11
446	1	0	0	0	0	0.25	0.12	0.33	0.067
447	0	1	0	0	1	0.36	0.31	0.33	0.2
448	1	0	0	0	0	0.25	0.12	0.33	0.067
449	0	1	0	0	1	0.36	0.31	0.33	0.2
450	0	1	0	0	1	0.36	0.31	0.33	0.2
451	0	1	0	0	1	0.36	0.31	0.33	0.2
452	0	1	0	0	1	0.36	0.31	0.33	0.2
453	0	0	0	1	3	0	0.087	0	0.11
454	1	0	0	0	0	0.25	0.12	0.33	0.067
455	0	0	0	1	3	0	0.087	0	0.11
456	0.00025	1	0	0	1	0.36	0.31	0.33	0.2
457	0	1	0	0	1	0.36	0.31	0.33	0.2
458	0	0	0	1	3	0	0.087	0	0.11
459	0	1	0	0	1	0.36	0.31	0.33	0.2
460	0.0015	1	0	0	1	0.36	0.31	0.33	0.2
461	0	1	0	0	1	0.36	0.31	0.33	0.2
462	0	0	0	1	3	0	0.087	0	0.11
463	0	1	0	0	1	0.36	0.31	0.33	0.2
464	1	0	0	0	0	0.25	0.12	0.33	0.067
465	0.0034	1	0	0	1	0.36	0.31	0.33	0.2
466	0.0025	1	0	0	1	0.36	0.31	0.33	0.2
467	0	0	1	0	2	0.071	0	0.073	0
468	0	1	0	0	1	0.36	0.31	0.33	0.2
469	0	1	0	0	1	0.36	0.31	0.33	0.2
470	0	0	0	1	3	0	0.087	0	0.11
471	0	1	0	0	1	0.36	0.31	0.33	0.2
472	0	1	0	0	1	0.36	0.31	0.33	0.2
473	0	1	0	0	1	0.36	0.31	0.33	0.2
474	0	1	0	0	1	0.36	0.31	0.33	0.2
475	0	1	0	0	1	0.36	0.31	0.33	0.2
476	0	0	1	0	2	0.071	0	0.073	0
477	0.97	0.027	0	0	0	0.25	0.12	0.33	0.067
478	1	0	0	0	0	0.25	0.12	0.33	0.067
479	0	1	0	0	1	0.36	0.31	0.33	0.2
480	1	0	0	0	0	0.25	0.12	0.33	0.067
481	0	1	0	0	1	0.36	0.31	0.33	0.2
482	0	0	0	1	3	0	0.087	0	0.11
483	0	1	0	0	1	0.36	0.31	0.33	0.2
484	0	1	0	0	1	0.36	0.31	0.33	0.2
485	0.24	0.76	0	0	1	0.36	0.31	0.33	0.2
486	0	1	0	0	1	0.36	0.31	0.33	0.2
487	0	0	0	1	3	0	0.087	0	0.11
488	0	0	0	1	3	0	0.087	0	0.11
489	0.003	1	0	0	1	0.36	0.31	0.33	0.2
490	0	1	0	0	1	0.36	0.31	0.33	0.2
491	0	0	1	0	2	0.071	0	0.073	0
492	0	0	1	0	2	0.071	0	0.073	0
493	0	0	0	1	3	0	0.087	0	0.11
494	0	1	0	0	1	0.36	0.31	0.33	0.2
495	0	1	0	0	1	0.36	0.31	0.33	0.2
496	0	1	0	0	1	0.36	0.31	0.33	0.2
497	0.0068	0.99	0	0	1	0.36	0.31	0.33	0.2
498	0	1	0	0	1	0.36	0.31	0.33	0.2
499	0	1	0	0	1	0.36	0.31	0.33	0.2
500	0	1	0	0	1	0.36	0.31	0.33	0.2
