SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
129	1	0	0	0	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
130	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
131	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
132	0	1	0	0	0	0	0	0	0	0.0014	1	0.32	0.42	0.33	0.27
133	1	0	0.0033	0	0	0	0	5.4e-05	0	0	0	0.32	0.26	0.33	0.2
134	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
135	0	0	0	0	0	0	1	0	0	0	6	0	0.087	0	0.11
136	0	0	0	0	0	0	0	1	0	0	7	0.32	0.42	0.33	0.4
137	0	0	0	0	1	0	0	0	0	0	4	0.036	0.087	0.037	0.067
138	0	0	0	0	1	0	0	0	0	0	4	0.036	0.087	0.037	0.067
139	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
140	0.031	0	0.97	0	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
141	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
142	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
143	0	0.021	0	0	0	0	5.6e-06	0.98	0	0	7	0.32	0.42	0.33	0.4
144	0	9.2e-05	0	0	0	0	1	0	0	0	6	0	0.087	0	0.11
145	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
146	0	0.84	0	0	0	0	0	0	0	0.16	1	0.32	0.42	0.33	0.27
147	2.3e-06	1	0.00029	0	0	0	0	0.00019	0	0.0019	1	0.32	0.42	0.33	0.27
148	0.95	0	0.032	0.0093	0	0	0	0.0038	0	0	0	0.32	0.26	0.33	0.2
149	0.62	0	0.33	5.4e-05	0	0	0	0.048	0	0	0	0.32	0.26	0.33	0.2
150	0.0063	0.96	0.024	7.1e-05	0	0	0	0.01	0	0.0007	1	0.32	0.42	0.33	0.27
151	0.99	0	8.7e-05	0.0078	0	0	0	1.5e-06	0	0	0	0.32	0.26	0.33	0.2
152	0	0	0	0	0.00013	0	1	0	0	0	6	0	0.087	0	0.11
153	0.15	0.25	0.0039	0.038	0	0	0	0.56	0	0	7	0.32	0.42	0.33	0.4
154	1	0	0	0	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
155	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
156	0	0	0	0	2e-05	0	1	0	0	0	6	0	0.087	0	0.11
157	0	0	0	0	0	0	1	0	0	0	6	0	0.087	0	0.11
158	0.97	0	0.00011	0.032	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
159	6.7e-06	1	0	0.0018	0	0	0	0	0	0	1	0.32	0.42	0.33	0.27
160	0	0	1	0	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
161	0	0	0	0	0	0	1	0	0	0	6	0	0.087	0	0.11
162	0.0085	0.78	0	0.21	0	0	0	0	0	0	1	0.32	0.42	0.33	0.27
163	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
164	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
165	0.58	4.2e-05	0.41	0.0064	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
166	0.022	0	0.85	5.9e-06	0.13	0	0	0	0	0.001	2	0.32	0.17	0.33	0.2
167	0	0	0	0	1	0	0	0	0	0	4	0.036	0.087	0.037	0.067
168	0.00076	0.48	0	0.52	0	0	0	9.6e-05	0	0	3	0.36	0.31	0.37	0.2
169	0.99	0	0.00027	0.0099	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
170	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
171	0.96	0.00022	0.0005	0.041	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
172	0.00032	0	0	0	0	0	1	0	0	0	6	0	0.087	0	0.11
173	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
174	0.32	0.03	0.65	0.0017	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
175	0	0	0	0	0	0	1	0	0	0	6	0	0.087	0	0.11
176	1.7e-05	0.0002	0.0031	0.94	0	0	0	0	0	0.06	3	0.36	0.31	0.37	0.2
177	0	0	5.5e-05	5.9e-05	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
178	0	0	0	0	1.7e-05	0	1	0	0	0	6	0	0.087	0	0.11
179	0.84	8.6e-05	2.3e-05	0	0	0	0.16	0	0	0	0	0.32	0.26	0.33	0.2
180	0.84	0.0052	0.0095	0.14	0	0	0	1.2e-05	0	0	0	0.32	0.26	0.33	0.2
181	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
182	0.97	0	0.022	0.011	0	0	0	0.002	0	0	0	0.32	0.26	0.33	0.2
183	0	1	7.9e-06	0	0	0	0	8.9e-06	0	3.1e-05	1	0.32	0.42	0.33	0.27
184	0	0.99	0.0048	0	0	0	0	0.0049	0	2.1e-06	1	0.32	0.42	0.33	0.27
185	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
186	0.05	0	0.95	1.2e-05	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
187	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
188	0.85	0	0.076	0.071	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
189	0	0	0	0	0.00082	0	1	0	0	0	6	0	0.087	0	0.11
190	0	0	0	0	0.16	0	0.84	0	0	0	6	0	0.087	0	0.11
191	0.28	0.011	0.0002	0.71	0	0	0	1.5e-06	0	0	3	0.36	0.31	0.37	0.2
192	0.93	3.7e-06	0.051	0.017	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
193	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
194	0.6	0	0.39	0.01	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
195	1	0	0.0042	1.4e-05	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
196	0.36	0.11	0.00011	0.53	0	0	0	3.9e-05	0	0	3	0.36	0.31	0.37	0.2
197	0.99	0	0.009	0.0047	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
198	0.017	0	0.98	0	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
199	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
200	0.97	0	0.00031	0.027	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
201	0.034	0	0.97	0	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
202	0.73	0.12	0.00034	0.15	0	0	0	2.8e-05	0	0	0	0.32	0.26	0.33	0.2
203	0.17	0	0.83	7.3e-06	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
204	0.073	0.49	5.7e-06	0.43	0	0	0	0.00021	0	0	1	0.32	0.42	0.33	0.27
205	0	0	0	0	1.6e-06	0	1	0	0	0	6	0	0.087	0	0.11
206	0.69	0.014	0.012	0.28	0	0	0	4.2e-05	0	0	0	0.32	0.26	0.33	0.2
207	0	0	0	0	1	0	0	0	0	0	4	0.036	0.087	0.037	0.067
208	0.62	3.6e-05	0.33	0.00076	0.051	0	0	0	0	0	0	0.32	0.26	0.33	0.2
209	0.79	5.9e-06	2.6e-06	0.21	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
210	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
211	1	0	0.0004	0.0043	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
212	0.97	5.8e-06	0.0043	0.024	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
213	1	0.00013	0	0.00034	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
214	0.88	0.0026	0.035	0.085	0	0	0	1.1e-05	0	0	0	0.32	0.26	0.33	0.2
215	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
216	0	0	0	0	0	0	1	0	0	0	6	0	0.087	0	0.11
217	0.74	0	0.006	0.25	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
218	0	0.0043	0	0	0	0	1	3.3e-06	0	0	6	0	0.087	0	0.11
219	0	0.0075	0	0	0	0	0.99	3.4e-06	0	0	6	0	0.087	0	0.11
220	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
221	0.96	0	0.032	0.0069	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
222	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
223	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
224	0.54	0.00032	2.8e-06	0.46	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
225	0	0	0	1	0	0	0	0	0	0	3	0.36	0.31	0.37	0.2
226	0	0.045	0	0	4.1e-05	0	0.95	0	0	0	6	0	0.087	0	0.11
227	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
228	0.81	0.013	0.11	0.065	0	0	0	0.00014	0	0	0	0.32	0.26	0.33	0.2
229	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
230	0	2.5e-06	0	0	2.1e-06	0	1	0	0	0	6	0	0.087	0	0.11
231	0	4e-05	0	0	1.3e-05	0	1	4.7e-05	0	0	6	0	0.087	0	0.11
232	0.98	0	8.5e-05	0.021	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
233	0.86	2.4e-05	0.13	0.01	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
234	1	0	1e-05	0.0024	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
235	0	6.7e-05	0	0	0	0	1	0.00022	0	0	6	0	0.087	0	0.11
236	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
237	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
238	0.99	0	0.0091	0.0013	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
239	0.046	0	0.95	0	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
240	0	0.0022	0	0	0.00037	0	0.98	0.021	0	0	6	0	0.087	0	0.11
241	0.92	0	0.081	0.0035	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
242	0	0	0	1	0	0	0	0	0	0	3	0.36	0.31	0.37	0.2
243	0	0.00099	0	0	1.2e-05	0	1	0	0	0	6	0	0.087	0	0.11
244	0.84	2.9e-06	0.15	0.015	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
245	1	0	0.001	0.00013	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
246	0.96	0	0.036	5.8e-05	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
247	0.94	0	0.055	0.00098	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
248	0	1.9e-05	0	0	0	0	0.014	0.99	0	0	7	0.32	0.42	0.33	0.4
249	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
250	0	0.00086	0	0	9e-06	0	1	0.0015	0	0	6	0	0.087	0	0.11
251	0	0	0	1	0	0	0	0	0	0.0011	3	0.36	0.31	0.37	0.2
252	0	0	0	1	0	0	0	0	0	0.00096	3	0.36	0.31	0.37	0.2
253	0.39	0	0.54	2.2e-05	0	0	0	0.063	0	0	2	0.32	0.17	0.33	0.2
254	1	0	7.9e-05	0.00014	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
255	0	0	0	0.81	0	0	0	0	0	0.19	3	0.36	0.31	0.37	0.2
256	0	7.3e-06	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
257	0	0	0	0	1	0	0	0	0	0	4	0.036	0.087	0.037	0.067
258	0	0.0028	0	0.88	0	0	0	0	0	0.12	3	0.36	0.31	0.37	0.2
259	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
260	0.73	0	0.24	0.00013	0	0	0	0.023	0	0	0	0.32	0.26	0.33	0.2
261	0.96	0	0.00016	0.039	0	0	0	3.7e-06	0	0	0	0.32	0.26	0.33	0.2
262	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
263	0	5.8e-05	0	0.45	0	0	0	0	0	0.55	9	0.32	0.058	0.33	0.022
264	0.95	0	3.4e-06	0.053	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
265	0	0	0	1	3.6e-06	0	0	0	0	0	3	0.36	0.31	0.37	0.2
266	0.9	0	0.0009	0.097	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
267	0.99	0	2.7e-05	0.0061	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
268	0	0	0	0	0	0	1	0	0	0	6	0	0.087	0	0.11
269	0.83	0.0025	0.034	0.14	0	0	0	2.2e-06	0	0	0	0.32	0.26	0.33	0.2
270	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
271	0.2	0.73	3.7e-05	0.057	0	0	0	0.0094	0	0	1	0.32	0.42	0.33	0.27
272	0	0	0.0002	1	0	0	0	0	0	0	3	0.36	0.31	0.37	0.2
273	0	0	1.5e-06	1	0	0	0	0	0	8.4e-05	3	0.36	0.31	0.37	0.2
274	1	3.4e-06	0	0.0041	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
275	0.003	0.74	0	0.26	0	0	0	4.3e-05	0	0	1	0.32	0.42	0.33	0.27
276	0.29	0.26	5.1e-06	0.45	0	0	0	0.00029	0	0	3	0.36	0.31	0.37	0.2
277	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
278	0.87	0.13	0.00041	0.0001	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
279	0.13	0.74	0.0021	0.0067	0	0	0	0.11	0	0	1	0.32	0.42	0.33	0.27
280	1	0	4.3e-05	0.00027	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
281	0	0	0	0	0.093	0	0.91	0	0	0	6	0	0.087	0	0.11
282	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
283	2.3e-05	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
284	0.94	0.00015	2.1e-05	0.057	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
285	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
286	0.7	0.058	0.04	0.19	0	0	0	0.005	0	0	0	0.32	0.26	0.33	0.2
287	0.67	0.002	0.006	0.32	0	0	0	8.7e-06	0	0	0	0.32	0.26	0.33	0.2
288	0	0	0	0.00026	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
289	0.035	0.81	0	0.13	0	0	0	0.019	0	0	1	0.32	0.42	0.33	0.27
290	0.1	0.79	0.11	3.9e-05	0	0	0	0.00093	0	0	1	0.32	0.42	0.33	0.27
291	0.95	0.0018	0.0014	0.043	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
292	0	0	0	0	0	0	0	0	0	1	9	0.32	0.058	0.33	0.022
293	0	0.00012	0.28	0.72	0	0	0	0	0	2.7e-06	3	0.36	0.31	0.37	0.2
294	0.24	0.2	0.00022	0.56	0	0	0	0.0055	0	0	3	0.36	0.31	0.37	0.2
295	3.1e-06	2e-06	0.16	0.0073	0	0	0	0	0	0.83	9	0.32	0.058	0.33	0.022
296	0.66	3.7e-05	0.28	0.068	0	0	0	4.1e-05	0	0	0	0.32	0.26	0.33	0.2
297	1	0	0	0.00032	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
298	0.19	0	0.81	2.4e-06	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
299	1	0	0.00097	3.1e-05	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
300	0.26	0	0.74	3.5e-06	0	0	0	0	0	0	2	0.32	0.17	0.33	0.2
301	1	0	0.0025	0.0013	0	0	0	0	0	0	0	0.32	0.26	0.33	0.2
302	0	0	0	0	0	0	0	0	1	0	8	0.14	0	0	0
303	0.68	0.0012	0.24	0.078	0	0	0	0.00075	0	0	0	0.32	0.26	0.33	0.2
