SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
118	0.84	0	0	0	0.16	0	0	0	0.29	0.55	0.52
119	0.63	0	0	0	0.37	0	0	0	0.29	0.55	0.52
120	0	0	0	1	0	0	0	3	0.19	0.054	0
121	0.12	0	0	0	0.88	0	0	4	0.38	0.49	0.52
122	0	0	0	1	0	0	0	3	0.19	0.054	0
123	1	0	0	0	0	0	0	0	0.29	0.55	0.52
124	0	0	0	0	0	0	1	6	0	0.38	0.52
125	0	0	1	0	0	0	0	2	0.29	0.054	0.52
126	1.3e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
127	0	0	0	0	0	0	1	6	0	0.38	0.52
128	0	0	0	0	0	0	1	6	0	0.38	0.52
129	0	0	0	0	0	1	0	5	0	0.057	0.16
130	0	0	0	0	0	0	1	6	0	0.38	0.52
131	0.96	0	0.043	0	0	0	0	0	0.29	0.55	0.52
132	0	1	0	0	0	0	0	1	0	0.11	0
133	1	0	0	0	0.0049	0	0	0	0.29	0.55	0.52
134	0.57	0	0	0	0.43	0	0	0	0.29	0.55	0.52
135	0.98	0	0	0	0.018	0	0	0	0.29	0.55	0.52
136	0	1	0	0	0	0	0	1	0	0.11	0
137	0.99	0	0	0	0.0095	0	0	0	0.29	0.55	0.52
138	0	1	0	0	0	0	0	1	0	0.11	0
139	0.16	0	0	0	0.84	0	0	4	0.38	0.49	0.52
140	0	0	0	1	0	0	0	3	0.19	0.054	0
141	0	0	0	0	0	0	1	6	0	0.38	0.52
142	0.022	0	0	0	0.98	0	0	4	0.38	0.49	0.52
143	1	0	0	0	0.005	0	0	0	0.29	0.55	0.52
144	9.4e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
145	0.91	0	0	0	0.091	0	0	0	0.29	0.55	0.52
146	9.7e-06	0	0	1	3.6e-06	0	0	3	0.19	0.054	0
147	0	0	0	0	0	1	0	5	0	0.057	0.16
148	0.65	0	0	0	0.35	0	0	0	0.29	0.55	0.52
149	0.0044	0	0	0	1	0	0	4	0.38	0.49	0.52
150	0	1	0	0	0	0	0	1	0	0.11	0
151	0.24	0	0	0	0.76	0	0	4	0.38	0.49	0.52
152	0	1	0	0	0	0	0	1	0	0.11	0
153	0.64	0	0	0	0.36	0	0	0	0.29	0.55	0.52
154	0.45	0	0	0	0.55	0	0	4	0.38	0.49	0.52
155	0	1	0	0	0	0	0	1	0	0.11	0
156	0.28	0	0	0	0.72	0	0	4	0.38	0.49	0.52
157	0	1	0	0	0	0	0	1	0	0.11	0
158	0.93	0	0	0	0.07	0	0	0	0.29	0.55	0.52
159	0	0	0	0	0	1	0	5	0	0.057	0.16
160	0	1	0	0	0	0	0	1	0	0.11	0
161	0.69	0	0	0	0.31	0	0	0	0.29	0.55	0.52
162	0.62	0	0	0	0.38	0	0	0	0.29	0.55	0.52
163	0.085	0	0	0	0.91	0	0	4	0.38	0.49	0.52
164	0.99	0	0	0	0.011	0	0	0	0.29	0.55	0.52
165	0.019	0	0	0	0.98	0	0	4	0.38	0.49	0.52
166	0.38	0	0	0	0.62	0	0	4	0.38	0.49	0.52
167	0.95	0	0	0	0.052	0	0	0	0.29	0.55	0.52
168	0.94	0	0	0	0.062	0	0	0	0.29	0.55	0.52
169	0.29	0	0	0	0.71	0	0	4	0.38	0.49	0.52
170	0	0	0	1	0	0	0	3	0.19	0.054	0
171	0	0	0	0	0	0	1	6	0	0.38	0.52
172	0.82	0	0	0	0.18	0	0	0	0.29	0.55	0.52
173	1	0	0	0	0.0013	0	0	0	0.29	0.55	0.52
174	0.013	0	0	0	0.99	0	0	4	0.38	0.49	0.52
175	0.0012	0	0	0	1	0	0	4	0.38	0.49	0.52
176	0.87	0	0	0	0.13	0	0	0	0.29	0.55	0.52
177	0	0	0	1	0	0	0	3	0.19	0.054	0
178	0.0067	0	0	0	0.99	0	0	4	0.38	0.49	0.52
179	0	0	0	0	0	0	1	6	0	0.38	0.52
180	0.64	0	0	0	0.36	0	0	0	0.29	0.55	0.52
181	0	1	0	0	0	0	0	1	0	0.11	0
182	0.99	0	0	0	0.0075	0	0	0	0.29	0.55	0.52
183	0	0	0	0	0	1	0	5	0	0.057	0.16
184	0	0	1	0	0	0	0	2	0.29	0.054	0.52
185	0	1	0	0	0	0	0	1	0	0.11	0
186	0.089	0	0	0	0.91	0	0	4	0.38	0.49	0.52
187	0.011	0	0	0	0.99	0	0	4	0.38	0.49	0.52
188	0	1	0	0	0	2.4e-06	0	1	0	0.11	0
189	0.18	0	0	0	0.82	0	0	4	0.38	0.49	0.52
190	1	0	0	0	0.0021	0	0	0	0.29	0.55	0.52
191	0.95	0	0	0	0.05	0	0	0	0.29	0.55	0.52
192	0	1	0	0	0	0	0	1	0	0.11	0
193	0.96	0	0.035	0.0052	0	0	0	0	0.29	0.55	0.52
194	0.73	0	0	0	0.27	0	0	0	0.29	0.55	0.52
195	0.26	0	0	0	0.74	0	0	4	0.38	0.49	0.52
196	0	0	0	1	0	0	0	3	0.19	0.054	0
197	0	1	0	0	0	0	0	1	0	0.11	0
198	0	1	0	0	0	1.9e-05	1.7e-05	1	0	0.11	0
199	0	0	0	1	0	0	0	3	0.19	0.054	0
200	0	0	0	1	0	0	0	3	0.19	0.054	0
201	3.5e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
202	0	0	0	0	1	0	0	4	0.38	0.49	0.52
203	0.019	0	0	0	6.6e-05	0	0.98	6	0	0.38	0.52
204	6.3e-06	0	0	0	0	0	1	6	0	0.38	0.52
205	0	0	0	0	1	0	0	4	0.38	0.49	0.52
206	0	0	0	0	1	0	0	4	0.38	0.49	0.52
207	0	0	0	1	0	0	0	3	0.19	0.054	0
208	0	1	0	0	0	0	0	1	0	0.11	0
209	0	0	0	1	0	0	0	3	0.19	0.054	0
210	0	0	0	0	0	0	1	6	0	0.38	0.52
211	0.00071	0	0	0	1	0	0	4	0.38	0.49	0.52
212	0	1	0	0	0	0	0	1	0	0.11	0
213	0.2	0	0	0	0.8	0	0	4	0.38	0.49	0.52
214	0.29	0	0	0	0.71	0	0	4	0.38	0.49	0.52
215	5.7e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
216	0	0	0	0	0	1	0	5	0	0.057	0.16
217	0.95	0	0	0	0.045	0	0	0	0.29	0.55	0.52
218	0.3	0	0	0	0.7	0	0	4	0.38	0.49	0.52
219	0	1	0	0	0	0	0	1	0	0.11	0
220	0.59	0	0.026	0.38	0	0	0	0	0.29	0.55	0.52
221	0	1	0	0	0	0	0	1	0	0.11	0
222	3.4e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
223	0.98	0	0	0	0.024	0	0	0	0.29	0.55	0.52
224	0	0	0	0	1	0	0	4	0.38	0.49	0.52
225	1	0	0	0	0	0	0	0	0.29	0.55	0.52
226	1	0	0	0	0.00032	0	0	0	0.29	0.55	0.52
227	0.0052	0	0	0	0.99	0	0	4	0.38	0.49	0.52
228	0.011	0	0	0	0.99	0	0	4	0.38	0.49	0.52
229	0	0	0	0	0	1	0	5	0	0.057	0.16
230	5.7e-05	0	0	0	0	1	0	5	0	0.057	0.16
231	0	1	0	0	0	0	0	1	0	0.11	0
232	0	0	0	1	0	0	0	3	0.19	0.054	0
233	0	0	0	0	0	0	1	6	0	0.38	0.52
234	6.6e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
235	0	0	0	0	1	0	0	4	0.38	0.49	0.52
236	0	0	0	1	0	0	0	3	0.19	0.054	0
237	0.0011	0	0	0	1	0	0	4	0.38	0.49	0.52
238	0	0	0	1	0	0	0	3	0.19	0.054	0
239	0.14	0	0	0	0.86	0	0	4	0.38	0.49	0.52
240	0.41	0	0	0	0.59	0	0	4	0.38	0.49	0.52
241	0	1	0	0	0	0	0	1	0	0.11	0
242	0.16	0	0	0	0.84	0	0	4	0.38	0.49	0.52
243	0	0	0	0	0	0	1	6	0	0.38	0.52
244	0	0	0	0	0	0	1	6	0	0.38	0.52
245	0.0002	0	0	0	1	0	0	4	0.38	0.49	0.52
246	0	0	0	0	0	1	0	5	0	0.057	0.16
247	0.75	0	0	0	0.25	0	0	0	0.29	0.55	0.52
248	0.82	0	0	0	0.18	0	0	0	0.29	0.55	0.52
249	0	0	0	1	0	0	0	3	0.19	0.054	0
250	0.15	0	0	0	0.85	0	0	4	0.38	0.49	0.52
251	0.0047	0	0	0	1	0	0	4	0.38	0.49	0.52
252	0	0	0	0	0	1	0	5	0	0.057	0.16
253	0.13	0	0	0	0.87	0	0	4	0.38	0.49	0.52
254	0.042	0	0	0	0.96	0	0	4	0.38	0.49	0.52
255	0.027	0	0	0	0.97	0	0	4	0.38	0.49	0.52
256	1	0	0	0	0	0	0	0	0.29	0.55	0.52
257	5.7e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
258	1	0	0	0	0.0012	0	0	0	0.29	0.55	0.52
259	0.031	0	0	0	0.97	0	0	4	0.38	0.49	0.52
260	0	0	0	0	1	0	0	4	0.38	0.49	0.52
261	0.41	0	0	0	0.59	0	0	4	0.38	0.49	0.52
262	0.0001	0	0	0	1	0	0	4	0.38	0.49	0.52
263	0	0	0	1	0	0	0	3	0.19	0.054	0
264	1	0	0	0	0.0012	0	0	0	0.29	0.55	0.52
265	0.99	0	0	0	0.012	0	0	0	0.29	0.55	0.52
266	0.84	0	0	0	0.16	0	0	0	0.29	0.55	0.52
267	0	0	0	1	0	0	0	3	0.19	0.054	0
268	0	0	0	0	0	1	0	5	0	0.057	0.16
269	0.29	0	0	0	0.71	0	0	4	0.38	0.49	0.52
270	0	0	0	0	0	0	1	6	0	0.38	0.52
271	0	0	0	1	0	0	0	3	0.19	0.054	0
272	0	0	0	1	0	0	0	3	0.19	0.054	0
273	0.42	0	0	0	0.58	0	0	4	0.38	0.49	0.52
274	0	0	0	1	0	0	0	3	0.19	0.054	0
275	0.076	0	0	0	0.92	0	0	4	0.38	0.49	0.52
276	1	0	0.0013	0	0	0	0	0	0.29	0.55	0.52
277	1	0	0	0	0	0	0	0	0.29	0.55	0.52
278	0.9	0	0	0	0.1	0	0	0	0.29	0.55	0.52
279	0	0	1	0	0	0	0	2	0.29	0.054	0.52
280	0	0	0	1	0	0	0	3	0.19	0.054	0
281	0.89	0	0	0	0.11	0	0	0	0.29	0.55	0.52
282	0.82	0	0	0	0.18	0	0	0	0.29	0.55	0.52
283	0.11	0	0	0	0.89	0	0	4	0.38	0.49	0.52
284	0	0	1	0	0	0	0	2	0.29	0.054	0.52
285	0.17	0	0	0	0.83	0	0	4	0.38	0.49	0.52
286	0.8	0	0	0	0.2	0	0	0	0.29	0.55	0.52
287	0	1	0	0	0	0	0	1	0	0.11	0
288	0.0056	0	0	0	0.99	0	0	4	0.38	0.49	0.52
289	0.93	0	0	0	0.071	0	0	0	0.29	0.55	0.52
290	0.22	0	0	0	0.78	0	0	4	0.38	0.49	0.52
291	0.26	0	0	0	0.74	0	0	4	0.38	0.49	0.52
292	0	0	1	0	0	0	0	2	0.29	0.054	0.52
293	0.28	0	0	0	0.72	0	0	4	0.38	0.49	0.52
294	0	1	0	0	0	0	0	1	0	0.11	0
295	1	0	0	0	9.1e-06	0	0	0	0.29	0.55	0.52
296	0	0	0	1	0	0	0	3	0.19	0.054	0
297	0	1	0	0	0	0	0	1	0	0.11	0
298	0	0	0	0	0	1	0	5	0	0.057	0.16
299	0	0	0	1	0	0	0	3	0.19	0.054	0
300	0.99	0	0	0	0.01	0	0	0	0.29	0.55	0.52
301	0	0	1	0	0	0	0	2	0.29	0.054	0.52
302	0.4	0	0	0	0.6	0	0	4	0.38	0.49	0.52
303	1	0	0	0	0.00011	0	0	0	0.29	0.55	0.52
304	0	0	0	1	0	0	0	3	0.19	0.054	0
305	1	0	0	0	0	0	0	0	0.29	0.55	0.52
306	0.8	0	0	0	0.2	0	0	0	0.29	0.55	0.52
307	0	1	0	0	0	0	0	1	0	0.11	0
308	0	1	0	0	0	0	0	1	0	0.11	0
309	0	0	0	1	0	0	0	3	0.19	0.054	0
310	0.99	0	0	0	0.0063	0	0	0	0.29	0.55	0.52
311	0.0018	0	0	0	1	0	0	4	0.38	0.49	0.52
312	0.63	0	0	0	0.37	0	0	0	0.29	0.55	0.52
313	0	0	0	0	0	0	1	6	0	0.38	0.52
314	1	0	0	0	0.00022	0	0	0	0.29	0.55	0.52
315	0.23	0	0	0	0.77	0	0	4	0.38	0.49	0.52
316	0.35	0	0	0	0.65	0	0	4	0.38	0.49	0.52
317	0.96	0	0	0	0.035	0	0	0	0.29	0.55	0.52
318	2e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
319	0.98	0	0	0	0.018	0	0	0	0.29	0.55	0.52
320	0	0	0	1	0	0	0	3	0.19	0.054	0
321	0.45	0	0	0	0.55	0	0	4	0.38	0.49	0.52
322	0	0	0	1	0	0	0	3	0.19	0.054	0
323	0	1	0	0	0	0	0	1	0	0.11	0
324	0	0	0	1	0	0	0	3	0.19	0.054	0
325	0.077	0	0	0	0.92	0	0	4	0.38	0.49	0.52
326	0	1	0	0	0	0	0	1	0	0.11	0
327	0	0	0	0	0	1	0	5	0	0.057	0.16
328	0	0	0	0	0	0	1	6	0	0.38	0.52
329	0	0	0	0	0	1	0	5	0	0.057	0.16
330	0	0	0	1	0	0	0	3	0.19	0.054	0
331	0	0	0	1	0	0	0	3	0.19	0.054	0
332	0	0	1	0	0	0	0	2	0.29	0.054	0.52
333	0	0	0	0	0	1	0	5	0	0.057	0.16
334	0	1	0	0	0	0	0	1	0	0.11	0
335	0.85	0	0	0	0.15	0	0	0	0.29	0.55	0.52
336	0	1	0	0	0	0	0	1	0	0.11	0
337	0.5	0	0	0	0.5	0	0	4	0.38	0.49	0.52
338	3.6e-06	0	0.75	0	3.8e-06	0.24	0.016	2	0.29	0.054	0.52
339	0	1	0	0	0	0	0	1	0	0.11	0
340	0.58	0	0	0	0.42	0	0	0	0.29	0.55	0.52
341	0.1	0	0	0	0.9	0	0	4	0.38	0.49	0.52
342	0	0	0	0	0	1	0	5	0	0.057	0.16
343	0	0	0	0	0	0	1	6	0	0.38	0.52
344	0	0	0	1	0	0	0	3	0.19	0.054	0
345	0	1	0	0	0	0	0	1	0	0.11	0
346	0.28	0	0	0	0.72	0	0	4	0.38	0.49	0.52
347	0.93	0	0	0	0.07	0	0	0	0.29	0.55	0.52
348	0.43	0	0	0	0.57	0	0	4	0.38	0.49	0.52
349	0	0	1	0	0	0	0	2	0.29	0.054	0.52
350	0.93	0	0	0	0.072	0	0	0	0.29	0.55	0.52
351	0	0	0	0	0	1	0	5	0	0.057	0.16
352	0	0	0	0	0	0	1	6	0	0.38	0.52
353	0.67	0	0	0	0.33	0	0	0	0.29	0.55	0.52
354	1	0	0	0	2.3e-05	0	0	0	0.29	0.55	0.52
355	0	1	0	0	0	0	0	1	0	0.11	0
356	0	0	0	0	0	0	1	6	0	0.38	0.52
357	0	0	1	0	0	0	0	2	0.29	0.054	0.52
358	0	0	0	0	0	1	0	5	0	0.057	0.16
359	1	0	0	0	7.4e-05	0	0	0	0.29	0.55	0.52
360	0.028	0	0	0	0.97	0	0	4	0.38	0.49	0.52
361	0.01	0	0	0	0.99	0	0	4	0.38	0.49	0.52
362	1	0	0	0	0.0032	0	0	0	0.29	0.55	0.52
363	0	0	0	1	0	0	0	3	0.19	0.054	0
364	0	1	0	0	0	0	0	1	0	0.11	0
365	0	1	0	0	0	0	0	1	0	0.11	0
366	0.63	0	0	0	0.37	0	0	0	0.29	0.55	0.52
367	0.82	0	0	0	0.18	0	0	0	0.29	0.55	0.52
368	0.44	0	0	0	0.56	0	0	4	0.38	0.49	0.52
369	0.51	0	0	0	0.49	0	0	0	0.29	0.55	0.52
370	0	0	0	0	0	1	0	5	0	0.057	0.16
371	0	0	0	0	0	0	1	6	0	0.38	0.52
372	0.0018	0	0	0	1	0	0	4	0.38	0.49	0.52
373	0.19	0	0	0	0.81	0	0	4	0.38	0.49	0.52
374	1	0	0	0	0	0	0	0	0.29	0.55	0.52
375	0.017	0	0	0	0.98	0	0	4	0.38	0.49	0.52
376	0.71	0	0	0	0.29	0	0	0	0.29	0.55	0.52
377	1	0	0	0	3.1e-05	0	0	0	0.29	0.55	0.52
378	0.91	0	0	0	0.093	0	0	0	0.29	0.55	0.52
379	1	0	0	0	0	0	0	0	0.29	0.55	0.52
380	0	0	1	0	0	0	0	2	0.29	0.054	0.52
381	0	0	0	1	0	0	0	3	0.19	0.054	0
382	0	0	0	0	0	1	0	5	0	0.057	0.16
383	0.018	0	0	0	0.98	0	0	4	0.38	0.49	0.52
384	0.98	0	0	0	0.016	0	0	0	0.29	0.55	0.52
385	0.9	0	0	0	0.1	0	0	0	0.29	0.55	0.52
386	0	0	0	0	0	0	1	6	0	0.38	0.52
387	0.92	0	0	0	0.085	0	0	0	0.29	0.55	0.52
388	0	1	0	0	0	0	0	1	0	0.11	0
389	0	1	0	0	0	0	0	1	0	0.11	0
390	0.88	0	0	0	0.12	0	0	0	0.29	0.55	0.52
391	0	1	0	0	0	0	0	1	0	0.11	0
392	0.067	0	0	0	0.93	0	0	4	0.38	0.49	0.52
393	1	0	0	0	0.0021	0	0	0	0.29	0.55	0.52
394	0	1	0	0	0	5.8e-06	0	1	0	0.11	0
395	0.086	0	0	0	0.91	0	0	4	0.38	0.49	0.52
396	0	0	0	1	0	0	0	3	0.19	0.054	0
397	0.054	0	0	0	0.95	0	0	4	0.38	0.49	0.52
398	0.89	0	0	0	0.11	0	0	0	0.29	0.55	0.52
399	0	1	0	0	0	0	0	1	0	0.11	0
400	0	0	0	1	0	0	0	3	0.19	0.054	0
401	0	1	0	0	0	0	0	1	0	0.11	0
402	0.75	0	0	0	0.25	0	0	0	0.29	0.55	0.52
403	0.59	0	0	0	0.41	0	0	0	0.29	0.55	0.52
404	0	0	0	1	0	0	0	3	0.19	0.054	0
405	0	0	0	1	0	0	0	3	0.19	0.054	0
406	0	1	0	0	0	0	0	1	0	0.11	0
407	0.34	0	0	0	0.66	0	0	4	0.38	0.49	0.52
408	0	0	0	0	0	1	0	5	0	0.057	0.16
409	0	0	0	1	0	0	0	3	0.19	0.054	0
410	0.77	0	0	0	0.23	0	0	0	0.29	0.55	0.52
411	0	0	0	0	0	0	1	6	0	0.38	0.52
412	0	0	0	1	0	0	0	3	0.19	0.054	0
413	1	0	0	0	0.002	0	0	0	0.29	0.55	0.52
414	1	0	0	0	0.0029	0	0	0	0.29	0.55	0.52
415	1	0	0	0	0.0016	0	0	0	0.29	0.55	0.52
416	0	0	0	1	0	0	0	3	0.19	0.054	0
417	0	0	0	1	0	0	0	3	0.19	0.054	0
418	0	0	0	0	0	1	0	5	0	0.057	0.16
419	1	0	0	0	0.0011	0	0	0	0.29	0.55	0.52
420	0	0	0	1	0	0	0	3	0.19	0.054	0
421	0.025	0	0	0	0.97	0	0	4	0.38	0.49	0.52
422	0.95	0	0	0	0.051	0	0	0	0.29	0.55	0.52
423	0	0	0	0	1	0	0	4	0.38	0.49	0.52
424	0	0	1	0	0	0	0	2	0.29	0.054	0.52
425	0	1	0	0	0	7.2e-05	0	1	0	0.11	0
426	0	1	0	0	0	0	0	1	0	0.11	0
427	0	0	0	1	0	0	0	3	0.19	0.054	0
428	1	0	0	0	3.4e-05	0	0	0	0.29	0.55	0.52
429	0	1	0	0	0	0	0	1	0	0.11	0
430	2.3e-06	0	0	0	1	0	0	4	0.38	0.49	0.52
431	0.93	0	0	0	0.069	0	0	0	0.29	0.55	0.52
432	0	1	0	0	0	0	0	1	0	0.11	0
433	0.69	0	0	0	0.31	0	0	0	0.29	0.55	0.52
434	0	0	0	1	0	0	0	3	0.19	0.054	0
435	0.6	0	0	0	0.4	0	0	0	0.29	0.55	0.52
436	0	0	0	1	0	0	0	3	0.19	0.054	0
437	0.51	0	0	0	0.49	0	0	0	0.29	0.55	0.52
438	0.99	0	0	0	0.012	0	0	0	0.29	0.55	0.52
439	0.89	0	0	0	0.11	0	0	0	0.29	0.55	0.52
440	0	0	0	0	0	0	1	6	0	0.38	0.52
441	0.2	0	0	0	0.8	0	0	4	0.38	0.49	0.52
442	0	0	0	0	0	0	1	6	0	0.38	0.52
443	0.94	0	0	0	0.06	0	0	0	0.29	0.55	0.52
444	0.22	0	0	0	0.78	0	0	4	0.38	0.49	0.52
