SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2
161	1	0	0	0	0.34	0.55	0.52
162	1	0	0	0	0.34	0.55	0.52
163	1	0	0	0	0.34	0.55	0.52
164	1	0	0	0	0.34	0.55	0.52
165	1	0	0	0	0.34	0.55	0.52
166	1	0	0	0	0.34	0.55	0.52
167	1	0	0	0	0.34	0.55	0.52
168	1	0	0	0	0.34	0.55	0.52
169	1	0	0	0	0.34	0.55	0.52
170	0	1	0	1	0.079	0.057	0.053
171	0	0	1	2	0	0.27	0.52
172	1	0	0	0	0.34	0.55	0.52
173	1	0	0	0	0.34	0.55	0.52
174	1	0	0	0	0.34	0.55	0.52
175	1	0	0	0	0.34	0.55	0.52
176	1	0	0	0	0.34	0.55	0.52
177	0	1	0	1	0.079	0.057	0.053
178	1	0	0	0	0.34	0.55	0.52
179	0	0	1	2	0	0.27	0.52
180	1	0	0	0	0.34	0.55	0.52
181	0	1	0	1	0.079	0.057	0.053
182	1	0	0	0	0.34	0.55	0.52
183	0	1	0	1	0.079	0.057	0.053
184	0	1	0	1	0.079	0.057	0.053
185	0	1	0	1	0.079	0.057	0.053
186	1	0	0	0	0.34	0.55	0.52
187	1	0	0	0	0.34	0.55	0.52
188	0	1	0	1	0.079	0.057	0.053
189	1	0	0	0	0.34	0.55	0.52
190	1	0	0	0	0.34	0.55	0.52
191	1	0	0	0	0.34	0.55	0.52
192	0	0.12	0.88	2	0	0.27	0.52
193	1	0	0	0	0.34	0.55	0.52
194	1	0	0	0	0.34	0.55	0.52
195	1	0	0	0	0.34	0.55	0.52
196	0	1	0	1	0.079	0.057	0.053
197	0	0.00016	1	2	0	0.27	0.52
198	0	0.017	0.98	2	0	0.27	0.52
199	0	1	0	1	0.079	0.057	0.053
200	0	1	0	1	0.079	0.057	0.053
201	1	0	0	0	0.34	0.55	0.52
202	1	0	0	0	0.34	0.55	0.52
203	0.00041	0	1	2	0	0.27	0.52
204	0	0	1	2	0	0.27	0.52
205	1	0	0	0	0.34	0.55	0.52
206	1	0	0	0	0.34	0.55	0.52
207	0	1	0	1	0.079	0.057	0.053
208	0	1	0	1	0.079	0.057	0.053
209	0	1	0	1	0.079	0.057	0.053
210	0	0	1	2	0	0.27	0.52
211	1	0	0	0	0.34	0.55	0.52
212	0	1	0	1	0.079	0.057	0.053
213	1	0	0	0	0.34	0.55	0.52
214	1	0	0	0	0.34	0.55	0.52
215	1	0	0	0	0.34	0.55	0.52
216	0	1	0	1	0.079	0.057	0.053
217	1	0	0	0	0.34	0.55	0.52
218	1	0	0	0	0.34	0.55	0.52
219	0	1	0	1	0.079	0.057	0.053
220	1	0.0001	0	0	0.34	0.55	0.52
221	0	1	0.00076	1	0.079	0.057	0.053
222	1	0	0	0	0.34	0.55	0.52
223	1	0	0	0	0.34	0.55	0.52
224	1	0	0	0	0.34	0.55	0.52
225	1	0	0	0	0.34	0.55	0.52
226	1	0	0	0	0.34	0.55	0.52
227	1	0	0	0	0.34	0.55	0.52
228	1	0	0	0	0.34	0.55	0.52
229	0	1	0	1	0.079	0.057	0.053
230	1	0	0	0	0.34	0.55	0.52
231	0	1	0	1	0.079	0.057	0.053
232	0	1	0	1	0.079	0.057	0.053
233	0	0	1	2	0	0.27	0.52
234	1	0	0	0	0.34	0.55	0.52
235	1	0	0	0	0.34	0.55	0.52
236	0	1	0	1	0.079	0.057	0.053
237	1	0	0	0	0.34	0.55	0.52
238	0	1	0	1	0.079	0.057	0.053
239	1	0	0	0	0.34	0.55	0.52
240	1	0	0	0	0.34	0.55	0.52
241	0	1	0	1	0.079	0.057	0.053
242	1	0	0	0	0.34	0.55	0.52
243	0	0	1	2	0	0.27	0.52
244	0	0	1	2	0	0.27	0.52
245	1	0	0	0	0.34	0.55	0.52
246	0	1	0	1	0.079	0.057	0.053
247	1	0	0	0	0.34	0.55	0.52
248	1	0	0	0	0.34	0.55	0.52
249	0	1	0	1	0.079	0.057	0.053
250	1	0	0	0	0.34	0.55	0.52
251	1	0	0	0	0.34	0.55	0.52
252	0	1	0	1	0.079	0.057	0.053
253	1	0	0	0	0.34	0.55	0.52
254	1	0	0	0	0.34	0.55	0.52
255	1	0	0	0	0.34	0.55	0.52
256	1	0	0	0	0.34	0.55	0.52
257	1	0	0	0	0.34	0.55	0.52
258	1	0	0	0	0.34	0.55	0.52
259	1	0	0	0	0.34	0.55	0.52
260	1	0	0	0	0.34	0.55	0.52
261	1	0	0	0	0.34	0.55	0.52
262	1	0	0	0	0.34	0.55	0.52
263	0	1	0	1	0.079	0.057	0.053
264	1	0	0	0	0.34	0.55	0.52
265	1	0	0	0	0.34	0.55	0.52
266	1	0	0	0	0.34	0.55	0.52
267	0	1	0	1	0.079	0.057	0.053
268	0	1	0	1	0.079	0.057	0.053
269	1	0	0	0	0.34	0.55	0.52
270	0	0	1	2	0	0.27	0.52
271	0	1	0	1	0.079	0.057	0.053
272	0	1	0	1	0.079	0.057	0.053
273	1	0	0	0	0.34	0.55	0.52
274	0	1	0	1	0.079	0.057	0.053
275	1	0	0	0	0.34	0.55	0.52
276	1	0	0	0	0.34	0.55	0.52
277	1	0	0	0	0.34	0.55	0.52
278	1	0	0	0	0.34	0.55	0.52
279	0	1	0	1	0.079	0.057	0.053
280	0	1	0	1	0.079	0.057	0.053
281	1	0	0	0	0.34	0.55	0.52
282	1	0	0	0	0.34	0.55	0.52
283	1	0	0	0	0.34	0.55	0.52
284	0	1	0	1	0.079	0.057	0.053
285	1	0	0	0	0.34	0.55	0.52
286	1	0	0	0	0.34	0.55	0.52
287	0	1	0	1	0.079	0.057	0.053
288	1	0	0	0	0.34	0.55	0.52
289	1	0	0	0	0.34	0.55	0.52
290	1	0	0	0	0.34	0.55	0.52
291	1	0	0	0	0.34	0.55	0.52
292	0	1	0	1	0.079	0.057	0.053
293	1	0	0	0	0.34	0.55	0.52
294	0	1	0	1	0.079	0.057	0.053
295	1	0	0	0	0.34	0.55	0.52
296	0	1	0	1	0.079	0.057	0.053
297	0	1	0	1	0.079	0.057	0.053
298	0	1	0	1	0.079	0.057	0.053
299	0	1	0	1	0.079	0.057	0.053
300	1	0	0	0	0.34	0.55	0.52
301	0	1	0	1	0.079	0.057	0.053
302	1	0	0	0	0.34	0.55	0.52
303	1	0	0	0	0.34	0.55	0.52
304	0	1	0	1	0.079	0.057	0.053
305	1	0	0	0	0.34	0.55	0.52
306	1	0	0	0	0.34	0.55	0.52
307	0	1	0	1	0.079	0.057	0.053
308	0	1	0	1	0.079	0.057	0.053
309	0	1	0	1	0.079	0.057	0.053
310	1	0	0	0	0.34	0.55	0.52
311	1	0	0	0	0.34	0.55	0.52
312	1	0	0	0	0.34	0.55	0.52
313	0	0	1	2	0	0.27	0.52
314	1	0	0	0	0.34	0.55	0.52
315	1	0	0	0	0.34	0.55	0.52
316	1	0	0	0	0.34	0.55	0.52
317	1	0	0	0	0.34	0.55	0.52
318	1	0	0	0	0.34	0.55	0.52
319	1	0	0	0	0.34	0.55	0.52
320	0	1	0	1	0.079	0.057	0.053
321	1	0	0	0	0.34	0.55	0.52
322	0	1	0	1	0.079	0.057	0.053
323	0	1	0	1	0.079	0.057	0.053
324	0	1	0	1	0.079	0.057	0.053
325	1	0	0	0	0.34	0.55	0.52
326	0	1	0	1	0.079	0.057	0.053
327	0	1	0	1	0.079	0.057	0.053
328	0	0	1	2	0	0.27	0.52
329	0	1	0	1	0.079	0.057	0.053
330	0	1	0	1	0.079	0.057	0.053
331	0	1	0	1	0.079	0.057	0.053
332	0	1	0	1	0.079	0.057	0.053
333	0	1	0	1	0.079	0.057	0.053
334	0	1	0	1	0.079	0.057	0.053
335	1	0	0	0	0.34	0.55	0.52
336	0	1	0	1	0.079	0.057	0.053
337	1	0	0	0	0.34	0.55	0.52
338	5.2e-06	1.6e-05	1	2	0	0.27	0.52
339	0	1	0	1	0.079	0.057	0.053
340	1	0	0	0	0.34	0.55	0.52
341	1	0	0	0	0.34	0.55	0.52
342	0	1	0	1	0.079	0.057	0.053
343	0	0	1	2	0	0.27	0.52
344	0	1	0	1	0.079	0.057	0.053
345	0	1	0	1	0.079	0.057	0.053
346	1	0	0	0	0.34	0.55	0.52
347	1	0	0	0	0.34	0.55	0.52
348	1	0	0	0	0.34	0.55	0.52
349	0	1	0	1	0.079	0.057	0.053
350	1	0	0	0	0.34	0.55	0.52
351	0	1	0	1	0.079	0.057	0.053
352	0	0	1	2	0	0.27	0.52
353	1	0	0	0	0.34	0.55	0.52
354	1	0	0	0	0.34	0.55	0.52
355	0	1	0	1	0.079	0.057	0.053
356	0	0	1	2	0	0.27	0.52
357	0	1	0	1	0.079	0.057	0.053
358	0	1	0	1	0.079	0.057	0.053
359	1	0	0	0	0.34	0.55	0.52
360	1	0	0	0	0.34	0.55	0.52
361	1	0	0	0	0.34	0.55	0.52
362	1	0	0	0	0.34	0.55	0.52
363	0	1	0	1	0.079	0.057	0.053
364	0	1	0	1	0.079	0.057	0.053
365	0	1	0	1	0.079	0.057	0.053
366	1	0	0	0	0.34	0.55	0.52
367	1	0	0	0	0.34	0.55	0.52
368	1	0	0	0	0.34	0.55	0.52
369	1	0	0	0	0.34	0.55	0.52
370	0	0	1	2	0	0.27	0.52
371	0	0	1	2	0	0.27	0.52
372	1	0	0	0	0.34	0.55	0.52
373	1	0	0	0	0.34	0.55	0.52
374	1	0	0	0	0.34	0.55	0.52
375	1	0	0	0	0.34	0.55	0.52
376	1	0	0	0	0.34	0.55	0.52
377	1	0	0	0	0.34	0.55	0.52
378	1	0	0	0	0.34	0.55	0.52
379	1	0	0	0	0.34	0.55	0.52
380	1	0	0	0	0.34	0.55	0.52
381	0	1	0	1	0.079	0.057	0.053
382	0	1	0	1	0.079	0.057	0.053
383	1	0	0	0	0.34	0.55	0.52
384	1	0	0	0	0.34	0.55	0.52
385	1	0	0	0	0.34	0.55	0.52
386	0	0	1	2	0	0.27	0.52
387	1	0	0	0	0.34	0.55	0.52
388	0	1	0	1	0.079	0.057	0.053
389	0	1	0	1	0.079	0.057	0.053
390	1	0	0	0	0.34	0.55	0.52
391	0	1	0	1	0.079	0.057	0.053
392	1	0	0	0	0.34	0.55	0.52
393	1	0	0	0	0.34	0.55	0.52
394	0	1	0	1	0.079	0.057	0.053
395	1	0	0	0	0.34	0.55	0.52
396	0	1	0	1	0.079	0.057	0.053
397	1	0	0	0	0.34	0.55	0.52
398	1	0	0	0	0.34	0.55	0.52
399	0	1	0	1	0.079	0.057	0.053
400	0	1	0	1	0.079	0.057	0.053
401	0	1	0	1	0.079	0.057	0.053
402	1	0	0	0	0.34	0.55	0.52
403	1	0	0	0	0.34	0.55	0.52
404	0	1	0	1	0.079	0.057	0.053
405	0	1	0	1	0.079	0.057	0.053
406	0	1	0	1	0.079	0.057	0.053
407	1	0	0	0	0.34	0.55	0.52
408	0	0	1	2	0	0.27	0.52
409	0	1	0	1	0.079	0.057	0.053
410	1	0	0	0	0.34	0.55	0.52
411	0	0	1	2	0	0.27	0.52
412	0	1	0	1	0.079	0.057	0.053
413	1	0	0	0	0.34	0.55	0.52
414	1	0	0	0	0.34	0.55	0.52
415	1	0	0	0	0.34	0.55	0.52
416	0	1	0	1	0.079	0.057	0.053
417	0	1	0	1	0.079	0.057	0.053
418	0	1	0	1	0.079	0.057	0.053
419	1	0	0	0	0.34	0.55	0.52
420	0	1	0	1	0.079	0.057	0.053
421	1	0	0	0	0.34	0.55	0.52
422	1	0	0	0	0.34	0.55	0.52
423	1	0	0	0	0.34	0.55	0.52
424	0	0	1	2	0	0.27	0.52
425	0	1	0	1	0.079	0.057	0.053
426	0	1	0	1	0.079	0.057	0.053
427	0	1	0	1	0.079	0.057	0.053
428	1	0	0	0	0.34	0.55	0.52
429	0	1	0	1	0.079	0.057	0.053
430	1	0	0	0	0.34	0.55	0.52
431	1	0	0	0	0.34	0.55	0.52
432	0	1	0	1	0.079	0.057	0.053
433	1	0	0	0	0.34	0.55	0.52
434	0	1	0	1	0.079	0.057	0.053
435	1	0	0	0	0.34	0.55	0.52
436	0	1	0	1	0.079	0.057	0.053
437	1	0	0	0	0.34	0.55	0.52
438	1	0	0	0	0.34	0.55	0.52
439	1	0	0	0	0.34	0.55	0.52
440	0	0	1	2	0	0.27	0.52
441	1	0	0	0	0.34	0.55	0.52
442	0	0	1	2	0	0.27	0.52
443	1	0	0	0	0.34	0.55	0.52
444	1	0	0	0	0.34	0.55	0.52
445	1	0	0	0	0.34	0.55	0.52
446	0	1	0	1	0.079	0.057	0.053
447	1	0	0	0	0.34	0.55	0.52
448	0	0	1	2	0	0.27	0.52
449	1	0	0	0	0.34	0.55	0.52
450	1	0	0	0	0.34	0.55	0.52
451	0	1	0	1	0.079	0.057	0.053
452	1	0.00035	0	0	0.34	0.55	0.52
453	0	1	0	1	0.079	0.057	0.053
454	0	1	0	1	0.079	0.057	0.053
455	0	1	0	1	0.079	0.057	0.053
456	0.0024	1	0	1	0.079	0.057	0.053
457	1	0	0	0	0.34	0.55	0.52
458	1	0	0	0	0.34	0.55	0.52
459	1	0	0	0	0.34	0.55	0.52
460	1	0	0	0	0.34	0.55	0.52
461	0	1	0	1	0.079	0.057	0.053
462	4.9e-05	1	0	1	0.079	0.057	0.053
463	0.99	0.00089	0.0046	0	0.34	0.55	0.52
464	0	1	0	1	0.079	0.057	0.053
465	0.98	0.014	0.0087	0	0.34	0.55	0.52
466	1	0	0	0	0.34	0.55	0.52
467	1	0	0	0	0.34	0.55	0.52
468	0	0	1	2	0	0.27	0.52
469	0	0	1	2	0	0.27	0.52
470	0	0.0012	1	2	0	0.27	0.52
471	0	0.074	0.93	2	0	0.27	0.52
472	1	0	0	0	0.34	0.55	0.52
473	0	0.73	0.27	1	0.079	0.057	0.053
474	1	0	0	0	0.34	0.55	0.52
475	0	1	0	1	0.079	0.057	0.053
476	0	0	1	2	0	0.27	0.52
477	0	1	0	1	0.079	0.057	0.053
478	1	0	0	0	0.34	0.55	0.52
479	0	1	0	1	0.079	0.057	0.053
480	1	0	0	0	0.34	0.55	0.52
481	0	1	0	1	0.079	0.057	0.053
482	1	0	0	0	0.34	0.55	0.52
483	0	1	0	1	0.079	0.057	0.053
484	0	1	0	1	0.079	0.057	0.053
485	1	0	0	0	0.34	0.55	0.52
486	1	0	0	0	0.34	0.55	0.52
487	1	0	0	0	0.34	0.55	0.52
488	1	0	0	0	0.34	0.55	0.52
489	0	1	0	1	0.079	0.057	0.053
490	0	0	1	2	0	0.27	0.52
491	0	0	1	2	0	0.27	0.52
492	1	0	0	0	0.34	0.55	0.52
493	0	1	0	1	0.079	0.057	0.053
494	0	1	0	1	0.079	0.057	0.053
495	1	0	0	0	0.34	0.55	0.52
496	0	0	1	2	0	0.27	0.52
497	1	0	0	0	0.34	0.55	0.52
498	0	1	0	1	0.079	0.057	0.053
499	0	1	0	1	0.079	0.057	0.053
500	0.024	0.98	0	1	0.079	0.057	0.053
501	2.9e-05	1	0	1	0.079	0.057	0.053
502	0	0.088	0.91	2	0	0.27	0.52
503	1	0	0	0	0.34	0.55	0.52
504	0	0	1	2	0	0.27	0.52
505	1	0	0	0	0.34	0.55	0.52
506	1	0	0	0	0.34	0.55	0.52
507	1	0	0	0	0.34	0.55	0.52
508	1	0	0	0	0.34	0.55	0.52
509	1	0	0	0	0.34	0.55	0.52
510	0	1	0	1	0.079	0.057	0.053
511	1	0	0	0	0.34	0.55	0.52
512	1	0	0	0	0.34	0.55	0.52
513	1	0	0	0	0.34	0.55	0.52
514	0.044	0	0.96	2	0	0.27	0.52
515	1	0	0	0	0.34	0.55	0.52
516	0	1	0	1	0.079	0.057	0.053
517	0	1	0	1	0.079	0.057	0.053
518	1	0	0	0	0.34	0.55	0.52
519	0	1	0	1	0.079	0.057	0.053
520	0	0	1	2	0	0.27	0.52
521	1	0	0	0	0.34	0.55	0.52
522	1	0	0	0	0.34	0.55	0.52
523	1	0	0	0	0.34	0.55	0.52
524	0	1	0	1	0.079	0.057	0.053
525	0	1	0	1	0.079	0.057	0.053
526	1	0	0	0	0.34	0.55	0.52
527	0	0	1	2	0	0.27	0.52
528	0	1	0	1	0.079	0.057	0.053
529	0	1	0	1	0.079	0.057	0.053
530	0	1	0	1	0.079	0.057	0.053
531	1	0	0	0	0.34	0.55	0.52
532	1	0	0	0	0.34	0.55	0.52
533	1	0	0	0	0.34	0.55	0.52
534	1	0	0	0	0.34	0.55	0.52
535	1	0	0	0	0.34	0.55	0.52
536	0	1	0	1	0.079	0.057	0.053
537	0	1	0	1	0.079	0.057	0.053
538	1	0	0	0	0.34	0.55	0.52
539	1	0	0	0	0.34	0.55	0.52
540	1	0	0	0	0.34	0.55	0.52
541	0	0	1	2	0	0.27	0.52
542	0	1	0	1	0.079	0.057	0.053
543	1	0	0	0	0.34	0.55	0.52
544	1	0	0	0	0.34	0.55	0.52
545	0	1	0	1	0.079	0.057	0.053
546	1	0	0	0	0.34	0.55	0.52
547	0	1	0	1	0.079	0.057	0.053
548	0	1	0	1	0.079	0.057	0.053
549	0	1	0	1	0.079	0.057	0.053
550	0	1	0	1	0.079	0.057	0.053
551	1	0	0	0	0.34	0.55	0.52
552	1	0	0	0	0.34	0.55	0.52
553	0	1	0	1	0.079	0.057	0.053
554	1	0	0	0	0.34	0.55	0.52
555	1	0	0	0	0.34	0.55	0.52
556	0	1	0	1	0.079	0.057	0.053
557	0	1	0	1	0.079	0.057	0.053
558	1	0	0	0	0.34	0.55	0.52
559	0	1	0	1	0.079	0.057	0.053
560	1	0	0	0	0.34	0.55	0.52
561	1	0	0	0	0.34	0.55	0.52
562	0	0.32	0.68	2	0	0.27	0.52
563	1	0	0	0	0.34	0.55	0.52
564	0	1	0	1	0.079	0.057	0.053
565	1	0	0	0	0.34	0.55	0.52
566	1	0	0	0	0.34	0.55	0.52
567	1	0	0	0	0.34	0.55	0.52
568	1	0	0	0	0.34	0.55	0.52
569	0	1	0	1	0.079	0.057	0.053
570	0	1	0	1	0.079	0.057	0.053
571	1	0	0	0	0.34	0.55	0.52
572	1	0	0	0	0.34	0.55	0.52
573	1	0	0	0	0.34	0.55	0.52
574	1	0	0	0	0.34	0.55	0.52
575	1	0	0	0	0.34	0.55	0.52
576	1	0	0	0	0.34	0.55	0.52
577	1	0	0	0	0.34	0.55	0.52
578	0	1	0	1	0.079	0.057	0.053
579	1	0	0	0	0.34	0.55	0.52
580	1	0	0	0	0.34	0.55	0.52
581	0	1	0	1	0.079	0.057	0.053
582	1	0	0	0	0.34	0.55	0.52
583	1	0	0	0	0.34	0.55	0.52
584	0	1	0	1	0.079	0.057	0.053
585	0	1	0	1	0.079	0.057	0.053
586	0	1	0	1	0.079	0.057	0.053
587	0	0	1	2	0	0.27	0.52
588	1	0	0	0	0.34	0.55	0.52
589	0	1	0	1	0.079	0.057	0.053
590	0	0	1	2	0	0.27	0.52
591	0	1	0	1	0.079	0.057	0.053
592	1	0	0	0	0.34	0.55	0.52
593	0	1	0	1	0.079	0.057	0.053
594	0	0	1	2	0	0.27	0.52
595	0	1	0	1	0.079	0.057	0.053
596	0	1	0	1	0.079	0.057	0.053
597	0	1	0	1	0.079	0.057	0.053
598	1	0	0	0	0.34	0.55	0.52
599	1	0	0	0	0.34	0.55	0.52
600	1	0	0	0	0.34	0.55	0.52
601	0	1	0	1	0.079	0.057	0.053
602	1	0	0	0	0.34	0.55	0.52
603	0	1	0	1	0.079	0.057	0.053
604	1	0	0	0	0.34	0.55	0.52
605	0	1	0	1	0.079	0.057	0.053
606	0	1	0	1	0.079	0.057	0.053
607	1	0	0	0	0.34	0.55	0.52
608	0	0	1	2	0	0.27	0.52
609	1	0	0	0	0.34	0.55	0.52
610	1	0	0	0	0.34	0.55	0.52
611	0	1	0	1	0.079	0.057	0.053
612	0	1	0	1	0.079	0.057	0.053
613	0	1	0	1	0.079	0.057	0.053
614	1	0	0	0	0.34	0.55	0.52
615	1	0	0	0	0.34	0.55	0.52
616	0	0	1	2	0	0.27	0.52
617	1	0	0	0	0.34	0.55	0.52
618	0	1	0	1	0.079	0.057	0.053
619	1	0	0	0	0.34	0.55	0.52
620	0	1	0	1	0.079	0.057	0.053
621	0	1	0	1	0.079	0.057	0.053
622	1	0	0	0	0.34	0.55	0.52
623	1	0	0.0035	0	0.34	0.55	0.52
624	0	1	0	1	0.079	0.057	0.053
625	1	0	8e-05	0	0.34	0.55	0.52
626	0.54	0	0.46	0	0.34	0.55	0.52
627	0	1	0	1	0.079	0.057	0.053
628	1	0	0	0	0.34	0.55	0.52
629	1.2e-05	0	1	2	0	0.27	0.52
630	0	1	0	1	0.079	0.057	0.053
631	1	0	0	0	0.34	0.55	0.52
