SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0.21	0	0.4	0	0	13	0	0.054	0
37	0	0.53	0.094	0	0	0	0	0	0.094	0	0.094	0	0	0	0	0	0.19	0	0	0	1	0.29	0.44	0.52
38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.29	0	0
39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
40	0	0.011	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	2.7e-05	0	0	0	2	0.34	0.55	0.52
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0.021	0	0.49	0	0	13	0	0.054	0
42	0	0	0.12	0	0	0	0	0	0.12	0	0.12	0	0	0	0	0	0.63	0	0	0	16	0.43	0.55	0.57
43	0	0.0017	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	2.5e-05	0	0	0	2	0.34	0.55	0.52
44	0	0.00017	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	2	0.34	0.55	0.52
45	0	0.0024	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.0089	0	0	0	2	0.34	0.55	0.52
46	0	0.015	0.15	0	0	0	0	0	0.15	0	0.15	0	0	0	0	0	0.54	0	0	0	16	0.43	0.55	0.57
47	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.29	0	0
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0.021	0	0.49	0	0	13	0	0.054	0
50	0	0.48	0.13	0	0	0	0	0	0.13	0	0.13	0	0	0	0	0	0.13	0	0	0	1	0.29	0.44	0.52
51	0	0.026	0.32	0	0	0	0	0	0.32	0	0.32	0	0	0	0	0	2.1e-05	0	0	0	2	0.34	0.55	0.52
52	0	0	0	0	0	0.00019	0	0.0029	0	0	0	1	0	0	0	0	0	0	0	0	11	0.29	0	0
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0.3	0	0.35	0	0	13	0	0.054	0
54	0	0.0077	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.00035	0	0	0	2	0.34	0.55	0.52
55	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
57	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.054	0
58	0	0.00046	0.31	0	0	0	0	0	0.31	0	0.31	0	0	0	0	0	0.066	0	0	0	2	0.34	0.55	0.52
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.00072	0	0.5	0	0	13	0	0.054	0
60	0	0.25	0.24	0	0	0	0	0	0.24	0	0.24	0	0	0	0	0	0.044	0	0	0	1	0.29	0.44	0.52
61	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.054	0
62	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
63	0	0	0	0	0	1	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	0	5	0.097	0	0
64	0	0.92	0.025	0	0	0	0.00021	0	0.025	0	0.025	0	0	0	0	0	0.001	0	0	0	1	0.29	0.44	0.52
65	0	0.27	0.22	0	0	0	0	0	0.22	0	0.22	0	0	0	0	0	0.075	0	0	0	1	0.29	0.44	0.52
66	0	0	0.29	0	0	0	0	0	0.29	0	0.29	0	0	0	0	0	0.13	0	0	0	2	0.34	0.55	0.52
67	0	0.33	0.18	0	0	0	0	0	0.18	0	0.18	0	0	0	0	0	0.14	0	0	0	1	0.29	0.44	0.52
68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
69	0	0.23	0.25	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0.0038	0	0	0	2	0.34	0.55	0.52
70	0	0.91	0.03	0	0	0	0	0	0.03	0	0.03	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
71	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.29	0	0
72	0	0.0019	0.07	0	0	0	0	0	0.07	0	0.07	0	0	0	0	0	0.79	0	0	0	16	0.43	0.55	0.57
73	0	0.16	0.26	0	0	0	0	0	0.26	0	0.26	0	0	0	0	0	0.071	0	0	0	2	0.34	0.55	0.52
74	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.52
75	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.097	0	0
76	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
77	0	0	0	0	0	0.0042	0	0.0014	0	0	0	0.99	0	0	0	0	0	0	0	0	11	0.29	0	0
78	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
79	0	0	0	0	0	0	0	0.0026	0	0	0	1	0	0	0.0013	0	0	0	0	0	11	0.29	0	0
80	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
81	0	0.018	0.32	0	0	0	0	0	0.32	0	0.32	0	0	0	0	0	0.011	0	0	0	2	0.34	0.55	0.52
82	0	0	0.24	0	0	0	0	0	0.24	0	0.24	0	0	0	0	0	0.27	0	0	0	16	0.43	0.55	0.57
83	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
84	0	0.66	0.11	0	0	0	0	0	0.11	0	0.11	0	0	0	0	0	0.023	0	0	0	1	0.29	0.44	0.52
85	0	0.0028	0.32	0	0	0	0	0	0.32	0	0.32	0	0	0	0	0	0.03	0	0	0	2	0.34	0.55	0.52
86	0	0.8	0.066	0	0	0	0	0	0.066	0	0.066	0	0	0	0	0	0.00032	0	0	0	1	0.29	0.44	0.52
87	0	0.99	0.0029	0	0	0	0	0	0.0029	0	0.0029	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
88	0	0.51	0.16	0	0	0	0	0	0.16	0	0.16	0	0	0	0	0	0.0099	0	0	0	1	0.29	0.44	0.52
89	0	0.0004	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.00064	0	0	0	2	0.34	0.55	0.52
90	0	0.7	0.1	0	0	0	0	0	0.1	0	0.1	0	0	0	0	0	0.0011	0	0	0	1	0.29	0.44	0.52
91	0	0.03	0.32	0	0	0	0	0	0.32	0	0.32	0	0	0	0	0	0.0013	0	0	0	2	0.34	0.55	0.52
92	0	0.0011	0.3	0	0	0	0	0	0.3	0	0.3	0	0	0	0	0	0.11	0	0	0	2	0.34	0.55	0.52
93	0	1	0.00014	0	0	0	0	0	0.00014	0	0.00014	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	0	0.95	0	0.027	0	0	15	0	0.11	0
95	0	0	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	8.8e-06	0	0	0	2	0.34	0.55	0.52
96	0	0	0	0	0	0.0018	0	1.7e-05	0	0	0	1	0	0	0	0	0	0	0	0	11	0.29	0	0
97	0	6.3e-05	0.024	0	0	0	0	0	0.024	0	0.024	0	0	0	0	0	0.93	0	0	0	16	0.43	0.55	0.57
98	0	0.061	0.29	0	0	0	0	0	0.29	0	0.29	0	0	0	0	0	0.067	0	0	0	2	0.34	0.55	0.52
99	0	0.99	0.0048	0	0	0	0	0	0.0048	0	0.0048	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
100	0	0.74	0.087	0	0	0	0	0	0.087	0	0.087	0	0	0	0	0	0.0012	0	0	3.8e-06	1	0.29	0.44	0.52
101	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.29	0	0
102	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
103	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
104	0	1	1.1e-06	0	0	0	0	0	1.1e-06	0	1.1e-06	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0.69	0	0.15	0	0	15	0	0.11	0
106	0	0.9	0.034	0	0	0	0	0	0.034	0	0.034	0	0	0	0	0	0.00022	0	0	0	1	0.29	0.44	0.52
107	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
108	0	0.00043	0.024	0	0	0	0	0	0.024	0	0.024	0	0	0	0	0	0.93	0	0	0	16	0.43	0.55	0.57
109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0.35	0	0.32	0	0	15	0	0.11	0
110	0	0.63	0.00025	0	0	0	0	0	0.00025	0	0.00025	0	0	0	0	0	0	0	0	0.37	1	0.29	0.44	0.52
111	0	0	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.0066	0	0	0	2	0.34	0.55	0.52
112	0	0.75	0.08	0	0	0	0	0	0.08	0	0.08	0	0	0	0	0	0.0065	0	0	4.6e-06	1	0.29	0.44	0.52
113	0	0.00037	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	2.1e-05	0	0	0	2	0.34	0.55	0.52
114	0	0	0	0	0	0	0	1.7e-05	0	0	0	1	0	0	0.0027	0	0	0	0	0	11	0.29	0	0
115	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
116	0	0.86	0.039	0	0	0	0	0	0.039	0	0.039	0	0	0	0	0	0.022	0	0	0	1	0.29	0.44	0.52
117	0	0.011	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.0074	0	0	0	2	0.34	0.55	0.52
118	0	0.44	0.19	0	0	0	0	0	0.19	0	0.19	0	0	0	0	0	0.0081	0	0	0	1	0.29	0.44	0.52
119	0	0.24	0.25	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0.00018	0	0	0	2	0.34	0.55	0.52
120	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.054	0
121	0	0.46	0.18	0	0	0	0	0	0.18	0	0.18	0	0	0	0	0	0.0019	0	0	0	1	0.29	0.44	0.52
122	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.032	0.49	0.52
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.38	0.52
125	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
126	0	1	3.2e-05	0	0	0	0	0	3.2e-05	0	3.2e-05	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0.072	18	0	0.38	0.52
128	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0.16	0.52
129	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.52
130	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0.024	18	0	0.38	0.52
131	0	0	0.27	0	0	0	0	0.18	0.27	0	0.27	0	0	0	0	0	0	0	0	0	2	0.34	0.55	0.52
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0	0.87	0	0.064	0	0	15	0	0.11	0
133	0	0.75	0.082	0	0	0	0	0	0.082	0	0.082	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
134	0	0.98	0.0066	0	0	0	0	0	0.0066	0	0.0066	0	0	0	0	0	3.8e-05	0	0	0	1	0.29	0.44	0.52
135	0	0.049	0.31	0	0	0	0	0	0.31	0	0.31	0	0	0	0	0	0.0079	0	0	0	2	0.34	0.55	0.52
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0085	0	0.98	0	0.0085	0	0	15	0	0.11	0
137	0	0.0044	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.00016	0	0	0	2	0.34	0.55	0.52
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0.7	0	0.15	0	0	15	0	0.11	0
139	0	0.74	0.085	0	0	0	0	0	0.085	0	0.085	0	0	0	0	0	0.0032	0	0	0	1	0.29	0.44	0.52
140	0	0	0	0	0	0.0025	0	0.0041	0	0	0	0.99	0	0	0	0	0	0	0	0	11	0.29	0	0
141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0.04	18	0	0.38	0.52
142	0	0.46	0.14	0	0	0	0	0	0.14	0	0.14	0	0	0	0	0	0.12	0	0	0	1	0.29	0.44	0.52
143	0	0.81	0.063	0	0	0	0	0	0.063	0	0.063	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
144	0	0.13	0.28	0	0	0	0	0	0.28	0	0.28	0	0	0	0	0	0.03	0	0	0	2	0.34	0.55	0.52
145	0	0.49	0.17	0	0	0	0	0	0.17	0	0.17	0	0	0	0	0	0.015	0	0	1.7e-06	1	0.29	0.44	0.52
146	0	0	0	0	0	1	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	5	0.097	0	0
147	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0.11
148	0	0.083	0.3	0	0	0	0	0	0.3	0	0.3	0	0	0	0	0	0.004	0	0	0	2	0.34	0.55	0.52
149	0	0.32	0.22	0	0	0	0	0	0.22	0	0.22	0	0	0	0	0	0.0035	0	0	0	1	0.29	0.44	0.52
150	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0.47	0	0.26	0	0	15	0	0.11	0
151	0	0.0075	0.29	0	0	0	0	0	0.29	0	0.29	0	0	0	0	0	0.12	0	0	0	2	0.34	0.55	0.52
152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	1	0	0.00014	0	0	15	0	0.11	0
153	0	0.084	0.3	0	0	0	0	0	0.3	0	0.3	0	0	0	0	0	0.0046	0	0	0	2	0.34	0.55	0.52
154	0	0.28	0.23	0	0	0	0	0	0.23	0	0.23	0	0	0	0	0	0.015	0	0	0	1	0.29	0.44	0.52
155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.82	0	0.09	0	0	15	0	0.11	0
156	0	2.6e-06	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.0016	0	0	0	2	0.34	0.55	0.52
157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023	0	1	0	0.00023	0	0	15	0	0.11	0
158	0	7.7e-05	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.0037	0	0	0	2	0.34	0.55	0.52
159	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0.11
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0.75	0	0.13	0	0	15	0	0.11	0
161	0	0.99	0.0023	0	0	0	0	0	0.0023	0	0.0023	0	0	0	0	0	2.5e-06	0	0	0	1	0.29	0.44	0.52
162	0	0.3	0.22	0	0	0	0	0	0.22	0	0.22	0	0	0	0	0	0.027	0	0	0	1	0.29	0.44	0.52
163	0	0	0.32	0	0	0	0	0	0.32	0	0.32	0	0	0	0	0	0.043	0	0	0	2	0.34	0.55	0.52
164	0	1	0.0001	0	0	0	0	0	0.0001	0	0.0001	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
165	0	0.0032	0.13	0	0	0	0	0	0.13	0	0.13	0	0	0	0	0	0.62	0	0	0	16	0.43	0.55	0.57
166	0	0.08	0.24	0	0	0	0	0	0.24	0	0.24	0	0	0	0	0	0.19	0	0	0	2	0.34	0.55	0.52
167	0	1	5.7e-06	0	0	0	0	0	5.7e-06	0	5.7e-06	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
168	0	1	2.1e-05	0	0	0	0	0	2.1e-05	0	2.1e-05	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
169	0	0.93	0.022	0	0	0	0	0	0.022	0	0.022	0	0	0	0	0	0.00025	0	0	0	1	0.29	0.44	0.52
170	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.29	0	0
171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.38	0.52
172	0	0.078	0.29	0	0	0	0	0	0.29	0	0.29	0	0	0	0	0	0.055	0	0	0	2	0.34	0.55	0.52
173	0	0.17	0.28	0	0	0	0	0	0.28	0	0.28	0	0	0	0	0	0.00048	0	0	0	2	0.34	0.55	0.52
174	0	3.6e-06	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.0033	0	0	0	2	0.34	0.55	0.52
175	0	0.074	0.31	0	0	0	0	0	0.31	0	0.31	0	0	0	0	0	0.0038	0	0	0	2	0.34	0.55	0.52
176	0	3.8e-06	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.0015	0	0	0	2	0.34	0.55	0.52
177	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.054	0
178	0	0.063	0.3	0	0	0	0	0	0.3	0	0.3	0	0	0	0	0	0.037	0	0	0	2	0.34	0.55	0.52
179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4e-05	1	19	0.032	0.49	0.52
180	0	0.55	0.15	0	0	0	0	0	0.15	0	0.15	0	0	0	0	0	0.0098	0	0	0	1	0.29	0.44	0.52
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0.084	0	0.46	0	0	13	0	0.054	0
182	0	0.00017	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	8e-05	0	0	0	2	0.34	0.55	0.52
183	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
184	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.11	0
186	0	0.77	0.058	0	0	0	0	0	0.058	0	0.058	0	0	0	0	0	0.059	0	0	0	1	0.29	0.44	0.52
187	0	0.0062	0.12	0	0	0	0	0	0.12	0	0.12	0	0	0	0	0	0.64	0	0	0	16	0.43	0.55	0.57
188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0.048	0	0.48	0	0	13	0	0.054	0
189	0	0.42	0.18	0	0	0	0	0	0.18	0	0.18	0	0	0	0	0	0.035	0	0	0	1	0.29	0.44	0.52
190	0	0.00094	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.0018	0	0	0	2	0.34	0.55	0.52
191	0	0.99	0.0029	0	0	0	0	0	0.0029	0	0.0029	0	0	0	0	0	0	0	0	0	1	0.29	0.44	0.52
192	1.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0.83	0	0.084	0	0	15	0	0.11	0
193	0	0	0.31	0	0	0	0	0.047	0.31	0	0.31	0	0.015	0	0	0	0.0076	0	0	0	2	0.34	0.55	0.52
194	0	0.11	0.29	0	0	0	0	0	0.29	0	0.29	0	0	0	0	0	0.0092	0	0	0	2	0.34	0.55	0.52
195	0	0.21	0.22	0	0	0	0	0	0.22	0	0.22	0	0	0	0	0	0.14	0	0	0	2	0.34	0.55	0.52
196	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
197	0.00059	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	1	0	0.0017	0	0	15	0	0.11	0
198	0.017	0	0	0	3.8e-05	0	0	0	0	0	0	0	0	0.014	0	0.95	0	0.014	2.3e-05	0	15	0	0.11	0
199	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.054	0
200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.097	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.43	0.55	0.57
202	0	2.1e-05	0.16	0	0	0	0	0	0.16	0	0.16	0	0	0	0	0	0.46	0	0	0.049	16	0.43	0.55	0.57
203	8.8e-05	0.7	3.2e-05	0	0	0	0	0	3.2e-05	0	3.2e-05	0	0	0	0	0	0	0	0.3	0.0004	1	0.29	0.44	0.52
204	0.0071	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	18	0	0.38	0.52
205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.032	0.49	0.52
206	0	0	0.012	0	0	0	0	0	0.012	0	0.012	0	0	0	0	0	0.96	0	0	5.8e-05	16	0.43	0.55	0.57
207	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.054	0
208	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0.42	0	0.0028	0	0.42	0	0	13	0	0.054	0
209	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.7e-05	18	0	0.38	0.52
211	0	0.0003	0.035	0	0	0	0	0	0.035	0	0.035	0	0	0	0	0	0.89	0	0	0	16	0.43	0.55	0.57
212	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0.44	0	0.28	0	0	15	0	0.11	0
213	0	0.00061	0.33	0	0	0	0	0	0.33	0	0.33	0	0	0	0	0	0.021	0	0	0	2	0.34	0.55	0.52
214	0	0.0017	0.31	0	0	0	0	0	0.31	0	0.31	0	0	0	0	0	0.074	0	0	0	2	0.34	0.55	0.52
215	0	0.00065	0.05	0	0	0	0	0	0.05	0	0.05	0	0	0	0	0	0.85	0	0	0	16	0.43	0.55	0.57
216	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.079	0.057	0.053
217	0	0.058	0.31	0	0	0	0	0	0.31	0	0.31	0	0	0	0	0	0.024	0	0	0	2	0.34	0.55	0.52
218	0	0.91	0.03	0	0	0	0	0	0.03	0	0.03	0	0	0	0	0	7e-05	0	0	0	1	0.29	0.44	0.52
