SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
28	0.3	0.3	0	0.018	0	0.0011	0	0	0	0.028	0.3	9.7e-06	0	0.018	0.036	0	0.25	0.34
29	0.15	0.15	2.2e-05	0.084	0	0.0025	0	0	0	0	0.15	7.3e-05	0	0.084	0.38	14	0.28	0.34
30	0.072	0.072	0.00015	0.13	0	0.0049	0.00022	0	0	0	0.072	5.1e-05	0	0.13	0.52	14	0.28	0.34
31	0.22	0.22	8.6e-06	0.033	0	0.00046	0	0	0	0	0.22	0.00021	0	0.033	0.27	14	0.28	0.34
32	0.19	0.19	1.8e-05	0.084	0	0.0052	9.7e-05	3.2e-06	0	0.0012	0.19	0.0002	0	0.084	0.27	14	0.28	0.34
33	0.02	0.02	1.9e-05	0.094	0	0.011	0.6	0	0	0	0.02	3e-06	0	0.094	0.14	6	0.43	0.52
34	0.12	0.12	3.8e-05	0.14	0	0.0099	0.0067	0	0	4e-05	0.12	6.3e-05	0	0.14	0.35	14	0.28	0.34
35	0.17	0.17	4e-05	0.058	0	0.0014	0	0	0	0	0.17	0.00031	0	0.058	0.37	14	0.28	0.34
36	0.21	0.21	6.7e-05	0.017	0	0.00011	0	0	0	0	0.21	0.0022	0	0.017	0.34	14	0.28	0.34
37	0.15	0.15	0.00026	0.052	0	0.0013	5.4e-05	0.0022	0	0.00013	0.15	0.0014	2.5e-05	0.052	0.43	14	0.28	0.34
38	0.17	0.17	0	0.16	0	0.021	3e-06	0	0	2.6e-05	0.17	2.2e-06	0	0.16	0.16	0	0.25	0.34
39	0.097	0.097	6e-05	0.14	0	0.011	0.093	2.5e-06	0	3.8e-05	0.097	7.9e-05	0	0.14	0.33	14	0.28	0.34
40	0.21	0.21	0.00014	0.022	0	0.00029	0	0.015	0	0.0017	0.21	0.0046	0.00089	0.022	0.3	14	0.28	0.34
41	0	0	0	0	0	0	0	1	0	0	0	0	0.0021	0	0	7	0.22	0.11
42	0.12	0.12	0.00024	0.072	0	0.0018	3.4e-05	0	0	0	0.12	0.00042	0	0.072	0.5	14	0.28	0.34
43	0.2	0.2	1.3e-05	0.065	0	0.0037	4.1e-05	4.5e-06	0	0.034	0.2	0.00025	5.2e-06	0.065	0.22	14	0.28	0.34
44	0.2	0.2	1.2e-05	0.063	0	0.0036	3.4e-05	4.6e-06	0	0.04	0.2	0.00025	6.1e-06	0.063	0.22	14	0.28	0.34
45	0.16	0.16	1.9e-05	0.094	0	0.0041	5.1e-06	0	0	4.4e-06	0.16	7.6e-05	0	0.094	0.33	14	0.28	0.34
46	0.15	0.15	2.7e-05	0.082	0	0.0024	0	0	0	0	0.15	9.1e-05	0	0.082	0.39	14	0.28	0.34
47	0.22	0.22	5.1e-05	0.025	0	0.00036	0	2.3e-05	0	2.7e-05	0.22	0.0021	0	0.025	0.29	14	0.28	0.34
48	0.1	0.1	6.1e-05	0.13	0	0.006	0.00019	0	0	0	0.1	5.9e-05	0	0.13	0.43	14	0.28	0.34
49	0.07	0.07	7.5e-05	0.09	0	0.0035	0.00059	0	0	0	0.07	9.7e-05	0	0.09	0.6	14	0.28	0.34
50	0.18	0.18	2.1e-05	0.086	0	0.0051	0.00022	0	0	0.0041	0.18	0.00017	0	0.086	0.28	14	0.28	0.34
51	0.17	0.17	1.8e-05	0.068	0	0.0018	0	0	0	0	0.17	0.0001	0	0.068	0.35	14	0.28	0.34
52	0.1	0.1	1.3e-06	0.22	0	0.03	8.8e-05	0	0	0	0.1	1.5e-06	0	0.22	0.21	3	0.28	0.38
53	0.25	0.25	5.4e-06	0.034	0	0.001	0	0	0	0.0036	0.25	0.0003	0	0.034	0.18	0	0.25	0.34
54	0.21	0.21	3.2e-05	0.024	0	0.00023	0	0	0	0	0.21	0.00086	0	0.024	0.32	14	0.28	0.34
55	0.18	0.18	5.8e-05	0.058	0	0.0019	6e-06	4.8e-05	0	7.1e-05	0.18	0.00065	0	0.058	0.34	14	0.28	0.34
56	0.17	0.17	0	0.13	0	0.008	0	0	0	0	0.17	4.9e-06	0	0.13	0.22	14	0.28	0.34
57	0.2	0.2	0	0.092	0	0.0046	0	0	0	0	0.2	8.1e-06	0	0.092	0.2	0	0.25	0.34
58	0.21	0.21	3.4e-06	0.067	0	0.0023	0	0	0	0	0.21	4.6e-05	0	0.067	0.25	14	0.28	0.34
59	0.18	0.18	2.9e-05	0.078	0	0.0039	8.3e-05	2.9e-06	0	0.0014	0.18	0.00026	0	0.078	0.29	14	0.28	0.34
60	0.16	0.16	1.1e-05	0.12	0	0.011	0.0016	0	0	0.0035	0.16	6.3e-05	0	0.12	0.25	14	0.28	0.34
61	0.12	0.12	0.00048	0.06	0	0.0013	4.8e-05	0.0014	0	0	0.12	0.0012	0	0.06	0.52	14	0.28	0.34
62	0	0	0	0	0	0	0	1.5e-06	0	0	0	0	1	0	0	12	0.11	0.11
63	0.17	0.17	3.9e-06	0.13	0	0.012	0.00015	0	0	0.0007	0.17	2.1e-05	0	0.13	0.22	14	0.28	0.34
64	0.12	0.12	5.1e-05	0.074	0	0.0014	0	0	0	0	0.12	9.1e-05	0	0.074	0.49	14	0.28	0.34
65	0.2	0.2	3.4e-05	0.037	0	0.00066	0	0	0	0	0.2	0.00063	0	0.037	0.32	14	0.28	0.34
66	0.15	0.15	5.1e-05	0.036	0	0.00026	0	0	0	0	0.15	0.00018	0	0.036	0.48	14	0.28	0.34
67	0.17	0.17	5.5e-06	0.094	0	0.0032	0	0	0	0	0.17	1.9e-05	0	0.094	0.31	14	0.28	0.34
68	0.055	0.055	6e-06	0.24	0	0.04	0.076	0	0	0	0.055	1.6e-06	0	0.24	0.23	3	0.28	0.38
69	0.23	0.23	3.4e-05	0.023	0	0.00032	0	4.9e-06	0	3.6e-06	0.23	0.0019	0	0.023	0.27	14	0.28	0.34
70	0.18	0.18	3.7e-06	0.1	0	0.006	0	0	0	2.5e-06	0.18	2.3e-05	0	0.1	0.25	14	0.28	0.34
