SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
21	0.14	0.0033	0	6e-06	0.076	6e-06	0.0033	0	0.14	0	0	0.14	0.14	0.19	0	0.14	0	0.0019	0.0033	0.0033	13	0.11	0.33
22	0.11	0.06	0.0016	1.8e-05	0.23	1.8e-05	0.06	0	0.11	0	0.0016	0.11	0.11	0.0024	8.2e-05	0.11	0	7e-05	0.06	0.06	4	0.28	0.34
23	0.038	0.076	9.8e-06	6.6e-05	0.5	6.6e-05	0.076	0	0.038	0	9.8e-06	0.038	0.038	0	1.4e-05	0.038	0	7.1e-06	0.076	0.076	4	0.28	0.34
24	0.19	0.0058	0	0	0.044	0	0.0058	0	0.19	0	0	0.19	0.19	0.0019	0	0.19	0	5.2e-05	0.0058	0.0058	0	0.25	0.34
25	0.1	0.046	1.8e-05	2.8e-05	0.3	2.8e-05	0.046	0	0.1	0	1.8e-05	0.1	0.1	0	8.8e-06	0.1	0	0.0001	0.046	0.046	4	0.28	0.34
26	0.11	0.038	1.4e-06	1.8e-05	0.29	1.8e-05	0.038	0	0.11	0	1.4e-06	0.11	0.11	0	2.1e-06	0.11	0	7.4e-05	0.038	0.038	4	0.28	0.34
27	0.059	0.12	6.2e-05	1.1e-06	0.2	1.1e-06	0.12	0	0.059	0	6.2e-05	0.059	0.059	0	7.2e-05	0.059	0	0	0.12	0.12	4	0.28	0.34
28	0.18	0.0097	0	0	0.031	0	0.0097	0	0.18	0	0	0.18	0.18	0.027	0	0.18	0	1.1e-05	0.0097	0.0097	0	0.25	0.34
29	0.094	0.046	9e-06	4.1e-05	0.35	4.1e-05	0.046	0	0.094	0	9e-06	0.094	0.094	0	5.9e-06	0.094	0	8.7e-05	0.046	0.046	4	0.28	0.34
30	0.046	0.071	0.002	0.00028	0.48	0.00028	0.071	0	0.046	0	0.002	0.046	0.046	0	0.00011	0.046	0	6.1e-05	0.071	0.071	4	0.28	0.34
31	0.14	0.018	0	1.6e-05	0.24	1.6e-05	0.018	0	0.14	0	0	0.14	0.14	0	0	0.14	0	0.00024	0.018	0.018	4	0.28	0.34
32	0.11	0.045	0.00052	3.4e-05	0.24	3.4e-05	0.045	0	0.11	0	0.00052	0.11	0.11	0.0011	3.6e-05	0.11	3.2e-06	0.00024	0.045	0.045	4	0.28	0.34
33	0.013	0.053	0.29	3.7e-05	0.13	3.7e-05	0.053	0	0.013	0	0.29	0.013	0.013	0	0.0015	0.013	0	3.8e-06	0.053	0.053	2	0.38	0.48
34	0.074	0.073	0.011	7e-05	0.31	7e-05	0.073	0	0.074	0	0.011	0.074	0.074	4e-05	0.00023	0.074	0	7.4e-05	0.073	0.073	4	0.28	0.34
35	0.11	0.031	4.6e-06	7.3e-05	0.34	7.3e-05	0.031	0	0.11	0	4.6e-06	0.11	0.11	0	2.8e-06	0.11	0	0.00037	0.031	0.031	4	0.28	0.34
36	0.13	0.0091	0	0.00012	0.31	0.00012	0.0091	0	0.13	0	0	0.13	0.13	0	0	0.13	0	0.0026	0.0091	0.0091	4	0.28	0.34
37	0.097	0.029	0.00021	0.00049	0.4	0.00049	0.029	0	0.097	2.5e-05	0.00021	0.097	0.097	0.00013	1.1e-05	0.097	0.0022	0.0016	0.029	0.029	4	0.28	0.34
38	0.1	0.086	0.00017	0	0.14	0	0.086	0	0.1	0	0.00017	0.1	0.1	2.6e-05	6.3e-05	0.1	0	2.6e-06	0.086	0.086	4	0.28	0.34
39	0.059	0.073	0.056	0.00011	0.3	0.00011	0.073	0	0.059	0	0.056	0.059	0.059	3.7e-05	0.00051	0.059	2.4e-06	9.2e-05	0.073	0.073	4	0.28	0.34
40	0.13	0.012	1.2e-06	0.00025	0.28	0.00025	0.012	0	0.13	0.00089	1.2e-06	0.13	0.13	0.0017	0	0.13	0.015	0.0055	0.012	0.012	4	0.28	0.34
41	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	1	0	0	0	16	0.22	0.11
42	0.076	0.04	0.00026	0.00044	0.46	0.00044	0.04	0	0.076	0	0.00026	0.076	0.076	0	1.9e-05	0.076	0	0.00051	0.04	0.04	4	0.28	0.34
43	0.12	0.035	0.00022	2.4e-05	0.2	2.4e-05	0.035	0	0.12	5.2e-06	0.00022	0.12	0.12	0.034	1.8e-05	0.12	4.4e-06	0.00029	0.035	0.035	4	0.28	0.34
44	0.13	0.034	0.00019	2.3e-05	0.2	2.3e-05	0.034	0	0.13	6.1e-06	0.00019	0.13	0.13	0.04	1.7e-05	0.13	4.6e-06	0.00029	0.034	0.034	4	0.28	0.34
45	0.1	0.051	0.00011	3.4e-05	0.3	3.4e-05	0.051	0	0.1	0	0.00011	0.1	0.1	4.4e-06	2e-05	0.1	0	8.9e-05	0.051	0.051	4	0.28	0.34
46	0.094	0.045	1.2e-05	5e-05	0.35	5e-05	0.045	0	0.094	0	1.2e-05	0.094	0.094	0	6.4e-06	0.094	0	0.00011	0.045	0.045	4	0.28	0.34
47	0.14	0.013	0	9.3e-05	0.26	9.3e-05	0.013	0	0.14	0	0	0.14	0.14	2.7e-05	0	0.14	2.3e-05	0.0024	0.013	0.013	4	0.28	0.34
48	0.065	0.069	0.0015	0.00011	0.39	0.00011	0.069	0	0.065	0	0.0015	0.065	0.065	0	9e-05	0.065	0	7e-05	0.069	0.069	4	0.28	0.34
49	0.045	0.051	0.0024	0.00014	0.57	0.00014	0.051	0	0.045	0	0.0024	0.045	0.045	0	8.4e-05	0.045	0	0.00012	0.051	0.051	4	0.28	0.34
50	0.11	0.047	0.0008	3.9e-05	0.25	3.9e-05	0.047	0	0.11	0	0.0008	0.11	0.11	0.0041	4.2e-05	0.11	0	0.00021	0.047	0.047	4	0.28	0.34
51	0.11	0.037	2.9e-06	3.3e-05	0.31	3.3e-05	0.037	0	0.11	0	2.9e-06	0.11	0.11	0	2.8e-06	0.11	0	0.00012	0.037	0.037	4	0.28	0.34
52	0.064	0.12	0.0021	2.4e-06	0.19	2.4e-06	0.12	0	0.064	0	0.0021	0.064	0.064	0	0.00029	0.064	0	1.7e-06	0.12	0.12	4	0.28	0.34
53	0.15	0.018	0	9.7e-06	0.16	9.7e-06	0.018	0	0.15	0	0	0.15	0.15	0.0036	0	0.15	0	0.00035	0.018	0.018	4	0.28	0.34
54	0.13	0.013	0	5.9e-05	0.29	5.9e-05	0.013	0	0.13	0	0	0.13	0.13	0	0	0.13	0	0.001	0.013	0.013	4	0.28	0.34
55	0.11	0.032	6.9e-05	0.00011	0.31	0.00011	0.032	0	0.11	0	6.9e-05	0.11	0.11	7.1e-05	8.9e-06	0.11	4.8e-05	0.00077	0.032	0.032	4	0.28	0.34
56	0.11	0.067	6.4e-06	1.7e-06	0.2	1.7e-06	0.067	0	0.11	0	6.4e-06	0.11	0.11	0	1e-05	0.11	0	5.7e-06	0.067	0.067	4	0.28	0.34
57	0.13	0.049	0	1.4e-06	0.18	1.4e-06	0.049	0	0.13	0	0	0.13	0.13	0	2.9e-06	0.13	0	9.4e-06	0.049	0.049	4	0.28	0.34
58	0.13	0.036	0	6.2e-06	0.22	6.2e-06	0.036	0	0.13	0	0	0.13	0.13	0	1.7e-06	0.13	0	5.4e-05	0.036	0.036	4	0.28	0.34
59	0.11	0.042	0.00041	5.2e-05	0.27	5.2e-05	0.042	0	0.11	0	0.00041	0.11	0.11	0.0014	2.8e-05	0.11	2.8e-06	0.00031	0.042	0.042	4	0.28	0.34
60	0.1	0.064	0.0039	2e-05	0.23	2e-05	0.064	0	0.1	0	0.0039	0.1	0.1	0.0034	0.00014	0.1	0	7.4e-05	0.064	0.064	4	0.28	0.34
61	0.075	0.033	0.00027	0.00089	0.49	0.00089	0.033	0	0.075	0	0.00027	0.075	0.075	0	1.6e-05	0.075	0.0014	0.0014	0.033	0.033	4	0.28	0.34
62	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.5e-06	0	0	0	9	0.11	0.11
63	0.1	0.071	0.0011	7.1e-06	0.2	7.1e-06	0.071	0	0.1	0	0.0011	0.1	0.1	0.00069	9.3e-05	0.1	0	2.4e-05	0.071	0.071	4	0.28	0.34
64	0.077	0.041	1.9e-06	9.5e-05	0.45	9.5e-05	0.041	0	0.077	0	1.9e-06	0.077	0.077	0	2.6e-06	0.077	0	0.00011	0.041	0.041	4	0.28	0.34
65	0.13	0.02	0	6.2e-05	0.29	6.2e-05	0.02	0	0.13	0	0	0.13	0.13	0	0	0.13	0	0.00075	0.02	0.02	4	0.28	0.34
66	0.096	0.02	0	9.6e-05	0.44	9.6e-05	0.02	0	0.096	0	0	0.096	0.096	0	0	0.096	0	0.00022	0.02	0.02	4	0.28	0.34
67	0.1	0.051	3.2e-06	1e-05	0.28	1e-05	0.051	0	0.1	0	3.2e-06	0.1	0.1	0	4.4e-06	0.1	0	2.2e-05	0.051	0.051	4	0.28	0.34
68	0.028	0.11	0.12	9.3e-06	0.18	9.3e-06	0.11	0	0.028	0	0.12	0.028	0.028	0	0.0018	0.028	0	1.6e-06	0.11	0.11	4	0.28	0.34
69	0.14	0.012	0	6.1e-05	0.24	6.1e-05	0.012	0	0.14	0	0	0.14	0.14	3.5e-06	0	0.14	4.9e-06	0.0022	0.012	0.012	4	0.28	0.34
70	0.11	0.056	3.3e-05	6.7e-06	0.22	6.7e-06	0.056	0	0.11	0	3.3e-05	0.11	0.11	2.5e-06	1.5e-05	0.11	0	2.7e-05	0.056	0.056	4	0.28	0.34
