SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
16	0.22	0.049	0.36	0	0.049	0	4.2e-05	0.00092	0.0012	0.22	0.049	0.023	0.0012	0.00018	0.00088	0.023	3.5e-06	4.2e-05	2	0.28	0.34
17	0.018	0.00013	0.002	0	0.00013	0	0	0.00014	1.3e-06	0.018	0.00013	0.0023	1.3e-06	0	0.96	0.0023	0	0	14	0.11	0.33
18	0.05	0.00049	0.0069	0	0.00049	0	0	0.00034	4.9e-06	0.05	0.00049	0.0064	4.9e-06	0	0.88	0.0064	0	0	14	0.11	0.33
19	0.19	0.015	0.56	0	0.015	0	0.00025	0.0051	5e-05	0.19	0.015	0.0045	5e-05	0	0	0.0045	0	0.00025	2	0.28	0.34
20	0.32	0.023	0.2	0	0.023	0	4.8e-06	0.0009	0.00038	0.32	0.023	0.037	0.00038	0	0.0018	0.037	0	4.8e-06	0	0.25	0.34
21	0.32	0.004	0.098	0	0.004	0	3.3e-06	0.0055	2.2e-05	0.32	0.004	0.021	2.2e-05	0	0.2	0.021	0	3.3e-06	0	0.25	0.34
22	0.22	0.068	0.27	0	0.068	0	9.2e-06	0.0002	0.0028	0.22	0.068	0.038	0.0028	0.00039	0.0024	0.038	0	9.2e-06	2	0.28	0.34
23	0.076	0.083	0.59	0	0.083	0	3.3e-05	1.9e-05	0.0011	0.076	0.083	0.0044	0.0011	0	0	0.0044	0	3.3e-05	2	0.28	0.34
24	0.39	0.0066	0.053	0	0.0066	0	0	0.00015	7.8e-05	0.39	0.0066	0.072	7.8e-05	0	0.0019	0.072	0	0	0	0.25	0.34
25	0.22	0.052	0.37	0	0.052	0	1.5e-05	0.00029	0.001	0.22	0.052	0.021	0.001	0	0	0.021	0	1.5e-05	2	0.28	0.34
26	0.24	0.043	0.35	0	0.043	0	9.5e-06	0.00021	0.00061	0.24	0.043	0.021	0.00061	0	0	0.021	0	9.5e-06	2	0.28	0.34
27	0.12	0.14	0.25	0	0.14	0	0	1.6e-06	0.0074	0.12	0.14	0.031	0.0074	0	0	0.031	0	0	2	0.28	0.34
28	0.33	0.0096	0.033	0	0.0096	0	0	2.7e-05	0.00028	0.33	0.0096	0.13	0.00028	0	0.024	0.13	0	0	0	0.25	0.34
29	0.19	0.051	0.42	0	0.051	0	2.2e-05	0.00024	0.00078	0.19	0.051	0.016	0.00078	0	0	0.016	0	2.2e-05	2	0.28	0.34
30	0.092	0.078	0.57	0	0.078	0	0.00014	0.00017	0.0015	0.092	0.078	0.006	0.0015	0.00022	0	0.006	0	0.00014	2	0.28	0.34
31	0.3	0.021	0.3	0	0.021	0	8.5e-06	0.0007	0.00015	0.3	0.021	0.019	0.00015	0	0	0.019	0	8.5e-06	2	0.28	0.34
32	0.24	0.052	0.3	0	0.052	0	1.8e-05	0.00068	0.0016	0.24	0.052	0.032	0.0016	9.8e-05	0.0012	0.032	3.2e-06	1.8e-05	2	0.28	0.34
33	0.026	0.057	0.15	0	0.057	0	1.8e-05	1e-05	0.0036	0.026	0.057	0.0038	0.0036	0.61	0	0.0038	0	1.8e-05	13	0.43	0.52
34	0.16	0.083	0.38	0	0.083	0	3.7e-05	0.00021	0.0031	0.16	0.083	0.02	0.0031	0.0068	4e-05	0.02	0	3.7e-05	2	0.28	0.34
35	0.22	0.036	0.41	0	0.036	0	3.8e-05	0.001	0.00044	0.22	0.036	0.015	0.00044	0	0	0.015	0	3.8e-05	2	0.28	0.34
36	0.28	0.011	0.39	0	0.011	0	6.6e-05	0.0075	3.5e-05	0.28	0.011	0.0083	3.5e-05	0	0	0.0083	0	6.6e-05	2	0.28	0.34
37	0.2	0.032	0.48	2.5e-05	0.032	0	0.00025	0.0045	0.0004	0.2	0.032	0.011	0.0004	5.5e-05	0.00013	0.011	0.0022	0.00025	2	0.28	0.34
38	0.2	0.092	0.16	0	0.092	0	0	6.9e-06	0.0062	0.2	0.092	0.073	0.0062	2.8e-06	2.4e-05	0.073	0	0	0	0.25	0.34
39	0.13	0.083	0.37	0	0.083	0	5.8e-05	0.00026	0.0036	0.13	0.083	0.016	0.0036	0.094	3.8e-05	0.016	2.5e-06	5.8e-05	2	0.28	0.34
40	0.28	0.014	0.34	0.00091	0.014	0	0.00013	0.016	9.4e-05	0.28	0.014	0.012	9.4e-05	0	0.0018	0.012	0.015	0.00013	2	0.28	0.34
41	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0.22	0.11
42	0.15	0.044	0.54	0	0.044	0	0.00022	0.0014	0.00057	0.15	0.044	0.0082	0.00057	3.4e-05	0	0.0082	0	0.00022	2	0.28	0.34
43	0.26	0.04	0.25	5.2e-06	0.04	0	1.3e-05	0.00082	0.0012	0.26	0.04	0.036	0.0012	4.2e-05	0.034	0.036	4.4e-06	1.3e-05	0	0.25	0.34
44	0.26	0.039	0.24	6.1e-06	0.039	0	1.2e-05	0.00082	0.0011	0.26	0.039	0.037	0.0011	3.4e-05	0.04	0.037	4.6e-06	1.2e-05	0	0.25	0.34
45	0.21	0.057	0.36	0	0.057	0	1.8e-05	0.00025	0.0013	0.21	0.057	0.023	0.0013	5.1e-06	4.4e-06	0.023	0	1.8e-05	2	0.28	0.34
46	0.19	0.05	0.43	0	0.05	0	2.6e-05	0.0003	0.00076	0.19	0.05	0.015	0.00076	0	0	0.015	0	2.6e-05	2	0.28	0.34
47	0.3	0.016	0.33	0	0.016	0	5e-05	0.007	0.00012	0.3	0.016	0.015	0.00012	0	2.8e-05	0.015	2.4e-05	5e-05	2	0.28	0.34
48	0.13	0.077	0.47	0	0.077	0	5.8e-05	0.00019	0.0019	0.13	0.077	0.012	0.0019	0.00019	0	0.012	0	5.8e-05	2	0.28	0.34
49	0.089	0.054	0.65	0	0.054	0	7.1e-05	0.00031	0.0011	0.089	0.054	0.003	0.0011	0.00059	0	0.003	0	7.1e-05	2	0.28	0.34
50	0.23	0.053	0.31	0	0.053	0	2.1e-05	0.00058	0.0016	0.23	0.053	0.031	0.0016	0.00022	0.0041	0.031	0	2.1e-05	2	0.28	0.34
51	0.23	0.042	0.39	0	0.042	0	1.7e-05	0.00035	0.00057	0.23	0.042	0.018	0.00057	0	0	0.018	0	1.7e-05	2	0.28	0.34
52	0.13	0.14	0.23	0	0.14	0	1.3e-06	4.8e-06	0.0094	0.13	0.14	0.038	0.0094	8.8e-05	0	0.038	0	1.3e-06	2	0.28	0.34
53	0.33	0.021	0.2	0	0.021	0	5.2e-06	0.001	0.00032	0.33	0.021	0.036	0.00032	0	0.0037	0.036	0	5.2e-06	0	0.25	0.34
54	0.28	0.015	0.36	0	0.015	0	3.2e-05	0.0029	7.4e-05	0.28	0.015	0.012	7.4e-05	0	0	0.012	0	3.2e-05	2	0.28	0.34
55	0.24	0.036	0.38	0	0.036	0	5.6e-05	0.0022	0.00061	0.24	0.036	0.018	0.00061	6.2e-06	7.3e-05	0.018	4.9e-05	5.6e-05	2	0.28	0.34
56	0.22	0.075	0.24	0	0.075	0	0	1.6e-05	0.0025	0.22	0.075	0.045	0.0025	0	0	0.045	0	0	2	0.28	0.34
57	0.26	0.055	0.21	0	0.055	0	0	2.6e-05	0.0014	0.26	0.055	0.049	0.0014	0	0	0.049	0	0	0	0.25	0.34
58	0.27	0.041	0.27	0	0.041	0	3.3e-06	0.00015	0.00073	0.27	0.041	0.032	0.00073	0	0	0.032	0	3.3e-06	2	0.28	0.34
59	0.24	0.048	0.33	0	0.048	0	2.8e-05	0.00086	0.0012	0.24	0.048	0.027	0.0012	8.5e-05	0.0014	0.027	2.9e-06	2.8e-05	2	0.28	0.34
60	0.21	0.073	0.27	0	0.073	0	1.1e-05	0.00021	0.0034	0.21	0.073	0.038	0.0034	0.0016	0.0034	0.038	0	1.1e-05	2	0.28	0.34
61	0.15	0.036	0.57	0	0.036	0	0.00045	0.0039	0.00042	0.15	0.036	0.0065	0.00042	4.8e-05	0	0.0065	0.0013	0.00045	2	0.28	0.34
62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.5e-06	0	3	0.11	0.11
63	0.21	0.079	0.24	0	0.079	0	3.7e-06	6.6e-05	0.0038	0.21	0.079	0.047	0.0038	0.00015	0.00069	0.047	0	3.7e-06	2	0.28	0.34
64	0.16	0.045	0.53	0	0.045	0	4.9e-05	0.0003	0.00044	0.16	0.045	0.0082	0.00044	0	0	0.0082	0	4.9e-05	2	0.28	0.34
65	0.27	0.023	0.36	0	0.023	0	3.3e-05	0.0021	0.00021	0.27	0.023	0.016	0.00021	0	0	0.016	0	3.3e-05	2	0.28	0.34
66	0.2	0.022	0.53	0	0.022	0	4.9e-05	0.00059	8.2e-05	0.2	0.022	0.0064	8.2e-05	0	0	0.0064	0	4.9e-05	2	0.28	0.34
67	0.22	0.058	0.34	0	0.058	0	5.3e-06	6.2e-05	0.001	0.22	0.058	0.025	0.001	0	0	0.025	0	5.3e-06	2	0.28	0.34
68	0.072	0.15	0.26	0	0.15	0	5.9e-06	5.4e-06	0.013	0.072	0.15	0.017	0.013	0.078	0	0.017	0	5.9e-06	2	0.28	0.34
69	0.31	0.015	0.31	0	0.015	0	3.3e-05	0.0064	0.00011	0.31	0.015	0.015	0.00011	0	3.7e-06	0.015	5.1e-06	3.3e-05	2	0.28	0.34
70	0.23	0.063	0.27	0	0.063	0	3.5e-06	7.5e-05	0.0019	0.23	0.063	0.037	0.0019	0	2.5e-06	0.037	0	3.5e-06	2	0.28	0.34
