SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
59	0.3	0	0.098	0.00081	0.00037	0.088	0	0.088	0.00081	8.7e-05	0.016	0.098	0.098	2.9e-06	0.098	0.098	0.016	0	0.25	0.34
60	0.26	0	0.081	0.002	8.6e-05	0.12	0	0.12	0.002	0.0017	0.042	0.081	0.081	0	0.081	0.081	0.042	0	0.25	0.34
61	0.17	0	0.16	0	0.0015	0.019	0	0.019	0	4.4e-05	0.0048	0.16	0.16	0.0012	0.16	0.16	0.0048	0	0.25	0.34
62	0	0	0	0	0	0	1	0	0	0	0	0	0	1.5e-06	0	0	0	6	0.11	0.11
63	0.26	0	0.07	0.00039	2.7e-05	0.15	0	0.15	0.00039	0.00015	0.048	0.07	0.07	0	0.07	0.07	0.048	0	0.25	0.34
64	0.19	0	0.15	0	0.00012	0.025	0	0.025	0	0	0.0052	0.15	0.15	0	0.15	0.15	0.0052	0	0.25	0.34
65	0.34	0	0.11	0	0.00092	0.051	0	0.051	0	0	0.0027	0.11	0.11	0	0.11	0.11	0.0027	0	0.25	0.34
66	0.23	0	0.15	0	0.00023	0.019	0	0.019	0	0	0.00096	0.15	0.15	0	0.15	0.15	0.00096	0	0.25	0.34
67	0.28	0	0.11	0	2.7e-05	0.083	0	0.083	0	0	0.013	0.11	0.11	0	0.11	0.11	0.013	0	0.25	0.34
68	0.091	0	0.078	0	2.3e-06	0.056	0	0.056	0	0.08	0.16	0.078	0.078	0	0.078	0.078	0.16	10	0.28	0.41
69	0.41	0	0.097	2.3e-06	0.0028	0.053	0	0.053	2.3e-06	0	0.0014	0.097	0.097	5.3e-06	0.097	0.097	0.0014	0	0.25	0.34
70	0.29	0	0.083	1.5e-06	3.2e-05	0.12	0	0.12	1.5e-06	0	0.024	0.083	0.083	0	0.083	0.083	0.024	0	0.25	0.34
