SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0
81	0.84	0.16	0	0	0	0.14
82	0.42	0.58	0	0	1	0.22
83	0.98	0.023	0	0	0	0.14
84	0.54	0.46	0	0	0	0.14
85	0.95	0.05	1.8e-05	0	0	0.14
86	0.85	0.15	0	0	0	0.14
87	0.96	0.039	0.0007	0	0	0.14
88	0.77	0.23	0	0	0	0.14
89	0.79	0.21	4.2e-06	0	0	0.14
90	0.83	0.17	0	0	0	0.14
91	0	0	0	1	3	0.016
92	0.92	0.078	0.0014	0	0	0.14
93	0.91	0.093	0	0	0	0.14
94	0.96	0.035	0.00098	0	0	0.14
95	0.98	0.017	0.00019	0	0	0.14
96	1	0.0031	7.5e-05	0	0	0.14
97	0.84	0.16	5.5e-06	0	0	0.14
98	0.99	0.00015	0.0067	0	0	0.14
99	0.81	0.19	3.1e-05	0	0	0.14
100	0.8	0.2	1.6e-05	0	0	0.14
101	0.58	0.42	0	0	0	0.14
102	0.84	0.16	4.3e-05	0	0	0.14
103	0.98	0.0064	0.013	0	0	0.14
104	0.83	0.17	8.8e-05	0	0	0.14
105	0.98	0.024	0.00011	0	0	0.14
106	1	0.0044	0	0	0	0.14
107	0.86	0.14	6.4e-06	0	0	0.14
108	0.84	0.16	0	0	0	0.14
109	0.84	0.16	0.00018	0	0	0.14
110	1	0.0032	0	0	0	0.14
111	0.98	0.022	0.00033	0	0	0.14
112	0.51	0.49	0	0	0	0.14
113	0.98	0.02	0.00057	0	0	0.14
114	0.6	0.4	0	0	0	0.14
115	0.86	0.14	0	0	0	0.14
116	0.75	0.25	0	0	0	0.14
117	0.42	0.58	0	0	1	0.22
118	0.59	0.41	0	0	0	0.14
119	0.93	0.069	0	0	0	0.14
120	0.89	0.11	0	0	0	0.14
121	0.6	0.4	0	0	0	0.14
122	0.79	0.21	1.7e-05	0	0	0.14
123	1	0.0022	3e-06	0	0	0.14
124	0.75	0.25	3.9e-06	0	0	0.14
125	0.031	0.97	0	0	1	0.22
126	0.95	0.0021	0.046	3.4e-05	0	0.14
127	0.95	0.046	0	0	0	0.14
128	0.96	0.044	0	0	0	0.14
129	0.97	0.0064	0.021	6.7e-06	0	0.14
130	0.87	0.13	8.7e-06	0	0	0.14
131	0.82	0.18	0	0	0	0.14
132	0.99	0.011	0	0	0	0.14
133	0.96	0.043	9.7e-06	0	0	0.14
134	0.62	0.38	0	0	0	0.14
135	0.81	0.19	0	0	0	0.14
136	0.83	0.17	0	0	0	0.14
137	0.81	0.19	0	0	0	0.14
138	0.83	0.17	1.3e-05	0	0	0.14
139	0.93	0.063	0.0024	0	0	0.14
140	0.89	0.11	7.5e-05	0	0	0.14
141	0.81	0.19	0	0	0	0.14
142	0.96	0.041	0.0029	0	0	0.14
143	0.86	0.14	0.00049	0	0	0.14
144	0.99	0.0075	3.9e-05	0	0	0.14
145	0.64	0.36	0	0	0	0.14
146	0.98	0.018	0	0	0	0.14
147	0.16	0.84	0	0	1	0.22
148	0.89	0.11	1.4e-05	0	0	0.14
149	0.59	0.41	0	0	0	0.14
150	0.79	0.21	0	0	0	0.14
151	0.75	0.25	2.3e-06	0	0	0.14
152	0.18	0.82	0	0	1	0.22
153	0.47	0.53	0	0	1	0.22
154	0.99	0.0086	0.00026	0	0	0.14
155	0.94	1.2e-05	0.055	0	0	0.14
156	0.96	0.044	0	0	0	0.14
157	0.95	0.051	0	0	0	0.14
158	0.1	0.9	0	0	1	0.22
159	0.97	0.032	0.0013	0	0	0.14
160	0.89	0.11	8.8e-06	0	0	0.14
161	0.96	0.04	0.00053	0	0	0.14
162	0.97	0.03	0.00042	0	0	0.14
163	0.97	0.03	0.00042	0	0	0.14
164	0.89	0.11	2.6e-06	0	0	0.14
165	0.84	0.16	0	0	0	0.14
166	1	0.0023	3.8e-06	0	0	0.14
167	0.95	0.052	0	0	0	0.14
168	0.97	0.0066	0.02	6.3e-06	0	0.14
169	0.23	0.77	0	0	1	0.22
170	0.97	0.032	0.0013	0	0	0.14
171	0.81	0.19	1.3e-05	0	0	0.14
172	0.54	0.46	0	0	0	0.14
173	0.98	0.018	0.0035	0	0	0.14
174	0.6	0.4	0	0	0	0.14
175	0.9	0.1	0	0	0	0.14
176	0.92	0.08	0	0	0	0.14
177	0.87	0.13	0	0	0	0.14
178	0.96	0.041	0.00066	0	0	0.14
179	0.3	0.7	0	0	1	0.22
180	0.97	0.026	0	0	0	0.14
181	0.98	0.016	2.3e-06	0	0	0.14
182	0.93	0.074	0	0	0	0.14
183	0.98	0.02	0.00013	0	0	0.14
184	0.95	0.051	0.00055	0	0	0.14
185	0.89	2.1e-06	0.11	0	0	0.14
186	0.88	5.2e-05	0.12	0	0	0.14
187	0.93	0.069	0.001	0	0	0.14
188	0.99	0.014	2.6e-06	0	0	0.14
189	0.92	0.079	0.0023	0	0	0.14
190	0.66	0.34	0	0	0	0.14
191	1	0.002	0	0	0	0.14
192	0.95	0.047	0.0005	0	0	0.14
193	0.6	0.4	0	0	0	0.14
194	0	0	0.00049	1	3	0.016
195	0.75	0.25	0	0	0	0.14
196	1	0.0021	0	0	0	0.14
197	0.82	0.18	0	0	0	0.14
198	0.17	0.83	0	0	1	0.22
199	0.49	0.51	0	0	1	0.22
200	0.84	0.16	7e-06	0	0	0.14
201	0.93	0.07	0	0	0	0.14
202	1	5.9e-05	0	0	0	0.14
203	0.99	0.0081	8.2e-06	0	0	0.14
204	0.34	0.66	0	0	1	0.22
205	0.96	0.041	0.0019	0	0	0.14
206	0.93	0.072	0.00013	0	0	0.14
207	0.9	0.098	3.5e-05	0	0	0.14
208	0.9	0.1	6.1e-06	0	0	0.14
209	0.99	0.0075	0	0	0	0.14
210	0.73	0.27	0	0	0	0.14
211	0.9	0.099	0.0021	0	0	0.14
212	0.55	0.45	0	0	0	0.14
213	1	0.0042	1.8e-05	0	0	0.14
214	0.73	0.27	1.2e-05	0	0	0.14
215	0.99	0.0073	1.2e-05	0	0	0.14
216	0.98	0.0092	0.013	3.9e-06	0	0.14
217	0.58	0.42	0	0	0	0.14
218	0.83	0.17	0	0	0	0.14
219	0.98	0.00087	0.022	0	0	0.14
220	0.77	0.23	0	0	0	0.14
221	0.9	0.1	0.00038	0	0	0.14
222	0.53	0	0.47	0	0	0.14
223	1	0.0041	0.00013	0	0	0.14
224	0.83	0.17	4.9e-05	0	0	0.14
225	0.36	0.64	0	0	1	0.22
226	0.73	0.27	1.5e-05	0	0	0.14
227	0.99	0.0078	8.2e-05	0	0	0.14
228	0.88	0.12	0	0	0	0.14
229	0.99	0.011	0.00046	0	0	0.14
230	0.69	0.31	1.2e-05	0	0	0.14
231	0.99	0.0094	0.00019	0	0	0.14
232	0.77	0.23	0	0	0	0.14
233	0.98	0.019	3.4e-06	0	0	0.14
234	0.97	0.025	2e-05	0	0	0.14
235	0.96	0.042	0.00043	0	0	0.14
236	0.91	0.084	0.0067	0.00022	0	0.14
237	0.91	0.093	7.7e-05	0	0	0.14
238	0.98	0.022	0	0	0	0.14
239	0.98	0.019	0.0045	0	0	0.14
240	0.99	0.01	1.5e-05	0	0	0.14
241	0.99	0.0056	0.00013	0	0	0.14
242	0.8	0.2	0.00016	0	0	0.14
243	0.85	0.15	0	0	0	0.14
244	0.99	0.0068	0.00015	0	0	0.14
245	0.99	0.0079	0.00046	0	0	0.14
246	0.67	0.33	0	0	0	0.14
247	0.91	0.088	0.00022	0	0	0.14
248	0.89	0.11	0	0	0	0.14
249	1	0.0002	0	0	0	0.14
250	1	0.00018	0.0048	0	0	0.14
251	0.95	0.055	0.00026	0	0	0.14
252	1	0.0012	2.2e-05	0	0	0.14
253	0.98	0.0016	0.023	0	0	0.14
254	0.85	0.00013	0.15	7e-05	0	0.14
255	0.74	0.26	0	0	0	0.14
256	0.54	0.46	0	0	0	0.14
257	0.96	0.035	0.0017	0	0	0.14
258	0.85	0.15	0	0	0	0.14
259	0.94	0.06	0.0011	0	0	0.14
260	0.84	0.16	0	0	0	0.14
261	0.94	0.061	0.00031	0	0	0.14
262	0.99	0.0087	0	0	0	0.14
263	0.97	0.027	1.5e-05	0	0	0.14
264	1	0.0028	0	0	0	0.14
265	0.92	0.083	1.2e-05	0	0	0.14
266	0.93	0.067	0.00013	0	0	0.14
267	1	0	2.1e-05	0	0	0.14
268	1	0.0019	0	0	0	0.14
269	1	0.0046	0	0	0	0.14
270	1	5.3e-05	0	0	0	0.14
271	0.95	0.047	0	0	0	0.14
272	0.91	0.095	2.2e-05	0	0	0.14
273	0.96	0.039	3.1e-06	0	0	0.14
274	0.9	0.095	1.3e-05	0	0	0.14
275	0.69	0.31	0	0	0	0.14
276	0.91	0.094	0	0	0	0.14
277	0.92	0.083	0.00014	0	0	0.14
278	0.35	0.65	0	0	1	0.22
279	0	0	7.4e-05	1	3	0.016
280	0.98	0.016	4.9e-06	0	0	0.14
281	0.98	0.011	0.0054	0	0	0.14
282	0.87	0.13	0	0	0	0.14
283	0.58	0.42	0	0	0	0.14
284	0.79	0.21	0	0	0	0.14
285	0.85	0.15	5.8e-05	0	0	0.14
286	0.79	0.21	0.00015	0	0	0.14
287	0.98	0.02	6.4e-05	0	0	0.14
288	1	0.00034	0.00032	0	0	0.14
289	0.99	0.013	0.00065	0	0	0.14
290	0.99	0.01	9.1e-06	0	0	0.14
291	0.89	0	0.11	0	0	0.14
292	0.79	0.21	6.5e-05	0	0	0.14
293	0.85	0.15	3.7e-05	0	0	0.14
294	0.81	0.19	4e-05	0	0	0.14
295	0.93	0.00041	0.074	1.6e-05	0	0.14
296	1	0.0043	0	0	0	0.14
297	0.84	0.16	7.7e-06	0	0	0.14
298	0.96	0.044	0	0	0	0.14
299	0.93	0.073	0	0	0	0.14
300	0.85	0.15	3.6e-05	0	0	0.14
301	0.98	0.015	0.00046	0	0	0.14
302	1	0.0028	8.3e-05	0	0	0.14
303	0.99	0.006	0.00021	0	0	0.14
304	1	0.0041	0.00013	0	0	0.14
305	0.97	0.033	0.0011	0	0	0.14
306	1	0.00099	4.4e-06	0	0	0.14
307	0.82	0.18	0.00024	0	0	0.14
308	1	0.0022	2.9e-05	0	0	0.14
309	0.95	0.052	0	0	0	0.14
310	0.94	0.00013	0.065	0	0	0.14
311	0.99	0.0077	0	0	0	0.14
312	0.97	0.027	3.1e-05	0	0	0.14
313	0.98	0.018	0.00019	0	0	0.14
314	0.68	0.32	7.7e-06	0	0	0.14
315	0.086	0.91	0	0	1	0.22
316	0.51	0.49	0	0	0	0.14
317	0.98	0.019	0.00011	0	0	0.14
318	0.93	0.071	0.0011	0	0	0.14
319	0.9	0.1	0	0	0	0.14
320	0.99	0.014	3.1e-05	0	0	0.14
321	0.98	0.016	8.3e-06	0	0	0.14
322	0.95	0.00074	0.049	7e-06	0	0.14
323	0.91	0	0.094	0	0	0.14
324	0.97	0.032	2.1e-05	0	0	0.14
325	0.96	0.039	0	0	0	0.14
326	0.87	0.13	6.1e-06	0	0	0.14
327	0.18	0.82	0	0	1	0.22
328	0.96	0.035	0	0	0	0.14
329	0.97	0	0.028	0	0	0.14
330	0.79	0.21	1.7e-05	0	0	0.14
331	0.95	1.8e-05	0.052	0	0	0.14
332	0.96	0.04	0.00074	0	0	0.14
333	0.98	0.0046	0.011	0	0	0.14
334	0.43	0.57	0	0	1	0.22
335	0.91	0.086	1.5e-05	0	0	0.14
336	0.86	0.14	0.00019	0	0	0.14
337	0.79	0.21	4.4e-05	0	0	0.14
338	0.94	8e-06	0.06	0	0	0.14
339	0.99	0.012	0	0	0	0.14
340	0.98	0.018	0	0	0	0.14
341	0.96	0.038	0	0	0	0.14
342	0.82	0.18	6.8e-05	0	0	0.14
343	0.95	0.00059	0.047	2.3e-06	0	0.14
344	0.85	0.15	0.0001	0	0	0.14
345	0.97	0.026	0.0003	0	0	0.14
346	0.99	0.00021	0.012	0	0	0.14
347	0.87	0.13	3.9e-06	0	0	0.14
348	0.96	0.044	0.00041	0	0	0.14
349	1	0.0046	0	0	0	0.14
350	0.32	0.68	3e-06	0	1	0.22
351	0.94	0.063	0.0014	0	0	0.14
352	0.95	0.00069	0.053	8.2e-06	0	0.14
353	0.98	0.00018	0.017	0	0	0.14
354	0.63	0.37	3.1e-05	0	0	0.14
355	0.99	0.0052	0	0	0	0.14
356	0.98	0.023	0	0	0	0.14
357	0.97	0.033	0	0	0	0.14
358	0.95	0.046	0	0	0	0.14
359	1	0.00012	0	0	0	0.14
360	1	0.0028	0	0	0	0.14
361	0.99	0.0075	2.7e-06	0	0	0.14
362	0.97	0.028	4.3e-06	0	0	0.14
363	0.99	0.0097	0	0	0	0.14
364	0.66	0.34	2.2e-05	0	0	0.14
365	0.96	0.039	0.00013	0	0	0.14
366	0.99	0.00011	0.015	0	0	0.14
367	0.99	0.0095	1.6e-05	0	0	0.14
368	0	0	0	1	3	0.016
369	0.45	0.55	0	0	1	0.22
370	0.7	0.3	0	0	0	0.14
371	0.92	0.078	3.5e-05	0	0	0.14
372	0.91	0.086	0.00063	0	0	0.14
373	0.75	0	0.25	0	0	0.14
374	0.82	0.18	0	0	0	0.14
375	0.98	0	0.02	0	0	0.14
376	0.12	0.88	0	0	1	0.22
377	0.99	0.015	1.5e-05	0	0	0.14
378	0.92	0.075	0	0	0	0.14
379	0.97	0.032	1.3e-05	0	0	0.14
380	0.7	0.3	0	0	0	0.14
381	0.91	0.091	0.00036	0	0	0.14
382	1	0.0006	0	0	0	0.14
383	0.98	0.02	0	0	0	0.14
384	0.96	0.038	0	0	0	0.14
385	0.95	0.054	1.4e-05	0	0	0.14
386	0.96	0.038	0	0	0	0.14
387	0.45	0.55	8e-06	0	1	0.22
388	0.37	0.63	0	0	1	0.22
389	0.99	0.0081	0	0	0	0.14
390	0.87	0.13	3.1e-06	0	0	0.14
391	0.85	0.15	8.3e-05	0	0	0.14
392	0.55	0.45	6.3e-06	0	0	0.14
393	0.98	0.0021	0.019	0	0	0.14
394	0.95	0.05	6.7e-05	0	0	0.14
395	0.99	0.001	0.012	0	0	0.14
396	0.99	0.0078	0	0	0	0.14
397	0.99	0.013	9.4e-06	0	0	0.14
398	0.97	0.034	0	0	0	0.14
399	0.97	0.00024	0.028	0	0	0.14
400	0.54	0.46	2e-05	0	0	0.14
401	0.93	0.064	0.0046	4.2e-06	0	0.14
402	0.53	0.47	0	0	0	0.14
403	0.19	0.81	0	0	1	0.22
404	0.95	0.051	0.0016	0	0	0.14
405	0.68	0.32	3.2e-05	0	0	0.14
406	0.98	0.016	0.0001	0	0	0.14
407	0.94	0.063	0.00015	0	0	0.14
408	0.97	0.029	0	0	0	0.14
409	0.78	0.22	3.2e-05	0	0	0.14
410	0.87	0.13	0	0	0	0.14
411	0.016	0.98	0	0	1	0.22
412	0.61	0.39	5.9e-05	0	0	0.14
413	0.92	0.078	0	0	0	0.14
414	0.97	0.032	0	0	0	0.14
415	0	0	0	1	3	0.016
416	0.95	0.052	0.00097	0	0	0.14
417	0.96	0.00011	0.038	0	0	0.14
418	0.84	0.16	0	0	0	0.14
419	0.91	0.088	9.1e-06	0	0	0.14
420	1	0.0016	0	0	0	0.14
421	0.98	3.8e-06	0.016	0	0	0.14
422	0.013	0.99	0	0	1	0.22
423	0.68	0.32	0	0	0	0.14
424	1	0.00022	0	0	0	0.14
425	0.98	0.024	3e-06	0	0	0.14
426	0.42	0.58	0	0	1	0.22
427	0.94	0.061	0.00025	0	0	0.14
428	0.93	0.069	2.6e-06	0	0	0.14
429	0.51	0.49	0	0	0	0.14
430	0.43	0.57	0	0	1	0.22
431	0.95	0.048	5.4e-05	0	0	0.14
432	0.93	0.069	0	0	0	0.14
433	0.78	0.22	1.5e-05	0	0	0.14
434	0.95	0.055	0	0	0	0.14
435	0.83	0.17	0	0	0	0.14
436	0.97	0.03	0	0	0	0.14
437	0.94	5.8e-05	0.06	0	0	0.14
438	0.96	0.041	3.7e-05	0	0	0.14
439	0.96	0.043	5.9e-05	0	0	0.14
440	0.97	0.029	0	0	0	0.14
441	0.71	0.29	0.00012	0	0	0.14
442	0.74	0.26	0	0	0	0.14
443	0.66	0.34	0.00015	0	0	0.14
444	0.94	0.061	2.7e-05	0	0	0.14
445	0.51	0.49	2.4e-05	0	0	0.14
446	0.93	0.069	0	0	0	0.14
447	0.99	0.012	1.7e-05	0	0	0.14
448	0.96	0.041	0.00056	0	0	0.14
449	0.88	0.12	4.5e-05	0	0	0.14
450	1	0.0031	3.1e-06	0	0	0.14
451	0.64	0.36	0	0	0	0.14
452	0.5	0.5	0	0	0	0.14
453	0.98	0.023	0.0002	0	0	0.14
454	0.2	0.8	0	0	1	0.22
455	0.95	0.049	4.2e-06	0	0	0.14
456	0.51	0.49	0	0	0	0.14
457	0.92	0.084	0.00047	0	0	0.14
458	0.94	0.059	0.00032	0	0	0.14
459	0.97	0.025	0	0	0	0.14
460	0.71	0.29	1.9e-05	0	0	0.14
461	0.92	0.00039	0.076	1.7e-05	0	0.14
462	0.97	0.033	0.00052	0	0	0.14
463	0.79	0.21	5.4e-05	0	0	0.14
464	0.93	0.068	0.0019	0	0	0.14
465	1	0.00078	0	0	0	0.14
466	1	0.0048	4.3e-05	0	0	0.14
467	1	0.0013	1.6e-05	0	0	0.14
468	0.98	0.0069	0.016	6e-06	0	0.14
469	0.94	0.055	0.00016	0	0	0.14
470	1	0.0011	0	0	0	0.14
471	0.66	0.34	0	0	0	0.14
472	0.99	0.014	4.3e-06	0	0	0.14
473	0.94	0.059	0.0029	0	0	0.14
474	1	0.00069	0	0	0	0.14
475	0.78	0.22	0.00013	0	0	0.14
476	0.75	0.25	8.3e-05	0	0	0.14
477	0.99	0.014	8.7e-05	0	0	0.14
478	0.98	0.022	0.00043	0	0	0.14
479	1	0.0024	0	0	0	0.14
480	0.98	0.021	0	0	0	0.14
481	0.97	0.026	0	0	0	0.14
482	0.91	0.089	0.00072	0	0	0.14
483	1	0.0046	9.5e-05	0	0	0.14
484	0.38	0.62	0	0	1	0.22
485	0.84	0.16	5.2e-05	0	0	0.14
486	0.97	0.03	0	0	0	0.14
487	1	0.0025	0	0	0	0.14
488	0.93	0.067	5.4e-06	0	0	0.14
489	1	0.00072	0	0	0	0.14
490	0.73	0.27	1.5e-05	0	0	0.14
491	0.94	0.063	0	0	0	0.14
492	0.9	0	0.1	0	0	0.14
493	0.77	0.23	0	0	0	0.14
494	1	0.00051	0	0	0	0.14
495	0.84	0.16	1.6e-05	0	0	0.14
496	0.91	0.091	0.00088	0	0	0.14
497	0.89	0.11	0	0	0	0.14
498	0.035	0.96	0	0	1	0.22
499	0.77	0.23	0	0	0	0.14
500	0.99	0.0057	0	0	0	0.14
501	1	0.001	0	0	0	0.14
502	0.95	0.05	0.0006	0	0	0.14
503	0.76	0.24	0	0	0	0.14
504	1	0.0024	0	0	0	0.14
505	0.67	0.33	7.5e-06	0	0	0.14
506	1	0.0013	2e-05	0	0	0.14
507	0.74	0.26	2.5e-05	0	0	0.14
508	0.79	0.21	3.5e-05	0	0	0.14
509	0.95	0.0015	0.049	5.4e-05	0	0.14
510	0.99	0.014	5.3e-05	0	0	0.14
511	0.97	0.0099	0.016	1.6e-05	0	0.14
512	0.95	0.047	0.0017	0	0	0.14
513	0.98	0.00066	0.021	0	0	0.14
514	0.91	0	0.088	0	0	0.14
515	0.99	0.007	1.5e-05	0	0	0.14
516	0.91	0.088	0	0	0	0.14
517	1	0.0015	8.6e-06	0	0	0.14
518	0.81	0.19	0	0	0	0.14
519	0.93	0.066	0.0086	0	0	0.14
520	0.98	0.017	3.8e-06	0	0	0.14
521	1.5e-05	1	0	0	1	0.22
522	0.97	0.025	5.7e-06	0	0	0.14
523	0.23	0.77	0	0	1	0.22
524	1	0.003	0	0	0	0.14
525	0.78	0.22	0	0	0	0.14
526	0.98	0.023	2.7e-05	0	0	0.14
527	0.99	0.0074	0	0	0	0.14
528	0.98	0.015	1.4e-05	0	0	0.14
529	0.97	0.03	0	0	0	0.14
530	0.93	0.067	0	0	0	0.14
531	0.74	0.26	0	0	0	0.14
532	0.91	0.093	0	0	0	0.14
533	0.93	0.068	0.00045	0	0	0.14
534	0.92	0.083	0.00011	0	0	0.14
535	1	0.0028	0	0	0	0.14
536	0.98	0.018	0.00083	0	0	0.14
537	0.96	0.037	0	0	0	0.14
538	0.55	0.45	0	0	0	0.14
539	0.61	0.39	0	0	0	0.14
540	0.0067	0	0.043	0.95	3	0.016
541	0.86	0.14	0	0	0	0.14
542	0.98	0.02	3.1e-05	0	0	0.14
543	0.97	0.026	0.001	0	0	0.14
544	0.94	0.06	0.0044	0	0	0.14
545	0.99	0.0067	0.00035	0	0	0.14
546	0.97	0.028	3.9e-05	0	0	0.14
547	1	0.0047	0	0	0	0.14
548	0.79	0.21	0.00018	0	0	0.14
549	0.94	0.055	0.0019	0	0	0.14
550	0.95	0.05	0	0	0	0.14
551	0.98	0.017	9.3e-05	0	0	0.14
552	0.96	0.038	0.00075	0	0	0.14
553	0.84	6.2e-05	0.16	9.6e-06	0	0.14
554	0.96	0.042	0.00015	0	0	0.14
555	0.99	0.0068	0.00019	0	0	0.14
556	0.99	0.005	5.4e-05	0	0	0.14
557	0.97	0.028	3.2e-06	0	0	0.14
558	0.97	0.028	1.4e-05	0	0	0.14
559	0.84	0.16	0	0	0	0.14
560	1	0.0013	0	0	0	0.14
561	1	0.0018	0	0	0	0.14
562	0.74	0.26	0	0	0	0.14
563	0.84	0.00016	0.16	0.00022	0	0.14
564	0.98	0.022	0	0	0	0.14
565	0.92	0.08	0.00063	0	0	0.14
566	1	0.0023	3.6e-05	0	0	0.14
567	0.98	0.016	0.00016	0	0	0.14
568	0.92	0	0.076	0	0	0.14
569	0.92	0.084	5.2e-05	0	0	0.14
570	0.86	0.14	0	0	0	0.14
571	1	0.0037	0	0	0	0.14
572	0.1	0.9	0	0	1	0.22
573	0.95	0.046	0.00022	0	0	0.14
574	0.84	0	0.16	0	0	0.14
575	0.98	0.02	0.00029	0	0	0.14
576	0.79	3.7e-05	0.21	1.8e-05	0	0.14
577	0.38	0.62	0	0	1	0.22
578	1	0.0023	2.2e-05	0	0	0.14
579	0.015	0.99	0	0	1	0.22
580	0.99	0.005	8.9e-05	0	0	0.14
581	0.84	0.16	0	0	0	0.14
582	0.78	0.22	8.4e-05	0	0	0.14
583	0.78	0.22	0	0	0	0.14
584	0.94	0.061	0.00039	0	0	0.14
585	0.98	0.018	0.00032	0	0	0.14
586	1	0.00052	0	0	0	0.14
587	0.98	0.019	0	0	0	0.14
588	0.9	0.1	0.00011	0	0	0.14
589	0.99	0.0068	1.9e-05	0	0	0.14
590	0.91	0.085	0.00022	0	0	0.14
591	0.99	0.0082	9.8e-06	0	0	0.14
592	1	0.00099	2.5e-06	0	0	0.14
593	0.93	0.067	0	0	0	0.14
594	1	0.0013	0.00012	0	0	0.14
595	1	0.0002	0	0	0	0.14
596	0.95	0.041	0.0039	0	0	0.14
597	0.97	0.032	0.00032	0	0	0.14
598	0.96	0.04	0.00012	0	0	0.14
599	1	0.00049	2.8e-05	0	0	0.14
600	0	2e-05	6.3e-06	1	3	0.016
601	1	0.00054	7e-06	0	0	0.14
602	0.99	0.0085	0.00069	0	0	0.14
603	0.52	0.48	0	0	0	0.14
604	0.78	0.22	0	0	0	0.14
605	0.76	0.24	0	0	0	0.14
606	0.93	0.067	9.6e-05	0	0	0.14
607	0.96	0.038	0.0006	0	0	0.14
608	1	0.0034	0.00016	0	0	0.14
609	0.92	0.085	0	0	0	0.14
610	0.97	0.025	0.0023	0	0	0.14
611	0.89	0.11	0.0015	0	0	0.14
612	0.71	0.29	0	0	0	0.14
613	0.96	0.039	0.0021	0	0	0.14
614	0.32	0.68	0	0	1	0.22
615	0.91	0.085	0.0072	7.4e-06	0	0.14
616	0.99	0.0081	0.0001	0	0	0.14
617	0.2	0.8	0	0	1	0.22
618	0.86	0.14	0.00015	0	0	0.14
619	0.97	0.027	0.00013	0	0	0.14
620	0.99	0.011	0.00023	0	0	0.14
621	0.87	0.13	0	0	0	0.14
622	0.81	0.19	1.5e-05	0	0	0.14
