SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
36	0.68	0	0	0	0	0	0.32	0	0.6	0.57
37	0	0	4.4e-06	0	0	0	1	6	0.32	0.33
38	0	0	0.85	0	0	0.028	0.12	2	0.32	0.12
39	0	0.99	0	0	0	0.0075	0	1	0.14	0
40	0.54	0	0	0	0	0	0.46	0	0.6	0.57
41	0	0	0	1	0.0011	0	0	3	0	0.093
42	0.66	0	0	0	0	0	0.34	0	0.6	0.57
43	0	1	0	0	0	0.00023	0	1	0.14	0
44	0	0	0.98	0	0	0.018	0.005	2	0.32	0.12
45	0.5	0	0	0	0	0	0.5	0	0.6	0.57
46	0.54	0	0	0	0	0	0.46	0	0.6	0.57
47	0	0	0.48	0	0	0.52	0	5	0.21	0.031
48	0.45	0	0	0	0	0	0.55	6	0.32	0.33
49	0.44	0	0	0	0	0	0.56	6	0.32	0.33
50	0.28	0	0	0	0	0	0.72	6	0.32	0.33
51	0.58	0	0	0	0	0	0.42	0	0.6	0.57
52	2.6e-05	0	0.0041	0	0	0	1	6	0.32	0.33
53	0.85	0	0	0	0	0	0.15	0	0.6	0.57
54	0	1	0	0	0	0.00014	0	1	0.14	0
55	0.86	0	0	0	0	0	0.14	0	0.6	0.57
56	0.55	0	0	0	0	0	0.45	0	0.6	0.57
57	0	0.98	0	0	0	0.017	0	1	0.14	0
58	0.75	0	0	0	0	0	0.25	0	0.6	0.57
59	0	0	0	1	4.3e-05	0	0	3	0	0.093
60	0	0	0	0.79	0.21	0	0	3	0	0.093
61	0.75	0	0	0	0	0	0.25	0	0.6	0.57
62	0.23	0	0	0	0	0	0.77	6	0.32	0.33
63	0	1	0	0	0	0.00037	0	1	0.14	0
64	0.084	0	0.9	0	0	0.00022	0.021	2	0.32	0.12
65	0	1	0	0	0	0.00061	0	1	0.14	0
66	0.12	0	0	0	0	0	0.88	6	0.32	0.33
67	0	0	0.077	0.88	0.043	0	0	3	0	0.093
68	0.028	0	0	0	0	0	0.97	6	0.32	0.33
69	0.47	0	0	0	0	0	0.53	6	0.32	0.33
70	0	0	0	0.55	0.016	0	0.43	3	0	0.093
71	0	0	0.084	0.88	0.034	0	0	3	0	0.093
72	0	0	1	0	0	0	0	2	0.32	0.12
73	0	0.98	0	0	0	0.016	0	1	0.14	0
74	0	0	0	0	0	0	1	6	0.32	0.33
75	0	0	0	1	0.004	0	0	3	0	0.093
76	0	0	3.1e-06	0	0	1	0	5	0.21	0.031
77	0	1	0	0	0	5.5e-06	0	1	0.14	0
78	0	0	1	0	0	7.6e-06	0	2	0.32	0.12
79	0.9	0	0	0	0	0	0.097	0	0.6	0.57
80	0.5	0	0	0	0	0	0.5	6	0.32	0.33
81	0	0.96	1.9e-05	0	0	0.039	0	1	0.14	0
82	0	0	0	0.61	0.075	0	0.31	3	0	0.093
83	0	1	0	0	0	0.0012	0	1	0.14	0
84	0	1	0	0	0	0	0	1	0.14	0
85	0	0	1	0	0	0	0	2	0.32	0.12
86	0	0	0	0.71	0.041	0	0.25	3	0	0.093
87	0.62	0	0	0	0	0	0.38	0	0.6	0.57
88	0	0	0.13	0	0	0.87	0	5	0.21	0.031
89	0	0	0	0.75	0.024	0	0.22	3	0	0.093
90	0	0	1	0	0	0	0	2	0.32	0.12
91	1.3e-05	0	1	0	0	0	0	2	0.32	0.12
92	0	0	7.2e-05	0	0	1	0	5	0.21	0.031
93	0.68	0	0	0	0	0	0.32	0	0.6	0.57
94	0	0	1	0	0	0	0	2	0.32	0.12
95	0.97	0	0	0	0	0	0.034	0	0.6	0.57
96	0	0.95	0	0	0	0.053	0	1	0.14	0
97	0	0	0	0	0	0	1	6	0.32	0.33
98	0	0.93	7e-05	0	0	0.073	0	1	0.14	0
99	0	0	0.0024	0	0	1	0	5	0.21	0.031
100	0.54	0	0	0	0	0	0.46	0	0.6	0.57
101	0.18	0	0	0	0	0	0.82	6	0.32	0.33
102	0	0	0	1	0.00053	0	0	3	0	0.093
103	0.26	0	0	0	0	0	0.74	6	0.32	0.33
104	0	0.32	2e-05	0	0	0.68	0	5	0.21	0.031
105	0	1	0	0	0	0	0	1	0.14	0
106	0.21	0	0	0	0	0	0.79	6	0.32	0.33
107	0	0	0	0.24	0.76	0	0	4	0	0.16
108	0.6	0	0	0	0	0	0.4	0	0.6	0.57
109	0.48	0	0	0	0	0	0.52	6	0.32	0.33
110	0	0	0	0.92	0.076	0	0	3	0	0.093
111	0	0	0	0.74	0.26	0	0	3	0	0.093
112	0.9	0	0	0	0	0	0.096	0	0.6	0.57
113	0.67	0	0	0	0	0	0.33	0	0.6	0.57
114	0	0	0	0.021	0.98	0	0	4	0	0.16
115	0	0	0	0	0	0	1	6	0.32	0.33
116	0	0.98	0	0	0	0.015	0	1	0.14	0
117	0	0	0.078	0	0	0.92	0	5	0.21	0.031
118	0.78	0	0	0	0	0	0.22	0	0.6	0.57
119	0.69	0	0	0	0	0	0.31	0	0.6	0.57
120	0.0039	0	0	0	0	0	1	6	0.32	0.33
121	0	0	1.4e-05	0	0	1	0	5	0.21	0.031
122	0.69	0	0	0	0	0	0.31	0	0.6	0.57
123	0	1	0	0	0	1.6e-05	0	1	0.14	0
124	0	0	1	0	0	0	0	2	0.32	0.12
125	0	1	0	0	0	0.00029	0	1	0.14	0
126	0	0.43	0.085	0	0	0.48	7.2e-05	5	0.21	0.031
127	3e-05	0	0.96	0	0	0.042	4e-06	2	0.32	0.12
128	0	0	0	0.57	0.0049	0	0.43	3	0	0.093
129	0	1	0	0	0	0.0017	0	1	0.14	0
130	0.35	0	0	0	0	0	0.65	6	0.32	0.33
131	0	0	0.072	0.021	0.91	0	0	4	0	0.16
132	0.0016	0	0	0	0	0	1	6	0.32	0.33
133	0.089	0	0	0	0	0	0.91	6	0.32	0.33
134	0.78	0	0	0	0	0	0.22	0	0.6	0.57
135	0.99	0	0	0	0	0	0.0075	0	0.6	0.57
136	1	0	0	0	0	0	6.3e-06	0	0.6	0.57
137	0.99	0	0	0	0	0	0.006	0	0.6	0.57
138	0	0	0.16	0.11	0.72	0	0	4	0	0.16
139	0	0	1	0	0	4.7e-05	6.9e-06	2	0.32	0.12
140	0.5	0	0	0	0	0	0.5	6	0.32	0.33
141	0	1	0	0	0	2.6e-05	0	1	0.14	0
142	0.25	0	0	0	0	0	0.75	6	0.32	0.33
143	0.64	0	0	0	0	0	0.36	0	0.6	0.57
144	0	0	0	0.9	0.1	0	0	3	0	0.093
145	0	0	0.26	0	0	0	0.74	6	0.32	0.33
146	0	0	0	0.94	0.06	0	0	3	0	0.093
147	0.93	0	0	0	0	0	0.075	0	0.6	0.57
148	0	0.33	0.00039	0	0	0.67	0	5	0.21	0.031
149	0	1	0	0	0	0	0	1	0.14	0
150	0	0	0.036	0.96	0.0055	0	0	3	0	0.093
151	0.24	0	0	0	0	0	0.76	6	0.32	0.33
152	0.42	0	0	0	0	0	0.58	6	0.32	0.33
153	0.018	0	0	0	0	0	0.98	6	0.32	0.33
154	0.37	0	0	0	0	0	0.63	6	0.32	0.33
155	0	1	0	0	0	0.0041	0	1	0.14	0
156	0	0.84	0	0	0	0.16	0	1	0.14	0
157	0	0.0062	0	0	0	0.99	0	5	0.21	0.031
158	0.52	0	0	0	0	0	0.48	0	0.6	0.57
159	0	0	1	0	0	0	6.1e-05	2	0.32	0.12
160	0	0	1	0	0	0	0	2	0.32	0.12
161	0	1	0	0	0	7.9e-06	0	1	0.14	0
162	0.7	0	0	0	0	0	0.3	0	0.6	0.57
163	0.21	0	0	0	0	0	0.79	6	0.32	0.33
164	0.49	0	0	0	0	0	0.51	6	0.32	0.33
165	0.47	0	0	0	0	0	0.53	6	0.32	0.33
166	0.45	0	0	0	0	0	0.55	6	0.32	0.33
167	0.68	0	0	0	0	0	0.32	0	0.6	0.57
168	1.2e-05	0	0	0	0	0	1	6	0.32	0.33
169	0.025	0	0	0	0	0	0.98	6	0.32	0.33
170	0	0	0	0	0	0	1	6	0.32	0.33
171	0	0	0.74	0	0	0.26	0.00041	2	0.32	0.12
172	0	0	0	0	0	0	1	6	0.32	0.33
173	0.2	0	0	0	0	0	0.8	6	0.32	0.33
174	0.41	0	0	0	0	0	0.59	6	0.32	0.33
175	0.53	0	0	0	0	0	0.47	0	0.6	0.57
176	0	0	0	1	0.0013	0	0	3	0	0.093
177	0	0	1	0	0	0	0	2	0.32	0.12
178	0	0	0	0.15	0.85	0	0	4	0	0.16
179	0	0.9	0	0	0	0.096	0	1	0.14	0
180	0.3	0	0	0	0	0	0.7	6	0.32	0.33
181	0.71	0	0	0	0	0	0.29	0	0.6	0.57
182	0.4	0	0	0	0	0	0.6	6	0.32	0.33
183	0	0	0	0.87	0.13	0	0	3	0	0.093
184	0	0.16	4.4e-06	0	0	0.84	0	5	0.21	0.031
185	0.97	0	0	0	0	0	0.029	0	0.6	0.57
186	0	1	0	0	0	6.4e-06	0	1	0.14	0
187	0.69	0	0	0	0	0	0.31	0	0.6	0.57
188	0	0	1	0	0	0	0	2	0.32	0.12
189	0.59	0	0	0	0	0	0.41	0	0.6	0.57
190	0.041	0	0	0	0	0	0.96	6	0.32	0.33
191	0.53	0	0	0	0	0	0.47	0	0.6	0.57
192	0.82	0	0	0	0	0	0.18	0	0.6	0.57
193	0.37	0	0	0	0	0	0.63	6	0.32	0.33
194	0	0	0.046	0.94	0.01	0	0	3	0	0.093
195	0.42	0	0	0	0	0	0.58	6	0.32	0.33
196	0.66	0	0	0	0	0	0.34	0	0.6	0.57
197	0	1	0	0	0	6.3e-06	0	1	0.14	0
198	0	0	0	0.84	0.16	0	0	3	0	0.093
199	0.75	0	0	0	0	0	0.25	0	0.6	0.57
200	0.92	0	0	0	0	0	0.081	0	0.6	0.57
201	0	1	0	0	0	0.00071	0	1	0.14	0
202	0	1	0	0	0	6.2e-06	0	1	0.14	0
203	0	0	1	0	0	0	0	2	0.32	0.12
204	0.99	0	0	0	0	0	0.011	0	0.6	0.57
205	0.69	0	0	0	0	0	0.31	0	0.6	0.57
206	0.17	0	0	0	0	0	0.83	6	0.32	0.33
207	0	0	0	0	0	1	0	5	0.21	0.031
