SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
55	0.12	0	0	0.22	0.009	0	0	0	0	8.4e-06	0.012	0.64	0	11	0.6	0.43
56	0.43	0	0	0.56	0.0072	0	0	0	0	0	0.00016	0.0058	0	3	0.32	0.28
57	0	0.00034	0.78	0	0	0	0.0023	0.22	0	0	0	0	0	2	0.11	0
58	0.58	0	0	0.41	0.0091	0	0	0	0	0	2e-05	0.0024	0	0	0.6	0.57
59	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
60	0	9.7e-06	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
61	0.53	0	0	0.45	0.015	0	0	0	0	0	5.4e-05	0.0068	0	0	0.6	0.57
62	0.11	0	0	0.89	0.00027	0	0	0	0	0	5.3e-05	5.7e-05	0	3	0.32	0.28
63	0	2.4e-05	0.99	5.8e-05	0	0	3.8e-06	0.013	0	0	0	0	0	2	0.11	0
64	0.038	0	0	0.2	0.0058	0.52	0.00029	0	0	5.1e-05	1.3e-05	0.23	0	5	0.32	0.12
65	0	0.00059	0.99	0	0	0	6.9e-06	0.0054	0	0	0	0	0	2	0.11	0
66	0.042	0	0	0.93	0.00027	0	0	0	0	0	0.018	0.011	0	3	0.32	0.28
67	0	0	0	4.2e-05	0	0.049	0	0	0	0	0	0	0.95	12	0	0.093
68	0.013	0	0	0.98	6.6e-05	0	0	0	0	0	0.007	0.002	0	3	0.32	0.28
69	0.3	0	0	0.54	0.016	0	0	0	0	0	0.0094	0.14	0	3	0.32	0.28
70	0	1e-05	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
71	0	0	0	1.2e-06	0	0.054	0	0	0	0	0	0	0.95	12	0	0.093
72	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0.32	0.12
73	0	0	2.5e-05	0.012	0	0	3.1e-05	0.99	0	0	0	0	0	7	0.25	0
74	0	0	0	0.94	0	0	0	0	0	0.06	0	0	0	3	0.32	0.28
75	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
76	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.071	0.031
77	0	0	0.99	0	0	0	0	0.0062	0	0	0	0	0	2	0.11	0
78	0	0	0	2.6e-05	0	1	9.5e-06	0	0	0	0	0	0	5	0.32	0.12
79	0.67	0	0	0.18	0.00031	0	0	0	0	0	0.15	0.0071	0	0	0.6	0.57
80	0.52	0	0	0.44	0.00083	0	0	0	0	0	0.0001	0.046	0	0	0.6	0.57
81	0	0.0063	0.89	0	0	2.6e-05	0.005	0.1	0	0	0.0027	1.2e-05	0	2	0.11	0
82	0	0.00013	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
83	0	0.0018	1	0	0	0	6.6e-06	0.0023	0	0	0.0001	0	0	2	0.11	0
84	0	8.8e-05	1	0	0	0	0	0	0	0	0	0	0	2	0.11	0
85	0	0	0	0	0	0.14	0	0	0	0	0	0.86	0	11	0.6	0.43
86	0	1.4e-05	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
87	0.76	0	0	0.24	6.7e-05	0	0	0	0	0	0	0	0	0	0.6	0.57
88	0	0	0	0	0	0.033	0.96	0	0	0	0.00019	0.0025	0	6	0.28	0.031
89	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
90	0	0	0	4.9e-06	8.3e-06	0.99	0.00046	0	0	0	0	0.013	0	5	0.32	0.12
91	1.2e-06	0	0	8.6e-06	0	0.12	0	0	0	0	0	0.88	0	11	0.6	0.43
92	0	0	0	0	0	2.9e-05	1	0	0	0	0	0	0	6	0.28	0.031
93	0.29	0	0	0.49	0.063	0	0	0	0	0	0.0054	0.15	0	3	0.32	0.28
94	0	0	0	3.6e-05	0	1	0	0	0	0	0	0	0	5	0.32	0.12
95	0.01	0	0	0.016	0.0029	0	0	0	0	0	0.0019	0.97	0	11	0.6	0.43
96	0	0	0.0012	0	0	0	0.0012	1	0	0	0	0	0	7	0.25	0
97	0	0	0	0.25	0	0	0	0	0	0.75	0	0	0	9	0.3	0.4
98	0	0.0024	0.64	0	0	0.00011	0.021	0.33	0	0	0	0	0	2	0.11	0
99	0	0	0	0	0	0.00099	1	0	0	0	0	0	0	6	0.28	0.031
100	0.38	0	0	0.56	0.013	0	0	0	0	0.0022	0.0028	0.039	0	3	0.32	0.28
101	0.28	0	0	0.71	0.008	0	0	0	0	0	0.0071	0.00041	0	3	0.32	0.28
102	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
103	0.16	0	0	0.82	0.018	0	0	0	0	0	0.001	3.3e-05	0	3	0.32	0.28
104	0	0	1.6e-05	0	0	0	0.02	0.98	0	0	0	0	0	7	0.25	0
105	0	0.0011	1	0	0	0	0	0	0	0	0	0	0	2	0.11	0
106	0.25	0	0	0.73	0.01	0	0	0	0	0	0.0051	0.00015	0	3	0.32	0.28
107	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
108	0.31	0	0	0.68	0.013	0	0	0	0	0	4.3e-05	0.0034	0	3	0.32	0.28
109	0.72	0	0	0.28	0.00024	0	0	0	0	0	1.7e-06	0	0	0	0.6	0.57
110	0	2.9e-06	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
111	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
112	0.32	0	0	0.67	0.0076	0	0	0	0	0	0	0.0022	0	3	0.32	0.28
113	0.037	0	0	0.31	0.064	0	0	0	0	0	0.00046	0.59	0	11	0.6	0.43
114	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
115	0	0	0	0.59	0	0	0	0	0	0.41	1.9e-06	0	0	3	0.32	0.28
116	0	0	0.00041	0	0	0	0.00011	1	0	0	0	0	0	7	0.25	0
117	0	0	0	0	0	0.003	1	0	0	0	0	0	0	6	0.28	0.031
118	0.17	0	0	0.53	0.028	0	0	0	0	0	2.1e-05	0.27	0	3	0.32	0.28
119	0.063	0	0	0.68	0.12	0	0	0	0	0	6e-05	0.14	0	3	0.32	0.28
120	0.0038	0	0	0.98	0	0	0	0	0	0	0.01	0.0018	0	3	0.32	0.28
121	0	5.1e-06	0	0	0	0.00015	1	0	0	0	0	0	0	6	0.28	0.031
122	0.34	0	0	0.59	0.014	0	0	0	0	0	0.00014	0.057	0	3	0.32	0.28
123	0	0.00059	1	0	0	0	0	1.5e-05	0	0	0	0	0	2	0.11	0
124	0	0	0	0.00023	0	1	0	0	0	0	0	0	0	5	0.32	0.12
125	0	0.0058	0.99	0	0	0	0	0.00024	0	0	0	0	0	2	0.11	0
126	0	5.7e-05	0.02	0.00036	0	0.024	0.25	0.71	0	0	0	0	0	7	0.25	0
127	1.5e-05	0	0	0.00027	5.4e-05	0.62	0.34	0	0	0	3.2e-05	0.042	0	5	0.32	0.12
128	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
129	0	8.6e-05	0.95	0.00033	0	0	6.4e-05	0.048	0	0	0	0	0	2	0.11	0
130	0.13	0	0	0.72	0.06	0	0	0	0	0	0.04	0.047	0	3	0.32	0.28
131	0	0	0	1	0	0.0028	0	0	0	0	0	0	0.0014	3	0.32	0.28
132	0.00094	0	0	0.99	9.2e-06	0	0	0	0	0	0.0074	0.0014	0	3	0.32	0.28
133	0.034	0	0	0.97	0.00016	0	0	0	0	0	0.00036	1.7e-05	0	3	0.32	0.28
134	0.39	0	0	0.55	0.011	0	0	0	0	0.0056	0.0022	0.045	0	3	0.32	0.28
135	0.55	0	0	0.44	0.0071	0	0	0	0	0	0	0	0	0	0.6	0.57
136	0.49	0	0	0.00049	0.51	0	0	0	0	0	0	3.1e-05	0	4	0.68	0.52
137	0.8	0	0	0.2	7.8e-06	0	0	0	0	0	0	0	0	0	0.6	0.57
138	0	0	0	0.3	0	0.32	0	0	0	0	0	0	0.38	12	0	0.093
139	0	0	0	0.0013	0	1	5.6e-05	0	0	0	0	0	0	5	0.32	0.12
140	0.36	0	0	0.62	0.01	0	0	0	0	0	0.00049	0.0044	0	3	0.32	0.28
141	0	0.0067	0.99	0	0	0	0	5.5e-06	0	0	1.8e-06	0	0	2	0.11	0
142	0.24	0	0	0.73	0.015	0	0	0	0	0	0.01	0.0013	0	3	0.32	0.28
143	0.78	0	0	0.22	9.8e-05	0	0	0	0	0	0	0	0	0	0.6	0.57
144	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
145	0	0	0	0.95	0	0.042	0	0	0	0.00052	0.0069	0.00013	0	3	0.32	0.28
146	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
147	0.62	0	0	0.11	0.024	0	0	0	0	0	0.026	0.22	0	0	0.6	0.57
148	0	0	0.00011	0	0	1.2e-05	0.051	0.95	0	0	0	0	0	7	0.25	0
149	0	0.00067	1	0	0	0	0	0	0	0	0	0	0	2	0.11	0
150	0	0	0	0	0	0.022	0	0	0	0	0	0	0.98	12	0	0.093
151	0.051	0	0	0.77	0.13	0	0	0	0	0	0.043	0.0053	0	3	0.32	0.28
152	0.21	0	0	0.61	0.032	0	0	0	0	0	0.028	0.12	0	3	0.32	0.28
153	0.0038	0	0	1	3.4e-05	0	0	0	0	0	0.00047	6.4e-06	0	3	0.32	0.28
154	0.65	0	0	0.35	0.00065	0	0	0	0	0	6.1e-05	5.8e-06	0	0	0.6	0.57
155	0	6.3e-05	0.92	0	0	0	0.00015	0.076	0	0	0.00049	0	0	2	0.11	0
156	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0.25	0
157	0	0	0	0	0	0	2.6e-05	1	0	0	0	0	0	7	0.25	0
158	0.061	0	0	0.94	8.1e-05	0	0	0	0	0.00018	0	0.00012	0	3	0.32	0.28
159	0	0	0	0.0049	0	1	5.6e-05	0	0	0	3.3e-06	0	0	5	0.32	0.12
160	0	0	0	0.00011	0	1	0	0	0	0	0	0	0	5	0.32	0.12
161	0	0.0026	1	0	0	0	0	0	0	0	0	0	0	2	0.11	0
162	0.22	0	0	0.62	0.029	0	0	0	0	0	0.00011	0.13	0	3	0.32	0.28
163	0.15	0	0	0.84	0.015	0	0	0	0	0	0.00048	8.2e-06	0	3	0.32	0.28
164	0.58	0	0	0.41	0.00094	0	0	0	0	0	4.3e-06	8.4e-06	0	0	0.6	0.57
165	0.75	0	0	0.25	0.00029	0	0	0	0	0	5.5e-06	1.1e-05	0	0	0.6	0.57
166	0.31	0	0	0.66	0.016	0	0	0	0	0	0.0043	0.013	0	3	0.32	0.28
167	0.34	0	0	0.56	0.015	0	0	0	0	1.8e-05	0.00057	0.088	0	3	0.32	0.28
168	2.8e-06	0	0	1	0	0	0	0	0	0.00033	0.00029	0	0	3	0.32	0.28
169	0.0045	0	0	0.97	4.8e-05	0	0	0	0	0.019	0.002	0.0021	0	3	0.32	0.28
170	0	0	0	0.027	0	0	0	0	0	0.97	0	0	0	9	0.3	0.4
171	0	0	0	0.0053	0	0.34	0.65	0	0	0	2.7e-06	0	0	6	0.28	0.031
172	0	0	0	0.0072	0	0	0	0	0	0.99	0	0	0	9	0.3	0.4
173	0.26	0	0	0.73	0.0083	0	0	0	0	0	0.0028	4.8e-05	0	3	0.32	0.28
174	0.47	0	0	0.53	0.0036	0	0	0	0	0	0.00036	0.00017	0	3	0.32	0.28
175	0.57	0	0	0.42	0.0024	0	0	0	0	0	0.00011	0.00068	0	0	0.6	0.57
176	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
177	0	0	0	6e-06	0	1	0	0	0	0	0	0	0	5	0.32	0.12
178	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
179	0	0	0.009	0.1	0	0	0.0078	0.88	0	0	0	0	0	7	0.25	0
180	0.18	0	0	0.71	0.033	0	0	0	0	0	0.033	0.036	0	3	0.32	0.28
181	0.38	0	0	0.59	0.011	0	0	0	0	0	4.2e-05	0.016	0	3	0.32	0.28
182	0.2	0	0	0.74	0.035	0	0	0	0	0	0.011	0.015	0	3	0.32	0.28
183	0	3.6e-05	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
184	0	0	0	0	0	0	0.011	0.99	0	0	0	0	0	7	0.25	0
185	0.3	0	0	0.013	0.045	0	0	0	0	0	0.029	0.61	0	11	0.6	0.43
186	0	0.0001	1	0	0	0	0	1.8e-05	0	0	0	0	0	2	0.11	0
187	0.43	0	0	0.55	0.0072	0	0	0	0	0	2.3e-05	0.0083	0	3	0.32	0.28
188	0	0	0	0	0	1	0.00017	0	0	0	0	0	0	5	0.32	0.12
189	0.42	0	0	0.58	0.0063	0	0	0	0	0	3.7e-05	0.0018	0	3	0.32	0.28
190	0.017	0	0	0.98	0.00026	0	0	0	0	0	0.0034	0.00029	0	3	0.32	0.28
191	0.57	0	0	0.43	0.0014	0	0	0	0	0	4.3e-06	0.00012	0	0	0.6	0.57
192	0.53	0	0	0.22	0.028	0	0	0	0	0	0.023	0.2	0	0	0.6	0.57
193	0.27	0	0	0.73	0.00023	0	0	0	0	0	1.4e-05	4.2e-06	0	3	0.32	0.28
194	0	0	0	0	0	0.028	0	0	0	0	0	0	0.97	12	0	0.093
195	0.035	0	0	0.62	0.22	0	0	0	0	0	0.024	0.096	0	3	0.32	0.28
196	0.4	0	0	0.51	0.01	0	0	0	0	0.00018	0.0015	0.076	0	3	0.32	0.28
197	0	0.00028	1	0	0	0	0	1.2e-05	0	0	0	0	0	2	0.11	0
198	0	3.3e-06	0	0	0	0	0	0	0	0	0	0	1	12	0	0.093
199	0.55	0	0	0.37	0.0035	0	0	0	0	0.033	0.0015	0.045	0	0	0.6	0.57
200	0.21	0	0	0.24	0.0057	0	0	0	0	2.3e-06	0.0027	0.55	0	11	0.6	0.43
201	0	0.00046	1	0	0	0	4.5e-06	0.0035	0	0	0	0	0	2	0.11	0
202	0	0.00058	1	0	0	0	0	3.4e-06	0	0	0	0	0	2	0.11	0
203	0	0	0	0	0	1	0.0011	0	0	0	0	0.0025	0	5	0.32	0.12
204	0.76	0	0	0.24	0.00029	0	0	0	0	0	0	0.0017	0	0	0.6	0.57
205	0.28	0	0	0.71	0.0074	0	0	0	0	0	0	0.00021	0	3	0.32	0.28
206	0.21	0	0	0.75	0.014	0	0	0	0	0	0.024	0.0029	0	3	0.32	0.28
207	0	0.99	0	0	0	0	0	0	0	0	0.011	0	0	1	0.071	0.031
