SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
26	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0.81	0	0	17	0	0.062
27	0.26	0.11	0	0.026	0	0	0.6	0	0	0.00018	0	0	0	0	0	0.00016	0	0	0	6.6e-05	6	0.6	0.48
28	0.25	0.11	0	0.026	0	0	0.61	0	0	0.00018	0	0	0	0	0	0.00024	0	0	0	8.1e-05	6	0.6	0.48
29	0.15	0.78	0	0.028	0	0	0.0086	0	0	0.034	0	0	0	0	0	0.0025	0	0	0	0.003	1	0.32	0.33
30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	2	0	0.12
31	0.17	0.63	0	0.087	0	0	0.057	0	0	0.032	0	0	0	0	0	0.0072	0	0	0	0.012	1	0.32	0.33
32	0.15	0.48	0	0.096	0	0	0.16	0	0	0.052	0	0	0	0	0	0.021	7.6e-06	0	0	0.036	1	0.32	0.33
33	1.9e-05	0.06	0	0	7.1e-06	0	0.011	0	0	0	0	0	0	0	0	0.34	0	0	0	0.59	19	0.44	0.28
34	0.16	0.54	0	0.28	0	0	0.0059	0	0	0.019	0	0	0	0	0	0.00049	0	0	0	0.00045	1	0.32	0.33
35	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	6.6e-05	0	0	0.8	0	0	17	0	0.062
36	0.27	0.43	0	0.002	0	0	0.3	0	0	0.0022	0	0	0	0	0	0.00098	0	0	0	0.0055	1	0.32	0.33
37	0	0.98	0	0	2.3e-06	0	0	0	0	0	0	0	0	3.8e-06	0	0.0013	0.02	0	0	0.0014	1	0.32	0.33
38	0	0.14	0	0	0.0054	0	0	0	0	0	0	0	0	0.84	1.4e-05	0.00019	0.0032	0	0.014	0.0013	13	0.32	0.12
39	0	0	0	0	0	0	0	0.0058	0.76	0	0	0.22	0.0094	0	4.3e-06	0	0	0	0.0013	0	8	0.11	0
40	0.24	0.69	0	3.6e-05	0	0	0.065	0	0	0.0018	0	0	0	0	0	0.00099	0	0	0	0.0059	1	0.32	0.33
41	0	0	0.071	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	0	0.93	0	0	17	0	0.062
42	0.36	0.62	0	0.021	0	0	0.0035	0	0	0.0019	0	0	0	0	0	1.5e-05	0	0	0	2.2e-05	1	0.32	0.33
43	0	0	0	0	0	0	0	0.0015	0.57	0	0	0.43	0.0023	0	0	0	0	0	2.2e-05	0	8	0.11	0
44	0	0.0056	0	0	0.0092	0	0	0	0	0	0	0	0	0.97	0	5.2e-05	6.7e-06	0	0.018	0.0008	13	0.32	0.12
45	0.17	0.57	0	0.035	0	0	0.16	0	0	0.025	0	0	0	0	0	0.011	0	0	0	0.026	1	0.32	0.33
46	0.17	0.51	0	0.0079	0	0	0.26	0	0	0.013	0	0	0	0	0	0.0088	0	0	0	0.032	1	0.32	0.33
47	0	0	0	0	1.5e-05	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0.89	0	18	0.25	0.031
48	0.14	0.59	0	0.069	0	0	0.098	0	0	0.047	0	0	0	0	0	0.019	0	0	0	0.035	1	0.32	0.33
49	0.13	0.58	0	0.0037	0	0	0.15	0	0	0.021	0	0	0	0	0	0.027	0	0	0	0.088	1	0.32	0.33
50	0.0083	0.073	0	0	0	0	0.048	0	0	0.00092	0	0	0	0	0	0.059	0	0	0	0.81	19	0.44	0.28
51	0.2	0.5	0	1.3e-05	0	0	0.27	0	0	0.0012	0	0	0	0	0	0.0024	0	0	0	0.024	1	0.32	0.33
52	7.4e-06	0.96	0	2.6e-06	0.00048	0	0.00013	0	0	0	0	0	0	0.0035	0	0.0093	0.0097	0	0	0.02	1	0.32	0.33
53	0.18	0.11	0	0.0028	0	0	0.7	0	0	0.0002	0	0	0	0	0	8.6e-05	0	0	0	0.00057	6	0.6	0.48
54	0	0	0	0	0	0	0	4.5e-05	0.9	0	0	0.099	7.3e-05	0	0	0	0	0	2.4e-06	0	8	0.11	0
55	0.051	0.028	0	0.00047	0	0	0.91	0	0	5.4e-05	0	0	0	0	0	0.0086	0	0	0	0.003	6	0.6	0.48
56	0.23	0.62	0	0.053	0	0	0.082	0	0	0.016	0	0	0	0	0	0.0018	0	0	0	0.0039	1	0.32	0.33
57	0	0	0	0	0	0	0	0.057	0.43	0	0	0.42	0.092	0	0	0	0	0	0.0075	0	8	0.11	0
58	0.41	0.45	0	0.017	0	0	0.1	0	0	0.0086	0	0	0	0	0	0.00057	0	0	0	0.0016	1	0.32	0.33
59	0	0	0.0028	0	0	0	0	0	0	0	0	0	0	0	1.2e-05	0	0	1	0	0	17	0	0.062
60	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0.14	0	0	2	0	0.12
61	0.38	0.42	0	0.012	0	0	0.18	0	0	0.009	0	0	0	0	0	0.0011	0	0	0	0.0036	1	0.32	0.33
62	0.049	0.56	0	0.37	0	0	0.0019	0	0	0.015	0	0	0	0	0	0.00064	0	0	0	0.0019	1	0.32	0.33
63	0	0	0	0	0	0	0	0.0035	0.54	0	0	0.45	0.0056	0	0	0	0	0	5.2e-05	0	8	0.11	0
64	0.018	0.015	0	3.8e-05	0.0065	0	0.38	0	0	4.5e-05	0	0	0	0.58	0	4.3e-05	1.1e-05	0	0.00024	0.00059	13	0.32	0.12
65	0	0	0	0	0	0	0	0.002	0.78	0	0	0.21	0.0033	0	0	0	0	0	6.4e-05	0	8	0.11	0
66	0.022	0.57	0	0.019	0	0	0.042	0	0	0.044	0	0	0	0	0	0.065	0	0	0	0.24	1	0.32	0.33
67	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0.085	0.00065	0	0	0.44	0	0	2	0	0.12
68	0.0071	0.83	0	0.014	0	0	0.0077	0	0	0.015	0	0	0	0	0	0.034	0	0	0	0.097	1	0.32	0.33
69	0.13	0.47	0	0.072	0	0	0.25	0	0	0.035	0	0	0	0	0	0.016	0	0	0	0.033	1	0.32	0.33
70	0	0.46	0.19	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0.35	0	0	1	0.32	0.33
71	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0.11	0.00014	0	0	0.24	0	0	2	0	0.12
72	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.32	0.12
73	0	0	0	0	0	0	0	0.38	2e-05	0	0	0.01	0.61	0	0	0	0	0	0.00026	0	12	0.25	0
74	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066	0.00065	0	0	0.017	1	0.32	0.33
75	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	2e-05	0	0	0.78	0	0	17	0	0.062
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.036	0.062
77	0	0	0	0	0	0	0	0.0006	0.2	0	0	0.8	0.00096	0	0	0	0	0	0	0	11	0.14	0
78	0	0	0	0	0.00039	0	0	0	0	0	0	0	0	1	0	0	0	0	1.3e-05	0	13	0.32	0.12
79	0.26	0.093	0	0.15	0	0	0.049	0	0	9.8e-05	0	0	0	0	0	0.11	0	0	0	0.35	19	0.44	0.28
80	0.22	0.75	0	0.008	0	0	0.012	0	0	0.0064	0	0	0	0	0	2.1e-05	0	0	0	2.2e-05	1	0.32	0.33
81	0	0	0	0	0	0	1.9e-06	0.03	0.55	0	0	0.25	0.049	2.2e-05	9.2e-06	0.0043	0	0	0.013	0.1	8	0.11	0
82	0	0.33	0.4	0	0	0	0	0	0	0	0	0	0	0	0.0041	5.1e-06	0	0.26	0	0	2	0	0.12
83	0	0	0	0	0	0	0	0.00081	0.71	0	0	0.17	0.0013	0	0	0.00042	0	0	7.8e-05	0.11	8	0.11	0
84	0	0	0	0	0	0	0	0	0.95	0	0	0.053	0	0	0	0	0	0	0	0	8	0.11	0
85	0	0	0	0	9.1e-05	0	0.56	0	0	0	0	0	0	0.44	0	0	0	0	0	0	6	0.6	0.48
86	0	0.3	0.39	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0.3	0	0	2	0	0.12
87	0.32	0.66	0	0.018	0	0	0.00015	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	1	0.32	0.33
88	0	0	0	0	4.3e-05	0	0.00025	0	0	0	0	0	0	0.056	0	2.9e-06	0	0	0.94	0	18	0.25	0.031
89	0	0.29	0.37	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0	0.34	0	0	2	0	0.12
90	0	0	0	0	0.0078	0	0.00066	0	0	0	0	0	0	0.99	0	0	0	0	2.5e-05	0	13	0.32	0.12
91	1.1e-06	0	0	0	4e-05	0	0.74	0	0	0	0	0	0	0.26	0	0	0	0	0	0	6	0.6	0.48
92	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2e-05	0	0	0	0	1	0	18	0.25	0.031
93	0.16	0.24	0	0.0039	0	0	0.49	0	0	0.014	0	0	0	0	0	0.016	0	0	0	0.076	6	0.6	0.48
94	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.32	0.12
95	0.0063	0.00076	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0.00034	0	0	0	8.4e-05	6	0.6	0.48
96	0	0	0	0	0	0	0	0.37	0.00088	0	0	0.031	0.59	0	0	0	0	0	0.0041	0	12	0.25	0
97	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2e-06	0.33	0	0	0	1	0.32	0.33
98	0	0	0	0	0	0	0	0.1	0.41	0	0	0.29	0.16	9.8e-05	0	0	0	0	0.041	0	8	0.11	0
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	1	0	18	0.25	0.031
100	0.17	0.5	0	0.11	0	0	0.16	0	0	0.024	0	0	0	0	0	0.0093	0.00013	0	0	0.018	1	0.32	0.33
101	0.052	0.79	0	0.0054	0	0	0.0012	0	0	0.12	0	0	0	0	0	0.019	0	0	0	0.014	1	0.32	0.33
102	0	0	0.022	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0.98	0	0	17	0	0.062
103	0.086	0.84	0	7.7e-05	0	0	0.005	0	0	0.019	0	0	0	0	0	0.014	0	0	0	0.032	1	0.32	0.33
104	0	0	0	0	0	0	0	0.38	1.2e-05	0	0	0.001	0.61	0	0	0	0	0	0.018	0	12	0.25	0
105	0	0	0	0	0	0	0	0	0.99	0	0	0.014	0	0	0	0	0	0	0	0	8	0.11	0
106	0.064	0.81	0	0.0028	0	0	0.0021	0	0	0.081	0	0	0	0	0	0.019	0	0	0	0.019	1	0.32	0.33
107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005	0	0	2	0	0.12
108	0.26	0.59	0	0.0018	0	0	0.13	0	0	0.0041	0	0	0	0	0	0.0013	0	0	0	0.0056	1	0.32	0.33
109	0.14	0.5	0	0.35	0	0	0.00021	0	0	0.01	0	0	0	0	0	3.8e-05	0	0	0	1.7e-05	1	0.32	0.33
110	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0.36	0	0	2	0	0.12
111	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0.0005	0	0	0.071	0	0	2	0	0.12
112	0.37	0.13	0	3.3e-06	0	0	0.5	0	0	7.6e-06	0	0	0	0	0	1.2e-06	0	0	0	3.1e-05	6	0.6	0.48
113	0.023	0.039	0	3e-06	0	0	0.89	0	0	0.00015	0	0	0	0	0	0.0023	0	0	0	0.048	6	0.6	0.48
114	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4e-06	0	0	2	0	0.12
115	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8e-05	0.023	0	0	1.3e-05	1	0.32	0.33
116	0	0	0	0	0	0	0	0.37	0.00031	0	0	0.043	0.59	0	0	0	0	0	0.00086	0	12	0.25	0
117	0	0	0	0	1.2e-06	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0.99	0	18	0.25	0.031
118	0.079	0.074	0	6.1e-05	0	0	0.84	0	0	0.00014	0	0	0	0	0	0.00017	0	0	0	0.0024	6	0.6	0.48
119	0.042	0.062	0	0	0	0	0.86	0	0	6.6e-05	0	0	0	0	0	0.001	0	0	0	0.032	6	0.6	0.48
120	0.0011	0.91	0	0.017	0	0	0.0019	0	0	0.00029	0	0	0	0	0	0.031	0	0	0	0.04	1	0.32	0.33
121	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7e-05	0	0	0	0	1	0	18	0.25	0.031
122	0.22	0.34	0	0.0099	0	0	0.42	0	0	0.0032	0	0	0	0	0	0.0013	0	0	0	0.0059	6	0.6	0.48
123	0	0	0	0	0	0	0	6.5e-06	0.92	0	0	0.08	1e-05	0	0	0	0	0	0	0	8	0.11	0
124	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.32	0.12
125	0	0	0	0	0	0	0	0.00011	0.92	0	0	0.083	0.00017	0	2.6e-05	0	0	0	6.9e-06	0	8	0.11	0
126	0	2.6e-05	0	0	0.00023	0	0	0.28	0.017	0	0	0.03	0.45	0.026	0	1.2e-06	0	0	0.19	1.8e-05	12	0.25	0
127	8.7e-06	3.9e-06	0	0	0.0033	0	0.0089	0	0	0	0	0	0	0.83	0	0	0	0	0.16	3.5e-06	13	0.32	0.12
128	0	0.46	0.12	0	0	0	0	0	0	0	0	0	0	0	0.00033	0	0	0.41	0	0	1	0.32	0.33
129	0	0	0	0	0	0	0	0.013	0.53	0	0	0.43	0.021	0	0	0	0	0	0.00043	0	8	0.11	0
130	0.061	0.39	0	0.00055	0	0	0.12	0	0	0.022	0	0	0	0	0	0.086	0	0	0	0.32	1	0.32	0.33
131	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0.00018	0	0	2	0	0.12
132	0.00042	0.9	0	0.001	0	0	0.0017	0	0	0.0047	0	0	0	0	0	0.03	0	0	0	0.065	1	0.32	0.33
133	0.023	0.81	0	0.13	0	0	0.00064	0	0	0.024	0	0	0	0	0	0.0039	0	0	0	0.014	1	0.32	0.33
134	0.25	0.24	0	0.22	0	0	0.24	0	0	0.032	0	0	0	0	0	0.0078	0.00054	0	0	0.012	0	0.6	0.57
135	0.013	0.00032	0	0.0001	0	0	0	0	0	0.99	0	0	0	0	0	3.7e-06	0	0	0	0.00049	9	0.68	0.67
136	0.1	0	0	8.2e-06	0	0	0.0026	0	0	0.89	0	0	0	0	0	0	0	0	0	0.00019	9	0.68	0.67
137	0.0084	0.00017	0	0.99	0	0	0	0	0	0.00068	0	0	0	0	0	0	0	0	0	0	3	0.52	0.67
138	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0.00082	0	0	2	0	0.12
139	0	7.8e-06	0	0	0.00094	0	0	0	0	0	0	0	0	1	0	0	0	0	7.1e-05	0	13	0.32	0.12
140	0.2	0.68	0	0.024	0	0	0.069	0	0	0.02	0	0	0	0	0	0.0045	0	0	0	0.0097	1	0.32	0.33
141	0	0	0	0	0	0	0	2.4e-06	0.9	0	0	0.036	3.9e-06	0	1.2e-05	6.2e-05	0	0	0	0.067	8	0.11	0
142	0.074	0.76	0	0.0045	0	0	0.0076	0	0	0.077	0	0	0	0	0	0.032	0	0	0	0.041	1	0.32	0.33
143	0.3	0.56	0	0.13	0	0	0.00046	0	0	0.0021	0	0	0	0	0	1.3e-06	0	0	0	0	1	0.32	0.33
144	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	8.5e-06	0	0	0.048	0	0	2	0	0.12
145	0	0.37	0	0	0.05	0	8.2e-05	0	0	0	0	0	0	0.11	0	0.054	1.6e-05	0	0	0.41	19	0.44	0.28
146	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	4e-05	0	0	0.069	0	0	2	0	0.12
147	0.24	0.065	0	0.056	0	0	0.49	0	0	0.019	0	0	0	0	0	0.034	0	0	0	0.096	6	0.6	0.48
148	0	0	0	0	0	0	0	0.37	8.8e-05	0	0	0.0024	0.59	1.3e-05	0	0	0	0	0.039	0	12	0.25	0
149	0	0	0	0	0	0	0	0	0.96	0	0	0.039	0	0	0	0	0	0	0	0	8	0.11	0
150	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0.055	3.2e-05	0	0	0.64	0	0	17	0	0.062
151	0.02	0.21	0	1.9e-06	0	0	0.035	0	0	0.0064	0	0	0	0	0	0.1	0	0	0	0.63	19	0.44	0.28
152	0.094	0.44	0	0.0095	0	0	0.21	0	0	0.038	0	0	0	0	0	0.056	0	0	0	0.15	1	0.32	0.33
153	0.004	0.74	0	0.0015	0	0	4.9e-05	0	0	0.17	0	0	0	0	0	0.012	0	0	0	0.071	1	0.32	0.33
154	0.069	0.4	0	0.5	0	0	0.00032	0	0	0.031	0	0	0	0	0	0.00026	0	0	0	0.0001	3	0.52	0.67
155	0	0	0	0	0	0	0	0.014	0.37	0	0	0.48	0.023	0	0	0.00025	0	0	0.00096	0.12	11	0.14	0
156	0	0	0	0	0	0	0	0.38	0	0	0	0	0.62	0	0	0	0	0	0	0	12	0.25	0
157	0	0	0	0	0	0	0	0.38	0	0	0	0	0.62	0	0	0	0	0	1.2e-05	0	12	0.25	0
158	0.047	0.15	0	0.8	0	0	0.0041	0	0	0.0031	0	0	0	0	0	6e-05	1.1e-05	0	0	0.00015	3	0.52	0.67
159	0	6.4e-05	0	0	0.078	0	0	0	0	0	0	0	0	0.92	0	1.3e-05	0	0	3.4e-06	0.0011	13	0.32	0.12
160	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	4	0.38	0.16
161	0	0	0	0	0	0	0	0	0.96	0	0	0.036	0	0	3e-06	0	0	0	0	0	8	0.11	0
162	0.13	0.19	0	0.00054	0	0	0.66	0	0	0.001	0	0	0	0	0	0.0012	0	0	0	0.01	6	0.6	0.48
163	0.07	0.88	0	3.1e-05	0	0	0.002	0	0	0.02	0	0	0	0	0	0.009	0	0	0	0.017	1	0.32	0.33
164	0.2	0.72	0	0.066	0	0	0.0019	0	0	0.012	0	0	0	0	0	0.00014	0	0	0	0.00012	1	0.32	0.33
165	0.035	0.13	0	0.82	0	0	0.00019	0	0	0.008	0	0	0	0	0	1.9e-05	0	0	0	7e-06	3	0.52	0.67
166	0.15	0.64	0	0.031	0	0	0.088	0	0	0.034	0	0	0	0	0	0.017	0	0	0	0.038	1	0.32	0.33
167	0.2	0.32	0	0.018	0	0	0.45	0	0	0.0039	0	0	0	0	0	0.0024	0	0	0	0.0086	6	0.6	0.48
168	3.5e-06	0.96	0	0.0002	0	0	1.7e-06	0	0	0	0	0	0	0	0	0.0099	7e-06	0	0	0.027	1	0.32	0.33
169	0.0063	0.85	0	0.0043	0	0	0.018	0	0	3.2e-05	0	0	0	0	0	0.025	0.0073	0	0	0.087	1	0.32	0.33
170	0	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	16	0.23	0.4
171	0	0.00034	0	0	0.01	0	0	0	0	0	0	0	0	0.53	0	1.5e-05	0	0	0.46	0.00034	13	0.32	0.12
172	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039	5e-06	0	0	1.4e-05	1	0.32	0.33
173	0.06	0.83	0	0.0025	0	0	0.0014	0	0	0.085	0	0	0	0	0	0.013	0	0	0	0.011	1	0.32	0.33
174	0.15	0.72	0	0.085	0	0	0.0064	0	0	0.036	0	0	0	0	0	0.0025	0	0	0	0.0025	1	0.32	0.33
175	0.16	0.46	0	0.35	0	0	0.012	0	0	0.018	0	0	0	0	0	0.00069	0	0	0	0.00074	1	0.32	0.33
176	0	0	0.086	0	0	0	0	0	0	0	0	0	0	0	0.00019	0	0	0.91	0	0	17	0	0.062
177	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.32	0.12
178	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9e-05	0	0	2	0	0.12
179	0	0	0	0	0	0	0	0.35	0.0074	0	0	0.062	0.56	0	0	0	0	0	0.018	0	12	0.25	0
180	0.073	0.58	0	0.0029	0	0	0.066	0	0	0.056	0	0	0	0	0	0.072	0	0	0	0.15	1	0.32	0.33
181	0.29	0.4	0	0.0084	0	0	0.29	0	0	0.0023	0	0	0	0	0	0.00084	0	0	0	0.0041	1	0.32	0.33
182	0.11	0.58	0	0.0027	0	0	0.1	0	0	0.026	0	0	0	0	0	0.042	0	0	0	0.13	1	0.32	0.33
183	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0.27	0	0	2	0	0.12
184	0	0	0	0	0	0	0	0.38	0	0	0	7.4e-05	0.61	0	0	0	0	0	0.0062	0	12	0.25	0
185	0.12	0.012	0	0.0043	0	0	0.79	0	0	0.0075	0	0	0	0	0	0.026	0	0	0	0.046	6	0.6	0.48
186	0	0	0	0	0	0	0	7.7e-06	0.89	0	0	0.11	1.2e-05	0	0	0	0	0	0	0	8	0.11	0
187	0.31	0.47	0	0.019	0	0	0.19	0	0	0.0035	0	0	0	0	0	0.00056	0	0	0	0.002	1	0.32	0.33
188	0	0	0	0	0.019	0	0	0	0	0	0	0	0	0.98	0	0	0	0	3.5e-06	0	13	0.32	0.12
189	0.27	0.63	0	0.016	0	0	0.069	0	0	0.0073	0	0	0	0	0	0.00089	0	0	0	0.0023	1	0.32	0.33
190	0.0069	0.55	0	0.0012	0	0	0.00056	0	0	0.35	0	0	0	0	0	0.022	0	0	0	0.071	1	0.32	0.33
191	0.22	0.66	0	0.092	0	0	0.008	0	0	0.013	0	0	0	0	0	0.00014	0	0	0	0.00015	1	0.32	0.33
192	0.21	0.16	0	0.074	0	0	0.4	0	0	0.033	0	0	0	0	0	0.035	0	0	0	0.082	6	0.6	0.48
193	0.058	0.34	0	0.58	0	0	0.00035	0	0	0.022	0	0	0	0	0	0.00015	0	0	0	0.0003	3	0.52	0.67
194	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0.063	6.1e-05	0	0	0.58	0	0	17	0	0.062
195	0.013	0.064	0	0	0	0	0.2	0	0	0.00066	0	0	0	0	0	0.042	0	0	0	0.68	19	0.44	0.28
196	0.21	0.37	0	0.068	0	0	0.33	0	0	0.0074	0	0	0	0	0	0.0037	0	0	0	0.0056	1	0.32	0.33
197	0	0	0	0	0	0	0	5.2e-06	0.92	0	0	0.076	8.3e-06	0	0	0	0	0	0	0	8	0.11	0
198	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0.19	0	0	2	0	0.12
199	0.23	0.26	0	0.27	0	0	0.23	0	0	0.0022	0	0	0	0	0	0.0044	0.00065	0	0	0.00094	3	0.52	0.67
200	0.062	0.018	0	0.00053	0	0	0.92	0	0	1.2e-05	0	0	0	0	0	0.0014	0	0	0	0.00014	6	0.6	0.48
201	0	0	0	0	0	0	0	0.0013	0.75	0	0	0.25	0.0021	0	0	0	0	0	6.2e-05	0	8	0.11	0
202	0	0	0	0	0	0	0	0	0.94	0	0	0.062	2.5e-06	0	0	0	0	0	0	0	8	0.11	0
203	0	0	0	0	0.00029	0	2.8e-06	0	0	0	0	0	0	1	0	0	0	0	2.8e-05	0	13	0.32	0.12
204	0.51	0.02	0	3.8e-05	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.57
205	0.37	0.55	0	3.7e-05	0	0	0.078	0	0	0.00041	0	0	0	0	0	5.4e-05	0	0	0	0.00039	1	0.32	0.33
206	0.045	0.74	0	0.0023	0	0	0.0028	0	0	0.12	0	0	0	0	0	0.048	0	0	0	0.044	1	0.32	0.33
207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6e-06	1	0	0	0.0012	0	15	0.44	0.33
