SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
43	0	0	0	0	0.0053	3.4e-05	0.99	0	0	0	6	0.11	0
44	0.097	0	0	0	0	0.02	0	0	0.88	0	8	0.32	0.12
45	0.73	0.034	0	0.24	0	0	0	0	0	0	0	0.32	0.28
46	0.81	0.05	0	0.14	0	0	0	0	0	0	0	0.32	0.28
47	0	0	0	0	0	0.91	0	0	0.092	0	5	0.25	0.031
48	0.65	0.033	0	0.32	0	0	0	0	0	0	0	0.32	0.28
49	0.86	0.024	0	0.12	0	0	0	0	0	0	0	0.32	0.28
50	0.98	0.016	0	0.0034	0	0	0	0	0	0	0	0.32	0.28
51	0.98	0.0043	0	0.02	0	0	0	0	0	0	0	0.32	0.28
52	1	6.3e-05	0	1.3e-06	0	0	0	0	0.0013	0	0	0.32	0.28
53	0.73	0.19	0	0.088	0	0	0	0	0	0	0	0.32	0.28
54	0	0	0	0	0.00011	2.3e-06	1	0	0	0	6	0.11	0
55	0.24	0.74	0	0.015	0	0	0	0	0	0	1	0.6	0.43
56	0.64	0.007	0	0.35	0	0	0	0	0	0	0	0.32	0.28
57	0	0	0	0	0.22	0.012	0.77	0	0	0	6	0.11	0
58	0.59	0.0035	0	0.4	0	0	0	0	0	0	0	0.32	0.28
59	0	0	0.99	0	0	0	0	0.0064	0	0	2	0	0.093
60	0	0	0.71	0	0	0	0	0.29	0	0.00013	2	0	0.093
61	0.66	0.01	0	0.33	0	0	0	0	0	0	0	0.32	0.28
62	0.78	5.3e-05	0	0.22	0	0	0	0	0	0	0	0.32	0.28
63	6.8e-05	0	0	0	0.013	8.3e-05	0.99	0	0	0	6	0.11	0
64	0.23	0.27	0	0.0047	0	0.00024	0	0	0.5	0	8	0.32	0.12
65	0	0	0	0	0.0055	7.1e-05	0.99	0	0	0	6	0.11	0
66	0.96	0.012	0	0.028	0	0	0	0	0	0	0	0.32	0.28
67	5.4e-05	0	0.8	0	0	0	0	0.14	0.055	0	2	0	0.093
68	0.98	0.0021	0	0.015	0	0	0	0	0	0	0	0.32	0.28
69	0.57	0.15	0	0.27	0	0	0	0	0	0	0	0.32	0.28
70	0	0	0.88	0	0	0	0	0.12	0	0	2	0	0.093
71	1.5e-06	0	0.79	0	0	0	0	0.15	0.059	0	2	0	0.093
72	0	0	0	0	0	0	0	0	1	0	8	0.32	0.12
73	0.014	0	0	0	0.99	0.00028	2.4e-05	0	0	0	4	0.25	0
74	1	0	0	0	0	0	0	0	0	0	0	0.32	0.28
75	0	0	0.94	0	0	0	0	0.059	0	0	2	0	0.093
76	0	0	0	0	0	0	0	0	0	1	9	0.036	0.28
77	0	0	0	0	0.0063	1.2e-06	0.99	0	0	0	6	0.11	0
78	3e-05	0	0	0	0	1.5e-05	0	0	1	0	8	0.32	0.12
79	0.39	0.016	0	0.6	0	0	0	0	0	0	3	0.6	0.62
80	0.41	0.045	0	0.55	0	0	0	0	0	0	3	0.6	0.62
81	0	1.5e-05	0	0	0.1	0.018	0.88	0	2.6e-05	0	6	0.11	0
82	0	0	0.8	0	0	0	0	0.2	0	5.1e-05	2	0	0.093
83	0	0	0	0	0.0024	9.6e-05	1	0	0	0	6	0.11	0
84	0	0	0	0	0	0	1	0	0	0	6	0.11	0
85	0	0.88	0	0	0	0	0	0	0.12	0	1	0.6	0.43
86	0	0	0.84	0	0	0	0	0.16	0	0	2	0	0.093
87	0.18	0	0	0.82	0	0	0	0	0	0	3	0.6	0.62
88	0	0.0043	0	0	0	0.95	0	0	0.047	0	5	0.25	0.031
89	0	0	0.86	0	0	0	0	0.14	0	0	2	0	0.093
90	5.6e-06	0.016	0	0	0	2.9e-05	0	0	0.98	0	8	0.32	0.12
91	8.4e-06	0.9	0	0	0	0	0	0	0.1	0	1	0.6	0.43
92	0	0	0	0	0	1	0	0	2.7e-05	0	5	0.25	0.031
93	0.66	0.21	0	0.13	0	0	0	0	0	0	0	0.32	0.28
94	4.1e-05	0	0	0	0	0	0	0	1	0	8	0.32	0.12
95	0.016	0.98	0	0.00026	0	0	0	0	0	0	1	0.6	0.43
96	0	0	0	0	0.99	0.0046	0.0011	0	0	0	4	0.25	0
97	1	0	0	0	0	0	0	0	0	0	0	0.32	0.28
98	0	0	0	0	0.33	0.054	0.62	0	0.00011	0	6	0.11	0
99	0	0	0	0	0	1	0	0	0.001	0	5	0.25	0.031
100	0.64	0.047	0	0.31	0	0	0	0	0	0	0	0.32	0.28
101	0.58	0.00035	0	0.42	0	0	0	0	0	0	0	0.32	0.28
102	0	0	0.98	0	0	0	0	0.02	0	0	2	0	0.093
103	0.9	3.8e-05	0	0.096	0	0	0	0	0	0	0	0.32	0.28
104	0	0	0	0	0.98	0.019	1.5e-05	0	0	0	4	0.25	0
105	0	0	0	0	0	0	1	0	0	0	6	0.11	0
106	0.68	0.00014	0	0.32	0	0	0	0	0	0	0	0.32	0.28
107	0	0	0.28	0	0	0	0	0.72	0	0	7	0	0.12
108	0.87	0.0045	0	0.13	0	0	0	0	0	0	0	0.32	0.28
109	0.13	0	0	0.87	0	0	0	0	0	0	3	0.6	0.62
110	0	0	0.81	0	0	0	0	0.19	0	0	2	0	0.093
111	0	0	0.66	0	0	0	0	0.34	0	2.8e-05	2	0	0.093
112	0.98	0.0034	0	0.019	0	0	0	0	0	0	0	0.32	0.28
113	0.33	0.66	0	0.0028	0	0	0	0	0	0	1	0.6	0.43
114	0	0	0.067	0	0	0	0	0.93	0	0	7	0	0.12
115	1	0	0	0	0	0	0	0	0	0	0	0.32	0.28
116	0	0	0	0	1	0.00097	0.00041	0	0	0	4	0.25	0
117	0	0	0	0	0	0.99	0	0	0.0091	0	5	0.25	0.031
118	0.64	0.34	0	0.02	0	0	0	0	0	0	0	0.32	0.28
119	0.82	0.18	0	0.0031	0	0	0	0	0	0	0	0.32	0.28
120	0.99	0.0019	0	0.0038	0	0	0	0	0	0	0	0.32	0.28
121	0	0	0	0	0	1	0	0	3.1e-05	0	5	0.25	0.031
122	0.78	0.08	0	0.14	0	0	0	0	0	0	0	0.32	0.28
123	0	0	0	0	1.5e-05	0	1	0	0	0	6	0.11	0
124	0.00027	0	0	0	0	0	0	0	1	0	8	0.32	0.12
125	0	0	0	0	0.00025	6.6e-06	1	0	0	0	6	0.11	0
126	0.00044	0	0	0	0.74	0.21	0.021	0	0.025	0	4	0.25	0
127	0.00038	0.063	0	0	0	0.17	0	0	0.76	0	8	0.32	0.12
128	0	0	0.92	0	0	0	0	0.075	0	0	2	0	0.093
129	0.00038	0	0	0	0.049	0.00067	0.95	0	0	0	6	0.11	0
130	0.88	0.059	0	0.064	0	0	0	0	0	0	0	0.32	0.28
131	0.98	0	0.00089	0	0	0	0	0.0062	0.0024	0.0059	0	0.32	0.28
132	1	0.0015	0	0.0033	0	0	0	0	0	0	0	0.32	0.28
133	0.91	1.7e-05	0	0.086	0	0	0	0	0	0	0	0.32	0.28
134	0.61	0.052	0	0.33	0	0	0	0	0	0	0	0.32	0.28
135	0.094	0	0	0.91	0	0	0	0	0	0	3	0.6	0.62
136	0.0011	7.3e-05	0	1	0	0	0	0	0	0	3	0.6	0.62
137	0.028	0	0	0.97	0	0	0	0	0	0	3	0.6	0.62
138	0.19	0	0.16	0	0	0	0	0.47	0.18	0.00042	7	0	0.12
139	0.0015	0	0	0	0	8.4e-05	0	0	1	0	8	0.32	0.12
140	0.71	0.0053	0	0.28	0	0	0	0	0	0	0	0.32	0.28
141	0	0	0	0	5.6e-06	0	1	0	0	0	6	0.11	0
142	0.73	0.0014	0	0.27	0	0	0	0	0	0	0	0.32	0.28
143	0.15	0	0	0.85	0	0	0	0	0	0	3	0.6	0.62
144	0	0	0.72	0	0	0	0	0.28	0	0	2	0	0.093
145	0.96	0.00014	0	0	0	0	0	0	0.037	0	0	0.32	0.28
146	0	0	0.77	0	0	0	0	0.23	0	0	2	0	0.093
147	0.17	0.37	0	0.46	0	0	0	0	0	0	3	0.6	0.62
148	0	0	0	0	0.96	0.042	0.00011	0	1.2e-05	0	4	0.25	0
149	0	0	0	0	0	0	1	0	0	0	6	0.11	0
150	0	0	0.9	0	0	0	0	0.07	0.027	0	2	0	0.093
151	0.98	0.007	0	0.014	0	0	0	0	0	0	0	0.32	0.28
152	0.71	0.14	0	0.14	0	0	0	0	0	0	0	0.32	0.28
153	0.97	6.5e-06	0	0.027	0	0	0	0	0	0	0	0.32	0.28
154	0.14	2.4e-06	0	0.86	0	0	0	0	0	0	3	0.6	0.62
155	0	0	0	0	0.077	0.0021	0.92	0	0	0	6	0.11	0
156	0	0	0	0	1	0	0	0	0	0	4	0.25	0
157	0	0	0	0	1	1.3e-05	0	0	0	0	4	0.25	0
158	0.9	0.00012	0	0.096	0	0	0	0	0	0	0	0.32	0.28
159	0.0057	0	0	0	0	4.3e-06	0	0	0.99	0	8	0.32	0.12
160	0.00013	0	0	0	0	0	0	0	1	0	8	0.32	0.12
161	0	0	0	0	0	0	1	0	0	0	6	0.11	0
162	0.78	0.17	0	0.046	0	0	0	0	0	0	0	0.32	0.28
163	0.9	9.3e-06	0	0.099	0	0	0	0	0	0	0	0.32	0.28
164	0.33	6.9e-06	0	0.67	0	0	0	0	0	0	3	0.6	0.62
165	0.082	3.7e-06	0	0.92	0	0	0	0	0	0	3	0.6	0.62
166	0.74	0.015	0	0.25	0	0	0	0	0	0	0	0.32	0.28
167	0.73	0.12	0	0.15	0	0	0	0	0	0	0	0.32	0.28
168	1	0	0	1.5e-06	0	0	0	0	0	0	0	0.32	0.28
169	1	0.0022	0	0.0016	0	0	0	0	0	0	0	0.32	0.28
170	1	0	0	0	0	0	0	0	0	0	0	0.32	0.28
171	0.0088	0	0	0	0	0.5	0	0	0.49	0	5	0.25	0.031
172	1	0	0	0	0	0	0	0	0	0	0	0.32	0.28
173	0.64	4.4e-05	0	0.36	0	0	0	0	0	0	0	0.32	0.28
174	0.45	0.00015	0	0.55	0	0	0	0	0	0	3	0.6	0.62
175	0.35	0.00059	0	0.65	0	0	0	0	0	0	3	0.6	0.62
176	0	0	0.97	0	0	0	0	0.035	0	0	2	0	0.093
177	6.9e-06	0	0	0	0	0	0	0	1	0	8	0.32	0.12
178	0	0	0.16	0	0	0	0	0.84	0	0	7	0	0.12
179	0.11	0	0	0	0.86	0.019	0.0087	0	0	0	4	0.25	0
180	0.81	0.043	0	0.15	0	0	0	0	0	0	0	0.32	0.28
181	0.82	0.023	0	0.15	0	0	0	0	0	0	0	0.32	0.28
182	0.87	0.018	0	0.12	0	0	0	0	0	0	0	0.32	0.28
183	0	0	0.77	0	0	0	0	0.23	0	3.8e-05	2	0	0.093
184	0	0	0	0	0.99	0.0068	0	0	0	0	4	0.25	0
185	0.018	0.87	0	0.11	0	0	0	0	0	0	1	0.6	0.43
186	0	0	0	0	1.8e-05	0	1	0	0	0	6	0.11	0
187	0.76	0.012	0	0.23	0	0	0	0	0	0	0	0.32	0.28
188	0	0	0	0	0	4.2e-06	0	0	1	0	8	0.32	0.12
189	0.72	0.0024	0	0.28	0	0	0	0	0	0	0	0.32	0.28
190	0.9	0.00028	0	0.099	0	0	0	0	0	0	0	0.32	0.28
191	0.37	0.00011	0	0.63	0	0	0	0	0	0	3	0.6	0.62
192	0.29	0.28	0	0.43	0	0	0	0	0	0	3	0.6	0.62
193	0.44	0	0	0.56	0	0	0	0	0	0	3	0.6	0.62
194	0	0	0.88	0	0	0	0	0.087	0.033	0	2	0	0.093
195	0.86	0.14	0	0.0043	0	0	0	0	0	0	0	0.32	0.28
196	0.65	0.1	0	0.25	0	0	0	0	0	0	0	0.32	0.28
197	0	0	0	0	1.2e-05	0	1	0	0	0	6	0.11	0
198	0	0	0.74	0	0	0	0	0.26	0	2.3e-05	2	0	0.093
199	0.53	0.067	0	0.41	0	0	0	0	0	0	0	0.32	0.28
200	0.28	0.69	0	0.021	0	0	0	0	0	0	1	0.6	0.43
201	0	0	0	0	0.0036	7.2e-05	1	0	0	0	6	0.11	0
202	0	0	0	0	3.4e-06	0	1	0	0	0	6	0.11	0
203	0	0.0031	0	0	0	3.3e-05	0	0	1	0	8	0.32	0.12
204	0.91	0.0068	0	0.08	0	0	0	0	0	0	0	0.32	0.28
205	0.94	0.00029	0	0.056	0	0	0	0	0	0	0	0.32	0.28
206	0.7	0.0028	0	0.3	0	0	0	0	0	0	0	0.32	0.28
207	0	0	0	0	0	1	0	0	0	0	5	0.25	0.031
