SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
14	0.018	0.48	0	0	0	0.0037	0	0	0	0.00072	0	0	0	0.018	0	0	0.48	0	0	16	0.25	0.19	0.22	0.14
15	1.9e-05	0.00026	0	0.55	0.23	0.00023	0	0	0	0.00014	0	0.11	0	0.00083	0	0	0.00026	0.11	0	3	0.25	0.19	0.17	0
16	0.0064	0.41	0	0	0	0	0.043	0.1	4.6e-06	0	0.026	0	0.0086	0	0	0	0.41	0	0	16	0.25	0.19	0.22	0.14
17	0.021	0.45	0	0	0	0.013	0	0	0	0.00095	0	0	0	0.062	0	0	0.45	0	0	16	0.25	0.19	0.22	0.14
18	0.0034	0.39	0	0	0	0.055	0	0	0	0.0011	0	1.4e-05	0	0.15	0	0	0.39	1.4e-05	0	16	0.25	0.19	0.22	0.14
19	0.00021	0.14	0	0	0	0.31	0	0	0	0.00038	0	1.1e-05	0	0.42	0	0	0.14	1.1e-05	0	13	0.22	0.17	0.17	0.11
20	0.4	0.26	0	0	0	0.0046	0.0021	0.00056	0	0.037	2e-05	9.4e-05	0	0.041	0	0	0.26	9.4e-05	0	0	0.36	0.19	0.22	0.14
21	0.017	0.35	0	0	0	0.00013	0.12	0.15	0	4.2e-05	0.013	0	0	0.00063	0	0	0.35	0	0	16	0.25	0.19	0.22	0.14
22	0.0048	0.059	0	0	0	0	0.1	0.77	0	0	0.0039	0	4.2e-06	0	0	0	0.059	0	0	7	0.47	0.33	0.41	0.22
23	1.3e-06	0.042	0	0	0	0.27	0	0	0	0.00015	0	0	0	0.65	0	0	0.042	0	0	13	0.22	0.17	0.17	0.11
24	2.4e-06	0.31	0	0	0	0.088	0	0	0	2.1e-06	0	0	0	0.29	0	0	0.31	0	0	16	0.25	0.19	0.22	0.14
25	4.4e-05	0.43	0	0	0	0.049	0	0	0	5.2e-06	0	0	0	0.082	0	0	0.43	0	0	16	0.25	0.19	0.22	0.14
26	0.004	0.47	0	0	0	0.021	0	0	0	0.00016	0	0	0	0.044	0	0	0.47	0	0	16	0.25	0.19	0.22	0.14
27	0.00023	0.45	0	0	0	0	0.0096	0.046	0	0	0.0078	0	0.041	0	0	0	0.45	0	0	16	0.25	0.19	0.22	0.14
28	0.014	0.49	0	0	0	0	0.0024	0.0015	0	0	0.009	0	0	0	0	0	0.49	0	0	16	0.25	0.19	0.22	0.14
29	0.033	0.43	0	0	0	0.019	1.1e-06	0	0	0.0018	0	0	0	0.078	0	0	0.43	0	0	16	0.25	0.19	0.22	0.14
30	0.0074	0.37	0	0	0	0.074	0	0	0	0.00099	0	0	0	0.18	0	0	0.37	0	0	16	0.25	0.19	0.22	0.14
31	0.0019	0.48	0	0	0	0.011	0	7.1e-06	0	6.9e-05	0	0	0	0.018	0	0	0.48	0	0	16	0.25	0.19	0.22	0.14
32	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	16	0.25	0.19	0.22	0.14
33	0.00035	0.13	0	0	0	0	0.012	0.61	0	0	0.11	0	0	0	0	0	0.13	0	0	7	0.47	0.33	0.41	0.22
34	0.0025	0.28	0	0	0	0	0.07	0.35	0	0	0.014	0	0.00089	0	0	0	0.28	0	0	7	0.47	0.33	0.41	0.22
35	0.00052	0.5	0	0	0	0.0017	0	0	0	1.9e-05	0	0	0	0.0057	0	0	0.5	0	0	16	0.25	0.19	0.22	0.14
36	0.036	0.34	0	0	0	0.043	0	0	0	0.018	0	0	0	0.23	0	0	0.34	0	0	16	0.25	0.19	0.22	0.14
37	0.00017	0.24	0	0	0	0.25	0	0	0	7.6e-05	0	0	0	0.27	0	0	0.24	0	0	13	0.22	0.17	0.17	0.11
38	0.043	0.45	0	0	0	0.0085	0	0	0	0.0057	0	0	0	0.053	0	0	0.45	0	0	16	0.25	0.19	0.22	0.14
39	0.0054	0.042	0	0	0	0	0.00074	0.00038	0.0032	0	2.2e-05	0	0.91	0	0	0	0.042	0	0	12	0.75	0.6	0.53	0.46
40	0.061	0.47	0	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0.47	0	0	16	0.25	0.19	0.22	0.14
41	0.00025	0.47	0	0	0	0.022	0	0	0	8.2e-05	0	0	0	0.038	0	0	0.47	0	0	16	0.25	0.19	0.22	0.14
42	0.025	0.46	0	0	0	0.016	0.00016	0.00015	0	0.00074	4.5e-06	0	0	0.034	0	0	0.46	0	0	16	0.25	0.19	0.22	0.14
43	0	1.8e-06	0	0	0	0	0.72	0.28	0	0	0.0033	0	0	0	0	0	1.8e-06	0	0	6	0.53	0.33	0.34	0.22
44	8.9e-05	0.19	0	0	0	0.32	0	0	0	9.1e-05	0	9.7e-06	0	0.29	0	0	0.19	9.7e-06	0	5	0.19	0.17	0.17	0.11
45	4.4e-05	0.26	0	0	0	0.17	0	0	0	2.4e-05	0	0	0	0.31	0	0	0.26	0	0	13	0.22	0.17	0.17	0.11
46	0	0	0	0.0015	1	0	0	0	0	0	0	0.00021	0	0	0	0	0	0.00021	0	4	0.19	0.13	0.22	0
47	0.0014	0.47	0	0	0	0.012	0	0	0	0.00039	0	0.00075	0	0.035	0	0	0.47	0.00075	0	16	0.25	0.19	0.22	0.14
48	8.5e-05	0.00061	0	0	0	0	0.96	0.027	0	0	0.015	0	0	0	0	0	0.00061	0	0	6	0.53	0.33	0.34	0.22
49	4.3e-06	0.2	0	0	0	0.14	0	0	0	2.2e-05	0	0	0	0.45	0	0	0.2	0	0	13	0.22	0.17	0.17	0.11
50	6.5e-06	0.066	0	0	0	0.4	0	0	0	5e-05	0	0	0	0.46	0	0	0.066	0	0	13	0.22	0.17	0.17	0.11
51	0.0011	0.49	0	0	0	0.0037	0	0	0	2.2e-06	0	0	0	0.013	0	0	0.49	0	0	16	0.25	0.19	0.22	0.14
52	3e-05	0.062	0	0	0	0.12	0	0	0	0.00096	0	0	0	0.76	0	0	0.062	0	0	13	0.22	0.17	0.17	0.11
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0.021	0	0.14
54	0.00067	0.39	0	0	0	0	0.018	0.055	0	0	0.14	0	0	0	0	0	0.39	0	0	16	0.25	0.19	0.22	0.14
55	0.014	0.39	0	0	0	0.011	8.5e-06	1.8e-05	0	0.0049	0	0.078	0	0.037	0	0	0.39	0.078	0	16	0.25	0.19	0.22	0.14
56	0.014	0.49	0	0	0	0	0.00063	0.0012	0	0	0.0057	0	0	0	0	0	0.49	0	0	16	0.25	0.19	0.22	0.14
57	0.0029	0.39	0	0	0	0.086	0	0	0	0.00023	0	5.7e-06	0	0.14	0	0	0.39	5.7e-06	0	16	0.25	0.19	0.22	0.14
58	5.6e-05	0.5	0	0	0	0.00017	0	0	0	1.3e-06	0	0	0	0.0013	0	0	0.5	0	0	16	0.25	0.19	0.22	0.14
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0.021	0	0.14
60	4.3e-06	0.27	0	0	0	0.28	0	0	0	0	0	0	0	0.18	0	0	0.27	0	0	5	0.19	0.17	0.17	0.11
61	0.029	0.46	0	0	0	0	0.017	0.025	1.5e-05	0	0.0068	0	0.00037	0	0	0	0.46	0	0	16	0.25	0.19	0.22	0.14
62	7.1e-06	0.2	0	0	0	0.3	0	0	0	6.2e-06	0	0	0	0.29	0	0	0.2	0	0	5	0.19	0.17	0.17	0.11
63	0	0.0085	0	0	0	0.46	0	0	0	0	0	0	0	0.52	0	0	0.0085	0	0	13	0.22	0.17	0.17	0.11
64	0.16	0.42	0	0	0	2e-05	0	0	0	0.00032	0	0	0	0.00052	0	0	0.42	0	0	16	0.25	0.19	0.22	0.14
65	0.022	0.18	0	0	0	4.5e-06	0.34	0.21	5.8e-05	1.1e-05	0.061	0	0	2.4e-05	0	0	0.18	0	0	6	0.53	0.33	0.34	0.22
66	0	0.016	0	0	0	0.57	0	0	0	3.4e-06	0	0	0	0.39	0	0	0.016	0	0	5	0.19	0.17	0.17	0.11
67	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	11	0.25	0.19	0.22	0.016
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.75	0	0.087	0.096
69	0.00091	0.16	0	0	0	0.13	0	0	0	0.0051	0	0	0	0.54	0	0	0.16	0	0	13	0.22	0.17	0.17	0.11
70	0	0.49	0.009	0	0	0	0	0	0	0	0	1.5e-06	0	0	0	0	0.49	1.5e-06	0.016	16	0.25	0.19	0.22	0.14
71	0.012	0.49	0	0	0	0	0	0	0	0	0	0	0.0032	0	0	0	0.49	0	0	16	0.25	0.19	0.22	0.14
72	0	0.0002	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.0002	0.5	0	11	0.25	0.19	0.22	0.016
73	0.49	0.25	0	0	0	2.3e-05	0	0	0	0.0083	0	0	0	0.0011	0	0	0.25	0	0	0	0.36	0.19	0.22	0.14
74	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	2	0	0	0	0.19
75	6.1e-05	0.16	0	0	0	0.4	0.00046	0.0065	0	4e-05	0.0014	0	0	0.26	0	0	0.16	0	0	5	0.19	0.17	0.17	0.11
76	8.9e-06	0.00044	0	0.29	0.19	0.00033	0	0	0	2.6e-05	0	0.26	0	0.0008	0	0	0.00044	0.26	0	3	0.25	0.19	0.17	0
77	0.0015	0.083	0	0.13	0.24	0.042	0.0058	0.014	0	0.00076	0.0087	0.16	0	0.071	0	0	0.083	0.16	0	4	0.19	0.13	0.22	0
78	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049	2	0	0	0	0.19
79	0.0074	0.43	0	0	0	0.033	0.0009	0.011	0	0.00088	0.0034	0	0	0.094	0	0	0.43	0	0	16	0.25	0.19	0.22	0.14
80	0.14	0.23	0	0	0	0.0018	0.021	0.0045	0	0.22	0.056	0	0	0.097	0	0	0.23	0	0	16	0.25	0.19	0.22	0.14
81	0	0	0	2.5e-05	1	0	0	0	0	0	0	9.8e-06	0	0	0	0	0	9.8e-06	0	4	0.19	0.13	0.22	0
82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0.19	0.22	0.14
83	0.022	0.47	0	0	0	0.0015	0.00015	0.00052	0	0.0028	0.0024	0	0	0.031	0	0	0.47	0	0	16	0.25	0.19	0.22	0.14
