SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
52	0	0.0031	0.1	0.14	0.67	0	0.0046	0	0	3.3e-05	0	0	4e-06	0	0.064	0	1.1e-05	9.7e-05	0	0.0078	4	0.23	0.23	0.11	0.12
53	0	0	0.12	0.51	0.27	0	6.2e-05	0	0	0	0	0	0	0	0.1	0	0	0	0	2.4e-06	3	0.23	0.23	0.13	0.18
54	0	0.00013	0.68	0.048	0.01	0	0.00047	0	0	0.00082	0	0	0.003	0	0.14	0	0.0006	0.0051	0	0.12	2	0.23	0.26	0.2	0.18
55	0	0	0.0034	0.014	0.099	0	0	0	0	0	0	0	0	0	0.0063	0	0	0	0	0.88	19	0.17	0.31	0.2	0.18
56	0	0	0.0069	2.4e-06	0	0	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	0.99	19	0.17	0.31	0.2	0.18
57	0	0.013	0.46	0.084	0.084	0	0.059	0	0	5e-05	0	0	4.8e-06	0	0.3	0	0.00015	0.00072	0	0.00059	2	0.23	0.26	0.2	0.18
58	0	0.0011	0.28	0.0047	0.0007	0	0.0037	0	0	0.00071	0	0	0.075	0.00029	0.051	0	0.036	0.54	0	0.0099	17	0.29	0.31	0.27	0.25
59	0	0	0.43	0.003	7.2e-06	0	0	0	0	0.00028	0	0	1.4e-05	0	0.028	0	0	1.7e-06	0	0.53	19	0.17	0.31	0.2	0.18
60	0	0.015	0.37	0.0079	0.0091	0	0.23	0	0	5.2e-05	0	0	0.0017	0	0.37	0	0.0018	0.0058	0	0.00077	2	0.23	0.26	0.2	0.18
61	0	0.0023	0.54	0.085	0.052	0	0.0019	0	0	0.00064	0	0	0.0014	0	0.13	0	0.00072	0.02	0	0.16	2	0.23	0.26	0.2	0.18
62	0	1.9e-05	0.075	0.068	0.13	0	1.2e-05	0	0	2.5e-05	0	0	0	0	0.03	0	0	1.6e-06	0	0.7	19	0.17	0.31	0.2	0.18
63	0	0.0014	0.21	0.23	0.45	0	0.0018	0	0	8e-05	0	0	4.1e-06	0	0.087	0	1.5e-05	0.00015	0	0.012	4	0.23	0.23	0.11	0.12
64	0	0	0.023	0.00074	3.7e-06	0	0	0	0	7.9e-06	0	0	0	0	0.0027	0	0	0	0	0.97	19	0.17	0.31	0.2	0.18
65	0	0	0.0009	2.5e-06	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	1	19	0.17	0.31	0.2	0.18
66	0	2.4e-05	0.92	0.011	8.7e-06	0	2.2e-05	0	0	1.3e-05	0	0	0	0	0.067	0	1e-05	0.00019	0	0	2	0.23	0.26	0.2	0.18
67	0	0.013	0.29	0.033	0.1	0	0.0082	0	0.0018	0.00014	0	0	0.0011	0	0.18	0	0.00015	0.0063	0	0.36	19	0.17	0.31	0.2	0.18
68	0	0.25	0.14	0.018	0.073	0	0.37	0	0	1.4e-05	0	0	1.7e-05	0	0.15	0	0.00037	0.0059	0	0.00031	6	0.29	0.25	0.2	0.091
69	0	0	1.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.17	0.31	0.2	0.18
70	0	0	0.028	3.7e-05	0	0	0	0	0	1.5e-05	0	0	2.7e-05	0	0.0036	0	0	1.7e-06	0	0.97	19	0.17	0.31	0.2	0.18
71	0	0.048	0.087	0.06	0.67	0	0.023	0	0	4.3e-06	0	0	0	0	0.11	0	2e-06	5.5e-05	0	0.0034	4	0.23	0.23	0.11	0.12
72	0	7.3e-06	0.49	0.043	0.0033	0	3.1e-05	0	0	0.0033	0	0	0.015	0	0.047	0	0.00091	0.0068	0	0.39	2	0.23	0.26	0.2	0.18
73	0	0	0	0	0	0.00091	0	0	0	0	1	4.9e-06	0	0	0	0	0	0	4e-06	0	10	0	0.14	0	0
74	0	9e-06	0.85	0.012	0.00015	0	5.6e-05	0	0	0.0018	0	0	0.0093	0	0.065	0	0.0066	0.049	0	0.011	2	0.23	0.26	0.2	0.18
75	0	0.00095	0.37	0.022	0.039	0	0.0057	0	0	0.00016	0	0	0.004	0	0.26	0	0.00011	0.00071	0	0.3	2	0.23	0.26	0.2	0.18
76	0	6.7e-05	0.71	0.16	0.016	0	0.0007	0	0	0.001	0	0	0.00041	0	0.1	0	0.0016	0.0036	0	0.0022	2	0.23	0.26	0.2	0.18
77	0	5.6e-05	0.5	0.0023	1.8e-05	0	0.0003	0	0	0.00079	0	0	0.0045	0	0.04	0	0.039	0.41	0	0.0005	2	0.23	0.26	0.2	0.18
78	0	0.018	0.29	0.17	0.17	0	0.16	0	0	3.6e-05	0	0	0	0	0.19	0	0.00015	0.00026	0	7.8e-06	2	0.23	0.26	0.2	0.18
79	0	0.02	0.36	0.032	0.11	0	0.071	0	0	8.6e-05	0	0	0.00035	0	0.37	0	0.00014	0.0012	0	0.043	14	0.23	0.26	0.2	0.14
80	0	0.13	0.35	0.046	0.15	0	0.03	0	0	5.1e-05	0	0	3.1e-05	0	0.25	0	9e-05	0.0075	0	0.046	2	0.23	0.26	0.2	0.18
81	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.077	0.058	0.022	0.02
82	1	0	0	0	0	0	0	0	0	0	2.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	0	0	7.4e-06	0	0	0	0	0	0	0	0	0	0	0	0.00075	0	0	0	0	1	19	0.17	0.31	0.2	0.18
85	0	0	7.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.17	0.31	0.2	0.18
86	0	0.088	0.21	0.096	0.42	0	0.026	0	0	3.1e-05	0	0	4.6e-06	0	0.14	0	4.8e-05	0.0024	0	0.0088	4	0.23	0.23	0.11	0.12
87	0	0.00024	0.12	0.094	0.56	0	0.00082	0	0	8.8e-06	0	0	0	0	0.15	0	0	0	0	0.077	4	0.23	0.23	0.11	0.12
88	0	1e-05	0.033	0.00052	0.00016	0	2e-06	0	0	6.9e-06	0	0	7.6e-06	0	0.011	0	0	3.8e-05	0	0.95	19	0.17	0.31	0.2	0.18
89	0	7.5e-06	0.015	0.15	0.82	0	5.6e-05	0	0	0	0	0	0	0	0.018	0	0	0	0	7.2e-05	4	0.23	0.23	0.11	0.12
90	0	0.0052	0.032	0.043	0.8	0	0.015	0	0	0	0	0	0	0	0.11	0	0	0	0	4.3e-05	4	0.23	0.23	0.11	0.12
91	0	0	3.1e-05	2.5e-06	1.1e-05	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	1	19	0.17	0.31	0.2	0.18
92	0	1.9e-05	0.43	0.034	0.0055	0	4.5e-05	0	0	0.00056	0	0	0.00056	0	0.078	0	5.8e-05	0.00069	0	0.45	19	0.17	0.31	0.2	0.18
93	0	0.00024	0.43	0.0056	0.00021	0	0.0042	0	0	0.00049	0	0	0.031	0	0.063	0	0.11	0.36	0	0.00019	2	0.23	0.26	0.2	0.18
94	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.077	0.058	0.022	0.02
95	0	0	0.011	1.4e-05	0	0	0	0	0	0.00017	0	0	0.00032	1.2e-05	8.4e-05	0	0.0072	0.98	0	2.2e-05	17	0.29	0.31	0.27	0.25
96	0	0	0.34	9.3e-06	0	0	3.5e-06	0	0	0.00053	0	0	0.4	0	0.026	0	0.0091	0.19	0	0.031	12	0.23	0.25	0.33	0.25
97	0	0	0.0014	0	0	0	0	0	0	0.00017	0	0	0.032	0	0	0	0.098	0.87	0	0	17	0.29	0.31	0.27	0.25
98	0	0	0.99	0	0	0	0	0	0	2.9e-05	0	0	4.4e-06	0	0.013	0	1.3e-06	1.2e-06	0	0.00023	2	0.23	0.26	0.2	0.18
99	0	0.049	0.32	0.005	0.0041	0	0.11	0	0	0.00019	0	0	0.017	0.00014	0.17	0	0.014	0.31	0	0.0057	2	0.23	0.26	0.2	0.18
100	0	7.1e-06	0.12	0.38	0.39	0	3e-06	0	0	1.5e-05	0	0	0	0	0.038	0	0	0	0	0.073	4	0.23	0.23	0.11	0.12
101	0	0.18	0.19	0.013	0.067	0	0.3	0	0	2.8e-05	0	0	0.00027	0	0.23	0	0.00041	0.0079	0	0.0047	6	0.29	0.25	0.2	0.091
102	0.17	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.23	0.26	0.2	0.18
103	0	0.0046	0.74	0.023	0.018	0	0.012	0	0	0.00023	0	0	0.0029	0	0.15	0	0.0016	0.02	0	0.024	2	0.23	0.26	0.2	0.18
104	0	4.4e-05	0.81	0.033	0.0018	0	0.00018	0	0	0.0016	0	0	0.012	0	0.034	0	0.011	0.088	0	0.01	2	0.23	0.26	0.2	0.18
105	0	0	0.95	0.00014	0	0	0	0	0	0.0044	0	0	0.0062	0	0.0082	0	0.0033	0.023	0	0.0022	2	0.23	0.26	0.2	0.18
106	0	0	0.012	0	0	0	0	0	0	0.0001	0	0	0.52	0	9.9e-05	0	0.31	0.16	0	0	12	0.23	0.25	0.33	0.25
107	0	0	0.22	6.8e-06	0	0	0	0	0	0.00062	0	0	0.7	0	0.0023	0	0.0085	0.059	0	0.00083	12	0.23	0.25	0.33	0.25
108	0	4.3e-06	0.86	0.0073	0.00031	0	3.9e-05	0	0	0.0001	0	0	0.0002	0	0.12	0	6e-05	0.00061	0	0.011	2	0.23	0.26	0.2	0.18
109	0	1.8e-05	0.89	0.029	0.00099	0	2.5e-05	0	0	0.00042	0	0	7.9e-05	0	0.057	0	0.00023	0.0086	0	0.018	2	0.23	0.26	0.2	0.18
110	0	0	0.68	0.0083	3.6e-05	0	5.6e-06	0	0	0.003	0	0	0.015	0	0.015	0	0.018	0.25	0	0.003	2	0.23	0.26	0.2	0.18
111	0	0	0	0	0	0	0	0	0	0	0	0	0.00043	0	0	0	0.0026	1	0	0	17	0.29	0.31	0.27	0.25
112	0	1.5e-06	0.38	0.0016	8.8e-06	0	2.5e-05	0	0	0.0035	0	0	0.34	0	0.021	0	0.046	0.2	0	0.0099	2	0.23	0.26	0.2	0.18
113	0	0.028	0.063	0.031	0.71	0	0.033	0	0	5.1e-06	0	0	3.3e-06	0	0.12	0	1.9e-06	2.8e-05	0	0.013	4	0.23	0.23	0.11	0.12
114	0	5.2e-05	0.54	0.23	0.035	0	8.8e-05	0	0	0.003	0	0	0.0027	0	0.048	0	0.0013	0.015	0	0.12	2	0.23	0.26	0.2	0.18
115	0	0	0.31	0.00015	0	0	0	0	0	0.012	0	0	0.0042	0	0.00059	0	0.012	0.65	0	0.0034	17	0.29	0.31	0.27	0.25
116	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	5	0	0.082	0.089	0
117	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.077	0.058	0.022	0.02
118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.082	0.089	0.091
119	0	3.4e-06	0.8	0.0088	4.4e-05	0	0.00039	0	0	0.0013	0	0	0.012	0	0.064	0	0.069	0.04	0	3.3e-05	2	0.23	0.26	0.2	0.18
120	0	0.01	0.3	0.0012	0.001	0	0.05	0	0	1.2e-06	0	0	2e-06	0	0.64	0	7.1e-06	7.4e-05	0	0.00037	14	0.23	0.26	0.2	0.14
121	0	0.00046	0.62	0.0098	0.00041	0	0.0019	0	0	1.2e-06	0	0	0	0	0.36	0	1.4e-06	7.9e-06	0	0	2	0.23	0.26	0.2	0.18
122	0	0.034	0.038	0.017	0.21	0	0.57	0	0	0	0	0	0	0	0.13	0	1.5e-06	1.7e-06	0	1.8e-06	6	0.29	0.25	0.2	0.091
123	0	0.00094	0.028	0.15	0.81	0	0.00035	0	0	9.5e-06	0	0	0	0	0.012	0	0	1.5e-05	0	0.0021	4	0.23	0.23	0.11	0.12
124	0	0.001	0.0023	0.023	0.96	0	0.0034	0	0	0	0	0	0	0	0.011	0	0	0	0	0	4	0.23	0.23	0.11	0.12
125	0	0	0.023	2.8e-05	0	0	0	0	0	0.0014	0	0	0.0076	0	4.5e-05	0	0.016	0.95	0	0.00017	17	0.29	0.31	0.27	0.25
126	0	0.00094	0.085	0.15	0.67	0	0.00063	0	0	4.2e-05	0	0	1.1e-06	0	0.044	0	1.4e-06	2.2e-05	0	0.049	4	0.23	0.23	0.11	0.12
127	0	0	0.33	0.0063	3e-05	0	6.8e-06	0	0	0.0055	0	0	0.2	0	0.0099	0	0.07	0.38	0	0.0068	17	0.29	0.31	0.27	0.25
128	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.14	0	0
129	0	0	0.53	0.00073	0	0	0	0	0	0.0037	0	0	0.00087	0	0.0043	0	0.014	0.44	0	0.00034	2	0.23	0.26	0.2	0.18
130	0	0.0014	0.6	0.045	0.032	0	0.014	0	0	0.00045	0	0	0.0038	0	0.27	0	0.0011	0.0039	0	0.028	2	0.23	0.26	0.2	0.18
131	0	0	0.57	0.22	0.012	0	0	0	0	3.6e-05	0	0	0	0	0.089	0	0	0	0	0.11	2	0.23	0.26	0.2	0.18
132	0	0	0.002	0	0	0	0	0	0	1.2e-05	0	0	0.00023	0	3.1e-05	0	0.041	0.96	0	0	17	0.29	0.31	0.27	0.25
133	0	0	0.95	0.023	1e-05	0	0	0	0	0.0051	0	0	0.0029	0	0.0039	0	0.003	0.013	0	0.0031	2	0.23	0.26	0.2	0.18
134	0	0	0.15	0	0	0	0	0	0	0.0014	0	0	0.0007	0	0	0	0.0088	0.84	0	2.3e-05	17	0.29	0.31	0.27	0.25
135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.3e-05	0	15	0	0	0.067	0.06
136	0.23	0	0.77	0	0	0	0	0	0	0	2.1e-05	0	0	0	0	0	0	0	0	0	2	0.23	0.26	0.2	0.18
137	0	0.0012	0.69	0.017	0.0032	0	0.0017	0	0	0.00069	0	0	0.0039	4.6e-06	0.12	0	0.0042	0.13	0	0.026	2	0.23	0.26	0.2	0.18
138	0	0	0	0	0	0.97	0	0	0	0	0	8.5e-05	0	0	0	0	0	0	0.029	0	5	0	0.082	0.089	0
139	0	0	0.14	0.00023	0	0	7.7e-06	0	0	0.00024	0	0	0.02	1.3e-05	0.001	0	0.053	0.79	0	4.5e-05	17	0.29	0.31	0.27	0.25
140	0	0.0014	0.44	0.067	0.11	0	0.0067	0	0	0.00019	0	0	0.00068	0	0.26	0	0.00011	0.00066	0	0.11	2	0.23	0.26	0.2	0.18
141	0	0.012	0.4	0.14	0.24	0	0.013	0	0	0.00031	0	0	0.00028	0	0.16	0	0.00045	0.0085	0	0.037	2	0.23	0.26	0.2	0.18
142	0	0.0064	0.57	0.077	0.065	0	0.03	0	0	0.00055	0	0	0.0033	0	0.21	0	0.0038	0.024	0	0.0087	2	0.23	0.26	0.2	0.18
143	0	0.0036	0.49	0.14	0.15	0	0.0074	0	0	0.00056	0	0	0.0012	0	0.16	0	0.00095	0.01	0	0.038	2	0.23	0.26	0.2	0.18
144	0	0	0.00018	0	0	0	0	0	0	9.7e-06	0	0	0.99	0	0	0	0.0042	0.0099	0	1.3e-06	12	0.23	0.25	0.33	0.25
145	0	0	0.98	0.00038	0	0	0	0	0	0.007	0	0	0.0041	0	0.0029	0	0.00025	9.6e-05	0	0.0068	2	0.23	0.26	0.2	0.18
146	0.23	0	0.77	0	0	0	0	0	0	0	1.6e-05	0	0	0	0	0	0	0	0	0	2	0.23	0.26	0.2	0.18
147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	0	0	0.85	0.0014	0	0	0	0	0	0.0091	0	0	0.033	0	0.0065	0	0.028	0.076	0	0.00043	2	0.23	0.26	0.2	0.18
149	0	0	0.95	9.5e-05	0	0	0	0	0	0.0013	0	0	0.0026	0	0.017	0	0.0049	0.024	0	0.00047	2	0.23	0.26	0.2	0.18
150	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.077	0.058	0.022	0.02
151	0	2.7e-05	0.54	0.031	0.00041	0	2.1e-05	0	0	0.0015	0	0	0.00095	4e-05	0.013	0	0.01	0.4	0	0.0021	2	0.23	0.26	0.2	0.18
152	0	0	6.6e-06	2.6e-05	0	0	0	0	0	0	0	0.87	0	0	0	0	0	0.13	0	1.4e-06	11	0.077	0.058	0.022	0.02
153	0	0.27	0.14	0.0041	0.019	0	0.33	0	0	3.5e-06	0	0	8e-06	0	0.25	0	6e-05	0.0016	0	0.00047	6	0.29	0.25	0.2	0.091
154	0	0.0024	0.45	0.038	0.042	0	0.0059	0	6.8e-06	0.0005	0	0	0.013	0	0.18	0	0.0011	0.015	0	0.25	2	0.23	0.26	0.2	0.18
155	0	0.023	0.38	0.13	0.15	0	0.11	0	0	9.3e-05	0	0	8.3e-06	0	0.2	0	0.00055	0.0022	0	0.00011	2	0.23	0.26	0.2	0.18
156	0	0	0.029	0	0	0	0	0	0	0	0	0	0.00015	0	0.034	0	0	0	0	0.94	19	0.17	0.31	0.2	0.18
157	0	0.0015	0.019	0.037	0.9	0	0.004	0	0	1.1e-06	0	0	0	0	0.037	0	0	0	0	0.0019	4	0.23	0.23	0.11	0.12
158	1	0	0	0	0	0	0	0	0	0	1.4e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	0	3.1e-05	0.19	0.16	0.4	0	0.00011	0	0	6.3e-05	0	0	0	0	0.16	0	0	0	0	0.091	4	0.23	0.23	0.11	0.12
160	0	5.6e-05	0.34	0.2	0.22	0	0.00019	0	0	3.1e-05	0	0	0	0	0.19	0	0	0	0	0.057	2	0.23	0.26	0.2	0.18
161	0	0.0035	0.64	0.0042	0.00048	0	0.035	0	0	0.00029	0	0	0.002	0	0.1	0	0.035	0.17	0	7e-05	2	0.23	0.26	0.2	0.18
162	0	0	0.3	7.9e-05	0	0	0	0	0	0.0013	0	0	0.015	0.0005	9.8e-05	0	0.06	0.63	0	1.3e-05	17	0.29	0.31	0.27	0.25
163	0	0	0	0	0	0.00011	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.14	0	0
164	0	0.0012	0.023	0	0	0	0.0028	0	0	3.8e-06	0	0	0.00022	0	0.0036	0	0.016	0.95	0	0	17	0.29	0.31	0.27	0.25
165	0	0.0019	0.32	0.00064	6.3e-05	0	0.0093	0	0	0.00011	0	0	0.013	0	0.047	0	0.041	0.56	0	0.0001	17	0.29	0.31	0.27	0.25
