SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
118	0	1	0	1	0.051	0.12	0.022	0.02
119	1	0	0	0	0.23	0.26	0.2	0.18
120	1	0	0	0	0.23	0.26	0.2	0.18
121	1	0	0	0	0.23	0.26	0.2	0.18
122	1	0	0	0	0.23	0.26	0.2	0.18
123	1	0	0	0	0.23	0.26	0.2	0.18
124	1	0	0	0	0.23	0.26	0.2	0.18
125	1	0	0	0	0.23	0.26	0.2	0.18
126	1	0	0	0	0.23	0.26	0.2	0.18
127	1	0	0	0	0.23	0.26	0.2	0.18
128	0	1	0	1	0.051	0.12	0.022	0.02
129	1	0	0	0	0.23	0.26	0.2	0.18
130	1	0	0	0	0.23	0.26	0.2	0.18
131	1	0	0	0	0.23	0.26	0.2	0.18
132	1	0	0	0	0.23	0.26	0.2	0.18
133	1	0	0	0	0.23	0.26	0.2	0.18
134	1	0	0	0	0.23	0.26	0.2	0.18
135	0	0	1	2	0	0	0.044	0.02
136	1	0	0.00013	0	0.23	0.26	0.2	0.18
137	1	0	0	0	0.23	0.26	0.2	0.18
138	0	1	0	1	0.051	0.12	0.022	0.02
139	1	0	0	0	0.23	0.26	0.2	0.18
140	1	0	0	0	0.23	0.26	0.2	0.18
141	1	0	0	0	0.23	0.26	0.2	0.18
142	1	0	0	0	0.23	0.26	0.2	0.18
143	1	0	0	0	0.23	0.26	0.2	0.18
144	1	0	0	0	0.23	0.26	0.2	0.18
145	1	0	0	0	0.23	0.26	0.2	0.18
146	1	0	0.00013	0	0.23	0.26	0.2	0.18
147	0	0	1	2	0	0	0.044	0.02
148	1	0	0	0	0.23	0.26	0.2	0.18
149	1	0	0	0	0.23	0.26	0.2	0.18
150	0	1	0	1	0.051	0.12	0.022	0.02
151	1	0	0	0	0.23	0.26	0.2	0.18
152	0.00029	1	0	1	0.051	0.12	0.022	0.02
153	1	0	0	0	0.23	0.26	0.2	0.18
154	1	0	0	0	0.23	0.26	0.2	0.18
155	1	0	0	0	0.23	0.26	0.2	0.18
156	1	0	0	0	0.23	0.26	0.2	0.18
157	1	0	0	0	0.23	0.26	0.2	0.18
158	0	0	1	2	0	0	0.044	0.02
159	1	0	0	0	0.23	0.26	0.2	0.18
160	1	0	0	0	0.23	0.26	0.2	0.18
161	1	0	0	0	0.23	0.26	0.2	0.18
162	1	0	0	0	0.23	0.26	0.2	0.18
163	0	1	0	1	0.051	0.12	0.022	0.02
164	1	0	0	0	0.23	0.26	0.2	0.18
165	1	0	0	0	0.23	0.26	0.2	0.18
166	1	0	0	0	0.23	0.26	0.2	0.18
167	1	0	0	0	0.23	0.26	0.2	0.18
168	1	0	0	0	0.23	0.26	0.2	0.18
169	0	0	1	2	0	0	0.044	0.02
170	1	0	0	0	0.23	0.26	0.2	0.18
171	1	0	0	0	0.23	0.26	0.2	0.18
172	1	0	0	0	0.23	0.26	0.2	0.18
173	1	0	0	0	0.23	0.26	0.2	0.18
174	1	0	0	0	0.23	0.26	0.2	0.18
175	1	0	0	0	0.23	0.26	0.2	0.18
176	1	0	0	0	0.23	0.26	0.2	0.18
177	1	0	0	0	0.23	0.26	0.2	0.18
178	1	0	0	0	0.23	0.26	0.2	0.18
179	1	0	0	0	0.23	0.26	0.2	0.18
180	0.99	0.013	0	0	0.23	0.26	0.2	0.18
181	1	0	0	0	0.23	0.26	0.2	0.18
182	1	0	0	0	0.23	0.26	0.2	0.18
183	1	0	0	0	0.23	0.26	0.2	0.18
184	1	0	0	0	0.23	0.26	0.2	0.18
185	1	0	0	0	0.23	0.26	0.2	0.18
186	1	0	0	0	0.23	0.26	0.2	0.18
187	1	0	0	0	0.23	0.26	0.2	0.18
188	1	0	0	0	0.23	0.26	0.2	0.18
189	1	0	0	0	0.23	0.26	0.2	0.18
190	1	0	0	0	0.23	0.26	0.2	0.18
191	1	0	0	0	0.23	0.26	0.2	0.18
192	1	0	0	0	0.23	0.26	0.2	0.18
193	1	0	0	0	0.23	0.26	0.2	0.18
194	1	0	0	0	0.23	0.26	0.2	0.18
195	1	0	0	0	0.23	0.26	0.2	0.18
196	1	0	0	0	0.23	0.26	0.2	0.18
197	1	0	0	0	0.23	0.26	0.2	0.18
198	1	0	0	0	0.23	0.26	0.2	0.18
199	1	0	0	0	0.23	0.26	0.2	0.18
200	1	0	0	0	0.23	0.26	0.2	0.18
201	1	0	0	0	0.23	0.26	0.2	0.18
202	1	0	0	0	0.23	0.26	0.2	0.18
203	1	0	0	0	0.23	0.26	0.2	0.18
204	1	0	0	0	0.23	0.26	0.2	0.18
205	1	0	0	0	0.23	0.26	0.2	0.18
206	0	0	1	2	0	0	0.044	0.02
207	1	0	0	0	0.23	0.26	0.2	0.18
208	1	0	0	0	0.23	0.26	0.2	0.18
209	1	0	0	0	0.23	0.26	0.2	0.18
210	1	0	0	0	0.23	0.26	0.2	0.18
211	1	0	0	0	0.23	0.26	0.2	0.18
212	1	0	0	0	0.23	0.26	0.2	0.18
213	1	0	0	0	0.23	0.26	0.2	0.18
214	1	0	0	0	0.23	0.26	0.2	0.18
215	1	0	0	0	0.23	0.26	0.2	0.18
216	0	0	1	2	0	0	0.044	0.02
217	1	0	0	0	0.23	0.26	0.2	0.18
218	1	0	0	0	0.23	0.26	0.2	0.18
219	0	0	1	2	0	0	0.044	0.02
220	0	0	1	2	0	0	0.044	0.02
221	1	0	0	0	0.23	0.26	0.2	0.18
222	0	0	1	2	0	0	0.044	0.02
223	1	0	0	0	0.23	0.26	0.2	0.18
224	0	0	1	2	0	0	0.044	0.02
225	0	0	1	2	0	0	0.044	0.02
226	1	0	0	0	0.23	0.26	0.2	0.18
227	1	0	0	0	0.23	0.26	0.2	0.18
228	1	0	0	0	0.23	0.26	0.2	0.18
229	1	0	0	0	0.23	0.26	0.2	0.18
230	1	0	0	0	0.23	0.26	0.2	0.18
231	1	0	0	0	0.23	0.26	0.2	0.18
232	1	0	0	0	0.23	0.26	0.2	0.18
233	1	0	0	0	0.23	0.26	0.2	0.18
234	1	0	0	0	0.23	0.26	0.2	0.18
235	1	0	0	0	0.23	0.26	0.2	0.18
236	1	5.9e-05	0	0	0.23	0.26	0.2	0.18
237	1	0	0	0	0.23	0.26	0.2	0.18
238	1	0	0	0	0.23	0.26	0.2	0.18
239	1	0	0	0	0.23	0.26	0.2	0.18
240	1	0	0	0	0.23	0.26	0.2	0.18
241	0	0	1	2	0	0	0.044	0.02
242	1	0	0	0	0.23	0.26	0.2	0.18
243	1	0	0	0	0.23	0.26	0.2	0.18
244	1	0	0	0	0.23	0.26	0.2	0.18
245	1	0	0	0	0.23	0.26	0.2	0.18
246	1	0	0	0	0.23	0.26	0.2	0.18
247	1	0	0	0	0.23	0.26	0.2	0.18
248	1	0	0	0	0.23	0.26	0.2	0.18
249	1	0	0	0	0.23	0.26	0.2	0.18
250	1	0	0	0	0.23	0.26	0.2	0.18
251	1	0	0	0	0.23	0.26	0.2	0.18
252	1	0	0	0	0.23	0.26	0.2	0.18
253	0	1	0	1	0.051	0.12	0.022	0.02
254	0	1	0	1	0.051	0.12	0.022	0.02
255	0	1	0	1	0.051	0.12	0.022	0.02
256	1	0	0	0	0.23	0.26	0.2	0.18
257	1	0	0	0	0.23	0.26	0.2	0.18
258	0	0	1	2	0	0	0.044	0.02
259	1	0	0	0	0.23	0.26	0.2	0.18
260	1	0	0	0	0.23	0.26	0.2	0.18
261	1	0	0	0	0.23	0.26	0.2	0.18
262	1	0	0	0	0.23	0.26	0.2	0.18
263	1	0	0	0	0.23	0.26	0.2	0.18
264	1	0	0	0	0.23	0.26	0.2	0.18
265	1	0	0	0	0.23	0.26	0.2	0.18
266	1	0	0	0	0.23	0.26	0.2	0.18
267	1	0	0	0	0.23	0.26	0.2	0.18
268	0	0.00018	1	2	0	0	0.044	0.02
269	1	0	0	0	0.23	0.26	0.2	0.18
270	0	0	1	2	0	0	0.044	0.02
271	1	0	0	0	0.23	0.26	0.2	0.18
272	1	0	0	0	0.23	0.26	0.2	0.18
273	1	0	0	0	0.23	0.26	0.2	0.18
274	1	0	0	0	0.23	0.26	0.2	0.18
275	1	0	0	0	0.23	0.26	0.2	0.18
276	1	0	0	0	0.23	0.26	0.2	0.18
277	1	0	0	0	0.23	0.26	0.2	0.18
278	1	0	0	0	0.23	0.26	0.2	0.18
279	1	0	0	0	0.23	0.26	0.2	0.18
280	1	0	0	0	0.23	0.26	0.2	0.18
281	1	0	0	0	0.23	0.26	0.2	0.18
282	1	0	0	0	0.23	0.26	0.2	0.18
283	1	0	0	0	0.23	0.26	0.2	0.18
284	1	0	0	0	0.23	0.26	0.2	0.18
285	1	0	0	0	0.23	0.26	0.2	0.18
286	1	0	0	0	0.23	0.26	0.2	0.18
287	1	0	0	0	0.23	0.26	0.2	0.18
288	1	0	0	0	0.23	0.26	0.2	0.18
289	1	0	0	0	0.23	0.26	0.2	0.18
290	1	0	0	0	0.23	0.26	0.2	0.18
291	1	0	0	0	0.23	0.26	0.2	0.18
292	1	0	0	0	0.23	0.26	0.2	0.18
293	1	0	0	0	0.23	0.26	0.2	0.18
294	1	0	0	0	0.23	0.26	0.2	0.18
295	1	0	0	0	0.23	0.26	0.2	0.18
296	1	0	0	0	0.23	0.26	0.2	0.18
297	1	0	0	0	0.23	0.26	0.2	0.18
298	1	0	0	0	0.23	0.26	0.2	0.18
299	1	0	0	0	0.23	0.26	0.2	0.18
300	1	0	0	0	0.23	0.26	0.2	0.18
301	1	0	0	0	0.23	0.26	0.2	0.18
302	1	0	0	0	0.23	0.26	0.2	0.18
303	1	0	0	0	0.23	0.26	0.2	0.18
304	1	0	0	0	0.23	0.26	0.2	0.18
305	1	0	0	0	0.23	0.26	0.2	0.18
306	1	0	0	0	0.23	0.26	0.2	0.18
307	1	0	0	0	0.23	0.26	0.2	0.18
308	1	0	0	0	0.23	0.26	0.2	0.18
309	1	0	0	0	0.23	0.26	0.2	0.18
310	1	0	0	0	0.23	0.26	0.2	0.18
311	0	0	1	2	0	0	0.044	0.02
312	0	1	0	1	0.051	0.12	0.022	0.02
313	1	0	0	0	0.23	0.26	0.2	0.18
314	0	0	1	2	0	0	0.044	0.02
315	0	0	1	2	0	0	0.044	0.02
316	1	0	0	0	0.23	0.26	0.2	0.18
317	1	0	0	0	0.23	0.26	0.2	0.18
318	1	0	0	0	0.23	0.26	0.2	0.18
319	0	0	1	2	0	0	0.044	0.02
320	1	0	0	0	0.23	0.26	0.2	0.18
321	1	0	0	0	0.23	0.26	0.2	0.18
322	0	8.5e-05	1	2	0	0	0.044	0.02
323	1	0	0	0	0.23	0.26	0.2	0.18
324	0	0	1	2	0	0	0.044	0.02
325	1	0	0	0	0.23	0.26	0.2	0.18
326	1	0	0	0	0.23	0.26	0.2	0.18
327	1	0	0	0	0.23	0.26	0.2	0.18
328	1	0	0	0	0.23	0.26	0.2	0.18
329	0	0	1	2	0	0	0.044	0.02
330	1	0	0	0	0.23	0.26	0.2	0.18
331	1	0	0	0	0.23	0.26	0.2	0.18
332	1	0	0	0	0.23	0.26	0.2	0.18
333	1	0	0	0	0.23	0.26	0.2	0.18
334	1	0	0	0	0.23	0.26	0.2	0.18
335	1	0	0	0	0.23	0.26	0.2	0.18
336	1	0	0	0	0.23	0.26	0.2	0.18
337	1	0	0	0	0.23	0.26	0.2	0.18
338	1	0	0	0	0.23	0.26	0.2	0.18
339	1	0	0	0	0.23	0.26	0.2	0.18
340	1	0	0	0	0.23	0.26	0.2	0.18
341	1	0	0	0	0.23	0.26	0.2	0.18
342	1	0	0	0	0.23	0.26	0.2	0.18
343	1	0	0	0	0.23	0.26	0.2	0.18
344	1	0	0	0	0.23	0.26	0.2	0.18
345	0	0	1	2	0	0	0.044	0.02
346	1	0	0	0	0.23	0.26	0.2	0.18
347	1	0	0	0	0.23	0.26	0.2	0.18
348	1	0	0	0	0.23	0.26	0.2	0.18
349	1	0	0	0	0.23	0.26	0.2	0.18
350	1	0	0	0	0.23	0.26	0.2	0.18
351	1	0	0	0	0.23	0.26	0.2	0.18
352	1	0	0	0	0.23	0.26	0.2	0.18
353	0	1	0	1	0.051	0.12	0.022	0.02
354	1	0	0	0	0.23	0.26	0.2	0.18
355	1	0	0	0	0.23	0.26	0.2	0.18
356	1	0	0	0	0.23	0.26	0.2	0.18
357	1	0	0	0	0.23	0.26	0.2	0.18
358	1	0	0	0	0.23	0.26	0.2	0.18
359	1	0	0	0	0.23	0.26	0.2	0.18
360	1	0	0	0	0.23	0.26	0.2	0.18
361	1	0	0	0	0.23	0.26	0.2	0.18
362	1	0	0	0	0.23	0.26	0.2	0.18
363	1	0	0	0	0.23	0.26	0.2	0.18
364	1	0	0	0	0.23	0.26	0.2	0.18
365	1	0	0	0	0.23	0.26	0.2	0.18
366	1	0	0	0	0.23	0.26	0.2	0.18
367	1	0	0	0	0.23	0.26	0.2	0.18
368	0	0	1	2	0	0	0.044	0.02
369	1	0	0	0	0.23	0.26	0.2	0.18
370	1	0	0	0	0.23	0.26	0.2	0.18
371	1	0	0	0	0.23	0.26	0.2	0.18
372	0	1	0	1	0.051	0.12	0.022	0.02
373	1	0	0	0	0.23	0.26	0.2	0.18
374	1	0	0	0	0.23	0.26	0.2	0.18
375	1	0	0	0	0.23	0.26	0.2	0.18
376	1	0	0	0	0.23	0.26	0.2	0.18
377	1	0	0	0	0.23	0.26	0.2	0.18
378	1	0	0	0	0.23	0.26	0.2	0.18
379	1	0	0	0	0.23	0.26	0.2	0.18
380	1	0	0	0	0.23	0.26	0.2	0.18
381	0	0	1	2	0	0	0.044	0.02
382	0	0	1	2	0	0	0.044	0.02
383	1	0	0	0	0.23	0.26	0.2	0.18
384	1	0	0	0	0.23	0.26	0.2	0.18
385	1	0	0	0	0.23	0.26	0.2	0.18
386	1	0.0012	0	0	0.23	0.26	0.2	0.18
387	1	1.5e-06	0	0	0.23	0.26	0.2	0.18
388	1	0	0	0	0.23	0.26	0.2	0.18
389	1	0	0	0	0.23	0.26	0.2	0.18
390	1	0	0	0	0.23	0.26	0.2	0.18
391	1	0	0	0	0.23	0.26	0.2	0.18
392	1	0	0	0	0.23	0.26	0.2	0.18
393	1	0	0	0	0.23	0.26	0.2	0.18
394	1	0	0	0	0.23	0.26	0.2	0.18
395	1	0	0	0	0.23	0.26	0.2	0.18
396	1	0	0	0	0.23	0.26	0.2	0.18
397	1	0	0	0	0.23	0.26	0.2	0.18
398	1	0	0	0	0.23	0.26	0.2	0.18
399	0.00014	0	1	2	0	0	0.044	0.02
400	1	0	0	0	0.23	0.26	0.2	0.18
401	1	0	0	0	0.23	0.26	0.2	0.18
402	1	0	0	0	0.23	0.26	0.2	0.18
403	1	0	0	0	0.23	0.26	0.2	0.18
404	0	1	0	1	0.051	0.12	0.022	0.02
405	1	0	0	0	0.23	0.26	0.2	0.18
406	1	0	0	0	0.23	0.26	0.2	0.18
407	1	0	0	0	0.23	0.26	0.2	0.18
408	1	0	0	0	0.23	0.26	0.2	0.18
409	1	0	0	0	0.23	0.26	0.2	0.18
410	1	0	0	0	0.23	0.26	0.2	0.18
411	1	0	0	0	0.23	0.26	0.2	0.18
412	1	0	0	0	0.23	0.26	0.2	0.18
413	1	0	0	0	0.23	0.26	0.2	0.18
414	1	0	0	0	0.23	0.26	0.2	0.18
415	1	0	0	0	0.23	0.26	0.2	0.18
416	1	0	0	0	0.23	0.26	0.2	0.18
417	1	0	0	0	0.23	0.26	0.2	0.18
418	1	0	0	0	0.23	0.26	0.2	0.18
419	1	0	0	0	0.23	0.26	0.2	0.18
420	1	0	0	0	0.23	0.26	0.2	0.18
421	0	1	0	1	0.051	0.12	0.022	0.02
422	1	0	0	0	0.23	0.26	0.2	0.18
423	1	0	0	0	0.23	0.26	0.2	0.18
424	1	0	0	0	0.23	0.26	0.2	0.18
425	1	0	0	0	0.23	0.26	0.2	0.18
426	1	0	0	0	0.23	0.26	0.2	0.18
427	1	0	0	0	0.23	0.26	0.2	0.18
428	1	0	0	0	0.23	0.26	0.2	0.18
429	1	0	0	0	0.23	0.26	0.2	0.18
430	1	0	0	0	0.23	0.26	0.2	0.18
431	1	0	0	0	0.23	0.26	0.2	0.18
432	0	1	0	1	0.051	0.12	0.022	0.02
433	1	0	0	0	0.23	0.26	0.2	0.18
434	0	1	0	1	0.051	0.12	0.022	0.02
435	1	0	0	0	0.23	0.26	0.2	0.18
436	1	0	0	0	0.23	0.26	0.2	0.18
437	1	0	0	0	0.23	0.26	0.2	0.18
438	1	0	0	0	0.23	0.26	0.2	0.18
439	1	0	0	0	0.23	0.26	0.2	0.18
440	1	0	0	0	0.23	0.26	0.2	0.18
441	1	0	0	0	0.23	0.26	0.2	0.18
442	1	0	0	0	0.23	0.26	0.2	0.18
443	1	0	0	0	0.23	0.26	0.2	0.18
444	1	0	0	0	0.23	0.26	0.2	0.18
445	1	0	0	0	0.23	0.26	0.2	0.18
446	1	0	0	0	0.23	0.26	0.2	0.18
447	1	0	0	0	0.23	0.26	0.2	0.18
448	1	0	0	0	0.23	0.26	0.2	0.18
449	1	0	0	0	0.23	0.26	0.2	0.18
450	1	0	0	0	0.23	0.26	0.2	0.18
451	1	0	0	0	0.23	0.26	0.2	0.18
452	1	0	0	0	0.23	0.26	0.2	0.18
453	1	0	0	0	0.23	0.26	0.2	0.18
454	1	0	0	0	0.23	0.26	0.2	0.18
455	1	0	0	0	0.23	0.26	0.2	0.18
456	1	0	0	0	0.23	0.26	0.2	0.18
457	1	0	0	0	0.23	0.26	0.2	0.18
458	1	0	0	0	0.23	0.26	0.2	0.18
459	1	0.0027	0	0	0.23	0.26	0.2	0.18
460	1	0	0	0	0.23	0.26	0.2	0.18
461	0	0	1	2	0	0	0.044	0.02
462	1	0	0	0	0.23	0.26	0.2	0.18
463	0	1	0	1	0.051	0.12	0.022	0.02
464	1	0	0	0	0.23	0.26	0.2	0.18
465	1	0	0	0	0.23	0.26	0.2	0.18
466	1	0	0	0	0.23	0.26	0.2	0.18
467	1	0	0	0	0.23	0.26	0.2	0.18
468	1	0	0	0	0.23	0.26	0.2	0.18
469	1	0	0	0	0.23	0.26	0.2	0.18
470	1	0	0	0	0.23	0.26	0.2	0.18
471	1	0	0	0	0.23	0.26	0.2	0.18
472	1	0	0	0	0.23	0.26	0.2	0.18
473	1	0	0	0	0.23	0.26	0.2	0.18
474	0.0052	0.99	0	1	0.051	0.12	0.022	0.02
475	1	0	0	0	0.23	0.26	0.2	0.18
476	1	0	0	0	0.23	0.26	0.2	0.18
477	1	0	0	0	0.23	0.26	0.2	0.18
478	1	0	0	0	0.23	0.26	0.2	0.18
479	1	0	0	0	0.23	0.26	0.2	0.18
480	1	0	0	0	0.23	0.26	0.2	0.18
481	1	0	0	0	0.23	0.26	0.2	0.18
482	1	0	0	0	0.23	0.26	0.2	0.18
483	1	0	0	0	0.23	0.26	0.2	0.18
484	0	1	0	1	0.051	0.12	0.022	0.02
485	1	0	0	0	0.23	0.26	0.2	0.18
486	0	1.5e-06	1	2	0	0	0.044	0.02
487	0	1	0	1	0.051	0.12	0.022	0.02
488	1	0	0	0	0.23	0.26	0.2	0.18
489	1	0	0	0	0.23	0.26	0.2	0.18
490	1	0	0	0	0.23	0.26	0.2	0.18
491	1	0	0	0	0.23	0.26	0.2	0.18
492	1	0	0	0	0.23	0.26	0.2	0.18
493	1	0	0	0	0.23	0.26	0.2	0.18
494	1	0	0	0	0.23	0.26	0.2	0.18
495	1	0	0	0	0.23	0.26	0.2	0.18
496	1	0	0	0	0.23	0.26	0.2	0.18
497	1	0	0	0	0.23	0.26	0.2	0.18
498	1	0	0	0	0.23	0.26	0.2	0.18
499	1	0	0	0	0.23	0.26	0.2	0.18
500	1	0	0	0	0.23	0.26	0.2	0.18
501	1	0	0	0	0.23	0.26	0.2	0.18
502	1	0	0	0	0.23	0.26	0.2	0.18
503	1	0	0	0	0.23	0.26	0.2	0.18
504	1	0	0	0	0.23	0.26	0.2	0.18
505	1	0	0	0	0.23	0.26	0.2	0.18
506	1	0	0	0	0.23	0.26	0.2	0.18
507	1	0	0	0	0.23	0.26	0.2	0.18
508	1	0	0	0	0.23	0.26	0.2	0.18
509	0	1	0	1	0.051	0.12	0.022	0.02
510	1	0	0	0	0.23	0.26	0.2	0.18
511	1	0	0	0	0.23	0.26	0.2	0.18
512	1	0	0	0	0.23	0.26	0.2	0.18
513	1	0	0	0	0.23	0.26	0.2	0.18
514	1	0	0	0	0.23	0.26	0.2	0.18
515	1	0	0	0	0.23	0.26	0.2	0.18
516	0	0	1	2	0	0	0.044	0.02
517	1	0	0	0	0.23	0.26	0.2	0.18
518	1	0	0	0	0.23	0.26	0.2	0.18
519	1	0	0	0	0.23	0.26	0.2	0.18
520	1	0	0	0	0.23	0.26	0.2	0.18
521	1	0	0	0	0.23	0.26	0.2	0.18
522	1	0	0	0	0.23	0.26	0.2	0.18
523	1	0	0	0	0.23	0.26	0.2	0.18
524	1	0	0	0	0.23	0.26	0.2	0.18
