SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
85	0	1	0	2.9e-06	0	0	0.00063	0	1	0.23	0.26	0.2	0.18
86	0.22	0.13	0	0.65	0	0	0.00013	0	3	0.23	0.26	0.13	0.12
87	0.00035	0.13	0	0.87	0	0	4.1e-05	0	3	0.23	0.26	0.13	0.12
88	0.021	0.89	0	0.087	0	0	0.005	0	1	0.23	0.26	0.2	0.18
89	7.1e-05	0.031	0	0.97	0	0	0	0	3	0.23	0.26	0.13	0.12
90	0.00087	0.02	0	0.98	0	0	0	0	3	0.23	0.26	0.13	0.12
91	0	0.06	0	0.94	0	0	0	0	3	0.23	0.26	0.13	0.12
92	0.0095	0.91	0	0.053	0	0	0.028	0	1	0.23	0.26	0.2	0.18
93	0.44	0.45	0	0.0014	0	0	0.11	0	1	0.23	0.26	0.2	0.18
94	0	0	1	0	0	0	0	0	2	0.051	0.087	0.022	0.02
95	0.86	0.075	0	1.1e-06	0	0	0.067	0	0	0.29	0.31	0.2	0.18
96	0.01	0.27	0	1.8e-06	0	0	0.72	0	6	0.23	0.25	0.27	0.25
97	0.00068	0.0025	0	0	0	0	1	0	6	0.23	0.25	0.27	0.25
98	1.9e-05	0.99	0	0	0	0	0.015	0	1	0.23	0.26	0.2	0.18
99	0.57	0.35	0	0.032	0	0	0.039	0	0	0.29	0.31	0.2	0.18
100	0.0005	0.15	0	0.85	0	0	7.2e-06	0	3	0.23	0.26	0.13	0.12
101	0.29	0.3	0	0.4	0	0	0.0026	0	3	0.23	0.26	0.13	0.12
102	0	1	0	0	0.00081	0	0	0	1	0.23	0.26	0.2	0.18
103	0.11	0.81	0	0.069	0	0	0.017	0	1	0.23	0.26	0.2	0.18
104	0.094	0.81	0	0.0054	0	0	0.088	0	1	0.23	0.26	0.2	0.18
105	0.0044	0.67	0	0	0	0	0.32	0	1	0.23	0.26	0.2	0.18
106	0.0012	0.019	0	0	0	0	0.98	0	6	0.23	0.25	0.27	0.25
107	0.00054	0.15	0	0	0	0	0.85	0	6	0.23	0.25	0.27	0.25
108	0.0092	0.98	0	0.0041	0	0	0.006	0	1	0.23	0.26	0.2	0.18
109	0.083	0.9	0	0.0088	0	5.3e-06	0.0058	0	1	0.23	0.26	0.2	0.18
110	0.071	0.72	0	0.00031	0	0.00071	0.21	0	1	0.23	0.26	0.2	0.18
111	0.38	0.0039	0	0	0	0.00041	0.62	0	6	0.23	0.25	0.27	0.25
112	0.013	0.26	0	7.6e-05	0	0	0.73	0	6	0.23	0.25	0.27	0.25
113	0.0045	0.054	0	0.94	0	0	5.8e-05	0	3	0.23	0.26	0.13	0.12
114	0.053	0.8	0	0.079	0	0	0.072	0	1	0.23	0.26	0.2	0.18
115	0.067	0.37	0	0	0	0	0.56	0	6	0.23	0.25	0.27	0.25
116	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
117	0	0	1	0	0	0	0	0	2	0.051	0.087	0.022	0.02
118	0	0	0	0	0	0	0	1	7	0	0.082	0.089	0.091
119	0.077	0.78	0	0.0003	0	0	0.15	0	1	0.23	0.26	0.2	0.18
120	0.16	0.76	0	0.079	0	0	0.00017	0	1	0.23	0.26	0.2	0.18
121	0.48	0.51	0	0.015	0	0	1.3e-06	0	1	0.23	0.26	0.2	0.18
122	0.029	0.092	0	0.88	0	0	4.1e-06	0	3	0.23	0.26	0.13	0.12
123	0.01	0.046	0	0.94	0	0	2.1e-05	0	3	0.23	0.26	0.13	0.12
124	0.00021	0.0027	0	1	0	0	0	0	3	0.23	0.26	0.13	0.12
125	0.12	0.13	0	0	0	0	0.76	0	6	0.23	0.25	0.27	0.25
126	0.0037	0.1	0	0.9	0	0	0.00014	0	3	0.23	0.26	0.13	0.12
127	0.033	0.28	0	0.00015	0	0	0.68	0	6	0.23	0.25	0.27	0.25
128	0	0	1	0	0	0	0	9.9e-06	2	0.051	0.087	0.022	0.02
129	0.34	0.55	0	5e-06	0	0	0.11	0	1	0.23	0.26	0.2	0.18
130	0.03	0.81	0	0.12	0	0	0.039	0	1	0.23	0.26	0.2	0.18
131	0.0024	0.79	0	0.21	0	0	7.5e-06	0	1	0.23	0.26	0.2	0.18
132	0.95	0.019	0	0	0	0	0.029	0	0	0.29	0.31	0.2	0.18
133	0.014	0.87	0	5.1e-05	0	9.1e-05	0.11	0	1	0.23	0.26	0.2	0.18
134	0.22	0.44	0	0	0	0.0023	0.34	0	1	0.23	0.26	0.2	0.18
135	0	0	0	0	0.0014	0	0	1	7	0	0.082	0.089	0.091
136	0	1	0	0	0.0016	0	0	0	1	0.23	0.26	0.2	0.18
137	0.28	0.67	0	0.018	0	0.0004	0.034	0	1	0.23	0.26	0.2	0.18
138	0	0	0.0079	0	0	0	0	0.99	7	0	0.082	0.089	0.091
139	0.49	0.34	0	9.7e-06	0	0.007	0.16	0	0	0.29	0.31	0.2	0.18
140	0.015	0.64	0	0.34	0	0	0.01	0	1	0.23	0.26	0.2	0.18
141	0.13	0.4	0	0.46	0	0	0.0052	0	3	0.23	0.26	0.13	0.12
142	0.15	0.66	0	0.17	0	0	0.029	0	1	0.23	0.26	0.2	0.18
143	0.093	0.58	0	0.31	0	0	0.017	0	1	0.23	0.26	0.2	0.18
144	1.1e-05	0.00084	0	0	0	0	1	0	6	0.23	0.25	0.27	0.25
145	3.6e-05	0.62	0	0	0	0	0.38	0	1	0.23	0.26	0.2	0.18
146	3.2e-06	1	0	0	0.0016	0	0	0	1	0.23	0.26	0.2	0.18
147	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
148	0.0069	0.48	0	0	0	5.4e-06	0.51	0	6	0.23	0.25	0.27	0.25
149	0.016	0.83	0	0	0	0	0.15	0	1	0.23	0.26	0.2	0.18
150	1	0	0	0	0	0	0	0	0	0.29	0.31	0.2	0.18
151	0.59	0.38	0	0.0013	0	0.0044	0.018	0	0	0.29	0.31	0.2	0.18
152	0	6.7e-05	1	0	0	0	0	0	2	0.051	0.087	0.022	0.02
153	0.48	0.24	0	0.28	0	0	0.00023	0	0	0.29	0.31	0.2	0.18
154	0.051	0.71	0	0.17	0	0	0.067	0	1	0.23	0.26	0.2	0.18
155	0.3	0.38	0	0.32	0	0	0.00072	0	1	0.23	0.26	0.2	0.18
156	0.0001	0.98	0	0.00035	0	0	0.018	0	1	0.23	0.26	0.2	0.18
157	0.00042	0.025	0	0.97	0	0	5.3e-06	0	3	0.23	0.26	0.13	0.12
158	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
159	0.00017	0.19	0	0.81	0	0	0.00011	0	3	0.23	0.26	0.13	0.12
160	0.0011	0.39	0	0.61	0	0	8.1e-05	0	3	0.23	0.26	0.13	0.12
161	0.63	0.35	0	0.0025	0	0	0.013	0	0	0.29	0.31	0.2	0.18
162	0.068	0.73	0	3.7e-06	0	0	0.2	0	1	0.23	0.26	0.2	0.18
163	0	0	0.99	0	0	0	0	0.0053	2	0.051	0.087	0.022	0.02
164	0.98	0.014	0	1.3e-06	0	0	0.0011	0	0	0.29	0.31	0.2	0.18
165	0.76	0.22	0	0.00069	0	0	0.022	0	0	0.29	0.31	0.2	0.18
166	0.5	0.5	0	0	0	0	3.4e-05	0	1	0.23	0.26	0.2	0.18
167	0.0013	0.91	0	0.079	0	0	0.011	0	1	0.23	0.26	0.2	0.18
168	0.13	0.79	0	0	0	0.00072	0.078	0	1	0.23	0.26	0.2	0.18
169	0	0	0	0	6.7e-05	0	0	1	7	0	0.082	0.089	0.091
170	0.091	0.36	0	0.0002	0	0	0.55	0	6	0.23	0.25	0.27	0.25
171	0.23	0.39	0	0.38	0	0	0.0005	0	1	0.23	0.26	0.2	0.18
172	0.02	0.49	0	0.49	0	0	0.00073	0	1	0.23	0.26	0.2	0.18
173	0.58	0.42	0	2.8e-06	0	0	0.00065	0	0	0.29	0.31	0.2	0.18
174	0.26	0.72	0	0.014	0	0	0.0012	0	1	0.23	0.26	0.2	0.18
175	0.00047	0.75	0	0.25	0	0	1.1e-06	0	1	0.23	0.26	0.2	0.18
176	0.14	0.57	0	0.26	0	0	0.027	0	1	0.23	0.26	0.2	0.18
177	0.0018	0.91	0	0.08	0	0	0.0068	0	1	0.23	0.26	0.2	0.18
178	3e-05	1	0	8.7e-05	0	0	6.7e-05	0	1	0.23	0.26	0.2	0.18
179	0.06	0.35	0	0.58	0	0	0.0068	0	3	0.23	0.26	0.13	0.12
180	0	0	0	1	0	0	0	0	3	0.23	0.26	0.13	0.12
181	0.028	0.42	0	0.55	0	0	0.00091	0	3	0.23	0.26	0.13	0.12
182	0.014	0.98	0	0.0064	0	0	0.0019	0	1	0.23	0.26	0.2	0.18
183	0.0015	0.87	0	0.13	0	0	5.8e-05	0	1	0.23	0.26	0.2	0.18
184	0.57	0.43	0	2.7e-05	0	0	0.00095	0	0	0.29	0.31	0.2	0.18
185	0.042	0.73	0	0.22	0	0	0.0043	0	1	0.23	0.26	0.2	0.18
186	0.88	0.12	0	0.0002	0	0	0.00081	0	0	0.29	0.31	0.2	0.18
187	0.061	0.84	0	0.00012	0	0	0.1	0	1	0.23	0.26	0.2	0.18
188	0.0097	0.94	0	0.046	0	0	0.00015	0	1	0.23	0.26	0.2	0.18
189	0.019	0.1	0	0.88	0	0	2.7e-06	0	3	0.23	0.26	0.13	0.12
190	0.0009	0.15	0	0.85	0	0	0	0	3	0.23	0.26	0.13	0.12
191	0.059	0.82	0	0.086	0	0	0.031	0	1	0.23	0.26	0.2	0.18
192	2e-06	0.0065	0	0.99	0	0	0	0	3	0.23	0.26	0.13	0.12
193	0.02	0.92	0	0.053	0	0	0.0037	0	1	0.23	0.26	0.2	0.18
194	0.0093	0.88	0	0.11	0	0	0.0002	0	1	0.23	0.26	0.2	0.18
195	0.0099	0.58	0	0.41	0	0	0.0031	0	1	0.23	0.26	0.2	0.18
196	0.0087	0.69	0	0.29	0	0	0.01	0	1	0.23	0.26	0.2	0.18
197	0.52	0.47	0	0.0021	0	0	0.013	0	0	0.29	0.31	0.2	0.18
198	0.05	0.95	0	0	0	1.1e-05	1.2e-05	0	1	0.23	0.26	0.2	0.18
199	0.11	0.74	0	0.083	0	0	0.059	0	1	0.23	0.26	0.2	0.18
200	0.052	0.72	0	6.4e-05	0	0	0.23	0	1	0.23	0.26	0.2	0.18
201	0.00044	0.021	0	0.98	0	0	0	0	3	0.23	0.26	0.13	0.12
202	0.14	0.86	0	1.6e-05	0	0	0	0	1	0.23	0.26	0.2	0.18
203	0.68	0.26	0	0.061	0	0	0	0	0	0.29	0.31	0.2	0.18
204	0.13	0.73	0	0.14	0	0	0.0014	0	1	0.23	0.26	0.2	0.18
205	0.9	0.1	0	6.9e-05	0	0	0.00027	0	0	0.29	0.31	0.2	0.18
206	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
207	0.64	0.27	0	0.092	0	0	0	0	0	0.29	0.31	0.2	0.18
208	0.091	0.46	0	0.43	0	0	0.015	0	1	0.23	0.26	0.2	0.18
209	0.02	0.6	0	0.38	0	0	0.0076	0	1	0.23	0.26	0.2	0.18
210	5.5e-05	0.29	0	0.71	0	0	0	0	3	0.23	0.26	0.13	0.12
211	0.086	0.83	0	0.046	0	0	0.039	0	1	0.23	0.26	0.2	0.18
212	0.1	0.36	0	0.53	0	0	0.004	0	3	0.23	0.26	0.13	0.12
213	0.00011	0.91	0	0.091	0	0	2e-06	0	1	0.23	0.26	0.2	0.18
214	0.19	0.53	0	0.28	0	0	0.00017	0	1	0.23	0.26	0.2	0.18
215	0.0012	0.96	0	0.042	0	0	2.3e-06	0	1	0.23	0.26	0.2	0.18
216	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
217	0.002	0.14	0	0.86	0	0	0	0	3	0.23	0.26	0.13	0.12
218	0.19	0.46	0	0.0041	0	4.7e-06	0.35	0	1	0.23	0.26	0.2	0.18
219	0	0	0	0	0	0	0	1	7	0	0.082	0.089	0.091
220	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
221	0	0.98	0	0.0013	0	0	0.019	0	1	0.23	0.26	0.2	0.18
222	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
223	0	0.15	0	0.85	0	0	1.3e-05	0	3	0.23	0.26	0.13	0.12
224	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
225	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
226	0.016	0.87	0	0.12	0	0	0.00015	0	1	0.23	0.26	0.2	0.18
227	0.13	0.79	0	0.081	0	0	0.0018	0	1	0.23	0.26	0.2	0.18
228	0	1e-05	0	0.00068	0	0	0	1	7	0	0.082	0.089	0.091
229	0	0.0014	0	1	0	0	0	0	3	0.23	0.26	0.13	0.12
230	0	0.99	0	0.0085	0	0	2.7e-05	0.0016	1	0.23	0.26	0.2	0.18
231	0.028	0.88	0	0.092	0	0	0.0024	0	1	0.23	0.26	0.2	0.18
232	0	2.6e-05	0	0.0013	0	0	0	1	7	0	0.082	0.089	0.091
233	0	0.66	0	0.026	0	0	0.00015	0.31	1	0.23	0.26	0.2	0.18
234	4e-06	0.19	0	0.81	0	0	6e-05	0.0008	3	0.23	0.26	0.13	0.12
235	0	0.12	0	0.12	0	0	0.00017	0.76	7	0	0.082	0.089	0.091
236	1.8e-05	0.035	3.6e-06	0.28	0	0	6.7e-05	0.69	7	0	0.082	0.089	0.091
237	0.74	0.23	0	0.028	0	0	0.0022	0	0	0.29	0.31	0.2	0.18
238	0.61	0.35	0	0.0016	0	0	0.043	0	0	0.29	0.31	0.2	0.18
239	0.029	0.97	0	0.0023	0	0	0.00041	0	1	0.23	0.26	0.2	0.18
240	0.055	0.0021	0	0	0	0.088	0.85	0	6	0.23	0.25	0.27	0.25
241	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
242	0.083	0.25	0	0	0	0	0.67	0	6	0.23	0.25	0.27	0.25
243	0.0038	0.83	0	0.00018	0	0	0.17	0	1	0.23	0.26	0.2	0.18
244	0.027	0.0062	0	0	0	0	0.97	0	6	0.23	0.25	0.27	0.25
245	0	0.00031	0	0	0	0	1	0	6	0.23	0.25	0.27	0.25
246	0.081	0.87	0	2e-05	0	0	0.047	0	1	0.23	0.26	0.2	0.18
247	0.085	0.89	0	8.3e-06	0	0	0.03	0	1	0.23	0.26	0.2	0.18
248	0	1	0	0	0	0	0	0	1	0.23	0.26	0.2	0.18
249	0.84	0.13	0	0	0	0	0.031	0	0	0.29	0.31	0.2	0.18
250	0.0082	0.14	0	1.6e-06	0	0	0.85	0	6	0.23	0.25	0.27	0.25
251	0.19	0.24	0	1e-06	0	0.00013	0.57	0	6	0.23	0.25	0.27	0.25
252	0.0018	0.064	0	0.93	0	0	9e-06	0	3	0.23	0.26	0.13	0.12
253	0	0	0	0	0	0	0	1	7	0	0.082	0.089	0.091
254	0	0	1	0	0	0	0	0.00015	2	0.051	0.087	0.022	0.02
255	0	0	1	0	0	0	0	0	2	0.051	0.087	0.022	0.02
256	3.1e-06	0.0011	0	1	0	0	0	0	3	0.23	0.26	0.13	0.12
257	0.022	0.55	0	0.42	0	0	0.0026	0	1	0.23	0.26	0.2	0.18
258	0	0	0	0	0	0	0	1	7	0	0.082	0.089	0.091
259	0.0025	0.94	0	0.025	0	0	0.031	0	1	0.23	0.26	0.2	0.18
260	0.00081	0.97	0	0.028	0	0	0.00019	0	1	0.23	0.26	0.2	0.18
261	0.15	0.84	0	0.003	0	0	0.0058	0	1	0.23	0.26	0.2	0.18
262	0.012	0.91	0	0.0022	0	0	0.078	0	1	0.23	0.26	0.2	0.18
263	0.092	0.54	0	0.0035	0	0	0.37	0	1	0.23	0.26	0.2	0.18
264	0.0015	0.15	0	0.84	0	0	0.00015	0	3	0.23	0.26	0.13	0.12
265	0.0025	0.99	0	0.01	0	0	0.0015	0	1	0.23	0.26	0.2	0.18
266	0	0.00042	0	1	0	0	0	0	3	0.23	0.26	0.13	0.12
267	0.0031	0.66	0	0.34	0	0	0.00036	0	1	0.23	0.26	0.2	0.18
268	0	0	0	0	0.00034	0	0	1	7	0	0.082	0.089	0.091
269	0.56	0.27	0	0.17	0	0	4e-05	0	0	0.29	0.31	0.2	0.18
270	0	0	0	0	1	0	0	0.0013	4	0	0	0.022	0.02
271	0.21	0.36	0	0.43	0	0	5.6e-05	0	3	0.23	0.26	0.13	0.12
272	0.33	0.48	0	0.18	0	0	0.0026	0	1	0.23	0.26	0.2	0.18
273	0.085	0.32	0	0.59	0	0	0.0043	0	3	0.23	0.26	0.13	0.12
274	0.095	0.61	0	0.019	0	0	0.28	0	1	0.23	0.26	0.2	0.18
275	0.063	0.73	0	0.002	0	0	0.2	0	1	0.23	0.26	0.2	0.18
276	0.073	0.87	0	0.055	0	0	0.0054	0	1	0.23	0.26	0.2	0.18
277	0.0026	0.017	0	0.98	0	0	9.6e-06	0	3	0.23	0.26	0.13	0.12
278	0.00017	0.13	0	0.87	0	0	5e-05	0	3	0.23	0.26	0.13	0.12
279	0.0048	0.47	0	0.53	0	0	1.1e-05	0	3	0.23	0.26	0.13	0.12
280	0.0045	0.14	0	0.86	0	0	0.00012	0	3	0.23	0.26	0.13	0.12
281	0.004	0.13	0	0.87	0	0	9.9e-05	0	3	0.23	0.26	0.13	0.12
282	0.48	0.4	0	0.12	0	0	0.0058	0	0	0.29	0.31	0.2	0.18
283	3.2e-06	0.0089	0	0.99	0	0	0	0	3	0.23	0.26	0.13	0.12
284	0.49	0.38	0	0.13	0	0	0.0014	0	0	0.29	0.31	0.2	0.18
285	0.52	0.46	0	0.0062	0	0	0.014	0	0	0.29	0.31	0.2	0.18
286	0.002	0.023	0	0.98	0	0	1.7e-06	0	3	0.23	0.26	0.13	0.12
287	0.019	0.63	0	0.0047	0	0	0.35	0	1	0.23	0.26	0.2	0.18
288	0.99	0.0045	0	0	0	0	0.00057	0	0	0.29	0.31	0.2	0.18
289	0.077	0.14	0	0.78	0	0	0.00014	0	3	0.23	0.26	0.13	0.12
290	0.79	0.19	0	0.00013	0	0	0.022	0	0	0.29	0.31	0.2	0.18
291	0.15	0.22	0	0.63	0	0	0.0014	0	3	0.23	0.26	0.13	0.12
292	0.14	0.78	0	0.058	0	0	0.02	0	1	0.23	0.26	0.2	0.18
293	0.29	0.69	0	2.6e-06	0	0	0.017	0	1	0.23	0.26	0.2	0.18
294	0.36	0.57	0	0.0073	0	0	0.06	0	1	0.23	0.26	0.2	0.18
295	0.043	0.84	0	0.091	0	0	0.022	0	1	0.23	0.26	0.2	0.18
296	0.0052	0.98	0	0.0033	0	0	0.012	0	1	0.23	0.26	0.2	0.18
297	0.0064	0.066	0	0.93	0	0	7.8e-05	0	3	0.23	0.26	0.13	0.12
298	0.23	0.24	0	0.53	0	0	3.3e-05	0	3	0.23	0.26	0.13	0.12
299	0.13	0.85	0	0.019	0	0	0.0033	0	1	0.23	0.26	0.2	0.18
300	0.31	0.34	0	0.35	0	0	0.0038	0	3	0.23	0.26	0.13	0.12
301	0.015	0.016	0	0.97	0	0	0	0	3	0.23	0.26	0.13	0.12
302	0	0	0	1	0	0	0	0	3	0.23	0.26	0.13	0.12
303	0.011	0.045	0	0.94	0	0	0	0	3	0.23	0.26	0.13	0.12
304	0	0.14	0	0.86	0	0	0	0	3	0.23	0.26	0.13	0.12
305	6.4e-06	0.0075	0	0.99	0	0	0	0	3	0.23	0.26	0.13	0.12
306	0.98	0.018	0	2.5e-06	0	0	5.9e-06	0	0	0.29	0.31	0.2	0.18
307	0.87	0.048	0	0.078	0	0	0	0	0	0.29	0.31	0.2	0.18
308	0.15	0.83	0	0.024	0	0	0.0002	0	1	0.23	0.26	0.2	0.18
309	0.00057	0.82	0	0.18	0	0	3.7e-05	0	1	0.23	0.26	0.2	0.18
310	0.042	0.64	0	0.27	0	0	0.046	0	1	0.23	0.26	0.2	0.18
311	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
312	0	0	1	0	0	0	0	0	2	0.051	0.087	0.022	0.02
313	0.005	0.54	0	0.46	0	0	0	0	1	0.23	0.26	0.2	0.18
314	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
315	0	0	0	0	1	0	0	0	4	0	0	0.022	0.02
