SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
58	0.00043	0	0.12	0.0055	0.23	0	0.27	0	0	0.048	0	3e-05	0.09	0.00036	4e-06	0.031	0.2	0.00036	0	6	0.29	0.26	0.27	0.25
59	0.15	0	0.85	0	0.00018	0	8e-06	0	0	2.1e-06	0	0	5.7e-05	1.2e-05	1.1e-05	0	2.9e-05	1.2e-05	0	2	0.23	0.26	0.18	0.18
60	1.9e-05	0	0.21	0.33	0.12	0	0.013	0	0	9.3e-05	0	0	0.002	0.0031	0	0.00046	0.33	0.0031	0	3	0.29	0.26	0.2	0.091
61	0.022	0	0.68	0.0043	0.17	0	0.0082	0	0	0.0032	0	0	0.0025	0.047	0.0092	0.00016	0.011	0.047	0	2	0.23	0.26	0.18	0.18
62	0.54	0	0.028	4.3e-06	6.2e-05	0	0	0	0	0	0	0	0	0.018	0.39	0	0	0.018	0	0	0.13	0.26	0.2	0.16
63	0.001	0	0.43	0.0032	0.027	0	0.00013	0	0	1.2e-06	0	0	5.9e-06	0.26	0.011	1.5e-06	0.00078	0.26	0	2	0.23	0.26	0.18	0.18
64	1	0	1.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.26	0.2	0.16
65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.26	0.2	0.16
66	0	0	0.098	3.7e-06	0.9	0	8.6e-06	0	0	0	0	0	0	0	0	0	0.00067	0	0	4	0.29	0.31	0.2	0.18
67	0.25	0	0.36	0.022	0.08	0	0.0021	0	0	0.0054	0.00088	0	0.0023	0.12	0.035	3.5e-05	0.0057	0.12	0	2	0.23	0.26	0.18	0.18
68	0	0	0.09	0.42	0.4	0	0.0021	0	0	8.3e-06	0	0	1.6e-05	0.029	0	0.00045	0.037	0.029	0	3	0.29	0.26	0.2	0.091
69	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.26	0.2	0.16
70	0.99	0	0.013	0	1.1e-05	0	0	0	0	2.8e-05	0	0	5.2e-05	0	1.9e-06	0	1.9e-06	0	0	0	0.13	0.26	0.2	0.16
71	4.9e-05	0	0.12	0.033	0.04	0	1.4e-05	0	0	0	0	0	0	0.41	0.0006	0	0.00041	0.41	0	13	0.23	0.26	0.11	0.12
72	0.49	0	0.46	5.3e-05	0.0078	0	0.0079	0	0	0.0039	0	0	0.022	0.0016	0.0085	2.2e-05	0.0031	0.0016	0	0	0.13	0.26	0.2	0.16
73	0	0.99	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.051	0.087	0.022	0.02
74	0.00013	0	0.68	0.00013	0.14	0	0.076	0	0	0.0019	0	0	0.017	0.00011	0	0.00051	0.086	0.00011	0	2	0.23	0.26	0.18	0.18
75	0.82	0	0.14	0.0048	0.0031	0	0.00047	0	0	0.0004	0	0	0.0027	0.0089	0.0026	1.9e-06	0.0031	0.0089	0	0	0.13	0.26	0.2	0.16
76	4.5e-05	0	0.88	0.001	0.069	0	0.011	0	0	1e-05	0	0	0.00047	0.0054	2.5e-05	0.00014	0.031	0.0054	0	2	0.23	0.26	0.18	0.18
77	0	0	0.13	0.00029	0.43	0	0.19	0	0	0.00053	0	0	0.0035	6.2e-06	0	0.01	0.24	6.2e-06	0	4	0.29	0.31	0.2	0.18
78	0	0	0.43	0.18	0.27	0	0.00082	0	0	0	0	0	0	0.043	0	4.8e-05	0.028	0.043	0	2	0.23	0.26	0.18	0.18
79	0.042	0	0.52	0.19	0.061	0	0.0019	0	0	0.00016	0	0	0.00075	0.084	0.00074	3.2e-05	0.02	0.084	0	2	0.23	0.26	0.18	0.18
80	0.00037	0	0.28	0.048	0.39	0	0.00073	0	0	0.00022	0	0	4.1e-05	0.14	0.00056	2.6e-05	0.0045	0.14	0	4	0.29	0.31	0.2	0.18
81	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.051	0.087	0.022	0.02
82	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00016	7	0	0	0	0
83	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2e-06	7	0	0	0	0
84	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.26	0.2	0.16
85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.26	0.2	0.16
86	4.5e-05	0	0.2	0.032	0.26	0	0.0003	0	0	1.1e-05	0	0	4.6e-06	0.26	0.00072	1.8e-05	0.0023	0.26	0	4	0.29	0.31	0.2	0.18
87	0.28	0	0.21	0.0012	0.00044	0	0	0	0	0	0	0	0	0.23	0.057	0	3e-05	0.23	0	0	0.13	0.26	0.2	0.16
88	0.92	0	0.072	1.5e-05	0.0025	0	9.3e-06	0	0	0.0005	7.2e-06	0	4.7e-05	0.00087	0.0023	0	2.9e-05	0.00087	0	0	0.13	0.26	0.2	0.16
89	1.1e-05	0	0.13	0.00015	0.00011	0	0	0	0	0	0	0	0	0.43	0.00082	0	2.3e-06	0.43	0	13	0.23	0.26	0.11	0.12
90	0	0	0.097	0.027	0.0023	0	0	0	0	0	0	0	0	0.44	3.1e-06	0	3.3e-05	0.44	0	13	0.23	0.26	0.11	0.12
91	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9e-05	0	0	0	0	0	0.13	0.26	0.2	0.16
92	0.42	0	0.55	0.00011	0.008	0	0.00069	0	0	0.00026	0	0	0.0011	0.0045	0.007	1.1e-06	0.0011	0.0045	0	2	0.23	0.26	0.18	0.18
93	0	0	0.049	0.0015	0.14	0	0.19	0	0	0.0004	0	0	0.0088	1.8e-05	0	0.028	0.58	1.8e-05	0	16	0.29	0.25	0.27	0.18
94	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.051	0.087	0.022	0.02
95	0	0	0.018	0	0.56	0	0.37	0	0	0.019	0	0	0.0026	0	0	0.011	0.016	0	0	4	0.29	0.31	0.2	0.18
96	0.00012	0	0.034	6e-06	0.014	0	0.079	0	0	0.24	0	0	0.56	0	0	7.1e-05	0.072	0	0	12	0.23	0.26	0.33	0.25
97	0	0	5.5e-05	0	0.00051	0	0.94	0	0	0.002	0	0	0.049	0	0	0.00062	0.013	0	0	6	0.29	0.26	0.27	0.25
98	0	0	0.96	0	0.00095	0	0.00034	0	0	0	0	0	0.00019	0	0	0	0.035	0	0	2	0.23	0.26	0.18	0.18
99	6.1e-05	0	0.1	0.12	0.41	0	0.081	0	0	0.014	0	1.5e-05	0.016	0.0018	0	0.011	0.24	0.0018	0	4	0.29	0.31	0.2	0.18
100	0.003	0	0.33	4.5e-06	0.0004	0	0	0	0	0	0	0	0	0.25	0.16	0	0	0.25	0	2	0.23	0.26	0.18	0.18
101	0.00017	0	0.14	0.51	0.22	0	0.0035	0	0	0.00029	0	0	0.00036	0.04	1.8e-05	0.0003	0.043	0.04	0	3	0.29	0.26	0.2	0.091
102	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00014	7	0	0	0	0
103	0.0059	0	0.54	0.04	0.25	0	0.026	0	0	0.0032	0	0	0.0077	0.019	0.00025	0.0011	0.089	0.019	0	2	0.23	0.26	0.18	0.18
104	0.00077	0	0.53	0.00045	0.2	0	0.14	0	0	0.0044	0	0	0.024	0.0013	0.00011	0.0064	0.09	0.0013	0	2	0.23	0.26	0.18	0.18
105	0	0	0.69	0	0.039	0	0.18	0	0	0.0014	0	0	0.053	0	0	2.2e-05	0.038	0	0	2	0.23	0.26	0.18	0.18
106	0	0	0.00015	0	0.0003	0	0.6	0	0	0.00014	0	0	0.16	0	0	0.0043	0.23	0	0	6	0.29	0.26	0.27	0.25
107	0	0	0.0092	0	0.00059	0	0.067	0	0	0.018	0	0	0.89	0	0	1.8e-05	0.012	0	0	12	0.23	0.26	0.33	0.25
108	0.0026	0	0.95	0.00017	0.031	0	0.0026	0	0	9.1e-05	0	2.9e-06	0.0014	0.00039	2.3e-06	3.3e-06	0.011	0.00039	0	2	0.23	0.26	0.18	0.18
109	0.00063	0	0.83	7.1e-05	0.15	0	0.0064	0	0	0.00017	0	2.4e-05	0.00036	0.0011	3.3e-05	4.4e-05	0.0036	0.0011	0	2	0.23	0.26	0.18	0.18
110	7.3e-05	0	0.37	1.2e-05	0.13	0	0.4	0	0	0.0072	0	0	0.052	2.2e-05	0	0.0065	0.04	2.2e-05	0	6	0.29	0.26	0.27	0.25
111	0	0	0	0	0.0023	0	0.83	0	0	0.098	0	0	0.022	0	0	0.039	0.013	0	0	6	0.29	0.26	0.27	0.25
112	0.00047	0	0.13	3.6e-05	0.025	0	0.32	0	0	0.026	0	0	0.38	3.2e-06	0	0.0031	0.11	3.2e-06	0	12	0.23	0.26	0.33	0.25
113	0.0051	0	0.087	0.056	0.0066	0	1.6e-05	0	0	2.1e-06	0	0	4.6e-06	0.42	0.0057	0	0.0004	0.42	0	13	0.23	0.26	0.11	0.12
114	0.024	0	0.81	0.00016	0.053	0	0.012	0	0	0.0014	0	0	0.004	0.021	0.046	0.00014	0.0049	0.021	0	2	0.23	0.26	0.18	0.18
115	0	0	0.32	0	0.19	0	0.43	0	0	0.024	0	0	0.023	0	0	0.00027	0.01	0	0	6	0.29	0.26	0.27	0.25
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0.044	0.02
117	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.051	0.087	0.022	0.02
118	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.082	0.089	0.091
119	0	0	0.14	0.00016	0.047	0	0.15	0	0	9.1e-06	0	0	0.004	3.1e-06	0	0.0028	0.66	3.1e-06	0	16	0.29	0.25	0.27	0.18
120	0	0	0.41	0.26	0.24	0	0.00019	0	0	0	0	0	8.4e-06	0.0021	0	0	0.083	0.0021	0	2	0.23	0.26	0.18	0.18
121	0	0	0.46	0.0024	0.53	0	8.8e-06	0	0	0	0	0	0	0.00022	0	0	0.0088	0.00022	0	4	0.29	0.31	0.2	0.18
122	0	0	0.062	0.79	0.019	0	1e-05	0	0	0	0	0	0	0.062	0	0	0.0068	0.062	0	3	0.29	0.26	0.2	0.091
123	5.1e-05	0	0.067	0.0005	0.0058	0	5.2e-06	0	0	0	0	0	0	0.45	0.034	0	2.5e-05	0.45	0	13	0.23	0.26	0.11	0.12
124	0	0	0.016	0.0069	0.00036	0	0	0	0	0	0	0	0	0.49	0	0	1.7e-06	0.49	0	13	0.23	0.26	0.11	0.12
125	0	0	0.032	0	0.096	0	0.7	0	0	0.1	0	0	0.054	0	0	0.004	0.01	0	0	6	0.29	0.26	0.27	0.25
126	0.018	0	0.14	0.00084	0.003	0	9.2e-06	0	0	0	0	0	1.1e-06	0.33	0.18	0	3.4e-05	0.33	0	13	0.23	0.26	0.11	0.12
127	0.0002	0	0.15	9e-06	0.047	0	0.47	0	0	0.02	0	0	0.21	1.1e-05	1.8e-06	0.012	0.084	1.1e-05	0	6	0.29	0.26	0.27	0.25
128	0	1	0	0	0	3.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.051	0.087	0.022	0.02
129	0	0	0.3	0	0.48	0	0.19	0	0	0.00081	0	0	0.0019	0	0	0.00034	0.029	0	0	4	0.29	0.31	0.2	0.18
130	0.026	0	0.77	0.033	0.052	0	0.013	0	0	0.00035	0	0	0.0072	0.018	0.00033	0.00019	0.062	0.018	0	2	0.23	0.26	0.18	0.18
131	3.9e-05	0	0.98	0	0.0013	0	0	0	0	0	0	0	0	0.0096	0.00016	0	0	0.0096	0	2	0.23	0.26	0.18	0.18
132	0	0	0.00061	0	0.17	0	0.59	0	0	0.00019	0	0	0.00052	0	0	0.1	0.13	0	0	6	0.29	0.26	0.27	0.25
133	3.1e-05	0	0.86	0	0.051	0	0.07	0	0	0.00028	0	2.8e-06	0.011	9.4e-06	3.8e-06	0.00017	0.01	9.4e-06	0	2	0.23	0.26	0.18	0.18
134	0	0	0.048	0	0.34	0	0.59	0	0	0.0077	0	0	0.0076	0	0	0.00027	0.0076	0	0	6	0.29	0.26	0.27	0.25
135	0	0	0	0	0	0	0	0	1	0	0	0	3e-05	0	0	0	0	0	0	8	0	0	0.089	0.1
136	0	0	0	0	5.8e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00027	7	0	0	0	0
137	0.00092	0	0.39	0.0055	0.46	0	0.069	0	0	0.0087	0	7.6e-05	0.01	0.0031	6.6e-05	0.0029	0.046	0.0031	0	4	0.29	0.31	0.2	0.18
138	0	0.02	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.082	0.089	0.091
139	0	0	0.018	1.4e-05	0.21	0	0.55	0	0	0.0067	0	0	0.033	0	0	0.063	0.12	0	0	6	0.29	0.26	0.27	0.25
140	0.23	0	0.59	0.014	0.019	0	0.0012	0	0	0.00015	0	0	0.0012	0.062	0.0075	8.4e-06	0.0081	0.062	0	2	0.23	0.26	0.18	0.18
141	0.0029	0	0.5	0.022	0.16	0	0.0039	0	0	0.00031	0	0	0.00039	0.15	0.0051	0.00013	0.0089	0.15	0	2	0.23	0.26	0.18	0.18
142	0.0007	0	0.57	0.05	0.19	0	0.032	0	0	0.00055	0	0	0.0044	0.03	0.00016	0.0015	0.093	0.03	0	2	0.23	0.26	0.18	0.18
143	0.0061	0	0.65	0.014	0.12	0	0.009	0	0	0.00065	0	0	0.0019	0.088	0.0053	0.00023	0.018	0.088	0	2	0.23	0.26	0.18	0.18
144	0	0	8.1e-06	0	2.9e-06	0	0.025	0	0	0.018	0	0	0.95	0	0	4.1e-05	0.0018	0	0	12	0.23	0.26	0.33	0.25
145	0.00014	0	0.98	0	0.00032	0	0.0053	0	0	5.7e-06	0	0	0.014	0	0	0	0.0047	0	0	2	0.23	0.26	0.18	0.18
146	0	0	0	0	1.2e-05	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00027	7	0	0	0	0
147	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9.7e-06	7	0	0	0	0
148	0	0	0.34	0	0.03	0	0.47	0	0	0.00087	0	0	0.088	0	0	0.00042	0.068	0	0	6	0.29	0.26	0.27	0.25
149	0	0	0.51	0	0.094	0	0.21	0	0	0.00025	0	0	0.018	0	0	0.00011	0.17	0	0	2	0.23	0.26	0.18	0.18
150	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.31	0.2	0.18
151	0	0	0.2	3.7e-05	0.69	0	0.089	0	0	0.0015	0	1.1e-05	0.0013	0.00022	3.8e-06	0.006	0.015	0.00022	0	4	0.29	0.31	0.2	0.18
152	0	0.17	1.1e-05	0	0	0	0.61	0	0	0	0	0	0	0	0.00034	0.22	0	0	0	6	0.29	0.26	0.27	0.25
153	0	0	0.088	0.56	0.3	0	0.00052	0	0	8.1e-06	0	0	1.1e-05	0.014	0	2.7e-05	0.028	0.014	0	3	0.29	0.26	0.2	0.091
154	0.38	0	0.43	0.012	0.052	0	0.011	0	0	0.011	9.1e-06	0	0.021	0.027	0.01	0.0002	0.022	0.027	0	2	0.23	0.26	0.18	0.18
155	0	0	0.42	0.13	0.32	0	0.0032	0	0	0	0	0	7.7e-06	0.045	0	0.00021	0.041	0.045	0	2	0.23	0.26	0.18	0.18
156	1	0	0.0011	0	1.2e-06	0	0	0	0	1.6e-05	0	0	7.3e-05	0	0	0	5.9e-06	0	0	0	0.13	0.26	0.2	0.16
157	0.002	0	0.054	0.0077	0.00057	0	0	0	0	0	0	0	0	0.46	0.0078	0	2.9e-05	0.46	0	13	0.23	0.26	0.11	0.12
158	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.2e-05	7	0	0	0	0
159	0.11	0	0.47	0.0002	0.00028	0	0	0	0	0	0	0	0	0.19	0.029	0	8.8e-06	0.19	0	2	0.23	0.26	0.18	0.18
160	0.016	0	0.75	0.00034	0.0016	0	1.5e-06	0	0	0	0	0	0	0.11	0.0062	0	5.7e-05	0.11	0	2	0.23	0.26	0.18	0.18
161	0	0	0.046	0.014	0.41	0	0.07	0	0	4e-05	0	0	0.00063	5.3e-05	0	0.0098	0.45	5.3e-05	0	16	0.29	0.25	0.27	0.18
162	0	0	0.0043	1.1e-06	0.054	0	0.75	0	0	0.0078	0	9.7e-06	0.03	0	0	0.13	0.031	0	0	6	0.29	0.26	0.27	0.25
163	0	1	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.051	0.087	0.022	0.02
164	0	0	0.00059	0.0021	0.6	0	0.059	0	0	0.00026	0	0	0.00013	0	0	0.014	0.32	0	0	4	0.29	0.31	0.2	0.18
165	0	0	0.016	0.0043	0.37	0	0.094	0	0	0.0015	0	0	0.005	1.1e-05	0	0.012	0.5	1.1e-05	0	16	0.29	0.25	0.27	0.18
166	0	0	0.0067	0.00019	0.25	0	0.00024	0	0	0	0	0	0	0	0	0	0.74	0	0	16	0.29	0.25	0.27	0.18
167	0.42	0	0.51	0.02	0.0036	0	0.00049	0	0	1.2e-05	0	0	0.0021	0.009	0.00011	0	0.022	0.009	0	2	0.23	0.26	0.18	0.18
168	0	0	1.9e-05	0	0.72	0	0.16	0	0	0.032	0	0.00091	0.036	0	0	0.014	0.046	0	0	4	0.29	0.31	0.2	0.18
169	0	0	0	0	0	0.00014	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0.089	0.1
170	0.0002	0	0.034	0.00035	0.074	0	0.26	0	0	0.14	0	0	0.31	3.7e-06	0	0.0069	0.18	3.7e-06	0	12	0.23	0.26	0.33	0.25
171	0	0	0.28	0.13	0.3	0	0.003	0	0	0	0	0	8.8e-06	0.1	2.6e-06	0.00034	0.086	0.1	0	4	0.29	0.31	0.2	0.18
