SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
26	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
27	0.013	0	0	0	0	0	0.0063	0.00036	0	0.00066	0	0.23	0.00018	0.68	0.069	0	13	0.23	0.26	0.2	0.16
28	0.1	0	0	0	0	0	2.4e-05	0.0017	0	0.015	0	0	0.00029	0.88	0.00034	0	13	0.23	0.26	0.2	0.16
29	0.017	0	0	0	0	0	0	0	0	0.00051	0	0	0	0.98	0.0067	0	13	0.23	0.26	0.2	0.16
30	0.22	0	0	0	0	0	0.0052	0.45	0	2.2e-06	0	0	0.00017	0.32	0	0	7	0.29	0.31	0.27	0.25
31	0.18	0	0	0	0	0	0.01	0.022	0	6e-05	0	0	0.00058	0.79	0.0015	0	13	0.23	0.26	0.2	0.16
32	0.14	0	0	0	0	0	0.015	0.79	0	0.00092	0	0	0.011	0.034	0.00031	0	7	0.29	0.31	0.27	0.25
33	4.5e-05	0	0	0	0	0	0	0	0	0.61	0	0	0	0.39	0	0	9	0.29	0.31	0.18	0.091
34	0.005	0	0	0	0	0	4.6e-06	8e-06	0	0.084	0	0.0012	1.3e-05	0.9	0.0061	0	13	0.23	0.26	0.2	0.16
35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.077	0.058	0.022	0.02
36	0.087	0	0	0	0	0	0.00052	0.00012	0	1.4e-05	0	0	0	0.91	0.0045	0	13	0.23	0.26	0.2	0.16
37	0.12	0	0	0	0	0	0.042	0.1	0	0.0014	0	2.4e-05	0.015	0.71	0.0056	0	13	0.23	0.26	0.2	0.16
38	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.14	0	0
39	0.025	0	0	0	0	0	9.8e-05	2.2e-05	0	0.021	0	9.5e-06	4.1e-05	0.56	0.39	0	13	0.23	0.26	0.2	0.16
40	0.034	0	0	0	0	0	0.0012	0.00018	0	0.001	0	0.026	2.1e-06	0.91	0.024	0	13	0.23	0.26	0.2	0.16
41	0.024	0	0	0	0	0	0.031	0.0043	0	7.9e-05	0	0.067	0.0024	0.86	0.013	0	13	0.23	0.26	0.2	0.16
42	0.00053	0	0	0	0	0	0	0	0	7e-05	0	0.00085	0	0.88	0.12	0	13	0.23	0.26	0.2	0.16
43	0.042	0	0	0	0	0	0.00038	3.4e-06	0	1.4e-06	0	5.1e-06	0	0.93	0.031	0	13	0.23	0.26	0.2	0.16
44	6.6e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	1	0	14	0.23	0.2	0.2	0.12
45	0.0018	0	0	0	0	0	0	0	0	0.015	0	5.1e-06	0	0.28	0.71	0	14	0.23	0.2	0.2	0.12
46	0.92	0	0	0	0	0	1.6e-05	0.0031	0	0.019	0	0	4.3e-06	0.059	0.0013	0	0	0.29	0.25	0.2	0.18
47	0.012	0	0	0	0	0	0.0038	0.00018	0	0.005	0	0.068	0.00045	0.43	0.48	0	14	0.23	0.2	0.2	0.12
48	0.0078	0	0	0	0	0	0.017	0.00041	0	3.1e-05	0	0.63	3.3e-05	0.32	0.021	0	11	0.13	0.26	0.2	0.14
49	0.019	0	0	0	0	0	0.076	0.013	0	8.5e-05	0	0.45	0.00071	0.43	0.0053	0	11	0.13	0.26	0.2	0.14
50	0	0	0	0	0	0	0	0	0	0	0	1	0	6.5e-05	0	0	11	0.13	0.26	0.2	0.14
51	0	0	0	0	0	0	2e-06	0	0	0	0	0.99	0	0.013	1.9e-05	0	11	0.13	0.26	0.2	0.14
52	0.079	0	0	0	0	0	0.0009	0.00038	0	0.033	0	0.011	3.1e-05	0.69	0.18	0	13	0.23	0.26	0.2	0.16
53	0.015	0	0	0	0	0	0	0	0	3.3e-06	0	0	0	0.45	0.54	0	14	0.23	0.2	0.2	0.12
54	0.049	0	0	0	0	0	0.047	0.006	0	0.00041	0	0.031	0.0012	0.81	0.051	0	13	0.23	0.26	0.2	0.16
55	0	0	0	0	0	0	0	0	0	0	0	1	0	7.6e-06	7.3e-06	0	11	0.13	0.26	0.2	0.14
56	1.3e-06	0	0	0	0	0	7.3e-05	0	0	0	0	0.85	3.4e-06	0.15	1.7e-05	0	11	0.13	0.26	0.2	0.14
57	0.35	0	0	0	0	0	0.0003	0.00042	0	0.021	0	3.1e-06	3.9e-06	0.5	0.13	0	13	0.23	0.26	0.2	0.16
58	0.18	0	0	0	0	0.00062	0.14	0.43	0.0012	0.0025	0	0.00036	0.033	0.2	0.011	0	7	0.29	0.31	0.27	0.25
59	0.0004	0	0	0	0	0	0.014	5.4e-06	0	0	0	0.06	6.9e-06	0.92	0.005	0	13	0.23	0.26	0.2	0.16
60	0.19	0	0	0	0	0	0.0042	0.0028	0	0.019	0	1.6e-05	0.00073	0.39	0.4	0	14	0.23	0.2	0.2	0.12
61	0.091	0	0	0	0	0	0.026	0.027	0	0.0083	0	0.027	0.0053	0.79	0.03	0	13	0.23	0.26	0.2	0.16
62	5.7e-05	0	0	0	0	0	2.5e-05	0	0	1.3e-05	0	0.97	0	0.027	0.0013	0	11	0.13	0.26	0.2	0.14
63	0.085	0	0	0	0	0	0.0011	0.0004	0	0.01	0	0.0034	1.6e-05	0.81	0.087	0	13	0.23	0.26	0.2	0.16
64	0	0	0	0	0	0	0	0	0	0	0	1	0	3.4e-05	1e-05	0	11	0.13	0.26	0.2	0.14
65	0	0	0	0	0	0	0	0	0	0	0	1	0	1.8e-06	0	0	11	0.13	0.26	0.2	0.14
66	0.91	0	0	0	0	0	0	1.9e-05	0	6.8e-06	0	0	0	0.086	1.8e-05	0	0	0.29	0.25	0.2	0.18
67	0.021	0	0	0	0	0	0.0077	0.0068	0	0.039	0	0.36	0.016	0.51	0.039	0	13	0.23	0.26	0.2	0.16
68	0.32	0	0	0	0	0	0.00025	0.0038	0	0.43	0	1.6e-06	0.00015	0.2	0.051	0	9	0.29	0.31	0.18	0.091
69	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13	0.26	0.2	0.14
70	7.8e-06	0	0	0	0	0	0.0019	2.8e-06	0	0	0	0.96	0.00012	0.04	0.00019	0	11	0.13	0.26	0.2	0.14
71	0.064	0	0	0	0	0	5.4e-05	0.00014	0	0.32	0	0.00041	2.9e-05	0.54	0.073	0	13	0.23	0.26	0.2	0.16
72	0.014	0	0	0	0	0	0.22	0.0083	0	2.4e-05	0	0.33	0.0014	0.41	0.021	0	13	0.23	0.26	0.2	0.16
73	0	0	5e-06	5.4e-06	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.14	0	0
74	0.17	0	0	0	0	0	0.16	0.052	0	2.6e-05	0	4.9e-05	0.0014	0.61	0.0094	0	13	0.23	0.26	0.2	0.16
75	0.0028	0	0	0	0	0	0.005	0.00019	0	0.00071	0	0.71	0.00099	0.18	0.1	0	11	0.13	0.26	0.2	0.14
76	0.3	0	0	0	0	0	0.018	0.0035	0	0.00018	0	2.6e-05	1.5e-05	0.61	0.069	0	13	0.23	0.26	0.2	0.16
77	0.52	0	0	0	0	0	0.047	0.23	0	8.7e-05	0	0	0.00066	0.2	0.0017	0	0	0.29	0.25	0.2	0.18
78	0.7	0	0	0	0	0	3.9e-05	8.8e-05	0	0.017	0	0	0	0.18	0.098	0	0	0.29	0.25	0.2	0.18
79	0.037	0	0	0	0	0	0.0031	0.00088	0	0.039	0	0.038	0.0006	0.55	0.33	0	13	0.23	0.26	0.2	0.16
80	0.084	0	0	0	0	0	0.0008	0.0068	0	0.31	0	0.00095	0.0027	0.58	0.017	0	13	0.23	0.26	0.2	0.16
81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.077	0.058	0.022	0.02
82	0	0.5	0	0	0.5	0	0	0	0	0	2.1e-05	0	0	0	0	1.2e-06	1	0	0	0	0
83	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
84	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13	0.26	0.2	0.14
85	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13	0.26	0.2	0.14
86	0.16	0	0	0	0	0	0.00032	0.0031	0	0.31	0	0.00018	0.00027	0.5	0.021	0	13	0.23	0.26	0.2	0.16
87	0.0011	0	0	0	0	0	4.3e-05	0	0	0.0006	0	0.57	0	0.27	0.15	0	11	0.13	0.26	0.2	0.14
88	0.00017	0	0	0	0	0	0.00048	8.2e-05	0	6.1e-05	0	0.9	0.0023	0.096	0.00042	0	11	0.13	0.26	0.2	0.14
89	0.0068	0	0	0	0	0	0	0	0	0.00024	0	0.00011	0	0.5	0.49	0	13	0.23	0.26	0.2	0.16
90	0.023	0	0	0	0	0	0	0	0	0.052	0	2.4e-06	0	0.51	0.41	0	13	0.23	0.26	0.2	0.16
91	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13	0.26	0.2	0.14
92	0.0087	0	0	0	0	0	0.022	0.00096	0	7.3e-05	0	0.36	0.00039	0.58	0.02	0	13	0.23	0.26	0.2	0.16
93	0.68	0	0	0	0	0	0.041	0.12	0	0.00022	0	0	0.0011	0.14	0.013	0	0	0.29	0.25	0.2	0.18
94	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.077	0.058	0.022	0.02
95	0.015	0	0	0	0	1e-06	0.012	0.97	0	0	0	0	0.0004	0.0026	0	0	7	0.29	0.31	0.27	0.25
96	0.0053	0	0	0	0	0	0.59	0.11	0	0	0	4.3e-05	0.17	0.13	0.00056	0	6	0.23	0.25	0.27	0.25
97	0.00046	0	0	0	0	0	0.44	0.56	0	0	0	0	1.9e-05	6.5e-05	0	0	7	0.29	0.31	0.27	0.25
98	0.00073	0	0	0	0	0	0.037	2.5e-06	0	0	0	0	0	0.96	0.0001	0	13	0.23	0.26	0.2	0.16
99	0.26	0	0	0	0	0.00029	0.028	0.21	0.00025	0.089	0	0.00011	0.047	0.33	0.041	0	13	0.23	0.26	0.2	0.16
100	0.0022	0	0	0	0	0	3.9e-05	0	0	0.00011	0	0.023	0	0.96	0.017	0	13	0.23	0.26	0.2	0.16
101	0.12	0	0	0	0	0	0.0015	0.0063	0	0.4	0	0.00035	0.0031	0.35	0.13	0	9	0.29	0.31	0.18	0.091
102	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
103	0.16	0	0	0	0	0	0.024	0.026	0	0.016	0	0.0053	0.0066	0.66	0.097	0	13	0.23	0.26	0.2	0.16
104	0.29	0	0	0	0	0	0.16	0.13	0	0.00018	0	0.0004	0.0021	0.41	0.012	0	13	0.23	0.26	0.2	0.16
105	0.017	0	0	0	0	0	0.65	0.028	0.00055	0	0	0	9.2e-05	0.31	7.5e-05	0	6	0.23	0.25	0.27	0.25
106	0.025	0	0	0	0	0	0.8	0.17	0.00015	0	0	0	0.00012	0.0035	1.9e-05	0	6	0.23	0.25	0.27	0.25
107	0.0012	0	0	0	0	0	0.93	0.036	4.8e-05	0	0	0	0.0057	0.031	6.7e-05	0	6	0.23	0.25	0.27	0.25
108	0.018	0	0	0	0	5.1e-05	0.0087	0.00087	0.0055	1.7e-05	0	0.001	0.00028	0.91	0.053	0	13	0.23	0.26	0.2	0.16
109	0.069	0	0	0	0	0.00047	0.013	0.017	0.0017	0.0001	0	0.00051	0.00028	0.89	0.0074	0	13	0.23	0.26	0.2	0.16
110	0.1	0	0	0	0	4e-06	0.3	0.33	0.00096	3.1e-06	0	2.3e-05	0.0011	0.26	0.0028	0	7	0.29	0.31	0.27	0.25
111	8.6e-06	0	0	0	0	0	0.00039	1	0	0	0	0	0.00073	0	0	0	7	0.29	0.31	0.27	0.25
112	0.038	0	0	0	0	0	0.72	0.12	0	2.3e-06	0	0.00012	0.0037	0.12	0.0037	0	6	0.23	0.25	0.27	0.25
113	0.015	0	0	0	0	0	0.00021	7.4e-05	0	0.2	0	0.041	0.00014	0.46	0.29	0	13	0.23	0.26	0.2	0.16
114	0.098	0	0	0	0	0	0.11	0.03	0	0.00028	0	0.025	0.00088	0.71	0.02	0	13	0.23	0.26	0.2	0.16
115	0.014	0	0	0	0	0	0.44	0.51	0	0	0	0	0.00025	0.032	0	0	7	0.29	0.31	0.27	0.25
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0.067	0.04
117	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.077	0.058	0.022	0.02
118	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.082	0.089	0.091
119	0.72	0	0	0	0	0	0.057	0.013	0	3e-06	0	0	1.5e-05	0.19	0.027	0	0	0.29	0.25	0.2	0.18
120	0.07	0	0	0	0	0	5.7e-05	5.3e-05	0	0.019	0	0	0.00011	0.77	0.14	0	13	0.23	0.26	0.2	0.16
121	0.54	0	0	0	0	0	0	2.5e-06	0	0.0004	0	0	0	0.46	0.0046	0	0	0.29	0.25	0.2	0.18
122	0.16	0	0	0	0	0	2e-06	1.7e-06	0	0.091	0	0	0	0.16	0.59	0	14	0.23	0.2	0.2	0.12
123	0.092	0	0	0	0	0	0.00029	0.0003	0	0.05	0	0.0018	7.3e-06	0.81	0.048	0	13	0.23	0.26	0.2	0.16
124	0.044	0	0	0	0	0	0	0	0	0.072	0	0	0	0.33	0.55	0	14	0.23	0.2	0.2	0.12
125	0.0051	0	0	0	0	0	0.14	0.85	0	0	0	0	0.00054	0.0026	0	0	7	0.29	0.31	0.27	0.25
126	0.016	0	0	0	0	0	0.00074	0.00012	0	0.014	0	0.2	1.5e-05	0.69	0.081	0	13	0.23	0.26	0.2	0.16
127	0.074	0	0	0	0	0	0.59	0.24	0	1.3e-06	0	4.5e-05	0.002	0.087	0.0011	0	6	0.23	0.25	0.27	0.25
128	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.14	0	0
129	0.19	0	0	0	0	0	0.14	0.51	0	0	0	0	0.00017	0.16	1.1e-05	0	7	0.29	0.31	0.27	0.25
130	0.071	0	0	0	0	0	0.023	0.0027	0	0.0026	0	0.014	0.00045	0.6	0.28	0	13	0.23	0.26	0.2	0.16
131	0.0013	0	0	0	0	0	1e-05	0	0	3.9e-06	0	7.2e-05	0	1	0.0015	0	13	0.23	0.26	0.2	0.16
132	0.068	0	0	0	0	0	0.0036	0.93	0	0	0	0	3.8e-05	0.00067	0	0	7	0.29	0.31	0.27	0.25
133	0.11	0	0	0	0	0.00024	0.51	0.046	0.037	0	0	9.2e-06	0.00011	0.3	0.00079	0	6	0.23	0.25	0.27	0.25
134	0.0051	0	0	0	0	0	0.14	0.85	0.00034	0	0	0	0.00017	0.00069	0	0	7	0.29	0.31	0.27	0.25
135	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0	0	0.98	15	0	0	0.067	0.04
136	0	0.5	0	0	0.5	0	0	0	0	0	7.7e-05	0	0	0	0	5.5e-06	1	0	0	0	0
137	0.15	0	0	0	0	0.00063	0.044	0.14	0.0028	0.0036	0	0.00071	0.0076	0.64	0.01	0	13	0.23	0.26	0.2	0.16
138	0	0	0.0023	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.082	0.089	0.091
139	0.11	0	0	0	0	6.3e-06	0.074	0.8	0.00097	3e-06	0	0	0.0049	0.012	6.3e-05	0	7	0.29	0.31	0.27	0.25
140	0.021	0	0	0	0	0	0.0062	0.00049	0	0.0029	0	0.19	0.0004	0.55	0.23	0	13	0.23	0.26	0.2	0.16
141	0.15	0	0	0	0	0	0.0079	0.011	0	0.045	0	0.0053	0.001	0.71	0.076	0	13	0.23	0.26	0.2	0.16
142	0.25	0	0	0	0	0	0.022	0.018	0	0.013	0	0.00059	0.00085	0.56	0.13	0	13	0.23	0.26	0.2	0.16
143	0.14	0	0	0	0	0	0.02	0.012	0	0.012	0	0.0075	0.0012	0.71	0.099	0	13	0.23	0.26	0.2	0.16
144	6.2e-05	0	0	0	0	0	0.96	0.038	0	0	0	0	0.0036	0.00014	0	0	6	0.23	0.25	0.27	0.25
145	0.0027	0	0	0	0	0	0.79	0.00011	0	0	0	2.5e-06	0	0.21	0.00013	0	6	0.23	0.25	0.27	0.25
146	0	0.5	0	0	0.5	0	0	0	0	0	6e-05	0	0	0	0	5.7e-06	1	0	0	0	0
147	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
148	0.048	0	0	0	0	0	0.75	0.055	0.0038	0	0	0	4.7e-05	0.14	0.00017	0	6	0.23	0.25	0.27	0.25
149	0.088	0	0	0	0	0	0.31	0.036	0.0011	0	0	0	8.5e-05	0.56	0.00038	0	13	0.23	0.26	0.2	0.16
150	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.077	0.058	0.022	0.02
151	0.31	0	0	0	0	0.00021	0.036	0.47	0.0018	8.6e-05	0	0	0.00098	0.18	0.00032	0	7	0.29	0.31	0.27	0.25
152	0	0	0.88	0	0	0	0	0.12	0	0	0	0	0	0	0	0	2	0.077	0.058	0.022	0.02
153	0.12	0	0	0	0	0	0.00011	0.0012	0	0.53	0	1.6e-06	0.00044	0.29	0.048	0	9	0.29	0.31	0.18	0.091
154	0.032	0	0	0	0	0	0.04	0.012	0	0.0052	0	0.34	0.012	0.48	0.083	0	13	0.23	0.26	0.2	0.16
155	0.58	0	0	0	0	0	0.00039	0.001	0	0.029	0	0	2e-06	0.3	0.093	0	0	0.29	0.25	0.2	0.18
156	0	0	0	0	0	0	9.5e-05	0	0	0	0	0.99	0.00088	0.011	0.00065	0	11	0.13	0.26	0.2	0.14
157	0.0077	0	0	0	0	0	3.3e-05	1.9e-06	0	0.028	0	0.029	0	0.4	0.54	0	14	0.23	0.2	0.2	0.12
158	0	0.5	0	0	0.5	0	0	0	0	0	1.2e-06	0	0	0	0	0	1	0	0	0	0
159	0.0011	0	0	0	0	0	0.00019	0	0	0.00012	0	0.31	0	0.45	0.24	0	13	0.23	0.26	0.2	0.16
160	0.0062	0	0	0	0	0	0.00014	1.2e-06	0	0.00026	0	0.04	0	0.74	0.21	0	13	0.23	0.26	0.2	0.16
161	0.85	0	0	0	0	0	0.0062	0.039	0	0.0022	0	0	0.00017	0.093	0.012	0	0	0.29	0.25	0.2	0.18
162	0.056	0	0	0	0	0.00036	0.12	0.82	0.00034	0	0	0	0.00031	0.0022	1e-05	0	7	0.29	0.31	0.27	0.25
163	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.14	0	0
164	0.3	0	0	0	0	0	0.0015	0.68	0	0.0023	0	0	0.0049	0.011	7.4e-05	0	7	0.29	0.31	0.27	0.25
165	0.6	0	0	0	0	0	0.018	0.26	0	0.0024	0	0	0.014	0.096	0.004	0	0	0.29	0.25	0.2	0.18
166	0.86	0	0	0	0	0	9.2e-06	3.7e-05	0	1e-06	0	0	0	0.14	0.00057	0	0	0.29	0.25	0.2	0.18
167	0.0042	0	0	0	0	0	0.0025	8.7e-06	0	0.0001	0	0.089	2.9e-05	0.21	0.69	0	14	0.23	0.2	0.2	0.12
168	0.34	0	0	0	0	0.016	0.32	0.3	0.024	0	0	0	0.0095	8e-06	0	0	0	0.29	0.25	0.2	0.18
169	0	0	0	0.0098	0	0	0	0	0	0	0	0	0	0	0	0.99	15	0	0	0.067	0.04
170	0.06	0	0	0	0	1.6e-05	0.37	0.39	3.6e-06	8.6e-05	0	0.00014	0.087	0.087	0.0034	0	7	0.29	0.31	0.27	0.25
171	0.74	0	0	0	0	0	0.00022	0.00037	0	0.012	0	0	0	0.14	0.11	0	0	0.29	0.25	0.2	0.18
172	0.038	0	0	0	0	0	0.00054	7.7e-05	0	0.026	0	0.0042	0.00014	0.46	0.47	0	14	0.23	0.2	0.2	0.12
173	0.43	0	0	0	0	0.00068	0.00063	0.57	0.0035	0.00012	0	0	7.4e-05	0.00059	4.8e-06	0	7	0.29	0.31	0.27	0.25
174	0.25	0	0	0	0	0	0.00075	0.0012	0	0.0065	0	0	2.5e-05	0.7	0.04	0	13	0.23	0.26	0.2	0.16
175	0.00098	0	0	0	0	0	0	0	0	3.7e-05	0	0	0	0.66	0.34	0	13	0.23	0.26	0.2	0.16
176	0.11	0	0	0	0	7.2e-06	0.032	0.034	0	0.019	0	0.069	0.0056	0.68	0.054	0	13	0.23	0.26	0.2	0.16
177	0.016	0	0	0	0	0	0.0049	2.6e-05	0	3.2e-05	0	0.012	0	0.67	0.3	0	13	0.23	0.26	0.2	0.16
178	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00059	0.047	0.00016	0	11	0.13	0.26	0.2	0.14
179	0.24	0	0	0	0	0	0.008	0.0043	0	0.023	0	0.0015	5.4e-05	0.48	0.25	0	13	0.23	0.26	0.2	0.16
180	0	0	7e-05	0	0	0	0	9.2e-05	0	0	0	0.97	0	0	0.027	0	11	0.13	0.26	0.2	0.14
181	0.014	0	0	0	0	0	0.00087	0.00029	0	0.014	0	0.24	0.00065	0.67	0.062	0	13	0.23	0.26	0.2	0.16
182	0.006	0	0	0	0	0	0.002	0.00017	0	3.7e-05	0	7.4e-05	4.9e-05	0.99	0.0039	0	13	0.23	0.26	0.2	0.16
183	0.0011	0	0	0	0	0	1.7e-05	0	0	0.0003	0	0.00086	1e-06	0.81	0.18	0	13	0.23	0.26	0.2	0.16
184	0.24	0	0	0	0	0	0.0012	0.01	0	0.00029	0	0	0.001	0.75	0.0012	0	13	0.23	0.26	0.2	0.16
185	0.0093	0	0	0	0	0	0.0044	0.0015	0	0.0012	0	0.21	0.0034	0.76	0.0082	0	13	0.23	0.26	0.2	0.16
186	0.41	0	0	0	0	0	0.0029	0.15	0	0.0074	0	0	0.0019	0.43	0.00081	0	13	0.23	0.26	0.2	0.16
187	0.053	0	0	0	0	0	0.37	0.17	0	0	0	2e-05	0.00014	0.4	8.8e-06	0	13	0.23	0.26	0.2	0.16
188	0.12	0	0	0	0	0	0.00011	3e-06	0	1.4e-05	0	0	0	0.78	0.093	0	13	0.23	0.26	0.2	0.16
189	0.0059	0	0	0	0	0	4.5e-06	5.3e-06	0	0.32	0	0.00054	4.3e-05	0.63	0.047	0	13	0.23	0.26	0.2	0.16
190	0.0058	0	0	0	0	0	0	0	0	0.0015	0	3.6e-06	0	0.8	0.19	0	13	0.23	0.26	0.2	0.16
191	0.12	0	0	0	0	0	0.025	0.006	0	0.0024	0	0.0019	0.00052	0.69	0.15	0	13	0.23	0.26	0.2	0.16
192	6e-06	0	0	0	0	0	0	0	0	0.00021	0	0.88	0	0.062	0.055	0	11	0.13	0.26	0.2	0.14
193	0.026	0	0	0	0	0	0.0014	0.00011	0	0.0019	0	0.0017	8.3e-05	0.71	0.26	0	13	0.23	0.26	0.2	0.16
194	0.043	0	0	0	0	0	0.00018	6.4e-06	0	3.6e-05	0	1.8e-06	0	0.9	0.053	0	13	0.23	0.26	0.2	0.16
195	0.01	0	0	0	0	0	0.0026	0.00035	0	0.0018	0	0.2	0.00047	0.65	0.13	0	13	0.23	0.26	0.2	0.16
196	0.04	0	0	0	0	0	0.012	0.00095	0	0.00038	0	0.045	3.7e-05	0.73	0.18	0	13	0.23	0.26	0.2	0.16
197	0.55	0	0	0	0	0	0.019	0.21	0	2.7e-05	0	0	8.6e-06	0.23	0.00024	0	0	0.29	0.25	0.2	0.18
198	9.4e-06	0	0	0	0	0.001	1e-05	0.94	0.046	0	0	0	0.0062	0.002	2.3e-06	0	7	0.29	0.31	0.27	0.25
199	0.041	0	0	0	0	0.00015	0.048	0.074	4e-05	0.014	0	0.036	0.077	0.66	0.046	0	13	0.23	0.26	0.2	0.16
200	0.033	0	0	0	0	0	0.29	0.22	0	1.3e-06	0	0.00025	0.039	0.41	0.00059	0	13	0.23	0.26	0.2	0.16
