SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
23	1e-05	0.41	0	0	0	0.00041	0	0.59	0	0	7	0.29	0.26	0.27	0.25
24	0.0036	0.88	0	0	0	0.028	0	0.088	0	0	1	0.23	0.26	0.2	0.18
25	0	0.89	0	0	0	0.1	0	0.0057	0	0	1	0.23	0.26	0.2	0.18
26	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
27	0.00076	0.66	0	0	0	0.34	0	0.00056	0	0	1	0.23	0.26	0.2	0.18
28	0.0026	1	0	0	0	0.0003	0	0.00034	0	0	1	0.23	0.26	0.2	0.18
29	0.00017	0.55	0	0	0	0.45	0	0	0	0	1	0.23	0.26	0.2	0.18
30	0	0.96	0	0	0	1.2e-05	0	0.036	0	0	1	0.23	0.26	0.2	0.18
31	4.8e-05	0.99	0	0	0	0.00081	0	0.013	0	0	1	0.23	0.26	0.2	0.18
32	0.0029	0.088	0	0	0	2.8e-05	0	0.91	0	0	7	0.29	0.26	0.27	0.25
33	2.7e-05	0.47	0	0	0	0.53	0	0	0	0	5	0.23	0.23	0.13	0.14
34	0.0027	0.5	0	0	0	0.5	0	1.3e-06	0	0	5	0.23	0.23	0.13	0.14
35	0	0	0	0	0	0	1	0	0	0	6	0.051	0.087	0.022	0.02
36	8.5e-06	0.94	0	0	0	0.055	0	0.00013	0	0	1	0.23	0.26	0.2	0.18
37	0.0011	0.94	0	0	0	0.004	0	0.06	0	0	1	0.23	0.26	0.2	0.18
38	0	0	0	0	0	0	1	0	0.00095	0	6	0.051	0.087	0.022	0.02
39	0.42	0.55	0	0	0	0.027	0	0.00019	0	0	1	0.23	0.26	0.2	0.18
40	4e-05	0.17	0	0	0	0.83	0	2.9e-05	0	0	5	0.23	0.23	0.13	0.14
41	5e-05	0.96	0	0	0	0.041	0	0.003	0	0	1	0.23	0.26	0.2	0.18
42	0.0001	0.32	0	0	0	0.68	0	0	0	0	5	0.23	0.23	0.13	0.14
43	4.1e-06	0.67	0	0	0	0.33	0	1.5e-05	0	0	1	0.23	0.26	0.2	0.18
44	0.16	0.23	0	0	0	0.61	0	0	0	0	5	0.23	0.23	0.13	0.14
45	0.026	0.031	0	0	0	0.94	0	0	0	0	5	0.23	0.23	0.13	0.14
46	0.48	0.47	0	0	0	0.0017	0	0.047	0	0	0	0.29	0.25	0.2	0.091
47	0.05	0.56	0	0	0	0.39	0	0.0013	0	0	1	0.23	0.26	0.2	0.18
48	2.9e-05	0.42	0	0	0	0.58	0	0.00071	0	0	5	0.23	0.23	0.13	0.14
49	3.2e-05	0.83	0	0	0	0.16	0	0.0092	0	3e-06	1	0.23	0.26	0.2	0.18
50	0	0.75	0	0	0	0.25	0	0	0	0	1	0.23	0.26	0.2	0.18
51	0	0.53	0	0	0	0.47	0	0	0	0	1	0.23	0.26	0.2	0.18
52	0.0068	0.14	0	0	0	0.85	0	0.00016	0	0	5	0.23	0.23	0.13	0.14
53	2e-05	0.035	0	0	0	0.97	0	0	0	0	5	0.23	0.23	0.13	0.14
54	0.00067	0.9	0	0	0	0.094	0	0.0092	0	0	1	0.23	0.26	0.2	0.18
55	0	0.018	0	0	0	0.98	0	0	0	0	5	0.23	0.23	0.13	0.14
56	0	1	0	0	0	0.00026	0	0	0	0	1	0.23	0.26	0.2	0.18
57	0.07	0.5	0	0	0	0.43	0	0.0017	0	0	1	0.23	0.26	0.2	0.18
58	0.0054	0.38	0	0	0	0.0084	0	0.61	0	0	7	0.29	0.26	0.27	0.25
59	0	1	0	0	0	0.0031	0	8.4e-06	0	0	1	0.23	0.26	0.2	0.18
60	0.36	0.54	0	0	0	0.081	0	0.024	0	0	1	0.23	0.26	0.2	0.18
61	0.0029	0.77	0	0	0	0.21	0	0.015	0	0	1	0.23	0.26	0.2	0.18
62	4.9e-05	0.28	0	0	0	0.72	0	4.4e-06	0	0	5	0.23	0.23	0.13	0.14
63	0.0022	0.24	0	0	0	0.76	0	0.0002	0	0	5	0.23	0.23	0.13	0.14
64	0	0.97	0	0	0	0.026	0	0	0	0	1	0.23	0.26	0.2	0.18
65	0	0.97	0	0	0	0.027	0	0	0	0	1	0.23	0.26	0.2	0.18
66	2.6e-05	0.99	0	0	0	0.006	0	0.00019	0	0	1	0.23	0.26	0.2	0.18
67	0.02	0.66	0	0	0	0.31	0	0.0053	0	0.0028	1	0.23	0.26	0.2	0.18
68	0.59	0.2	0	0	0	0.2	0	0.0069	0	0	0	0.29	0.25	0.2	0.091
69	0	1	0	0	0	0.00015	0	0	0	0	1	0.23	0.26	0.2	0.18
70	0	1	0	0	0	0.0012	0	3.7e-05	0	0	1	0.23	0.26	0.2	0.18
71	0.038	0.13	0	0	0	0.83	0	4.5e-05	0	0	5	0.23	0.23	0.13	0.14
72	6.3e-05	0.93	0	0	0	0.056	0	0.019	0	0	1	0.23	0.26	0.2	0.18
73	0	0	0	0	0	0	0.97	0	0.028	0	6	0.051	0.087	0.022	0.02
74	6.5e-05	0.91	0	0	0	0.0068	0	0.081	0	0	1	0.23	0.26	0.2	0.18
75	0.013	0.76	0	0	0	0.23	0	0.0024	0	0	1	0.23	0.26	0.2	0.18
76	0.00085	0.8	0	0	0	0.18	0	0.015	0	0	1	0.23	0.26	0.2	0.18
77	0.00032	0.5	0	0	0	0.0013	0	0.5	0	0	1	0.23	0.26	0.2	0.18
78	0.14	0.24	0	0	0	0.62	0	0.001	0	0	5	0.23	0.23	0.13	0.14
79	0.11	0.54	0	0	0	0.34	0	0.0024	0	0	1	0.23	0.26	0.2	0.18
80	0.053	0.57	0	0	0	0.38	0	0.0028	0	0	1	0.23	0.26	0.2	0.18
81	0	0	0	0	0	0	1	0	0	0	6	0.051	0.087	0.022	0.02
82	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
83	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
84	0	0.99	0	0	0	0.014	0	0	0	0	1	0.23	0.26	0.2	0.18
85	0	1	0	0	0	5.9e-05	0	0	0	0	1	0.23	0.26	0.2	0.18
86	0.04	0.31	0	0	0	0.65	0	0.0012	0	0	5	0.23	0.23	0.13	0.14
87	0.00097	0.14	0	0	0	0.86	0	1.2e-06	0	0	5	0.23	0.23	0.13	0.14
88	6.2e-05	0.96	0	0	0	0.035	0	0.00015	0	8.4e-06	1	0.23	0.26	0.2	0.18
89	4.8e-05	0.012	0	0	0	0.99	0	0	0	0	5	0.23	0.23	0.13	0.14
90	0.015	0.03	0	0	0	0.95	0	0	0	0	5	0.23	0.23	0.13	0.14
91	0	0.3	0	0	0	0.7	0	0	0	0	5	0.23	0.23	0.13	0.14
92	0.0001	0.91	0	0	0	0.09	0	0.0015	0	0	1	0.23	0.26	0.2	0.18
93	0.0031	0.3	0	0	0	0.004	0	0.7	0	0	7	0.29	0.26	0.27	0.25
94	0	0	0	0	0	0	1	0	0	0	6	0.051	0.087	0.022	0.02
95	0	0.067	0	0	0	4.3e-06	0	0.93	0	0	7	0.29	0.26	0.27	0.25
96	8e-06	0.72	0	0	0	1.1e-05	0	0.28	0	0	1	0.23	0.26	0.2	0.18
97	0	0.001	0	0	0	0	0	1	0	0	7	0.29	0.26	0.27	0.25
98	0	1	0	0	0	0	0	1.3e-05	0	0	1	0.23	0.26	0.2	0.18
99	0.18	0.5	0	0	0	0.029	0	0.3	0	0	1	0.23	0.26	0.2	0.18
100	3.4e-06	0.13	0	0	0	0.87	0	0	0	0	5	0.23	0.23	0.13	0.14
101	0.52	0.3	0	0	0	0.18	0	0.0086	0	0	0	0.29	0.25	0.2	0.091
102	0	1	0	0.00071	0	0	0	0	0	0	1	0.23	0.26	0.2	0.18
103	0.016	0.88	0	0	0	0.079	0	0.023	0	0	1	0.23	0.26	0.2	0.18
104	0.0002	0.85	0	0	0	0.021	0	0.13	0	0	1	0.23	0.26	0.2	0.18
105	0	0.95	0	0	0	8.1e-06	0	0.051	0	0	1	0.23	0.26	0.2	0.18
106	0	0.0045	0	0	0	0	0	1	0	0	7	0.29	0.26	0.27	0.25
107	0	0.56	0	0	0	0	0	0.44	0	0	1	0.23	0.26	0.2	0.18
108	4.8e-05	0.99	0	0	0	0.012	0	0.0014	0	0	1	0.23	0.26	0.2	0.18
109	3e-05	0.97	0	0	0	0.021	0	0.0069	0	0	1	0.23	0.26	0.2	0.18
110	5.6e-06	0.63	0	0	0	0.0018	0	0.37	0	0	1	0.23	0.26	0.2	0.18
111	0	1.6e-05	0	0	0	0	0	1	0	0	7	0.29	0.26	0.27	0.25
112	3.3e-05	0.46	0	0	0	0.00075	0	0.54	0	0	7	0.29	0.26	0.27	0.25
113	0.07	0.12	0	0	0	0.8	0	4.8e-05	0	0	5	0.23	0.23	0.13	0.14
114	0.00013	0.77	0	0	0	0.21	0	0.022	0	0	1	0.23	0.26	0.2	0.18
115	0	0.57	0	0	0	3.6e-06	0	0.43	0	0	1	0.23	0.26	0.2	0.18
116	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
117	0	0	0	0	0	0	1	0	0	0	6	0.051	0.087	0.022	0.02
118	0	0	0	0	0	0	0	0	1	0	8	0	0.082	0.089	0.091
119	0.00033	0.63	0	0	0	0.0039	0	0.36	0	0	1	0.23	0.26	0.2	0.18
120	0.15	0.8	0	0	0	0.048	0	0.00025	0	0	1	0.23	0.26	0.2	0.18
121	0.0032	0.94	0	0	0	0.06	0	2.8e-05	0	0	1	0.23	0.26	0.2	0.18
122	0.58	0.036	0	0	0	0.38	0	1.1e-05	0	0	0	0.29	0.25	0.2	0.091
123	0.00078	0.058	0	0	0	0.94	0	2.1e-05	0	0	5	0.23	0.23	0.13	0.14
124	0.0047	0.0029	0	0	0	0.99	0	0	0	0	5	0.23	0.23	0.13	0.14
125	0	0.072	0	0	0	1.2e-06	0	0.93	0	0	7	0.29	0.26	0.27	0.25
126	0.0011	0.13	0	0	0	0.86	0	2.8e-05	0	0	5	0.23	0.23	0.13	0.14
127	7e-06	0.31	0	0	0	0.0013	0	0.69	0	0	7	0.29	0.26	0.27	0.25
128	0	0	0	0	0	0	1	0	9.4e-06	0	6	0.051	0.087	0.022	0.02
129	0	0.69	0	0	0	5.3e-05	0	0.31	0	0	1	0.23	0.26	0.2	0.18
130	0.02	0.78	0	0	0	0.19	0	0.014	0	0	1	0.23	0.26	0.2	0.18
131	0	0.7	0	0	0	0.3	0	0	0	0	1	0.23	0.26	0.2	0.18
132	0	0.0032	0	0	0	0	0	1	0	0	7	0.29	0.26	0.27	0.25
133	0	0.96	0	0	0	0.00087	0	0.04	0	0	1	0.23	0.26	0.2	0.18
134	0	0.38	0	0	0	0	0	0.62	0	0	7	0.29	0.26	0.27	0.25
135	0	0	0	0.0014	0	0	0	0.0018	1	0	8	0	0.082	0.089	0.091
136	0	1	0	0.0014	0	0	0	0	0	0	1	0.23	0.26	0.2	0.18
137	0.0023	0.87	0	0	0	0.027	0	0.1	0	0	1	0.23	0.26	0.2	0.18
138	0	0	0	0	0	0	0.0083	0	0.99	0	8	0	0.082	0.089	0.091
139	7.7e-06	0.13	0	0	0	1.5e-05	0	0.87	0	0	7	0.29	0.26	0.27	0.25
140	0.0099	0.6	0	0	0	0.38	0	0.0016	0	0	1	0.23	0.26	0.2	0.18
141	0.017	0.5	0	0	0	0.48	0	0.0073	0	0	1	0.23	0.26	0.2	0.18
142	0.038	0.67	0	0	0	0.24	0	0.047	0	0	1	0.23	0.26	0.2	0.18
143	0.0096	0.59	0	0	0	0.38	0	0.013	0	0	1	0.23	0.26	0.2	0.18
144	0	0.0047	0	0	0	0	0	1	0	0	7	0.29	0.26	0.27	0.25
145	0	1	0	0	0	7.9e-06	0	0.0018	0	0	1	0.23	0.26	0.2	0.18
146	0	1	0	0.0014	0	0	0	0	0	0	1	0.23	0.26	0.2	0.18
147	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
148	0	0.71	0	0	0	6.5e-05	0	0.29	0	0	1	0.23	0.26	0.2	0.18
149	0	0.93	0	0	0	1.2e-05	0	0.071	0	0	1	0.23	0.26	0.2	0.18
150	0	0	0	0	0	0	1	0.0018	0	0	6	0.051	0.087	0.022	0.02
151	3.1e-05	0.72	0	0	0	0.0077	0	0.27	0	0	1	0.23	0.26	0.2	0.18
152	0	9.6e-06	0	0	0	0	0.13	0.87	0	0	7	0.29	0.26	0.27	0.25
153	0.65	0.25	0	0	0	0.096	0	0.0017	0	0	0	0.29	0.25	0.2	0.091
154	0.011	0.78	0	0	0	0.18	0	0.023	0	8e-06	1	0.23	0.26	0.2	0.18
155	0.12	0.38	0	0	0	0.5	0	0.0054	0	0	5	0.23	0.23	0.13	0.14
156	1.9e-05	1	0	0	0	0.0002	0	9.6e-06	0	0	1	0.23	0.26	0.2	0.18
157	0.0082	0.037	0	0	0	0.95	0	1.1e-06	0	0	5	0.23	0.23	0.13	0.14
158	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
159	0.00011	0.17	0	0	0	0.83	0	0	0	0	5	0.23	0.23	0.13	0.14
160	0.00018	0.31	0	0	0	0.69	0	1.6e-06	0	0	5	0.23	0.23	0.13	0.14
161	0.036	0.61	0	0	0	0.0087	0	0.35	0	0	1	0.23	0.26	0.2	0.18
162	0	0.3	0	0	0	1e-05	0	0.7	0	0	7	0.29	0.26	0.27	0.25
163	0	0	0	0	0	0	0.99	0	0.005	0	6	0.051	0.087	0.022	0.02
164	0.0096	0.072	0	0	0	4e-06	0	0.92	0	0	7	0.29	0.26	0.27	0.25
165	0.012	0.37	0	0	0	0.0015	0	0.61	0	0	7	0.29	0.26	0.27	0.25
166	0.00061	1	0	0	0	0	0	0.0017	0	0	1	0.23	0.26	0.2	0.18
167	0.0096	0.85	0	0	0	0.14	0	0.00032	0	0	1	0.23	0.26	0.2	0.18
168	0	0.94	0	0	0	0	0	0.063	0	0	1	0.23	0.26	0.2	0.18
169	0	0	0	7e-05	0	0	0	0	1	0	8	0	0.082	0.089	0.091
170	0.00037	0.38	0	0	0	0.00039	0	0.62	0	0	7	0.29	0.26	0.27	0.25
171	0.09	0.29	0	0	0	0.62	0	0.0032	0	0	5	0.23	0.23	0.13	0.14
172	0.1	0.55	0	0	0	0.35	0	0.00027	0	0	1	0.23	0.26	0.2	0.18
173	0.00015	0.45	0	0	0	7.5e-06	0	0.55	0	0	7	0.29	0.26	0.27	0.25
174	0.035	0.94	0	0	0	0.018	0	0.0044	0	0	1	0.23	0.26	0.2	0.18
175	0.0018	0.71	0	0	0	0.29	0	0	0	0	1	0.23	0.26	0.2	0.18
176	0.0098	0.68	0	0	0	0.28	0	0.025	0	7.7e-06	1	0.23	0.26	0.2	0.18
177	0.00037	0.73	0	0	0	0.26	0	0.00023	0	0	1	0.23	0.26	0.2	0.18
178	0	1	0	0	0	1.5e-05	0	0	0	0	1	0.23	0.26	0.2	0.18
179	0.03	0.27	0	0	0	0.7	0	0.0073	0	0	5	0.23	0.23	0.13	0.14
180	0	0	0	0	0	0.9	0	0.099	0	0	5	0.23	0.23	0.13	0.14
181	0.0081	0.59	0	0	0	0.41	0	0.00027	0	0	1	0.23	0.26	0.2	0.18
182	1.8e-05	0.99	0	0	0	0.0066	0	9.6e-05	0	0	1	0.23	0.26	0.2	0.18
183	0.0043	0.92	0	0	0	0.079	0	1.2e-06	0	0	1	0.23	0.26	0.2	0.18
184	0.00085	0.99	0	0	0	5.1e-05	0	0.01	0	0	1	0.23	0.26	0.2	0.18
185	0.0002	0.83	0	0	0	0.17	0	0.00053	0	0	1	0.23	0.26	0.2	0.18
186	0.0042	0.92	0	0	0	0.00087	0	0.077	0	0	1	0.23	0.26	0.2	0.18
187	0	0.98	0	0	0	0.0018	0	0.021	0	0	1	0.23	0.26	0.2	0.18
188	0.00016	0.74	0	0	0	0.26	0	3.6e-05	0	0	1	0.23	0.26	0.2	0.18
189	0.098	0.41	0	0	0	0.49	0	3.9e-06	0	0	5	0.23	0.23	0.13	0.14
190	0.0014	0.17	0	0	0	0.83	0	0	0	0	5	0.23	0.23	0.13	0.14
191	0.0085	0.82	0	0	0	0.15	0	0.017	0	0	1	0.23	0.26	0.2	0.18
192	0.00016	0.021	0	0	0	0.98	0	0	0	0	5	0.23	0.23	0.13	0.14
193	0.029	0.92	0	0	0	0.054	0	0.00086	0	0	1	0.23	0.26	0.2	0.18
194	7.7e-05	0.67	0	0	0	0.33	0	2.1e-05	0	0	1	0.23	0.26	0.2	0.18
195	0.0023	0.58	0	0	0	0.41	0	0.00052	0	0	1	0.23	0.26	0.2	0.18
196	0.00053	0.47	0	0	0	0.53	0	0.0016	0	0	5	0.23	0.23	0.13	0.14
197	1.4e-05	0.78	0	0	0	0.015	0	0.21	0	0	1	0.23	0.26	0.2	0.18
198	0	0.36	0	0	0	0	0	0.64	0	0	7	0.29	0.26	0.27	0.25
199	0.012	0.87	0	0	0	0.059	0	0.057	0	1.7e-06	1	0.23	0.26	0.2	0.18
200	1.5e-06	0.87	0	0	0	0.00026	0	0.13	0	0	1	0.23	0.26	0.2	0.18
201	0.0043	0.033	0	0	0	0.96	0	0	0	0	5	0.23	0.23	0.13	0.14
202	0	0.61	0	0	0	5.8e-05	0	0.39	0	0	1	0.23	0.26	0.2	0.18
203	0.2	0.66	0	0	0	0.14	0	0.00086	0	0	1	0.23	0.26	0.2	0.18
204	0.015	0.83	0	0	0	0.15	0	0.003	0	0	1	0.23	0.26	0.2	0.18
205	0.00053	0.79	0	0	0	0.0019	0	0.2	0	0	1	0.23	0.26	0.2	0.18
206	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
207	0.46	0.34	0	0	0	0.2	0	1.7e-05	0	0	0	0.29	0.25	0.2	0.091
208	0.031	0.47	0	0	0	0.49	0	0.016	0	0	5	0.23	0.23	0.13	0.14
209	0.00089	0.45	0	0	0	0.55	0	0.0013	0	0	5	0.23	0.23	0.13	0.14
210	4.7e-05	0.61	0	0	0	0.39	0	0	0	0	1	0.23	0.26	0.2	0.18
211	0.017	0.89	0	0	0	0.052	0	0.043	0	0	1	0.23	0.26	0.2	0.18
212	0.017	0.28	0	0	0	0.69	0	0.0063	0	0	5	0.23	0.23	0.13	0.14
213	0	0.62	0	0	0	0.38	0	0	0	0	1	0.23	0.26	0.2	0.18
214	0.45	0.5	0	0	0	0.05	0	0.00016	0	0	1	0.23	0.26	0.2	0.18
215	0	0.9	0	0	0	0.096	0	0	0	0	1	0.23	0.26	0.2	0.18
216	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
217	0	0.073	0	0	0	0.93	0	0	0	0	5	0.23	0.23	0.13	0.14
218	0.00011	0.42	0	0	0	0.013	0	0.57	0	0	7	0.29	0.26	0.27	0.25
219	0	0	0	0	0	0	0	0	1	0	8	0	0.082	0.089	0.091
220	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
221	0	0.99	0	0	0	0.011	0	0	0	0	1	0.23	0.26	0.2	0.18
222	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
223	0	0.13	0	0	0	0.87	0	0	0	0	5	0.23	0.23	0.13	0.14
224	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
225	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
226	0.093	0.88	0	0	0	0.031	0	1.4e-05	0	0	1	0.23	0.26	0.2	0.18
227	0.6	0.39	0	0	0	0.016	0	0.0031	0	0	0	0.29	0.25	0.2	0.091
228	0	1.2e-05	0	0	0	0.027	0	0	0.97	0	8	0	0.082	0.089	0.091
229	0.00012	0.0019	0	0	0	1	0	0	0	0	5	0.23	0.23	0.13	0.14
230	0	0.17	0	0	0	0.83	0	0	0.00022	0	5	0.23	0.23	0.13	0.14
231	0.0089	0.75	0	0	0	0.24	0	0.004	0	0	1	0.23	0.26	0.2	0.18
232	0	3e-05	0	0	0	0.013	0	0	0.99	0	8	0	0.082	0.089	0.091
233	0	0.21	0	0	0	0.71	0	0	0.083	0	5	0.23	0.23	0.13	0.14
234	5.8e-05	0.25	0	0	0	0.75	0	0	0.00085	0	5	0.23	0.23	0.13	0.14
235	0	0.073	0	0	0	0.53	0	0	0.4	0	5	0.23	0.23	0.13	0.14
236	0.00036	0.039	0	0	0	0.32	3.6e-06	0	0.64	0	8	0	0.082	0.089	0.091
237	0.005	0.92	0	0	0	0.047	0	0.03	0	0	1	0.23	0.26	0.2	0.18
238	0.00025	0.56	0	0	0	0.0063	0	0.43	0	0	1	0.23	0.26	0.2	0.18
239	0	0.99	0	0	0	0.0056	0	3.6e-05	0	0	1	0.23	0.26	0.2	0.18
240	0	1.1e-05	0	0	0	0	0	1	0	0	7	0.29	0.26	0.27	0.25
241	0	0	0	1	0	0	0	0	0	0	3	0	0	0.022	0.02
242	0	0.21	0	0	0	0	0	0.79	0	0	7	0.29	0.26	0.27	0.25
243	0	0.99	0	0	0	0.0014	0	0.011	0	0	1	0.23	0.26	0.2	0.18
244	0	0.00053	0	0	0	0	0	1	0	0	7	0.29	0.26	0.27	0.25
245	0	0.006	0	0	0	0	0	0.99	0	0	7	0.29	0.26	0.27	0.25
246	2.8e-06	0.95	0	0	0	8.7e-05	0	0.049	0	0	1	0.23	0.26	0.2	0.18
247	1.1e-06	0.88	0	0	0	9.4e-05	0	0.12	0	0	1	0.23	0.26	0.2	0.18
248	0	1	0	0	0	0	0	0	0	0	1	0.23	0.26	0.2	0.18
249	0	0.034	0	0	0	0	0	0.97	0	0	7	0.29	0.26	0.27	0.25
250	0	0.3	0	0	0	1.6e-05	0	0.7	0	0	7	0.29	0.26	0.27	0.25
251	0	0.26	0	0	0	2.4e-06	0	0.74	0	0	7	0.29	0.26	0.27	0.25
252	6.6e-06	0.033	0	0	0	0.97	0	0	0	0	5	0.23	0.23	0.13	0.14
253	0	0	0	0	0	0	0	0	1	0	8	0	0.082	0.089	0.091
254	0	0	0	0	0	0	1	0	0.00014	0	6	0.051	0.087	0.022	0.02
255	0	0	0	0	0	0	1	0	0	0	6	0.051	0.087	0.022	0.02
256	0	0.00076	0	0	0	1	0	0	0	0	5	0.23	0.23	0.13	0.14
257	0.00083	0.42	0	0	0	0.58	0	0.00055	0	0	5	0.23	0.23	0.13	0.14
258	0	0	0	0	0	0	0	0	1	0	8	0	0.082	0.089	0.091
259	5.2e-05	0.95	0	0	0	0.046	0	0.00052	0	0	1	0.23	0.26	0.2	0.18
260	0.035	0.96	0	0	0	0.0093	0	1.4e-06	0	0	1	0.23	0.26	0.2	0.18
261	0.043	0.94	0	0	0	0.0047	0	0.011	0	0	1	0.23	0.26	0.2	0.18
262	0.012	0.93	0	0	0	0.014	0	0.042	0	0	1	0.23	0.26	0.2	0.18
263	0.0032	0.55	0	0	0	0.0081	0	0.44	0	0	1	0.23	0.26	0.2	0.18
264	1.8e-05	0.12	0	0	0	0.88	0	5.4e-06	0	0	5	0.23	0.23	0.13	0.14
265	2e-05	0.97	0	0	0	0.025	0	3.4e-05	0	0	1	0.23	0.26	0.2	0.18
266	0	4.9e-05	0	0	0	1	0	0	0	0	5	0.23	0.23	0.13	0.14
267	2.3e-05	0.63	0	0	0	0.37	0	7.6e-06	0	0	1	0.23	0.26	0.2	0.18
268	0	0	0	0.00036	0	0	0	0	1	0	8	0	0.082	0.089	0.091
269	0.054	0.5	0	0	0	0.45	0	0.0011	0	0	1	0.23	0.26	0.2	0.18
270	0	0	0	1	0	0	0	0	0.0012	0	3	0	0	0.022	0.02
271	5.6e-06	0.22	0	0	0	0.78	0	6.9e-05	0	0	5	0.23	0.23	0.13	0.14
272	0.34	0.6	0	0	0	0.048	0	0.0045	0	0	1	0.23	0.26	0.2	0.18
273	0.0095	0.3	0	0	0	0.68	0	0.0055	0	0	5	0.23	0.23	0.13	0.14
274	0.037	0.6	0	0	0	0.028	0	0.34	0	0	1	0.23	0.26	0.2	0.18
275	4.4e-06	0.89	0	0	0	0.011	0	0.099	0	0	1	0.23	0.26	0.2	0.18
276	0.29	0.66	0	0	0	0.044	0	0.0041	0	0	1	0.23	0.26	0.2	0.18
277	0.03	0.039	0	0	0	0.93	0	1.5e-05	0	0	5	0.23	0.23	0.13	0.14
278	3.7e-06	0.042	0	0	0	0.96	0	0	0	0	5	0.23	0.23	0.13	0.14
279	0.0052	0.64	0	0	0	0.36	0	1e-06	0	0	1	0.23	0.26	0.2	0.18
280	0.01	0.2	0	0	0	0.79	0	3.2e-05	0	0	5	0.23	0.23	0.13	0.14
281	5e-05	0.041	0	0	0	0.96	0	1e-05	0	0	5	0.23	0.23	0.13	0.14
282	0.26	0.59	0	0	0	0.11	0	0.042	0	0	1	0.23	0.26	0.2	0.18
283	2.9e-06	0.0046	0	0	0	1	0	0	0	0	5	0.23	0.23	0.13	0.14
284	0.0033	0.84	0	0	0	0.15	0	0.0063	0	0	1	0.23	0.26	0.2	0.18
285	0.31	0.59	0	0	0	0.0051	0	0.096	0	0	1	0.23	0.26	0.2	0.18
286	0.031	0.064	0	0	0	0.91	0	1.8e-06	0	0	5	0.23	0.23	0.13	0.14
287	9.1e-05	0.88	0	0	0	0.022	0	0.096	0	0	1	0.23	0.26	0.2	0.18
288	1.8e-05	0.025	0	0	0	2.9e-06	0	0.98	0	0	7	0.29	0.26	0.27	0.25
289	0.032	0.27	0	0	0	0.7	0	0.00044	0	0	5	0.23	0.23	0.13	0.14
