SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
32	0.33	0.013	0.00029	0.33	0.33	1.9e-06	0.0045	0	0	0	0	0	3	0.68	0.77	0.84
33	0.32	0.043	0	0.32	0.32	0	0.0012	0	0	0	0	0	3	0.68	0.77	0.84
34	0	0	0	0	0	0	0	0.032	0	0.97	0	0	9	0.14	0	0
35	0.28	0.16	1.6e-06	0.28	0.28	0.00055	0.00072	0	0	0	0	0	3	0.68	0.77	0.84
36	0	0	0	0	0	0	0	1	0	0.0044	0	0	7	0.28	0	0
37	0.28	0.14	8.6e-05	0.28	0.28	0.029	0.00072	0	0	0	0	0	3	0.68	0.77	0.84
38	0.2	0.091	0.0061	0.21	0.2	0.29	0.0027	0	0	0	0	0	5	1	0.77	0.84
39	0.096	0.0059	0.0047	0.097	0.096	0.7	0.0041	0	0	0	0	0	5	1	0.77	0.84
40	0.25	0.12	0.035	0.25	0.25	0.00062	0.086	0	0	0	0	0	3	0.68	0.77	0.84
41	0.3	0.00019	3.8e-05	0.31	0.3	0	0.087	0	0	0	0	0	3	0.68	0.77	0.84
42	0.022	0.24	6e-05	0.022	0.022	0.69	0.0012	0	0	0	0	0	5	1	0.77	0.84
43	0.0066	0.00079	0.9	0.0067	0.0066	0	0.082	0	0	0	0	0	2	0.68	1	0.88
44	0.31	0.027	0.018	0.32	0.31	9.1e-05	0.016	0	0	0	0	0	3	0.68	0.77	0.84
45	0.28	0.13	0.0016	0.28	0.28	0.029	0.0021	0	0	0	0	0	3	0.68	0.77	0.84
46	0.31	0.067	3.4e-05	0.31	0.31	0.0043	0.00049	0	0	0	0	0	3	0.68	0.77	0.84
47	0.32	0.039	2.3e-05	0.32	0.32	5.2e-06	0.0085	0	0	0	0	0	3	0.68	0.77	0.84
48	0.29	0.084	0.014	0.3	0.29	0.00078	0.018	0	0	0	0	0	3	0.68	0.77	0.84
49	0.33	3.6e-05	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
50	0.33	0.0038	6.4e-06	0.33	0.33	0	0.0035	0	0	0	0	0	3	0.68	0.77	0.84
51	0.23	0.063	0.2	0.24	0.23	0.0021	0.028	0	0	0	0	0	3	0.68	0.77	0.84
52	0.33	0.0031	0	0.33	0.33	0	0.00032	0	0	0	0	0	3	0.68	0.77	0.84
53	0.19	0.0018	0.35	0.2	0.19	0	0.06	0	0	0	0	0	2	0.68	1	0.88
54	0.33	2.6e-05	0	0.34	0.33	0	0.00048	0	0	0	0	0	3	0.68	0.77	0.84
55	0.32	0.025	0	0.33	0.32	5.8e-06	6.1e-06	0	0	0	0	0	3	0.68	0.77	0.84
56	0.33	0.011	0.00013	0.33	0.33	4.4e-06	0.0013	0	0	0	0	0	3	0.68	0.77	0.84
57	0.32	0.043	3e-05	0.32	0.32	0.00038	0.0008	0	0	0	0	0	3	0.68	0.77	0.84
58	0.31	0.058	9.4e-05	0.32	0.31	0.0011	0.0012	0	0	0	0	0	3	0.68	0.77	0.84
59	0.31	0.064	0.00051	0.31	0.31	0.00094	0.003	0	0	0	0	0	3	0.68	0.77	0.84
60	0.31	0.0097	0.04	0.31	0.31	2.6e-06	0.022	0	0	0	0	0	3	0.68	0.77	0.84
61	0.33	0.016	0	0.33	0.33	0	3.3e-06	0	0	0	0	0	3	0.68	0.77	0.84
62	0.27	0.18	0	0.27	0.27	0.00071	0.00012	0	0	0	0	0	3	0.68	0.77	0.84
63	0.33	0.0041	0	0.33	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
64	0.28	0.079	0.064	0.28	0.28	0.0043	0.014	0	0	0	0	0	3	0.68	0.77	0.84
65	3.6e-06	0	0	3.7e-06	3.6e-06	1	0	0	0	0	0	0	5	1	0.77	0.84
66	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0.51	0.75
67	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0.77	0.84
68	0.32	0.039	0.005	0.32	0.32	3e-05	0.0064	0	0	0	0	0	3	0.68	0.77	0.84
69	0.32	0.028	0	0.33	0.32	0	0.0015	0	0	0	0	0	3	0.68	0.77	0.84
70	0.33	0.0028	0	0.33	0.33	0	1.7e-05	0	0	0	0	0	3	0.68	0.77	0.84
71	0.33	0.015	2.4e-05	0.33	0.33	0	0.00047	0	0	0	0	0	3	0.68	0.77	0.84
72	0.33	3.4e-05	0.0022	0.33	0.33	0	0.0065	0	0	0	0	0	3	0.68	0.77	0.84
73	0.33	7.8e-05	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
74	0.06	0.59	0	0.06	0.06	0.23	9.1e-05	0	0	0	0	0	1	0.79	0.77	0.84
75	0.33	0.0028	1.3e-05	0.33	0.33	0	0.0027	0	0	0	0	0	3	0.68	0.77	0.84
76	0.24	0.27	0	0.24	0.24	0.001	2e-05	0	0	0	0	0	1	0.79	0.77	0.84
77	0.33	0.0083	0	0.33	0.33	0	0.00015	0	0	0	0	0	3	0.68	0.77	0.84
78	0.12	0.63	0	0.12	0.12	0.00034	2.4e-06	0	0	0	0	0	1	0.79	0.77	0.84
79	0.33	2.4e-05	0	0.34	0.33	0	0.00024	0	0	0	0	0	3	0.68	0.77	0.84
80	0.33	8.2e-05	0	0.34	0.33	0	0.00044	0	0	0	0	0	3	0.68	0.77	0.84
81	0.28	0.08	0.048	0.29	0.28	0.0057	0.0094	0	0	0	0	0	3	0.68	0.77	0.84
82	0.24	0.27	0	0.25	0.24	0.0002	4.2e-05	0	0	0	0	0	1	0.79	0.77	0.84
83	0.29	0.11	0	0.3	0.29	0	1.3e-05	0	0	0	0	0	3	0.68	0.77	0.84
84	0.21	0.36	0	0.21	0.21	0	0	0	0	0	0	0	1	0.79	0.77	0.84
85	0.11	0.42	0.00012	0.11	0.11	0.25	0.00079	0	0	0	0	0	1	0.79	0.77	0.84
86	0	0	0	0	0	0	0	0	1	0	0	0	8	0.036	0.077	0.089
87	0.33	9.5e-05	9.7e-06	0.34	0.33	0	0.0015	0	0	0	0	0	3	0.68	0.77	0.84
88	0.33	1.8e-05	0.0011	0.33	0.33	0	0.0056	0	0	0	0	0	3	0.68	0.77	0.84
89	0.24	0.26	7.9e-06	0.25	0.24	0.0038	0.00061	0	0	0	0	0	1	0.79	0.77	0.84
90	0	0	0	0	0	0	0	0	1	0	0	0	8	0.036	0.077	0.089
91	0.0034	0.34	0	0.0034	0.0034	0.65	1.3e-06	0	0	0	0	0	5	1	0.77	0.84
92	0.3	0.026	0.046	0.31	0.3	8.4e-06	0.017	0	0	0	0	0	3	0.68	0.77	0.84
93	0.33	0.0031	0	0.33	0.33	0	5.4e-05	0	0	0	0	0	3	0.68	0.77	0.84
94	0	0.0014	0	0	0	1	0	0	0	0	0	0	5	1	0.77	0.84
95	0.33	0.0043	0	0.33	0.33	0	7.4e-05	0	0	0	0	0	3	0.68	0.77	0.84
96	0.12	0.65	0	0.12	0.12	5.8e-06	0.0006	0	0	0	0	0	1	0.79	0.77	0.84
97	0.3	0.099	7e-05	0.3	0.3	2.7e-05	0.0025	0	0	0	0	0	3	0.68	0.77	0.84
98	0.33	0	0	0.34	0.33	0	7.7e-06	0	0	0	0	0	3	0.68	0.77	0.84
99	0.094	0.46	2.2e-06	0.095	0.094	0.26	0.00023	0	0	0	0	0	1	0.79	0.77	0.84
100	0.3	0.031	0.045	0.3	0.3	1.4e-05	0.027	0	0	0	0	0	3	0.68	0.77	0.84
101	0.33	0.018	0.00034	0.33	0.33	2.8e-06	0.0024	0	0	0	0	0	3	0.68	0.77	0.84
102	0.00061	0.3	0	0.00062	0.00061	0.7	0	0	0	0	0	0	5	1	0.77	0.84
103	0.14	0.52	0.00061	0.14	0.14	0.063	0.0016	0	0	0	0	0	1	0.79	0.77	0.84
104	0.078	0.18	0.2	0.079	0.078	9.3e-05	0.38	0	0	0	0	0	6	0.68	0.87	0.84
105	0.13	0.6	0	0.13	0.13	0.0034	3.5e-05	0	0	0	0	0	1	0.79	0.77	0.84
106	0.29	0.13	0	0.29	0.29	0	2.3e-06	0	0	0	0	0	3	0.68	0.77	0.84
107	0.33	7.8e-05	0	0.34	0.33	0	1.6e-06	0	0	0	0	0	3	0.68	0.77	0.84
108	0.33	1.1e-05	3.1e-06	0.33	0.33	0	0.0037	0	0	0	0	0	3	0.68	0.77	0.84
109	0.32	0.023	1.2e-05	0.33	0.32	6.9e-06	0.00043	0	0	0	0	0	3	0.68	0.77	0.84
110	0.31	0.05	0.005	0.32	0.31	0.0011	0.0034	0	0	0	0	5e-05	3	0.68	0.77	0.84
111	0.24	0.27	1.4e-05	0.24	0.24	0.0078	0.00071	0	0	0	0	0	1	0.79	0.77	0.84
112	0.041	0.88	0	0.041	0.041	0.00048	0.00028	0	0	0	0	0	1	0.79	0.77	0.84
113	0.33	0.0014	0	0.34	0.33	0	0.00014	0	0	0	0	0	3	0.68	0.77	0.84
114	0.083	0.63	0.0032	0.084	0.083	0.11	0.0043	0	0	0	0	0	1	0.79	0.77	0.84
115	0.33	5.2e-05	0	0.34	0.33	0	6.4e-06	0	0	0	0	0	3	0.68	0.77	0.84
116	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
117	0	0	0	0	0	0	0	0	1	0	0	0	8	0.036	0.077	0.089
118	0.02	0.65	0	0.02	0.02	0.29	3.3e-06	0	0	0	0	0	1	0.79	0.77	0.84
119	0.33	0.00081	0.00042	0.33	0.33	0	0.0059	0	0	0	0	0	3	0.68	0.77	0.84
120	0.3	0.096	2.9e-05	0.3	0.3	0.00012	0.0014	0	0	0	0	0	3	0.68	0.77	0.84
121	0.32	0.0028	0.00084	0.33	0.32	0	0.026	0	0	0	0	0	3	0.68	0.77	0.84
122	0.32	0.035	0	0.32	0.32	0	0.00016	0	0	0	0	0	3	0.68	0.77	0.84
123	0.33	3.4e-05	0	0.34	0.33	0	4e-05	0	0	0	0	0	3	0.68	0.77	0.84
124	0.15	0.54	0.00021	0.15	0.15	0.023	0.0015	0	0	0	0	0	1	0.79	0.77	0.84
125	0.019	0.86	0	0.019	0.019	0.077	1.7e-05	0	0	0	0	0	1	0.79	0.77	0.84
126	0	0	0	0	0	0	0	0	1	0	0	0	8	0.036	0.077	0.089
127	0.33	0	0	0.34	0.33	0	1.7e-05	0	0	0	0	0	3	0.68	0.77	0.84
128	0.32	0.0073	0.025	0.32	0.32	0	0.015	0	0	0	0	0	3	0.68	0.77	0.84
129	0.33	0.00039	3.5e-05	0.34	0.33	0	0.0015	0	0	0	0	0	3	0.68	0.77	0.84
130	0.33	0.0086	0	0.33	0.33	0	0.00043	0	0	0	0	0	3	0.68	0.77	0.84
131	0.3	0.06	0.022	0.3	0.3	0.00032	0.012	0	0	0	0	0	3	0.68	0.77	0.84
132	0.31	0.0043	0.0013	0.32	0.31	1.8e-06	0.054	0	0	0	0	0	3	0.68	0.77	0.84
133	0.33	0.0043	0	0.33	0.33	0	0.00078	0	0	0	0	0	3	0.68	0.77	0.84
134	0	0	0	0	0	0	0	0	1	0	0	0	8	0.036	0.077	0.089
135	0	0	1	0	0	0	7.4e-05	0	0	0	0	0	2	0.68	1	0.88
136	0.32	0.0087	6.1e-05	0.32	0.32	0.027	0.0017	0	0	0	0	0	3	0.68	0.77	0.84
137	0.33	0.0026	0	0.33	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
138	0.33	0.002	0	0.34	0.33	0	3.3e-06	0	0	0	0	0	3	0.68	0.77	0.84
139	0.28	0.1	0.0046	0.28	0.28	3.4e-06	0.064	0	0	0	0	0	3	0.68	0.77	0.84
140	0.33	1.1e-06	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
141	0.33	0.0033	0	0.33	0.33	0	2.3e-06	0	0	0	0	0	3	0.68	0.77	0.84
142	0.22	0.33	0	0.23	0.22	7e-05	0.0008	0	0	0	0	0	1	0.79	0.77	0.84
143	0.31	0.053	0.00017	0.32	0.31	0.00043	0.0017	0	0	0	0	0	3	0.68	0.77	0.84
144	0.33	0.018	0	0.33	0.33	0	0.00019	0	0	0	0	0	3	0.68	0.77	0.84
145	0.33	0.012	0	0.33	0.33	0	3.8e-05	0	0	0	0	0	3	0.68	0.77	0.84
146	0.32	0.031	8e-05	0.32	0.32	0	0.02	0	0	0	0	0	3	0.68	0.77	0.84
147	0.17	0.0026	0	0.17	0.17	0.49	3.6e-06	0	0	0	0	0	5	1	0.77	0.84
148	0.33	1.3e-05	0	0.34	0.33	0	0.00048	0	0	0	0	0	3	0.68	0.77	0.84
149	0.33	0.0023	0	0.33	0.33	0	0.004	0	0	0	0	0	3	0.68	0.77	0.84
150	0.31	0.038	0.002	0.31	0.31	0.00079	0.0024	0	0	0	0	0.024	3	0.68	0.77	0.84
151	0.26	0.00033	0.00034	0.27	0.26	0	0.0019	0	0	0	0	0.2	3	0.68	0.77	0.84
152	0.3	0.11	0.00037	0.3	0.3	0.00043	0.003	0	0	0	0	0	3	0.68	0.77	0.84
153	0.06	0.0035	0.78	0.061	0.06	0.0078	0.031	0	0	0	0	0	2	0.68	1	0.88
154	0	0	0	0	0	0	0	0	1	0	0	0	8	0.036	0.077	0.089
155	0.27	0.11	0.033	0.28	0.27	0.00018	0.036	0	0	0	0	0	3	0.68	0.77	0.84
156	0.073	0.023	0.73	0.074	0.073	0.00018	0.029	0	0	0	0	0	2	0.68	1	0.88
157	2.4e-06	0.00079	0	2.5e-06	2.4e-06	1	0	0	0	0	0	0	5	1	0.77	0.84
158	0.25	0.11	0.095	0.26	0.25	0.0092	0.023	0	0	0	0	0	3	0.68	0.77	0.84
159	0.32	0.02	7e-06	0.33	0.32	1.2e-06	0.0018	0	0	0	0	0	3	0.68	0.77	0.84
160	0.29	0.11	0	0.3	0.29	9.3e-06	5.7e-05	0	0	0	0	0	3	0.68	0.77	0.84
161	0.21	0.035	0.26	0.22	0.21	0.00037	0.064	0	0	0	0	0	2	0.68	1	0.88
162	0.31	0.07	0.0036	0.31	0.31	0.0002	0.0076	0	0	0	0	0	3	0.68	0.77	0.84
163	0.23	0.29	0	0.23	0.23	0.02	4.1e-05	0	0	0	0	0	1	0.79	0.77	0.84
164	0	0.99	0	0	0	0	0	0	0	0.0072	0	0	1	0.79	0.77	0.84
165	0.33	0.0059	0	0.33	0.33	0	6.3e-06	0	0	0	0	0	3	0.68	0.77	0.84
166	0.32	0.046	0	0.32	0.32	1.5e-06	0.00016	0	0	0	0	0	3	0.68	0.77	0.84
167	0.31	0.053	0	0.32	0.31	0	0.00034	0	0	0	0	0	3	0.68	0.77	0.84
168	0.33	0.017	0	0.33	0.33	1.2e-06	0.00025	0	0	0	0	0	3	0.68	0.77	0.84
169	0.31	0.076	0	0.31	0.31	4.6e-06	0.00036	0	0	0	0	0	3	0.68	0.77	0.84
170	0.29	0.11	0	0.3	0.29	0.0044	0.00011	0	0	0	0	0	3	0.68	0.77	0.84
171	0.33	0.007	0	0.33	0.33	0	0.00046	0	0	0	0	0	3	0.68	0.77	0.84
172	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
173	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
174	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0.51	0.75
175	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
176	0.21	0.32	2.5e-06	0.21	0.21	0.04	0.00038	0	0	0	0	0	1	0.79	0.77	0.84
177	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
178	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
179	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0.51	0.75
180	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
181	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
182	0.33	4.1e-06	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
183	0.33	0.00073	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
184	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
185	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
186	0.33	0	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
187	0.32	0.047	5.1e-05	0.32	0.32	5.8e-06	0.0017	0	0	0	0	0	3	0.68	0.77	0.84
188	0	5.2e-05	0	0	0	0.71	0	0.29	0	0.0019	0	0	5	1	0.77	0.84
189	0	0	0.00014	0	0	0	0.42	0	0.00014	0	0.58	0	10	0	0.1	0
190	0.33	1.6e-05	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
191	0.023	0.93	0	0.023	0.023	3.2e-06	0	0	0	0	0	0	1	0.79	0.77	0.84
192	0.24	0.26	1e-05	0.25	0.24	0.0033	0.0014	0	0	0	0	0	1	0.79	0.77	0.84
193	0.15	0.32	0.00049	0.15	0.15	0.22	0.0017	0	0	0	0	0	1	0.79	0.77	0.84
194	0.15	0.56	0	0.15	0.15	0.0023	0.00035	0	0	0	0	0	1	0.79	0.77	0.84
195	0.29	0.13	0.00041	0.29	0.29	0.00022	0.0041	0	0	0	0	0	3	0.68	0.77	0.84
196	0.26	0.23	5.5e-06	0.26	0.26	0.0018	0.00096	0	0	0	0	0	3	0.68	0.77	0.84
197	0.32	0.011	0.0033	0.33	0.32	0	0.017	0	0	0	0	0	3	0.68	0.77	0.84
198	0	0	0	0	0	0.8	0	0.2	0	0	0	0	5	1	0.77	0.84
199	0.33	0.0065	0	0.33	0.33	0	4.3e-05	0	0	0	0	0	3	0.68	0.77	0.84
200	0.29	0.099	0.0023	0.3	0.29	0.014	0.0022	0	0	0	0	0	3	0.68	0.77	0.84
201	0.31	0.081	0	0.31	0.31	2.3e-06	0	0	0	0	0	0	3	0.68	0.77	0.84
202	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0.51	0.75
203	0.33	0.001	1e-05	0.34	0.33	0	0.001	0	0	0	0	0	3	0.68	0.77	0.84
204	0.21	0.33	3.4e-06	0.22	0.21	0.021	0.00055	0	0	0	0	0	1	0.79	0.77	0.84
205	0.27	0.16	0.0073	0.27	0.27	0.016	0.0033	0	0	0	0	0	3	0.68	0.77	0.84
206	0.26	0.0092	0.18	0.26	0.26	0	0.026	0	0	0	0	0	3	0.68	0.77	0.84
207	0.15	0.0072	0.51	0.15	0.15	3e-06	0.022	0	0	0	0	0	2	0.68	1	0.88
208	0.33	0.0019	0	0.34	0.33	0	0	0	0	0	0	0	3	0.68	0.77	0.84
209	0.33	0.004	0	0.33	0.33	0	4.5e-06	0	0	0	0	0	3	0.68	0.77	0.84
210	0.29	0.025	0.077	0.3	0.29	0.00014	0.012	0	0	0	0	0	3	0.68	0.77	0.84
211	0.3	0.066	0.002	0.31	0.3	0.013	0.0016	0	0	0	0	0	3	0.68	0.77	0.84
212	0.33	0.00081	9e-06	0.33	0.33	0	0.0023	0	0	0	0	0	3	0.68	0.77	0.84
213	0.26	0.0077	0.17	0.27	0.26	0	0.027	0	0	0	0	0	3	0.68	0.77	0.84
214	0.3	0.085	0.00021	0.31	0.3	0.003	0.0013	0	0	0	0	0	3	0.68	0.77	0.84
215	0.085	0.7	1.2e-06	0.086	0.085	0.042	0.00014	0	0	0	0	0	1	0.79	0.77	0.84
216	0.13	0.55	0	0.13	0.13	0.073	3.6e-05	0	0	0	0	0	1	0.79	0.77	0.84
217	0.31	0.055	0	0.32	0.31	1.4e-05	6.2e-05	0	0	0	0	0	3	0.68	0.77	0.84
218	0.29	0.1	0.0079	0.3	0.29	0.0016	0.004	0	0	0	0	0	3	0.68	0.77	0.84
219	0.32	0.018	0.0018	0.32	0.32	0	0.014	0	0	0	0	0	3	0.68	0.77	0.84
220	0.31	0.04	0.013	0.32	0.31	0.0001	0.008	0	0	0	0	0	3	0.68	0.77	0.84
221	0.33	0.013	0	0.33	0.33	0	9.6e-05	0	0	0	0	0	3	0.68	0.77	0.84
222	0.25	0.24	8e-05	0.25	0.25	0.0019	0.0021	0	0	0	0	0	3	0.68	0.77	0.84
223	0.0046	0	0.6	0.0047	0.0046	0	0.39	0	0	0	0	0	2	0.68	1	0.88
224	0.32	0.026	0	0.33	0.32	0	0.00019	0	0	0	0	0	3	0.68	0.77	0.84
225	0	0.023	0	0	0	0.6	0	0.3	0	0.074	0	0	5	1	0.77	0.84
226	0.33	0.012	2.9e-06	0.33	0.33	0	0.00064	0	0	0	0	0	3	0.68	0.77	0.84
227	0.33	0.013	5.6e-06	0.33	0.33	0	0.00046	0	0	0	0	0	3	0.68	0.77	0.84
228	0	8.4e-05	0	0	0	1	0	0	0	0	0	0	5	1	0.77	0.84
229	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0.51	0.75
230	0.23	0.31	0	0.23	0.23	1.1e-05	2.3e-05	0	0	0	0	0	1	0.79	0.77	0.84
231	0.25	0.24	0	0.25	0.25	9.2e-05	9.8e-05	0	0	0	0	0	3	0.68	0.77	0.84
232	0.27	0.18	0.00024	0.27	0.27	0.0042	0.0013	0	0	0	0	0	3	0.68	0.77	0.84
233	0.078	0.77	0	0.079	0.078	0.0001	5.4e-05	0	0	0	0	0	1	0.79	0.77	0.84
234	0.31	0.0076	0.011	0.32	0.31	0	0.038	0	0	0	0	0	3	0.68	0.77	0.84
235	0.064	0.81	0	0.064	0.064	0	0	0	0	0	0	0	1	0.79	0.77	0.84
236	0.3	0.099	1e-06	0.3	0.3	0	0.0066	0	0	0	0	0	3	0.68	0.77	0.84
237	0.33	0.0097	0	0.33	0.33	0	1.4e-06	0	0	0	0	0	3	0.68	0.77	0.84
238	0.32	0.023	0	0.33	0.32	0	0.00018	0	0	0	0	0	3	0.68	0.77	0.84
239	0.33	0.0026	0	0.33	0.33	0	1.3e-06	0	0	0	0	0	3	0.68	0.77	0.84
240	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0.51	0.75
241	0.12	0.64	0	0.12	0.12	0	0	0	0	0	0	0	1	0.79	0.77	0.84
242	0.32	0.043	0.0036	0.32	0.32	0.0018	0.0022	0	0	0	0	0	3	0.68	0.77	0.84
243	0.0051	0.045	0.00028	0.0052	0.0051	0.94	0.00011	0	0	0	0	0	5	1	0.77	0.84
244	0	0	0	0	0	0	0	0	0	0	0	1	11	0.14	0.51	0.75
245	0.27	0.18	1.1e-06	0.27	0.27	0	0.0081	0	0	0	0	0	3	0.68	0.77	0.84
246	0	0.84	0	0	0	3.3e-06	0	2e-05	0	0.16	0	0	1	0.79	0.77	0.84
247	0.32	0.042	0	0.32	0.32	0	0.00061	0	0	0	0	0	3	0.68	0.77	0.84
248	0.27	0.2	0	0.27	0.27	3.2e-06	0.00022	0	0	0	0	0	3	0.68	0.77	0.84
249	0	0	0	0	0	0	0	0	1	0	0	0	8	0.036	0.077	0.089
250	0.3	0.11	0	0.3	0.3	1.9e-06	0.00011	0	0	0	0	0	3	0.68	0.77	0.84
251	0.31	0.07	4.6e-05	0.31	0.31	0.00042	0.00093	0	0	0	0	0	3	0.68	0.77	0.84
252	0.33	0.0058	1e-06	0.33	0.33	0	0.00017	0	0	0	0	0	3	0.68	0.77	0.84
253	0.3	0.1	0.0011	0.3	0.3	0.0019	0.0018	0	0	0	0	0	3	0.68	0.77	0.84
254	0.29	0.13	5.4e-06	0.29	0.29	0.0041	0.00027	0	0	0	0	0	3	0.68	0.77	0.84
255	0.28	0.15	0	0.29	0.28	0	0	0	0	0	0	0	3	0.68	0.77	0.84
256	0.33	2.9e-05	0	0.34	0.33	0	6.7e-05	0	0	0	0	0	3	0.68	0.77	0.84
257	0.31	0.067	0	0.31	0.31	0	0.00012	0	0	0	0	0	3	0.68	0.77	0.84
258	0.018	0.93	0	0.018	0.018	0.015	0	0	0	0	0	0	1	0.79	0.77	0.84
259	0.18	0.44	0	0.19	0.18	0	0.00071	0	0	0	0	0	1	0.79	0.77	0.84
260	0.3	0.088	0	0.31	0.3	3.3e-05	2.4e-05	0	0	0	0	0	3	0.68	0.77	0.84
