SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
89	1	0	0.0042	0	0	0	0.68	0.77	0.84
90	0	0	0	0	1	4	0.036	0.077	0.071
91	0.0061	0	0.99	0	0	2	1	0.67	0.78
92	1	0	0	0	0	0	0.68	0.77	0.84
93	1	0	0	0	0	0	0.68	0.77	0.84
94	0	0	1	0	0	2	1	0.67	0.78
95	1	0	0	0	0	0	0.68	0.77	0.84
96	1	0	0	0	0	0	0.68	0.77	0.84
97	1	0	2.3e-05	0	0	0	0.68	0.77	0.84
98	1	0	0	0	0	0	0.68	0.77	0.84
99	0.1	0	0.9	0	0	2	1	0.67	0.78
100	1	0	1.8e-06	0	0	0	0.68	0.77	0.84
101	1	0	1.1e-05	0	0	0	0.68	0.77	0.84
102	1.4e-05	0	1	0	0	2	1	0.67	0.78
103	0.99	0	0.01	0	0	0	0.68	0.77	0.84
104	1	0	0	0	0	0	0.68	0.77	0.84
105	1	0	0.0021	0	0	0	0.68	0.77	0.84
106	1	0	8.6e-05	0	0	0	0.68	0.77	0.84
107	1	0	0	0	0	0	0.68	0.77	0.84
108	1	0	0	0	0	0	0.68	0.77	0.84
109	1	0	1.8e-05	0	0	0	0.68	0.77	0.84
110	1	4.1e-06	0.00085	0	0	0	0.68	0.77	0.84
111	0.98	0	0.019	0	0	0	0.68	0.77	0.84
112	1	0	5.4e-05	0	0	0	0.68	0.77	0.84
113	1	0	0	0	0	0	0.68	0.77	0.84
114	0.96	0	0.045	0	0	0	0.68	0.77	0.84
115	1	0	0	0	0	0	0.68	0.77	0.84
116	1	0	0	0	0	0	0.68	0.77	0.84
117	0	0	0	0	1	4	0.036	0.077	0.071
118	0.0099	0	0.99	0	0	2	1	0.67	0.78
119	1	0	0	0	0	0	0.68	0.77	0.84
120	1	0	0.00011	0	0	0	0.68	0.77	0.84
121	1	0	0	0	0	0	0.68	0.77	0.84
122	1	0	0	0	0	0	0.68	0.77	0.84
123	1	0	0	0	0	0	0.68	0.77	0.84
124	1	0	0.0021	0	0	0	0.68	0.77	0.84
125	0.81	0	0.19	0	0	0	0.68	0.77	0.84
126	0	0	0	0	1	4	0.036	0.077	0.071
127	1	0	0	0	0	0	0.68	0.77	0.84
128	1	0	0	0	0	0	0.68	0.77	0.84
129	1	0	0	0	0	0	0.68	0.77	0.84
130	1	0	0	0	0	0	0.68	0.77	0.84
131	1	0	5.6e-05	0	0	0	0.68	0.77	0.84
132	1	0	0	0	0	0	0.68	0.77	0.84
133	1	0	0	0	0	0	0.68	0.77	0.84
134	0	0	0	0	1	4	0.036	0.077	0.071
135	1	0	0	0	0	0	0.68	0.77	0.84
136	0.96	0	0.043	0	0	0	0.68	0.77	0.84
137	1	0	1.3e-06	0	0	0	0.68	0.77	0.84
138	1	0	0	0	0	0	0.68	0.77	0.84
139	1	0	0	0	0	0	0.68	0.77	0.84
140	1	0	0	0	0	0	0.68	0.77	0.84
141	1	0	1.4e-06	0	0	0	0.68	0.77	0.84
142	1	0	1.7e-06	0	0	0	0.68	0.77	0.84
143	1	0	0.00014	0	0	0	0.68	0.77	0.84
144	1	0	0	0	0	0	0.68	0.77	0.84
145	1	0	1e-06	0	0	0	0.68	0.77	0.84
146	1	0	0	0	0	0	0.68	0.77	0.84
147	0.0047	0	1	0	0	2	1	0.67	0.78
148	1	0	0	0	0	0	0.68	0.77	0.84
149	1	0	0	0	0	0	0.68	0.77	0.84
150	1	0.0011	0.0012	0	0	0	0.68	0.77	0.84
151	0.75	0.25	0	0	0	0	0.68	0.77	0.84
152	1	0	2e-05	0	0	0	0.68	0.77	0.84
153	1	0	2.8e-05	0	0	0	0.68	0.77	0.84
154	0	0	0	0	1	4	0.036	0.077	0.071
155	1	0	0	0	0	0	0.68	0.77	0.84
156	1	0	1.1e-06	0	0	0	0.68	0.77	0.84
157	1.8e-05	0	1	0	0	2	1	0.67	0.78
158	1	0	0.00079	0	0	0	0.68	0.77	0.84
159	1	0	0	0	0	0	0.68	0.77	0.84
160	1	0	0.00011	0	0	0	0.68	0.77	0.84
161	1	0	1.2e-06	0	0	0	0.68	0.77	0.84
162	1	0	4.7e-06	0	0	0	0.68	0.77	0.84
163	1	0	0	0	0	0	0.68	0.77	0.84
164	0	0	0	1	0	3	0.18	0	0
165	1	0	0	0	0	0	0.68	0.77	0.84
166	1	0	0	0	0	0	0.68	0.77	0.84
167	1	0	0	0	0	0	0.68	0.77	0.84
168	1	0	0	0	0	0	0.68	0.77	0.84
169	1	0	0	0	0	0	0.68	0.77	0.84
170	1	0	0	0	0	0	0.68	0.77	0.84
171	1	0	0	0	0	0	0.68	0.77	0.84
172	1	0	0	0	0	0	0.68	0.77	0.84
173	1	0	0	0	0	0	0.68	0.77	0.84
174	0	1	0	0	0	1	0.11	0.77	0.84
175	1	0	0	0	0	0	0.68	0.77	0.84
176	1	0	0	0	0	0	0.68	0.77	0.84
177	1	0	0	0	0	0	0.68	0.77	0.84
178	1	0	0	0	0	0	0.68	0.77	0.84
179	0	1	0	0	0	1	0.11	0.77	0.84
180	1	0	0	0	0	0	0.68	0.77	0.84
181	1	0	0	0	0	0	0.68	0.77	0.84
182	1	0	0	0	0	0	0.68	0.77	0.84
183	1	0	0	0	0	0	0.68	0.77	0.84
184	1	0	0	0	0	0	0.68	0.77	0.84
185	1	0	0	0	0	0	0.68	0.77	0.84
186	1	0	0	0	0	0	0.68	0.77	0.84
187	1	0	0	0	0	0	0.68	0.77	0.84
188	0	0	0	1	0	3	0.18	0	0
189	0	0	0	0	1	4	0.036	0.077	0.071
190	1	0	0	0	0	0	0.68	0.77	0.84
191	1	0	0	0	0	0	0.68	0.77	0.84
192	1	0	0	0	0	0	0.68	0.77	0.84
193	1	0	0	0	0	0	0.68	0.77	0.84
194	1	0	0	0	0	0	0.68	0.77	0.84
195	1	0	0	0	0	0	0.68	0.77	0.84
196	1	0	0	0	0	0	0.68	0.77	0.84
197	1	0	0	0	0	0	0.68	0.77	0.84
198	0	0	0	1	0	3	0.18	0	0
199	1	0	0	0	0	0	0.68	0.77	0.84
200	1	0	0	0	0	0	0.68	0.77	0.84
201	1	0	0	0	0	0	0.68	0.77	0.84
202	0	1	0	0	0	1	0.11	0.77	0.84
203	1	0	0	0	0	0	0.68	0.77	0.84
204	1	0	0	0	0	0	0.68	0.77	0.84
205	1	0	0	0	0	0	0.68	0.77	0.84
206	1	0	0	0	0	0	0.68	0.77	0.84
207	1	0	0	0	0	0	0.68	0.77	0.84
208	1	0	0	0	0	0	0.68	0.77	0.84
209	1	0	0	0	0	0	0.68	0.77	0.84
210	1	0	0	0	0	0	0.68	0.77	0.84
211	1	0	0	0	0	0	0.68	0.77	0.84
212	1	0	0	0	0	0	0.68	0.77	0.84
213	1	0	0	0	0	0	0.68	0.77	0.84
214	1	0	0	0	0	0	0.68	0.77	0.84
215	1	0	0	0	0	0	0.68	0.77	0.84
216	1	0	0	0	0	0	0.68	0.77	0.84
217	1	0	0	0	0	0	0.68	0.77	0.84
218	1	0	0	0	0	0	0.68	0.77	0.84
219	1	0	0	0	0	0	0.68	0.77	0.84
220	1	0	0	0	0	0	0.68	0.77	0.84
221	1	0	0	0	0	0	0.68	0.77	0.84
222	1	0	0	0	0	0	0.68	0.77	0.84
223	1	0	0	0	0	0	0.68	0.77	0.84
224	1	0	0	0	0	0	0.68	0.77	0.84
225	0	0	0	1	0	3	0.18	0	0
226	1	0	0	0	0	0	0.68	0.77	0.84
227	1	0	0	0	0	0	0.68	0.77	0.84
228	1	0	0	0	0	0	0.68	0.77	0.84
229	0	1	0	0	0	1	0.11	0.77	0.84
230	1	0	0	0	0	0	0.68	0.77	0.84
231	1	0	0	0	0	0	0.68	0.77	0.84
232	1	0	0	0	0	0	0.68	0.77	0.84
233	1	0	0	0	0	0	0.68	0.77	0.84
234	1	0	0	0	0	0	0.68	0.77	0.84
235	1	0	0	0	0	0	0.68	0.77	0.84
236	1	0	0	0	0	0	0.68	0.77	0.84
237	1	0	0	0	0	0	0.68	0.77	0.84
238	1	0	0	0	0	0	0.68	0.77	0.84
239	1	0	0	0	0	0	0.68	0.77	0.84
240	0	1	0	0	0	1	0.11	0.77	0.84
241	1	0	0	0	0	0	0.68	0.77	0.84
242	1	0	0	0	0	0	0.68	0.77	0.84
243	1	0	0	0	0	0	0.68	0.77	0.84
244	0	1	0	0	0	1	0.11	0.77	0.84
245	1	0	0	0	0	0	0.68	0.77	0.84
246	0	0	0	1	0	3	0.18	0	0
247	1	0	0	0	0	0	0.68	0.77	0.84
248	1	0	0	0	0	0	0.68	0.77	0.84
249	0	0	0	0	1	4	0.036	0.077	0.071
250	1	0	0	0	0	0	0.68	0.77	0.84
251	1	0	0	0	0	0	0.68	0.77	0.84
252	1	0	0	0	0	0	0.68	0.77	0.84
253	1	0	0	0	0	0	0.68	0.77	0.84
254	1	0	0	0	0	0	0.68	0.77	0.84
255	1	0	0	0	0	0	0.68	0.77	0.84
256	1	0	0	0	0	0	0.68	0.77	0.84
257	1	0	0	0	0	0	0.68	0.77	0.84
258	1	0	0	0	0	0	0.68	0.77	0.84
259	1	0	0	0	0	0	0.68	0.77	0.84
260	1	0	0	0	0	0	0.68	0.77	0.84
261	1	0	0	0	0	0	0.68	0.77	0.84
262	1	0	0	0	0	0	0.68	0.77	0.84
263	1	0	0	0	0	0	0.68	0.77	0.84
264	1	0	0	0	0	0	0.68	0.77	0.84
265	1	0	0	0	0	0	0.68	0.77	0.84
266	1	0	0	0	0	0	0.68	0.77	0.84
267	1	0	0	0	0	0	0.68	0.77	0.84
268	1	0	0	0	0	0	0.68	0.77	0.84
269	1	0	0	0	0	0	0.68	0.77	0.84
270	1	0	0	0	0	0	0.68	0.77	0.84
271	1	0	0	0	0	0	0.68	0.77	0.84
272	1	0	0	0	0	0	0.68	0.77	0.84
273	1	0	0	0	0	0	0.68	0.77	0.84
274	1	0	0	0	0	0	0.68	0.77	0.84
275	1	0	0	0	0	0	0.68	0.77	0.84
276	1	0	0	0	0	0	0.68	0.77	0.84
277	0	0	0	1	0	3	0.18	0	0
278	1	0	0	0	0	0	0.68	0.77	0.84
279	1	0	0	0	0	0	0.68	0.77	0.84
280	1	0	0	0	0	0	0.68	0.77	0.84
281	1	0	0	0	0	0	0.68	0.77	0.84
282	1	0	0	0	0	0	0.68	0.77	0.84
283	1	0	0	0	0	0	0.68	0.77	0.84
284	1	0	0	0	0	0	0.68	0.77	0.84
285	1	0	0	0	0	0	0.68	0.77	0.84
286	1	0	0	0	0	0	0.68	0.77	0.84
287	0	0	0	1	0	3	0.18	0	0
288	1	0	0	0	0	0	0.68	0.77	0.84
289	1	0	0	0	0	0	0.68	0.77	0.84
290	1	0	0	0	0	0	0.68	0.77	0.84
291	1	0	0	0	0	0	0.68	0.77	0.84
292	1	0	0	0	0	0	0.68	0.77	0.84
293	1	0	0	0	0	0	0.68	0.77	0.84
294	1	0	0	0	0	0	0.68	0.77	0.84
295	1	0	0	0	0	0	0.68	0.77	0.84
296	1	0	0	0	0	0	0.68	0.77	0.84
297	1	0	0	0	0	0	0.68	0.77	0.84
298	1	0	0	0	0	0	0.68	0.77	0.84
299	1	0	0	0	0	0	0.68	0.77	0.84
300	1	0	0	0	0	0	0.68	0.77	0.84
301	1	0	0	0	0	0	0.68	0.77	0.84
302	0	0	0	1	0	3	0.18	0	0
303	1	0	0	0	0	0	0.68	0.77	0.84
304	1	0	0	0	0	0	0.68	0.77	0.84
305	1	0	0	0	0	0	0.68	0.77	0.84
306	1	0	0	0	0	0	0.68	0.77	0.84
307	1	0	0	0	0	0	0.68	0.77	0.84
308	1	0	0	0	0	0	0.68	0.77	0.84
309	1	0	0	0	0	0	0.68	0.77	0.84
310	1	0	0	0	0	0	0.68	0.77	0.84
311	1	0	0	0	0	0	0.68	0.77	0.84
312	1	0	0	0	0	0	0.68	0.77	0.84
313	1	0	0	0	0	0	0.68	0.77	0.84
314	1	0	0	0	0	0	0.68	0.77	0.84
315	1	0	0	0	0	0	0.68	0.77	0.84
316	1	0	0	0	0	0	0.68	0.77	0.84
317	1	0	0	0	0	0	0.68	0.77	0.84
318	1	0	0	0	0	0	0.68	0.77	0.84
319	1	0	0	0	0	0	0.68	0.77	0.84
320	1	0	0	0	0	0	0.68	0.77	0.84
321	1	0	0	0	0	0	0.68	0.77	0.84
322	1	0	0	0	0	0	0.68	0.77	0.84
323	1	0	0	0	0	0	0.68	0.77	0.84
324	1	0	0	0	0	0	0.68	0.77	0.84
325	1	0	0	0	0	0	0.68	0.77	0.84
326	1	0	0	0	0	0	0.68	0.77	0.84
327	1	0	0	0	0	0	0.68	0.77	0.84
328	0	0	0	0	1	4	0.036	0.077	0.071
329	1	0	0	0	0	0	0.68	0.77	0.84
330	1	0	0	0	0	0	0.68	0.77	0.84
331	1	0	0	0	0	0	0.68	0.77	0.84
332	1	0	0	0	0	0	0.68	0.77	0.84
333	1	0	0	0	0	0	0.68	0.77	0.84
334	1	0	0	0	0	0	0.68	0.77	0.84
335	1	0	0	0	0	0	0.68	0.77	0.84
336	1	0	0	0	0	0	0.68	0.77	0.84
337	1	0	0	0	0	0	0.68	0.77	0.84
338	1	0	0	0	0	0	0.68	0.77	0.84
339	1	0	0	0	0	0	0.68	0.77	0.84
340	1	0	0	0	0	0	0.68	0.77	0.84
341	0.99	0	0	0	0.013	0	0.68	0.77	0.84
342	1	0	0	0	0	0	0.68	0.77	0.84
343	1	0	0	0	0	0	0.68	0.77	0.84
344	1	0	0	0	0	0	0.68	0.77	0.84
345	1	0	0	0	0	0	0.68	0.77	0.84
346	1	0	0	0	0	0	0.68	0.77	0.84
347	1	0	0	0	0	0	0.68	0.77	0.84
348	1	0	0	0	0	0	0.68	0.77	0.84
349	1	0	0	0	0	0	0.68	0.77	0.84
350	1	0	0	0	0	0	0.68	0.77	0.84
351	1	0	0	0	0	0	0.68	0.77	0.84
352	1	0	0	0	0	0	0.68	0.77	0.84
353	1	0	0	0	0	0	0.68	0.77	0.84
354	1	0	0	0	0	0	0.68	0.77	0.84
355	1	0	0	0	0	0	0.68	0.77	0.84
356	1	0	0	0	0	0	0.68	0.77	0.84
357	1	0	0	0	0	0	0.68	0.77	0.84
358	1	0	0	0	0	0	0.68	0.77	0.84
359	0	0	0	1	0	3	0.18	0	0
360	1	0	0	0	0	0	0.68	0.77	0.84
361	1	0	0	0	0	0	0.68	0.77	0.84
362	1	0	0	0	0	0	0.68	0.77	0.84
363	1	0	0	0	0	0	0.68	0.77	0.84
364	1	0	0	0	0	0	0.68	0.77	0.84
365	1	0	0	0	0	0	0.68	0.77	0.84
366	1	0	0.00034	0	0	0	0.68	0.77	0.84
367	1	0	0	0	0	0	0.68	0.77	0.84
368	1	0	0	0	0	0	0.68	0.77	0.84
369	1	0	0.0032	0	0	0	0.68	0.77	0.84
370	1	0	0	0	0	0	0.68	0.77	0.84
371	1	0	0	0	0	0	0.68	0.77	0.84
372	0	0.4	0	0.6	0	3	0.18	0	0
373	1	0	0	0	0	0	0.68	0.77	0.84
374	1	0	0	0	0	0	0.68	0.77	0.84
375	7.6e-05	0.00039	0	1	0	3	0.18	0	0
376	0	0	0	1	0	3	0.18	0	0
377	1	0	0	0	0	0	0.68	0.77	0.84
378	1	0	0	0	0	0	0.68	0.77	0.84
379	1	0	1.7e-06	0	0	0	0.68	0.77	0.84
380	0.99	0	0.006	0	0	0	0.68	0.77	0.84
381	1	0	0.0014	0	0	0	0.68	0.77	0.84
382	1	0	1.7e-05	0	0	0	0.68	0.77	0.84
383	1	0	0.0014	0	0	0	0.68	0.77	0.84
384	1.3e-05	0	1	0	0	2	1	0.67	0.78
385	0	1	0	0	0	1	0.11	0.77	0.84
386	0.04	0	0.96	0	0	2	1	0.67	0.78
387	1	0	0	0	0	0	0.68	0.77	0.84
388	0.75	0	0.25	0	0	0	0.68	0.77	0.84
389	1	0	0.00065	0	0	0	0.68	0.77	0.84
390	1	0	0.00023	0	0	0	0.68	0.77	0.84
391	1	0	0	0	0	0	0.68	0.77	0.84
392	1	0	0	0	0	0	0.68	0.77	0.84
393	1	0	0	0	0	0	0.68	0.77	0.84
394	1	0	0	0	0	0	0.68	0.77	0.84
395	0	0.91	0	0.089	0	1	0.11	0.77	0.84
396	1	0	0	0	0	0	0.68	0.77	0.84
397	0.00042	0	1	0	0	2	1	0.67	0.78
398	1	0	0	0	0	0	0.68	0.77	0.84
399	1	0	0	0	0	0	0.68	0.77	0.84
400	1	0	0.00045	0	0	0	0.68	0.77	0.84
401	1	0	0	0	0	0	0.68	0.77	0.84
402	1	0	0	0	0	0	0.68	0.77	0.84
403	1	0	0	0	0	0	0.68	0.77	0.84
404	1	0	0	0	0	0	0.68	0.77	0.84
405	1	0	0	0	0	0	0.68	0.77	0.84
406	1	0	0	0	0	0	0.68	0.77	0.84
407	1	0	0	0	0	0	0.68	0.77	0.84
408	1	0	0	0	0	0	0.68	0.77	0.84
409	1	0	0	0	0	0	0.68	0.77	0.84
410	1	0	0	0	0	0	0.68	0.77	0.84
411	1	0	0	0	0	0	0.68	0.77	0.84
412	1	0	0	0	0	0	0.68	0.77	0.84
413	1	0	0	0	0	0	0.68	0.77	0.84
414	1	0	0	0	0	0	0.68	0.77	0.84
415	1	0	0	0	0	0	0.68	0.77	0.84
416	1	0	0	0	0	0	0.68	0.77	0.84
417	1	0	0	0	0	0	0.68	0.77	0.84
418	1	0	0	0	0	0	0.68	0.77	0.84
419	1	0	0	0	0	0	0.68	0.77	0.84
420	1	0	0	0	0	0	0.68	0.77	0.84
421	1	0	0	0	0	0	0.68	0.77	0.84
422	1	0	0	0	0	0	0.68	0.77	0.84
423	1	0	0	0	0	0	0.68	0.77	0.84
424	1	0	0	0	0	0	0.68	0.77	0.84
425	1	0	0	0	0	0	0.68	0.77	0.84
426	1	0	0	0	0	0	0.68	0.77	0.84
427	1	0	0	0	0	0	0.68	0.77	0.84
428	1	0	0	0	0	0	0.68	0.77	0.84
429	1	0	0	0	0	0	0.68	0.77	0.84
430	1	0	0	0	0	0	0.68	0.77	0.84
431	1	0	0	0	0	0	0.68	0.77	0.84
432	0.74	0	0.26	0	0	0	0.68	0.77	0.84
433	0.97	0	0.027	0	0	0	0.68	0.77	0.84
434	1	0	0.0021	0	0	0	0.68	0.77	0.84
435	1	0	0.00095	0	0	0	0.68	0.77	0.84
436	0.63	0	0.37	0	0	0	0.68	0.77	0.84
437	0	0	0	1	0	3	0.18	0	0
438	1	0	0	0	0	0	0.68	0.77	0.84
439	0.99	0	0.0052	0	0	0	0.68	0.77	0.84
440	0.94	0	0.056	0	0	0	0.68	0.77	0.84
441	1	0	7.4e-05	0	0	0	0.68	0.77	0.84
442	1	0	1.8e-05	0	0	0	0.68	0.77	0.84
443	1	0	1.7e-05	0	0	0	0.68	0.77	0.84
444	1	0	4.2e-05	0	0	0	0.68	0.77	0.84
445	1	0	0	0	0	0	0.68	0.77	0.84
446	1	0	0.0013	0	0	0	0.68	0.77	0.84
447	0.99	0	0.01	0	0	0	0.68	0.77	0.84
448	0	0	0	1	0	3	0.18	0	0
449	0.72	0	0.28	0	0	0	0.68	0.77	0.84
450	0.78	0	0.22	0	0	0	0.68	0.77	0.84
451	1	0	4.8e-06	0	0	0	0.68	0.77	0.84
452	0.34	0	0.66	0	0	2	1	0.67	0.78
453	1	0	5.9e-05	0	0	0	0.68	0.77	0.84
454	1	0	5e-05	0	0	0	0.68	0.77	0.84
455	0.97	0	0.033	0	0	0	0.68	0.77	0.84
456	4.9e-05	0	1	0	0	2	1	0.67	0.78
457	0.97	0	0.029	0	0	0	0.68	0.77	0.84
458	1	0	0.0017	0	0	0	0.68	0.77	0.84
459	0.81	0	0.19	0	0	0	0.68	0.77	0.84
460	0.91	0	0.086	0	0	0	0.68	0.77	0.84
461	0.55	0	0.45	0	0	0	0.68	0.77	0.84
462	1	0	0.001	0	0	0	0.68	0.77	0.84
463	1	0	3.3e-05	0	0	0	0.68	0.77	0.84
464	1	0	0.00039	0	0	0	0.68	0.77	0.84
465	1	0	0.0002	0	0	0	0.68	0.77	0.84
466	1	0	0	0	0	0	0.68	0.77	0.84
467	1	0	9.7e-05	0	0	0	0.68	0.77	0.84
468	0	0	1	0	0	2	1	0.67	0.78
469	0.88	0	0.12	0	0	0	0.68	0.77	0.84
470	0.0068	0	0.99	0	0	2	1	0.67	0.78
471	1	0	0	0	0	0	0.68	0.77	0.84
472	0.99	0	0.0096	0	0	0	0.68	0.77	0.84
473	1	0	0	0	0	0	0.68	0.77	0.84
474	0.99	0	0.0056	0	0	0	0.68	0.77	0.84
475	1	0	0	0	0	0	0.68	0.77	0.84
476	1	9.2e-06	8.8e-05	0	0	0	0.68	0.77	0.84
477	0.89	0	0.11	0	0	0	0.68	0.77	0.84
478	1	0	4.5e-05	0	0	0	0.68	0.77	0.84
479	1	0	0.0012	0	0	0	0.68	0.77	0.84
480	1	0	0	0	0	0	0.68	0.77	0.84
481	0.96	0	0.044	0	0	0	0.68	0.77	0.84
482	0.93	0	0.067	0	0	0	0.68	0.77	0.84
483	1	0	0	0	0	0	0.68	0.77	0.84
484	1	0	0	0	0	0	0.68	0.77	0.84
485	1	0	0	0	0	0	0.68	0.77	0.84
486	1	0	0	0	0	0	0.68	0.77	0.84
487	1	0	0	0	0	0	0.68	0.77	0.84
488	1	0	0	0	0	0	0.68	0.77	0.84
489	1	0	0	0	0	0	0.68	0.77	0.84
490	1	0	0	0	0	0	0.68	0.77	0.84
491	1	0	0	0	0	0	0.68	0.77	0.84
492	1	0	0	0	0	0	0.68	0.77	0.84
493	1	0	0	0	0	0	0.68	0.77	0.84
494	1	0	0	0	0	0	0.68	0.77	0.84
495	1	0	0	0	0	0	0.68	0.77	0.84
496	1	0	0	0	0	0	0.68	0.77	0.84
497	1	0	0	0	0	0	0.68	0.77	0.84
498	1	0	0	0	0	0	0.68	0.77	0.84
499	1	0	0	0	0	0	0.68	0.77	0.84
500	1	0	0	0	0	0	0.68	0.77	0.84
501	1	0	0	0	0	0	0.68	0.77	0.84
502	1	0	0	0	0	0	0.68	0.77	0.84
503	1	0	0	0	0	0	0.68	0.77	0.84
504	1	0	0	0	0	0	0.68	0.77	0.84
505	1	0	0	0	0	0	0.68	0.77	0.84
506	1	0	0	0	0	0	0.68	0.77	0.84
507	1	0	0	0	0	0	0.68	0.77	0.84
508	1	0	0	0	0	0	0.68	0.77	0.84
509	1	0	0	0	0	0	0.68	0.77	0.84
510	1	0	0	0	0	0	0.68	0.77	0.84
511	1	0	0	0	0	0	0.68	0.77	0.84
512	1	0	0	0	0	0	0.68	0.77	0.84
513	1	0	0	0	0	0	0.68	0.77	0.84
514	0	0	0	0	1	4	0.036	0.077	0.071
515	1	0	0	0	0	0	0.68	0.77	0.84
