SNV	cluster0	cluster	dcf0	dcf1	dcf2
256	1	0	0.21	0.031	0.11
257	1	0	0.21	0.031	0.11
258	1	0	0.21	0.031	0.11
259	1	0	0.21	0.031	0.11
260	1	0	0.21	0.031	0.11
261	1	0	0.21	0.031	0.11
262	1	0	0.21	0.031	0.11
263	1	0	0.21	0.031	0.11
264	1	0	0.21	0.031	0.11
265	1	0	0.21	0.031	0.11
266	1	0	0.21	0.031	0.11
267	1	0	0.21	0.031	0.11
268	1	0	0.21	0.031	0.11
269	1	0	0.21	0.031	0.11
270	1	0	0.21	0.031	0.11
271	1	0	0.21	0.031	0.11
272	1	0	0.21	0.031	0.11
273	1	0	0.21	0.031	0.11
274	1	0	0.21	0.031	0.11
275	1	0	0.21	0.031	0.11
276	1	0	0.21	0.031	0.11
277	1	0	0.21	0.031	0.11
278	1	0	0.21	0.031	0.11
279	1	0	0.21	0.031	0.11
280	1	0	0.21	0.031	0.11
281	1	0	0.21	0.031	0.11
282	1	0	0.21	0.031	0.11
283	1	0	0.21	0.031	0.11
284	1	0	0.21	0.031	0.11
285	1	0	0.21	0.031	0.11
286	1	0	0.21	0.031	0.11
287	1	0	0.21	0.031	0.11
288	1	0	0.21	0.031	0.11
289	1	0	0.21	0.031	0.11
290	1	0	0.21	0.031	0.11
291	1	0	0.21	0.031	0.11
292	1	0	0.21	0.031	0.11
293	1	0	0.21	0.031	0.11
294	1	0	0.21	0.031	0.11
295	1	0	0.21	0.031	0.11
296	1	0	0.21	0.031	0.11
297	1	0	0.21	0.031	0.11
298	1	0	0.21	0.031	0.11
299	1	0	0.21	0.031	0.11
300	1	0	0.21	0.031	0.11
301	1	0	0.21	0.031	0.11
302	1	0	0.21	0.031	0.11
303	1	0	0.21	0.031	0.11
304	1	0	0.21	0.031	0.11
305	1	0	0.21	0.031	0.11
306	1	0	0.21	0.031	0.11
307	1	0	0.21	0.031	0.11
308	1	0	0.21	0.031	0.11
309	1	0	0.21	0.031	0.11
310	1	0	0.21	0.031	0.11
311	1	0	0.21	0.031	0.11
312	1	0	0.21	0.031	0.11
313	1	0	0.21	0.031	0.11
314	1	0	0.21	0.031	0.11
315	1	0	0.21	0.031	0.11
316	1	0	0.21	0.031	0.11
317	1	0	0.21	0.031	0.11
318	1	0	0.21	0.031	0.11
319	1	0	0.21	0.031	0.11
320	1	0	0.21	0.031	0.11
321	1	0	0.21	0.031	0.11
322	1	0	0.21	0.031	0.11
323	1	0	0.21	0.031	0.11
324	1	0	0.21	0.031	0.11
325	1	0	0.21	0.031	0.11
326	1	0	0.21	0.031	0.11
327	1	0	0.21	0.031	0.11
328	1	0	0.21	0.031	0.11
329	1	0	0.21	0.031	0.11
330	1	0	0.21	0.031	0.11
331	1	0	0.21	0.031	0.11
332	1	0	0.21	0.031	0.11
333	1	0	0.21	0.031	0.11
334	1	0	0.21	0.031	0.11
335	1	0	0.21	0.031	0.11
336	1	0	0.21	0.031	0.11
337	1	0	0.21	0.031	0.11
338	1	0	0.21	0.031	0.11
339	1	0	0.21	0.031	0.11
340	1	0	0.21	0.031	0.11
341	1	0	0.21	0.031	0.11
342	1	0	0.21	0.031	0.11
343	1	0	0.21	0.031	0.11
344	1	0	0.21	0.031	0.11
345	1	0	0.21	0.031	0.11
346	1	0	0.21	0.031	0.11
347	1	0	0.21	0.031	0.11
348	1	0	0.21	0.031	0.11
349	1	0	0.21	0.031	0.11
350	1	0	0.21	0.031	0.11
351	1	0	0.21	0.031	0.11
352	1	0	0.21	0.031	0.11
353	1	0	0.21	0.031	0.11
354	1	0	0.21	0.031	0.11
355	1	0	0.21	0.031	0.11
356	1	0	0.21	0.031	0.11
357	1	0	0.21	0.031	0.11
358	1	0	0.21	0.031	0.11
359	1	0	0.21	0.031	0.11
360	1	0	0.21	0.031	0.11
361	1	0	0.21	0.031	0.11
362	1	0	0.21	0.031	0.11
363	1	0	0.21	0.031	0.11
364	1	0	0.21	0.031	0.11
365	1	0	0.21	0.031	0.11
366	1	0	0.21	0.031	0.11
367	1	0	0.21	0.031	0.11
368	1	0	0.21	0.031	0.11
369	1	0	0.21	0.031	0.11
370	1	0	0.21	0.031	0.11
371	1	0	0.21	0.031	0.11
372	1	0	0.21	0.031	0.11
373	1	0	0.21	0.031	0.11
374	1	0	0.21	0.031	0.11
375	1	0	0.21	0.031	0.11
376	1	0	0.21	0.031	0.11
377	1	0	0.21	0.031	0.11
378	1	0	0.21	0.031	0.11
379	1	0	0.21	0.031	0.11
380	1	0	0.21	0.031	0.11
381	1	0	0.21	0.031	0.11
382	1	0	0.21	0.031	0.11
383	1	0	0.21	0.031	0.11
384	1	0	0.21	0.031	0.11
385	1	0	0.21	0.031	0.11
386	1	0	0.21	0.031	0.11
387	1	0	0.21	0.031	0.11
388	1	0	0.21	0.031	0.11
389	1	0	0.21	0.031	0.11
390	1	0	0.21	0.031	0.11
391	1	0	0.21	0.031	0.11
392	1	0	0.21	0.031	0.11
393	1	0	0.21	0.031	0.11
394	1	0	0.21	0.031	0.11
395	1	0	0.21	0.031	0.11
396	1	0	0.21	0.031	0.11
397	1	0	0.21	0.031	0.11
398	1	0	0.21	0.031	0.11
399	1	0	0.21	0.031	0.11
400	1	0	0.21	0.031	0.11
401	1	0	0.21	0.031	0.11
402	1	0	0.21	0.031	0.11
403	1	0	0.21	0.031	0.11
404	1	0	0.21	0.031	0.11
405	1	0	0.21	0.031	0.11
406	1	0	0.21	0.031	0.11
407	1	0	0.21	0.031	0.11
408	1	0	0.21	0.031	0.11
409	1	0	0.21	0.031	0.11
410	1	0	0.21	0.031	0.11
411	1	0	0.21	0.031	0.11
412	1	0	0.21	0.031	0.11
413	1	0	0.21	0.031	0.11
414	1	0	0.21	0.031	0.11
415	1	0	0.21	0.031	0.11
416	1	0	0.21	0.031	0.11
417	1	0	0.21	0.031	0.11
418	1	0	0.21	0.031	0.11
419	1	0	0.21	0.031	0.11
420	1	0	0.21	0.031	0.11
421	1	0	0.21	0.031	0.11
422	1	0	0.21	0.031	0.11
423	1	0	0.21	0.031	0.11
424	1	0	0.21	0.031	0.11
425	1	0	0.21	0.031	0.11
426	1	0	0.21	0.031	0.11
427	1	0	0.21	0.031	0.11
428	1	0	0.21	0.031	0.11
429	1	0	0.21	0.031	0.11
430	1	0	0.21	0.031	0.11
431	1	0	0.21	0.031	0.11
432	1	0	0.21	0.031	0.11
433	1	0	0.21	0.031	0.11
434	1	0	0.21	0.031	0.11
435	1	0	0.21	0.031	0.11
436	1	0	0.21	0.031	0.11
437	1	0	0.21	0.031	0.11
438	1	0	0.21	0.031	0.11
439	1	0	0.21	0.031	0.11
440	1	0	0.21	0.031	0.11
441	1	0	0.21	0.031	0.11
442	1	0	0.21	0.031	0.11
443	1	0	0.21	0.031	0.11
444	1	0	0.21	0.031	0.11
445	1	0	0.21	0.031	0.11
446	1	0	0.21	0.031	0.11
447	1	0	0.21	0.031	0.11
448	1	0	0.21	0.031	0.11
449	1	0	0.21	0.031	0.11
450	1	0	0.21	0.031	0.11
451	1	0	0.21	0.031	0.11
452	1	0	0.21	0.031	0.11
453	1	0	0.21	0.031	0.11
454	1	0	0.21	0.031	0.11
455	1	0	0.21	0.031	0.11
456	1	0	0.21	0.031	0.11
457	1	0	0.21	0.031	0.11
458	1	0	0.21	0.031	0.11
459	1	0	0.21	0.031	0.11
460	1	0	0.21	0.031	0.11
461	1	0	0.21	0.031	0.11
462	1	0	0.21	0.031	0.11
463	1	0	0.21	0.031	0.11
464	1	0	0.21	0.031	0.11
465	1	0	0.21	0.031	0.11
466	1	0	0.21	0.031	0.11
467	1	0	0.21	0.031	0.11
468	1	0	0.21	0.031	0.11
469	1	0	0.21	0.031	0.11
470	1	0	0.21	0.031	0.11
471	1	0	0.21	0.031	0.11
472	1	0	0.21	0.031	0.11
473	1	0	0.21	0.031	0.11
474	1	0	0.21	0.031	0.11
475	1	0	0.21	0.031	0.11
476	1	0	0.21	0.031	0.11
477	1	0	0.21	0.031	0.11
478	1	0	0.21	0.031	0.11
479	1	0	0.21	0.031	0.11
480	1	0	0.21	0.031	0.11
481	1	0	0.21	0.031	0.11
482	1	0	0.21	0.031	0.11
483	1	0	0.21	0.031	0.11
484	1	0	0.21	0.031	0.11
485	1	0	0.21	0.031	0.11
486	1	0	0.21	0.031	0.11
487	1	0	0.21	0.031	0.11
488	1	0	0.21	0.031	0.11
489	1	0	0.21	0.031	0.11
490	1	0	0.21	0.031	0.11
491	1	0	0.21	0.031	0.11
492	1	0	0.21	0.031	0.11
493	1	0	0.21	0.031	0.11
494	1	0	0.21	0.031	0.11
495	1	0	0.21	0.031	0.11
496	1	0	0.21	0.031	0.11
497	1	0	0.21	0.031	0.11
498	1	0	0.21	0.031	0.11
499	1	0	0.21	0.031	0.11
500	1	0	0.21	0.031	0.11
501	1	0	0.21	0.031	0.11
502	1	0	0.21	0.031	0.11
503	1	0	0.21	0.031	0.11
504	1	0	0.21	0.031	0.11
505	1	0	0.21	0.031	0.11
506	1	0	0.21	0.031	0.11
507	1	0	0.21	0.031	0.11
508	1	0	0.21	0.031	0.11
509	1	0	0.21	0.031	0.11
510	1	0	0.21	0.031	0.11
511	1	0	0.21	0.031	0.11
512	1	0	0.21	0.031	0.11
513	1	0	0.21	0.031	0.11
514	1	0	0.21	0.031	0.11
515	1	0	0.21	0.031	0.11
516	1	0	0.21	0.031	0.11
517	1	0	0.21	0.031	0.11
518	1	0	0.21	0.031	0.11
519	1	0	0.21	0.031	0.11
520	1	0	0.21	0.031	0.11
521	1	0	0.21	0.031	0.11
522	1	0	0.21	0.031	0.11
523	1	0	0.21	0.031	0.11
524	1	0	0.21	0.031	0.11
525	1	0	0.21	0.031	0.11
526	1	0	0.21	0.031	0.11
527	1	0	0.21	0.031	0.11
528	1	0	0.21	0.031	0.11
529	1	0	0.21	0.031	0.11
530	1	0	0.21	0.031	0.11
531	1	0	0.21	0.031	0.11
532	1	0	0.21	0.031	0.11
533	1	0	0.21	0.031	0.11
534	1	0	0.21	0.031	0.11
535	1	0	0.21	0.031	0.11
536	1	0	0.21	0.031	0.11
537	1	0	0.21	0.031	0.11
538	1	0	0.21	0.031	0.11
539	1	0	0.21	0.031	0.11
540	1	0	0.21	0.031	0.11
541	1	0	0.21	0.031	0.11
542	1	0	0.21	0.031	0.11
543	1	0	0.21	0.031	0.11
544	1	0	0.21	0.031	0.11
545	1	0	0.21	0.031	0.11
546	1	0	0.21	0.031	0.11
547	1	0	0.21	0.031	0.11
548	1	0	0.21	0.031	0.11
549	1	0	0.21	0.031	0.11
550	1	0	0.21	0.031	0.11
551	1	0	0.21	0.031	0.11
552	1	0	0.21	0.031	0.11
553	1	0	0.21	0.031	0.11
554	1	0	0.21	0.031	0.11
555	1	0	0.21	0.031	0.11
556	1	0	0.21	0.031	0.11
557	1	0	0.21	0.031	0.11
558	1	0	0.21	0.031	0.11
559	1	0	0.21	0.031	0.11
560	1	0	0.21	0.031	0.11
561	1	0	0.21	0.031	0.11
562	1	0	0.21	0.031	0.11
563	1	0	0.21	0.031	0.11
564	1	0	0.21	0.031	0.11
565	1	0	0.21	0.031	0.11
566	1	0	0.21	0.031	0.11
567	1	0	0.21	0.031	0.11
568	1	0	0.21	0.031	0.11
569	1	0	0.21	0.031	0.11
570	1	0	0.21	0.031	0.11
571	1	0	0.21	0.031	0.11
572	1	0	0.21	0.031	0.11
573	1	0	0.21	0.031	0.11
574	1	0	0.21	0.031	0.11
575	1	0	0.21	0.031	0.11
576	1	0	0.21	0.031	0.11
577	1	0	0.21	0.031	0.11
578	1	0	0.21	0.031	0.11
579	1	0	0.21	0.031	0.11
580	1	0	0.21	0.031	0.11
581	1	0	0.21	0.031	0.11
582	1	0	0.21	0.031	0.11
583	1	0	0.21	0.031	0.11
584	1	0	0.21	0.031	0.11
585	1	0	0.21	0.031	0.11
586	1	0	0.21	0.031	0.11
587	1	0	0.21	0.031	0.11
588	1	0	0.21	0.031	0.11
589	1	0	0.21	0.031	0.11
590	1	0	0.21	0.031	0.11
591	1	0	0.21	0.031	0.11
592	1	0	0.21	0.031	0.11
593	1	0	0.21	0.031	0.11
594	1	0	0.21	0.031	0.11
595	1	0	0.21	0.031	0.11
596	1	0	0.21	0.031	0.11
597	1	0	0.21	0.031	0.11
598	1	0	0.21	0.031	0.11
599	1	0	0.21	0.031	0.11
600	1	0	0.21	0.031	0.11
601	1	0	0.21	0.031	0.11
602	1	0	0.21	0.031	0.11
603	1	0	0.21	0.031	0.11
604	1	0	0.21	0.031	0.11
605	1	0	0.21	0.031	0.11
606	1	0	0.21	0.031	0.11
607	1	0	0.21	0.031	0.11
608	1	0	0.21	0.031	0.11
609	1	0	0.21	0.031	0.11
610	1	0	0.21	0.031	0.11
611	1	0	0.21	0.031	0.11
612	1	0	0.21	0.031	0.11
613	1	0	0.21	0.031	0.11
614	1	0	0.21	0.031	0.11
615	1	0	0.21	0.031	0.11
616	1	0	0.21	0.031	0.11
617	1	0	0.21	0.031	0.11
618	1	0	0.21	0.031	0.11
619	1	0	0.21	0.031	0.11
620	1	0	0.21	0.031	0.11
621	1	0	0.21	0.031	0.11
622	1	0	0.21	0.031	0.11
623	1	0	0.21	0.031	0.11
624	1	0	0.21	0.031	0.11
625	1	0	0.21	0.031	0.11
626	1	0	0.21	0.031	0.11
627	1	0	0.21	0.031	0.11
628	1	0	0.21	0.031	0.11
629	1	0	0.21	0.031	0.11
630	1	0	0.21	0.031	0.11
631	1	0	0.21	0.031	0.11
632	1	0	0.21	0.031	0.11
633	1	0	0.21	0.031	0.11
634	1	0	0.21	0.031	0.11
635	1	0	0.21	0.031	0.11
636	1	0	0.21	0.031	0.11
637	1	0	0.21	0.031	0.11
638	1	0	0.21	0.031	0.11
639	1	0	0.21	0.031	0.11
640	1	0	0.21	0.031	0.11
641	1	0	0.21	0.031	0.11
642	1	0	0.21	0.031	0.11
643	1	0	0.21	0.031	0.11
644	1	0	0.21	0.031	0.11
645	1	0	0.21	0.031	0.11
646	1	0	0.21	0.031	0.11
647	1	0	0.21	0.031	0.11
648	1	0	0.21	0.031	0.11
649	1	0	0.21	0.031	0.11
650	1	0	0.21	0.031	0.11
651	1	0	0.21	0.031	0.11
652	1	0	0.21	0.031	0.11
653	1	0	0.21	0.031	0.11
654	1	0	0.21	0.031	0.11
655	1	0	0.21	0.031	0.11
656	1	0	0.21	0.031	0.11
657	1	0	0.21	0.031	0.11
658	1	0	0.21	0.031	0.11
659	1	0	0.21	0.031	0.11
660	1	0	0.21	0.031	0.11
661	1	0	0.21	0.031	0.11
662	1	0	0.21	0.031	0.11
663	1	0	0.21	0.031	0.11
664	1	0	0.21	0.031	0.11
665	1	0	0.21	0.031	0.11
666	1	0	0.21	0.031	0.11
667	1	0	0.21	0.031	0.11
668	1	0	0.21	0.031	0.11
669	1	0	0.21	0.031	0.11
670	1	0	0.21	0.031	0.11
671	1	0	0.21	0.031	0.11
672	1	0	0.21	0.031	0.11
673	1	0	0.21	0.031	0.11
674	1	0	0.21	0.031	0.11
675	1	0	0.21	0.031	0.11
676	1	0	0.21	0.031	0.11
677	1	0	0.21	0.031	0.11
678	1	0	0.21	0.031	0.11
679	1	0	0.21	0.031	0.11
680	1	0	0.21	0.031	0.11
681	1	0	0.21	0.031	0.11
682	1	0	0.21	0.031	0.11
683	1	0	0.21	0.031	0.11
684	1	0	0.21	0.031	0.11
685	1	0	0.21	0.031	0.11
686	1	0	0.21	0.031	0.11
687	1	0	0.21	0.031	0.11
688	1	0	0.21	0.031	0.11
689	1	0	0.21	0.031	0.11
690	1	0	0.21	0.031	0.11
691	1	0	0.21	0.031	0.11
692	1	0	0.21	0.031	0.11
693	1	0	0.21	0.031	0.11
694	1	0	0.21	0.031	0.11
695	1	0	0.21	0.031	0.11
696	1	0	0.21	0.031	0.11
697	1	0	0.21	0.031	0.11
698	1	0	0.21	0.031	0.11
699	1	0	0.21	0.031	0.11
700	1	0	0.21	0.031	0.11
701	1	0	0.21	0.031	0.11
702	1	0	0.21	0.031	0.11
703	1	0	0.21	0.031	0.11
704	1	0	0.21	0.031	0.11
705	1	0	0.21	0.031	0.11
706	1	0	0.21	0.031	0.11
707	1	0	0.21	0.031	0.11
708	1	0	0.21	0.031	0.11
709	1	0	0.21	0.031	0.11
710	1	0	0.21	0.031	0.11
711	1	0	0.21	0.031	0.11
712	1	0	0.21	0.031	0.11
713	1	0	0.21	0.031	0.11
714	1	0	0.21	0.031	0.11
715	1	0	0.21	0.031	0.11
716	1	0	0.21	0.031	0.11
717	1	0	0.21	0.031	0.11
718	1	0	0.21	0.031	0.11
719	1	0	0.21	0.031	0.11
720	1	0	0.21	0.031	0.11
721	1	0	0.21	0.031	0.11
722	1	0	0.21	0.031	0.11
723	1	0	0.21	0.031	0.11
724	1	0	0.21	0.031	0.11
725	1	0	0.21	0.031	0.11
726	1	0	0.21	0.031	0.11
727	1	0	0.21	0.031	0.11
728	1	0	0.21	0.031	0.11
729	1	0	0.21	0.031	0.11
730	1	0	0.21	0.031	0.11
731	1	0	0.21	0.031	0.11
732	1	0	0.21	0.031	0.11
733	1	0	0.21	0.031	0.11
734	1	0	0.21	0.031	0.11
735	1	0	0.21	0.031	0.11
736	1	0	0.21	0.031	0.11
737	1	0	0.21	0.031	0.11
738	1	0	0.21	0.031	0.11
739	1	0	0.21	0.031	0.11
740	1	0	0.21	0.031	0.11
741	1	0	0.21	0.031	0.11
742	1	0	0.21	0.031	0.11
743	1	0	0.21	0.031	0.11
744	1	0	0.21	0.031	0.11
745	1	0	0.21	0.031	0.11
746	1	0	0.21	0.031	0.11
747	1	0	0.21	0.031	0.11
748	1	0	0.21	0.031	0.11
749	1	0	0.21	0.031	0.11
750	1	0	0.21	0.031	0.11
751	1	0	0.21	0.031	0.11
752	1	0	0.21	0.031	0.11
753	1	0	0.21	0.031	0.11
754	1	0	0.21	0.031	0.11
755	1	0	0.21	0.031	0.11
756	1	0	0.21	0.031	0.11
757	1	0	0.21	0.031	0.11
758	1	0	0.21	0.031	0.11
759	1	0	0.21	0.031	0.11
760	1	0	0.21	0.031	0.11
761	1	0	0.21	0.031	0.11
762	1	0	0.21	0.031	0.11
763	1	0	0.21	0.031	0.11
764	1	0	0.21	0.031	0.11
765	1	0	0.21	0.031	0.11
766	1	0	0.21	0.031	0.11
767	1	0	0.21	0.031	0.11
768	1	0	0.21	0.031	0.11
769	1	0	0.21	0.031	0.11
770	1	0	0.21	0.031	0.11
771	1	0	0.21	0.031	0.11
772	1	0	0.21	0.031	0.11
773	1	0	0.21	0.031	0.11
