SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
37	0.97	0.0077	0.01	0.00017	0	1.6e-05	0	0	0	3.1e-05	0.01	0	0	0	0	0	0	0.00097	8.6e-05	3.1e-05	0	0.26	0.24
38	0.52	0	0.24	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0.0078	0	0	0	0.26	0.24
39	0.64	0.0042	0.17	5.1e-06	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0.005	0	0	0	0.26	0.24
40	0.94	0	0.031	0	0	0	0	0	0	0	0.031	0	0	0	0	0	0	0.00024	0	0	0	0.26	0.24
41	1	0.00045	0	0.00041	0	3.8e-05	0	0	0	7.5e-05	0	0	0	0	0	0	0	1.8e-05	0	7.5e-05	0	0.26	0.24
42	1	8.2e-05	0	9.3e-05	0	8.8e-06	0	0	0	1.7e-05	0	0	0	0	0	0	0	3.8e-05	0	1.7e-05	0	0.26	0.24
43	1	0	0.00085	0	0	0	0	0	0	0	0.00085	0	0	0	0	0	0	0.0011	0	0	0	0.26	0.24
44	0.97	0.00034	0.013	1e-05	0	0	0	0	0	0	0.013	0	0	0	0	0	0	0.0011	0	0	0	0.26	0.24
45	0	0	0	0	0	0	0	1	0	0	0	0	2.5e-06	0	0	0	0	0	0.0029	0	7	0.058	0.027
46	0.55	0.00021	0.22	0.0005	0	4.7e-05	0	0	0	9.2e-05	0.22	0	0	0	0	0	0	1.6e-05	0.017	9.2e-05	0	0.26	0.24
47	0	0	0.00018	0	0	0	0	0.94	0	0	0.00018	0	0.00047	0	0	0	0	0.0016	0.055	0	7	0.058	0.027
48	0.98	0.0017	0.0086	8.2e-05	0	7.7e-06	0	0	0	1.5e-05	0.0086	0	0	0	0	0	0	0.00078	0.00022	1.5e-05	0	0.26	0.24
49	0.93	0	0.035	0	0	0	0	0	0	0	0.035	0	0	0	0	0	0	3.2e-05	0	0	0	0.26	0.24
50	1	0	0.0012	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0.00086	0	0	0	0.26	0.24
51	0	0	0	0	0	0	0.99	0.0033	0	0	0	0	0	0	0	0	0	0	0.0099	0	6	0.087	0
52	0	0	0	0	0	0	0.97	0.026	0	0	0	0	2.3e-06	0	0	0	0	0	0.00021	0	6	0.087	0
53	0	0	0	0	0	0	0.98	0.017	0	0	0	0	0	0	0	0	0	0	0	0	6	0.087	0
54	0.93	0.066	4.7e-05	0.00016	0	1.5e-05	0	0	0	2.9e-05	4.7e-05	0	0	0	0	0	0	0.0015	0	2.9e-05	0	0.26	0.24
55	1	0.00014	0.00024	2.2e-05	0	2e-06	0	0	0	4e-06	0.00024	0	0	0	0	0	0	0.00044	0	4e-06	0	0.26	0.24
56	1	0.0017	4e-05	1.9e-05	0	0	0	0	0	3.5e-06	4e-05	0	0	0	0	0	0	0.0011	0	3.5e-06	0	0.26	0.24
57	0	0	0	0	0	0	0.99	0.006	0	0	0	0	0	0	0	0	0	0	2e-06	0	6	0.087	0
58	0	0	0	0	0	0	0	0.99	0	0	0	0	0.0029	0	0	0	0	0	0.0059	0	7	0.058	0.027
59	0.99	0.0075	7.8e-05	0.00038	0	3.5e-05	0	0	0	6.9e-05	7.8e-05	0	0	0	0	0	0	0.00035	0	6.9e-05	0	0.26	0.24
60	0.99	0.013	0.0001	0.00068	0	6.4e-05	0	0	0	0.00012	0.0001	0	0	0	0	0	0	0.00035	3.2e-06	0.00012	0	0.26	0.24
61	6e-06	0	0.42	0	0	0	0	9.3e-05	0	0	0.42	0	1.9e-05	0	0	0	0	0.00018	0.17	0	2	0.42	0.36
62	0.81	0	0.094	0	0	0	0	0	0	0	0.094	0	0	0	0	0	0	0.0042	0	0	0	0.26	0.24
63	0	0	9.7e-05	0	0	0	0	0.93	0	0	9.7e-05	0	0.031	0	0	0	0	0.025	0.015	0	7	0.058	0.027
64	0.98	0.018	0.00074	0.00036	0	3.4e-05	0	0	0	6.6e-05	0.00074	0	0	0	0	0	0	0.00057	0	6.6e-05	0	0.26	0.24
65	0.18	6.1e-05	0.072	3.4e-05	7.8e-06	3.2e-06	0.24	0.0029	0	6.3e-06	0.072	0	0	0	0	0	0	3.6e-05	0.43	6.3e-06	18	0.14	0.053
66	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0.26	0.24
67	0.23	0.77	6.9e-05	4.9e-05	0	4.6e-06	0	0	0	9.1e-06	6.9e-05	0	0	0	0	0	0	0.0016	0	9.1e-06	1	0.25	0.36
68	0.99	0.001	0.0025	4.8e-05	0	4.5e-06	0	0	0	8.8e-06	0.0025	0	0	0	0	0	0	0.00089	2.2e-06	8.8e-06	0	0.26	0.24
69	0	0	0	0	0	0	0	0.98	0	0	0	0	0.0029	0	0	0	0	0.019	0	0	7	0.058	0.027
70	0.91	0.01	0.04	0.0011	0	0.0001	0	0	0	0.0002	0.04	0	0	0	0	0	0	8.5e-05	0	0.0002	0	0.26	0.24
71	1	0.00096	2.3e-05	2.4e-05	0	2.3e-06	0	0	0	4.4e-06	2.3e-05	0	0	0	0	0	0	0.00068	0	4.4e-06	0	0.26	0.24
72	0.99	0.00083	0	0.0037	0	0.00034	0	0	0	0.00067	0	0	0	0	0	0	0	5.3e-06	0	0.00067	0	0.26	0.24
73	0	0	0	0	0	0	0	0.00071	0	0	0	0	0.078	0.92	0	0	0	0	0	0	13	0	0.11
74	1	0.00025	3.8e-05	0	0	0	0	0	0	0	3.8e-05	0	0	0	0	0	0	0.0018	0	0	0	0.26	0.24
75	0	0	0	0	0	0	0	0	0	0	0	0	0.0056	0.99	0	0	0	0	0	0	13	0	0.11
76	0	0	0	0	0	0	0	3.3e-06	0	0	0	0	0	0	0	0	0	0	1	0	18	0.14	0.053
77	1	0	0.0017	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0.001	0	0	0	0.26	0.24
78	1	0.001	1.9e-05	0.0001	0	9.6e-06	0	0	0	1.9e-05	1.9e-05	0	0	0	0	0	0	0.00029	3.1e-06	1.9e-05	0	0.26	0.24
79	1	0.00052	0	0.00038	0	3.6e-05	0	0	0	6.9e-05	0	0	0	0	0	0	0	6.6e-05	0	6.9e-05	0	0.26	0.24
80	0.99	0.0005	0.0018	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0.0076	0	0	0	0.26	0.24
81	1	0.0037	0	0.00033	0	3.1e-05	0	0	0	6e-05	0	0	0	0	0	0	0	5.7e-05	0	6e-05	0	0.26	0.24
82	0.99	0	0.0039	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	6.4e-05	0	0	0	0.26	0.24
83	0.91	0.0011	0.045	0	0	0	0	0	0	0	0.045	0	0	0	0	0	0	0.0015	0	0	0	0.26	0.24
84	0.00028	0	0	0	0	0	0.85	0.038	0	0	0	0	5.8e-05	0	0	0	0	0	0.11	0	6	0.087	0
85	0.49	0	0.25	0	2.4e-06	0	0	0	0	0	0.25	0	0	0	0	0	0	0.0031	0	0	0	0.26	0.24
86	1	0.00071	8e-06	0.00013	0	1.3e-05	0	0	0	2.5e-05	8e-06	0	0	0	0	0	0	0.00016	0	2.5e-05	0	0.26	0.24
87	0	0	0	0	0	0	0.97	0.022	0	0	0	0	1.6e-05	0	0	0	0	0	0.0071	0	6	0.087	0
88	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.029	0.08
89	0	0	0	0	0	0	0.95	0.042	0	0	0	0	3.2e-05	0	0	0	0	0	0.0041	0	6	0.087	0
90	1	0	1.5e-05	0	0	0	0	0	0	0	1.5e-05	0	0	0	0	0	0	0.00035	0	0	0	0.26	0.24
91	0.93	5.1e-06	0.037	0	0	0	0	0	0	0	0.037	0	0	0	0	0	0	0.00018	0	0	0	0.26	0.24
92	0.94	0	0.032	0	0	0	0	0	0	0	0.032	0	0	0	0	0	0	4.4e-05	0	0	0	0.26	0.24
93	0.99	0.003	0.0011	0.00019	0	1.7e-05	0	0	0	3.4e-05	0.0011	0	0	0	0	0	0	0.00054	0.00083	3.4e-05	0	0.26	0.24
94	1	0.0024	8.6e-05	3.5e-05	0	3.3e-06	0	0	0	6.4e-06	8.6e-05	0	0	0	0	0	0	0.00093	0	6.4e-06	0	0.26	0.24
95	0.00079	0	0	0	0	0	0	0.15	0	0	0	0	0.00021	0	0	0	0	0	0.84	0	18	0.14	0.053
96	0.99	0.0061	3.7e-06	0.00066	0	6.2e-05	0	0	0	0.00012	3.7e-06	0	0	0	0	0	0	0.00017	0	0.00012	0	0.26	0.24
97	0.99	0.00037	0.0036	0.00019	0	1.8e-05	0	0	0	3.4e-05	0.0036	0	0	0	0	0	0	0.0001	1.2e-05	3.4e-05	0	0.26	0.24
