SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
61	6.7e-06	0.1	0	0.0056	0	0	0.00095	4.1e-05	0.89	0.00074	0	0	0	8	0.42	0.36
62	0.73	0	0	0.11	0	0	0	0	0.16	0	0	0	0	0	0.26	0.24
63	0	0.31	0	0.43	0	0	0.22	0.036	0.00011	0.0028	0	0	0	3	0.31	0.3
64	0.98	0	0	0.016	0.00083	0.0016	0	0	0.0014	0	0	0	0	0	0.26	0.24
65	0.14	0.007	0	0.00077	5.9e-05	2e-06	0.028	0	0.1	0.55	0.12	5.9e-06	0.051	9	0.14	0.027
66	1	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0.26	0.24
67	0.81	0	0	0.16	0.0004	0.026	0	0	0.00047	0	0	0	0	0	0.26	0.24
68	0.97	0	0	0.024	0.00011	7.2e-06	0	0	0.0047	0	0	0	0	0	0.26	0.24
69	0	2.8e-05	0	0.99	0	0	4.5e-05	0.011	0	0	0	0	0	3	0.31	0.3
70	0.91	0	0	0.0024	0.0025	0.0023	0	0	0.078	0	0	0	0	0	0.26	0.24
71	0.98	0	0	0.019	5.4e-05	0	0	0	4.4e-05	0	0	0	0	0	0.26	0.24
72	0.99	0	0	0.00015	0.0084	0.001	0	0	0	0	0	0	0	0	0.26	0.24
73	0	0.0009	0	0	0	0	0.00018	1	0	0	0	0	0	7	0.029	0.08
74	0.95	0	0	0.048	2.9e-06	0	0	0	7e-05	0	0	0	0	0	0.26	0.24
75	0	2.9e-06	0	0	0	0	0	1	0	0	0	0	0	7	0.029	0.08
76	0	0.0036	0	0	0	0	0.0067	0	0	0.99	0	0	0	9	0.14	0.027
77	0.97	0	0	0.028	0	0	0	0	0.0033	0	0	0	0	0	0.26	0.24
78	0.99	0	0	0.0081	0.00023	6.4e-06	0	0	3.7e-05	0	0	0	0	0	0.26	0.24
79	1	0	0	0.0018	0.00086	2.1e-05	0	0	0	0	0	0	0	0	0.26	0.24
80	0.82	0	0	0.18	0	0	0	0	0.003	0	0	0	0	0	0.26	0.24
81	1	0	0	0.0016	0.00075	4.7e-05	0	0	0	0	0	0	0	0	0.26	0.24
82	0.99	0	0	0.0018	0	0	0	0	0.0075	0	0	0	0	0	0.26	0.24
83	0.88	0	0	0.041	0	4.9e-06	0	0	0.083	0	0	0	0	0	0.26	0.24
84	0.00024	0.02	0	0	0	0	0.095	9.4e-05	0	0.18	0.5	0	0.21	10	0.087	0
85	0.46	0	0	0.08	0	0	0	0	0.46	0	0	2.3e-06	0	0	0.26	0.24
86	1	0	0	0.0043	0.00031	7e-06	0	0	1.5e-05	0	0	0	0	0	0.26	0.24
87	0	0.0056	0	0	0	0	0.04	3.1e-05	0	0.022	0.66	0	0.27	10	0.087	0
88	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0.029	0.08
89	0	0.0042	0	0	0	0	0.05	6.1e-05	0	0.021	0.65	0	0.27	10	0.087	0
90	0.99	0	0	0.0096	0	0	0	0	3e-05	0	0	0	0	0	0.26	0.24
91	0.92	0	0	0.005	0	0	0	0	0.072	0	0	0	0	0	0.26	0.24
92	0.94	0	0	0.0012	0	0	0	0	0.062	0	0	0	0	0	0.26	0.24
93	0.98	2.6e-05	0	0.015	0.00042	0.00023	2.9e-06	0	0.0021	3.9e-05	0	0	0	0	0.26	0.24
94	0.97	0	0	0.025	7.8e-05	3.7e-06	0	0	0.00016	0	0	0	0	0	0.26	0.24
95	0.00041	0.087	0	0	0	0	0.29	0.00021	0	0.62	0	0	0	9	0.14	0.027
96	0.99	0	0	0.0047	0.0015	0.0017	0	0	7.2e-06	0	0	0	0	0	0.26	0.24
97	0.99	0	0	0.0029	0.00043	8.3e-06	0	0	0.0068	0	0	0	0	0	0.26	0.24
