SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
66	1	0	0	0	0	0	0	0	0.26	0.24
67	0.23	0	0	0.77	0.00013	0	0	3	0.25	0.36
68	0.99	0	0	0.001	0.0047	0	0	0	0.26	0.24
69	0	0	0	0	0	0	1	6	0.029	0.053
70	0.91	0	0	0.01	0.076	0	0	0	0.26	0.24
71	1	0	0	0.00096	4.4e-05	0	0	0	0.26	0.24
72	1	0	0	0.00083	0	0	0	0	0.26	0.24
73	0	0.00034	0	0	0	0	1	6	0.029	0.053
74	1	0	0	0.00025	7.2e-05	0	0	0	0.26	0.24
75	0	0	0	0	0	0	1	6	0.029	0.053
76	0	1	0	0	0	0	0	1	0.12	0.053
77	1	0	0	0	0.0033	0	0	0	0.26	0.24
78	1	0	0	0.001	3.7e-05	0	0	0	0.26	0.24
79	1	0	0	0.00052	0	0	0	0	0.26	0.24
80	1	0	0	0.0005	0.0035	0	0	0	0.26	0.24
81	1	0	0	0.0037	0	0	0	0	0.26	0.24
82	0.99	0	0	0	0.0074	0	0	0	0.26	0.24
83	0.91	0	0	0.0011	0.085	4.3e-05	0	0	0.26	0.24
84	0.00026	0.2	0.8	0	0	0	0.00032	2	0.087	0
85	0.51	0	0	0	0.49	0.004	0	0	0.26	0.24
86	1	0	0	0.00071	1.5e-05	0	0	0	0.26	0.24
87	0	0.027	0.97	0	0	0	0.00015	2	0.087	0
88	0	0	0	0	0	0	1	6	0.029	0.053
89	0	0.017	0.98	0	0	0	0.0005	2	0.087	0
90	1	0	0	0	3e-05	0	0	0	0.26	0.24
91	0.93	0	0	5.1e-06	0.07	0	0	0	0.26	0.24
92	0.94	0	0	0	0.061	0	0	0	0.26	0.24
93	0.99	0.00065	0	0.003	0.002	0	0	0	0.26	0.24
94	1	0	0	0.0023	0.00016	0	0	0	0.26	0.24
95	0.00049	1	0	0	0	0	0.00072	1	0.12	0.053
96	0.99	0	0	0.006	7e-06	0	0	0	0.26	0.24
97	0.99	2e-06	0	0.00036	0.0067	0	0	0	0.26	0.24
