SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
46	0.4	0.016	0.00032	0.58	0	0.00066	0.0014	0	0	0	3	0.26	0.24
47	7.6e-06	0.87	0	0	0	0.13	0	0	0	0.0019	1	0.12	0.053
48	0.0083	6.9e-05	4.8e-05	0.96	0	0.028	0.00021	0	0	0	3	0.26	0.24
49	0.02	0	0	0.98	0	0.0013	0	0	0	0	3	0.26	0.24
50	0.004	0	0	0.96	0	0.031	0	0	0	0	3	0.26	0.24
51	0	0.02	0	0	0.98	0	0	0	0	0	4	0.087	0
52	0	0.002	0	0	1	0	0	0	0	4.5e-06	4	0.087	0
53	0	1e-05	0	0	1	0	0	0	0	0	4	0.087	0
54	2.5e-05	0	9.5e-05	0.94	0	0.056	0.00043	0	0	0	3	0.26	0.24
55	3.2e-05	0	1.3e-05	0.98	0	0.016	5.7e-05	0	0	0	3	0.26	0.24
56	4.9e-06	0	1.1e-05	0.96	0	0.04	4.9e-05	0	0	0	3	0.26	0.24
57	0	4.7e-05	0	0	1	0	0	0	0	0	4	0.087	0
58	0	0.97	0	0	0	0	0	0	0	0.033	1	0.12	0.053
59	5.6e-05	0	0.00022	0.99	0	0.013	0.001	0	0	0	3	0.26	0.24
60	9.3e-05	5.3e-06	0.00041	0.98	0	0.013	0.0018	0	0	0	3	0.26	0.24
61	0.11	0.88	0	7.1e-06	0	0.008	0	0	0	4.3e-05	1	0.12	0.053
62	0.083	0	0	0.77	0	0.15	0	0	0	0	3	0.26	0.24
63	0	0.29	0	0	0	0.67	0	0	0	0.042	5	0.31	0.3
64	0.0096	0	0.00021	0.97	0	0.021	0.00096	0	0	0	3	0.26	0.24
65	0.031	0.39	2.8e-05	0.25	0.33	0.0019	0.00013	0	1.1e-05	2.1e-06	1	0.12	0.053
66	0	0	0	1	0	0.0046	0	0	0	0	3	0.26	0.24
67	0.00036	0	0.0001	0.79	0	0.21	0.00046	0	0	0	3	0.26	0.24
68	0.00093	0	2.8e-05	0.97	0	0.033	0.00013	0	0	0	3	0.26	0.24
69	0	0	0	0	0	0.99	0	0	0	0.008	5	0.31	0.3
70	0.028	0	0.0007	0.97	0	0.0034	0.0031	0	0	0	3	0.26	0.24
71	2.8e-06	0	1.4e-05	0.97	0	0.025	6.3e-05	0	0	0	3	0.26	0.24
72	0	0	0.0022	0.99	0	0.0002	0.0097	0	0	0	3	0.26	0.24
73	0	0.00026	0	0	0	0	0	0	0	1	9	0.029	0.08
74	1.2e-06	0	0	0.94	0	0.063	3.3e-06	0	0	0	3	0.26	0.24
75	0	0	0	0	0	0	0	0	0	1	9	0.029	0.08
76	0	1	0	0	0	0	0	0	0	0	1	0.12	0.053
77	0.00088	0	0	0.96	0	0.037	0	0	0	0	3	0.26	0.24
78	3.6e-06	0	6.1e-05	0.99	0	0.011	0.00027	0	0	0	3	0.26	0.24
79	0	0	0.00023	1	0	0.0025	0.001	0	0	0	3	0.26	0.24
80	8.6e-05	0	0	0.78	0	0.22	0	0	0	0	3	0.26	0.24
81	0	0	0.0002	1	0	0.0021	0.00088	0	0	0	3	0.26	0.24
82	0.12	0	0	0.88	0	0.0021	0	0	0	0	3	0.26	0.24
83	0.092	0	0	0.85	0	0.053	0	0	0	0	3	0.26	0.24
84	0	0.2	0	0.00026	0.8	0	0	0	0	0.0001	4	0.087	0
85	0.32	0	0	0.55	0	0.13	0	0	2.7e-06	0	3	0.26	0.24
86	1.3e-06	0	8e-05	0.99	0	0.0058	0.00036	0	0	0	3	0.26	0.24
87	0	0.027	0	0	0.97	0	0	0	0	3.1e-05	4	0.087	0
88	0	0	0	0	0	0	0	0	0	1	9	0.029	0.08
89	0	0.017	0	0	0.98	0	0	0	0	6.3e-05	4	0.087	0
90	0.0014	0	0	0.99	0	0.013	0	0	0	0	3	0.26	0.24
91	0.23	0	0	0.77	0	0.0056	0	0	0	0	3	0.26	0.24
92	0.16	0	0	0.84	0	0.0015	0	0	0	0	3	0.26	0.24
93	0.00077	0.00065	0.00011	0.98	0	0.02	0.00049	0	0	0	3	0.26	0.24
94	1.9e-05	0	2e-05	0.97	0	0.034	9e-05	0	0	0	3	0.26	0.24
95	0	1	0	0.00048	0	0	0	0	0	0.00024	1	0.12	0.053
96	0	0	0.00039	0.99	0	0.0063	0.0018	0	0	0	3	0.26	0.24
97	0.016	2e-06	0.00011	0.98	0	0.0038	0.0005	0	0	0	3	0.26	0.24
