SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
22	0	0	0	0	0	0	0	0.57	0	0.003	0.43	0	0	0	0	0	7	0.14	0.053
23	0.72	0	0	0	0	4.2e-05	0.27	0.0033	0	0	0	0	0	0.00035	4.2e-05	0.00016	0	0.26	0.24
24	0	0	0	0	0	0	0	0	0	1	0.00015	0	0	0	0	0	9	0.029	0.08
25	0	0	0	0	0	0	0	0	0	0	0.0042	1	0	0	0	0	11	0.087	0
26	0.65	0	0.049	0	0	0	0.25	0	0.049	0	0	0	0	0	0	0	0	0.26	0.24
27	0.72	0	0	0	0	6.3e-06	0.28	0	0	0	0	0	0	5.3e-05	6.3e-06	0	0	0.26	0.24
28	0.66	0	0.043	0	0	0	0.25	0	0.043	0	0	0	0	0	0	0	0	0.26	0.24
29	0	0	0	0	0	0	0	5.5e-05	0	0	0.0012	1	0	0	0	0	11	0.087	0
30	0.72	0	0	0	0	7.7e-06	0.28	0	0	0	0	0	0	6.4e-05	7.7e-06	5.4e-06	0	0.26	0.24
31	0.57	0	0.11	1e-05	0	0	0.22	0	0.11	0	0	0	0	0	0	0	0	0.26	0.24
32	0.55	0	0.12	0	0	0	0.21	0	0.12	0	0	0	0	0	0	0	0	0.26	0.24
33	0.69	0	0.021	0	0	8.6e-06	0.26	0	0.021	0	0	0	0	7.2e-05	8.6e-06	0.00075	0	0.26	0.24
34	0.54	0	0.13	1.7e-05	0	0	0.2	0	0.13	0	0	0	0	0	0	0	0	0.26	0.24
35	0.72	0	0.0033	0	0	0	0.27	1.3e-05	0.0033	0	0	0	0	1.2e-05	0	0	0	0.26	0.24
36	0	0	0	0	0	0	0	0.01	0	0	0.00059	0.99	0	0	0	0	11	0.087	0
37	0.71	0	0.01	0	0	1.4e-05	0.27	8.6e-05	0.01	0	0	0	0	0.00011	1.4e-05	0.00053	0	0.26	0.24
38	0.38	0	0.24	0	0	0	0.14	0	0.24	0	0	0	0	0	0	0	0	0.26	0.24
39	0.47	0	0.17	0	0	0	0.18	0	0.17	0	0	0	0	3.4e-06	0	1.2e-06	0	0.26	0.24
40	0.68	0	0.03	0	0	0	0.26	0	0.03	0	0	0	0	0	0	0	0	0.26	0.24
41	0.72	0	0	0	0	3.2e-05	0.28	0	0	0	0	0	0	0.00027	3.2e-05	1.7e-05	0	0.26	0.24
42	0.72	0	0	0	0	7.4e-06	0.28	0	0	0	0	0	0	6.1e-05	7.4e-06	0	0	0.26	0.24
43	0.72	0	0.00083	0	0	0	0.27	0	0.00083	0	0	0	0	0	0	0	0	0.26	0.24
44	0.71	0	0.013	0	0	0	0.27	0	0.013	0	0	0	0	6.6e-06	0	0	0	0.26	0.24
45	0	0	0	0	0	0	0	0.0029	0	2.5e-06	1	0	0	0	0	0	10	0.058	0.027
46	0.4	0	0.21	0	0	4e-05	0.15	0.017	0.21	0	0	0	0	0.00033	4e-05	0.00011	0	0.26	0.24
47	0	0	0.00018	0	0	0	0	0.054	0.00018	0.00046	0.94	0	0	0	0	0	10	0.058	0.027
48	0.71	0	0.0084	0	0	6.5e-06	0.27	0.00021	0.0084	0	0	0	0	5.4e-05	6.5e-06	3.2e-05	0	0.26	0.24
49	0.67	0	0.034	0	0	0	0.26	0	0.034	0	0	0	0	0	0	0	0	0.26	0.24
50	0.72	0	0.0012	0	0	0	0.27	0	0.0012	0	0	0	0	0	0	0	0	0.26	0.24
51	0	0	0	0	0	0	0	0.0099	0	0	0.0033	0.99	0	0	0	0	11	0.087	0
52	0	0	0	0	0	0	0	0.00021	0	2.3e-06	0.026	0.97	0	0	0	0	11	0.087	0
53	0	0	0	0	0	0	0	0	0	0	0.018	0.98	0	0	0	0	11	0.087	0
54	0.72	0	5e-05	0	0	1.3e-05	0.27	0	5e-05	0	0	0	0	0.00011	1.3e-05	0.002	0	0.26	0.24
55	0.72	0	0.00023	0	0	0	0.28	0	0.00023	0	0	0	0	1.4e-05	0	0	0	0.26	0.24
56	0.72	0	3.9e-05	0	0	0	0.28	0	3.9e-05	0	0	0	0	1.2e-05	0	1.1e-06	0	0.26	0.24
57	0	0	0	0	0	0	0	2e-06	0	0	0.0061	0.99	0	0	0	0	11	0.087	0
58	0	0	0	0	0	0	0	0.0059	0	0.0028	0.99	0	0	0	0	0	10	0.058	0.027
59	0.72	0	7.6e-05	0	0	3e-05	0.27	0	7.6e-05	0	0	0	0	0.00025	3e-05	0.0018	0	0.26	0.24
60	0.72	0	9.9e-05	0	0	5.4e-05	0.27	3.2e-06	9.9e-05	0	0	0	0	0.00045	5.4e-05	0.01	0	0.26	0.24
61	4.4e-06	0	0.41	0	0	0	0	0.17	0.41	1.9e-05	9.5e-05	0	0	0	0	0	2	0.42	0.36
62	0.59	0	0.093	0	0	0	0.22	0	0.093	0	0	0	0	0	0	0	0	0.26	0.24
63	0	0	9.8e-05	0	0	0	0	0.015	9.8e-05	0.031	0.95	0	0	0	0	0	10	0.058	0.027
64	0.72	0	0.00074	0	0	2.9e-05	0.27	0	0.00074	0	0	0	0	0.00024	2.9e-05	0.0025	0	0.26	0.24
65	0.13	0	0.071	7.8e-06	0	2.8e-06	0.051	0.43	0.071	0	0.0029	0.24	0	2.3e-05	2.8e-06	4.2e-06	7	0.14	0.053
66	0.72	0	0	0	0	0	0.28	0	0	0	0	0	0	0	0	0	0	0.26	0.24
67	0.69	0	0.00028	0	0	1.6e-05	0.26	0	0.00028	0	0	0	0	0.00013	1.6e-05	0.047	0	0.26	0.24
68	0.72	0	0.0024	0	0	3.8e-06	0.27	2.2e-06	0.0024	0	0	0	0	3.2e-05	3.8e-06	1.1e-05	0	0.26	0.24
69	0	0	0	0	0	0	0	0	0	0.003	1	0	0	0	0	0	10	0.058	0.027
70	0.66	0	0.04	0	0	8.8e-05	0.25	0	0.04	0	0	0	0	0.00073	8.8e-05	0.0035	0	0.26	0.24
71	0.72	0	2.3e-05	0	0	0	0.28	0	2.3e-05	0	0	0	0	1.6e-05	0	1e-06	0	0.26	0.24
72	0.72	0	0	0	0	0.00029	0.27	0	0	0	0	0	0	0.0024	0.00029	0.0016	0	0.26	0.24
73	0	0	0	0	0	0	0	0	0	0.078	0.00072	0	0.92	0	0	0	12	0	0.11
74	0.72	0	3.7e-05	0	0	0	0.28	0	3.7e-05	0	0	0	0	0	0	0	0	0.26	0.24
75	0	0	0	0	0	0	0	0	0	0.0056	0	0	0.99	0	0	0	12	0	0.11
76	0	0	0	0	0	0	0	1	0	0	3.4e-06	0	0	0	0	0	7	0.14	0.053
77	0.72	0	0.0017	0	0	0	0.27	0	0.0017	0	0	0	0	0	0	0	0	0.26	0.24
78	0.72	0	1.9e-05	0	0	8.1e-06	0.28	3.1e-06	1.9e-05	0	0	0	0	6.7e-05	8.1e-06	9.9e-06	0	0.26	0.24
79	0.72	0	0	0	0	3e-05	0.28	0	0	0	0	0	0	0.00025	3e-05	3.2e-05	0	0.26	0.24
80	0.72	0	0.0018	0	0	0	0.27	0	0.0018	0	0	0	0	0	0	0	0	0.26	0.24
81	0.72	0	0	0	0	2.6e-05	0.28	0	0	0	0	0	0	0.00022	2.6e-05	7.2e-05	0	0.26	0.24
82	0.72	0	0.0038	0	0	0	0.27	0	0.0038	0	0	0	0	0	0	0	0	0.26	0.24
83	0.66	0	0.044	0	0	0	0.25	0	0.044	0	0	0	0	0	0	7.8e-06	0	0.26	0.24
84	0.00021	0	0	0	0	0	7.8e-05	0.11	0	5.8e-05	0.038	0.85	0	0	0	0	11	0.087	0
85	0.36	0	0.25	2.4e-06	0	0	0.14	0	0.25	0	0	0	0	0	0	0	0	0.26	0.24
86	0.72	0	7.8e-06	0	0	1.1e-05	0.28	0	7.8e-06	0	0	0	0	8.8e-05	1.1e-05	1.1e-05	0	0.26	0.24
87	0	0	0	0	0	0	0	0.007	0	1.6e-05	0.022	0.97	0	0	0	0	11	0.087	0
88	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.029	0.08
89	0	0	0	0	0	0	0	0.0041	0	3.2e-05	0.042	0.95	0	0	0	0	11	0.087	0
90	0.72	0	1.5e-05	0	0	0	0.28	0	1.5e-05	0	0	0	0	0	0	0	0	0.26	0.24
91	0.67	0	0.036	0	0	0	0.26	0	0.036	0	0	0	0	0	0	0	0	0.26	0.24
92	0.68	0	0.032	0	0	0	0.26	0	0.032	0	0	0	0	0	0	0	0	0.26	0.24
93	0.72	0	0.0011	0	0	1.5e-05	0.27	0.00082	0.0011	0	0	0	0	0.00012	1.5e-05	0.00035	0	0.26	0.24
94	0.72	0	8.4e-05	0	0	2.8e-06	0.28	0	8.4e-05	0	0	0	0	2.3e-05	2.8e-06	5.8e-06	0	0.26	0.24
95	0.00058	0	0	0	0	0	0.00022	0.84	0	0.00021	0.16	0	0	0	0	0	7	0.14	0.053
96	0.72	0	3.7e-06	0	0	5.2e-05	0.27	0	3.7e-06	0	0	0	0	0.00044	5.2e-05	0.0027	0	0.26	0.24
97	0.72	0	0.0035	0	0	1.5e-05	0.27	1.2e-05	0.0035	0	0	0	0	0.00012	1.5e-05	1.3e-05	0	0.26	0.24
