SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
52	0	0	4.6e-06	0	0	0	0.99	0	0.0028	0	0.0025	6	0.087	0
53	0	0	0	0	0	0	1	0	8.9e-05	0	8.7e-06	6	0.087	0
54	0.00051	0.96	0	0.04	0	9.1e-05	0	0	0	0	0	1	0.26	0.24
55	6.8e-05	0.99	0	0.011	0	0.00044	0	0	0	0	0	1	0.26	0.24
56	5.8e-05	0.97	0	0.028	0	7.2e-05	0	0	0	0	0	1	0.26	0.24
57	0	0	0	0	0	0	1	0	0.00012	0	0.00012	6	0.087	0
58	0	0	0.0098	0	0	0	0	0	0.98	0	0.012	8	0.087	0.053
59	0.0012	0.99	0	0.0093	0	0.00014	0	0	0	0	0	1	0.26	0.24
60	0.0021	0.99	0	0.0091	0	0.00019	0	0	0	0	0	1	0.26	0.24
61	0	5.7e-06	3.5e-05	0.0045	0	0.74	0	0	0.25	0	0.00069	5	0.42	0.36
62	0	0.74	0	0.1	0	0.16	0	0	0	0	0	1	0.26	0.24
63	0	0	0.026	0.3	0	8.1e-05	0	0	0.67	0	0.0022	8	0.087	0.053
64	0.0011	0.98	0	0.015	0	0.0014	0	0	0	0	0	1	0.26	0.24
65	7.9e-05	0.13	0	0.0007	0	0.098	0.17	5.7e-06	0.02	0	0.58	10	0.14	0.027
66	0	1	0	0.0032	0	0	0	0	0	0	0	1	0.26	0.24
67	0.00057	0.85	0	0.15	0	0.00047	0	0	0	0	0	1	0.26	0.24
68	0.00015	0.97	0	0.023	0	0.0045	0	0	0	0	0	1	0.26	0.24
69	0	0	0.011	0.99	0	0	0	0	8.6e-05	0	0	3	0.31	0.3
70	0.0035	0.92	0	0.0023	0	0.076	0	0	0	0	0	1	0.26	0.24
71	7.5e-05	0.98	0	0.018	0	4.3e-05	0	0	0	0	0	1	0.26	0.24
72	0.011	0.99	0	0.00014	0	0	0	0	0	0	0	1	0.26	0.24
73	0	0	1	0	0	0	0	0	0.0026	0	0	2	0.029	0.08
74	4e-06	0.95	0	0.045	0	6.8e-05	0	0	0	0	0	1	0.26	0.24
75	0	0	1	0	0	0	0	0	8.5e-06	0	0	2	0.029	0.08
76	0	0	0	0	0	0	0	0	0.0098	0	0.99	10	0.14	0.027
77	0	0.97	0	0.026	0	0.0032	0	0	0	0	0	1	0.26	0.24
78	0.00032	0.99	0	0.0076	0	3.6e-05	0	0	0	0	0	1	0.26	0.24
79	0.0012	1	0	0.0017	0	0	0	0	0	0	0	1	0.26	0.24
80	0	0.83	0	0.17	0	0.0029	0	0	0	0	0	1	0.26	0.24
81	0.001	1	0	0.0015	0	0	0	0	0	0	0	1	0.26	0.24
82	0	0.99	0	0.0017	0	0.0073	0	0	0	0	0	1	0.26	0.24
83	2e-06	0.88	0	0.039	0	0.081	0	0	0	0	0	1	0.26	0.24
84	0	0.00024	9.7e-05	0	0	0	0.74	0	0.061	0	0.2	6	0.087	0
85	0	0.47	0	0.077	0	0.45	0	2.4e-06	0	0	0	1	0.26	0.24
86	0.00042	1	0	0.0041	0	1.5e-05	0	0	0	0	0	1	0.26	0.24
87	0	0	3.2e-05	0	0	0	0.96	0	0.016	0	0.024	6	0.087	0
88	0	0	1	0	0	0	0	0	0	0	0	2	0.029	0.08
89	0	0	6.3e-05	0	0	0	0.96	0	0.013	0	0.023	6	0.087	0
90	0	0.99	0	0.009	0	2.9e-05	0	0	0	0	0	1	0.26	0.24
91	0	0.93	0	0.0047	0	0.069	0	0	0	0	0	1	0.26	0.24
92	0	0.94	0	0.0012	0	0.06	0	0	0	0	0	1	0.26	0.24
93	0.00058	0.98	0	0.014	0	0.002	0	0	7.5e-05	0	4.2e-05	1	0.26	0.24
94	0.00011	0.98	0	0.024	0	0.00016	0	0	0	0	0	1	0.26	0.24
95	0	0.00044	0.00022	0	0	0	0	0	0.27	0	0.73	10	0.14	0.027
96	0.0021	0.99	0	0.0044	0	7e-06	0	0	0	0	0	1	0.26	0.24
97	0.00059	0.99	0	0.0027	0	0.0066	0	0	0	0	0	1	0.26	0.24
