SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
40	0.93	0	0	0	0.007	0	0	0	0	0	0.03	0	0	0.031	0	0.26	0.24
41	0.99	0	0	0	0.00053	0	0.00044	0	0	0	0	0.0056	0	0	0	0.26	0.24
42	1	0	0	0	0.0011	0	8e-05	0	0	0	0	0.00062	0	0	0	0.26	0.24
43	0.97	0	0	0	0.03	0	0	0	0	0	0.00082	0	0	0.00083	0	0.26	0.24
44	0.94	0	0	0	0.03	0	0.00032	0	1.3e-05	0	0.012	5.7e-05	0	0.012	0	0.26	0.24
45	0	0	0	0	0	0.00091	0	0	0	0	0	0	1	0	12	0.087	0.027
46	0.53	0	0	0	0.00047	0.014	0.00021	0	0	0	0.21	0.027	2.3e-05	0.21	0	0.26	0.24
47	0	0	0	0.00026	0.025	0.025	0	0	0	0.00026	0.0001	0	0.95	0.0001	12	0.087	0.027
48	0.96	0	0	0	0.022	0.00017	0.0017	0	2e-06	0	0.0083	0.0014	0	0.0084	0	0.26	0.24
49	0.93	0	0	0	0.00092	0	0	0	0	0	0.035	0	0	0.035	0	0.26	0.24
50	0.97	0	0	0	0.024	0	0	0	0	0	0.0012	0	0	0.0012	0	0.26	0.24
51	0	0	0.48	0	0	0.0077	0	0.48	0	0	0	0	0.033	0	2	0.087	0
52	0	0	0.48	2.2e-06	0	0.00016	0	0.48	0	2.2e-06	0	0	0.035	0	2	0.087	0
53	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.0064	0	2	0.087	0
54	0.89	0	0	0	0.041	0	0.062	0	0	0	4.5e-05	0.0023	0	4.6e-05	0	0.26	0.24
55	0.99	0	0	0	0.013	0	0.00014	0	0	0	0.00023	0.00014	0	0.00024	0	0.26	0.24
56	0.97	0	0	0	0.031	0	0.0016	0	0	0	3.8e-05	6.5e-05	0	3.9e-05	0	0.26	0.24
57	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.0074	0	2	0.087	0
58	0	0	0	0.0039	0	0.0067	0	0	0	0.0039	0	0	0.99	0	12	0.087	0.027
59	0.97	0	0	0	0.01	0	0.0071	0	0	0	7.5e-05	0.016	0	7.6e-05	0	0.26	0.24
60	0.93	0	0	0	0.0095	2.5e-06	0.012	0	0	0	9.4e-05	0.045	0	9.6e-05	0	0.26	0.24
61	6.2e-06	0	0	1.9e-05	0.0053	0.14	0	0	0	1.9e-05	0.42	0.00015	0.0013	0.43	13	0.42	0.36
62	0.72	0	0	0	0.11	0	0	0	0	0	0.083	0	0	0.085	0	0.26	0.24
63	0	0	0	0.022	0.54	0.009	0	0	0	0.022	7e-05	0	0.41	7.1e-05	4	0.31	0.3
64	0.95	0	0	0	0.016	0	0.017	0	0	0	0.00072	0.013	0	0.00073	0	0.26	0.24
65	0.18	0	0.12	0	0.001	0.35	5.9e-05	0.12	0.034	0	0.07	0.001	0.054	0.071	5	0.14	0.053
66	1	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0.26	0.24
67	0.22	0	0	0	0.045	0	0.73	0	0	0	6.7e-05	0.00055	0	6.8e-05	6	0.25	0.36
68	0.97	0	0	0	0.025	0	0.00097	0	0	0	0.0024	0.00065	0	0.0024	0	0.26	0.24
69	0	0	0	0.0053	0.99	0	0	0	0	0.0053	0	0	6.5e-05	0	4	0.31	0.3
70	0.87	0	0	0	0.0024	0	0.0097	0	0	0	0.038	0.042	0	0.039	0	0.26	0.24
71	0.98	0	0	0	0.019	0	0.00092	0	0	0	2.3e-05	0.0001	0	2.3e-05	0	0.26	0.24
72	0.8	0	0	0	0.00012	0	0.00065	0	0	0	0	0.2	0	0	0	0.26	0.24
73	0	0	0	0.5	0	5.6e-06	0	0	0	0.5	0	0	0.00026	0	3	0.029	0.08
74	0.95	0	0	0	0.049	0	0.00023	0	0	0	3.6e-05	0	0	3.6e-05	0	0.26	0.24
75	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	3	0.029	0.08
76	0	0	0	0	0	0.99	0	0	0	0	0	0	0.0097	0	5	0.14	0.053
77	0.97	0	0	0	0.029	0	0	0	0	0	0.0017	0	0	0.0017	0	0.26	0.24
78	0.99	0	0	0	0.0084	2.5e-06	0.00097	0	0	0	1.9e-05	0.0012	0	1.9e-05	0	0.26	0.24
79	0.99	0	0	0	0.0019	0	0.00051	0	0	0	0	0.0082	0	0	0	0.26	0.24
80	0.82	0	0	0	0.18	0	0.0004	0	0	0	0.0015	0	0	0.0015	0	0.26	0.24
81	0.99	0	0	0	0.0016	0	0.0036	0	0	0	0	0.0035	0	0	0	0.26	0.24
82	0.99	0	0	0	0.0018	0	0	0	0	0	0.0039	0	0	0.0039	0	0.26	0.24
83	0.87	0	0	0	0.042	0	0.00099	0	4.3e-05	0	0.042	8.3e-06	0	0.043	0	0.26	0.24
84	0.00025	0	0.39	5.1e-05	0	0.077	0	0.39	0	5.1e-05	0	2.4e-05	0.15	0	2	0.087	0
85	0.45	0	0	0	0.081	0	0	0	0.0037	0	0.23	0	0	0.23	0	0.26	0.24
86	0.99	0	0	0	0.0045	0	0.00069	0	0	0	7.9e-06	0.0018	0	8e-06	0	0.26	0.24
87	0	0	0.47	1.5e-05	0	0.0055	0	0.47	0	1.5e-05	0	0	0.058	0	2	0.087	0
88	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	3	0.029	0.08
89	0	0	0.46	3e-05	0	0.0032	0	0.46	0	3e-05	0	0	0.071	0	2	0.087	0
90	0.99	0	0	0	0.0099	0	0	0	0	0	1.5e-05	0	0	1.5e-05	0	0.26	0.24
91	0.92	0	0	0	0.0052	0	5e-06	0	0	0	0.037	0	0	0.037	0	0.26	0.24
92	0.93	0	0	0	0.0013	0	0	0	0	0	0.032	0	0	0.032	0	0.26	0.24
93	0.97	0	0	0	0.015	0.00067	0.0028	0	0	0	0.001	0.0065	4.2e-06	0.0011	0	0.26	0.24
94	0.97	0	0	0	0.026	0	0.0022	0	0	0	8.2e-05	0.00022	0	8.3e-05	0	0.26	0.24
95	0.00052	0	0	0.00013	0	0.45	0	0	0	0.00013	0	4.3e-05	0.55	0	12	0.087	0.027
96	0.96	0	0	0	0.0047	0	0.0057	0	0	0	3.6e-06	0.032	0	3.6e-06	0	0.26	0.24
97	0.99	0	0	0	0.0029	9.7e-06	0.00036	0	0	0	0.0035	0.0037	0	0.0035	0	0.26	0.24
