SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
46	0.55	0.36	0.0013	0	0	0.014	0	0	0.00048	0	0	2.4e-05	0.076	0	0.00021	0.00013	0	0	0.26	0.24
47	0	0.00017	0	0	0	0.025	0	0	0.025	0	0	0.95	3.6e-05	0	0	0	0.00026	11	0.087	0.027
48	0.96	0.014	0.00021	0	0	0.00017	0	0	0.022	2e-06	0	0	0.0029	0	0.0017	2e-05	0	0	0.26	0.24
49	0.93	0.057	0	0	0	0	0	0	0.00091	0	0	0	0.012	0	0	0	0	0	0.26	0.24
50	0.97	0.0019	0	0	0	0	0	0	0.024	0	0	0	0.00041	0	0	0	0	0	0.26	0.24
51	0	0	0	0	0.96	0.0077	0	0	0	0	0	0.033	0	0	0	0	0	4	0.087	0
52	0	0	0	0	0.96	0.00016	0	0	0	0	0	0.035	0	0	0	0	2.3e-06	4	0.087	0
53	0	0	0	0	0.99	0	0	0	0	0	0	0.0064	0	0	0	0	0	4	0.087	0
54	0.9	7.4e-05	0.00039	0	0	0	0	0	0.041	0	0	0	1.6e-05	0	0.062	3.8e-05	0	0	0.26	0.24
55	0.99	0.00038	5.6e-05	0	0	0	0	0	0.013	0	0	0	8.2e-05	0	0.00014	5.5e-06	0	0	0.26	0.24
56	0.97	6.2e-05	4.8e-05	0	0	0	0	0	0.031	0	0	0	1.3e-05	0	0.0016	4.7e-06	0	0	0.26	0.24
57	0	0	0	0	0.99	0	0	0	0	0	0	0.0074	0	0	0	0	0	4	0.087	0
58	0	0	0	0	0	0.0067	0	0	0	0	0	0.99	0	0	0	0	0.0041	11	0.087	0.027
59	0.98	0.00012	0.00097	0	0	0	0	0	0.01	0	0	0	2.7e-05	0	0.0072	9.5e-05	0	0	0.26	0.24
60	0.98	0.00016	0.0018	0	0	2.6e-06	0	1.8e-06	0.0098	0	0	0	3.5e-05	0	0.013	0.00017	0	0	0.26	0.24
61	6.3e-06	0.7	0	0	0	0.14	0	0	0.0054	0	0	0.0013	0.15	0	0	0	2e-05	1	0.42	0.36
62	0.73	0.14	0	0	0	0	0	0	0.11	0	0	0	0.029	0	0	0	0	0	0.26	0.24
63	0	0.00012	0	0	0	0.0091	0	0	0.55	0	0	0.42	2.5e-05	0	0	0	0.024	8	0.31	0.3
64	0.96	0.0012	0.00093	0	0	0	0	0	0.016	0	0	0	0.00025	0	0.017	9.1e-05	0	0	0.26	0.24
65	0.18	0.12	8.9e-05	0	0.24	0.35	0	0	0.001	0.034	0	0.054	0.025	0	6e-05	8.7e-06	0	5	0.14	0.053
66	1	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0.26	0.24
67	0.22	0.00011	0.00013	0	0	0	0	1.3e-06	0.045	0	0	0	2.3e-05	0	0.73	1.2e-05	0	14	0.25	0.36
68	0.97	0.0039	0.00012	0	0	0	0	0	0.025	0	0	0	0.00084	0	0.00097	1.2e-05	0	0	0.26	0.24
69	0	0	0	0	0	0	0	0	0.99	0	0	6.5e-05	0	0	0	0	0.0055	8	0.31	0.3
70	0.91	0.065	0.0029	0	0	0	0	0	0.0024	0	0	0	0.014	0	0.01	0.00028	0	0	0.26	0.24
71	0.98	3.7e-05	6.2e-05	0	0	0	0	0	0.019	0	0	0	7.9e-06	0	0.00092	6e-06	0	0	0.26	0.24
72	0.99	0	0.0095	0	0	0	0	0	0.00015	0	0	0	0	0	0.0008	0.00093	0	0	0.26	0.24
73	0	0	0	0	0	0	0	0	0	0	0.92	3.9e-05	0	0	0	0	0.077	10	0	0.11
74	0.95	5.8e-05	3.3e-06	0	0	0	0	0	0.049	0	0	0	1.3e-05	0	0.00023	0	0	0	0.26	0.24
75	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0.0056	10	0	0.11
76	0	0	0	0	0	0.99	0	0	0	0	0	0.0097	0	0	0	0	0	5	0.14	0.053
77	0.97	0.0027	0	0	0	0	0	0	0.028	0	0	0	0.00059	0	0	0	0	0	0.26	0.24
78	0.99	3.1e-05	0.00026	0	0	2.5e-06	0	0	0.0083	0	0	0	6.7e-06	0	0.00096	2.6e-05	0	0	0.26	0.24
79	1	0	0.00098	0	0	0	0	0	0.0019	0	0	0	0	0	0.00051	9.6e-05	0	0	0.26	0.24
80	0.82	0.0025	0	0	0	0	0	0	0.18	0	0	0	0.00053	0	0.0004	0	0	0	0.26	0.24
81	0.99	0	0.00085	0	0	0	0	0	0.0016	0	0	0	0	0	0.0036	8.3e-05	0	0	0.26	0.24
82	0.99	0.0063	0	0	0	0	0	0	0.0018	0	0	0	0.0014	0	0	0	0	0	0.26	0.24
83	0.87	0.069	0	0	0	0	0	0	0.042	4.2e-05	0	0	0.015	0	0.00099	0	0	0	0.26	0.24
84	0.00025	0	0	0	0.77	0.077	0	0	0	0	0	0.15	0	0	0	0	5.3e-05	4	0.087	0
85	0.46	0.38	0	0	0	0	0	0	0.081	0.0037	0	0	0.081	0	0	0	0	0	0.26	0.24
86	0.99	1.3e-05	0.00035	0	0	0	0	0	0.0045	0	0	0	2.8e-06	0	0.00069	3.4e-05	0	0	0.26	0.24
87	0	0	0	0	0.94	0.0055	0	0	0	0	0	0.058	0	0	0	0	1.6e-05	4	0.087	0
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0.029	0.08
89	0	0	0	0	0.93	0.0032	0	0	0	0	0	0.071	0	0	0	0	3.1e-05	4	0.087	0
90	0.99	2.5e-05	0	0	0	0	0	0	0.0099	0	0	0	5.1e-06	0	0	0	0	0	0.26	0.24
91	0.92	0.06	0	0	0	0	0	0	0.0052	0	0	0	0.013	0	5e-06	0	0	0	0.26	0.24
92	0.94	0.052	0	0	0	0	0	0	0.0013	0	0	0	0.011	0	0	0	0	0	0.26	0.24
93	0.98	0.0017	0.00048	0	0	0.00066	0	0	0.015	0	0	4.2e-06	0.00037	0	0.0029	4.6e-05	0	0	0.26	0.24
94	0.97	0.00013	8.8e-05	0	0	0	0	0	0.026	0	0	0	2.9e-05	0	0.0022	8.6e-06	0	0	0.26	0.24
95	0.00052	0	0	0	0	0.45	0	0	0	0	0	0.55	0	0	0	0	0.00014	11	0.087	0.027
96	0.99	6e-06	0.0017	0	0	0	0	0	0.0048	0	0	0	0	0	0.0059	0.00017	0	0	0.26	0.24
97	0.99	0.0057	0.00049	0	0	9.7e-06	0	0	0.0029	0	0	0	0.0012	0	0.00036	4.8e-05	0	0	0.26	0.24
