SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
15	0	0	0	0.25	0	0	0	0	0	0	0.51	0	0	0.00033	0.25	0	0	0	10	0	0.067
16	0	0.8	0.03	0	0.076	0.0026	0.00038	0.076	1.6e-06	0.00013	0	0	0.013	0	0	0	0	0	1	0.32	0.27
17	0	0.87	0.02	0	0.045	0.0055	0.00037	0.045	0.00035	0.0056	0	0	0.013	0	0	0	0	0	1	0.32	0.27
18	0	0	0	0.39	0	0	0	0	0	0	0.22	0	0	7e-05	0.39	0	0	0	3	0	0.13
19	0	0	0	0	0	0	0	0	0.0002	0	0	0.026	0	0.97	0	0	0	0	13	0.08	0.067
20	0	0	0	0	0	0	0	0	0.044	0	0	0	0	0.96	0	0	0	0	13	0.08	0.067
21	0	0	0	0.0037	0	0	0	0	0	0	0.99	0	0	0	0.0037	0	0	0	10	0	0.067
22	0	0.45	0.02	0	0.13	1.1e-05	2.9e-05	0.13	0	0	0	0	0.26	0	0	0	0	0	1	0.32	0.27
23	0	0.69	0.028	0	0.06	0.00035	0.00022	0.06	0.0011	1.2e-05	0	0	0.16	0	0	0	0	0	1	0.32	0.27
24	0	0.44	0.29	0	0.11	0.0012	0.0083	0.11	0.00082	0.00066	0	0	0.045	0	0	0	0	0	1	0.32	0.27
25	0	0.96	0.00036	0	0.018	0.00075	0	0.018	0	0	0	0	0.0075	0	0	0	0	0	1	0.32	0.27
26	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2e-05	0	3.2e-05	0	1	17	0.08	0
27	0	0	0	0	0	0	0	0	0	0	0	0.0025	0	0	0	0.00033	1	0	16	0.36	0
28	0	0	0.97	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0	2	0.39	0.34
29	0	0	0.99	0	0	0	0.0094	0	0	0	0	0	0	0	0	0	0	0	2	0.39	0.34
30	0	0.96	0.0029	0	0.015	0.0025	1.8e-05	0.015	0	9.4e-05	0	0	0.0048	0	0	0	0	0	1	0.32	0.27
31	0	0.85	0.016	0	0.018	0.016	0.0004	0.018	0.0002	0.082	0	0	0.0022	0	0	0	0	0	1	0.32	0.27
32	0	0.78	0.044	0	0.023	0.0079	0.0013	0.023	0.02	0.088	0	1e-05	0.0087	0	0	0	0	0	1	0.32	0.27
33	0	0.051	0.82	0	0.033	0.0004	0.063	0.033	0	0.00014	0	0	0.0012	0	0	0	0	0	2	0.39	0.34
34	0	0.6	0.0035	0	0.013	0.0013	4.1e-05	0.013	0.32	0.0035	0	0	0.044	0	0	0	0	0	1	0.32	0.27
35	0	0.68	0.072	0	0.088	0.00086	0.00093	0.088	0.00029	9.5e-05	0	0	0.073	0	0	0	0	0	1	0.32	0.27
36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.28	0.033
37	0	0	0	0	0	0	0	0	0	6.2e-06	0	0.009	0	0	0	0.0021	0.99	0	16	0.36	0
38	0	0	0	0.5	0	0	0	0	0	0	0.00011	0	0	0	0.5	0	0	0	3	0	0.13
39	0	0.65	0.12	0	0.092	0.0099	0.0046	0.092	3e-05	0.019	0	0	0.006	0	0	0	0	0	1	0.32	0.27
40	0	0	0	0.064	0	0	0	0	0	0	0.87	0	0	2.2e-05	0.064	0	0	0	10	0	0.067
41	0	0	0	0.33	0	0	0	0	1.4e-06	0	0.35	0	0	0.0017	0.33	0	0	0	10	0	0.067
42	0	0.61	0.02	0	0.025	0.0074	0.0006	0.025	0.066	0.21	0	0.023	0.012	1.1e-05	0	0	0	0	1	0.32	0.27
43	0	0.59	0.18	0	0.095	0.0034	0.0063	0.095	0.0014	0.0055	0	0	0.025	0	0	0	0	0	1	0.32	0.27
44	0	0.63	0.13	0	0.1	0.0031	0.0032	0.1	5.4e-05	0.0016	0	0	0.019	0	0	0	0	0	1	0.32	0.27
45	0	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0.13	0.84	0	16	0.36	0
46	0	0.24	0.49	0	0.11	0.0041	0.034	0.11	3.8e-06	0.0045	0	0	0.0033	0	0	0	0	0	2	0.39	0.34
47	0	0.00022	0	0	0	0	0	0	1	0	0	0	6.7e-05	0	0	0	0	0	8	0.2	0.2
48	0	0.00011	0	0	0	0	0	0	1	0	0	0	2.3e-05	0	0	0	0	0	8	0.2	0.2
49	0	0.84	0.0068	0	0.024	0.0014	6.7e-05	0.024	0.04	0.0011	0	0	0.066	0	0	0	0	0	1	0.32	0.27
50	0	0.75	0.0027	0	0.018	0.06	6.4e-05	0.018	0	0.15	0	0	0.00022	0	0	0	0	0	1	0.32	0.27
51	0	0.41	0.041	0	0.15	1.6e-05	8e-05	0.15	0	0	0	0	0.25	0	0	0	0	0	1	0.32	0.27
52	0	0.56	0.2	0	0.096	0.0069	0.009	0.096	0.00028	0.021	0	0	0.01	0	0	0	0	0	1	0.32	0.27
53	0	0.79	0.03	0	0.047	0.0021	0.00052	0.047	0.022	0.0023	0	0	0.056	0	0	0	0	0	1	0.32	0.27
54	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0.99	0.006	0.00068	15	0.2	0
55	0	0.88	0.0074	0	0.034	0.0012	5.2e-05	0.034	0.00031	0.00015	0	0	0.046	0	0	0	0	0	1	0.32	0.27
56	0	0.77	0.044	0	0.086	0.0046	0.0008	0.086	0	0.00039	0	0	0.0072	0	0	0	0	0	1	0.32	0.27
57	0	0.98	4.6e-05	0	0.0032	0.0015	0	0.0032	0.00084	0.00022	0	0	0.012	0	0	0	0	0	1	0.32	0.27
58	0	0.85	0.0047	0	0.049	0.00034	1.6e-05	0.049	0	0	0	0	0.043	0	0	0	0	0	1	0.32	0.27
59	0	0.0062	0.83	0	0.068	5.7e-06	0.028	0.068	0	0	0	0	0.00051	0	0	0	0	0	2	0.39	0.34
60	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0.08	0.067
61	0	0.51	0.25	0	0.095	0.0025	0.0093	0.095	0.0054	0.0058	0	0	0.034	0	0	0	0	0	1	0.32	0.27
62	0	0	0	0	0	0	0	0	0	0	0	8.3e-06	0	0.0027	0	0.03	0	0.97	17	0.08	0
63	0	0.77	0.057	0	0.059	0.0052	0.0016	0.059	0.0052	0.015	0	0	0.022	0	0	0	0	0	1	0.32	0.27
64	0	0.89	0.009	0	0.044	0.0041	0.00011	0.044	1.6e-06	0.00025	0	0	0.0071	0	0	0	0	0	1	0.32	0.27
65	0	0.76	0.057	0	0.082	0.0085	0.0015	0.082	4e-06	0.0033	0	0	0.0052	0	0	0	0	0	1	0.32	0.27
66	0	0.59	0.13	0	0.13	0.0024	0.0027	0.13	0	0.0001	0	0	0.011	0	0	0	0	0	1	0.32	0.27
67	0	0	0	0	0	0	0	0	1.2e-05	4e-06	0	0.029	0	0.00057	0	0.85	0.079	0.04	15	0.2	0
68	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.28	0.033
69	0	0.014	0.46	0	0.24	0	0.0013	0.24	0	0	0	0	0.031	0	0	0	0	0	2	0.39	0.34
70	0	0.79	0.03	0	0.063	0.0012	0.00031	0.063	0.00018	0.00015	0	0	0.052	0	0	0	0	0	1	0.32	0.27
71	0	0.46	0.29	0	0.11	0.0053	0.015	0.11	0.00012	0.0096	0	0	0.0092	0	0	0	0	0	1	0.32	0.27
72	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0	0	1	0.00037	4.9e-05	15	0.2	0
73	0	0.24	0.4	0	0.17	0.00048	0.01	0.17	0	2.6e-06	0	0	0.012	0	0	0	0	0	2	0.39	0.34
74	0	0.84	0.0018	0	0.033	0.00012	3.5e-06	0.033	0	0	0	0	0.096	0	0	0	0	0	1	0.32	0.27
75	0	0.086	0.69	0	0.087	0.0007	0.049	0.087	0	0.00013	0	0	0.0028	0	0	0	0	0	2	0.39	0.34
76	0	0.8	0.027	0	0.038	0.0071	0.00066	0.038	0.013	0.061	0	0	0.017	0	0	0	0	0	1	0.32	0.27
77	0	0.91	0.0037	0	0.036	0.0021	2e-05	0.036	0	3.9e-05	0	0	0.0081	0	0	0	0	0	1	0.32	0.27
78	0	0.89	0.0045	0	0.022	0.0016	3.7e-05	0.022	0.011	0.001	0	0	0.049	0	0	0	0	0	1	0.32	0.27
79	0	0.49	0.15	0	0.17	0.011	0.0048	0.17	0	0.00013	0	0	0.00061	0	0	0	0	0	1	0.32	0.27
80	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0	0	4.3e-05	1	0	16	0.36	0
81	0	0	0	0.22	0	0	0	0	0	0	0.57	0	0	0.0015	0.22	0	0	0	10	0	0.067
82	0	0.58	0.066	0	0.1	0.00022	0.00049	0.1	1.9e-05	1.4e-06	0	0	0.14	0	0	0	0	0	1	0.32	0.27
83	0	0	0	0.5	0	0	0	0	1.3e-05	0	0.0025	0	0	6.9e-06	0.5	0	0	0	3	0	0.13
84	0	0.0013	0.88	0	0.026	4.2e-06	0.07	0.026	0	0	0	0	5.9e-05	0	0	0	0	0	2	0.39	0.34
85	0	0	0	0.023	0	0	0	0	0	0	0.95	0	0	6.3e-05	0.023	0	0	0	10	0	0.067
86	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.28	0.033
87	0	0.044	1.6e-05	0	0.00023	0.0074	0	0.00023	3.7e-06	0.95	0	0	8.7e-06	0	0	0	0	0	9	0.36	0.17
88	0	0	0	0	0	0	0	0	0	0	0	0.00066	0	0	0	1	0.0012	2.1e-05	15	0.2	0
89	0	0.2	0.49	0	0.15	0.00075	0.017	0.15	0	2.1e-05	0	0	0.0067	0	0	0	0	0	2	0.39	0.34
90	0	0	0	0	0	0	0	0	0	0	0	2.5e-05	0	0	0	1	3.3e-05	7.4e-06	15	0.2	0
91	0	0.38	0.37	0	0.097	0.0042	0.022	0.097	0.00097	0.018	0	1.9e-06	0.012	0	0	0	0	0	1	0.32	0.27
92	0	0.96	0.00035	0	0.0095	0.0011	1.1e-06	0.0095	6.1e-05	5.7e-05	0	0	0.019	0	0	0	0	0	1	0.32	0.27
93	0	0.33	0.39	0	0.12	0.0018	0.016	0.12	2.1e-05	0.0006	0	0	0.013	0	0	0	0	0	2	0.39	0.34
94	0	0.69	0.034	0	0.092	0.00028	0.00025	0.092	4.3e-06	0	0	0	0.091	0	0	0	0	0	1	0.32	0.27
95	0	0.0026	0.81	0	0.026	0.0001	0.14	0.026	0	1.6e-06	0	0	9.2e-06	0	0	0	0	0	2	0.39	0.34
96	0	0.57	0.08	0	0.053	0.012	0.0037	0.053	0.0019	0.22	0	0.0003	0.0062	0	0	0	0	0	1	0.32	0.27
97	0	0.58	0.0046	0	0.022	0.00011	1.9e-05	0.022	0.026	3.2e-06	0	0	0.34	0	0	0	0	0	1	0.32	0.27
98	0	0.32	0.28	0	0.19	0.00081	0.0051	0.19	0	3.7e-06	0	0	0.0072	0	0	0	0	0	1	0.32	0.27
99	0	0.29	0.057	0	0.08	1.8e-05	0.00027	0.08	3.2e-05	0	0	0	0.5	0	0	0	0	0	12	0.28	0.31
100	0	0.29	0.46	0	0.1	0.0018	0.024	0.1	0.00075	0.0032	0	0	0.018	0	0	0	0	0	2	0.39	0.34
101	0	0	0	0.00023	0	0	0	0	0	0	1	0	0	0	0.00023	0	0	0	10	0	0.067
102	0	0.44	0.2	0	0.16	0.00042	0.0032	0.16	0	1.7e-06	0	0	0.04	0	0	0	0	0	1	0.32	0.27
103	0	0	0	0.0042	0	0	0	0	0	0	0.99	0	0	0	0.0042	0	0	0	10	0	0.067
104	0	0.25	0.43	0	0.14	0.00048	0.012	0.14	1.7e-06	1.5e-05	0	0	0.022	0	0	0	0	0	2	0.39	0.34
105	0	0.15	0.49	0	0.15	6.9e-05	0.0081	0.15	0	0	0	0	0.048	0	0	0	0	0	2	0.39	0.34
106	0	0.15	0.68	0	0.055	0.0018	0.05	0.055	0	0.00072	0	0	0.0016	0	0	0	0	0	2	0.39	0.34
107	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0.022	0.96	0	16	0.36	0
108	0	0.07	0.68	0	0.11	0.00024	0.03	0.11	0	3.6e-06	0	0	0.0034	0	0	0	0	0	2	0.39	0.34
109	0	0.56	0.13	0	0.13	0.00066	0.0017	0.13	6e-06	1.6e-05	0	0	0.049	0	0	0	0	0	1	0.32	0.27
110	0	0.97	0.00027	0	0.0064	0.0091	2e-06	0.0064	0.00011	0.01	0	0	0.0026	0	0	0	0	0	1	0.32	0.27
111	0	0.21	0.4	0	0.18	0.00022	0.0071	0.18	0	0	0	0	0.019	0	0	0	0	0	2	0.39	0.34
112	0	0.76	0.0065	0	0.051	0.00013	1.8e-05	0.051	2e-06	0	0	0	0.14	0	0	0	0	0	1	0.32	0.27
113	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	0.0011	0	1	17	0.08	0
114	0	0.93	0.0023	0	0.025	0.0017	1.3e-05	0.025	4.1e-06	4.6e-05	0	0	0.014	0	0	0	0	0	1	0.32	0.27
115	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0.0028	1	0	16	0.36	0
116	0	0.43	0.00021	0	0.0027	0.00087	1.4e-06	0.0027	0.54	0.0034	0	0	0.02	0	0	0	0	0	8	0.2	0.2
117	0	0.33	0.0001	0	0.0017	0.0004	0	0.0017	0.64	0.001	0	0	0.023	0	0	0	0	0	8	0.2	0.2
118	0	0	0	0	0	0	0	0	0	0	0	3e-05	0	0	0	1	1.4e-05	0.0037	15	0.2	0
119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0.08	0
120	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6e-06	0	1e-05	0	1	17	0.08	0
121	0	0.0077	0.83	0	0.06	3e-05	0.047	0.06	0	0	0	0	0.00018	0	0	0	0	0	2	0.39	0.34
122	0	0.16	0.55	0	0.13	0.00058	0.022	0.13	0	2.2e-05	0	0	0.0067	0	0	0	0	0	2	0.39	0.34
123	0	0.12	0.45	0	0.2	4e-05	0.0051	0.2	0	0	0	0	0.02	0	0	0	0	0	2	0.39	0.34
124	0	0.75	0.033	0	0.043	0.0025	0.00061	0.043	0.06	0.0095	0	0	0.054	0	0	0	0	0	1	0.32	0.27
125	0	0.54	0.18	0	0.091	0.015	0.011	0.091	3.5e-05	0.067	0	0	0.0033	0	0	0	0	0	1	0.32	0.27
126	0	0.41	0.31	0	0.13	0.0021	0.012	0.13	2.1e-05	0.00048	0	0	0.014	0	0	0	0	0	1	0.32	0.27
127	0	0.29	0.0013	0	0.0041	0.0067	3.7e-05	0.0041	0.1	0.56	0	0.028	0.0021	1.3e-05	0	0	0	0	9	0.36	0.17
128	0	0	0	0.063	0	0	0	0	0	0	0.87	0	0	1e-05	0.063	0	0	0	10	0	0.067
129	0	0.019	0.78	0	0.084	3.6e-05	0.031	0.084	0	0	0	0	0.0011	0	0	0	0	0	2	0.39	0.34
130	0	0.75	0.039	0	0.045	0.0032	0.00087	0.045	0.062	0.014	0	0	0.043	0	0	0	0	0	1	0.32	0.27
131	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	0.00031	0	0.28	2.1e-06	0.72	17	0.08	0
132	0	0.15	0.51	0	0.15	0.00011	0.01	0.15	0	0	0	0	0.035	0	0	0	0	0	2	0.39	0.34
133	0	0	2.9e-06	0	0	0	8.5e-06	0	0	0	0	0	0	0	0	7.9e-06	0	1	17	0.08	0
134	0	0.33	0.26	0	0.16	0.00014	0.0029	0.16	2.8e-06	0	0	0	0.1	0	0	0	0	0	1	0.32	0.27
135	0	0	0	0.0014	0	0	0	0	0	0	1	0	0	0	0.0014	0	0	0	10	0	0.067
136	0	0.0022	0.83	0	0.034	3e-05	0.098	0.034	0	0	0	0	1.2e-05	0	0	0	0	0	2	0.39	0.34
137	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0.032	0.96	0	16	0.36	0
138	0	0.75	0.051	0	0.051	0.0075	0.0016	0.051	0.01	0.058	0	0	0.016	0	0	0	0	0	1	0.32	0.27
139	0	0.86	0.0014	0	0.017	0.00032	4.6e-06	0.017	0.00088	5.4e-06	0	0	0.1	0	0	0	0	0	1	0.32	0.27
140	0	0.21	0.35	0	0.21	0.00036	0.0069	0.21	0	0	0	0	0.0052	0	0	0	0	0	2	0.39	0.34
141	0	0.78	0.017	0	0.098	0.0011	0.00012	0.098	0	0	0	0	0.0078	0	0	0	0	0	1	0.32	0.27
142	0	0.19	0.55	0	0.094	0.0054	0.052	0.094	3e-06	0.014	0	0	0.0017	0	0	0	0	0	2	0.39	0.34
143	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	1	0.0004	4.6e-05	15	0.2	0
144	0	0.48	0.14	0	0.19	0.0011	0.0021	0.19	0	1.3e-06	0	0	0.0071	0	0	0	0	0	1	0.32	0.27
145	0	0.44	0.17	0	0.17	0.0003	0.0018	0.17	0	0	0	0	0.045	0	0	0	0	0	1	0.32	0.27
146	0	0.056	0.56	0	0.18	2.4e-05	0.0089	0.18	0	0	0	0	0.0057	0	0	0	0	0	2	0.39	0.34
147	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0.99	0.0074	1.7e-05	15	0.2	0
148	0	0	0	0.5	0	0	0	0	0	0	6e-05	0	0	0	0.5	0	0	0	3	0	0.13
149	0	0.011	0.82	0	0.052	6e-05	0.068	0.052	0	0	0	0	0.00037	0	0	0	0	0	2	0.39	0.34
150	0	0.32	0.35	0	0.14	0.00055	0.0084	0.14	5.1e-06	2.2e-05	0	0	0.031	0	0	0	0	0	2	0.39	0.34
151	0	0.79	0.039	0	0.046	0.0051	0.001	0.046	0.022	0.026	0	0	0.026	0	0	0	0	0	1	0.32	0.27
152	0	0.89	0.0053	0	0.03	0.0011	3.1e-05	0.03	0.00024	0.00015	0	0	0.045	0	0	0	0	0	1	0.32	0.27
153	0	0.65	0.085	0	0.098	0.00084	0.0011	0.098	0.0001	6.1e-05	0	0	0.064	0	0	0	0	0	1	0.32	0.27
154	0	0.26	0.43	0	0.14	0.00054	0.012	0.14	3.5e-06	2.5e-05	0	0	0.023	0	0	0	0	0	2	0.39	0.34
155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0.0024	0	1	17	0.08	0
156	0	0.13	0.55	0	0.15	0.0011	0.027	0.15	0	9.3e-06	0	0	0.0012	0	0	0	0	0	2	0.39	0.34
157	0	0.91	0.0016	0	0.016	0.00092	8.6e-06	0.016	0.0043	0.00015	0	0	0.054	0	0	0	0	0	1	0.32	0.27
158	0	0.24	0.17	0	0.29	0.0026	0.0027	0.29	0	0	0	0	0.00011	0	0	0	0	0	4	0.36	0.31
159	0	0.88	0.012	0	0.046	0.0034	0.00014	0.046	7.9e-06	0.00038	0	0	0.011	0	0	0	0	0	1	0.32	0.27
160	0	0.19	0.53	0	0.13	0.0011	0.024	0.13	0	0.00011	0	0	0.0052	0	0	0	0	0	2	0.39	0.34
