SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
54	0	0.022	0.00068	0.97	0	0.0057	0	0	0	0	0	0	0	0	0.0029	3	0.2	0
55	0.062	0	0	0	0	0	0.0036	0.93	0	0.00097	0	0	0.0036	0	0	7	0.32	0.27
56	0.15	0	0	0	0	0	0.021	0.81	2e-06	2.8e-06	0	2e-06	0.021	0	0	7	0.32	0.27
57	0.0055	0	0	0	0	0	2.1e-05	0.99	0	0.0017	0	0	2.1e-05	0	0	7	0.32	0.27
58	0.088	0	0	0	0	0	0.0023	0.91	0	3.9e-06	0	0	0.0023	0	0	7	0.32	0.27
59	0.13	0	0	0	9.2e-06	0	0.43	0.007	0	0	0	0	0.43	0	0	6	0.39	0.34
60	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2	0.033
61	0.18	0	0	0	0.00081	0	0.12	0.56	3.7e-06	0.0068	0	3.7e-06	0.12	0	0	7	0.32	0.27
62	0	0.0014	0.97	0.029	0	0	0	0	0	0	0	0	0	0	1.1e-06	2	0.08	0
63	0.11	0	0	0	1.5e-06	0	0.028	0.83	4.1e-06	0.0051	0	4.1e-06	0.028	0	0	7	0.32	0.27
64	0.077	0	0	0	0	0	0.0042	0.91	0	5.5e-06	0	0	0.0042	0	0	7	0.32	0.27
65	0.15	0	0	0	0	0	0.027	0.8	7.8e-06	7.5e-06	0	7.8e-06	0.027	0	0	7	0.32	0.27
66	0.24	0	0	0	0	0	0.062	0.63	1.4e-06	2e-06	0	1.4e-06	0.062	0	0	7	0.32	0.27
67	0	0.085	0.038	0.8	0	0.071	0	0	0	1.3e-06	0	0	0	0	0.012	3	0.2	0
68	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2	0.033
69	0.49	0	0	0	0	0	0.25	0.017	0	0	0	0	0.25	0	0	0	0.36	0.31
70	0.12	0	0	0	0	0	0.015	0.85	0	0.00063	0	0	0.015	0	0	7	0.32	0.27
71	0.2	0	0	0	0.00038	0	0.14	0.51	1.6e-05	0.00016	0	1.6e-05	0.14	0	0	7	0.32	0.27
72	0	0.0091	5e-05	0.99	0	0.00035	0	0	0	0	0	0	0	0	0.00051	3	0.2	0
73	0.32	0	0	0	1.1e-06	0	0.2	0.27	0	0	0	0	0.2	0	0	0	0.36	0.31
74	0.062	0	0	0	0	0	0.0009	0.94	0	2.2e-05	0	0	0.0009	0	0	7	0.32	0.27
75	0.17	0	0	0	0.018	0	0.36	0.099	4.6e-06	1.7e-06	0	4.6e-06	0.36	0	0	6	0.39	0.34
76	0.073	0	0	0	0	0	0.014	0.89	4.6e-06	0.0082	0	4.6e-06	0.014	0	0	7	0.32	0.27
77	0.063	0	0	0	0	0	0.0017	0.93	0	0	0	0	0.0017	0	0	7	0.32	0.27
78	0.039	0	0	0	0	0	0.0022	0.94	0	0.017	0	0	0.0022	0	0	7	0.32	0.27
79	0.32	0	0	0	0	0	0.072	0.54	2.1e-05	0	0	2.1e-05	0.072	0	0	7	0.32	0.27
80	0	0	0	4.3e-05	0	0.98	0	0	0	0	0	0	0	0	0.023	5	0.36	0
81	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	1	0	13	0	0.1
82	0.22	0	0	0	0	0	0.037	0.71	0	0.00027	0	0	0.037	0	0	7	0.32	0.27
83	0	0	0	0	0	0	0	0	0	3e-05	0.53	0	0	0.47	0	10	0.04	0.2
84	0.052	0	0	0	0.0076	0	0.47	0.0016	0	0	0	0	0.47	0	0	6	0.39	0.34
85	0	0	0	0	0	0	0	0	0	0	2.2e-06	0	0	1	0	13	0	0.1
86	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2	0.033
87	0.0087	0	0	0	0	0	0.00016	0.99	0.00011	9.3e-06	0	0.00011	0.00016	0	0	7	0.32	0.27
88	0	0.0061	2.2e-05	0.99	0	0.0012	0	0	0	0	0	0	0	0	0.0012	3	0.2	0
89	0.28	0	0	0	1.8e-05	0	0.25	0.22	1.3e-06	0	0	1.3e-06	0.25	0	0	0	0.36	0.31
90	0	0.00096	7.5e-06	1	0	3.2e-05	0	0	0	0	0	0	0	0	0.00011	3	0.2	0
91	0.19	0	0	0	0.0088	0	0.19	0.43	1.6e-05	0.00094	0	1.6e-05	0.19	0	0	7	0.32	0.27
92	0.017	0	0	0	0	0	0.00016	0.98	0	0.00021	0	0	0.00016	0	0	7	0.32	0.27
93	0.24	0	0	0	0.00026	0	0.2	0.37	3.7e-06	5.7e-05	0	3.7e-06	0.2	0	0	7	0.32	0.27
94	0.18	0	0	0	0	0	0.017	0.79	0	9e-05	0	0	0.017	0	0	7	0.32	0.27
95	0.054	0	0	0	0.043	0	0.45	0.0032	6.2e-06	0	0	6.2e-06	0.45	0	0	6	0.39	0.34
96	0.12	1.5e-05	0	0	4.5e-05	0	0.049	0.78	3.7e-05	0.0011	0	3.7e-05	0.049	0	0	7	0.32	0.27
97	0.048	0	0	0	0	0	0.0027	0.74	0	0.2	0	0	0.0027	0	0	7	0.32	0.27
98	0.36	0	0	0	0	0	0.14	0.36	0	0	0	0	0.14	0	0	0	0.36	0.31
99	0.29	0	0	0	0	0	0.054	0.6	0	0.0028	0	0	0.054	0	0	7	0.32	0.27
100	0.19	0	0	0	0.015	0	0.23	0.33	5.2e-06	0.0011	0	5.2e-06	0.23	0	0	7	0.32	0.27
101	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0.1
102	0.31	0	0	0	0	0	0.1	0.49	0	1.2e-05	0	0	0.1	0	0	7	0.32	0.27
103	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0.1
104	0.28	0	0	0	2.2e-05	0	0.22	0.28	0	1.3e-05	0	0	0.22	0	0	7	0.32	0.27
105	0.3	0	0	0	3.7e-06	0	0.26	0.17	0	5.3e-06	0	0	0.26	0	0	0	0.36	0.31
106	0.11	0	0	0	0.0079	0	0.35	0.17	6.2e-06	2.7e-06	0	6.2e-06	0.35	0	0	6	0.39	0.34
107	0	0.00092	0	0.022	0	0.92	0	0	0	0	0	0	0	0	0.061	5	0.36	0
108	0.21	0	0	0	0.0003	0	0.36	0.08	0	0	0	0	0.36	0	0	6	0.39	0.34
109	0.24	0	0	0	0	0	0.064	0.63	0	4.6e-05	0	0	0.064	0	0	7	0.32	0.27
110	0.011	0	0	0	0	0	0.00013	0.99	0	9.6e-05	0	0	0.00013	0	0	7	0.32	0.27
111	0.35	0	0	0	0	0	0.21	0.24	0	0	0	0	0.21	0	0	0	0.36	0.31
112	0.1	0	0	0	0	0	0.0035	0.89	0	5.6e-05	0	0	0.0035	0	0	7	0.32	0.27
113	0	4.3e-06	1	0.001	0	0	0	0	0	0	0	0	0	0	0	2	0.08	0
114	0.044	0	0	0	0	0	0.0011	0.95	0	2e-05	0	0	0.0011	0	0	7	0.32	0.27
115	0	8.1e-06	0	0.0027	0	0.93	0	0	0	0	0	0	0	0	0.066	5	0.36	0
116	0.0058	0	0	0	0	0	0.00012	0.54	0	0.45	0	0	0.00012	0	0	7	0.32	0.27
117	0.0035	0	0	0	0	0	5.6e-05	0.39	0	0.61	0	0	5.6e-05	0	0	9	0.2	0.23
118	0	0.003	0.0037	0.99	0	1.3e-05	0	0	0	0	0	0	0	0	3.9e-05	3	0.2	0
119	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.08	0
120	0	0	1	1e-05	0	0	0	0	0	0	0	0	0	0	0	2	0.08	0
121	0.12	0	0	0	0.00012	0	0.44	0.009	0	0	0	0	0.44	0	0	6	0.39	0.34
122	0.25	0	0	0	0.0001	0	0.29	0.18	1.2e-06	0	0	1.2e-06	0.29	0	0	6	0.39	0.34
123	0.39	0	0	0	0	0	0.24	0.13	0	0	0	0	0.24	0	0	0	0.36	0.31
124	0.081	0	0	0	0	0	0.017	0.83	0	0.056	0	0	0.017	0	0	7	0.32	0.27
125	0.18	0	0	0	6.7e-05	0	0.096	0.63	7.3e-05	3e-05	0	7.3e-05	0.096	0	0	7	0.32	0.27
126	0.24	0	0	0	5.4e-05	0	0.16	0.45	3.6e-06	6.3e-05	0	3.6e-06	0.16	0	0	7	0.32	0.27
127	0.021	0.028	0	0	0	0	0.0018	0.89	1.4e-05	0.059	0	1.4e-05	0.0018	0	0	7	0.32	0.27
128	0	0	0	0	0	0	0	0	0	0	1.2e-06	0	0	1	0	13	0	0.1
129	0.16	0	0	0	6e-05	0	0.41	0.022	0	0	0	0	0.41	0	0	6	0.39	0.34
130	0.084	0	0	0	1.4e-06	0	0.02	0.82	1.5e-06	0.054	0	1.5e-06	0.02	0	0	7	0.32	0.27
131	0	0.0052	0.72	0.28	0	2e-06	0	0	0	0	0	0	0	0	4.5e-06	2	0.08	0
132	0.29	0	0	0	1.2e-05	0	0.27	0.17	0	6.2e-06	0	0	0.27	0	0	0	0.36	0.31
133	0	0	1	7.8e-06	0	0	1.5e-06	0	0	0	0	0	1.5e-06	0	0	2	0.08	0
134	0.32	0	0	0	0	0	0.14	0.4	0	5.1e-05	0	0	0.14	0	0	7	0.32	0.27
135	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0.1
136	0.072	0	0	0	0.00068	0	0.46	0.0027	0	0	0	0	0.46	0	0	6	0.39	0.34
137	0	0.00082	0	0.032	0	0.9	0	0	0	0	0	0	0	0	0.066	5	0.36	0
138	0.097	0	0	0	3.4e-06	0	0.026	0.84	7.9e-06	0.0067	0	7.9e-06	0.026	0	0	7	0.32	0.27
139	0.033	0	0	0	0	0	0.00069	0.96	0	0.0063	0	0	0.00069	0	0	7	0.32	0.27
140	0.41	0	0	0	0	0	0.18	0.24	0	0	0	0	0.18	0	0	0	0.36	0.31
141	0.17	0	0	0	0	0	0.0079	0.81	0	0	0	0	0.0079	0	0	7	0.32	0.27
142	0.19	0	0	0	0.02	0	0.29	0.22	6.5e-05	3.6e-06	0	6.5e-05	0.29	0	0	6	0.39	0.34
143	0	0.0018	4.7e-05	1	0	0.00039	0	0	0	0	0	0	0	0	0.00055	3	0.2	0
144	0.35	0	0	0	0	0	0.068	0.52	0	0	0	0	0.068	0	0	7	0.32	0.27
145	0.33	0	0	0	0	0	0.086	0.5	0	2.1e-06	0	0	0.086	0	0	7	0.32	0.27
146	0.35	0	0	0	0	0	0.29	0.064	0	0	0	0	0.29	0	0	0	0.36	0.31
147	0	0.0071	1.7e-05	0.98	0	0.0071	0	0	0	0	0	0	0	0	0.0044	3	0.2	0
148	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0.1
149	0.1	0	0	0	0.011	0	0.44	0.013	0	0	0	0	0.44	0	0	6	0.39	0.34
150	0.28	0	0	0	8.9e-06	0	0.18	0.36	0	3.5e-05	0	0	0.18	0	0	7	0.32	0.27
151	0.086	0	0	0	1.1e-06	0	0.02	0.86	3.4e-06	0.017	0	3.4e-06	0.02	0	0	7	0.32	0.27
152	0.055	0	0	0	0	0	0.0026	0.94	0	0.00072	0	0	0.0026	0	0	7	0.32	0.27
153	0.19	0	0	0	0	0	0.043	0.73	0	0.0005	0	0	0.043	0	0	7	0.32	0.27
154	0.27	0	0	0	4e-05	0	0.22	0.29	0	2.3e-05	0	0	0.22	0	0	7	0.32	0.27
155	0	3.2e-05	1	0.0024	0	0	0	0	0	0	0	0	0	0	0	2	0.08	0
156	0.29	0	0	0	5.1e-06	0	0.28	0.14	4.3e-06	0	0	4.3e-06	0.28	0	0	0	0.36	0.31
157	0.028	0	0	0	0	0	0.00077	0.96	0	0.011	0	0	0.00077	0	0	7	0.32	0.27
158	0.56	0	0	0	0	0	0.085	0.27	1.8e-06	0	0	1.8e-06	0.085	0	0	0	0.36	0.31
159	0.082	0	0	0	0	0	0.0056	0.91	0	2.3e-05	0	0	0.0056	0	0	7	0.32	0.27
160	0.25	0	0	0	0.00019	0	0.27	0.21	3.1e-06	1.3e-06	0	3.1e-06	0.27	0	0	6	0.39	0.34
