SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
81	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0.0011	0	16	0	0.1
82	0	0.58	0.21	0	0.00021	1.9e-05	0	0	0	0.14	1.4e-06	0	0.033	0.0003	0.033	0	0	0	0.00018	1	0.32	0.27
83	0.47	0	0	0	0	5.4e-05	0	0	0	0	0	0	0	0	0	0	0.53	2.9e-05	0	16	0	0.1
84	0	0.0013	0.051	0	4.1e-06	0	0	0	0	5.9e-05	0	0	0.44	0.043	0.44	0	0	0	0.026	12	0.39	0.34
85	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	9.7e-05	0	16	0	0.1
86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.28	0.033
87	0	0.044	0.00046	0	0.0073	3.7e-06	0	0	0	8.7e-06	0.95	0	8e-06	0	8e-06	0	0	0	0	10	0.36	0.17
88	0	0	0	1	0	0	0.0012	0	2.1e-05	0	0	0	0	0	0	0.00066	0	0	0	3	0.2	0
89	0	0.2	0.29	0	0.00074	0	0	0	0	0.0067	2.1e-05	0	0.24	0.011	0.24	0	0	0	0.0064	2	0.36	0.31
90	0	0	0	1	0	0	3.3e-05	0	7.4e-06	0	0	0	0	0	0	2.5e-05	0	0	0	3	0.2	0
91	0	0.38	0.19	0	0.0041	0.00097	0	0	0	0.012	0.018	0	0.18	0.013	0.18	1.9e-06	0	0	0.0081	1	0.32	0.27
92	0	0.96	0.019	0	0.0011	6.1e-05	0	0	0	0.019	5.7e-05	0	0.00017	0	0.00017	0	0	0	0	1	0.32	0.27
93	0	0.33	0.25	0	0.0018	2.1e-05	0	0	0	0.013	0.0006	0	0.2	0.01	0.2	0	0	0	0.0061	1	0.32	0.27
94	0	0.69	0.18	0	0.00028	4.3e-06	0	0	0	0.091	0	0	0.017	0.00015	0.017	0	0	0	9.2e-05	1	0.32	0.27
95	0	0.0026	0.051	0	9.8e-05	0	0	0	0	9.2e-06	1.6e-06	0	0.4	0.085	0.4	0	0	0	0.052	12	0.39	0.34
96	0	0.57	0.1	0	0.012	0.0019	0	0	0	0.0062	0.22	0	0.04	0.0023	0.04	0.0003	0	0	0.0014	1	0.32	0.27
97	0	0.58	0.044	0	0.00011	0.026	0	0	0	0.34	3.2e-06	0	0.0023	1.2e-05	0.0023	0	0	0	7e-06	1	0.32	0.27
98	0	0.32	0.38	0	0.0008	0	0	0	0	0.0072	3.7e-06	0	0.14	0.0031	0.14	0	0	0	0.0019	2	0.36	0.31
99	0	0.29	0.16	0	1.7e-05	3.2e-05	0	0	0	0.5	0	0	0.029	0.00017	0.029	0	0	0	0.0001	9	0.28	0.31
100	0	0.29	0.2	0	0.0018	0.00075	0	0	0	0.018	0.0032	0	0.23	0.015	0.23	0	0	0	0.0089	1	0.32	0.27
101	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	16	0	0.1
102	0	0.44	0.32	0	0.00041	0	0	0	0	0.04	1.7e-06	0	0.1	0.002	0.1	0	0	0	0.0012	1	0.32	0.27
103	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	16	0	0.1
104	0	0.25	0.29	0	0.00047	1.7e-06	0	0	0	0.022	1.5e-05	0	0.21	0.0072	0.21	0	0	0	0.0044	2	0.36	0.31
105	0	0.15	0.3	0	6.7e-05	0	0	0	0	0.048	0	0	0.25	0.005	0.25	0	0	0	0.003	2	0.36	0.31
106	0	0.15	0.11	0	0.0018	0	0	0	0	0.0016	0.00072	0	0.34	0.031	0.34	0	0	0	0.019	12	0.39	0.34
107	0	0	0	0.022	0	0	0.96	0	0	0	0	0	0	0	0	0.015	0	0	0	6	0.36	0
108	0	0.07	0.21	0	0.00023	0	0	0	0	0.0034	3.6e-06	0	0.34	0.018	0.34	0	0	0	0.011	12	0.39	0.34
109	0	0.56	0.26	0	0.00065	6e-06	0	0	0	0.049	1.6e-05	0	0.064	0.001	0.064	0	0	0	0.00063	1	0.32	0.27
110	0	0.97	0.013	0	0.0089	0.00011	0	0	0	0.0026	0.01	0	0.00014	1.3e-06	0.00014	0	0	0	0	1	0.32	0.27
111	0	0.21	0.36	0	0.00021	0	0	0	0	0.019	0	0	0.2	0.0044	0.2	0	0	0	0.0027	2	0.36	0.31
112	0	0.76	0.1	0	0.00013	2e-06	0	0	0	0.14	0	0	0.0033	1.1e-05	0.0033	0	0	0	6.6e-06	1	0.32	0.27
113	0	0	0	0.0011	0	0	0	0	1	0	0	0	0	0	0	0	0	2.1e-05	0	8	0.08	0
114	0	0.93	0.05	0	0.0016	4.1e-06	0	0	0	0.014	4.6e-05	0	0.0011	7.9e-06	0.0011	0	0	0	4.8e-06	1	0.32	0.27
115	0	0	0	0.0028	0	0	1	0	0	0	0	0	0	0	0	0.00093	0	0	0	6	0.36	0
116	0	0.43	0.0054	0	0.00085	0.54	0	0	0	0.02	0.0034	0	0.00011	0	0.00011	0	0	0	0	5	0.2	0.2
117	0	0.33	0.0035	0	0.00039	0.64	0	0	0	0.023	0.001	0	5.2e-05	0	5.2e-05	0	0	0	0	5	0.2	0.2
118	0	0	0	1	0	0	1.4e-05	0	0.0037	0	0	0	0	0	0	3e-05	0	0	0	3	0.2	0
119	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.08	0
120	0	0	0	1e-05	0	0	0	0	1	0	0	0	0	0	0	0	0	4.6e-06	0	8	0.08	0
121	0	0.0077	0.12	0	2.9e-05	0	0	0	0	0.00018	0	0	0.41	0.029	0.41	0	0	0	0.018	12	0.39	0.34
122	0	0.16	0.26	0	0.00057	0	0	0	0	0.0067	2.2e-05	0	0.28	0.013	0.28	0	0	0	0.0081	12	0.39	0.34
123	0	0.12	0.4	0	3.9e-05	0	0	0	0	0.02	0	0	0.23	0.0032	0.23	0	0	0	0.0019	2	0.36	0.31
124	0	0.75	0.086	0	0.0024	0.06	0	0	0	0.054	0.0095	0	0.017	0.00038	0.017	0	0	0	0.00023	1	0.32	0.27
125	0	0.54	0.18	0	0.015	3.5e-05	0	0	0	0.0033	0.067	0	0.091	0.0067	0.091	0	0	0	0.0041	1	0.32	0.27
126	0	0.41	0.25	0	0.0021	2.1e-05	0	0	0	0.014	0.00048	0	0.15	0.0073	0.15	0	0	0	0.0044	1	0.32	0.27
127	0	0.29	0.0083	0	0.0065	0.1	0	0	0	0.0021	0.56	0	0.00067	2.3e-05	0.00067	0.028	0	1.3e-05	1.4e-05	10	0.36	0.17
128	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	7.5e-06	0	16	0	0.1
129	0	0.019	0.17	0	3.5e-05	0	0	0	0	0.0011	0	0	0.39	0.019	0.39	0	0	0	0.012	12	0.39	0.34
130	0	0.75	0.089	0	0.0031	0.062	0	0	0	0.043	0.014	0	0.02	0.00054	0.02	0	0	0	0.00033	1	0.32	0.27
131	0	0	0	0.28	0	0	2.1e-06	0	0.72	0	0	0	0	0	0	2.1e-05	0	0.00031	0	8	0.08	0
132	0	0.15	0.29	0	0.00011	0	0	0	0	0.035	0	0	0.26	0.0064	0.26	0	0	0	0.0039	2	0.36	0.31
133	0	0	0	7.9e-06	0	0	0	0	1	0	0	0	1.4e-06	5.3e-06	1.4e-06	0	0	0	3.2e-06	8	0.08	0
134	0	0.33	0.31	0	0.00013	2.8e-06	0	0	0	0.1	0	0	0.13	0.0018	0.13	0	0	0	0.0011	1	0.32	0.27
135	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	1.6e-06	0	16	0	0.1
136	0	0.0022	0.069	0	2.9e-05	0	0	0	0	1.2e-05	0	0	0.42	0.06	0.42	0	0	0	0.037	12	0.39	0.34
137	0	0	0	0.032	0	0	0.96	0	0	0	0	0	0	0	0	0.011	0	0	0	6	0.36	0
138	0	0.75	0.1	0	0.0073	0.01	0	0	0	0.016	0.058	0	0.025	0.00099	0.025	0	0	0	0.0006	1	0.32	0.27
139	0	0.86	0.035	0	0.00031	0.00088	0	0	0	0.1	5.4e-06	0	0.00069	2.8e-06	0.00069	0	0	0	1.7e-06	1	0.32	0.27
140	0	0.21	0.43	0	0.00036	0	0	0	0	0.0052	0	0	0.18	0.0043	0.18	0	0	0	0.0026	2	0.36	0.31
141	0	0.78	0.19	0	0.0011	0	0	0	0	0.0079	0	0	0.0084	7.3e-05	0.0084	0	0	0	4.4e-05	1	0.32	0.27
142	0	0.19	0.19	0	0.0053	3e-06	0	0	0	0.0017	0.014	0	0.28	0.032	0.28	0	0	0	0.02	12	0.39	0.34
143	0	0	0	1	0	0	0.0004	0	4.6e-05	0	0	0	0	0	0	0.00012	0	0	0	3	0.2	0
144	0	0.48	0.37	0	0.001	0	0	0	0	0.0071	1.3e-06	0	0.069	0.0013	0.069	0	0	0	0.00077	1	0.32	0.27
145	0	0.44	0.34	0	0.00029	0	0	0	0	0.045	0	0	0.084	0.0011	0.084	0	0	0	0.00067	1	0.32	0.27
146	0	0.056	0.36	0	2.4e-05	0	0	0	0	0.0057	0	0	0.28	0.0055	0.28	0	0	0	0.0033	2	0.36	0.31
147	0	0	0	0.99	0	0	0.0074	0	1.7e-05	0	0	0	0	0	0	0.0017	0	0	0	3	0.2	0
148	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	16	0	0.1
149	0	0.011	0.1	0	5.8e-05	0	0	0	0	0.00037	0	0	0.41	0.042	0.41	0	0	0	0.025	12	0.39	0.34
150	0	0.32	0.29	0	0.00054	5.1e-06	0	0	0	0.031	2.2e-05	0	0.18	0.0052	0.18	0	0	0	0.0031	1	0.32	0.27
151	0	0.79	0.093	0	0.005	0.022	0	0	0	0.026	0.026	0	0.02	0.00063	0.02	0	0	0	0.00038	1	0.32	0.27
152	0	0.89	0.06	0	0.0011	0.00024	0	0	0	0.045	0.00015	0	0.0027	1.9e-05	0.0027	0	0	0	1.2e-05	1	0.32	0.27
153	0	0.65	0.2	0	0.00082	0.0001	0	0	0	0.064	6.1e-05	0	0.042	0.0007	0.042	0	0	0	0.00043	1	0.32	0.27
154	0	0.26	0.28	0	0.00053	3.5e-06	0	0	0	0.023	2.5e-05	0	0.21	0.0075	0.21	0	0	0	0.0046	2	0.36	0.31
155	0	0	0	0.0024	0	0	0	0	1	0	0	0	0	0	0	0	0	0.00022	0	8	0.08	0
156	0	0.13	0.3	0	0.001	0	0	0	0	0.0012	9.3e-06	0	0.27	0.017	0.27	0	0	0	0.01	2	0.36	0.31
157	0	0.91	0.031	0	0.0009	0.0042	0	0	0	0.054	0.00015	0	0.00081	5.3e-06	0.00081	0	0	0	3.2e-06	1	0.32	0.27
158	0	0.24	0.59	0	0.0025	0	0	0	0	0.00011	0	0	0.084	0.0017	0.084	0	0	0	0.001	2	0.36	0.31
159	0	0.88	0.093	0	0.0033	7.9e-06	0	0	0	0.011	0.00038	0	0.0059	8.5e-05	0.0059	0	0	0	5.1e-05	1	0.32	0.27
160	0	0.19	0.26	0	0.0011	0	0	0	0	0.0052	0.00011	0	0.26	0.015	0.26	0	0	0	0.0091	12	0.39	0.34
