SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
61	0.31	0	0	0	0	0.31	0	0	0	0.023	0	0.00023	0.00023	0	0	0.00061	0.31	0.0031	0.00061	0.031	0	0.56	0.7
62	0.17	0	0	0	0	0.17	0	0	0	0.46	0	2.6e-06	2.6e-06	0	0	0.0036	0.17	2.3e-06	0.0036	0.028	9	0.56	0.77
63	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.24	0.3
64	0.23	0	0	0	0	0.23	0	0	0	0.32	0	3.5e-05	3.5e-05	0	0	1.3e-05	0.23	1.6e-06	1.3e-05	8.3e-05	9	0.56	0.77
65	0	0	0	0.026	0	0	0	5.2e-05	0	0.63	0	0	0	0	0.34	0	0	0	0	0	9	0.56	0.77
66	0.25	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	0	0.00057	0.25	0	0.00057	0.0051	9	0.56	0.77
67	0	0	0	0	0	0	0	0	0	0	0.73	0	0	0	0	0	0	0	0	0.27	10	0.049	0
68	0.23	0	0	0	0	0.23	0	0	0	0.062	0	0.1	0.1	0	0	6e-05	0.23	0.052	6e-05	0.0023	0	0.56	0.7
69	0	0	0.5	0	0.00012	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.11	0.11
70	0.25	0	0	0	0	0.25	0	0	0	0.21	0	0.0011	0.0011	0	0	0.0012	0.25	0.0021	0.0012	0.027	0	0.56	0.7
71	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.049	0
72	0.23	0	0	0	0	0.23	0	0	0	0.3	0	0	0	0	0	5.4e-05	0.23	0	5.4e-05	0.00097	9	0.56	0.77
73	0.035	0	0	0	0	0.035	0	0	0	0.89	0	0	0	0	0	0.0003	0.035	0	0.0003	0.0013	9	0.56	0.77
74	0	0	0	0.34	0.0005	0	0	0.63	0	0.015	0	0	0	0	0.0079	0	0	0	0	0	7	0	0.13
